年度,予算区分,予算区分名称,対象年月,所属,所属名称,会計,会計名称,款,項,目,大事業,中事業,小事業,節,細節,細々節,科目名称,予算額(円),充流用等増減額(円),予算計(円),執行累計(円),予算残額(円),執行率(％)
2019,0,現年度,202006,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,12,0,0,19,0,0,負担金，補助及び交付金,500000,0,500000,0,500000,0
2019,0,現年度,202006,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,13,0,0,11,0,0,需用費,52000,0,52000,42712,9288,82.1
2019,0,現年度,202006,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,13,0,0,13,0,0,委託料,715000,0,715000,715000,0,100
2019,0,現年度,202006,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,14,0,0,19,0,0,負担金，補助及び交付金,4210000,0,4210000,4144922,65078,98.5
2019,0,現年度,202006,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,15,0,0,13,0,0,委託料,7955000,0,7955000,7955000,0,100
2019,0,現年度,202006,400100,福祉保健部・地域福祉課,1,一般会計,3,1,7,2,0,0,13,0,0,委託料,76000,0,76000,76000,0,100
2019,0,現年度,202006,400100,福祉保健部・地域福祉課,1,一般会計,3,4,1,2,0,0,19,0,0,負担金，補助及び交付金,24000000,0,24000000,5787000,18213000,24.1
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,2,0,0,1,0,0,報酬,10579000,0,10579000,9016895,1562105,85.2
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,2,0,0,9,0,0,旅費,54000,-3198,50802,17535,33267,34.5
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,2,0,0,11,0,0,需用費,7000,0,7000,3333,3667,47.6
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,2,0,0,12,0,0,役務費,14000,0,14000,11543,2457,82.5
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,16,0,0,11,0,0,需用費,8000,0,8000,4796,3204,60
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,16,0,0,12,0,0,役務費,17000,0,17000,14826,2174,87.2
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,16,0,0,13,0,0,委託料,226000,3000,229000,229000,0,100
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,16,0,0,20,0,0,扶助費,1000,0,1000,0,1000,0
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,17,0,0,21,0,0,貸付金,1010000,-3000,1007000,0,1007000,0
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,18,0,0,1,0,0,報酬,1438000,0,1438000,1292000,146000,89.8
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,18,0,0,9,0,0,旅費,6000,0,6000,1750,4250,29.2
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,18,0,0,11,0,0,需用費,56000,0,56000,55770,230,99.6
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,18,0,0,12,0,0,役務費,816000,0,816000,735320,80680,90.1
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,18,0,0,13,0,0,委託料,2873000,0,2873000,2872004,996,100
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,19,0,0,8,0,0,報償費,482000,0,482000,413400,68600,85.8
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,19,0,0,11,0,0,需用費,11000,0,11000,0,11000,0
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,20,0,0,8,0,0,報償費,387000,0,387000,320440,66560,82.8
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,20,0,0,11,0,0,需用費,16000,0,16000,15735,265,98.3
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,20,0,0,13,0,0,委託料,327000,0,327000,327000,0,100
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,20,0,0,20,0,0,扶助費,15119000,-461600,14657400,6201479,8455921,42.3
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,21,0,0,13,0,0,委託料,3500000,0,3500000,3498002,1998,99.9
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,22,0,0,11,0,0,需用費,106000,0,106000,102730,3270,96.9
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,22,0,0,13,0,0,委託料,26359000,0,26359000,26357148,1852,100
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,22,0,0,19,0,0,負担金，補助及び交付金,780000,0,780000,780000,0,100
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,22,0,0,20,0,0,扶助費,1934000,461600,2395600,2395600,0,100
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,23,0,0,11,0,0,需用費,58000,0,58000,57240,760,98.7
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,23,0,0,12,0,0,役務費,15000,0,15000,13605,1395,90.7
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,23,0,0,13,0,0,委託料,5705000,0,5705000,5702000,3000,99.9
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,2,2,0,0,13,0,0,委託料,30000,0,30000,30000,0,100
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,2,3,0,0,8,0,0,報償費,97000,0,97000,90000,7000,92.8
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,2,3,0,0,11,0,0,需用費,4000,0,4000,3520,480,88
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,3,1,0,0,8,0,0,報償費,67000,0,67000,60000,7000,89.6
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,3,1,0,0,11,0,0,需用費,2000,0,2000,1100,900,55
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,2,0,0,12,0,0,役務費,10000,0,10000,0,10000,0
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,2,0,0,20,0,0,扶助費,631000,0,631000,630065,935,99.9
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,3,0,0,8,0,0,報償費,109000,0,109000,49200,59800,45.1
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,3,0,0,11,0,0,需用費,110000,0,110000,108388,1612,98.5
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,3,0,0,12,0,0,役務費,18000,0,18000,18000,0,100
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,3,0,0,13,0,0,委託料,776000,0,776000,775320,680,99.9
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,3,0,0,20,0,0,扶助費,323000,0,323000,0,323000,0
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,4,0,0,11,0,0,需用費,1000,0,1000,0,1000,0
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,4,0,0,13,0,0,委託料,19368000,0,19368000,19367370,630,100
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,4,0,0,14,0,0,使用料及び賃借料,2286000,0,2286000,2285640,360,100
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,5,0,0,11,0,0,需用費,40000,0,40000,39320,680,98.3
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,5,0,0,14,0,0,使用料及び賃借料,47000,0,47000,46640,360,99.2
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,8,1,0,0,9,0,0,旅費,230000,-580,229420,229224,196,99.9
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,8,1,0,0,11,0,0,需用費,185000,14778,199778,192080,7698,96.1
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,8,2,0,0,8,0,0,報償費,902000,0,902000,879100,22900,97.5
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,1,8,2,0,0,11,0,0,需用費,40000,0,40000,39292,708,98.2
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,3,1,2,0,0,1,0,0,報酬,23046000,0,23046000,21375489,1670511,92.8
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,3,1,2,0,0,9,0,0,旅費,384000,0,384000,228523,155477,59.5
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,3,1,2,0,0,11,0,0,需用費,827000,-11000,816000,778926,37074,95.5
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,3,1,2,0,0,12,0,0,役務費,1131000,0,1131000,901474,229526,79.7
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,3,1,2,0,0,13,0,0,委託料,4367000,0,4367000,4061497,305503,93
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,3,1,2,0,0,14,0,0,使用料及び賃借料,6482000,11000,6493000,6414828,78172,98.8
2019,0,現年度,202006,400200,福祉保健部・福祉相談課,1,一般会計,3,3,2,1,0,0,20,0,0,扶助費,2177790000,0,2177790000,2169604653,8185347,99.6
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,2,0,0,1,0,0,報酬,1881000,0,1881000,1697780,183220,90.3
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,2,0,0,9,0,0,旅費,36000,0,36000,15806,20194,43.9
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,2,0,0,11,0,0,需用費,109000,0,109000,97708,11292,89.6
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,2,0,0,12,0,0,役務費,42000,0,42000,40856,1144,97.3
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,2,0,0,13,0,0,委託料,249000,0,249000,228438,20562,91.7
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,2,0,0,14,0,0,使用料及び賃借料,19000,0,19000,15660,3340,82.4
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,2,0,0,27,0,0,公課費,7000,0,7000,0,7000,0
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,8,0,0,13,0,0,委託料,6805000,0,6805000,5791330,1013670,85.1
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,24,0,0,20,0,0,扶助費,1161000,0,1161000,838750,322250,72.2
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,25,0,0,19,0,0,負担金，補助及び交付金,3226000,0,3226000,3226000,0,100
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,26,0,0,13,0,0,委託料,325000,0,325000,316520,8480,97.4
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,27,0,0,13,0,0,委託料,26361000,0,26361000,25570341,790659,97
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,28,0,0,8,0,0,報償費,95000,0,95000,44600,50400,46.9
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,28,0,0,11,0,0,需用費,14000,0,14000,8758,5242,62.6
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,1,0,0,11,0,0,需用費,88000,0,88000,34280,53720,39
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,1,0,0,12,0,0,役務費,216000,0,216000,185592,30408,85.9
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,1,0,0,13,0,0,委託料,17000,0,17000,16500,500,97.1
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,4,0,0,20,0,0,扶助費,396000,0,396000,0,396000,0
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,5,0,0,12,0,0,役務費,80000,0,80000,68376,11624,85.5
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,5,0,0,20,0,0,扶助費,160016000,0,160016000,150812100,9203900,94.2
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,6,0,0,8,0,0,報償費,20000,0,20000,0,20000,0
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,6,0,0,12,0,0,役務費,7000,0,7000,3588,3412,51.3
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,6,0,0,20,0,0,扶助費,23147000,0,23147000,22109630,1037370,95.5
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,7,0,0,12,0,0,役務費,47000,0,47000,42900,4100,91.3
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,7,0,0,20,0,0,扶助費,42120000,0,42120000,37978200,4141800,90.2
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,8,0,0,8,0,0,報償費,945000,0,945000,944640,360,100
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,9,0,0,11,0,0,需用費,110000,-21481,88519,75927,12592,85.8
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,9,0,0,12,0,0,役務費,71000,0,71000,39080,31920,55
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,9,0,0,13,0,0,委託料,52648000,0,52648000,52181892,466108,99.1
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,9,0,0,18,0,0,備品購入費,0,21481,21481,21481,0,100
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,10,0,0,20,0,0,扶助費,600000,0,600000,480451,119549,80.1
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,11,0,0,11,0,0,需用費,33000,0,33000,31350,1650,95
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,11,0,0,12,0,0,役務費,100000,0,100000,90554,9446,90.6
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,11,0,0,20,0,0,扶助費,13963000,0,13963000,12471580,1491420,89.3
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,12,0,0,12,0,0,役務費,49000,0,49000,44366,4634,90.5
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,3,2,0,0,20,0,0,扶助費,366000,-366000,0,0,0,****
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,3,3,0,0,19,0,0,負担金，補助及び交付金,1245000,0,1245000,1245000,0,100
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,3,4,0,0,19,0,0,負担金，補助及び交付金,3637000,443974,4080974,4080974,0,100
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,1,0,0,8,0,0,報償費,114000,0,114000,27600,86400,24.2
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,1,0,0,9,0,0,旅費,22000,0,22000,11390,10610,51.8
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,1,0,0,11,0,0,需用費,151000,0,151000,129158,21842,85.5
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,1,0,0,12,0,0,役務費,28000,0,28000,17087,10913,61
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,1,0,0,13,0,0,委託料,29000,0,29000,22174,6826,76.5
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,2,0,0,8,0,0,報償費,43000,0,43000,33500,9500,77.9
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,2,0,0,12,0,0,役務費,35000,0,35000,32272,2728,92.2
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,2,0,0,20,0,0,扶助費,12728000,0,12728000,11844637,883363,93.1
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,5,0,0,8,0,0,報償費,37000,0,37000,35580,1420,96.2
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,5,0,0,11,0,0,需用費,522000,0,522000,515765,6235,98.8
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,5,0,0,13,0,0,委託料,52000,0,52000,47723,4277,91.8
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,6,0,0,8,0,0,報償費,134000,0,134000,97500,36500,72.8
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,6,0,0,11,0,0,需用費,35000,0,35000,23418,11582,66.9
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,6,0,0,12,0,0,役務費,11000,0,11000,1596,9404,14.5
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,7,0,0,8,0,0,報償費,8059000,0,8059000,7558685,500315,93.8
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,8,0,0,11,0,0,需用費,75000,6857,81857,77180,4677,94.3
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,8,0,0,12,0,0,役務費,678000,-6857,671143,603117,68026,89.9
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,8,0,0,13,0,0,委託料,1749000,0,1749000,1748047,953,99.9
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,9,0,0,20,0,0,扶助費,909000,0,909000,710512,198488,78.2
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,10,0,0,13,0,0,委託料,483000,0,483000,432600,50400,89.6
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,10,0,0,20,0,0,扶助費,72000,0,72000,58800,13200,81.7
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,11,0,0,11,0,0,需用費,19000,0,19000,0,19000,0
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,11,0,0,12,0,0,役務費,691000,0,691000,559778,131222,81
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,12,0,0,19,0,0,負担金，補助及び交付金,46223000,0,46223000,46222837,163,100
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,13,0,0,19,0,0,負担金，補助及び交付金,29075000,0,29075000,29075000,0,100
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,14,0,0,19,0,0,負担金，補助及び交付金,5257000,0,5257000,5165592,91408,98.3
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,15,0,0,11,0,0,需用費,44000,46190,90190,89795,395,99.6
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,15,0,0,13,0,0,委託料,2809000,0,2809000,2738896,70104,97.5
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,15,0,0,14,0,0,使用料及び賃借料,92000,0,92000,91380,620,99.3
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,16,0,0,13,0,0,委託料,11458000,-46190,11411810,7599744,3812066,66.6
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,17,0,0,13,0,0,委託料,223000,0,223000,198730,24270,89.1
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,18,0,0,20,0,0,扶助費,60000,0,60000,34460,25540,57.4
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,19,0,0,19,0,0,負担金，補助及び交付金,347000,0,347000,169003,177997,48.7
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,20,0,0,20,0,0,扶助費,14956000,0,14956000,14114991,841009,94.4
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,21,0,0,13,0,0,委託料,3395000,0,3395000,3281062,113938,96.6
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,22,0,0,8,0,0,報償費,208000,0,208000,141900,66100,68.2
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,22,0,0,11,0,0,需用費,19000,0,19000,18900,100,99.5
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,22,0,0,12,0,0,役務費,1000,0,1000,1000,0,100
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,22,0,0,13,0,0,委託料,308000,0,308000,307800,200,99.9
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,23,0,0,11,0,0,需用費,727000,0,727000,630936,96064,86.8
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,23,0,0,12,0,0,役務費,230000,0,230000,189348,40652,82.3
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,23,0,0,13,0,0,委託料,47000,0,47000,43384,3616,92.3
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,24,0,0,13,0,0,委託料,11000000,0,11000000,11000000,0,100
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,25,0,0,13,0,0,委託料,3250000,0,3250000,3250000,0,100
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,26,0,0,13,0,0,委託料,154000,0,154000,31411,122589,20.4
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,26,0,0,20,0,0,扶助費,600000,0,600000,194700,405300,32.5
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,27,0,0,19,0,0,負担金，補助及び交付金,1525000,0,1525000,359000,1166000,23.5
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,7,3,0,0,20,0,0,扶助費,2926000,0,2926000,2672546,253454,91.3
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,7,4,0,0,20,0,0,扶助費,11107000,-34960,11072040,4798807,6273233,43.3
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,7,5,0,0,8,0,0,報償費,852000,0,852000,852000,0,100
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,7,5,0,0,13,0,0,委託料,956000,0,956000,848452,107548,88.8
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,7,6,0,0,8,0,0,報償費,852000,0,852000,852000,0,100
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,7,6,0,0,13,0,0,委託料,547000,0,547000,546744,256,100
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,7,7,0,0,8,0,0,報償費,852000,0,852000,852000,0,100
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,7,7,0,0,13,0,0,委託料,547000,0,547000,546744,256,100
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,7,8,0,0,11,0,0,需用費,5000,0,5000,0,5000,0
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,7,8,0,0,13,0,0,委託料,120000,0,120000,12000,108000,10
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,1,0,0,9,0,0,旅費,48000,0,48000,33892,14108,70.6
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,1,0,0,11,0,0,需用費,70000,-11000,59000,51774,7226,87.8
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,1,0,0,12,0,0,役務費,1556000,196710,1752710,1752710,0,100
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,1,0,0,13,0,0,委託料,21319000,-47836,21271164,21171840,99324,99.5
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,1,0,0,14,0,0,使用料及び賃借料,10517000,0,10517000,10516608,392,100
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,3,0,0,20,0,0,扶助費,714264000,-26221941,688042059,687953555,88504,100
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,4,0,0,20,0,0,扶助費,155010000,13770095,168780095,168780095,0,100
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,5,0,0,20,0,0,扶助費,30476000,1079840,31555840,31555840,0,100
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,6,0,0,19,0,0,負担金，補助及び交付金,1676000,0,1676000,1665600,10400,99.4
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,6,0,0,20,0,0,扶助費,180379000,16026062,196405062,196405062,0,100
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,7,0,0,20,0,0,扶助費,26343000,-148874,26194126,26028863,165263,99.4
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,8,0,0,20,0,0,扶助費,142000,0,142000,95893,46107,67.5
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,9,0,0,13,0,0,委託料,24000,0,24000,22015,1985,91.7
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,9,0,0,20,0,0,扶助費,81187000,0,81187000,80396460,790540,99
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,10,0,0,8,0,0,報償費,30000,0,30000,0,30000,0
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,10,0,0,13,0,0,委託料,3000,0,3000,656,2344,21.9
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,10,0,0,20,0,0,扶助費,974000,0,974000,304869,669131,31.3
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,11,0,0,20,0,0,扶助費,13465000,0,13465000,13456205,8795,99.9
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,12,0,0,13,0,0,委託料,7840000,0,7840000,7840000,0,100
2019,0,現年度,202006,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,13,0,0,8,0,0,報償費,980000,0,980000,847600,132400,86.5
