都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,イベント名,イベント名_カナ,イベント名_英語,開始日,終了日,開始時間,終了時間,開始日時特記事項,説明,料金(基本),料金(詳細),連絡先名称,連絡先電話番号,連絡先内線番号,主催者,場所名称,住所,方書,緯度,経度,アクセス方法,駐車場情報,定員,参加申込終了日,参加申込終了時間,参加申込方法,URL,備考,郵便番号,共催・協力,料金_要否,定員_有無,乳児（0～2歳）,幼児（3～6歳）,小学生（低学年）,小学生（中学年）,小学生（高学年）,中学生,高校生,その他住民等,予約申込_要否,参加条件_有無,参加条件_詳細,駐車場_有無,託児所_有無,託児所_詳細,画像,画像_ライセンス,画像_詳細,最終確認日
132195,267,東京都,狛江市,こまえ文化フェスティバル２０１９～音楽がむすぶ世界～,コマエブンカフェスティバル2019～オンガクガムスブセカイ～,,2019/11/16,2019/11/16,15:00,17:00,開場14:15,日本の文化や伝統、世界と日本を結ぶ様々な音楽、節目の年の音楽などが楽しめます。,"1,000",小中学生は無料（要事前整理券）,エコルマホール,03-3430-4106,,一般財団法人狛江市文化振興事業団,狛江エコルマホール,東京都狛江市元和泉1-2-1,,35.633418,139578010,狛江駅より徒歩０分,地下に有料駐車場有,,,,,http://www.ecorma-hall.jp/,,201-0013,,1,1,0,0,1,1,1,1,1,1,1,1,未就学児不可、３歳以上は要チケット,1,1,２歳以上、申込み制,,,,2019/10/15
132195,268,東京都,狛江市,第232回かわせみコンサート,ダイ232カイカワセミコンサート,,2019/11/9,2019/11/9,14:00,16:00,開場13:30,ＫＩＰＡＨＵＬＵ(ハワイアン＆フラ）、ＩＴＳ＆夏目みちよ（ピアノ）,,,谷戸橋地区センター運営協議会（神原）,080-1282-8166,,谷戸橋地区センター運営協議会,谷戸橋地区センター,東京都狛江市東野川4-30-1,,35.646082,139.586617,小田急バス【喜０１】「狛江ハイタウン折り返所」下車すぐ,あり,,,,,"https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.102135.html 
",,201-0002,かわせみコンサート実行委員会,0,0,1,1,1,1,1,1,1,1,0,0,,1,0,,,,,2019/10/15
132195,269,東京都,狛江市,第233回かわせみコンサート,ダイ233カイカワセミコンサート,,2019/11/23,2019/11/23,14:00,16:00,開場13:30,Ｐｕａｈｅｌｅ　Ｏｈａｎａ（ハワイアン＆フラ）、長瀬サエコ（マルチタレント）＆マーヴェリック,,,谷戸橋地区センター運営協議会（神原）,080-1282-8166,,谷戸橋地区センター運営協議会,谷戸橋地区センター,東京都狛江市東野川4-30-1,,35.646082,139.586617,小田急バス【喜０１】「狛江ハイタウン折り返所」下車すぐ,あり,,,,,https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.102136.html ,,201-0002,かわせみコンサート実行委員会,0,0,1,1,1,1,1,1,1,1,0,0,,1,0,,,,,2019/10/15
132195,270,東京都,狛江市,絵手紙ひろば,エテガミヒロバ,,2019/11/21,2019/11/21,10:00,12:00,受付11:00まで（初めての方は10:00まで）,絵手紙をかいたりアドバイスが受けられます。,,,「絵手紙発祥の地－狛江」実行委員会事務局（一般財団法人狛江市文化振興事業団）,03-3430-4106,,一般財団法人狛江市文化振興事業団,狛江エコルマホール６階展示・多目的室,東京都狛江市元和泉1-2-1,,35.633418,139578010,小田急線狛江駅より徒歩０分,地下に有料駐車場有,,,,, https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.102134.html,,201-0013,,0,0,1,1,1,1,1,1,1,1,0,0,,1,0,,,,,2019/10/15
132195,271,東京都,狛江市,市民まつり駅前ライブ,シミンマツリエキマエライブ,,2019/11/17,2019/11/17,11:00,14:30,雨天の場合は、中止もしくは天候の状況により時間帯を変更する場合あり。,跳鼓舞（和太鼓）、陽彩々（ポップス）、サエ・ウィズ・マーヴェリック（ジャズ、ポップス）、他３組が出演,,,一般財団法人狛江市文化振興事業団,03-3430-4106,,一般財団法人狛江市文化振興事業団,狛江駅北口交通広場,東京都狛江市東和泉1-17,,35.632542,139.57727,小田急線狛江駅より徒歩０分,なし,,,,, https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.102131.html,,201-0013,,0,0,1,1,1,1,1,1,1,1,0,0,,0,0,,,,,2019/10/15
132195,272,東京都,狛江市,第43回狛江市民まつり,ダイ43カイコマエシミンマツリ,,2019/11/17,2019/11/17,10:00,15:00,文化祭は11月16日(土)10:00から開催,文化祭、スポーツ祭、市民祭、商工祭、農業祭を中心とした狛江市最大のお祭り,,,狛江市市民生活部地域活性課,03-3430-1111,2278,狛江市民まつり実行委員会,狛江市役所市民ひろば、狛江市立第一小学校校庭、狛江市民グランド、他,東京都狛江市和泉本町1-1-5,,35.635185,139.578757,小田急線狛江駅より徒歩５分,なし,,,,,https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.100639.html ,,201-8585,,0,0,1,1,1,1,1,1,1,1,0,0,,0,0,,,,,2019/10/15
132195,273,東京都,狛江市,子どもおはなし会,コドモオハナシカイ,,2019/12/4,2019/12/4,15:30,16:00,,絵本の読み聞かせ・折り紙を行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,0,1,1,0,0,0,0,0,0,0,,1,0,,,,,2019/11/10
132195,274,東京都,狛江市,子どもおはなし会,コドモオハナシカイ,,2019/12/11,2019/12/11,15:30,16:00,,絵本の読み聞かせ・折り紙を行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,0,1,1,0,0,0,0,0,0,0,,1,0,,,,,2019/11/10
132195,275,東京都,狛江市,子どもおはなし会,コドモオハナシカイ,,2019/12/18,2019/12/18,15:30,16:00,,絵本の読み聞かせ・折り紙を行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,0,1,1,0,0,0,0,0,0,0,,1,0,,,,,2019/11/10
132195,276,東京都,狛江市,クリスマスおはなし会,クリスマスオハナシカイ,,2019/12/25,2019/12/25,15:30,16:00,,絵本の読み聞かせ・折り紙を行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,0,1,1,0,0,0,0,0,0,0,,1,0,,,,,2019/11/10
132195,277,東京都,狛江市,親子で楽しむおはなし会（0・1歳）,オヤコデタノシムオハナシカイ（0・1サイ）,,2019/12/12,2019/12/12,10:30,10:45,,絵本の読み聞かせやわらべうたを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,,,,,2019/11/10
132195,278,東京都,狛江市,親子で楽しむおはなし会（0・1歳）,オヤコデタノシムオハナシカイ（0・1サイ）,,2019/12/26,2019/12/26,10:30,10:45,,絵本の読み聞かせやわらべうたを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,,,,,2019/11/10
132195,279,東京都,狛江市,親子で楽しむおはなし会（2・3歳）,オヤコデタノシムオハナシカイ（2・3サイ）,,2019/12/12,2019/12/12,11:00,11:20,,絵本の読み聞かせやわらべうたを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,1,0,0,0,0,0,0,0,0,,1,0,,,,,2019/11/10
132195,280,東京都,狛江市,親子で楽しむおはなし会（2・3歳）,オヤコデタノシムオハナシカイ（2・3サイ）,,2019/12/26,2019/12/26,11:00,11:20,,絵本の読み聞かせやわらべうたを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,1,0,0,0,0,0,0,0,0,,1,0,,,,,2019/11/10
132195,281,東京都,狛江市,土曜日おはなし会,ドヨウビオハナシカイ,,2019/12/21,2019/12/21,10:40,11:00,,絵本の読み聞かせを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,1,1,0,0,0,0,0,0,0,,1,0,,,,,2019/11/10
132195,282,東京都,狛江市,いきいき子育てルーム,イキイキコソダテルーム,,2019/12/6,2019/12/6,10:00,12:00,,乳幼児とその保護者の交流の場を提供,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車分,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,0,1,1,0,0,0,0,0,1,0,0,,1,0,,,,,2019/11/18
132195,283,東京都,狛江市,いきいき子育てルーム,イキイキコソダテルーム,,2019/12/13,2019/12/13,10:00,12:00,,乳幼児とその保護者の交流の場を提供,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車分,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,0,1,1,0,0,0,0,0,1,0,0,,1,0,,,,,2019/11/18
132195,284,東京都,狛江市,いきいき子育てルーム,イキイキコソダテルーム,,2019/12/27,2019/12/27,10:00,12:00,,乳幼児とその保護者の交流の場を提供,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車分,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,0,1,1,0,0,0,0,0,1,0,0,,1,0,,,,,2019/11/18
132195,285,東京都,狛江市,にしがわらおはなし会,ニシガワラオハナシカイ,,2019/12/5,2019/12/5,15:45,16:15,,絵本の読み聞かせ、折り紙や工作を行います（親子参加）。,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,1,1,1,1,0,0,0,0,1,0,0,,1,0,,,,,2019/11/18
132195,286,東京都,狛江市,にしがわらおはなし会,ニシガワラオハナシカイ,,2019/12/12,2019/12/12,15:45,16:15,,絵本の読み聞かせ、折り紙や工作を行います（親子参加）。,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,1,1,1,1,0,0,0,0,1,0,0,,1,0,,,,,2019/11/18
132195,287,東京都,狛江市,クリスマスとくべつおはなし会,クリスマストクベツオハナシカイ,,2019/12/19,2019/12/19,15:45,16:15,,絵本の読み聞かせ、折り紙や工作を行います（親子参加）。,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,1,1,1,1,0,0,0,0,1,0,0,,1,0,,,,,2019/11/18
132195,288,東京都,狛江市,クリスマスコンサート,クリスマスコンサート,,2019/12/7,2019/12/7,14:00,16:00,,市民による市民のためのファミリーコンサート,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館３階多目的ホール,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車,Ｂ１Ｆに無料駐車場有り,200,,,整理券,,,201-0013,,0,1,1,1,1,1,1,1,1,1,1,1,両館窓口で11/25～整理券を配布,1,0,,,,,2019/11/18
132195,289,東京都,狛江市,第20回多摩川流域郷土芸能フェスティバル,ダイ20カイタマガワリュウイキキョウドゲイノウフェスティバル,,2019/12/8,2019/12/8,12:30,17:30,,多摩川流域に位置する複数の自治体がそれぞれの郷土芸能を披露する。また、参加自治体による多摩川流域物産展も同時開催される。,,,狛江市市民生活部地域活性課,03-3430-1111,2225,狛江市市民生活部地域活性課,狛江エコルマホール,東京都狛江市元和泉1-2-1,,35.633418,139578010,狛江駅より徒歩0分,地下に有料駐車場有,,,,,,,201-0003,東京都,0,0,1,1,1,1,1,1,1,1,0,0,,0,0,,,,,2019/11/7
132195,290,東京都,狛江市,第５回多摩川流域物産展,ダイ５カイタマガワリュウイキブッサンテン,,2019/12/8,2019/12/8,10:00,15:00,,多摩川流域８自治体（狛江市･府中市・調布市・日野市・多摩市・稲城市・小菅村・丹波山村）による物産展,,,狛江市市民生活部地域活性課,03-3430-1111,2225,狛江市市民生活部地域活性課,メビウス∞えきまえ広場,東京都狛江市元和泉1-3,,35.633553,139.57286,小田急線狛江駅より徒歩0分,隣接のエコルマホール地下に有料駐車場有,,,,,,,201-0013,,0,0,1,1,1,1,1,1,1,1,0,0,,0,0,,,,,2019/11/7
132195,291,東京都,狛江市,第235回かわせみコンサート,ダイ235カイカワセミコンサート,,2019/12/14,2019/12/14,14:00,16:00,会場13:30,出演：ALBA（アカペラアンサンブル）、URUGUN（モンゴル民族音楽）,,,谷戸橋地区センター運営協議会（神原）,080-1282-8166,,谷戸橋地区センター運営協議会,谷戸橋地区センター,東京都狛江市東野川4-30-1,,35.646082,139.586617,小田急バス【喜０１】「狛江ハイタウン折り返所」下車すぐ,あり,,,,,,,201-0002,かわせみコンサート実行委員会,0,0,1,1,1,1,1,1,1,1,0,0,,1,0,,,,,2019/11/7
132195,292,東京都,狛江市,絵手紙ひろば,エテガミヒロバ,,2019/12/5,2019/12/5,10:00,12:00,受付11：00まで（初めての方は10:00まで）,絵手紙をかいたりアドバイスが受けられます。,,,「絵手紙発祥の地－狛江」実行委員会事務局（一般財団法人狛江市文化振興事業団）,03-3430-4106,,一般財団法人狛江市文化振興事業団,狛江エコルマホール６階展示・多目的室,東京都狛江市元和泉1-2-1,,35.633418,139578010,小田急線狛江駅より徒歩０分,地下に有料駐車場有,,,,,,,201-0013,,0,0,1,1,1,1,1,1,1,1,0,0,,1,0,,,,,2019/11/7
132195,293,東京都,狛江市,絵手紙ひろば,エテガミヒロバ,,2019/12/19,2019/12/19,10:00,12:00,受付11：00まで（初めての方は10:00まで）,絵手紙をかいたりアドバイスが受けられます。,,,「絵手紙発祥の地－狛江」実行委員会事務局（一般財団法人狛江市文化振興事業団）,03-3430-4106,,一般財団法人狛江市文化振興事業団,狛江エコルマホール６階展示・多目的室,東京都狛江市元和泉1-2-1,,35.633418,139578010,小田急線狛江駅より徒歩０分,地下に有料駐車場有,,,,,,,201-0013,,0,0,1,1,1,1,1,1,1,1,0,0,,1,0,,,,,2019/11/7
132195,294,東京都,狛江市,ヘブンアーティスト駅前ライブ,ヘブンアーティストエキマエライブ,,2019/12/8,2019/12/8,13:00,13:30,雨天の場合は、中止もしくは天候の状況により時間帯を変更する場合があります。,東京都公認ヘブンアーティストが出演する駅前ライブ。出演：土田さとしカルテットPlays“Gerry Mulligan”（ジャズ）,,,一般財団法人狛江市文化振興事業団,03-3430-4106,,一般財団法人狛江市文化振興事業団,狛江駅北口交通広場,東京都狛江市東和泉1-17,,35.632542,139.57727,小田急線狛江駅より徒歩0分,なし,,,,,,,201-0013,,0,0,1,1,1,1,1,1,1,1,0,0,,0,0,,,,,2019/11/7
132195,295,東京都,狛江市,議場コンサート～トロンボーンカルテットの調べ～,ギジョウコンサート～トロンボーンカルテットノシラベ～,,2019/12/20,2019/12/20,12:15,12:45,,迫力あるトロンボーンカルテットの音色が議場に響きます。出演：白須俊尋,,,一般財団法人狛江市文化振興事業団,03-3430-4106,,一般財団法人狛江市文化振興事業団,狛江市役所３階市議会議場,東京都狛江市和泉本町1-1-5,,35.635185,139.578757,小田急線狛江駅より徒歩３分,市役所有料駐車場有,,,,,,,201-8585,,0,0,1,1,1,1,1,1,1,1,0,0,,1,0,,,,,2019/11/7
132195,282,東京都,狛江市,いきいき子育てルーム,イキイキコソダテルーム,,2020/1/10,2020/1/10,10:00,12:00,,乳幼児とその保護者の交流の場を提供,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車分,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,0,1,1,0,0,0,0,0,1,0,0,,1,0,,,,,2019/12/3
132195,283,東京都,狛江市,いきいき子育てルーム,イキイキコソダテルーム,,2020/1/17,2020/1/17,10:00,12:00,,乳幼児とその保護者の交流の場を提供,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車分,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,0,1,1,0,0,0,0,0,1,0,0,,1,0,,,,,2019/12/3
132195,284,東京都,狛江市,いきいき子育てルーム,イキイキコソダテルーム,,2020/1/24,2020/1/24,10:00,12:00,,乳幼児とその保護者の交流の場を提供,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車分,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,0,1,1,0,0,0,0,0,1,0,0,,1,0,,,,,2019/12/3
132195,285,東京都,狛江市,いきいき子育てルーム,イキイキコソダテルーム,,2020/1/31,2020/1/31,10:00,12:00,,乳幼児とその保護者の交流の場を提供,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,0,1,1,0,0,0,0,0,1,0,0,,1,0,,,,,2019/12/3
132195,286,東京都,狛江市,にしがわらおはなし会,ニシガワラオハナシカイ,,2020/1/9,2020/1/9,15:45,16:15,,絵本の読み聞かせ、折り紙や工作を行います（親子参加）。,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,1,1,1,1,0,0,0,0,1,0,0,,1,0,,,,,2019/12/3
132195,303,東京都,狛江市,にしがわらおはなし会,ニシガワラオハナシカイ,,2020/1/16,2020/1/16,15:45,16:15,,絵本の読み聞かせ、折り紙や工作を行います（親子参加）。,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,1,1,1,1,0,0,0,0,1,0,0,,1,0,,,,,2019/12/3
132195,304,東京都,狛江市,にしがわらおはなし会,ニシガワラオハナシカイ,,2020/1/23,2020/1/23,15:45,16:15,,絵本の読み聞かせ、折り紙や工作を行います（親子参加）。,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,1,1,1,1,0,0,0,0,1,0,0,,1,0,,,,,2019/12/3
132195,305,東京都,狛江市,にしがわらおはなし会,ニシガワラオハナシカイ,,2020/1/30,2020/1/30,15:45,16:15,,絵本の読み聞かせ、折り紙や工作を行います（親子参加）。,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,1,1,1,1,0,0,0,0,1,0,0,,1,0,,,,,2019/12/3
132195,306,東京都,狛江市,子どもおはなし会,コドモオハナシカイ,,2020/1/8,2020/1/8,15:30,16:00,,絵本の読み聞かせ・折り紙を行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,0,1,1,0,0,0,0,0,0,0,,1,0,,,,,2019/12/10
132195,307,東京都,狛江市,子どもおはなし会,コドモオハナシカイ,,2020/1/15,2020/1/15,15:30,16:00,,絵本の読み聞かせ・折り紙を行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,0,1,1,0,0,0,0,0,0,0,,1,0,,,,,2019/12/10
132195,308,東京都,狛江市,子どもおはなし会,コドモオハナシカイ,,2020/1/22,2020/1/22,15:30,16:00,,絵本の読み聞かせ・折り紙を行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,0,1,1,0,0,0,0,0,0,0,,1,0,,,,,2019/12/10
132195,309,東京都,狛江市,子どもおはなし会,コドモオハナシカイ,,2020/1/29,2020/1/29,15:30,16:00,,絵本の読み聞かせ・折り紙を行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,0,1,1,0,0,0,0,0,0,0,,1,0,,,,,2019/12/10
132195,310,東京都,狛江市,親子で楽しむおはなし会（0・1歳）,オヤコデタノシムオハナシカイ（0・1サイ）,,2020/1/9,2020/1/9,10:30,10:45,,絵本の読み聞かせやわらべうたを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,,,,,2019/12/10
132195,311,東京都,狛江市,親子で楽しむおはなし会（0・1歳）,オヤコデタノシムオハナシカイ（0・1サイ）,,2020/1/23,2020/1/23,10:30,10:45,,絵本の読み聞かせやわらべうたを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,,,,,2019/12/10
132195,312,東京都,狛江市,親子で楽しむおはなし会（2・3歳）,オヤコデタノシムオハナシカイ（2・3サイ）,,2020/1/9,2020/1/9,11:00,11:20,,絵本の読み聞かせやわらべうたを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,1,0,0,0,0,0,0,0,0,,1,0,,,,,2019/12/10
132195,313,東京都,狛江市,親子で楽しむおはなし会（2・3歳）,オヤコデタノシムオハナシカイ（2・3サイ）,,2020/1/23,2020/1/23,11:00,11:20,,絵本の読み聞かせやわらべうたを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,1,0,0,0,0,0,0,0,0,,1,0,,,,,2019/12/10
132195,314,東京都,狛江市,土曜日おはなし会,ドヨウビオハナシカイ,,2020/1/18,2020/1/18,10:40,11:00,,絵本の読み聞かせを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,1,1,0,0,0,0,0,0,0,,1,0,,,,,2019/12/10
132195,315,東京都,狛江市,親子たこ作り教室,オヤコタコヅクリキョウシツ,,2020/1/19,2020/1/19,13:00,16:00,,昔ながらの「竹ひご」と「紙」で作ったたこを揚げよう,,材料等は用意します,南部地域センター,03-3489-2150,,南部地域センター,南部地域センター,東京都狛江市猪方4-11-1,,35.62363,139.579847,小田急線和泉多摩川駅より徒歩15分,なし,先着12,,,,https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.102882.html ,,201-0015,,0,1,0,0,1,1,1,0,0,0,0,1,小学生。低学年は保護者同伴。,0,0,,,,,2019/12/10
132195,316,東京都,狛江市,第236回かわせみコンサート,ダイ236カイカワセミコンサート,,2020/1/18,2020/1/18,14:00,16:00,開場13:30,4組のウクレレグループが出演します,,,谷戸橋地区センター運営協議会（神原）,080-1282-8166,,谷戸橋地区センター運営協議会,谷戸橋地区センター,東京都狛江市東野川4-30-1,,35.646082,139.586617,小田急バス【喜０１】「狛江ハイタウン折り返所」下車すぐ,あり,,,,,"https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.102972.html 
",,201-0002,かわせみコンサート実行委員会,0,0,1,1,1,1,1,1,1,1,0,0,,1,0,,,,,2019/12/10
