年度,予算区分,予算区分名称,対象年月,所属,所属名称,会計,会計名称,款,項,目,大事業,中事業,小事業,節,細節,細々節,科目名称,予算額(円),充流用等増減額(円),予算計(円),執行累計(円),予算残額(円),執行率(％)
2018,0,現年度,201906,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,5,0,0,12,0,0,役務費,7000,0,7000,1800,5200,25.7
2018,0,現年度,201906,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,7,0,0,1,0,0,報酬,1398000,0,1398000,1231700,166300,88.1
2018,0,現年度,201906,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,7,0,0,8,0,0,報償費,295000,0,295000,67500,227500,22.9
2018,0,現年度,201906,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,12,0,0,19,0,0,負担金，補助及び交付金,1200000,0,1200000,100000,1100000,8.3
2018,0,現年度,201906,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,13,0,0,19,0,0,負担金，補助及び交付金,86742000,0,86742000,86707679,34321,100
2018,0,現年度,201906,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,14,0,0,19,0,0,負担金，補助及び交付金,5000000,-189644,4810356,1333000,3477356,27.7
2018,0,現年度,201906,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,19,0,0,8,0,0,報償費,50000,0,50000,38400,11600,76.8
2018,0,現年度,201906,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,19,0,0,12,0,0,役務費,137000,0,137000,6620,130380,4.8
2018,0,現年度,201906,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,19,0,0,13,0,0,委託料,9055000,0,9055000,8990809,64191,99.3
2018,0,現年度,201906,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,19,0,0,19,0,0,負担金，補助及び交付金,14571000,0,14571000,12677320,1893680,87
2018,0,現年度,201906,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,19,0,0,20,0,0,扶助費,888000,0,888000,432000,456000,48.6
2018,0,現年度,201906,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,20,0,0,7,0,0,賃金,1786000,0,1786000,1307143,478857,73.2
2018,0,現年度,201906,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,20,0,0,8,0,0,報償費,92000,0,92000,82800,9200,90
2018,0,現年度,201906,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,20,0,0,11,0,0,需用費,80000,51320,131320,124621,6699,94.9
2018,0,現年度,201906,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,20,0,0,12,0,0,役務費,936000,-51320,884680,278551,606129,31.5
2018,0,現年度,201906,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,20,0,0,13,0,0,委託料,3269000,0,3269000,2789661,479339,85.3
2018,0,現年度,201906,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,20,0,0,14,0,0,使用料及び賃借料,27000,0,27000,9504,17496,35.2
2018,0,現年度,201906,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,23,0,0,19,0,0,負担金，補助及び交付金,1000000,0,1000000,0,1000000,0
2018,0,現年度,201906,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,27,0,0,11,0,0,需用費,70000,0,70000,65675,4325,93.8
2018,0,現年度,201906,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,27,0,0,13,0,0,委託料,497000,0,497000,496800,200,100
2018,0,現年度,201906,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,29,0,0,7,0,0,賃金,534000,0,534000,472479,61521,88.5
2018,0,現年度,201906,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,29,0,0,19,0,0,負担金，補助及び交付金,4210000,0,4210000,4125262,84738,98
2018,0,現年度,201906,400100,福祉保健部・地域福祉課,1,一般会計,3,1,1,32,0,0,13,0,0,委託料,7773000,0,7773000,7773000,0,100
2018,0,現年度,201906,400100,福祉保健部・地域福祉課,1,一般会計,3,1,7,9,0,0,8,0,0,報償費,92000,0,92000,92000,0,100
2018,0,現年度,201906,400100,福祉保健部・地域福祉課,1,一般会計,3,1,7,9,0,0,13,0,0,委託料,424000,0,424000,424000,0,100
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,2,0,0,1,0,0,報酬,9754000,-13450,9740550,8560280,1180270,87.9
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,2,0,0,9,0,0,旅費,39000,13450,52450,52450,0,100
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,2,0,0,11,0,0,需用費,7000,0,7000,6736,264,96.2
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,2,0,0,12,0,0,役務費,0,1000000,1000000,1000000,0,100
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,8,0,0,11,0,0,需用費,8000,0,8000,4428,3572,55.4
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,8,0,0,12,0,0,役務費,17000,0,17000,15600,1400,91.8
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,8,0,0,13,0,0,委託料,226000,412000,638000,638000,0,100
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,8,0,0,20,0,0,扶助費,1000,0,1000,0,1000,0
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,11,0,0,21,0,0,貸付金,1010000,-412000,598000,425000,173000,71.1
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,15,0,0,1,0,0,報酬,1438000,0,1438000,1287000,151000,89.5
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,15,0,0,9,0,0,旅費,6000,0,6000,0,6000,0
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,15,0,0,11,0,0,需用費,73000,0,73000,72252,748,99
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,15,0,0,12,0,0,役務費,896000,0,896000,878996,17004,98.1
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,15,0,0,13,0,0,委託料,2678000,0,2678000,2677416,584,100
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,18,0,0,8,0,0,報償費,519000,0,519000,458800,60200,88.4
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,18,0,0,11,0,0,需用費,10000,0,10000,9771,229,97.7
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,21,0,0,8,0,0,報償費,527000,0,527000,320182,206818,60.8
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,21,0,0,11,0,0,需用費,16000,0,16000,15884,116,99.3
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,21,0,0,13,0,0,委託料,1296000,0,1296000,1296000,0,100
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,21,0,0,20,0,0,扶助費,15597000,0,15597000,9209999,6387001,59
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,22,0,0,13,0,0,委託料,3500000,0,3500000,3500000,0,100
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,30,0,0,11,0,0,需用費,87000,0,87000,86279,721,99.2
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,30,0,0,13,0,0,委託料,26076000,0,26076000,26075065,935,100
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,30,0,0,19,0,0,負担金，補助及び交付金,780000,0,780000,780000,0,100
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,30,0,0,20,0,0,扶助費,1934000,0,1934000,1713230,220770,88.6
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,31,0,0,12,0,0,役務費,15000,0,15000,10414,4586,69.4
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,31,0,0,13,0,0,委託料,5705000,0,5705000,4745000,960000,83.2
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,2,7,0,0,13,0,0,委託料,30000,0,30000,30000,0,100
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,2,9,0,0,8,0,0,報償費,97000,0,97000,90000,7000,92.8
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,2,9,0,0,11,0,0,需用費,4000,0,4000,3272,728,81.8
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,3,2,0,0,8,0,0,報償費,67000,0,67000,60000,7000,89.6
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,3,2,0,0,11,0,0,需用費,2000,0,2000,1231,769,61.6
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,2,0,0,12,0,0,役務費,10000,0,10000,0,10000,0
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,2,0,0,20,0,0,扶助費,642000,14205,656205,656205,0,100
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,18,0,0,8,0,0,報償費,109000,0,109000,107600,1400,98.7
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,18,0,0,12,0,0,役務費,25000,0,25000,24904,96,99.6
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,18,0,0,13,0,0,委託料,776000,0,776000,775320,680,99.9
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,18,0,0,20,0,0,扶助費,323000,-14205,308795,0,308795,0
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,22,0,0,11,0,0,需用費,3580000,0,3580000,2976804,603196,83.2
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,22,0,0,12,0,0,役務費,50000,0,50000,46000,4000,92
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,22,0,0,13,0,0,委託料,16799000,0,16799000,16798530,470,100
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,22,0,0,14,0,0,使用料及び賃借料,2584000,0,2584000,2583680,320,100
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,22,0,0,18,0,0,備品購入費,796000,0,796000,694224,101776,87.2
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,23,0,0,11,0,0,需用費,164000,0,164000,0,164000,0
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,23,0,0,14,0,0,使用料及び賃借料,46000,0,46000,45792,208,99.5
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,8,1,0,0,9,0,0,旅費,262000,0,262000,246892,15108,94.2
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,8,1,0,0,11,0,0,需用費,213000,0,213000,211415,1585,99.3
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,8,1,0,0,12,0,0,役務費,1000,0,1000,0,1000,0
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,8,22,0,0,8,0,0,報償費,1071000,0,1071000,1016900,54100,94.9
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,1,8,22,0,0,11,0,0,需用費,40000,0,40000,39693,307,99.2
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,3,1,2,0,0,1,0,0,報酬,19351000,0,19351000,19151377,199623,99
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,3,1,2,0,0,9,0,0,旅費,384000,0,384000,307099,76901,80
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,3,1,2,0,0,11,0,0,需用費,1026000,0,1026000,981100,44900,95.6
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,3,1,2,0,0,12,0,0,役務費,1166000,0,1166000,854334,311666,73.3
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,3,1,2,0,0,13,0,0,委託料,13352000,0,13352000,13168228,183772,98.6
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,3,1,2,0,0,14,0,0,使用料及び賃借料,4413000,0,4413000,3105934,1307066,70.4
2018,0,現年度,201906,400200,福祉保健部・福祉相談課,1,一般会計,3,3,2,1,0,0,20,0,0,扶助費,2137552000,0,2137552000,2080835974,56716026,97.3
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,2,0,0,1,0,0,報酬,4213000,0,4213000,4061984,151016,96.4
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,2,0,0,9,0,0,旅費,36000,0,36000,18224,17776,50.6
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,2,0,0,11,0,0,需用費,53000,0,53000,40001,12999,75.5
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,2,0,0,12,0,0,役務費,17000,0,17000,16344,656,96.1
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,2,0,0,13,0,0,委託料,252000,0,252000,86961,165039,34.5
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,2,0,0,14,0,0,使用料及び賃借料,19000,0,19000,3550,15450,18.7
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,9,0,0,20,0,0,扶助費,1292000,-132382,1159618,927820,231798,80
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,10,0,0,19,0,0,負担金，補助及び交付金,3226000,0,3226000,3226000,0,100
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,13,0,0,13,0,0,委託料,7095000,132382,7227382,6387380,840002,88.4
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,16,0,0,13,0,0,委託料,325000,0,325000,323000,2000,99.4
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,17,0,0,13,0,0,委託料,25632000,0,25632000,23711267,1920733,92.5
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,28,0,0,8,0,0,報償費,70000,0,70000,70000,0,100
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,28,0,0,9,0,0,旅費,0,45348,45348,45348,0,100
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,28,0,0,11,0,0,需用費,323000,0,323000,321530,1470,99.5
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,1,0,0,11,0,0,需用費,92000,0,92000,89714,2286,97.5
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,1,0,0,12,0,0,役務費,432000,0,432000,178682,253318,41.4
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,1,0,0,13,0,0,委託料,33000,0,33000,17101,15899,51.8
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,2,0,0,20,0,0,扶助費,396000,0,396000,0,396000,0
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,3,0,0,12,0,0,役務費,81000,0,81000,69272,11728,85.5
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,3,0,0,20,0,0,扶助費,162764000,0,162764000,153707600,9056400,94.4
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,4,0,0,8,0,0,報償費,20000,0,20000,0,20000,0
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,4,0,0,12,0,0,役務費,7000,0,7000,6204,796,88.6
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,4,0,0,20,0,0,扶助費,23385000,0,23385000,22034280,1350720,94.2
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,5,0,0,12,0,0,役務費,47000,0,47000,44964,2036,95.7
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,5,0,0,20,0,0,扶助費,42120000,0,42120000,40510800,1609200,96.2
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,6,0,0,8,0,0,報償費,945000,0,945000,944640,360,100
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,8,0,0,11,0,0,需用費,110000,0,110000,99305,10695,90.3
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,8,0,0,12,0,0,役務費,71000,0,71000,39080,31920,55
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,8,0,0,13,0,0,委託料,50258000,0,50258000,50238450,19550,100
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,10,0,0,20,0,0,扶助費,600000,0,600000,475482,124518,79.2
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,11,0,0,11,0,0,需用費,33000,0,33000,30780,2220,93.3
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,11,0,0,12,0,0,役務費,100000,0,100000,92230,7770,92.2
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,11,0,0,20,0,0,扶助費,13982000,0,13982000,13056559,925441,93.4
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,12,0,0,12,0,0,役務費,49000,0,49000,43880,5120,89.6
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,3,1,0,0,20,0,0,扶助費,366000,0,366000,0,366000,0
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,3,3,0,0,19,0,0,負担金，補助及び交付金,1245000,0,1245000,1245000,0,100
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,3,4,0,0,19,0,0,負担金，補助及び交付金,4021000,0,4021000,3436974,584026,85.5
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,1,0,0,8,0,0,報償費,143000,0,143000,27600,115400,19.3
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,1,0,0,9,0,0,旅費,22000,0,22000,16292,5708,74.1
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,1,0,0,11,0,0,需用費,230000,0,230000,172163,57837,74.9
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,1,0,0,12,0,0,役務費,23000,0,23000,16904,6096,73.5
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,1,0,0,13,0,0,委託料,24000,0,24000,21872,2128,91.1
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,2,0,0,8,0,0,報償費,43000,0,43000,0,43000,0
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,2,0,0,12,0,0,役務費,40000,0,40000,32900,7100,82.3
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,2,0,0,20,0,0,扶助費,15195000,0,15195000,12033799,3161201,79.2
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,3,0,0,8,0,0,報償費,124000,0,124000,92700,31300,74.8
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,3,0,0,11,0,0,需用費,27000,0,27000,15642,11358,57.9
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,3,0,0,12,0,0,役務費,6000,0,6000,2721,3279,45.4
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,4,0,0,8,0,0,報償費,7353000,0,7353000,6813933,539067,92.7
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,5,0,0,11,0,0,需用費,75000,0,75000,72334,2666,96.4
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,5,0,0,12,0,0,役務費,676000,-5896,670104,581376,88728,86.8
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,5,0,0,13,0,0,委託料,1739000,5896,1744896,1744896,0,100
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,6,0,0,20,0,0,扶助費,810000,0,810000,799920,10080,98.8
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,7,0,0,13,0,0,委託料,483000,0,483000,369600,113400,76.5
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,7,0,0,20,0,0,扶助費,77000,0,77000,50400,26600,65.5
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,8,0,0,11,0,0,需用費,19000,0,19000,12636,6364,66.5
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,8,0,0,12,0,0,役務費,773000,0,773000,620671,152329,80.3
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,9,0,0,19,0,0,負担金，補助及び交付金,45114000,0,45114000,45113464,536,100
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,10,0,0,19,0,0,負担金，補助及び交付金,29075000,0,29075000,29075000,0,100
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,11,0,0,19,0,0,負担金，補助及び交付金,5050000,0,5050000,5042090,7910,99.8
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,12,0,0,11,0,0,需用費,13000,0,13000,6269,6731,48.2
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,12,0,0,13,0,0,委託料,2733000,0,2733000,2232484,500516,81.7
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,12,0,0,14,0,0,使用料及び賃借料,91000,0,91000,90720,280,99.7
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,13,0,0,13,0,0,委託料,13131000,0,13131000,9960192,3170808,75.9
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,14,0,0,13,0,0,委託料,203000,0,203000,89424,113576,44.1
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,15,0,0,20,0,0,扶助費,60000,0,60000,26180,33820,43.6
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,16,0,0,19,0,0,負担金，補助及び交付金,347000,0,347000,49665,297335,14.3
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,17,0,0,20,0,0,扶助費,14813000,0,14813000,13190780,1622220,89
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,19,0,0,13,0,0,委託料,3352000,0,3352000,2739204,612796,81.7
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,20,0,0,8,0,0,報償費,278000,0,278000,266550,11450,95.9
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,20,0,0,11,0,0,需用費,38000,0,38000,37800,200,99.5
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,20,0,0,12,0,0,役務費,2000,0,2000,2000,0,100
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,20,0,0,13,0,0,委託料,899000,0,899000,897125,1875,99.8
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,21,0,0,11,0,0,需用費,348000,0,348000,346788,1212,99.7
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,21,0,0,12,0,0,役務費,227000,0,227000,187634,39366,82.7
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,21,0,0,13,0,0,委託料,46000,0,46000,43235,2765,94
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,23,0,0,8,0,0,報償費,37000,0,37000,34020,2980,91.9
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,23,0,0,11,0,0,需用費,451000,0,451000,428198,22802,94.9
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,23,0,0,13,0,0,委託料,52000,0,52000,47505,4495,91.4
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,24,0,0,13,0,0,委託料,22000000,0,22000000,22000000,0,100
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,25,0,0,13,0,0,委託料,5297000,0,5297000,5297000,0,100
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,26,0,0,13,0,0,委託料,3250000,0,3250000,3250000,0,100
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,27,0,0,13,0,0,委託料,1009000,0,1009000,0,1009000,0
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,27,0,0,20,0,0,扶助費,2000000,0,2000000,0,2000000,0
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,30,0,0,19,0,0,負担金，補助及び交付金,4500000,0,4500000,4261000,239000,94.7
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,7,2,0,0,20,0,0,扶助費,2926000,0,2926000,1775700,1150300,60.7
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,7,3,0,0,20,0,0,扶助費,11107000,-702400,10404600,7246286,3158314,69.6
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,7,4,0,0,8,0,0,報償費,852000,0,852000,852000,0,100
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,7,4,0,0,11,0,0,需用費,329000,716440,1045440,1045440,0,100
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,7,4,0,0,12,0,0,役務費,55000,-3240,51760,45649,6111,88.2
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,7,4,0,0,13,0,0,委託料,1113000,1210,1114210,1114210,0,100
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,7,4,0,0,14,0,0,使用料及び賃借料,15807000,0,15807000,15806400,600,100
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,7,5,0,0,8,0,0,報償費,852000,0,852000,852000,0,100
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,7,5,0,0,11,0,0,需用費,75000,6237,81237,81237,0,100
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,7,5,0,0,12,0,0,役務費,56000,0,56000,44100,11900,78.8
2018,0,現年度,201906,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,7,5,0,0,13,0,0,委託料,1192000,0,1192000,1191726,274,100
