年度,予算区分,予算区分名称,対象年月,所属,所属名称,会計,会計名称,款,項,目,大事業,中事業,小事業,節,細節,細々節,科目名称,予算額(円),充流用等増減額(円),予算計(円),執行累計(円),予算残額(円),執行率(％)
2020,0,現年度,202106,230100,（選挙）・選挙管理委員会事務局,1,一般会計,2,4,2,1,0,0,11,0,0,役務費,7000,0,7000,6440,560,92
2020,0,現年度,202106,230100,（選挙）・選挙管理委員会事務局,1,一般会計,2,4,2,1,0,0,12,0,0,委託料,0,0,0,0,0,****
2020,0,現年度,202106,230100,（選挙）・選挙管理委員会事務局,1,一般会計,2,4,2,1,0,0,13,0,0,使用料及び賃借料,9000,0,9000,0,9000,0
2020,0,現年度,202106,230100,（選挙）・選挙管理委員会事務局,1,一般会計,2,4,2,1,0,0,18,0,0,負担金，補助及び交付金,25000,0,25000,25000,0,100
2020,0,現年度,202106,230100,（選挙）・選挙管理委員会事務局,1,一般会計,2,4,3,2,0,0,1,0,0,報酬,4954000,0,4954000,4499873,454127,90.8
2020,0,現年度,202106,230100,（選挙）・選挙管理委員会事務局,1,一般会計,2,4,3,2,0,0,7,0,0,報償費,6931000,0,6931000,6222159,708841,89.8
2020,0,現年度,202106,230100,（選挙）・選挙管理委員会事務局,1,一般会計,2,4,3,2,0,0,8,0,0,旅費,8000,0,8000,0,8000,0
2020,0,現年度,202106,230100,（選挙）・選挙管理委員会事務局,1,一般会計,2,4,3,2,0,0,10,0,0,需用費,2746000,0,2746000,2163713,582287,78.8
2020,0,現年度,202106,230100,（選挙）・選挙管理委員会事務局,1,一般会計,2,4,3,2,0,0,11,0,0,役務費,3603000,0,3603000,3381468,221532,93.9
2020,0,現年度,202106,230100,（選挙）・選挙管理委員会事務局,1,一般会計,2,4,3,2,0,0,12,0,0,委託料,9394000,0,9394000,8998187,395813,95.8
2020,0,現年度,202106,230100,（選挙）・選挙管理委員会事務局,1,一般会計,2,4,3,2,0,0,13,0,0,使用料及び賃借料,1968000,0,1968000,1858285,109715,94.4
2020,0,現年度,202106,230100,（選挙）・選挙管理委員会事務局,1,一般会計,2,4,3,2,0,0,17,0,0,備品購入費,9858000,0,9858000,9556745,301255,96.9
2020,0,現年度,202106,230100,（選挙）・選挙管理委員会事務局,1,一般会計,2,4,4,2,0,0,1,0,0,報酬,113000,0,113000,33900,79100,30
2020,0,現年度,202106,230100,（選挙）・選挙管理委員会事務局,1,一般会計,2,4,4,2,0,0,10,0,0,需用費,100000,0,100000,41888,58112,41.9
2020,0,現年度,202106,230100,（選挙）・選挙管理委員会事務局,1,一般会計,2,4,4,2,0,0,11,0,0,役務費,623000,0,623000,553976,69024,88.9
2020,0,現年度,202106,230100,（選挙）・選挙管理委員会事務局,1,一般会計,2,4,4,2,0,0,12,0,0,委託料,1941000,0,1941000,1489950,451050,76.8
2020,0,現年度,202106,240100,（監査）・監査委員事務局,1,一般会計,2,6,1,2,0,0,1,0,0,報酬,1751000,0,1751000,1749600,1400,99.9
2020,0,現年度,202106,240100,（監査）・監査委員事務局,1,一般会計,2,6,1,2,0,0,8,0,0,旅費,41000,0,41000,0,41000,0
2020,0,現年度,202106,240100,（監査）・監査委員事務局,1,一般会計,2,6,1,2,0,0,9,0,0,交際費,1000,0,1000,0,1000,0
2020,0,現年度,202106,240100,（監査）・監査委員事務局,1,一般会計,2,6,1,2,0,0,10,0,0,需用費,499000,0,499000,481981,17019,96.6
2020,0,現年度,202106,240100,（監査）・監査委員事務局,1,一般会計,2,6,1,2,0,0,18,0,0,負担金，補助及び交付金,60000,0,60000,10000,50000,16.7
2020,0,現年度,202106,250100,（農業）・農業委員会事務局,1,一般会計,6,1,1,1,0,0,1,0,0,報酬,4932000,0,4932000,4932000,0,100
2020,0,現年度,202106,250100,（農業）・農業委員会事務局,1,一般会計,6,1,1,1,0,0,7,0,0,報償費,10000,0,10000,0,10000,0
2020,0,現年度,202106,250100,（農業）・農業委員会事務局,1,一般会計,6,1,1,1,0,0,8,0,0,旅費,139000,0,139000,76906,62094,55.3
2020,0,現年度,202106,250100,（農業）・農業委員会事務局,1,一般会計,6,1,1,1,0,0,9,0,0,交際費,10000,0,10000,0,10000,0
2020,0,現年度,202106,250100,（農業）・農業委員会事務局,1,一般会計,6,1,1,1,0,0,10,0,0,需用費,143000,0,143000,68067,74933,47.6
2020,0,現年度,202106,250100,（農業）・農業委員会事務局,1,一般会計,6,1,1,1,0,0,12,0,0,委託料,539000,0,539000,378565,160435,70.2
2020,0,現年度,202106,250100,（農業）・農業委員会事務局,1,一般会計,6,1,1,1,0,0,13,0,0,使用料及び賃借料,27000,0,27000,9300,17700,34.4
2020,0,現年度,202106,250100,（農業）・農業委員会事務局,1,一般会計,6,1,1,1,0,0,18,0,0,負担金，補助及び交付金,373000,0,373000,334900,38100,89.8
2020,0,現年度,202106,250100,（農業）・農業委員会事務局,1,一般会計,6,1,2,2,0,0,8,0,0,旅費,47000,0,47000,10596,36404,22.5
2020,0,現年度,202106,250100,（農業）・農業委員会事務局,1,一般会計,6,1,2,2,0,0,18,0,0,負担金，補助及び交付金,38000,0,38000,0,38000,0
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,2,0,0,1,0,0,報酬,720000,0,720000,720000,0,100
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,2,0,0,7,0,0,報償費,0,40000,40000,40000,0,100
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,2,0,0,8,0,0,旅費,62000,0,62000,12411,49589,20
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,2,0,0,10,0,0,需用費,2895000,-48600,2846400,2422403,423997,85.1
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,2,0,0,11,0,0,役務費,193000,0,193000,181719,11281,94.2
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,2,0,0,12,0,0,委託料,74442000,0,74442000,74383946,58054,99.9
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,2,0,0,13,0,0,使用料及び賃借料,16764000,0,16764000,16528601,235399,98.6
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,2,0,0,17,0,0,備品購入費,42000,259730,301730,248490,53240,82.4
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,2,0,0,18,0,0,負担金，補助及び交付金,6000,0,6000,6000,0,100
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,3,0,0,8,0,0,旅費,1000,0,1000,1000,0,100
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,3,0,0,10,0,0,需用費,79000,600,79600,79600,0,100
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,3,0,0,11,0,0,役務費,6000,0,6000,6000,0,100
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,4,0,0,8,0,0,旅費,1000,0,1000,1000,0,100
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,4,0,0,10,0,0,需用費,192000,8000,200000,200000,0,100
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,5,0,0,8,0,0,旅費,1000,174,1174,1174,0,100
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,5,0,0,10,0,0,需用費,32000,-174,31826,31403,423,98.7
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,5,0,0,11,0,0,役務費,17000,0,17000,14880,2120,87.5
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,6,0,0,1,0,0,報酬,7045000,0,7045000,6658897,386103,94.5
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,6,0,0,3,0,0,職員手当等,1286000,0,1286000,1214578,71422,94.4
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,6,0,0,10,0,0,需用費,935000,-57050,877950,495852,382098,56.5
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,6,0,0,11,0,0,役務費,1860000,-7181,1852819,1268424,584395,68.5
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,6,0,0,12,0,0,委託料,130000,7181,137181,137181,0,100
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,6,0,0,13,0,0,使用料及び賃借料,1918000,57050,1975050,1975050,0,100
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,6,0,0,17,0,0,備品購入費,811000,0,811000,772310,38690,95.2
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,6,0,0,18,0,0,負担金，補助及び交付金,58881000,0,58881000,35609400,23271600,60.5
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,7,0,0,10,0,0,需用費,54000,-8596,45404,0,45404,0
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,7,0,0,11,0,0,役務費,7000,0,7000,1500,5500,21.4
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,7,0,0,12,0,0,委託料,6286000,8596,6294596,6294596,0,100
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,7,0,0,13,0,0,使用料及び賃借料,3731000,0,3731000,3662496,68504,98.2
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,1,7,0,0,18,0,0,負担金，補助及び交付金,2728000,0,2728000,2728000,0,100
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,2,1,0,0,10,0,0,需用費,259000,0,259000,62766,196234,24.2
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,2,1,0,0,11,0,0,役務費,18000,0,18000,17620,380,97.9
2020,0,現年度,202106,300200,市民生活部・市民課,1,一般会計,2,3,2,1,0,0,12,0,0,委託料,3426000,-259730,3166270,2797300,368970,88.3
2020,0,現年度,202106,300300,市民生活部・課税課,1,一般会計,2,2,1,2,0,0,8,0,0,旅費,54000,0,54000,9022,44978,16.7
2020,0,現年度,202106,300300,市民生活部・課税課,1,一般会計,2,2,1,2,0,0,10,0,0,需用費,106000,0,106000,99990,6010,94.3
2020,0,現年度,202106,300300,市民生活部・課税課,1,一般会計,2,2,1,2,0,0,18,0,0,負担金，補助及び交付金,143000,0,143000,142200,800,99.4
2020,0,現年度,202106,300300,市民生活部・課税課,1,一般会計,2,2,2,1,0,0,1,0,0,報酬,3634000,-58977,3575023,2912857,662166,81.5
2020,0,現年度,202106,300300,市民生活部・課税課,1,一般会計,2,2,2,1,0,0,7,0,0,報償費,452000,0,452000,305574,146426,67.6
2020,0,現年度,202106,300300,市民生活部・課税課,1,一般会計,2,2,2,1,0,0,10,0,0,需用費,5775000,0,5775000,5295635,479365,91.7
2020,0,現年度,202106,300300,市民生活部・課税課,1,一般会計,2,2,2,1,0,0,11,0,0,役務費,11532000,0,11532000,10884554,647446,94.4
2020,0,現年度,202106,300300,市民生活部・課税課,1,一般会計,2,2,2,1,0,0,12,0,0,委託料,28863000,0,28863000,25812997,3050003,89.4
2020,0,現年度,202106,300300,市民生活部・課税課,1,一般会計,2,2,2,1,0,0,13,0,0,使用料及び賃借料,8917000,0,8917000,8845677,71323,99.2
2020,0,現年度,202106,300300,市民生活部・課税課,1,一般会計,2,2,2,1,0,0,17,0,0,備品購入費,586000,0,586000,521906,64094,89.1
2020,0,現年度,202106,300300,市民生活部・課税課,1,一般会計,2,2,2,1,0,0,18,0,0,負担金，補助及び交付金,2110000,58977,2168977,2168977,0,100
2020,0,現年度,202106,300400,市民生活部・納税課,1,一般会計,2,2,1,2,0,0,8,0,0,旅費,298000,0,298000,67445,230555,22.6
2020,0,現年度,202106,300400,市民生活部・納税課,1,一般会計,2,2,2,1,0,0,7,0,0,報償費,3000,0,3000,3000,0,100
2020,0,現年度,202106,300400,市民生活部・納税課,1,一般会計,2,2,2,1,0,0,10,0,0,需用費,1827000,0,1827000,1492933,334067,81.7
2020,0,現年度,202106,300400,市民生活部・納税課,1,一般会計,2,2,2,1,0,0,11,0,0,役務費,7988000,0,7988000,5357895,2630105,67.1
2020,0,現年度,202106,300400,市民生活部・納税課,1,一般会計,2,2,2,1,0,0,12,0,0,委託料,10081000,0,10081000,9958737,122263,98.8
2020,0,現年度,202106,300400,市民生活部・納税課,1,一般会計,2,2,2,1,0,0,13,0,0,使用料及び賃借料,6693000,0,6693000,6094467,598533,91.1
2020,0,現年度,202106,300400,市民生活部・納税課,1,一般会計,2,2,2,1,0,0,17,0,0,備品購入費,73000,0,73000,26815,46185,36.7
2020,0,現年度,202106,300400,市民生活部・納税課,1,一般会計,2,2,2,1,0,0,18,0,0,負担金，補助及び交付金,72000,0,72000,52663,19337,73.1
2020,0,現年度,202106,300400,市民生活部・納税課,1,一般会計,2,2,2,1,0,0,21,0,0,補償，補填及び賠償金,1000,0,1000,0,1000,0
2020,0,現年度,202106,300400,市民生活部・納税課,1,一般会計,2,2,2,1,0,0,22,0,0,償還金，利子及び割引料,55000000,0,55000000,39037923,15962077,71
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,2,1,7,3,0,0,12,0,0,委託料,2500000,0,2500000,2360485,139515,94.4
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,2,1,7,20,0,0,12,0,0,委託料,2844000,0,2844000,2431417,412583,85.5
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,2,1,7,21,0,0,10,0,0,需用費,265000,-37000,228000,200652,27348,88
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,2,1,7,21,0,0,12,0,0,委託料,1513000,0,1513000,1232915,280085,81.5
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,2,1,7,22,0,0,7,0,0,報償費,2272000,0,2272000,1956650,315350,86.1
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,2,1,7,22,0,0,10,0,0,需用費,400000,0,400000,399705,295,99.9
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,2,1,7,22,0,0,11,0,0,役務費,58000,251393,309393,309393,0,100
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,2,1,7,22,0,0,12,0,0,委託料,4047000,0,4047000,3714600,332400,91.8
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,2,1,7,22,0,0,16,0,0,公有財産購入費,160000,0,160000,160000,0,100
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,2,1,9,1,0,0,8,0,0,旅費,21000,0,21000,3761,17239,17.9
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,2,1,9,1,0,0,10,0,0,需用費,51000,0,51000,44567,6433,87.4
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,2,1,9,1,0,0,11,0,0,役務費,117000,0,117000,25540,91460,21.8
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,2,1,9,2,0,0,7,0,0,報償費,50000,0,50000,0,50000,0
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,2,1,9,2,0,0,8,0,0,旅費,91000,0,91000,0,91000,0
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,2,1,9,2,0,0,12,0,0,委託料,0,0,0,0,0,****
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,2,1,9,2,0,0,13,0,0,使用料及び賃借料,0,0,0,0,0,****
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,2,1,9,3,0,0,12,0,0,委託料,6000000,0,6000000,6000000,0,100
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,2,1,9,4,0,0,18,0,0,負担金，補助及び交付金,3785000,0,3785000,1260030,2524970,33.3
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,2,1,11,1,0,0,22,0,0,償還金，利子及び割引料,0,37000,37000,37000,0,100
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,3,1,6,1,0,0,10,0,0,需用費,14168000,3161009,17329009,14535986,2793023,83.9
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,3,1,6,1,0,0,11,0,0,役務費,1253000,258841,1511841,1241841,270000,82.1
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,3,1,6,1,0,0,12,0,0,委託料,36560000,-3419850,33140150,31318948,1821202,94.5
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,3,1,6,1,0,0,13,0,0,使用料及び賃借料,2732000,0,2732000,2659286,72714,97.3
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,3,1,6,1,0,0,17,0,0,備品購入費,6818000,0,6818000,6142070,675930,90.1
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,3,1,6,2,0,0,18,0,0,負担金，補助及び交付金,68428000,0,68428000,61042862,7385138,89.2
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,5,2,1,1,0,0,8,0,0,旅費,2000,0,2000,0,2000,0
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,5,2,1,1,0,0,18,0,0,負担金，補助及び交付金,3358000,0,3358000,3358000,0,100
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,6,1,3,1,0,0,7,0,0,報償費,10000,0,10000,0,10000,0
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,6,1,3,1,0,0,8,0,0,旅費,16000,0,16000,4320,11680,27
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,6,1,3,1,0,0,18,0,0,負担金，補助及び交付金,20000,0,20000,0,20000,0
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,6,1,3,2,0,0,10,0,0,需用費,114000,0,114000,92400,21600,81.1
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,6,1,3,2,0,0,12,0,0,委託料,496000,0,496000,300000,196000,60.5
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,6,1,3,2,0,0,13,0,0,使用料及び賃借料,16000,0,16000,0,16000,0
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,6,1,3,2,0,0,18,0,0,負担金，補助及び交付金,13565000,-324603,13240397,11473700,1766697,86.7
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,6,1,4,1,0,0,7,0,0,報償費,74000,0,74000,13800,60200,18.6
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,6,1,4,1,0,0,10,0,0,需用費,493000,0,493000,417964,75036,84.8
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,6,1,4,1,0,0,11,0,0,役務費,61000,0,61000,55845,5155,91.5
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,6,1,4,1,0,0,12,0,0,委託料,3337000,324603,3661603,3617603,44000,98.8
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,1,2,0,0,8,0,0,旅費,40000,0,40000,5680,34320,14.2
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,1,2,0,0,10,0,0,需用費,274000,0,274000,160245,113755,58.5
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,1,2,0,0,11,0,0,役務費,13000,0,13000,12174,826,93.6
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,1,2,0,0,12,0,0,委託料,1763000,0,1763000,1236180,526820,70.1
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,1,2,0,0,13,0,0,使用料及び賃借料,697000,0,697000,694105,2895,99.6
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,1,2,0,0,17,0,0,備品購入費,230000,0,230000,219384,10616,95.4
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,1,2,0,0,18,0,0,負担金，補助及び交付金,10000,0,10000,10000,0,100
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,2,1,0,0,1,0,0,報酬,22000,0,22000,21500,500,97.7
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,2,1,0,0,18,0,0,負担金，補助及び交付金,7602000,-99990,7502010,3505184,3996826,46.7
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,2,2,0,0,18,0,0,負担金，補助及び交付金,11791000,0,11791000,11494560,296440,97.5
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,2,3,0,0,7,0,0,報償費,235000,0,235000,147600,87400,62.8
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,2,3,0,0,10,0,0,需用費,10000,0,10000,6732,3268,67.3
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,2,3,0,0,12,0,0,委託料,1562000,0,1562000,1556500,5500,99.6
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,2,4,0,0,18,0,0,負担金，補助及び交付金,2309000,-86390,2222610,798000,1424610,35.9
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,2,5,0,0,7,0,0,報償費,0,0,0,0,0,****
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,2,5,0,0,10,0,0,需用費,0,0,0,0,0,****
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,2,5,0,0,11,0,0,役務費,0,0,0,0,0,****
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,2,5,0,0,12,0,0,委託料,0,0,0,0,0,****
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,2,6,0,0,18,0,0,負担金，補助及び交付金,88000000,0,88000000,83013640,4986360,94.3
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,2,7,0,0,18,0,0,負担金，補助及び交付金,119054000,0,119054000,107381858,11672142,90.2
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,2,8,0,0,7,0,0,報償費,79000,142930,221930,221930,0,100
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,2,8,0,0,10,0,0,需用費,262000,43450,305450,285450,20000,93.5
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,2,9,0,0,18,0,0,負担金，補助及び交付金,23500000,0,23500000,23500000,0,100
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,2,10,0,0,18,0,0,負担金，補助及び交付金,1500000,0,1500000,0,1500000,0
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,3,1,0,0,1,0,0,報酬,5104000,8560,5112560,5112560,0,100
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,3,1,0,0,7,0,0,報償費,25000,0,25000,24600,400,98.4
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,3,1,0,0,8,0,0,旅費,13000,14044,27044,14882,12162,55
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,3,1,0,0,10,0,0,需用費,136000,-22604,113396,109029,4367,96.1
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,3,1,0,0,11,0,0,役務費,102000,0,102000,94948,7052,93.1
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,3,1,0,0,12,0,0,委託料,768000,0,768000,614900,153100,80.1
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,3,1,0,0,13,0,0,使用料及び賃借料,7000,0,7000,5280,1720,75.4
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,3,1,0,0,18,0,0,負担金，補助及び交付金,50000,0,50000,4800,45200,9.6
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,4,1,0,0,18,0,0,負担金，補助及び交付金,2214000,0,2214000,2214000,0,100
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,4,2,0,0,10,0,0,需用費,0,0,0,0,0,****
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,7,1,4,2,0,0,12,0,0,委託料,0,0,0,0,0,****
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,10,5,5,1,0,0,10,0,0,需用費,141000,0,141000,0,141000,0
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,10,5,5,1,0,0,11,0,0,役務費,60000,0,60000,56400,3600,94
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,10,5,5,1,0,0,12,0,0,委託料,109657000,0,109657000,109340950,316050,99.7
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,10,5,5,1,0,0,17,0,0,備品購入費,2309000,0,2309000,1648053,660947,71.4
2020,0,現年度,202106,300500,市民生活部・地域活性課,1,一般会計,10,5,5,1,0,0,18,0,0,負担金，補助及び交付金,43833000,0,43833000,42802646,1030354,97.6
2020,0,現年度,202106,300700,市民生活部・特別定額給付金対策室,1,一般会計,2,1,11,4,0,0,1,0,0,報酬,3600000,-344344,3255656,2566536,689120,78.8
2020,0,現年度,202106,300700,市民生活部・特別定額給付金対策室,1,一般会計,2,1,11,4,0,0,3,0,0,職員手当等,0,344344,344344,344344,0,100
2020,0,現年度,202106,300700,市民生活部・特別定額給付金対策室,1,一般会計,2,1,11,4,0,0,8,0,0,旅費,30000,0,30000,0,30000,0
2020,0,現年度,202106,300700,市民生活部・特別定額給付金対策室,1,一般会計,2,1,11,4,0,0,10,0,0,需用費,14500000,-117974,14382026,2351123,12030903,16.3
2020,0,現年度,202106,300700,市民生活部・特別定額給付金対策室,1,一般会計,2,1,11,4,0,0,11,0,0,役務費,14300000,0,14300000,10798075,3501925,75.5
2020,0,現年度,202106,300700,市民生活部・特別定額給付金対策室,1,一般会計,2,1,11,4,0,0,12,0,0,委託料,55000000,-310500,54689500,50097300,4592200,91.6
2020,0,現年度,202106,300700,市民生活部・特別定額給付金対策室,1,一般会計,2,1,11,4,0,0,13,0,0,使用料及び賃借料,300000,428474,728474,728474,0,100
2020,0,現年度,202106,300700,市民生活部・特別定額給付金対策室,1,一般会計,2,1,11,4,0,0,18,0,0,負担金，補助及び交付金,8400000000,0,8400000000,8336800000,63200000,99.2
2020,0,現年度,202106,400100,福祉保健部・福祉政策課,1,一般会計,2,1,11,1,0,0,22,0,0,償還金，利子及び割引料,51494000,5134623,56628623,56628623,0,100
2020,0,現年度,202106,400100,福祉保健部・福祉政策課,1,一般会計,3,1,1,2,0,0,8,0,0,旅費,100000,0,100000,22765,77235,22.8
2020,0,現年度,202106,400100,福祉保健部・福祉政策課,1,一般会計,3,1,1,2,0,0,10,0,0,需用費,789000,0,789000,671282,117718,85.1
2020,0,現年度,202106,400100,福祉保健部・福祉政策課,1,一般会計,3,1,1,2,0,0,11,0,0,役務費,140000,0,140000,125890,14110,89.9
2020,0,現年度,202106,400100,福祉保健部・福祉政策課,1,一般会計,3,1,1,2,0,0,12,0,0,委託料,1433000,0,1433000,1432376,624,100
2020,0,現年度,202106,400100,福祉保健部・福祉政策課,1,一般会計,3,1,1,2,0,0,13,0,0,使用料及び賃借料,3281000,0,3281000,3138702,142298,95.7
2020,0,現年度,202106,400100,福祉保健部・福祉政策課,1,一般会計,3,1,1,2,0,0,26,0,0,公課費,25000,0,25000,24600,400,98.4
2020,0,現年度,202106,400100,福祉保健部・福祉政策課,1,一般会計,3,1,1,3,0,0,1,0,0,報酬,197000,0,197000,0,197000,0
2020,0,現年度,202106,400100,福祉保健部・福祉政策課,1,一般会計,3,1,1,4,0,0,7,0,0,報償費,11764000,-301200,11462800,10402800,1060000,90.8
2020,0,現年度,202106,400100,福祉保健部・福祉政策課,1,一般会計,3,1,1,4,0,0,10,0,0,需用費,32000,0,32000,0,32000,0
