年度,予算区分,予算区分名称,対象年月,所属,所属名称,会計,会計名称,款,項,目,大事業,中事業,小事業,節,細節,細々節,科目名称,予算額(円),充流用等増減額(円),予算計(円),執行累計(円),予算残額(円),執行率(％)
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,2,0,0,1,0,0,報酬,5829000,-423997,5405003,4923564,481439,91.1
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,2,0,0,3,0,0,職員手当等,1081000,0,1081000,1037280,43720,96
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,2,0,0,8,0,0,旅費,54000,0,54000,5088,48912,9.4
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,2,0,0,10,0,0,需用費,33000,0,33000,32545,455,98.6
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,2,0,0,11,0,0,役務費,14000,0,14000,12976,1024,92.7
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,20,0,0,10,0,0,需用費,8000,0,8000,5280,2720,66
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,20,0,0,11,0,0,役務費,17000,1104362,1121362,1121362,0,100
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,20,0,0,12,0,0,委託料,229000,-209000,20000,20000,0,100
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,20,0,0,19,0,0,扶助費,1000,0,1000,0,1000,0
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,21,0,0,20,0,0,貸付金,1010000,-655602,354398,255000,99398,72
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,22,0,0,1,0,0,報酬,1438000,0,1438000,1287000,151000,89.5
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,22,0,0,8,0,0,旅費,6000,0,6000,0,6000,0
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,22,0,0,10,0,0,需用費,59000,0,59000,58190,810,98.6
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,22,0,0,11,0,0,役務費,824000,0,824000,780260,43740,94.7
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,22,0,0,12,0,0,委託料,862000,0,862000,861960,40,100
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,23,0,0,7,0,0,報償費,519000,0,519000,404900,114100,78
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,23,0,0,10,0,0,需用費,7000,0,7000,0,7000,0
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,24,0,0,1,0,0,報酬,0,306487,306487,300847,5640,98.2
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,24,0,0,7,0,0,報償費,387000,-307367,79633,0,79633,0
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,24,0,0,8,0,0,旅費,0,880,880,880,0,100
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,24,0,0,10,0,0,需用費,17000,0,17000,16224,776,95.4
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,24,0,0,11,0,0,役務費,14000,0,14000,0,14000,0
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,24,0,0,12,0,0,委託料,330000,0,330000,330000,0,100
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,24,0,0,19,0,0,扶助費,10014000,0,10014000,7166029,2847971,71.6
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,25,0,0,12,0,0,委託料,3500000,0,3500000,3291859,208141,94.1
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,26,0,0,10,0,0,需用費,707000,0,707000,366100,340900,51.8
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,26,0,0,12,0,0,委託料,49267000,184237,49451237,49451237,0,100
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,26,0,0,19,0,0,扶助費,67318000,0,67318000,64246548,3071452,95.4
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,27,0,0,10,0,0,需用費,59000,0,59000,58300,700,98.8
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,27,0,0,11,0,0,役務費,10000,0,10000,9280,720,92.8
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,27,0,0,12,0,0,委託料,5705000,0,5705000,4937000,768000,86.5
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,39,0,0,1,0,0,報酬,3293000,-17657,3275343,3159056,116287,96.4
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,39,0,0,3,0,0,職員手当等,615000,0,615000,577060,37940,93.8
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,39,0,0,10,0,0,需用費,149000,17657,166657,155797,10860,93.5
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,39,0,0,11,0,0,役務費,101000,0,101000,31383,69617,31.1
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,39,0,0,12,0,0,委託料,22190000,0,22190000,19559651,2630349,88.1
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,1,39,0,0,19,0,0,扶助費,79260000,0,79260000,56369000,22891000,71.1
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,2,2,0,0,12,0,0,委託料,30000,0,30000,30000,0,100
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,2,3,0,0,7,0,0,報償費,97000,0,97000,90000,7000,92.8
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,2,3,0,0,10,0,0,需用費,4000,0,4000,3289,711,82.2
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,3,1,0,0,7,0,0,報償費,67000,0,67000,60000,7000,89.6
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,3,1,0,0,10,0,0,需用費,2000,0,2000,1056,944,52.8
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,2,0,0,11,0,0,役務費,10000,0,10000,0,10000,0
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,2,0,0,19,0,0,扶助費,639000,881089,1520089,1520089,0,100
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,3,0,0,7,0,0,報償費,109000,0,109000,58400,50600,53.6
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,3,0,0,10,0,0,需用費,14000,0,14000,13706,294,97.9
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,3,0,0,11,0,0,役務費,18000,0,18000,18000,0,100
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,3,0,0,12,0,0,委託料,792000,0,792000,791400,600,99.9
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,3,0,0,19,0,0,扶助費,330000,-320350,9650,0,9650,0
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,4,0,0,10,0,0,需用費,1000,0,1000,0,1000,0
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,4,0,0,12,0,0,委託料,19392000,0,19392000,19391820,180,100
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,4,4,0,0,13,0,0,使用料及び賃借料,2407000,0,2407000,2406600,400,100
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,8,1,0,0,8,0,0,旅費,313000,0,313000,95716,217284,30.6
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,8,1,0,0,10,0,0,需用費,152000,0,152000,136620,15380,89.9
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,8,2,0,0,7,0,0,報償費,902000,0,902000,627300,274700,69.5
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,8,2,0,0,10,0,0,需用費,40000,0,40000,38962,1038,97.4
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,1,8,3,0,0,19,0,0,扶助費,3080000,0,3080000,363200,2716800,11.8
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,3,1,2,0,0,1,0,0,報酬,21484000,0,21484000,20450387,1033613,95.2
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,3,1,2,0,0,3,0,0,職員手当等,3290000,0,3290000,2720078,569922,82.7
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,3,1,2,0,0,8,0,0,旅費,384000,0,384000,92384,291616,24.1
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,3,1,2,0,0,10,0,0,需用費,1191000,-70140,1120860,981679,139181,87.6
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,3,1,2,0,0,11,0,0,役務費,1318000,0,1318000,1197273,120727,90.8
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,3,1,2,0,0,12,0,0,委託料,17693000,0,17693000,17274817,418183,97.6
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,3,1,2,0,0,13,0,0,使用料及び賃借料,7149000,0,7149000,7087208,61792,99.1
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,3,1,2,0,0,17,0,0,備品購入費,158000,70140,228140,214500,13640,94
2021,0,現年度,202206,400200,福祉保健部・福祉相談課,1,一般会計,3,3,2,1,0,0,19,0,0,扶助費,2262974000,0,2262974000,2259178711,3795289,99.8
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,2,0,0,1,0,0,報酬,5047000,0,5047000,4751346,295654,94.1
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,2,0,0,3,0,0,職員手当等,565000,0,565000,541920,23080,95.9
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,2,0,0,8,0,0,旅費,36000,0,36000,0,36000,0
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,2,0,0,10,0,0,需用費,145000,0,145000,126356,18644,87.1
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,2,0,0,11,0,0,役務費,36000,0,36000,33500,2500,93.1
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,2,0,0,12,0,0,委託料,169000,0,169000,0,169000,0
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,2,0,0,13,0,0,使用料及び賃借料,31000,0,31000,0,31000,0
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,2,0,0,17,0,0,備品購入費,0,0,0,0,0,****
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,2,0,0,26,0,0,公課費,7000,0,7000,5000,2000,71.4
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,8,0,0,12,0,0,委託料,7717000,0,7717000,4700782,3016218,60.9
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,28,0,0,19,0,0,扶助費,1038000,0,1038000,607660,430340,58.5
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,29,0,0,18,0,0,負担金，補助及び交付金,3150000,0,3150000,3150000,0,100
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,30,0,0,12,0,0,委託料,310000,0,310000,300000,10000,96.8
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,31,0,0,12,0,0,委託料,25602000,0,25602000,23377027,2224973,91.3
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,32,0,0,7,0,0,報償費,70000,0,70000,4520,65480,6.5
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,1,32,0,0,10,0,0,需用費,10000,0,10000,1100,8900,11
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,1,0,0,10,0,0,需用費,122000,0,122000,115405,6595,94.6
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,1,0,0,11,0,0,役務費,200000,0,200000,199462,538,99.7
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,1,0,0,12,0,0,委託料,20000,0,20000,18612,1388,93.1
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,4,0,0,19,0,0,扶助費,344000,-56100,287900,0,287900,0
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,5,0,0,10,0,0,需用費,7000,0,7000,6006,994,85.8
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,5,0,0,11,0,0,役務費,225000,0,225000,179824,45176,79.9
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,5,0,0,12,0,0,委託料,21000,0,21000,20020,980,95.3
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,5,0,0,19,0,0,扶助費,155042000,0,155042000,146713900,8328100,94.6
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,6,0,0,7,0,0,報償費,25000,0,25000,0,25000,0
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,6,0,0,10,0,0,需用費,2000,0,2000,1716,284,85.8
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,6,0,0,11,0,0,役務費,51000,0,51000,16115,34885,31.6
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,6,0,0,12,0,0,委託料,6000,0,6000,5720,280,95.3
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,6,0,0,19,0,0,扶助費,24129000,0,24129000,20292950,3836050,84.1
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,7,0,0,10,0,0,需用費,4000,0,4000,3003,997,75.1
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,7,0,0,11,0,0,役務費,119000,0,119000,101398,17602,85.2
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,7,0,0,12,0,0,委託料,11000,0,11000,10010,990,91
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,7,0,0,19,0,0,扶助費,42120000,0,42120000,42114600,5400,100
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,8,0,0,7,0,0,報償費,945000,0,945000,944640,360,100
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,9,0,0,10,0,0,需用費,100000,0,100000,94829,5171,94.8
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,9,0,0,11,0,0,役務費,38000,0,38000,15632,22368,41.1
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,9,0,0,12,0,0,委託料,52534000,0,52534000,42548449,9985551,81
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,9,0,0,17,0,0,備品購入費,0,56100,56100,56100,0,100
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,10,0,0,19,0,0,扶助費,555000,0,555000,347510,207490,62.6
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,11,0,0,10,0,0,需用費,47000,0,47000,39358,7642,83.7
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,11,0,0,11,0,0,役務費,183000,0,183000,105244,77756,57.5
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,11,0,0,12,0,0,委託料,3000,0,3000,2860,140,95.3
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,11,0,0,19,0,0,扶助費,13483000,0,13483000,11249069,2233931,83.4
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,12,0,0,10,0,0,需用費,3000,0,3000,2574,426,85.8
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,12,0,0,11,0,0,役務費,110000,0,110000,85427,24573,77.7
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,2,12,0,0,12,0,0,委託料,9000,0,9000,8580,420,95.3
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,3,2,0,0,19,0,0,扶助費,202000,0,202000,0,202000,0
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,3,3,0,0,18,0,0,負担金，補助及び交付金,1245000,0,1245000,1245000,0,100
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,3,4,0,0,18,0,0,負担金，補助及び交付金,4549000,0,4549000,4524974,24026,99.5
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,1,0,0,7,0,0,報償費,114000,0,114000,27600,86400,24.2
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,1,0,0,8,0,0,旅費,22000,0,22000,0,22000,0
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,1,0,0,10,0,0,需用費,55000,0,55000,54831,169,99.7
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,1,0,0,11,0,0,役務費,23000,0,23000,13182,9818,57.3
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,1,0,0,12,0,0,委託料,24000,0,24000,17922,6078,74.7
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,2,0,0,7,0,0,報償費,43000,0,43000,18400,24600,42.8
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,2,0,0,11,0,0,役務費,24000,0,24000,21056,2944,87.7
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,2,0,0,19,0,0,扶助費,9202000,-873503,8328497,8083870,244627,97.1
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,5,0,0,10,0,0,需用費,13000,0,13000,11493,1507,88.4
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,5,0,0,12,0,0,委託料,2938000,-350000,2588000,2468599,119401,95.4
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,5,0,0,13,0,0,使用料及び賃借料,93000,0,93000,3300,89700,3.5
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,6,0,0,18,0,0,負担金，補助及び交付金,43016000,0,43016000,43015345,655,100
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,7,0,0,12,0,0,委託料,3250000,350000,3600000,3600000,0,100
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,8,0,0,18,0,0,負担金，補助及び交付金,5322000,0,5322000,4140934,1181066,77.8
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,9,0,0,7,0,0,報償費,8827000,-639270,8187730,8187730,0,100
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,9,0,0,10,0,0,需用費,40000,4845,44845,44845,0,100
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,9,0,0,11,0,0,役務費,0,689243,689243,689243,0,100
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,9,0,0,12,0,0,委託料,0,11880,11880,11625,255,97.9
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,10,0,0,10,0,0,需用費,5000,0,5000,3866,1134,77.3
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,11,0,0,11,0,0,役務費,518000,0,518000,327962,190038,63.3
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,11,0,0,12,0,0,委託料,4639000,-50290,4588710,3803250,785460,82.9
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,12,0,0,12,0,0,委託料,4576000,1125300,5701300,5701300,0,100
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,13,0,0,12,0,0,委託料,1101000,-547200,553800,226196,327604,40.8
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,13,0,0,19,0,0,扶助費,800000,0,800000,158400,641600,19.8
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,14,0,0,10,0,0,需用費,333000,-50722,282278,59290,222988,21
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,14,0,0,11,0,0,役務費,230000,-66698,163302,107088,56214,65.6
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,14,0,0,12,0,0,委託料,63000,0,63000,54831,8169,87
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,15,0,0,19,0,0,扶助費,16214000,782800,16996800,16996800,0,100
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,16,0,0,19,0,0,扶助費,642000,-28800,613200,353080,260120,57.6
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,17,0,0,12,0,0,委託料,462000,0,462000,462000,0,100
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,17,0,0,19,0,0,扶助費,72000,28800,100800,100800,0,100
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,18,0,0,18,0,0,負担金，補助及び交付金,20000000,0,20000000,20000000,0,100
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,19,0,0,18,0,0,負担金，補助及び交付金,458000,0,458000,358091,99909,78.2
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,20,0,0,10,0,0,需用費,388000,50722,438722,359522,79200,81.9
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,20,0,0,12,0,0,委託料,377000,0,377000,372225,4775,98.7
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,20,0,0,13,0,0,使用料及び賃借料,47000,0,47000,46640,360,99.2
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,21,0,0,7,0,0,報償費,116000,0,116000,19200,96800,16.6
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,21,0,0,12,0,0,委託料,166000,0,166000,124200,41800,74.8
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,22,0,0,12,0,0,委託料,449000,50290,499290,499290,0,100
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,23,0,0,18,0,0,負担金，補助及び交付金,725000,0,725000,721000,4000,99.4
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,24,0,0,12,0,0,委託料,11000000,0,11000000,11000000,0,100
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,25,0,0,7,0,0,報償費,377000,0,377000,11200,365800,3
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,25,0,0,10,0,0,需用費,12000,0,12000,5676,6324,47.3
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,25,0,0,11,0,0,役務費,77000,0,77000,166,76834,0.2
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,25,0,0,12,0,0,委託料,13678000,0,13678000,13266103,411897,97
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,4,25,0,0,13,0,0,使用料及び賃借料,334000,0,334000,333300,700,99.8
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,7,3,0,0,19,0,0,扶助費,2926000,0,2926000,0,2926000,0
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,7,4,0,0,19,0,0,扶助費,10749000,0,10749000,9041292,1707708,84.1
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,7,5,0,0,7,0,0,報償費,2556000,0,2556000,2118400,437600,82.9
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,7,5,0,0,12,0,0,委託料,1971000,0,1971000,1945678,25322,98.7
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,1,0,0,8,0,0,旅費,48000,0,48000,2395,45605,5
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,1,0,0,10,0,0,需用費,137000,0,137000,134638,2362,98.3
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,1,0,0,11,0,0,役務費,1761000,144050,1905050,1905050,0,100
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,1,0,0,12,0,0,委託料,10626000,0,10626000,10625334,666,100
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,1,0,0,13,0,0,使用料及び賃借料,10946000,0,10946000,10945206,794,100
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,4,0,0,19,0,0,扶助費,755139000,0,755139000,742803611,12335389,98.4
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,5,0,0,19,0,0,扶助費,215139000,-3204350,211934650,202553432,9381218,95.6
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,6,0,0,19,0,0,扶助費,32075000,6994097,39069097,39069097,0,100
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,7,0,0,18,0,0,負担金，補助及び交付金,1676000,0,1676000,1665600,10400,99.4
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,7,0,0,19,0,0,扶助費,229951000,0,229951000,229376778,574222,99.8
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,8,0,0,19,0,0,扶助費,31876000,0,31876000,27371208,4504792,85.9
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,9,0,0,19,0,0,扶助費,142000,0,142000,4510,137490,3.2
2021,0,現年度,202206,400300,福祉保健部・高齢障がい課,1,一般会計,3,1,8,10,0,0,12,0,0,委託料,25000,0,25000,24962,38,99.8
