"市区町村コード","番号","都道府県名","市区町村名","名称","名称_カナ","種別_大","種別_中","種別_小","住所","方書","アクセス方法","駐車場情報","電話番号","内線番号","FAX番号","法人番号","団体名","認可等年月日","収容定員","受入年齢","利用可能曜日","開始時間","終了時間","利用可能日時特記事項","一時預かりの有無","URL","入所最低指数0歳","入所最低指数1歳","入所最低指数2歳","入所最低指数3歳","入所最低指数4歳","入所最低指数5歳","備考","経度","緯度","分類"
"131148","104","東京都","中野区","新谷裕子","シンタニユウコ","地域型保育事業","家庭的保育事業","","中野区新井2-6-3","102号","西武新宿線「都立家政」下車徒歩12分","無","080-3455-5707","","","","新谷裕子","","3","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育の実施なし。","無","","-","空きなし","申込なし","","","","","139.665011187684","35.7114733388343","子育て施設及び入所最低指数一覧"
"131148","110","東京都","中野区","キャリー保育園なかのふじみちょう","キャリーホイクエンナカノフジミチョウ","地域型保育事業","小規模保育事業","Ａ型","中野区南台3-6-16","1階","西武新宿線「野方」下車徒歩3分","無","(03)6382-4852","","","","スリーシーズ株式会社","","12","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は19:15まで（延長受入年齢：57日以上）。","無","","-","-","申込なし","","","","","139.668153694608","35.6854404048376","子育て施設及び入所最低指数一覧"
"131148","111","東京都","中野区","かたつむり保育園野方","カタツムリホイクエンノガタ","地域型保育事業","小規模保育事業","Ａ型","中野区野方6-30-24","1階・2階","ＪＲ中央線又は東京メトロ地下鉄東西線「中野」下車徒歩10分","無","(03)5356-8686","","","","株式会社プレストエデュケーションズ","","14","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は19:15まで（延長受入年齢：57日以上）。","無","","-","-","空きなし","","","","","139.652197967966","35.7211094084808","子育て施設及び入所最低指数一覧"
"131148","112","東京都","中野区","あーす保育園中野坂上","アースホイクエンナカノサカウエ","地域型保育事業","小規模保育事業","Ａ型","中野区中央1-23-7","1階","東京メトロ丸ノ内線「中野新橋」下車徒歩４分","無","(03)6908-7524","","03-6382-7131","","SOUキッズケア株式会社","","19","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は19:15まで（延長受入年齢：57日以上）。","無","https://mirai.florence.or.jp/ouchi/nakano-shinbashi/","34","-","申込なし","","","","","139.686201670342","35.6990075625071","子育て施設及び入所最低指数一覧"
"131148","113","東京都","中野区","ふたばクラブ鷺宮保育園","フタバクラブサギノミヤホイクエン","地域型保育事業","小規模保育事業","Ａ型","中野区鷺宮3-7-7","2階","西武新宿線「野方」下車徒歩１２分","無","(03)5327-8023","","03-5356-7391","","双葉教育株式会社","","19","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は19:15まで（延長受入年齢：57日以上）。","無","https://mirai.florence.or.jp/ouchi/nakano-yamato/","-","-","若干名","","","","","139.643644586306","35.7240745277648","子育て施設及び入所最低指数一覧"
"131148","115","東京都","中野区","あーす保育園鷺ノ宮","アースホイクエンサギノミヤ","地域型保育事業","小規模保育事業","Ａ型","中野区鷺宮4-34-9","1階","西武新宿線「都立家政」下車徒歩４分","無","(03)5356-7341","","03-3310-8199","","SOUキッズケア株式会社","","19","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は19:15まで（延長受入年齢：57日以上）。","無","https://ncma.co.jp/company/nursery-school","-","42","若干名","","","","","139.638044893775","35.7242618426921","子育て施設及び入所最低指数一覧"
"131148","116","東京都","中野区","ゆめのいろ保育園中野","ユメノイロホイクエンナカノ","地域型保育事業","小規模保育事業","Ａ型","中野区本町5-47-10","","西武新宿線「沼袋」下車徒歩3分","無","(03)6382-6865","","03-6454-0137","","株式会社ゆめのいろ","","12","57日以上","月火水木金土","2024/07/05 7:00:00","2024/07/05 18:00:00","延長保育時間は19:00まで（延長受入年齢：57日以上）。","無","https://ncma.co.jp/company/nursery-school","若干名","若干名","若干名","","","","","139.667543078471","35.6935773741046","子育て施設及び入所最低指数一覧"
"131148","117","東京都","中野区","あーす保育園中野新橋","アースホイクエンナカノシンバシ","地域型保育事業","小規模保育事業","Ａ型","中野区弥生町1-56-3","1階","ＪＲ中央線「高円寺」下車徒歩15分","無","(03)6276-8942","","03-6265-5959","","SOUキッズケア株式会社","","19","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は19:15まで（延長受入年齢：57日以上）。","無","https://ncma.co.jp/company/nursery-school","-","若干名","-","","","","","139.677174005421","35.6920166826839","子育て施設及び入所最低指数一覧"
"131148","118","東京都","中野区","マザ－ズハ－ト南台園","マザーズハートミナミダイエン","地域型保育事業","小規模保育事業","Ａ型","中野区南台2-28-4","","東京メトロ丸ノ内線「中野富士見町」下車徒歩1１分","無","(03)6382-6228","","03-6382-4853","","株式会社マザ－ズハ－ト","","19","57日以上","月火水木金土","2024/07/05 7:30:00","2024/07/05 18:30:00","延長保育時間は19:30まで（延長受入年齢：57日以上）。","無","https://threecz.co.jp/service/nursery/nurserylist/carry-nakanofujimicho/","申込なし","-","申込なし","","","","","139.669637164282","35.6828781325889","子育て施設及び入所最低指数一覧"
"131148","119","東京都","中野区","障害児訪問保育アニー","ショウガイジホウモンホイクアニー","地域型保育事業","居宅訪問型保育事業","","千代田区神田神保町1-14-1","4階","西武新宿線「野方」下車徒歩２分","無","(03)6811-0907","","03-5456-8685","","特定非営利活動法人フローレンス","","1","1歳以上","月火水木金","2024/07/05 8:00:00","2024/07/05 18:00:00","延長保育の実施なし。","無","https://hoiku.pk-katatsumuri.com/nogata-top","","","","","","","利用者宅にて保育、定員設定なし","139.667025450392","35.7041170503146","子育て施設及び入所最低指数一覧"
"131148","120","東京都","中野区","こもれび保育園中野新橋園","コモレビホイクエンナカノシンバシエン","認可外保育所","認証保育所","Ａ型","東京都中野区弥生町2-11-5","Vivace中野新橋１F","東京メトロ丸ノ内線「中野坂上」下車徒歩５分","無","(03)5352-9009","","03-6908-7534","","株式会社SHINKS－K","","38","43日以上","月火水木金土","2024/07/05 7:30:00","2024/07/05 20:30:00","延長保育の実施なし。","無","https://www.apical.jp/personal/kantou.html","","","","","","","","139.667025450392","35.7041170503146","子育て施設及び入所最低指数一覧"
"131148","121","東京都","中野区","ぽけっとランド中野坂上","ポケットランドナカノサカウエ","認可外保育所","認証保育所","Ａ型","中野区本町2-1-8","1階","西武新宿線「都立家政」下車徒歩３分","無","(03)5302-2656","","","","学校法人三幸学園","","40","57日以上","月火水木金土","2024/07/05 7:30:00","2024/07/05 20:30:00","延長保育の実施なし。","無","http://www.futabas.jp/html180418/saginomiya_html/index.html","","","","","","","","139.681607593736","35.6922557294725","子育て施設及び入所最低指数一覧"
"131148","122","東京都","中野区","幼保園ベビーサロン新中野","ヨウホエンベビーサロンシンナカノ","認可外保育所","認証保育所","Ａ型","中野区本町6-15-17","","西武新宿線「野方」下車徒歩７分","無","(03)3382-7893","","03-5356-7501","","一般社団法人幼保園シャローム","","32","57日以上","月火水木金土","2024/07/05 7:00:00","2024/07/05 20:30:00","延長保育の実施なし。","無","http://tac-hoikuen.com/","","","","","","","","139.667113396109","35.6964488607189","子育て施設及び入所最低指数一覧"
"131148","123","東京都","中野区","ピノッキオ保育園","ピノッキオホイクエン","認可外保育所","認証保育所","Ｂ型","中野区中野2-1-7","","西武新宿線「鷺ノ宮」下車徒歩２分","無","(03)3380-3106","","03-5356-7342","","今村郁子","","24","57日以上","月火水木金土","2024/07/05 7:00:00","2024/07/05 20:00:00","延長保育の実施なし。","無","https://www.apical.jp/personal/kantou.html","","","","","","","","139.671590110691","35.7028206069457","子育て施設及び入所最低指数一覧"
"131148","124","東京都","中野区","エンゼル保育室","エンゼルホイクシツ","認可外保育所","認証保育所","Ｂ型","中野区中野5-22-7","","東京メトロ丸ノ内線「中野富士見町」下車徒歩６分","無","(03)3319-0419","","03-6382-7808","","株式会社ホワイトエンゼル","","18","57日以上","月火水木金土","2024/07/05 7:30:00","2024/07/05 20:30:00","延長保育の実施なし。","無","http://yumenoiro.tokyo/","","","","","","","","139.670121254403","35.7080984747335","子育て施設及び入所最低指数一覧"
"131148","125","東京都","中野区","龍の子保育室","タツノコホイクシツ","認可外保育所","認証保育所","Ｂ型","中野区若宮1-37-5","","東京メトロ丸ノ内線「中野新橋」下車徒歩４分","無","(03)3336-6750","","","","株式会社龍の子","","24","57日以上","月火水木金土","2024/07/05 7:00:00","2024/07/05 20:00:00","延長保育の実施なし。","無","https://www.apical.jp/personal/kantou.html","","","","","","","","139.648205526796","35.718960128892","子育て施設及び入所最低指数一覧"
"131148","126","東京都","中野区","マミーズエンジェル中野白鷺保育園","マミーズエンジェルナカノシラサギホイクエン","認可外保育所","認証保育所","Ａ型","中野区白鷺2-7-1","","京王線「幡ヶ谷」下車徒歩13分","無","(03)3337-8877","","03-6382-6228","","株式会社マミーズエンジェル","","36","43日以上","月火水木金土","2024/07/05 7:30:00","2024/07/05 22:00:00","延長保育の実施なし。","無","https://mothersheart519.com/?page_id=14","","","","","","","","139.636018408314","35.7181187657303","子育て施設及び入所最低指数一覧"
"131148","127","東京都","中野区","かみさぎ幼稚園","カミサギヨウチエン","公立幼稚園","施設型給付園","","中野区上鷺宮4-8-12","","東京メトロ半蔵門線「神保町」下車徒歩2分","無","(03)3999-7361","","","","中野区","","80","","月火水木金","2024/07/05 8:50:00","2024/07/05 13:40:00","預かり保育時間は17:00まで。","無","https://annie-hoiku.jp/","","","","","","","","139.62818499685","35.7322526886629","子育て施設及び入所最低指数一覧"
"131148","128","東京都","中野区","ひがしなかの幼稚園","ヒガシナカノヨウチエン","公立幼稚園","施設型給付園","","中野区東中野5-8-21","","東京メトロ丸ノ内線「中野新橋」下車徒歩1分","無","(03)3368-2369","","","","中野区","","80","","月火水木金","2024/07/05 8:50:00","2024/07/05 13:40:00","預かり保育時間は17:00まで。","","https://komorebi-ns.ed.jp/nursery/nakanoshinbashi/","","","","","","","","139.687496116417","35.7081992867171","子育て施設及び入所最低指数一覧"
"131148","129","東京都","中野区","上ノ原幼稚園","ウエノハラヨウチエン","私立幼稚園","施設型給付園","","中野区東中野2-21-7","","地下鉄大江戸線「西新宿五丁目」下車徒歩8分","無","(03)3365-0492","","","","宗教法人日本同盟基督教団中野教会","","80","","月火水木金","2024/07/05 9:00:00","2024/07/05 14:00:00","預かり保育時間は18:00まで","","https://www.pocket-land.jp/nakanosakaue/","","","","","","","","139.681191230625","35.7050082745253","子育て施設及び入所最低指数一覧"
"131148","130","東京都","中野区","金の峯幼稚園","キンノミネヨウチエン","私立幼稚園","私学助成園","","中野区江古田3-9-9","","東京メトロ丸ノ内線「新中野」下車徒歩2分","無","(03)3385-0014","","","","学校法人亮諦学園","","120","","月火水木金","2024/07/05 9:00:00","2024/07/05 14:00:00","預かり保育時間は18:00まで","","https://www.baby-salon.jp/","","","","","","","","139.668119399679","35.7268505115647","子育て施設及び入所最低指数一覧"
"131148","131","東京都","中野区","こまどり幼稚園","コマドリヨウチエン","私立幼稚園","私学助成園","","中野区弥生町4-12-1","","ＪＲ中央線・東京メトロ東西線「中野」下車徒歩9分","無","(03)5328-2434","","","","宗教法人正蔵院","","240","","月火水木金","2024/07/05 9:00:00","2024/07/05 14:00:00","預かり保育時間は17:00まで","","-","","","","","","","","139.67260740007","35.6889633664458","子育て施設及び入所最低指数一覧"
"131148","132","東京都","中野区","若宮幼稚園","ワカミヤヨウチエン","私立幼稚園","私学助成園","","中野区若宮3-45-11","","ＪＲ中央線・東京メトロ東西線「中野」下車徒歩8分","無","(03)3338-7642","","","","学校法人若宮幼稚園","","210","","月火水木金","2024/07/05 9:00:00","2024/07/05 14:00:00","預かり保育時間は18:00まで","","http://www.angelhoiku.com/","","","","","","","","139.64448762728","35.7192971250741","子育て施設及び入所最低指数一覧"
"131148","133","東京都","中野区","徳育幼稚園","トクイクヨウチエン","私立幼稚園","施設型給付園","","中野区上高田1-35-29","","西武新宿線「野方」下車徒歩6分","無","(03)5348-3022","","","","宗教法人日本基督教団中野教会","","105","","月火水木金","2024/07/05 9:00:00","2024/07/05 14:00:00","預かり保育時間は17:00まで","","https://tatsunoko-hoikusitsu.jimdo.com/","","","","","","","","139.675572420522","35.7089170550717","子育て施設及び入所最低指数一覧"
"131148","134","東京都","中野区","中野小鳩幼稚園","ナカノコバトヨウチエン","私立幼稚園","私学助成園","","中野区沼袋3-21-7","","西武新宿線「野方」下車徒歩8分","無","(03)3385-0017","","","","宗教法人清谷寺","","120","","月火水木金","2024/07/05 9:00:00","2024/07/05 14:00:00","預かり保育時間は17:30まで","","http://www.mammys-angel.co.jp/branch/h20120329112309089.html","","","","","","","","139.659017345487","35.7185280208307","子育て施設及び入所最低指数一覧"
"131148","135","東京都","中野区","中野たから幼稚園","ナカノタカラヨウチエン","私立幼稚園","私学助成園","","中野区本町2-45-14","","西武池袋線「富士見台」下車徒歩10分","","(03)3374-3613","","(03)3999-7923","","宗教法人成願寺","","175","","月火水木金","2024/07/05 9:00:00","2024/07/05 14:00:00","預かり保育時間は17:30まで","有","https://nk-kamisagi-k.a.la9.jp","","","","","","","","139.681876005926","35.695821843111","子育て施設及び入所最低指数一覧"
"131148","136","東京都","中野区","新渡戸文化幼稚園","ニトベブンカヨウチエン","私立幼稚園","私学助成園","","中野区本町6-38-1","","ＪＲ総武線・地下鉄大江戸線「東中野」下車徒歩6分","","(03)3381-1183","","(03)3368-1752","","学校法人新渡戸文化学園","","175","","月火水木金","2024/07/05 9:00:00","2024/07/05 14:00:00","預かり保育時間は19:00まで","有","https://nk-higashinakano-k.a.la9.jp","","","","","","","","139.661913349501","35.6964532083569","子育て施設及び入所最低指数一覧"
"131148","138","東京都","中野区","沼袋幼稚園","ヌマブクロヨウチエン","私立幼稚園","私学助成園","","中野区沼袋2-28-2","","ＪＲ総武線・地下鉄大江戸線「東中野」下車徒歩5分","","(03)3385-8431","","(03)3361-1539","","宗教法人禅定院","","110","","月火水木金","2024/07/05 9:00:00","2024/07/05 14:00:00","預かり保育時間は17:00まで","有","https://www.uenohara-kg.ed.jp","","","","","","","","139.665125501369","35.720742047231","子育て施設及び入所最低指数一覧"
"131148","139","東京都","中野区","野方学院幼稚部","ノガタガクインヨウチブ","私立幼稚園","私学助成園","","中野区新井3-22-6","","西武新宿線「沼袋」下車徒歩12分またはバス停「江古田3丁目」下車徒歩2分","","(03)3389-0451","","(03)3385-0023","","学校法人野方学院","","140","","月火水木金","2024/07/05 9:00:00","2024/07/05 14:00:00","預かり保育時間は17:00まで","有","https://kinnomine.com","","","","","","","","139.66156135395","35.7135323518773","子育て施設及び入所最低指数一覧"
"131148","140","東京都","中野区","宝仙学園幼稚園","ホウセンガクエンヨウチエン","私立幼稚園","私学助成園","","中野区中央2-33-26","","東京メトロ丸ノ内線「中野新橋」下車徒歩6分またはバス停「川島通り」下車徒歩2分","","(03)3365-5468","","(03)5328-2434","","学校法人宝仙学園","","315","","月火水木金","2024/07/05 9:00:00","2024/07/05 14:00:00","預かり保育時間は18:00まで","有","https://komadori-youchien.tokyo","","","","","","","","139.678736132934","35.6998965033172","子育て施設及び入所最低指数一覧"
"131148","141","東京都","中野区","ほぜんじ幼稚園","ホゼンジヨウチエン","私立幼稚園","施設型給付園","","中野区上高田1-31-2","","西武新宿線「都立家政」下車徒歩6分","","(03)3364-3381","","(03)3338-7643","","学校法人保善寺学園","","160","","月火水木金","2024/07/05 9:00:00","2024/07/05 14:00:00","預かり保育時間は18：00まで","有","https://www.wakamiya.ed.jp","","","","","","","","139.676768357679","35.7085503740958","子育て施設及び入所最低指数一覧"
"131148","142","東京都","中野区","まこと幼稚園","マコトヨウチエン","私立幼稚園","私学助成園","","中野区上高田4-14-1","","ＪＲ総武線・地下鉄大江戸線「東中野」下車徒歩10分またはバス停「中野6丁目」下車徒歩1分","","(03)3387-6321","","(03)5348-3021","","宗教法人功運寺","","360","","月火水木金","2024/07/05 9:00:00","2024/07/05 14:00:00","預かり保育時間は17:00まで","有","https://nakano-tokuiku.a.la9.jp","","","","","","","","139.678708082466","35.7121880766529","子育て施設及び入所最低指数一覧"
"131148","143","東京都","中野区","みやしろ幼稚園","ミヤシロヨウチエン","私立幼稚園","私学助成園","","中野区南台4-40-9","","西武新宿線「沼袋」下車徒歩6分またはバス停「野方3丁目」下車徒歩2分","","(03)3381-9143","","(03)3385-0747","","学校法人宮城学園","","200","","月火水木金","2024/07/05 9:00:00","2024/07/05 14:00:00","預かり保育時間は17:00まで","有","https://nakanokobato-k.ed.jp","","","","","","","","139.664229482023","35.6803813679307","子育て施設及び入所最低指数一覧"
"131148","144","東京都","中野区","桃園幼稚園","モモゾノヨウチエン","私立幼稚園","私学助成園","","中野区中央5-8-8","","東京メトロ丸ノ内線「中野坂上」下車徒歩2分","","(03)3381-3791","","(03)3373-0472","","学校法人桃園学園","","105","","月火水木金","2024/07/05 9:00:00","2024/07/05 14:00:00","預かり保育時間は17:00まで","有","https://nakanotakaray.ed.jp","","","","","","","","139.665415684716","35.6979914216007","子育て施設及び入所最低指数一覧"
"131148","145","東京都","中野区","やはた幼稚園","ヤハタヨウチエン","私立幼稚園","私学助成園","","中野区大和町2-30-3","","東京メトロ丸ノ内線「東高円寺」「新中野」下車徒歩7分またはＪＲ中央線・東京メトロ東西線「中野」下車徒歩15分","","(03)3330-6311","","(03)3381-1181","","学校法人八幡学園","","257","","月火水木金","2024/07/05 9:00:00","2024/07/05 14:00:00","預かり保育時間は17:00まで","有","https://www.nitobebunka.ac.jp/y/index.php","","","","","","","","139.650835801177","35.7135156697218","子育て施設及び入所最低指数一覧"
"131148","146","東京都","中野区","大和幼稚園","ヤマトヨウチエン","私立幼稚園","私学助成園","","中野区野方5-8-8","","西武新宿線「沼袋」下車徒歩4分","","(03)3338-1970","","(03)3389-3238","","学校法人大和市川学園","","245","","月火水木金","2024/07/05 9:00:00","2024/07/05 14:00:00","預かり保育時間は18:00まで","有","https://numabukuro-youchien.jp","","","","","","","","139.651104093777","35.7163128217859","子育て施設及び入所最低指数一覧"
"131148","147","東京都","中野区","ワカバ幼稚園","ワカバヨウチエン","私立幼稚園","私学助成園","","中野区鷺宮3-37-22","","ＪＲ中央線・東京メトロ東西線「中野」下車徒歩13分または西武新宿線「沼袋」下車徒歩11分","","(03)3338-5488","","(03)3389-0451","","東信子","","200","","月火水木金","2024/07/05 9:00:00","2024/07/05 14:00:00","預かり保育時間は17:30まで","有","-","","","","","","","","139.640049254701","35.7252724139174","子育て施設及び入所最低指数一覧"
"131148","148","東京都","中野区","ＴＡＣチャイルドクラブ","タックチャイルドクラブ","幼稚園類似施設","","","中野区中野2-14-16","","東京メトロ丸ノ内線・地下鉄大江戸線「中野坂上」下車徒歩10分ｏｒバス停「中野1丁目」下車徒歩2分","","(03)3384-3326","","(03)3365-0241","","株式会社東京アスレティッククラブ","","105","","月火水木金","2024/07/05 8:30:00","2024/07/05 14:30:00","預かり保育時間は16:40まで","有","https://www.hosen.ac.jp/kindergarten/","","","","","","","","139.66918164807","35.7049677337287","子育て施設及び入所最低指数一覧"
"131148","149","東京都","中野区","東中野しらゆり保育園","ヒガシナカノシラユリホイクエン","私立認可保育所","","","中野区東中野3-12-2","","ＪＲ総武線・地下鉄大江戸線「東中野」下車徒歩8分またはバス停「中野6丁目」下車徒歩2分","","03-5937-1211","","(03)3364-2858","","学校法人千葉学園","","50","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（園長受入年齢：57日以上）","有","https://www17.plala.or.jp/hozenjiy/index.html","42","39","空きなし","-","-","申込なし","","139.682715892135","35.7087501571279","子育て施設及び入所最低指数一覧"
"131148","150","東京都","中野区","スターチャイルド《東中野ナーサリー》","スターチャイルド《ヒガシナカノナーサリー》","私立認可保育所","","","中野区東中野1-38-5","","ＪＲ総武線・地下鉄大江戸線「東中野」下車徒歩12分または東京メトロ東西線「落合」下車徒歩8分","","03-5338-0266","","(03)3387-6324","","ヒューマンスターチャイルド株式会社","","40","1歳以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：1歳以上）","有","https://makotoyouchien.kids.coocan.jp","","-","-","-","-","申込なし","","139.686189617868","35.703787363616","子育て施設及び入所最低指数一覧"
"131148","151","東京都","中野区","きゃんばす中野保育園","キャンバスナカノホイクエン","私立認可保育所","","","中野区中野3丁目48-8","","東京メトロ丸ノ内線「方南町」下車徒歩10分またはバス停「南台3丁目」下車徒歩10分","","03-6454-1625","","(03)3381-9146","","株式会社ナーサリープラットフォーム","","50","1歳以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：20:15）","有","https://www.miyashiro.ed.jp","","-","-","-","申込なし","申込なし","","139.659650436925","35.7050998684086","子育て施設及び入所最低指数一覧"
"131148","152","東京都","中野区","てりは保育園なかの","テリハホイクエンナカノ","地域型保育事業","小規模保育事業","Ａ型","中野区大和町２-3-16","","東京メトロ丸ノ内線「新中野」下車徒歩4分","","03-5356-7501","","(03)3381-3993","","株式会社日本アメニティライフ協会","","19","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は19:15まで（延長受入年齢：57日以上）","有","https://www.momozono.ednet.jp","-","-","空きなし","","","","","139.653304107787","35.7153277892975","子育て施設及び入所最低指数一覧"
"131148","145","東京都","中野区","やはた幼稚園","ヤハタヨウチエン","私立幼稚園","私学助成園","","中野区大和町2-30-3","","ＪＲ中央線「高円寺」下車徒歩16分または西武新宿線「野方」下車徒歩11分","","(03)3330-6311","","(03)3330-6312","","学校法人八幡学園","","257","","月火水木金","2023/03/31 9:00:00","2023/03/31 14:00:00","預かり保育時間は17:00まで","有","https://yahatayouchien.com","","","","","","","","139.650835801177","35.7135156697218","子育て施設及び入所最低指数一覧"
"131148","146","東京都","中野区","大和幼稚園","ヤマトヨウチエン","私立幼稚園","私学助成園","","中野区野方5-8-8","","西武新宿線「野方」下車徒歩8分","","(03)3338-1970","","(03)3336-3358","","学校法人大和市川学園","","245","","月火水木金","2023/03/31 9:00:00","2023/03/31 14:00:00","預かり保育時間は18:00まで","有","https://yamato-k.ed.jp","","","","","","","","139.651104093777","35.7163128217859","子育て施設及び入所最低指数一覧"
"131148","147","東京都","中野区","ワカバ幼稚園","ワカバヨウチエン","私立幼稚園","私学助成園","","中野区鷺宮3-37-22","","西武新宿線「鷺ノ宮」下車徒歩5分またはバス停「鷺ノ宮4丁目」下車徒歩5分","","(03)3338-5488","","(03)3338-5571","","東信子","","200","","月火水木金","2023/03/31 9:00:00","2023/03/31 14:00:00","預かり保育時間は17:30まで","有","https://www.wakaba-youchien.org","","","","","","","","139.640049254701","35.7252724139174","子育て施設及び入所最低指数一覧"
"131148","148","東京都","中野区","ＴＡＣチャイルドクラブ","タックチャイルドクラブ","幼稚園類似施設","","","中野区中野2-14-16","","ＪＲ中央線・東京メトロ東西線「中野」下車徒歩3分","","(03)3384-3326","","","","株式会社東京アスレティッククラブ","","105","","月火水木金","2023/03/31 8:30:00","2023/03/31 14:30:00","預かり保育時間は16:40まで","無","https://tac-childclub.jp","","","","","","","","139.66918164807","35.7049677337287","子育て施設及び入所最低指数一覧"
"131148","149","東京都","中野区","東中野しらゆり保育園","ヒガシナカノシラユリホイクエン","私立認可保育所","","","中野区東中野3-12-2","","JR総武線「東中野」駅西口駅下車 徒歩4分","","03-5937-1211","","03-5937-1212","","学校法人千葉学園","","40","57日以上","月火水木金土","2024/04/01 7:15:00","2024/04/01 18:15:00","延長保育時間は20:15まで（園長受入年齢：57日以上）","","https://www.higashinakano-shirayuri.jp/","","","","","","","","139.682575454193","35.7086454377989","子育て施設及び入所最低指数一覧"
"131148","150","東京都","中野区","スターチャイルド《東中野ナーサリー》","スターチャイルド《ヒガシナカノナーサリー》","私立認可保育所","","","中野区東中野1-38-5","","JR総武線　東中野駅　徒歩5分","","03-5338-0266","","03-5338-0267","","ヒューマンスターチャイルド株式会社","","40","1歳以上","月火水木金土","2023/04/01 7:15:00","2023/04/01 18:15:00","延長保育時間は20:15まで（延長受入年齢：1歳以上）","","https://www.starchild.jp/nursery/higashinamano/","","","","","","","","139.686155456183","35.7037757182438","子育て施設及び入所最低指数一覧"
"131148","151","東京都","中野区","きゃんばす中野保育園","キャンバスナカノホイクエン","私立認可保育所","","","中野区中野3丁目48-8","","JR、地下鉄「中野駅」下車徒歩7分","","03-6454-1625","","03-6454-1626","","株式会社ナーサリープラットフォーム","","50","1歳以上","月火水木金土","2023/04/01 7:15:00","2023/04/01 18:15:00","延長保育時間は20:15まで（延長受入年齢：20:15）","","https://www.living-platform.com/nursery/16","","","","","","","","139.659799397495","35.7050698207972","子育て施設及び入所最低指数一覧"
"131148","152","東京都","中野区","てりは保育園なかの","テリハホイクエンナカノ","地域型保育事業","小規模保育事業","Ａ型","中野区大和町２-3-16","","西武新宿線「野方駅」下車 徒歩７分","","03-5356-7501","","03-5356-7578","","株式会社日本アメニティライフ協会","","19","57日以上","月火水木金土","2023/04/01 7:15:00","2023/04/01 18:15:00","延長保育時間は19:15まで（延長受入年齢：57日以上）","","https://teriha.jala.co.jp/sisetsu/nakano/","","","","","","","","139.653370128367","35.7153331610828","子育て施設及び入所最低指数一覧"
