罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,現金以外の主な被害品
窃盗,部品ねらい,城東,日曹橋交番,131083,東京都,江東区,新砂２丁目,2018-03-28,18,駐車（輪）場,その他
窃盗,部品ねらい,城東,日曹橋交番,131083,東京都,江東区,南砂２丁目,2017-12-21,不明,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,城東,日曹橋交番,131083,東京都,江東区,南砂２丁目,2017-12-28,18,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,城東,日曹橋交番,131083,東京都,江東区,南砂２丁目,2018-01-01,19,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,城東,日曹橋交番,131083,東京都,江東区,南砂２丁目,2018-06-24,23,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,城東,日曹橋交番,131083,東京都,江東区,南砂２丁目,2018-10-21,18,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,城東,葛西橋西交番,131083,東京都,江東区,東砂４丁目,2018-02-24,16,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,城東,北砂五丁目交番,131083,東京都,江東区,北砂２丁目,2018-07-29,15,駐車（輪）場,その他
窃盗,部品ねらい,城東,北砂五丁目交番,131083,東京都,江東区,北砂２丁目,2018-11-26,17,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,城東,北砂五丁目交番,131083,東京都,江東区,北砂３丁目,2017-12-25,12,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,城東,北砂五丁目交番,131083,東京都,江東区,北砂３丁目,2018-08-19,17,４階建て以上共同住宅,その他
窃盗,部品ねらい,城東,北砂五丁目交番,131083,東京都,江東区,北砂５丁目,2018-03-03,16,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,城東,北砂五丁目交番,131083,東京都,江東区,北砂５丁目,2018-10-26,21,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,城東,番所橋交番,131083,東京都,江東区,東砂２丁目,2018-08-11,17,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,城東,番所橋交番,131083,東京都,江東区,東砂２丁目,2018-08-15,10,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,城東,番所橋交番,131083,東京都,江東区,東砂３丁目,2018-01-10,19,駐車（輪）場,その他
窃盗,部品ねらい,城東,大島交番,131083,東京都,江東区,大島５丁目,2018-01-03,10,４階建て以上共同住宅,その他
窃盗,部品ねらい,城東,大島交番,131083,東京都,江東区,大島５丁目,2018-08-29,09,駐車（輪）場,その他
窃盗,部品ねらい,城東,大島交番,131083,東京都,江東区,大島６丁目,2018-03-04,21,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,城東,大島交番,131083,東京都,江東区,大島６丁目,2018-07-21,17,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,城東,大島交番,131083,東京都,江東区,大島６丁目,2018-07-23,18,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,城東,大島交番,131083,東京都,江東区,大島６丁目,2018-07-25,09,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,城東,大島交番,131083,東京都,江東区,大島６丁目,2018-11-23,07,駐車（輪）場,その他
窃盗,部品ねらい,城東,亀戸交番,131083,東京都,江東区,亀戸７丁目,2018-01-30,14,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,城東,亀戸交番,131083,東京都,江東区,亀戸７丁目,2018-06-15,12,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,城東,亀戸交番,131083,東京都,江東区,亀戸７丁目,2018-06-17,20,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,城東,亀戸交番,131083,東京都,江東区,亀戸９丁目,2018-07-13,18,駐車（輪）場,その他
窃盗,部品ねらい,城東,天神橋交番,131083,東京都,江東区,亀戸２丁目,2018-01-30,15,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,城東,天神橋交番,131083,東京都,江東区,亀戸２丁目,2018-10-23,11,道路上,ナンバープレート
窃盗,部品ねらい,城東,天神橋交番,131083,東京都,江東区,亀戸３丁目,2018-06-02,20,道路上,その他
窃盗,部品ねらい,城東,亀戸駅前交番,131083,東京都,江東区,亀戸１丁目,2018-03-21,08,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,城東,亀戸駅前交番,131083,東京都,江東区,亀戸２丁目,2018-09-03,20,駐車（輪）場,その他
窃盗,部品ねらい,城東,亀戸駅前交番,131083,東京都,江東区,亀戸５丁目,2017-12-25,13,駐車（輪）場,その他
窃盗,部品ねらい,城東,亀戸駅前交番,131083,東京都,江東区,亀戸５丁目,2018-04-19,10,道路上,その他
窃盗,部品ねらい,城東,亀戸駅前交番,131083,東京都,江東区,亀戸５丁目,2018-05-11,11,一戸建住宅,その他
窃盗,部品ねらい,城東,東大島駅前交番,131083,東京都,江東区,大島７丁目,2018-01-23,18,４階建て以上共同住宅,その他
窃盗,部品ねらい,城東,東大島駅前交番,131083,東京都,江東区,大島７丁目,2018-07-20,19,４階建て以上共同住宅,その他
窃盗,部品ねらい,城東,東大島駅前交番,131083,東京都,江東区,大島８丁目,2018-05-02,17,駐車（輪）場,その他
窃盗,部品ねらい,城東,東大島駅前交番,131083,東京都,江東区,大島８丁目,2018-06-08,09,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,城東,東大島駅前交番,131083,東京都,江東区,大島８丁目,2018-06-23,19,４階建て以上共同住宅,その他
窃盗,部品ねらい,城東,東大島駅前交番,131083,東京都,江東区,大島８丁目,2018-08-09,19,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,本所,両国交番,131075,東京都,墨田区,両国４丁目,2018-09-28,15,その他,ナンバープレート
窃盗,部品ねらい,本所,菊川二丁目交番,131075,東京都,墨田区,江東橋５丁目,2018-04-01,23,４階建て以上共同住宅,その他
窃盗,部品ねらい,本所,江東橋交番,131075,東京都,墨田区,亀沢４丁目,2018-10-05,17,道路上,その他
窃盗,部品ねらい,本所,錦糸町駅北口交番,131075,東京都,墨田区,錦糸４丁目,2018-05-24,11,その他,その他
窃盗,部品ねらい,本所,錦糸町駅北口交番,131075,東京都,墨田区,太平１丁目,2018-07-01,16,一戸建住宅,その他
窃盗,部品ねらい,本所,錦糸町駅北口交番,131075,東京都,墨田区,太平１丁目,2018-09-12,18,４階建て以上共同住宅,その他
窃盗,部品ねらい,本所,錦糸町駅北口交番,131075,東京都,墨田区,太平１丁目,2018-11-09,11,４階建て以上共同住宅,その他
窃盗,部品ねらい,本所,錦糸町駅北口交番,131075,東京都,墨田区,太平４丁目,2018-06-22,18,４階建て以上共同住宅,その他
窃盗,部品ねらい,本所,錦糸町駅北口交番,131075,東京都,墨田区,太平４丁目,2018-11-14,15,その他,その他
窃盗,部品ねらい,本所,横川交番,131075,東京都,墨田区,本所４丁目,2018-08-15,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,本所,横川交番,131075,東京都,墨田区,本所４丁目,2018-12-09,14,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,本所,横川交番,131075,東京都,墨田区,横川３丁目,2018-09-13,19,駐車（輪）場,その他
窃盗,部品ねらい,本所,横川交番,131075,東京都,墨田区,横川５丁目,2018-02-27,17,４階建て以上共同住宅,その他
窃盗,部品ねらい,本所,横川交番,131075,東京都,墨田区,横川５丁目,2018-02-28,10,４階建て以上共同住宅,その他
窃盗,部品ねらい,本所,押上駅前交番,131075,東京都,墨田区,押上１丁目,2018-02-19,06,その他,その他
窃盗,部品ねらい,本所,押上駅前交番,131075,東京都,墨田区,押上１丁目,2018-07-07,18,４階建て以上共同住宅,その他
窃盗,部品ねらい,本所,押上駅前交番,131075,東京都,墨田区,業平１丁目,2018-04-14,23,４階建て以上共同住宅,その他
窃盗,部品ねらい,本所,吾妻橋交番,131075,東京都,墨田区,吾妻橋１丁目,2018-11-22,09,駐車（輪）場,その他
窃盗,部品ねらい,本所,横網交番,131075,東京都,墨田区,本所１丁目,2018-03-31,00,一戸建住宅,その他
窃盗,部品ねらい,本所,横網交番,131075,東京都,墨田区,本所２丁目,2018-05-28,11,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,本所,石原三丁目交番,131075,東京都,墨田区,石原３丁目,2018-06-17,15,その他,ナンバープレート
窃盗,部品ねらい,本所,石原三丁目交番,131075,東京都,墨田区,石原３丁目,2018-06-17,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,本所,石原三丁目交番,131075,東京都,墨田区,亀沢２丁目,2018-11-14,22,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,向島,平井橋交番,131075,東京都,墨田区,立花６丁目,2018-03-04,14,４階建て以上共同住宅,その他
窃盗,部品ねらい,向島,小村井交番,131075,東京都,墨田区,立花１丁目,2018-03-17,18,４階建て以上共同住宅,その他
窃盗,部品ねらい,向島,小村井交番,131075,東京都,墨田区,立花１丁目,2018-05-18,15,４階建て以上共同住宅,その他
窃盗,部品ねらい,向島,小村井交番,131075,東京都,墨田区,立花１丁目,2018-12-07,18,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,向島,小村井交番,131075,東京都,墨田区,文花１丁目,2018-09-07,19,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,向島,京島二丁目交番,131075,東京都,墨田区,京島２丁目,2018-09-16,15,４階建て以上共同住宅,その他
窃盗,部品ねらい,向島,京島二丁目交番,131075,東京都,墨田区,京島２丁目,2018-09-17,15,４階建て以上共同住宅,その他
窃盗,部品ねらい,向島,京島二丁目交番,131075,東京都,墨田区,京島３丁目,2018-11-13,22,４階建て以上共同住宅,その他
窃盗,部品ねらい,向島,東向島交番,131075,東京都,墨田区,京島１丁目,2018-08-23,21,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,向島,東向島交番,131075,東京都,墨田区,東向島２丁目,2018-04-04,09,駐車（輪）場,その他
窃盗,部品ねらい,向島,東向島交番,131075,東京都,墨田区,東向島２丁目,2018-11-25,10,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,向島,白鬚橋交番,131075,東京都,墨田区,墨田１丁目,2018-03-14,02,４階建て以上共同住宅,その他
窃盗,部品ねらい,向島,白鬚橋交番,131075,東京都,墨田区,墨田２丁目,2018-06-30,08,一戸建住宅,その他
窃盗,部品ねらい,向島,白鬚橋交番,131075,東京都,墨田区,墨田２丁目,2018-10-08,05,４階建て以上共同住宅,その他
窃盗,部品ねらい,向島,白鬚橋交番,131075,東京都,墨田区,堤通１丁目,2018-09-28,18,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,向島,白鬚橋交番,131075,東京都,墨田区,東向島４丁目,2018-03-17,12,４階建て以上共同住宅,その他
窃盗,部品ねらい,向島,墨田三丁目交番,131075,東京都,墨田区,東向島５丁目,2018-02-17,17,道路上,その他
窃盗,部品ねらい,向島,四ツ木橋交番,131075,東京都,墨田区,八広６丁目,2018-08-24,18,駐車（輪）場,その他
窃盗,部品ねらい,向島,八広四丁目交番,131075,東京都,墨田区,東墨田２丁目,2018-05-20,09,駐車（輪）場,その他
窃盗,部品ねらい,向島,八広四丁目交番,131075,東京都,墨田区,八広４丁目,2018-05-18,16,４階建て以上共同住宅,その他
窃盗,部品ねらい,亀有,小菅交番,131229,東京都,葛飾区,小菅２丁目,2018-02-02,20,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,亀有,小菅交番,131229,東京都,葛飾区,小菅４丁目,2018-10-03,19,駐車（輪）場,その他
窃盗,部品ねらい,亀有,堀切七丁目交番,131229,東京都,葛飾区,堀切６丁目,2018-05-20,22,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,亀有,堀切七丁目交番,131229,東京都,葛飾区,堀切６丁目,2018-10-21,15,道路上,その他
窃盗,部品ねらい,亀有,青戸交番,131229,東京都,葛飾区,青戸４丁目,2018-05-18,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,亀有,青戸交番,131229,東京都,葛飾区,青戸８丁目,2018-02-14,20,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,亀有,亀有駅南口交番,131229,東京都,葛飾区,亀有２丁目,2018-02-19,20,一戸建住宅,タイヤ・ホイール
窃盗,部品ねらい,亀有,亀有駅南口交番,131229,東京都,葛飾区,亀有３丁目,2018-08-25,21,駐車（輪）場,その他
窃盗,部品ねらい,亀有,亀有駅南口交番,131229,東京都,葛飾区,亀有３丁目,2018-09-19,16,駐車（輪）場,その他
窃盗,部品ねらい,亀有,亀有駅南口交番,131229,東京都,葛飾区,亀有３丁目,2018-11-01,09,駐車（輪）場,その他
窃盗,部品ねらい,亀有,亀有駅北口交番,131229,東京都,葛飾区,亀有３丁目,2018-10-19,11,駐車（輪）場,その他
窃盗,部品ねらい,亀有,亀有駅北口交番,131229,東京都,葛飾区,亀有５丁目,2018-07-05,21,駐車（輪）場,その他
窃盗,部品ねらい,亀有,柴又交番,131229,東京都,葛飾区,柴又１丁目,2018-10-31,20,４階建て以上共同住宅,その他
窃盗,部品ねらい,亀有,西亀有交番,131229,東京都,葛飾区,亀有４丁目,2018-05-24,18,４階建て以上共同住宅,その他
窃盗,部品ねらい,亀有,西亀有交番,131229,東京都,葛飾区,亀有４丁目,2018-05-28,13,駐車（輪）場,その他
窃盗,部品ねらい,亀有,西亀有交番,131229,東京都,葛飾区,西亀有２丁目,2018-10-14,00,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,亀有,青戸北部駐在所,131229,東京都,葛飾区,青戸５丁目,2018-05-12,17,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,亀有,青戸北部駐在所,131229,東京都,葛飾区,青戸７丁目,2018-11-12,19,４階建て以上共同住宅,その他
窃盗,部品ねらい,亀有,金町駅北口交番,131229,東京都,葛飾区,新宿６丁目,2018-01-01,19,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,亀有,金町駅北口交番,131229,東京都,葛飾区,東金町１丁目,2018-03-31,19,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,亀有,金町駅北口交番,131229,東京都,葛飾区,南水元１丁目,2018-11-02,22,４階建て以上共同住宅,その他
窃盗,部品ねらい,亀有,水元公園前交番,131229,東京都,葛飾区,東金町１丁目,2018-11-16,10,駐車（輪）場,その他
窃盗,部品ねらい,亀有,水元公園前交番,131229,東京都,葛飾区,東水元５丁目,2018-04-19,16,その他の住宅（３階建て以下共同住宅等）,タイヤ・ホイール
窃盗,部品ねらい,亀有,水元駐在所,131229,東京都,葛飾区,西水元１丁目,2018-03-25,02,一戸建住宅,タイヤ・ホイール
窃盗,部品ねらい,亀有,水元駐在所,131229,東京都,葛飾区,西水元１丁目,2018-04-16,16,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,亀有,水元駐在所,131229,東京都,葛飾区,西水元２丁目,2018-03-26,06,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,亀有,柴又二丁目交番,131229,東京都,葛飾区,柴又２丁目,2018-04-04,19,その他,その他
窃盗,部品ねらい,亀有,柴又二丁目交番,131229,東京都,葛飾区,柴又２丁目,2018-06-15,12,４階建て以上共同住宅,その他
窃盗,部品ねらい,亀有,柴又二丁目交番,131229,東京都,葛飾区,柴又３丁目,2017-12-10,12,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,亀有,柴又二丁目交番,131229,東京都,葛飾区,新宿３丁目,2018-04-04,16,駐車（輪）場,その他
窃盗,部品ねらい,亀有,南水元交番,131229,東京都,葛飾区,新宿６丁目,2018-09-02,17,道路上,その他
窃盗,部品ねらい,亀有,葛三橋交番,131229,東京都,葛飾区,西水元６丁目,2018-02-13,23,その他,ナンバープレート
窃盗,部品ねらい,亀有,葛三橋交番,131229,東京都,葛飾区,西水元６丁目,2018-06-08,19,その他,その他
窃盗,部品ねらい,亀有,葛三橋交番,131229,東京都,葛飾区,東水元５丁目,2018-01-26,18,駐車（輪）場,その他
窃盗,部品ねらい,亀有,葛三橋交番,131229,東京都,葛飾区,東水元５丁目,2018-04-24,16,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,亀有,葛三橋交番,131229,東京都,葛飾区,東水元５丁目,2018-07-07,17,４階建て以上共同住宅,その他
窃盗,部品ねらい,亀有,葛三橋交番,131229,東京都,葛飾区,水元４丁目,2018-11-02,20,一戸建住宅,その他
窃盗,部品ねらい,亀有,葛三橋交番,131229,東京都,葛飾区,水元５丁目,2018-11-20,10,駐車（輪）場,その他
窃盗,部品ねらい,葛飾,,131211,東京都,足立区,中川１丁目,2016-10-01,不明,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,葛飾,四ツ木交番,131229,東京都,葛飾区,四つ木２丁目,2018-04-06,18,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,葛飾,四ツ木交番,131229,東京都,葛飾区,四つ木２丁目,2018-11-25,15,駐車（輪）場,その他
窃盗,部品ねらい,葛飾,堀切駅前交番,131229,東京都,葛飾区,堀切２丁目,2018-11-16,18,道路上,その他
窃盗,部品ねらい,葛飾,宝町交番,131229,東京都,葛飾区,宝町１丁目,2018-02-12,22,駐車（輪）場,その他
窃盗,部品ねらい,葛飾,宝町交番,131229,東京都,葛飾区,宝町２丁目,2018-05-13,18,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,葛飾,立石交番,131229,東京都,葛飾区,立石４丁目,2018-09-30,19,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,葛飾,立石駅前交番,131229,東京都,葛飾区,立石２丁目,2018-03-06,18,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,葛飾,立石駅前交番,131229,東京都,葛飾区,立石４丁目,2018-10-29,14,一戸建住宅,その他
窃盗,部品ねらい,葛飾,立石駅前交番,131229,東京都,葛飾区,立石５丁目,2018-05-09,12,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,葛飾,青砥駅前交番,131229,東京都,葛飾区,青戸３丁目,2018-10-17,06,駐車（輪）場,その他
窃盗,部品ねらい,葛飾,高砂駅前交番,131229,東京都,葛飾区,高砂１丁目,2018-05-29,02,道路上,なし
窃盗,部品ねらい,葛飾,高砂駅前交番,131229,東京都,葛飾区,高砂３丁目,2012-05-06,11,一戸建住宅,ナンバープレート
窃盗,部品ねらい,葛飾,高砂駅前交番,131229,東京都,葛飾区,高砂５丁目,2018-03-04,17,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,葛飾,高砂駅前交番,131229,東京都,葛飾区,高砂５丁目,2018-03-27,16,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,葛飾,細田交番,131229,東京都,葛飾区,細田３丁目,2018-11-28,12,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,葛飾,細田交番,131229,東京都,葛飾区,細田４丁目,2018-02-13,20,その他,ナンバープレート
窃盗,部品ねらい,葛飾,新小岩駅前交番,131229,東京都,葛飾区,新小岩３丁目,2018-02-18,22,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,葛飾,たつみ橋交番,131229,東京都,葛飾区,西新小岩４丁目,2018-12-07,10,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,葛飾,たつみ橋交番,131229,東京都,葛飾区,東新小岩１丁目,2018-10-16,20,駐車（輪）場,その他
窃盗,部品ねらい,葛飾,たつみ橋交番,131229,東京都,葛飾区,東新小岩１丁目,2018-12-07,08,駐車（輪）場,その他
窃盗,部品ねらい,葛飾,たつみ橋交番,131229,東京都,葛飾区,東新小岩２丁目,2018-02-05,16,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,葛飾,たつみ橋交番,131229,東京都,葛飾区,東新小岩７丁目,2018-12-15,18,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,葛飾,上平井交番,131229,東京都,葛飾区,東新小岩６丁目,2018-01-10,10,駐車（輪）場,その他
窃盗,部品ねらい,葛飾,上平井交番,131229,東京都,葛飾区,東新小岩６丁目,2018-01-30,20,道路上,ナンバープレート
窃盗,部品ねらい,葛飾,上平井交番,131229,東京都,葛飾区,東新小岩６丁目,2018-02-28,23,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,葛飾,上平井交番,131229,東京都,葛飾区,東新小岩７丁目,2018-09-20,14,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,葛飾,上平井交番,131229,東京都,葛飾区,東新小岩８丁目,2018-03-23,12,駐車（輪）場,その他
窃盗,部品ねらい,葛飾,上平井交番,131229,東京都,葛飾区,東新小岩８丁目,2018-07-30,22,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,葛飾,平和橋交番,131229,東京都,葛飾区,東立石４丁目,2018-04-23,17,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,葛飾,平和橋交番,131229,東京都,葛飾区,東立石４丁目,2018-05-06,01,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,葛飾,四ツ木駅前交番,131229,東京都,葛飾区,東四つ木４丁目,2018-06-01,04,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,葛飾,奥戸交番,131229,東京都,葛飾区,奥戸３丁目,2018-01-10,14,駐車（輪）場,その他
窃盗,部品ねらい,葛飾,奥戸交番,131229,東京都,葛飾区,奥戸３丁目,2018-01-10,17,駐車（輪）場,その他
窃盗,部品ねらい,葛飾,奥戸交番,131229,東京都,葛飾区,奥戸３丁目,2018-02-18,17,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,葛飾,奥戸交番,131229,東京都,葛飾区,奥戸４丁目,2018-04-12,18,駐車（輪）場,その他
窃盗,部品ねらい,葛飾,奥戸交番,131229,東京都,葛飾区,奥戸４丁目,2018-09-30,12,その他,その他
窃盗,部品ねらい,葛飾,奥戸交番,131229,東京都,葛飾区,奥戸６丁目,2016-12-19,17,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,葛飾,奥戸交番,131229,東京都,葛飾区,奥戸７丁目,2018-03-18,20,その他,ナンバープレート
窃盗,部品ねらい,葛飾,奥戸交番,131229,東京都,葛飾区,奥戸８丁目,2018-07-30,21,一戸建住宅,ナンバープレート
窃盗,部品ねらい,葛飾,鎌倉交番,131229,東京都,葛飾区,鎌倉３丁目,2018-01-11,04,駐車（輪）場,その他
窃盗,部品ねらい,葛飾,鎌倉交番,131229,東京都,葛飾区,鎌倉３丁目,2018-08-04,17,その他,ナンバープレート
窃盗,部品ねらい,小松川,,,,,,2018-10-16,21,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,小松川,平井七丁目交番,131237,東京都,江戸川区,平井７丁目,2018-07-12,08,駐車（輪）場,その他
窃盗,部品ねらい,小松川,松島四丁目交番,131237,東京都,江戸川区,松島３丁目,2018-09-01,19,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,小松川,八蔵橋交番,131237,東京都,江戸川区,中央２丁目,2018-01-31,22,駐車（輪）場,その他
窃盗,部品ねらい,小松川,八蔵橋交番,131237,東京都,江戸川区,中央２丁目,2018-02-28,03,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,小松川,八蔵橋交番,131237,東京都,江戸川区,中央３丁目,2018-03-20,15,駐車（輪）場,その他
窃盗,部品ねらい,小松川,八蔵橋交番,131237,東京都,江戸川区,大杉１丁目,2018-02-14,18,駐車（輪）場,その他
窃盗,部品ねらい,小松川,八蔵橋交番,131237,東京都,江戸川区,大杉５丁目,2018-05-02,22,一戸建住宅,ナンバープレート
窃盗,部品ねらい,小松川,京葉通交番,131237,東京都,江戸川区,一之江１丁目,2018-01-10,16,駐車（輪）場,その他
窃盗,部品ねらい,小松川,京葉通交番,131237,東京都,江戸川区,中央２丁目,2018-03-18,18,４階建て以上共同住宅,その他
窃盗,部品ねらい,小松川,京葉通交番,131237,東京都,江戸川区,西一之江１丁目,2018-07-26,18,一戸建住宅,ナンバープレート
窃盗,部品ねらい,小松川,京葉通交番,131237,東京都,江戸川区,大杉２丁目,2018-10-07,22,４階建て以上共同住宅,その他
窃盗,部品ねらい,小松川,松江交番,131237,東京都,江戸川区,西一之江３丁目,2018-09-28,03,駐車（輪）場,その他
窃盗,部品ねらい,小松川,松江交番,131237,東京都,江戸川区,東小松川２丁目,2018-10-07,15,駐車（輪）場,その他
窃盗,部品ねらい,小松川,松江交番,131237,東京都,江戸川区,東小松川２丁目,2018-10-14,20,駐車（輪）場,その他
窃盗,部品ねらい,小松川,松江交番,131237,東京都,江戸川区,東小松川２丁目,2018-11-17,15,駐車（輪）場,その他
窃盗,部品ねらい,小松川,松江交番,131237,東京都,江戸川区,松江１丁目,2018-07-13,11,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,小松川,松江交番,131237,東京都,江戸川区,松江４丁目,2018-01-13,16,駐車（輪）場,その他
窃盗,部品ねらい,小松川,松江交番,131237,東京都,江戸川区,松江５丁目,2018-01-12,15,駐車（輪）場,その他
窃盗,部品ねらい,小松川,松江交番,131237,東京都,江戸川区,松江６丁目,2018-03-20,19,その他,その他
窃盗,部品ねらい,小松川,一之江交番,131237,東京都,江戸川区,一之江５丁目,2018-07-08,13,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,小松川,一之江交番,131237,東京都,江戸川区,一之江６丁目,2018-02-02,17,駐車（輪）場,その他
窃盗,部品ねらい,小松川,一之江交番,131237,東京都,江戸川区,一之江６丁目,2018-02-03,17,駐車（輪）場,その他
窃盗,部品ねらい,小松川,一之江交番,131237,東京都,江戸川区,一之江６丁目,2018-02-26,16,その他,その他
窃盗,部品ねらい,小松川,一之江交番,131237,東京都,江戸川区,一之江７丁目,2018-01-25,18,駐車（輪）場,その他
窃盗,部品ねらい,小松川,一之江交番,131237,東京都,江戸川区,春江町４丁目,2018-08-26,22,道路上,ナンバープレート
窃盗,部品ねらい,小松川,一之江交番,131237,東京都,江戸川区,松江７丁目,2018-01-13,11,駐車（輪）場,その他
窃盗,部品ねらい,小松川,一之江交番,131237,東京都,江戸川区,松江７丁目,2018-02-02,17,駐車（輪）場,その他
窃盗,部品ねらい,小松川,今井交番,131237,東京都,江戸川区,一之江８丁目,2018-08-23,16,駐車（輪）場,その他
窃盗,部品ねらい,小松川,今井交番,131237,東京都,江戸川区,一之江８丁目,2018-08-23,19,４階建て以上共同住宅,その他
窃盗,部品ねらい,小松川,今井交番,131237,東京都,江戸川区,一之江８丁目,2018-10-01,不明,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,小松川,今井交番,131237,東京都,江戸川区,一之江８丁目,2018-11-22,18,駐車（輪）場,その他
窃盗,部品ねらい,小松川,今井交番,131237,東京都,江戸川区,西瑞江３丁目,2018-07-05,14,駐車（輪）場,その他
窃盗,部品ねらい,小松川,今井交番,131237,東京都,江戸川区,西瑞江３丁目,2018-07-10,17,駐車（輪）場,その他
窃盗,部品ねらい,小松川,今井交番,131237,東京都,江戸川区,西瑞江４丁目,2018-02-14,19,４階建て以上共同住宅,その他
窃盗,部品ねらい,小松川,今井交番,131237,東京都,江戸川区,西瑞江４丁目,2018-05-13,17,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,小松川,椿町駐在所,131237,東京都,江戸川区,春江町２丁目,2018-04-05,18,４階建て以上共同住宅,その他
窃盗,部品ねらい,小松川,椿町駐在所,131237,東京都,江戸川区,春江町２丁目,2018-05-25,15,４階建て以上共同住宅,その他
窃盗,部品ねらい,小松川,南篠崎交番,131237,東京都,江戸川区,江戸川１丁目,2018-01-10,18,駐車（輪）場,その他
