罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,現金被害の有無
窃盗,自動販売機ねらい,南大沢,みなみ野交番,132012,東京都,八王子市,みなみ野３丁目,2019-11-16,01,その他,あり
窃盗,自動販売機ねらい,南大沢,相原駅前交番,132098,東京都,町田市,相原町,2019-11-17,09,その他,あり
窃盗,自動販売機ねらい,高尾,高尾駅前交番,132012,東京都,八王子市,高尾町,2019-06-27,10,道路上,あり
窃盗,自動販売機ねらい,高尾,並木町交番,132012,東京都,八王子市,並木町,2019-06-06,17,その他,あり
窃盗,自動販売機ねらい,高尾,寺田団地駐在所,132012,東京都,八王子市,寺田町,2019-11-26,09,道路上,あり
窃盗,自動販売機ねらい,多摩中央,桜ケ丘駅前交番,132241,東京都,多摩市,関戸５丁目,2019-07-20,04,その他,あり
窃盗,自動販売機ねらい,多摩中央,矢野口交番,132250,東京都,稲城市,矢野口,2019-12-17,06,道路上,あり
窃盗,自動販売機ねらい,多摩中央,連光寺駐在所,132241,東京都,多摩市,連光寺２丁目,2019-07-21,05,道路上,なし
窃盗,自動販売機ねらい,多摩中央,坂浜駐在所,132250,東京都,稲城市,坂浜,2019-03-22,16,その他,あり
窃盗,自動販売機ねらい,多摩中央,坂浜駐在所,132250,東京都,稲城市,坂浜,2019-03-22,17,道路上,あり
窃盗,自動販売機ねらい,多摩中央,若葉台駅前交番,132250,東京都,稲城市,若葉台１丁目,2019-08-20,15,その他,あり
窃盗,自動販売機ねらい,東大和,三ツ木交番,132233,東京都,武蔵村山市,三ツ木１丁目,2019-03-20,15,その他,あり
窃盗,自動販売機ねらい,東大和,芋窪駐在所,132209,東京都,東大和市,芋窪３丁目,2019-09-13,19,その他,あり
窃盗,自動販売機ねらい,青梅,新町交番,132055,東京都,青梅市,新町６丁目,2019-08-29,15,その他,あり
窃盗,自動販売機ねらい,青梅,小曽木駐在所,132055,東京都,青梅市,富岡３丁目,2019-04-02,10,道路上,あり
窃盗,自動販売機ねらい,五日市,平井駐在所,133051,東京都,日の出町,大字平井,2019-08-21,11,駐車（輪）場,あり
窃盗,自動販売機ねらい,福生,福生駅前交番,132187,東京都,福生市,加美平１丁目,2019-02-22,11,道路上,あり
窃盗,自動販売機ねらい,福生,福生駅前交番,132187,東京都,福生市,加美平１丁目,2019-02-28,16,その他,あり
窃盗,自動販売機ねらい,福生,福生駅前交番,132187,東京都,福生市,大字福生,2019-02-21,10,道路上,あり
窃盗,自動販売機ねらい,福生,福生駅前交番,132187,東京都,福生市,本町,2019-03-13,10,道路上,あり
窃盗,自動販売機ねらい,福生,上福生駐在所,132187,東京都,福生市,加美平３丁目,2019-03-16,03,道路上,あり
窃盗,自動販売機ねらい,福生,神明台交番,132276,東京都,羽村市,神明台２丁目,2019-03-15,11,道路上,あり
窃盗,自動販売機ねらい,福生,神明台交番,132276,東京都,羽村市,神明台４丁目,2019-03-05,11,道路上,あり
窃盗,自動販売機ねらい,福生,羽村駅前交番,132276,東京都,羽村市,五ノ神４丁目,2019-02-25,09,駐車（輪）場,あり
窃盗,自動販売機ねらい,福生,羽村駅前交番,132276,東京都,羽村市,緑ヶ丘４丁目,2019-03-06,11,その他,あり
窃盗,自動販売機ねらい,福生,羽村駅前交番,132276,東京都,羽村市,緑ヶ丘４丁目,2019-03-16,04,道路上,あり
窃盗,自動販売機ねらい,福生,小作駅前交番,132276,東京都,羽村市,小作台１丁目,2019-02-01,07,その他,あり
窃盗,自動販売機ねらい,福生,箱根ヶ崎駅前交番,133035,東京都,瑞穂町,大字箱根ケ崎,2019-12-09,03,その他,あり
窃盗,自動販売機ねらい,八王子,西八王子駅前交番,132012,東京都,八王子市,千人町２丁目,2019-03-20,16,その他,あり
窃盗,自動販売機ねらい,八王子,追分交番,132012,東京都,八王子市,追分町,2019-03-04,13,その他,あり
窃盗,自動販売機ねらい,八王子,追分交番,132012,東京都,八王子市,追分町,2019-05-07,14,その他,あり
窃盗,自動販売機ねらい,八王子,追分交番,132012,東京都,八王子市,小門町,2019-03-05,不明,駐車（輪）場,あり
窃盗,自動販売機ねらい,八王子,中野交番,132012,東京都,八王子市,大横町,2019-03-06,16,その他,あり
窃盗,自動販売機ねらい,八王子,中野交番,132012,東京都,八王子市,本郷町,2019-03-01,14,その他,あり
窃盗,自動販売機ねらい,八王子,富士森交番,132012,東京都,八王子市,台町４丁目,2019-03-18,09,その他,あり
窃盗,自動販売機ねらい,八王子,八王子駅南口交番,132012,東京都,八王子市,子安町１丁目,2019-04-16,18,その他,あり
窃盗,自動販売機ねらい,八王子,八王子駅南口交番,132012,東京都,八王子市,万町,2019-07-02,12,道路上,あり
窃盗,自動販売機ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,南町,2019-03-01,10,その他,あり
窃盗,自動販売機ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,明神町４丁目,2019-02-25,12,駐車（輪）場,あり
窃盗,自動販売機ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,横山町,2019-02-25,09,その他,あり
窃盗,自動販売機ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,横山町,2019-03-05,12,その他,あり
窃盗,自動販売機ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,万町,2019-07-23,11,道路上,あり
窃盗,自動販売機ねらい,八王子,稲荷坂交番,132012,東京都,八王子市,左入町,2019-02-22,13,その他,あり
窃盗,自動販売機ねらい,八王子,宮下駐在所,132012,東京都,八王子市,戸吹町,2019-02-19,16,その他,あり
窃盗,自動販売機ねらい,八王子,宮下駐在所,132012,東京都,八王子市,戸吹町,2019-02-19,17,その他,あり
窃盗,自動販売機ねらい,八王子,宮下駐在所,132012,東京都,八王子市,戸吹町,2019-03-12,13,その他,あり
窃盗,自動販売機ねらい,町田,町田駅前交番,132098,東京都,町田市,原町田６丁目,2019-07-03,10,その他,あり
窃盗,自動販売機ねらい,町田,町田駅前交番,132098,東京都,町田市,原町田６丁目,2019-07-04,09,道路上,あり
窃盗,自動販売機ねらい,町田,町田駅前交番,132098,東京都,町田市,森野１丁目,2019-06-27,11,その他,あり
窃盗,自動販売機ねらい,町田,原町田交番,132098,東京都,町田市,原町田２丁目,2019-07-07,12,その他,あり
窃盗,自動販売機ねらい,町田,原町田交番,132098,東京都,町田市,原町田６丁目,2019-07-08,10,道路上,あり
窃盗,自動販売機ねらい,町田,鶴間交番,132098,東京都,町田市,金森６丁目,2019-11-15,17,その他,なし
窃盗,自動販売機ねらい,町田,鶴川駅前交番,132098,東京都,町田市,能ヶ谷６丁目,2019-03-13,13,道路上,あり
窃盗,自動販売機ねらい,町田,大蔵駐在所,132098,東京都,町田市,大蔵町,2019-08-02,23,その他,あり
窃盗,自動販売機ねらい,町田,野津田駐在所,132098,東京都,町田市,野津田町,2019-02-07,15,その他,あり
窃盗,自動販売機ねらい,町田,野津田駐在所,132098,東京都,町田市,野津田町,2019-02-26,22,その他,あり
窃盗,自動販売機ねらい,町田,野津田駐在所,132098,東京都,町田市,野津田町,2019-02-26,22,その他,あり
窃盗,自動販売機ねらい,町田,野津田駐在所,132098,東京都,町田市,野津田町,2019-11-24,13,その他,あり
窃盗,自動販売機ねらい,町田,野津田駐在所,132098,東京都,町田市,野津田町,2019-11-28,11,その他,あり
窃盗,自動販売機ねらい,町田,野津田駐在所,132098,東京都,町田市,野津田町,2019-11-28,11,その他,あり
窃盗,自動販売機ねらい,町田,野津田駐在所,132098,東京都,町田市,野津田町,2019-11-30,18,その他,あり
窃盗,自動販売機ねらい,町田,木曽交番,132098,東京都,町田市,木曽町,2018-12-27,12,その他,あり
窃盗,自動販売機ねらい,町田,木曽交番,132098,東京都,町田市,木曽町,2018-12-29,16,その他,あり
窃盗,自動販売機ねらい,町田,木曽交番,132098,東京都,町田市,木曽町,2019-02-04,09,その他,あり
窃盗,自動販売機ねらい,町田,木曽交番,132098,東京都,町田市,木曽東１丁目,2019-09-28,10,その他,あり
窃盗,自動販売機ねらい,町田,常盤駐在所,132098,東京都,町田市,常盤町,2019-07-20,10,その他,あり
窃盗,自動販売機ねらい,町田,小山田駐在所,132098,東京都,町田市,下小山田町,2019-07-24,23,その他,あり
窃盗,自動販売機ねらい,町田,小山田駐在所,132098,東京都,町田市,下小山田町,2019-07-25,21,その他,なし
窃盗,自動販売機ねらい,町田,三輪駐在所,132098,東京都,町田市,三輪町,2019-07-04,15,道路上,あり
窃盗,自動販売機ねらい,町田,三輪駐在所,132098,東京都,町田市,三輪町,2019-11-08,22,その他,なし
窃盗,自動販売機ねらい,町田,高ヶ坂駐在所,132098,東京都,町田市,高ヶ坂３丁目,2019-06-18,10,その他,なし
窃盗,自動販売機ねらい,町田,高ヶ坂駐在所,132098,東京都,町田市,高ヶ坂５丁目,2019-07-10,10,道路上,なし
窃盗,自動販売機ねらい,町田,忠生地区交番,132098,東京都,町田市,忠生４丁目,2019-08-29,10,その他,あり
窃盗,自動販売機ねらい,町田,忠生地区交番,132098,東京都,町田市,常盤町,2019-09-23,02,その他,あり
窃盗,自動販売機ねらい,町田,忠生地区交番,132098,東京都,町田市,山崎町,2019-07-08,17,その他,なし
窃盗,自動販売機ねらい,日野,大坂上駐在所,132128,東京都,日野市,大坂上２丁目,2019-11-08,11,その他,あり
窃盗,自動販売機ねらい,日野,平山交番,132128,東京都,日野市,南平７丁目,2019-09-24,05,その他,なし
窃盗,自動販売機ねらい,昭島,福島交番,132071,東京都,昭島市,玉川町４丁目,2019-06-04,10,その他,あり
窃盗,自動販売機ねらい,昭島,福島交番,132071,東京都,昭島市,福島町１丁目,2019-05-28,16,道路上,あり
窃盗,自動販売機ねらい,昭島,拝島駅前交番,132071,東京都,昭島市,松原町５丁目,2019-03-19,10,その他,あり
窃盗,自動販売機ねらい,立川,国立駅前交番,132152,東京都,国立市,中１丁目,2019-02-16,11,駐車（輪）場,あり
窃盗,自動販売機ねらい,立川,国立駅前交番,132152,東京都,国立市,中１丁目,2019-03-08,12,その他,あり
窃盗,自動販売機ねらい,立川,国立駅前交番,132152,東京都,国立市,中２丁目,2019-09-23,06,その他,なし
窃盗,自動販売機ねらい,立川,錦町交番,132021,東京都,立川市,錦町１丁目,2019-02-03,11,道路上,あり
窃盗,自動販売機ねらい,立川,錦町交番,132021,東京都,立川市,錦町１丁目,2019-02-12,15,その他,あり
窃盗,自動販売機ねらい,立川,錦町交番,132021,東京都,立川市,錦町２丁目,2019-01-29,13,その他,あり
窃盗,自動販売機ねらい,立川,錦町交番,132021,東京都,立川市,羽衣町１丁目,2019-03-08,17,その他,あり
窃盗,自動販売機ねらい,立川,立日橋交番,132021,東京都,立川市,錦町６丁目,2019-05-30,08,その他,あり
窃盗,自動販売機ねらい,立川,立川駅南口交番,132021,東京都,立川市,柴崎町２丁目,2018-12-28,14,駐車（輪）場,あり
窃盗,自動販売機ねらい,立川,立川駅南口交番,132021,東京都,立川市,柴崎町２丁目,2019-02-12,08,道路上,あり
窃盗,自動販売機ねらい,立川,立川駅南口交番,132021,東京都,立川市,柴崎町２丁目,2019-02-22,17,その他,あり
窃盗,自動販売機ねらい,立川,立川駅南口交番,132021,東京都,立川市,柴崎町３丁目,2019-01-28,14,駐車（輪）場,あり
窃盗,自動販売機ねらい,立川,富士塚交番,132021,東京都,立川市,富士見町１丁目,2018-12-07,14,駐車（輪）場,あり
窃盗,自動販売機ねらい,立川,富士塚交番,132021,東京都,立川市,富士見町２丁目,2019-02-19,09,駐車（輪）場,あり
窃盗,自動販売機ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町１丁目,2018-12-10,15,その他,あり
窃盗,自動販売機ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町１丁目,2019-02-03,08,道路上,あり
窃盗,自動販売機ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町２丁目,2019-02-03,16,その他,あり
窃盗,自動販売機ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町２丁目,2019-02-06,16,その他,あり
窃盗,自動販売機ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町２丁目,2019-02-27,14,道路上,あり
窃盗,自動販売機ねらい,立川,高松町交番,132021,東京都,立川市,曙町３丁目,2019-03-01,13,道路上,あり
窃盗,自動販売機ねらい,立川,高松町交番,132021,東京都,立川市,泉町,2019-03-19,02,その他,あり
窃盗,自動販売機ねらい,立川,高松町交番,132021,東京都,立川市,栄町２丁目,2019-02-21,11,その他,あり
窃盗,自動販売機ねらい,立川,高松町交番,132021,東京都,立川市,栄町２丁目,2019-02-26,09,その他,あり
窃盗,自動販売機ねらい,立川,高松町交番,132021,東京都,立川市,高松町１丁目,2019-02-18,09,その他,あり
窃盗,自動販売機ねらい,立川,曙町駐在所,132021,東京都,立川市,曙町３丁目,2019-02-27,10,道路上,あり
窃盗,自動販売機ねらい,立川,曙町駐在所,132021,東京都,立川市,曙町３丁目,2019-03-05,10,その他,あり
窃盗,自動販売機ねらい,立川,曙町駐在所,132021,東京都,立川市,曙町３丁目,2019-03-08,12,道路上,あり
窃盗,自動販売機ねらい,立川,砂川八番交番,132021,東京都,立川市,幸町４丁目,2019-03-08,12,その他,あり
窃盗,自動販売機ねらい,立川,富士見台交番,132152,東京都,国立市,富士見台２丁目,2019-02-13,15,道路上,あり
窃盗,自動販売機ねらい,府中,東府中駅前交番,132063,東京都,府中市,若松町１丁目,2019-06-21,11,道路上,あり
窃盗,自動販売機ねらい,府中,東府中駅前交番,132063,東京都,府中市,若松町２丁目,2019-06-26,15,駐車（輪）場,あり
窃盗,自動販売機ねらい,府中,東府中駅前交番,132063,東京都,府中市,若松町３丁目,2019-02-21,00,駐車（輪）場,あり
窃盗,自動販売機ねらい,府中,是政交番,132063,東京都,府中市,小柳町５丁目,2019-06-25,12,道路上,あり
窃盗,自動販売機ねらい,府中,是政交番,132063,東京都,府中市,小柳町５丁目,2019-06-27,12,その他,あり
窃盗,自動販売機ねらい,府中,日鋼町交番,132063,東京都,府中市,日鋼町,2019-06-25,00,駐車（輪）場,あり
窃盗,自動販売機ねらい,府中,白糸台交番,132063,東京都,府中市,白糸台１丁目,2019-09-05,01,その他,あり
窃盗,自動販売機ねらい,府中,白糸台交番,132063,東京都,府中市,白糸台３丁目,2019-06-21,13,道路上,あり
窃盗,自動販売機ねらい,府中,白糸台交番,132063,東京都,府中市,白糸台６丁目,2019-06-26,11,道路上,あり
窃盗,自動販売機ねらい,府中,大国魂交番,132063,東京都,府中市,緑町１丁目,2019-06-20,10,道路上,あり
窃盗,自動販売機ねらい,府中,大国魂交番,132063,東京都,府中市,宮西町４丁目,2019-06-19,07,道路上,あり
窃盗,自動販売機ねらい,府中,大国魂交番,132063,東京都,府中市,宮町１丁目,2019-09-16,23,その他,あり
窃盗,自動販売機ねらい,府中,大国魂交番,132063,東京都,府中市,宮町３丁目,2019-06-28,11,その他,あり
窃盗,自動販売機ねらい,小金井,前原交番,132101,東京都,小金井市,中町１丁目,2019-02-28,12,道路上,あり
窃盗,自動販売機ねらい,小金井,前原交番,132101,東京都,小金井市,前原町３丁目,2019-02-18,15,駐車（輪）場,あり
窃盗,自動販売機ねらい,小金井,東小金井駅前交番,132101,東京都,小金井市,中町２丁目,2019-02-28,11,道路上,あり
窃盗,自動販売機ねらい,小金井,東小金井駅前交番,132101,東京都,小金井市,東町４丁目,2019-05-22,10,その他,あり
窃盗,自動販売機ねらい,小金井,貫井北町交番,132101,東京都,小金井市,貫井北町４丁目,2019-12-23,18,駐車（輪）場,あり
窃盗,自動販売機ねらい,小金井,貫井北町交番,132101,東京都,小金井市,本町５丁目,2019-03-12,13,道路上,あり
窃盗,自動販売機ねらい,小金井,本多交番,132101,東京都,小金井市,貫井北町１丁目,2019-02-18,15,その他,あり
窃盗,自動販売機ねらい,小金井,本多交番,132101,東京都,小金井市,貫井北町１丁目,2019-02-28,14,駐車（輪）場,あり
窃盗,自動販売機ねらい,小金井,共益駐在所,132144,東京都,国分寺市,北町２丁目,2019-10-03,11,その他,なし
窃盗,自動販売機ねらい,小金井,国分寺駅南口交番,132144,東京都,国分寺市,南町３丁目,2019-03-01,07,駐車（輪）場,あり
窃盗,自動販売機ねらい,小金井,国分寺駅南口交番,132144,東京都,国分寺市,南町３丁目,2019-03-02,03,その他,あり
窃盗,自動販売機ねらい,小金井,武蔵小金井駅前交番,132101,東京都,小金井市,本町５丁目,2019-02-27,14,その他,あり
窃盗,自動販売機ねらい,小金井,武蔵小金井駅前交番,132101,東京都,小金井市,本町５丁目,2019-02-27,16,道路上,あり
窃盗,自動販売機ねらい,小金井,武蔵小金井駅前交番,132101,東京都,小金井市,本町５丁目,2019-02-28,14,道路上,あり
窃盗,自動販売機ねらい,小金井,武蔵小金井駅前交番,132101,東京都,小金井市,本町５丁目,2019-03-13,15,道路上,あり
窃盗,自動販売機ねらい,小金井,武蔵小金井駅前交番,132101,東京都,小金井市,本町５丁目,2019-03-14,16,道路上,あり
窃盗,自動販売機ねらい,田無,田無駅前交番,132292,東京都,西東京市,南町４丁目,2019-06-28,16,その他,あり
窃盗,自動販売機ねらい,東村山,東村山駅前交番,132136,東京都,東村山市,本町２丁目,2019-02-13,08,駐車（輪）場,あり
窃盗,自動販売機ねらい,武蔵野,吉祥寺駅西口交番,132039,東京都,武蔵野市,吉祥寺南町１丁目,2019-06-07,08,道路上,あり
窃盗,自動販売機ねらい,武蔵野,吉祥寺駅西口交番,132039,東京都,武蔵野市,吉祥寺南町１丁目,2019-07-16,08,道路上,あり
窃盗,自動販売機ねらい,武蔵野,吉祥寺駅東口交番,132039,東京都,武蔵野市,吉祥寺本町１丁目,2019-09-24,18,道路上,あり
窃盗,自動販売機ねらい,武蔵野,三鷹駅北口交番,132039,東京都,武蔵野市,中町１丁目,2019-09-16,13,駐車（輪）場,あり
窃盗,自動販売機ねらい,武蔵野,三谷通駐在所,132039,東京都,武蔵野市,西久保２丁目,2019-04-20,不明,その他,あり
窃盗,自動販売機ねらい,武蔵野,武蔵境駅南口交番,132039,東京都,武蔵野市,境南町１丁目,2019-04-26,08,駐車（輪）場,あり
窃盗,自動販売機ねらい,武蔵野,緑町交番,132039,東京都,武蔵野市,緑町２丁目,2019-04-22,14,その他,あり
窃盗,自動販売機ねらい,三鷹,三鷹駅前交番,132047,東京都,三鷹市,下連雀３丁目,2019-03-14,17,その他,あり
窃盗,自動販売機ねらい,三鷹,三鷹駅前交番,132047,東京都,三鷹市,下連雀３丁目,2019-03-15,13,駐車（輪）場,あり
窃盗,自動販売機ねらい,三鷹,三鷹駅前交番,132047,東京都,三鷹市,下連雀３丁目,2019-06-15,09,その他,あり
窃盗,自動販売機ねらい,三鷹,狐久保交番,132047,東京都,三鷹市,下連雀１丁目,2019-03-11,14,道路上,あり
窃盗,自動販売機ねらい,三鷹,狐久保交番,132047,東京都,三鷹市,下連雀１丁目,2019-03-17,09,駐車（輪）場,あり
窃盗,自動販売機ねらい,三鷹,狐久保交番,132047,東京都,三鷹市,下連雀８丁目,2019-03-16,09,その他,あり
窃盗,自動販売機ねらい,三鷹,新川交番,132047,東京都,三鷹市,新川６丁目,2019-03-10,13,駐車（輪）場,あり
窃盗,自動販売機ねらい,三鷹,新川交番,132047,東京都,三鷹市,新川６丁目,2019-03-11,12,その他,あり
窃盗,自動販売機ねらい,三鷹,三鷹台交番,132047,東京都,三鷹市,牟礼１丁目,2019-02-06,23,その他,あり
窃盗,自動販売機ねらい,三鷹,三鷹台交番,132047,東京都,三鷹市,牟礼１丁目,2019-02-06,23,その他,あり
窃盗,自動販売機ねらい,三鷹,万助橋駐在所,132047,東京都,三鷹市,下連雀２丁目,2019-02-28,09,駐車（輪）場,あり
窃盗,自動販売機ねらい,三鷹,北野駐在所,132047,東京都,三鷹市,北野１丁目,2019-03-19,00,その他,あり
窃盗,自動販売機ねらい,三鷹,北野駐在所,132047,東京都,三鷹市,北野１丁目,2019-03-20,11,その他,あり
窃盗,自動販売機ねらい,調布,下石原交番,132080,東京都,調布市,下石原１丁目,2019-08-30,12,道路上,あり
窃盗,自動販売機ねらい,調布,下石原交番,132080,東京都,調布市,下石原３丁目,2019-05-02,00,駐車（輪）場,あり
窃盗,自動販売機ねらい,調布,京王多摩川駅前交番,132080,東京都,調布市,多摩川２丁目,2019-06-18,10,その他,あり
窃盗,自動販売機ねらい,調布,京王多摩川駅前交番,132080,東京都,調布市,多摩川２丁目,2019-06-18,22,その他,あり
窃盗,自動販売機ねらい,調布,京王多摩川駅前交番,132080,東京都,調布市,多摩川２丁目,2019-06-18,22,その他,あり
窃盗,自動販売機ねらい,調布,京王多摩川駅前交番,132080,東京都,調布市,多摩川３丁目,2019-06-19,02,その他,あり
窃盗,自動販売機ねらい,調布,国領交番,132080,東京都,調布市,国領町８丁目,2019-09-05,02,その他,あり
窃盗,自動販売機ねらい,調布,国領交番,132080,東京都,調布市,国領町８丁目,2019-09-24,02,その他,あり
窃盗,自動販売機ねらい,調布,深大寺交番,132080,東京都,調布市,深大寺元町１丁目,2019-07-17,09,その他,あり
窃盗,自動販売機ねらい,調布,中和泉交番,132195,東京都,狛江市,中和泉３丁目,2019-03-05,10,駐車（輪）場,あり
窃盗,自動販売機ねらい,調布,狛江交番,132195,東京都,狛江市,和泉本町１丁目,2019-04-04,09,その他,あり
窃盗,自動販売機ねらい,調布,狛江交番,132195,東京都,狛江市,中和泉２丁目,2019-04-14,23,駐車（輪）場,あり
窃盗,自動販売機ねらい,調布,和泉多摩川交番,132195,東京都,狛江市,東和泉２丁目,2019-11-10,15,その他,あり
窃盗,自動販売機ねらい,調布,和泉多摩川交番,132195,東京都,狛江市,元和泉２丁目,2019-06-30,20,その他,あり
窃盗,自動販売機ねらい,調布,調布駅前交番,132080,東京都,調布市,小島町１丁目,2019-06-22,10,その他,あり
窃盗,自動販売機ねらい,調布,調布駅前交番,132080,東京都,調布市,布田１丁目,2019-06-20,10,駐車（輪）場,あり
窃盗,自動販売機ねらい,調布,調布駅前交番,132080,東京都,調布市,布田５丁目,2019-06-18,15,道路上,あり
窃盗,自動販売機ねらい,調布,飛田給駅前交番,132080,東京都,調布市,飛田給１丁目,2019-08-12,13,道路上,あり
窃盗,自動販売機ねらい,調布,飛田給駅前交番,132080,東京都,調布市,飛田給３丁目,2019-06-16,10,その他,あり
窃盗,自動販売機ねらい,小平,喜平橋駐在所,132110,東京都,小平市,上水南町２丁目,2018-12-17,13,その他,あり
窃盗,自動販売機ねらい,小平,大沼町交番,132110,東京都,小平市,花小金井５丁目,2019-06-01,14,その他,あり
