罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,施錠関係,現金被害の有無
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,西新井栄町１丁目,2019-09-20,23,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,西新井栄町１丁目,2019-10-10,15,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,西新井栄町１丁目,2019-11-22,18,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,西新井栄町２丁目,2019-03-06,14,道路上,施錠せず,あり
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,西新井栄町２丁目,2019-09-07,21,道路上,施錠せず,なし
窃盗,車上ねらい,西新井,関原三丁目交番,131211,東京都,足立区,関原１丁目,2019-10-10,15,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,関原三丁目交番,131211,東京都,足立区,関原２丁目,2019-01-19,14,道路上,施錠せず,なし
窃盗,車上ねらい,西新井,関原三丁目交番,131211,東京都,足立区,関原２丁目,2019-05-18,10,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,西新井,関原三丁目交番,131211,東京都,足立区,関原２丁目,2019-08-02,17,道路上,施錠せず,なし
窃盗,車上ねらい,西新井,関原三丁目交番,131211,東京都,足立区,関原２丁目,2019-10-09,18,道路上,施錠せず,あり
窃盗,車上ねらい,西新井,関原三丁目交番,131211,東京都,足立区,関原２丁目,2019-10-27,13,道路上,施錠せず,あり
窃盗,車上ねらい,西新井,本木交番,131211,東京都,足立区,梅田６丁目,2019-07-06,16,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,本木交番,131211,東京都,足立区,興野１丁目,2019-10-13,18,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,本木交番,131211,東京都,足立区,本木２丁目,2019-11-07,05,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,本木交番,131211,東京都,足立区,本木北町,2019-01-20,16,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,本木交番,131211,東京都,足立区,本木南町,2019-05-09,12,その他,施錠せず,あり
窃盗,車上ねらい,西新井,江北交番,131211,東京都,足立区,江北３丁目,2019-07-26,11,道路上,施錠せず,あり
窃盗,車上ねらい,西新井,江北交番,131211,東京都,足立区,江北３丁目,2019-10-02,10,道路上,施錠せず,なし
窃盗,車上ねらい,西新井,島根交番,131211,東京都,足立区,六月１丁目,2019-02-14,17,その他,施錠せず,あり
窃盗,車上ねらい,西新井,皿沼交番,131211,東京都,足立区,江北７丁目,2019-03-13,16,その他,施錠せず,なし
窃盗,車上ねらい,西新井,皿沼交番,131211,東京都,足立区,皿沼１丁目,2019-03-13,16,その他,施錠せず,あり
窃盗,車上ねらい,西新井,皿沼交番,131211,東京都,足立区,皿沼３丁目,2019-03-01,11,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,鹿浜交番,131211,東京都,足立区,鹿浜１丁目,2019-05-09,21,その他,施錠せず,あり
窃盗,車上ねらい,西新井,鹿浜交番,131211,東京都,足立区,鹿浜４丁目,2018-12-28,16,その他,施錠せず,あり
窃盗,車上ねらい,西新井,鹿浜交番,131211,東京都,足立区,鹿浜４丁目,2019-04-17,20,道路上,施錠せず,あり
窃盗,車上ねらい,西新井,鹿浜交番,131211,東京都,足立区,鹿浜５丁目,2019-05-26,20,４階建て以上共同住宅,施錠せず,なし
窃盗,車上ねらい,西新井,西新井五丁目交番,131211,東京都,足立区,西新井４丁目,2019-08-23,21,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,扇交番,131211,東京都,足立区,扇２丁目,2019-07-19,12,その他,施錠せず,あり
窃盗,車上ねらい,西新井,扇交番,131211,東京都,足立区,扇２丁目,2019-11-04,17,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,扇交番,131211,東京都,足立区,扇３丁目,2019-09-08,18,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,綾瀬,,131211,東京都,足立区,西保木間３丁目,2019-08-02,09,道路上,施錠せず,あり
窃盗,車上ねらい,綾瀬,大谷田交番,131211,東京都,足立区,大谷田１丁目,2019-11-07,15,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,綾瀬,大谷田交番,131211,東京都,足立区,大谷田１丁目,2019-12-08,17,その他,施錠せず,あり
窃盗,車上ねらい,綾瀬,大谷田交番,131211,東京都,足立区,大谷田４丁目,2019-04-23,11,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,綾瀬,大谷田交番,131211,東京都,足立区,大谷田５丁目,2019-02-21,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,綾瀬,大谷田交番,131211,東京都,足立区,大谷田５丁目,2019-04-10,13,その他,施錠せず,あり
窃盗,車上ねらい,綾瀬,大谷田交番,131211,東京都,足立区,佐野２丁目,2019-05-23,18,その他,施錠せず,なし
窃盗,車上ねらい,綾瀬,大谷田交番,131211,東京都,足立区,六木４丁目,2019-02-21,20,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,綾瀬,大谷田交番,131211,東京都,足立区,谷中５丁目,2019-08-08,13,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,綾瀬,中川交番,131211,東京都,足立区,中川４丁目,2019-09-08,18,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,綾瀬,綾瀬六丁目交番,131211,東京都,足立区,谷中１丁目,2019-02-09,08,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,綾瀬,綾瀬六丁目交番,131211,東京都,足立区,谷中２丁目,2019-11-27,16,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,綾瀬,綾瀬駅西口交番,131211,東京都,足立区,綾瀬４丁目,2019-10-10,18,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,綾瀬,弘道交番,131211,東京都,足立区,青井３丁目,2019-04-24,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,綾瀬,弘道交番,131211,東京都,足立区,青井３丁目,2019-09-19,17,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,綾瀬,中央本町交番,131211,東京都,足立区,中央本町４丁目,2019-08-03,19,道路上,施錠せず,なし
窃盗,車上ねらい,綾瀬,中央本町交番,131211,東京都,足立区,保塚町,2019-12-10,20,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,綾瀬,神明交番,131211,東京都,足立区,神明２丁目,2019-04-04,18,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,綾瀬,神明交番,131211,東京都,足立区,辰沼１丁目,2019-05-06,18,その他,施錠せず,なし
窃盗,車上ねらい,綾瀬,神明交番,131211,東京都,足立区,辰沼１丁目,2019-06-17,18,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,綾瀬,神明交番,131211,東京都,足立区,六木３丁目,2019-07-18,13,その他,施錠せず,なし
窃盗,車上ねらい,綾瀬,一ツ家交番,131211,東京都,足立区,青井５丁目,2019-03-14,00,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,綾瀬,一ツ家交番,131211,東京都,足立区,青井５丁目,2019-09-02,18,道路上,施錠せず,あり
窃盗,車上ねらい,綾瀬,一ツ家交番,131211,東京都,足立区,加平２丁目,2019-04-16,15,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,綾瀬,一ツ家交番,131211,東京都,足立区,加平２丁目,2019-12-11,14,その他,施錠せず,あり
窃盗,車上ねらい,綾瀬,一ツ家交番,131211,東京都,足立区,加平３丁目,2019-06-27,16,道路上,施錠せず,あり
窃盗,車上ねらい,綾瀬,一ツ家交番,131211,東京都,足立区,西加平１丁目,2019-03-13,16,道路上,施錠せず,あり
窃盗,車上ねらい,綾瀬,一ツ家交番,131211,東京都,足立区,一ツ家２丁目,2019-04-19,08,その他,施錠せず,あり
窃盗,車上ねらい,綾瀬,一ツ家交番,131211,東京都,足立区,一ツ家３丁目,2019-04-16,15,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,綾瀬,一ツ家交番,131211,東京都,足立区,一ツ家３丁目,2019-04-19,20,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,綾瀬,足立駐在所,131211,東京都,足立区,足立２丁目,2019-12-16,16,その他,施錠せず,あり
窃盗,車上ねらい,綾瀬,東和交番,131211,東京都,足立区,東和２丁目,2019-08-11,06,道路上,施錠せず,あり
窃盗,車上ねらい,綾瀬,東和交番,131211,東京都,足立区,東和５丁目,2019-10-01,07,道路上,施錠せず,あり
窃盗,車上ねらい,綾瀬,足立四丁目交番,131211,東京都,足立区,足立４丁目,2019-10-27,10,その他,施錠せず,なし
窃盗,車上ねらい,綾瀬,足立四丁目交番,131211,東京都,足立区,中央本町２丁目,2019-04-14,17,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,綾瀬,綾瀬駅東口交番,131211,東京都,足立区,綾瀬２丁目,2019-02-23,14,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,綾瀬,綾瀬駅東口交番,131211,東京都,足立区,綾瀬３丁目,2019-08-29,18,その他,施錠せず,あり
窃盗,車上ねらい,竹の塚,花畑北駐在所,131211,東京都,足立区,花畑５丁目,2019-11-12,20,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,竹の塚,花畑北駐在所,131211,東京都,足立区,花畑５丁目,2019-12-21,15,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,竹の塚,花畑交番,131211,東京都,足立区,花畑１丁目,2019-08-23,19,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,竹の塚,花畑交番,131211,東京都,足立区,花畑４丁目,2019-11-07,16,道路上,施錠せず,あり
窃盗,車上ねらい,竹の塚,花畑交番,131211,東京都,足立区,花畑４丁目,2019-11-11,10,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,竹の塚,花畑交番,131211,東京都,足立区,花畑５丁目,2019-12-23,17,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,竹の塚,保木間交番,131211,東京都,足立区,東保木間２丁目,2019-07-30,04,道路上,施錠せず,あり
窃盗,車上ねらい,竹の塚,保木間交番,131211,東京都,足立区,保木間１丁目,2019-04-17,18,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,竹の塚,保木間交番,131211,東京都,足立区,保木間５丁目,2019-08-24,18,道路上,施錠せず,あり
窃盗,車上ねらい,竹の塚,保木間交番,131211,東京都,足立区,南花畑４丁目,2019-01-06,16,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,竹の塚,西保木間交番,131211,東京都,足立区,西保木間２丁目,2019-03-21,18,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,竹の塚,西保木間交番,131211,東京都,足立区,花畑４丁目,2019-07-28,15,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,竹の塚,西保木間交番,131211,東京都,足立区,保木間２丁目,2019-09-20,14,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,竹の塚,西保木間交番,131211,東京都,足立区,保木間４丁目,2019-01-23,20,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,竹の塚,西保木間交番,131211,東京都,足立区,保木間５丁目,2019-09-08,03,道路上,施錠せず,あり
窃盗,車上ねらい,竹の塚,竹の塚駅前交番,131211,東京都,足立区,竹の塚２丁目,2019-09-05,16,その他,施錠せず,あり
窃盗,車上ねらい,竹の塚,竹の塚駅前交番,131211,東京都,足立区,竹の塚３丁目,2019-07-11,15,道路上,施錠せず,なし
窃盗,車上ねらい,竹の塚,竹の塚駅前交番,131211,東京都,足立区,竹の塚６丁目,2019-09-24,06,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,竹の塚,竹の塚駅前交番,131211,東京都,足立区,竹の塚７丁目,2019-04-06,20,道路上,施錠せず,なし
窃盗,車上ねらい,竹の塚,伊興町交番,131211,東京都,足立区,伊興２丁目,2019-02-13,12,その他,施錠せず,なし
窃盗,車上ねらい,竹の塚,伊興町交番,131211,東京都,足立区,伊興４丁目,2019-05-16,19,道路上,施錠せず,あり
窃盗,車上ねらい,竹の塚,伊興町交番,131211,東京都,足立区,西伊興１丁目,2018-12-27,18,道路上,施錠せず,なし
窃盗,車上ねらい,竹の塚,伊興町交番,131211,東京都,足立区,西伊興３丁目,2019-01-07,20,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,竹の塚,伊興町交番,131211,東京都,足立区,西竹の塚２丁目,2019-09-02,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,竹の塚,伊興町交番,131211,東京都,足立区,東伊興３丁目,2019-04-24,15,その他,施錠せず,あり
窃盗,車上ねらい,竹の塚,入谷町交番,131211,東京都,足立区,入谷４丁目,2019-12-16,17,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,竹の塚,入谷町交番,131211,東京都,足立区,入谷７丁目,2019-11-17,17,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,竹の塚,入谷町交番,131211,東京都,足立区,入谷９丁目,2019-10-02,14,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,竹の塚,見沼代親水公園駅前交番,131211,東京都,足立区,古千谷本町２丁目,2019-01-12,17,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,竹の塚,見沼代親水公園駅前交番,131211,東京都,足立区,古千谷本町３丁目,2018-10-01,不明,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,竹の塚,見沼代親水公園駅前交番,131211,東京都,足立区,古千谷本町４丁目,2019-05-16,15,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,城東,進開橋交番,131083,東京都,江東区,大島２丁目,2019-04-28,13,道路上,施錠せず,あり
窃盗,車上ねらい,城東,進開橋交番,131083,東京都,江東区,大島２丁目,2019-06-26,10,道路上,施錠せず,あり
窃盗,車上ねらい,城東,日曹橋交番,131083,東京都,江東区,南砂３丁目,2019-07-28,11,その他,施錠せず,なし
窃盗,車上ねらい,城東,元八幡交番,131083,東京都,江東区,新砂３丁目,2019-07-19,07,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,城東,元八幡交番,131083,東京都,江東区,東砂７丁目,2019-07-26,15,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,元八幡交番,131083,東京都,江東区,南砂６丁目,2019-06-17,12,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,城東,元八幡交番,131083,東京都,江東区,南砂６丁目,2019-07-27,09,道路上,施錠せず,あり
窃盗,車上ねらい,城東,元八幡交番,131083,東京都,江東区,南砂６丁目,2019-08-28,13,道路上,施錠せず,あり
窃盗,車上ねらい,城東,元八幡交番,131083,東京都,江東区,南砂６丁目,2019-10-24,08,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,城東,元八幡交番,131083,東京都,江東区,南砂６丁目,2019-10-26,18,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,元八幡交番,131083,東京都,江東区,南砂７丁目,2019-12-17,11,道路上,施錠せず,あり
窃盗,車上ねらい,城東,葛西橋西交番,131083,東京都,江東区,東砂５丁目,2019-01-12,10,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,城東,葛西橋西交番,131083,東京都,江東区,東砂５丁目,2019-03-03,11,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,城東,葛西橋西交番,131083,東京都,江東区,東砂７丁目,2019-05-30,19,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,城東,砂町交番,131083,東京都,江東区,北砂４丁目,2019-07-11,13,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,砂町交番,131083,東京都,江東区,南砂１丁目,2019-07-24,09,道路上,施錠せず,あり
窃盗,車上ねらい,城東,砂町交番,131083,東京都,江東区,南砂１丁目,2019-12-25,18,その他,施錠せず,なし
窃盗,車上ねらい,城東,砂町交番,131083,東京都,江東区,南砂５丁目,2019-06-02,14,道路上,施錠せず,あり
窃盗,車上ねらい,城東,北砂五丁目交番,131083,東京都,江東区,北砂１丁目,2019-09-29,17,道路上,施錠せず,あり
窃盗,車上ねらい,城東,北砂五丁目交番,131083,東京都,江東区,北砂３丁目,2019-01-28,09,道路上,施錠せず,なし
窃盗,車上ねらい,城東,北砂五丁目交番,131083,東京都,江東区,北砂５丁目,2019-06-30,15,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,城東,北砂五丁目交番,131083,東京都,江東区,北砂５丁目,2019-07-29,12,道路上,施錠せず,なし
窃盗,車上ねらい,城東,北砂五丁目交番,131083,東京都,江東区,北砂５丁目,2019-08-30,20,道路上,施錠せず,あり
窃盗,車上ねらい,城東,番所橋交番,131083,東京都,江東区,北砂６丁目,2019-11-07,17,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,番所橋交番,131083,東京都,江東区,北砂７丁目,2019-02-03,08,道路上,施錠せず,あり
窃盗,車上ねらい,城東,番所橋交番,131083,東京都,江東区,北砂７丁目,2019-11-04,17,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,番所橋交番,131083,東京都,江東区,東砂１丁目,2019-11-15,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,番所橋交番,131083,東京都,江東区,東砂３丁目,2019-03-08,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,大島交番,131083,東京都,江東区,大島４丁目,2019-09-17,09,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,城東,大島交番,131083,東京都,江東区,大島５丁目,2019-10-02,21,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,大島交番,131083,東京都,江東区,大島６丁目,2019-04-12,15,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,城東,大島交番,131083,東京都,江東区,大島７丁目,2019-09-28,00,道路上,施錠せず,あり
窃盗,車上ねらい,城東,大島交番,131083,東京都,江東区,大島８丁目,2019-08-20,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,亀戸交番,131083,東京都,江東区,大島７丁目,2019-03-24,13,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,天神橋交番,131083,東京都,江東区,亀戸２丁目,2019-05-16,19,道路上,施錠せず,なし
窃盗,車上ねらい,城東,天神橋交番,131083,東京都,江東区,亀戸２丁目,2019-11-06,16,道路上,施錠せず,あり
窃盗,車上ねらい,城東,天神橋交番,131083,東京都,江東区,亀戸３丁目,2019-08-27,17,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,城東,亀戸駅前交番,131083,東京都,江東区,亀戸１丁目,2019-04-21,19,道路上,施錠せず,あり
窃盗,車上ねらい,城東,亀戸駅前交番,131083,東京都,江東区,亀戸１丁目,2019-07-30,13,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,亀戸駅前交番,131083,東京都,江東区,亀戸２丁目,2019-02-09,17,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,亀戸駅前交番,131083,東京都,江東区,亀戸２丁目,2019-06-04,12,道路上,施錠せず,なし
窃盗,車上ねらい,城東,亀戸駅前交番,131083,東京都,江東区,亀戸５丁目,2019-02-13,17,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,亀戸駅前交番,131083,東京都,江東区,亀戸５丁目,2019-02-20,21,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,亀戸駅前交番,131083,東京都,江東区,亀戸５丁目,2019-06-20,10,道路上,施錠せず,なし
窃盗,車上ねらい,城東,亀戸駅前交番,131083,東京都,江東区,亀戸６丁目,2019-03-18,17,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,城東,亀戸駅前交番,131083,東京都,江東区,亀戸６丁目,2019-05-07,00,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,城東,亀戸駅前交番,131083,東京都,江東区,亀戸６丁目,2019-09-08,10,道路上,施錠せず,なし
窃盗,車上ねらい,城東,東大島駅前交番,131083,東京都,江東区,大島７丁目,2019-07-03,10,その他,施錠せず,あり
窃盗,車上ねらい,城東,東大島駅前交番,131083,東京都,江東区,大島７丁目,2019-10-06,20,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,城東,東大島駅前交番,131083,東京都,江東区,大島８丁目,2019-02-08,18,道路上,施錠せず,あり
窃盗,車上ねらい,城東,東大島駅前交番,131083,東京都,江東区,大島８丁目,2019-07-18,13,道路上,施錠せず,あり
窃盗,車上ねらい,城東,東大島駅前交番,131083,東京都,江東区,大島８丁目,2019-09-27,21,その他,施錠せず,あり
窃盗,車上ねらい,本所,両国交番,131075,東京都,墨田区,千歳２丁目,2019-04-23,14,道路上,施錠せず,あり
窃盗,車上ねらい,本所,両国交番,131075,東京都,墨田区,両国４丁目,2019-03-28,21,道路上,施錠せず,あり
窃盗,車上ねらい,本所,菊川二丁目交番,131075,東京都,墨田区,江東橋５丁目,2019-06-24,17,道路上,施錠せず,あり
窃盗,車上ねらい,本所,菊川二丁目交番,131075,東京都,墨田区,立川４丁目,2019-09-21,21,道路上,施錠せず,なし
窃盗,車上ねらい,本所,江東橋交番,131075,東京都,墨田区,亀沢２丁目,2019-04-03,21,道路上,施錠せず,なし
窃盗,車上ねらい,本所,江東橋交番,131075,東京都,墨田区,亀沢２丁目,2019-04-20,22,道路上,施錠せず,なし
窃盗,車上ねらい,本所,江東橋交番,131075,東京都,墨田区,緑４丁目,2019-03-13,18,道路上,施錠せず,なし
窃盗,車上ねらい,本所,錦糸町駅南口交番,131075,東京都,墨田区,錦糸３丁目,2019-09-10,01,道路上,施錠せず,あり
窃盗,車上ねらい,本所,錦糸町駅南口交番,131075,東京都,墨田区,江東橋２丁目,2019-05-18,18,道路上,施錠せず,あり
窃盗,車上ねらい,本所,錦糸町駅南口交番,131075,東京都,墨田区,江東橋３丁目,2019-02-09,04,その他,施錠せず,あり
窃盗,車上ねらい,本所,錦糸町駅南口交番,131075,東京都,墨田区,江東橋３丁目,2019-04-28,10,道路上,施錠せず,なし
窃盗,車上ねらい,本所,錦糸町駅南口交番,131075,東京都,墨田区,江東橋３丁目,2019-08-22,20,道路上,施錠せず,なし
窃盗,車上ねらい,本所,錦糸町駅南口交番,131075,東京都,墨田区,江東橋４丁目,2019-04-26,12,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,本所,錦糸町駅北口交番,131075,東京都,墨田区,石原４丁目,2019-10-01,09,道路上,施錠せず,あり
窃盗,車上ねらい,本所,錦糸町駅北口交番,131075,東京都,墨田区,錦糸１丁目,2019-11-07,17,道路上,施錠せず,なし
窃盗,車上ねらい,本所,錦糸町駅北口交番,131075,東京都,墨田区,錦糸３丁目,2018-06-04,13,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,本所,錦糸町駅北口交番,131075,東京都,墨田区,錦糸３丁目,2019-08-30,03,道路上,施錠せず,あり
窃盗,車上ねらい,本所,錦糸町駅北口交番,131075,東京都,墨田区,錦糸４丁目,2019-12-16,17,その他,施錠せず,なし
窃盗,車上ねらい,本所,横川交番,131075,東京都,墨田区,太平２丁目,2019-12-08,11,道路上,施錠せず,あり
窃盗,車上ねらい,本所,横川交番,131075,東京都,墨田区,太平４丁目,2019-06-18,16,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,本所,横川交番,131075,東京都,墨田区,本所４丁目,2019-06-06,02,道路上,施錠せず,あり
窃盗,車上ねらい,本所,横川交番,131075,東京都,墨田区,横川１丁目,2019-01-21,13,道路上,施錠せず,あり
窃盗,車上ねらい,本所,横川交番,131075,東京都,墨田区,横川３丁目,2019-06-01,07,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,本所,向島交番,131075,東京都,墨田区,向島２丁目,2019-06-28,18,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,本所,吾妻橋交番,131075,東京都,墨田区,吾妻橋３丁目,2019-01-27,04,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,本所,吾妻橋交番,131075,東京都,墨田区,東駒形１丁目,2019-02-10,10,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,本所,横網交番,131075,東京都,墨田区,石原２丁目,2019-05-15,17,道路上,施錠せず,あり
窃盗,車上ねらい,本所,石原三丁目交番,131075,東京都,墨田区,石原１丁目,2019-09-23,15,道路上,施錠せず,あり
窃盗,車上ねらい,本所,石原三丁目交番,131075,東京都,墨田区,石原４丁目,2019-10-07,10,道路上,施錠せず,あり
窃盗,車上ねらい,本所,石原三丁目交番,131075,東京都,墨田区,石原４丁目,2019-12-14,05,４階建て以上共同住宅,施錠せず,なし
窃盗,車上ねらい,本所,言問交番,131075,東京都,墨田区,吾妻橋３丁目,2019-11-26,18,その他,施錠せず,あり
窃盗,車上ねらい,本所,言問交番,131075,東京都,墨田区,向島２丁目,2019-03-21,18,道路上,施錠せず,なし
窃盗,車上ねらい,向島,平井橋交番,131075,東京都,墨田区,立花３丁目,2019-03-24,13,道路上,施錠せず,あり
窃盗,車上ねらい,向島,平井橋交番,131075,東京都,墨田区,立花３丁目,2019-12-08,00,道路上,施錠せず,なし
窃盗,車上ねらい,向島,平井橋交番,131075,東京都,墨田区,立花３丁目,2019-12-30,14,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,向島,小村井交番,131075,東京都,墨田区,立花４丁目,2019-03-23,22,その他,施錠せず,あり
窃盗,車上ねらい,向島,小村井交番,131075,東京都,墨田区,文花１丁目,2019-03-02,18,道路上,施錠せず,なし
窃盗,車上ねらい,向島,京島二丁目交番,131075,東京都,墨田区,京島１丁目,2019-03-21,04,道路上,施錠せず,なし
窃盗,車上ねらい,向島,京島二丁目交番,131075,東京都,墨田区,京島１丁目,2019-05-02,17,道路上,施錠せず,あり
窃盗,車上ねらい,向島,曳舟交番,131075,東京都,墨田区,押上２丁目,2019-01-17,06,道路上,施錠せず,なし
窃盗,車上ねらい,向島,曳舟交番,131075,東京都,墨田区,押上２丁目,2019-02-23,17,道路上,施錠せず,あり
窃盗,車上ねらい,向島,曳舟交番,131075,東京都,墨田区,東墨田１丁目,2019-01-11,15,道路上,施錠せず,なし
窃盗,車上ねらい,向島,曳舟交番,131075,東京都,墨田区,東向島２丁目,2019-05-04,00,道路上,施錠せず,あり
窃盗,車上ねらい,向島,曳舟交番,131075,東京都,墨田区,東向島２丁目,2019-07-29,11,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,向島,曳舟交番,131075,東京都,墨田区,東向島２丁目,2019-10-09,17,道路上,施錠せず,なし
窃盗,車上ねらい,向島,東向島交番,131075,東京都,墨田区,京島１丁目,2019-04-24,18,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,向島,白鬚橋交番,131075,東京都,墨田区,墨田２丁目,2019-06-05,17,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,向島,白鬚橋交番,131075,東京都,墨田区,墨田２丁目,2019-07-04,08,道路上,施錠せず,あり
窃盗,車上ねらい,向島,白鬚橋交番,131075,東京都,墨田区,堤通１丁目,2019-03-10,09,その他,施錠せず,なし
窃盗,車上ねらい,向島,鐘ケ淵駅前交番,131075,東京都,墨田区,墨田４丁目,2019-04-17,07,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,向島,墨田三丁目交番,131075,東京都,墨田区,東向島５丁目,2019-01-11,15,道路上,施錠せず,あり
窃盗,車上ねらい,向島,八広四丁目交番,131075,東京都,墨田区,八広１丁目,2019-11-14,20,道路上,施錠せず,あり
窃盗,車上ねらい,向島,八広四丁目交番,131075,東京都,墨田区,八広２丁目,2019-04-13,16,道路上,施錠せず,あり
窃盗,車上ねらい,向島,八広四丁目交番,131075,東京都,墨田区,八広４丁目,2019-02-04,07,道路上,施錠せず,あり
