"全国地方公共団体コード","ID","地方公共団体名","名称","名称_カナ","名称_通称","名称_英語","文化財分類","種類","場所名称","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","所在地_都道府県","所在地_市区町村","所在地_町字","所在地_番地以下","建物名等(方書)","緯度","経度","高度の種別","高度の値","電話番号","内線番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","員数（数）","員数（単位）","法人番号","所有者等","文化財指定日","利用可能曜日","開始時間","終了時間","利用可能日時特記事項","画像","画像_ライセンス","概要","概要_英語","説明","説明_英語","URL","備考"
"131032","BB0000000112","東京都港区","牛供養塔及び二千七百六十人之霊供養塔",,,,"有形文化財","歴史資料",,"131032",,"東京都港区高輪二丁目16番22号","東京都","港区","高輪二丁目","16番22号",,"35.6388561","139.7393259",,,,,,,,,"2","基",,"宗教法人願生寺","2008/9/9",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/67.html","指定 2008/09/09"
"131032","BB0000000008","東京都港区","善福寺本堂",,,,"有形文化財","建造物",,"131032",,"東京都港区元麻布一丁目6番21号","東京都","港区","元麻布一丁目","6番21号",,"35.6535625","139.7328288",,,,,,,,,"1","棟",,"宗教法人善福寺","2009/10/27",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/93.html","指定 2009/10/27"
"131032","BB0000000009","東京都港区","旧協働会館",,,,"有形文化財","建造物",,"131032",,"東京都港区芝浦一丁目11番16号","東京都","港区","芝浦一丁目","11番16号",,"35.64765","139.7537465",,,,,,,,,"1","棟",,"港区","2009/10/27",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/94.html","指定 2009/10/27"
"131032","BB0000000143","東京都港区","会津松平家由来常香盤(香盤時計)",,,,"歴史資料及び有形民俗文化財",,,"131032",,"東京都港区三田四丁目12番15号","東京都","港区","三田四丁目","12番15号",,"35.6438","139.7396202",,,,,,,,,"1","点",,"宗教法人実相寺","2009/10/27",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2010/01/95.html","指定 2009/10/27"
"131032","BB0000000066","東京都港区","白隠慧鶴筆「金剛窟」(室号)",,,,"有形文化財","書跡",,"131032",,"東京都港区高輪三丁目16番16号","東京都","港区","高輪三丁目","16番16号",,"35.6340316","139.7355375",,,,,,,,,"1","面",,"宗教法人東禅寺","2010/10/27",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2010/10/96.html","指定 2010/10/27"
"131032","BB0000000181","東京都港区","明和の大火死者供養墓",,,,"旧跡",,,"131032",,"東京都港区虎ノ門三丁目25番1号","東京都","港区","虎ノ門三丁目","25番1号",,"35.6624313","139.7453663",,,,,,,,,,,,"宗教法人光明寺","2010/10/27",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2010/10/97.html","指定 2010/10/27"
"131032","BB0000000040","東京都港区","絹本着色出山釈迦図円山応挙筆",,,,"有形文化財","絵画",,"131032",,"東京都港区芝公園四丁目9番8号","東京都","港区","芝公園四丁目","9番8号",,"35.6541767","139.7464637",,,,,,,,,"1","幅",,"宗教法人妙定院","2011/10/26",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2011/10/98.html","指定 2011/10/26"
"131032","BB0000000079","東京都港区","久保家文書",,,,"有形文化財","古文書",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"117","点",,"個人","2011/10/26",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2011/10/99.html","指定 2011/10/26"
"131032","BB0000000080","東京都港区","麻布本村町沽券図",,,,"有形文化財","古文書",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"2","点",,"港区教育委員会","2011/10/26",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2011/10/100.html","指定 2011/10/26"
"131032","BB0000000144","東京都港区","工芸技術・木工芸指物制作",,,,"無形文化財",,,"131032",,"東京都港区東麻布一丁目","東京都","港区","東麻布一丁目",,,"35.6565041","139.7430084",,,,,,,,,,,,"丹羽孝太郎","2011/10/26",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2011/10/101.html","指定 2011/10/26"
"131032","BB0000000041","東京都港区","絹本着色当麻曼荼羅図",,,,"有形文化財","絵画",,"131032",,"東京都港区芝公園四丁目9番8号","東京都","港区","芝公園四丁目","9番8号",,"35.6541767","139.7464637",,,,,,,,,"1","幅",,"宗教法人妙定院","2012/10/24",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2012/10/102.html","指定 2012/10/24"
"131032","BB0000000120","東京都港区","後久洋家具店製作家具図面及び関連書類",,,,"有形文化財","歴史資料",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"3192","点",,"港区教育委員会","2012/10/24",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2012/10/103.html","指定 2012/10/24"
"131032","BB0000000145","東京都港区","工芸技術 江戸表具",,,,"無形文化財",,,"131032",,"東京都港区白金台二丁目","東京都","港区","白金台二丁目",,,"35.6333037","139.7298019",,,,,,,,,,,,"鈴木正一","2012/10/24",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2012/10/159.html","指定 2012/10/24"
"131032","BB0000000146","東京都港区","工芸技術 江戸表具",,,,"無形文化財",,,"131032",,"東京都港区三田二丁目","東京都","港区","三田二丁目",,,"35.648841","139.7385312",,,,,,,,,,,,"伊藤良雄","2012/10/24",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2012/10/159.html","指定 2012/10/24"
"131032","BB0000000147","東京都港区","工芸技術 江戸表具",,,,"無形文化財",,,"131032",,"東京都港区芝一丁目","東京都","港区","芝一丁目",,,"35.6501636","139.7544131",,,,,,,,,,,,"湯山富士雄","2012/10/24",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2012/10/159.html","指定 2012/10/24"
"131032","BB0000000042","東京都港区","絹本着色観智国師肖像",,,,"有形文化財","絵画",,"131032",,"東京都港区芝公園一丁目3番16号","東京都","港区","芝公園一丁目","3番16号",,"35.6594762","139.7514186",,,,,,,,,"1","幅",,"宗教法人天光院","2013/10/23",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2013/10/104.html","指定 2013/10/23"
"131032","BB0000000081","東京都港区","宇田川家文書",,,,"有形文化財","古文書",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"47","点",,"港区教育委員会","2013/10/23",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2013/10/105.html","指定 2013/10/23"
"131032","BB0000000115","東京都港区","亀山碑",,,,"有形文化財","歴史資料",,"131032",,"東京都港区三田四丁目16番亀塚公園内","東京都","港区","三田四丁目","16番","亀塚公園内","35.6431655","139.7406811",,,,,,,,,"1","点",,"港区","2013/10/23",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/106.html","指定 2013/10/23"
"131032","BB0000000148","東京都港区","工芸技術三味線製作",,,,"無形文化財",,,"131032",,"東京都港区新橋三丁目","東京都","港区","新橋三丁目",,,"35.6654007","139.7568569",,,,,,,,,,,,"伊東良継","2013/10/23",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2013/10/107.html","指定 2013/10/23"
"131032","BB0000000082","東京都港区","山本家文書",,,,"有形文化財","古文書",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"15","点",,"港区教育委員会","2014/10/15",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2014/10/108.html","指定 2014/10/15"
"131032","BB0000000116","東京都港区","メーソン＆ハムリン社製リードオルガン",,,,"有形文化財","歴史資料",,"131032",,"東京都港区白金台一丁目2番37号","東京都","港区","白金台一丁目","2番37号",,"35.6376977","139.7310961",,,,,,,,,"1","点",,"学校法人明治学院","2014/10/15",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/109.html","指定 2014/10/15"
"131032","BB0000000121","東京都港区","海蔵寺の庚申塔",,,,"有形文化財","歴史資料",,"131032",,"東京都港区北青山二丁目12番29号","東京都","港区","北青山二丁目","12番29号",,"35.6701155","139.7151577",,,,,,,,,"1","基",,"宗教法人海蔵寺","2015/10/14",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2016/04/110.html","指定 2015/10/14"
"131032","BB0000000122","東京都港区","青山の庚申塔",,,,"有形文化財","歴史資料",,"131032",,"東京都港区南青山四丁目28番先","東京都","港区","南青山四丁目","28番先",,"35.6635887","139.7185187",,,,,,,,,"1","基",,"港区","2015/10/14",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2016/04/111.html","指定 2015/10/14"
"131032","BB0000000123","東京都港区","弥陀種子板碑",,,,"有形文化財","歴史資料",,"131032",,"東京都港区虎ノ門三丁目25番1号","東京都","港区","虎ノ門三丁目","25番1号",,"35.6624313","139.7453663",,,,,,,,,"1","基",,"宗教法人光明寺","2015/10/14",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2016/04/112.html","指定 2015/10/14"
"131032","BB0000000138","東京都港区","伊藤家旧蔵鑑札一括",,,,"有形文化財","歴史資料",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"31","点",,"港区教育委員会","2016/5/31",,,,,,,,,,,,"登録 2016/05/31"
"131032","BB0000000083","東京都港区","観智国師書状〈伝通院宛〉",,,,"有形文化財","古文書",,"131032",,"東京都港区芝公園一丁目3番16号","東京都","港区","芝公園一丁目","3番16号",,"35.6594762","139.7514186",,,,,,,,,"1","通",,"宗教法人天光院","2016/9/28",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2016/09/114.html","指定 2016/09/28"
"131032","BB0000000140","東京都港区","狩野一信関連資料〈逸見家伝来〉",,,,"絵画及び歴史資料",,,"131032",,"東京都港区芝公園四丁目7番35号増上寺","東京都","港区","芝公園四丁目","7番35号",,"35.6574569","139.748219",,,,,,,,,"840","点",,"宗教法人増上寺","2016/9/28",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2016/09/113.html","指定 2016/09/28"
"131032","BB0000000010","東京都港区","大門",,,,"有形文化財","建造物",,"131032",,"東京都港区芝公園二丁目3番地先","東京都","港区","芝公園二丁目","3番地先",,"35.6569578","139.7524897",,,,,,,,,"1","棟",,"宗教法人増上寺","2017/9/27",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2017/09/121.html","指定 2017/09/27"
"131032","BB0000000124","東京都港区","倉松屋嘉兵衛町屋敷絵図",,,,"有形文化財","歴史資料",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"1","点",,"教育委員会","2017/9/27",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2018/11/post.html","指定 2017/09/27"
"131032","BB0000000139","東京都港区","新橋親柱",,,,"有形文化財","歴史資料",,"131032",,"東京都港区新橋一丁目6番10号","東京都","港区","新橋一丁目","6番10号",,"35.6672395","139.7611562",,,,,,,,,"1","点",,"国土交通省","2018/1/15",,,,,,,,,,,,"登録 2018/01/15"
"131032","BB0000000011","東京都港区","承教寺鐘楼",,,,"有形文化財","建造物",,"131032",,"東京都港区高輪二丁目8番2号","東京都","港区","高輪二丁目","8番2号",,"35.6366035","139.7346819",,,,,,,,,"1","棟",,"宗教法人承教寺","2018/9/25",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2018/11/post-1.html","指定 2018/09/25"
"131032","BB0000000058","東京都港区","増上寺梵鐘",,,,"有形文化財","工芸品",,"131032",,"東京都港区芝公園芝公園四丁目7番35号","東京都","港区","芝公園四丁目","7番35号",,"35.6574569","139.748219",,,,,,,,,"1","口",,"宗教法人烏森神社増上寺","2018/9/25",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2018/11/post-2.html","指定 2018/09/25"
"131032","BB0000000059","東京都港区","圓通寺梵鐘",,,,"有形文化財","工芸品",,"131032",,"東京都港区赤坂五丁目2番39号","東京都","港区","赤坂五丁目","2番39号",,"35.672488","139.732716",,,,,,,,,"1","口",,"宗教法人円通寺","2018/9/25",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2018/11/post-3.html","指定 2018/09/25"
"131032","BB0000000060","東京都港区","承教寺梵鐘",,,,"有形文化財","工芸品",,"131032",,"東京都港区高輪二丁目8番2号","東京都","港区","高輪二丁目","8番2号",,"35.6366035","139.7346819",,,,,,,,,"1","口",,"宗教法人承教寺","2018/9/25",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2018/11/post-4.html","指定 2018/09/25"
"131032","BB0000000070","東京都港区","増上寺所蔵文書",,,,"有形文化財","古文書",,"131032",,"東京都港区芝公園四丁目7番35号","東京都","港区","芝公園四丁目","7番35号",,"35.6574569","139.748219",,,,,,,,,"15","通",,"宗教法人増上寺","1989/10/25",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/13.html","指定 1989/10/25"
"131032","BB0000000136","東京都港区","日本楽器製造株式会社製初期グランドピアノ",,,,"有形文化財","歴史資料",,"131032",,"東京都港区白金台四丁目6番2号","東京都","港区","白金台四丁目","6番2号",,"35.639127","139.726605",,,,,,,,,"1","台",,"港区教育委員会","2022/10/13",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2022/10/R04-03.html","登録 2002/01/31・指定2022/10/13"
"131032","BB0000000191","東京都港区","旧公衆衛生院",,,,"有形文化財","建造物",,"131032",,"東京都港区白金台四丁目6番2号","東京都","港区","白金台四丁目","6番2号",,"35.639127","139.726605",,,,,,,,,"1","棟",,"港区","2019/9/27",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2019/09/R01-01.html","指定 2019/9/27"
"131032","BB0000000192","東京都港区","木造二天立像",,,,"有形文化財","彫刻",,"131032",,"東京都港区芝公園三丁目3番","東京都","港区","芝公園三丁目","3番",,"35.65918","139.750356",,,,,,,,,"2","躯",,"個人","2019/9/27",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2019/09/R01-02.html","指定 2019/9/27"
"131032","BB0000000193","東京都港区","曲直瀬家文書",,,,"有形文化財","古文書",,"131032",,"東京都港区三田二丁目15番45号","東京都","港区","三田二丁目","15番45号",,"35.648664","139.74356",,,,,,,,,"106","点",,"学校法人慶應義塾","2019/9/27",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2019/09/R01-03.html","指定 2019/9/27"
"131032","BB0000000194","東京都港区","旧畠山一清邸 翠庵・明月軒・沙那庵・浄楽亭・毘沙門堂",,,,"有形文化財","建造物",,"131032",,"東京都港区白金台二丁目20番12号","東京都","港区","白金台二丁目","20番12号",,"35.6323089","139.7268925",,,,,,,,,"5","棟",,"公益財団法人荏原畠山記念文化財団","2020/10/28",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2020/10/R02-01.html","指定 2020/10/28"
"131032","BB0000000195","東京都港区","東禅寺事件銀製メダル及び江幡家文書",,,,"有形文化財","歴史資料",,"131032",,"東京都港区白金台四丁目6番2号","東京都","港区","白金台四丁目","6番2号",,"35.639127","139.726605",,,,,,,,,"32","点",,"港区教育委員会","2020/10/28",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2020/10/R02-02.html","指定 2020/10/28"
"131032","BB0000000196","東京都港区","紅葉館資料",,,,"有形文化財","歴史資料",,"131032",,"東京都港区白金台四丁目6番2号","東京都","港区","白金台四丁目","6番2号",,"35.639127","139.726605",,,,,,,,,"2","点",,"株式会社TOKYOTOWER","2020/10/28",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2020/10/R02-03.html","指定 2020/10/28"
"131032","BB0000000197","東京都港区","円光大師坐像",,,,"有形文化財","彫刻",,"131032",,"東京都港区芝公園四丁目9番8号","東京都","港区","芝公園四丁目","9番8号",,"35.654302","139.746442",,,,,,,,,"1","躯",,"宗教法人妙定院","2020/10/28",,,,,,,,,,,,"登録 2020/10/28"
"131032","BB0000000198","東京都港区","愛宕山参道及び男坂・女坂",,,,"史跡",,,"131032",,"東京都港区愛宕一丁目10番1号、10番1地先","東京都","港区","愛宕一丁目","10番1号、10番1地先",,"35.66462","139.749177",,,,,,,,,,,,"宗教法人愛宕神社、港区","2020/10/28",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2020/10/R02-05.html","登録 2020/10/28"
"131032","BB0000000199","東京都港区","高輪プリンスホテル観音堂・鐘楼・三門",,,,"有形文化財","建造物",,"131032",,"東京都港区高輪三丁目13番","東京都","港区","高輪三丁目","13番",,"35.6308669","139.7347564",,,,,,,,,"3","棟",,"株式会社西武リアルティソリューションズ","2021/9/28",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2021/09/R03-01.html","指定 2021/9/28"
"131032","BB0000000200","東京都港区","増上寺所蔵浄土三部経（紺紙金字）",,,,"有形文化財","書跡",,"131032",,"東京都港区芝公園四丁目7番35号","東京都","港区","芝公園四丁目","7番35号",,"35.6573949","139.7482784",,,,,,,,,"4","点",,"宗教法人増上寺","2021/9/28",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2021/09/R03-02.html","指定 2021/9/28"
"131032","BB0000000201","東京都港区","品川台場関連資料",,,,"有形文化財","歴史資料",,"131032",,"東京都港区白金台四丁目6番2号","東京都","港区","白金台四丁目","6番2号",,"35.639127","139.726605",,,,,,,,,"31","枚",,"港区教育委員会","2021/9/28",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2021/09/R03-03.html","指定 2021/9/28"
"131032","BB0000000202","東京都港区","紙本着色琴棋書画図屏風",,,,"有形文化財","絵画",,"131032",,"東京都港区白金台四丁目6番2号","東京都","港区","白金台四丁目","6番2号",,"35.639127","139.726605",,,,,,,,,"六曲一双",,,"宗教法人種徳寺","2022/10/13",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2022/10/R04-01.html","指定 2022/10/13"
"131032","BB0000000203","東京都港区","木造歴代上人坐像",,,,"有形文化財","彫刻",,"131032",,"東京都港区芝公園四丁目7番35号","東京都","港区","芝公園四丁目","7番35号",,"35.6573949","139.7482784",,,,,,,,,"30","躯",,"宗教法人増上寺","2022/10/13",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2022/10/R04-02.html","指定 2022/10/13"
"131032","BB0000000204","東京都港区","赤坂氷川祭の山車人形 附 山車附属品",,,,"有形民俗文化財",,,"131032",,"東京都港区赤坂六丁目10番12号","東京都","港区","赤坂六丁目","10番12号",,"35.668126","139.7356543",,,,,,,,,"8","組",,"特定非営利活動法人赤坂氷川山車保存会","2022/10/13",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2022/10/R04-04.html","指定 2022/10/13"
"131032","BB0000000205","東京都港区","赤坂氷川祭の山車人形 源頼朝及び山車附属品",,,,"有形民俗文化財",,,"131032",,"東京都港区赤坂六丁目10番12号","東京都","港区","赤坂六丁目","10番12号",,"35.668126","139.7356543",,,,,,,,,"1","組",,"特定非営利活動法人赤坂氷川山車保存会","2023/3/29",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2023/03/R04-05.html","登録 2023/3/29"
"131032","BB0000000206","東京都港区","中津川家文書",,,,"有形文化財","古文書",,"131032",,"東京都港区三田二丁目15番45号","東京都","港区","三田二丁目","15番45号",,"35.648664","139.74356",,,,,,,,,"179","点",,"学校法人慶應義塾","2023/10/12",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2023/10/R05-01.html","指定 2023/10/12"
"131032","BB0000000207","東京都港区","兼房町沽券図",,,,"有形文化財","古文書",,"131032",,"東京都港区白金台四丁目6番2号","東京都","港区","白金台四丁目","6番2号",,"35.639127","139.726605",,,,,,,,,"1","点",,"港区教育委員会","2023/10/12",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2023/10/R05-02.html","指定 2023/10/12"
"131032","BB0000000208","東京都港区","飯倉町沽券図",,,,"有形文化財","古文書",,"131032",,"東京都港区白金台四丁目6番2号","東京都","港区","白金台四丁目","6番2号",,"35.639127","139.726605",,,,,,,,,"1","点",,"港区教育委員会","2023/10/12",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2023/10/R05-03.html","指定 2023/10/12"

"文化財一覧","Ver202310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
