都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,介護サービス事業所名称,介護サービス事業所名称_カナ,実施サービス,住所,方書,緯度,経度,電話番号,内線番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,備考
131164,202,東京都,豊島区,医療法人社団日心会　おおつか訪問看護ステーション,イリョウホウジンシャダンニッシンカイ　オオツカホウモンカンゴステーション,居宅介護支援,東京都豊島区北大塚1-18-8,田村ビル2階,35.73281497,139.7304469,03 3916 7185,,03 3916 7185,,医療法人社団日心会,1371600394,,,,,
131164,203,東京都,豊島区,葵の空居宅介護支援事業所,アオイノソラキョタクカイゴシエンジギョウショ,居宅介護支援,東京都豊島区要町2-12-9,ツカサビル102号室,35.7359843,139.6916077,03 5926 6489,,03 5926 6498,7.01331E+12,一般社団法人　葵の空,1371605583,,,,,
131164,204,東京都,豊島区,SOMPOケア　大塚　居宅介護支援,ソンポケアオオツカキョタクカイゴシエン,居宅介護支援,東京都豊島区南大塚3-43-5,アルス新大塚202,35.728665,139.7287735,03 5928 0216,,03 5928 0218,1.26E+12,SOMPOケア株式会社,1371605559,,,,,
131164,205,東京都,豊島区,有限会社　ホームケアながさき,ユウゲンガイシャ　ホームケアナガサキ,居宅介護支援,東京都豊島区南長崎5-9-10,レジェンド南長崎101号室,35.72743038,139.6821275,03 5988 7388,,03 5988 7366,6.0133E+12,有限会社ホームケアながさき,1371600097,,,,,
131164,206,東京都,豊島区,有限会社東洋ケアセンター,ユウゲンガイシャトウヨウケアセンター,居宅介護支援,東京都豊島区北大塚2-10-1,細野ビル5階,35.7335857,139.727103,03 3915 1829,,03 3915 0862,3.0133E+12,有限会社東洋ケアセンター,1371600188,,,,,
131164,207,東京都,豊島区,株式会社　エヌ・ティ豊島,カブシキガイシャ　エヌ・ティトシマ,居宅介護支援,東京都豊島区池袋2-73-1,,35.736122,139.710219,03 3986 5678,,03 3988 3555,9.0133E+12,株式会社エヌ・ティ豊島,1371600212,,,,,
131164,208,東京都,豊島区,有限会社　寿晴介護サービス,ユウゲンガイシャ　スバルカイゴサービス,居宅介護支援,東京都豊島区駒込4ｰ8ｰ9,,35.7351367,139.7410058,03 5961 3101,,03 5961 3109,2.0133E+12,有限会社　寿晴介護サービス,1371601582,,,,,
131164,209,東京都,豊島区,やすら木,ヤスラギ,居宅介護支援,東京都豊島区雑司が谷2-22-18,１Ｆ,35.7192713,139.7178022,03 5952 7500,,03 5952 7502,,特定非営利活動法人やすらぎ,1371601970,,,,,
131164,210,東京都,豊島区,ゆきわりそう介護保険相談室,ユキワリソウカイゴホケンソウダンシツ,居宅介護支援,東京都豊島区南長崎6-19-5,,35.729678,139.680172,03 3950 3852,,03 3950 3841,2.01331E+12,社会福祉法人地球郷,1371602259,,,,,
131164,211,東京都,豊島区,ケアフレンド豊島,ケアフレンドトシマ,居宅介護支援,東京都豊島区長崎2-4-9,,35.7277607,139.6904213,03 5917 0188,,03 5917 0189,,有限会社ケアフレンド,1371602291,,,,,
131164,212,東京都,豊島区,ケアステーション　オープラス,ケアステーション　オープラス,居宅介護支援,東京都豊島区要町2-4-8,大恵ビル1Ｆ,35.7334269,139.6931235,03 3972 2680,,03 3972 2681,6.0133E+12,有限会社　オープラス,1371602960,,,,,
131164,213,東京都,豊島区,株式会社サン・キューブ,カブシキガイシャサン・キューブ,居宅介護支援,東京都豊島区南大塚3-21-8,鈴和南大塚マンション101号,35.7293622,139.726279,03 3987 5439,,03 3987 5438,5.0133E+12,株式会社サン・キューブ,1371603117,,,,,
131164,214,東京都,豊島区,マルシモケアプランサービス,マルシモケアプランサービス,居宅介護支援,東京都豊島区南大塚2-31-11,共栄大塚ビル５階,35.7284245,139.7320791,03 3947 4920,,03 5940 6059,,有限会社　マルシモ,1371603240,,,,,
131164,215,東京都,豊島区,株式会社大起エンゼルヘルプ豊島ケアセンター,カブシキガイシャダイキエンゼルヘルプトシマケアセンター,居宅介護支援,東京都豊島区池袋4-11-4,101,35.738666,139.7068665,03 5391 6789,,03 5391 6799,1.0115E+12,株式会社大起エンゼルヘルプ,1371603315,,,,,
131164,216,東京都,豊島区,ふくふくケアネス,フクフクケアネス,居宅介護支援,東京都豊島区上池袋2-2-1,久保木ビル２F,35.7347809,139.717599,03 3916 5625,,03 3576 8261,6.0133E+12,有限会社ふくふくケアネス,1371603430,,,,,
131164,217,東京都,豊島区,わたぼうし,ワタボウシ,居宅介護支援,東京都豊島区池袋本町4-28-10,,35.743266,139.7164599,03 6907 4306,,03 6907 4307,,株式会社　天使堂,1371603448,,,,,
131164,218,東京都,豊島区,さくら介護サービス豊島,サクラカイゴサービストシマ,居宅介護支援,東京都豊島区池袋3-14-16,,35.7349994,139.7016865,03 5391 1012,,03 5391 1019,2.01E+12,有限会社　さくら介護サービス,1371603620,,,,,
131164,219,東京都,豊島区,ハート介護サービス豊島,ハートカイゴサービストシマ,居宅介護支援,東京都豊島区南長崎5-29-2,島田ビル１F,35.7284577,139.6835969,03 5988 7666,,03 3954 3556,2.12E+12,株式会社ハート介護サービス,1371604008,,,,,
131164,220,東京都,豊島区,ケアリッツ池袋,ケアリッツイケブクロ,居宅介護支援,東京都豊島区池袋3-58-21,浅井ビル1階,35.7348442,139.7078054,03 5985 7188,,03 5985 7186,6.0111E+12,株式会社ケアリッツ・アンド・パートナーズ,1371604412,,,,,
131164,221,東京都,豊島区,わだち,ワダチ,居宅介護支援,東京都豊島区池袋本町2-13-14,,35.7402189,139.7117077,03 5950 2922,,03 6915 2436,,合同会社めぐる,1371604917,,,,,
131164,222,東京都,豊島区,ツクイ・サンフォレスト東池袋,ツクイ・サンフォレストヒガシイケブクロ,居宅介護支援,東京都豊島区東池袋5-43-6,グレイプスＪ東池袋,35.7270132,139.7255073,03 5960 8770,,03 5960 5037,,株式会社ツクイ,1371605005,,,,,
131164,223,東京都,豊島区,有限会社あさくらケアハウスケアプラン,ユウゲンカイシャアサクラケアハウスケアプラン,居宅介護支援,東京都豊島区南大塚2-43-4,,35.7299622,139.7298899,03 3941 0047,,03 3943 0387,,有限会社あさくらケアハウス,1371600410,,,,,
131164,224,東京都,豊島区,株式会社グレイス・ケアー,カブシキガイシャ　グレイス・ケアー,居宅介護支援,東京都豊島区南池袋4-16-11,,35.72470827,139.7199837,03 3987 6446,,03 3987 7275,,株式会社グレイス・ケアー,1371600501,,,,,
131164,225,東京都,豊島区,いずみ介護センター本町,イズミカイゴセンターホンチョウ,居宅介護支援,東京都豊島区池袋本町4-16-6,,35.7429131,139.7139491,03 6410 6647,,03 6410 6648,,（株）いずみ介護センター,1371604479,,,,,
131164,226,東京都,豊島区,システム・ハーイ　介護保険相談室,システム・ハーイ　カイゴホケンソウダンシツ,居宅介護支援,東京都豊島区南長崎6-18-1,キャビットハウス１階,35.7298714,139.6799249,03 5996 9075,,03 5996 9256,8.01331E+12,特定非営利活動法人　システム・ハーイ,1371600576,,,,,
131164,227,東京都,豊島区,としま居宅介護支援事業所,トシマキョタクカイゴシエンジギョウショ,居宅介護支援,東京都豊島区南長崎5-26-2,,35.7290299,139.6825247,03 5982 8381,,03 6908 3076,5.01331E+12,医療法人社団仁泉会,1371600683,,,,,
131164,228,東京都,豊島区,日介センター　豊島,ニッカイセンター　トシマ,居宅介護支援,東京都豊島区長崎1-28-23,Muse西池袋201,35.7290637,139.6970706,03 5917 4009,,03 5917 4002,,株式会社日本介護センター,1371603521,,,,,
131164,229,東京都,豊島区,ケアサポート　寿,ケアサポート　コトブキ,居宅介護支援,東京都豊島区巣鴨4-29-2,1号室,35.7382527,139.7317283,03 3576 0041,,03 3576 0041,3.0115E+12,合同会社　居宅介護支援事業　ケアサポート　寿,1371605591,,,,,
131164,230,東京都,豊島区,きたいけ介護ステーション,キタイケカイゴステーション,居宅介護支援,東京都豊島区池袋本町4-7-3,リヴェール１階,35.7408967,139.7135047,03 3986 5465,,03 5957 7815,,株式会社　北池調剤薬局,1371601178,,,,,
131164,231,東京都,豊島区,ケアセンター・ユーフォリア,ケアセンター・ユーフォリア,居宅介護支援,東京都豊島区千早3-16-5,,35.73268382,139.6852294,03 5964 8777,,03 5964 8778,,有限会社　ユーフォリア,1371603075,,,,,
131164,232,東京都,豊島区,ろぉたす居宅介護支援事業所,ロォタスキョタクカイゴシエンジギョウショ,居宅介護支援,東京都豊島区南長崎3-28-13,,35.7266829,139.6878438,03 3950 7651,,03 3950 7783,4.01331E+12,特定非営利活動法人ろぉたす,1371603166,,,,,
131164,233,東京都,豊島区,特定非営利活動法人ケアプランゆたか,トクテイヒエイリカツドウホウジンケアプランユタカ,居宅介護支援,東京都豊島区目白4-31-3,,35.7256781,139.6993205,03 6682 4689,,03 6682 4742,,特定非営利活動法人ケアプランゆたか,1371603364,,,,,
131164,234,東京都,豊島区,ケアプラン・ココ,ケアプラン・ココ,居宅介護支援,東京都豊島区西池袋3-10-10,,35.727528,139.7021813,03 6914 9494,,03 6914 9499,6.0133E+12,まつかわ鍼灸院合同会社,1371603463,,,,,
131164,235,東京都,豊島区,ハッピーライフ　すずめが丘,ハッピーライフ　スズメガオカ,居宅介護支援,東京都豊島区要町1-29-4,,35.73517006,139.6956365,03 5986 0443,,03 5986 0442,,株式会社　Ｋｓ　Ｈｏｌｄｉｎｇ,1371604198,,,,,
131164,236,東京都,豊島区,神田川　ケアサポート,カンダガワ　ケアサポート,居宅介護支援,東京都豊島区高田1-10-21,菅谷ビル1Ｆ,35.71396184,139.7192124,03 6912 9880,,03 3983 5788,4.0133E+12,株式会社　栄水,1371604404,,,,,
131164,237,東京都,豊島区,泉湧く家ケア豊島,イズミワクイエケアトシマ,居宅介護支援,東京都豊島区上池袋3-19-6,鈴木ビル202,35.7406498,139.7186876,03 5907 5565,,03 5980 9096,4.01001E+12,泉湧く家,1371604685,,,,,
131164,238,東京都,豊島区,ＡＫＯ介護支援センター,アコカイゴシエンセンター,居宅介護支援,東京都豊島区池袋4-12-26,,35.7391298,139.7066026,03 3984 8460,,03 3984 8460,,合同会社ソーシャルオフィスＡＫＯ,1371604776,,,,,
131164,239,東京都,豊島区,トップヒル介護支援センター,トップヒルカイゴシエンセンター,居宅介護支援,東京都豊島区西池袋5-27-21,パークハイツ西池103,35.7309397,139.6992974,03 5926 8088,,03 5926 8088,4.0133E+12,合同会社トップヒル,1371604859,,,,,
131164,240,東京都,豊島区,せきのハートケアサービス,セキノハートケアサービス,居宅介護支援,東京都豊島区池袋3-29-17,,35.7356996,139.7061111,03 3981 5161,,03 6740 2147,,株式会社関野研究所,1371604925,,,,,
131164,241,東京都,豊島区,ケアマネステーション南大塚,ケアマネステーションミナミオオツカ,居宅介護支援,東京都豊島区南大塚2-32-16,MASAビル１階,35.72867045,139.7314023,03 5319 4500,,03 5319 4501,,株式会社　ダイシン,1371605039,,,,,
131164,242,東京都,豊島区,ラック介護支援センター,ラックカイゴシエンセンター,居宅介護支援,東京都豊島区南大塚3-44-13,クレスト南大塚602,35.729515,139.7288761,03 3982 8077,,03 3982 8150,4.0105E+12,株式会社　ラック・メディカルサービス,1371605302,,,,,
131164,243,東京都,豊島区,居宅介護支援事業所　こはるび,キョタクカイゴシエンジギョウショ　コハルビ,居宅介護支援,東京都豊島区南長崎6-11-2,エクスクルーシェブ長崎401,35.731524,139.6781055,03 5906 5180,,03 5906 5182,,合同会社　岩?,1371605435,,,,,
131164,244,東京都,豊島区,ルーモケアデザイン東池袋,ルーモケアデザインヒガシイケブクロ,居宅介護支援,東京都豊島区東池袋2-34-13,5階,35.7325884,139.7229476,03 3987 6511,,03 6740 9979,7.0133E+12,株式会社ルーモ,1371605260,,,,,
131164,245,東京都,豊島区,アライアンスとしま　介護相談室,アライアンストシマ　カイゴソウダンシツ,居宅介護支援,東京都豊島区駒込1-40-3,フジハイツ１階,35.7350691,139.7479819,03 6902 1282,,,8.0133E+12,株式会社リバティライフ,1371605807,,,,,
131164,246,東京都,豊島区,ゆたか苑指定居宅介護支援事業所,ユタカエンシテイキョタクカイゴシエンジギョウショ,居宅介護支援,東京都豊島区長崎3-26-4,,35.7315268,139.6879491,03 3959 2140,,03 3959 2149,1.01111E+12,社会福祉法人恩賜財団東京都同胞援護会,1371600048,,,,,
131164,247,東京都,豊島区,山吹の里ケアプラン相談センター,ヤマブキノサトケアプランソウダンセンター,居宅介護支援,東京都豊島区高田3-37-17,,35.7160268,139.7106059,03 3981 3140,,03 3981 3141,5.01331E+12,社会福祉法人フロンティア,1371600089,,,,,
131164,248,東京都,豊島区,豊島区風かおる里居宅介護支援事業所,トシマクカゼカオルサトキョタクカイゴシエンジギョウショ,居宅介護支援,東京都豊島区南長崎6-15-6,,35.7309435,139.6790443,03 5982 1024,,03 5982 2105,3.01331E+12,社会福祉法人豊島区社会福祉事業団,1371600774,,,,,
131164,249,東京都,豊島区,ふくろうの杜介護保険サービス,フクロウノモリカイゴホケンサービス,居宅介護支援,東京都豊島区南池袋3-7-8,,35.7235511,139.7120999,03 5958 1207,,03 5958 1195,,社会福祉法人　敬心福祉会,1371602424,,,,,
131164,250,東京都,豊島区,一般社団法人池袋本町訪問看護ステーション,イッパンシャダンホウジンイケブクロホンチョウホウモンカンゴステーション,居宅介護支援,東京都豊島区池袋本町2-38-5,,35.743743,139.7097362,03 3985 7882,,03 39857882,4.01331E+12,一般社団法人池袋本町訪問看護ステーション,1371605823,,,,,
131164,251,東京都,豊島区,ユニット,ユニット,居宅介護支援,東京都豊島区東池袋5-8-15,,35.7253542,139.7211545,03 3980 0035,,03 3980 0035,,有限会社　ユニット,1371601376,,,,,
131164,252,東京都,豊島区,サン・ケアセンター,サンケアセンター,居宅介護支援,東京都豊島区西巣鴨3-15-10,ＵＫビル2階,35.7421025,139.7296178,03 3918 3571,,03 3918 3579,,有限会社サン,1371601954,,,,,
131164,253,東京都,豊島区,東電さわやかケアポートとしま・居宅介護支援,トウデンサワヤカケアポートトシマ・キョタクカイゴシエン,居宅介護支援,東京都豊島区北大塚1-12-15,,35.7322481,139.7326314,03 5907 4291,,03 5907 3821,7.0106E+12,東電パートナーズ株式会社,1371602986,,,,,
131164,254,東京都,豊島区,セントケア豊島,セントケアトシマ,居宅介護支援,東京都豊島区東池袋3-20-21,広宣ビル,35.73014002,139.720621,03 5979 2930,,03 5953 5035,5.0133E+12,セントケア東京株式会社,1371603729,,,,,
131164,255,東京都,豊島区,アースサポート豊島,アースサポートトシマ,居宅介護支援,東京都豊島区上池袋1-7-7,,35.7343033,139.7191988,03 5974 3400,,03 5974 3211,,アースサポート株式会社,1371604115,,,,,
131164,256,東京都,豊島区,マイ・ケアプランセンター東京　池袋支店,マイケアプランセンタートウキョウ　イケブクロシテン,居宅介護支援,東京都豊島区千早1-22-2,ラヴィータ要町101,35.73231972,139.697538,03 5926 9415,,03 5926 9416,5.0104E+12,株式会社　日本在宅ケア教育研究所,1371604578,,,,,
131164,257,東京都,豊島区,山口医院居宅介護支援事業所,ヤマグチイインキョタクカイゴシエンジギョウショ,居宅介護支援,東京都豊島区西巣鴨 1-19-17,,35.7369448,139.7252872,03 5907 3863,,03 6903 7812,,医療法人社団　育生會,1371605179,,,,,
131164,258,東京都,豊島区,陽だまり　介護支援センター　駒込,ヒダマリ　カイゴシエンセンター　コマゴメ,居宅介護支援,東京都豊島区駒込3-3-14,染井松美ハイツ101,35.7379136,139.7458932,03 5972 1527,,03 5972 1528,6.0114E+12,株式会社陽だまり,1371605286,,,,,
131164,259,東京都,豊島区,西池袋ホームヘルプサービス,ニシイケブクロホームヘルプサービス,居宅介護支援,東京都豊島区西池袋3-33-6,SHKビル３階,35.729939,139.7050948,03 5957 0700,,03 5957 0700,9.0133E+12,合同会社　倭ケアサービス,1371605427,,,,,
131164,260,東京都,豊島区,ＳＯＭＰＯケア　池袋　居宅介護支援,ソンポケア　イケブクロ　キョタクカイゴシエン,居宅介護支援,東京都豊島区高松1-11-15,モリタビル西池袋801号室,35.7364048,139.701367,03 5917 5263,,03 5917 5262,1.26E+12,ＳＯＭＰＯケア株式会社,1371605542,,,,,
131164,261,東京都,豊島区,豊島区菊かおる園居宅介護支援事業所,トシマクキクカオルソノ　キョタクカイゴシエンジギョウショ,居宅介護支援,東京都豊島区西巣鴨2-30-19,,35.7393251,139.7284786,03 5961 3031,,03 3576 2264,3.01331E+12,社会福祉法人豊島区社会福祉事業団,1371600915,,,,,
131164,262,東京都,豊島区,特別養護老人ホーム池袋ほんちょうの郷,トクベツヨウゴロウジンホームイケブクロホンチョウノサト,介護老人福祉施設,東京都豊島区池袋本町1-29-12,,35.73979982,139.7148519,03 3971 6541,,03 3971 8254,5.01331E+12,社会福祉法人フロンティア,1371600279,,,,,
131164,263,東京都,豊島区,特別養護老人ホーム　東池袋桑の実園,トクベツヨウゴロウジンホーム　ヒガシイケブクロクワノミエン,介護老人福祉施設,東京都豊島区東池袋5-39-18,,35.7281929,139.7257041,03 5928 1360,,03 5928 1361,2.14001E+12,社会福祉法人桑の実園福祉会,1371605211,,,,,
131164,264,東京都,豊島区,ゆたか苑,ユタカエン,介護老人福祉施設,東京都豊島区長崎3-26-4,,35.7315268,139.6879491,03 3959 2129,,03 3959 2149,1.01111E+12,社会福祉法人　恩賜財団　東京都同胞援護会,1371600303,,,,,
131164,265,東京都,豊島区,特別養護老人ホーム　シオンとしま,トクベツヨウゴロウジンホーム　シオントシマ,介護老人福祉施設,東京都豊島区池袋1-4-11,,35.7346835,139.713366,03 3984 7477,,03 3984 7478,,社会福祉法人　　清栄会,1371602077,,,,,
131164,266,東京都,豊島区,特別養護老人ホーム　アトリエ村,トクベツヨウゴロウジンホームアトリエムラ,介護老人福祉施設,東京都豊島区長崎4-23-1,,35.7303214,139.686266,03 5965 3400,,03 5965 3403,3.01331E+12,社会福祉法人豊島区社会福祉事業団,1371602523,,,,,
131164,267,東京都,豊島区,特別養護老人ホーム風かおる里,トクベツヨウゴロウジンホームカゼカオルサト,介護老人福祉施設,東京都豊島区南長崎6-15-6,,35.7309435,139.6790443,03 5982 1021,,03 5982 2105,3.01331E+12,社会福祉法人豊島区社会福祉事業団,1371602549,,,,,
131164,268,東京都,豊島区,池袋敬心苑,イケブクロケイシンエン,介護老人福祉施設,東京都豊島区南池袋3-7-8,,35.7235511,139.7120999,03 5958 1165,,03 5958 1210,,社会福祉法人　敬心福祉会,1371602556,,,,,
131164,269,東京都,豊島区,特別養護老人ホーム　山吹の里,トクベツヨウゴロウジンホーム　ヤマブキノサト,介護老人福祉施設,東京都豊島区高田3-37-17,,35.7160268,139.7106059,03 3981 5051,,03 3981 5061,5.01331E+12,社会福祉法人フロンティア,1371602564,,,,,
131164,270,東京都,豊島区,特別養護老人ホーム　千川の杜,トクベツヨウゴロウジンホーム　センカワノモリ,介護老人福祉施設,東京都豊島区要町3-54-9,特別養護老人ホーム　千川の杜,35.7408092,139.6891513,03 5917 0370,,03 3972 2510,,社会福祉法人七日会,1371605054,,,,,
131164,271,東京都,豊島区,特別養護老人ホーム菊かおる園,トクベツヨウゴロウジンホームキクカオルソノ,介護老人福祉施設,東京都豊島区西巣鴨2-30-19,,35.7393251,139.7284786,03 3576 2266,,03 3576 2264,3.01331E+12,社会福祉法人豊島区社会福祉事業団,1371602457,,,,,
131164,272,東京都,豊島区,南池袋介護老人保健施設アバンセ,ミナミイケブクロカイゴロウジンホケンシセツアバンセ,介護老人保健施設,東京都豊島区南池袋4-6-1,,35.72170171,139.7164099,03 5955 7370,,03 5955 7371,8.01161E+12,医療法人社団善仁会,1351680010,,,,,
131164,273,東京都,豊島区,介護老人保健施設安寿,カイゴロウジンホケンシセツ　アンジュ,介護老人保健施設,東京都豊島区南池袋3-7-8,,35.7235511,139.7120999,03 5956 8200,,03 5956 8201,2.01331E+12,医療法人社団　瑞雲会,1357081383,,,,,
131164,274,東京都,豊島区,池袋えびすの郷,イケブクロエビスノサト,介護老人保健施設,東京都豊島区池袋本町2-34-1,,35.742949,139.709005,03 3980 0165,,03 3980 0168,,医療法人　社団　日成会,1357081235,,,,,
131164,275,東京都,豊島区,社会医療法人社団大成会長汐病院,シャカイイリョウホウジンシャダンタイセイカイナガシオビョウイン,介護療養型医療施設,東京都豊島区池袋1-5-8,,35.735214,139.7132382,03 3984 6161,,03 5992 9881,2.01331E+12,社会医療法人社団大成会長汐病院,1371601665,,,,,
131164,276,東京都,豊島区,SOMPOケア　大塚　夜間訪問介護,ソンポケア　オオツカ　ヤカンホウモンカイゴ,夜間対応型訪問介護,東京都豊島区南大塚3-43-5,アルス新大塚202,35.7286845,139.7287261,03 5928 0301,,03 5928 0218,1.26E+12,SOMPOケア株式会社,1391600259,,,,,
131164,277,東京都,豊島区,グループホーム　田楽,グループホーム　デンガク,認知症対応型通所介護,東京都豊島区南長崎3-36-2,,35.72664196,139.6887921,03 3953 7686,,03 3951 8921,,有限会社　田楽,1391600358,,,,,
131164,278,東京都,豊島区,池袋ほんちょうの郷高齢者在宅サービスセンター,イケブクロホンチョウノサトコウレイシャザイタクサービスセンター,認知症対応型通所介護,東京都豊島区池袋本町1-29-12,,35.73977926,139.714888,03 3986 4165,,03 3986 4178,5.01331E+12,社会福祉法人フロンティア,1371600667,,,,,
131164,279,東京都,豊島区,高齢者在宅サービスセンター長崎第二豊寿園,コウレイシャザイタクサービスセンターナガサキダイニホウジュエン,認知症対応型通所介護,東京都豊島区長崎6-34-10,,35.7353569,139.6825327,03 5966 2564,,03 5966 2864,3.01331E+12,社会福祉法人　豊島区社会福祉事業団,1371602473,,,,,
131164,280,東京都,豊島区,デイサービス長崎いずみの郷,デイサービスナガサキイズミノサト,認知症対応型通所介護,東京都豊島区長崎4-45-6,,35.7323212,139.6863381,03 5917 6217,,03 5917 6218,5.01331E+12,社会福祉法人　フロンティア,1391600036,,,,,
131164,281,東京都,豊島区,高齢者在宅サービスセンター山吹の里,コウレイシャザイタクサービスセンターヤマブキノサト,認知症対応型通所介護,東京都豊島区高田3-37-17,,35.7159876,139.7105308,03 3981 5067,,03 3981 5061,5.01331E+12,社会福祉法人フロンティア,1371602317,,,,,
131164,282,東京都,豊島区,デイホーム南池袋,デイホームミナミイケブクロ,認知症対応型通所介護,東京都豊島区南池袋3-7-8,,35.7234248,139.7120784,03 5958 1206,,03 5958 1210,,社会福祉法人　敬心福祉会,1371602432,,,,,
131164,283,東京都,豊島区,高齢者在宅サービスセンター風かおる里,コウレイシャザイタクサービスセンターカゼカオルサト,認知症対応型通所介護,東京都豊島区南長崎6-15-6,,35.7309435,139.6790443,03 5982 1021,,03 5982 2105,3.01331E+12,社会福祉法人豊島区社会福祉事業団,1371602499,,,,,
131164,284,東京都,豊島区,東電さわやかケアポートとしま・２デイ,トウデンサワヤカケアポートトシマ・トゥデイ,認知症対応型通所介護,東京都豊島区北大塚1-12-15,,35.7322481,139.7326314,03 5907 3820,,03 5907 3821,,東電パートナーズ株式会社,1391600069,,,,,
131164,285,東京都,豊島区,高齢者在宅サービスセンター　菊かおる園,コウレイシャザイタクサービスセンター　キクカオルソノ,認知症対応型通所介護,東京都豊島区西巣鴨2-30-19,,35.7393251,139.7284786,03 3576 2203,,03 3576 2264,3.01331E+12,社会福祉法人豊島区社会福祉事業団,1371602507,,,,,
131164,286,東京都,豊島区,小規模多機能　いけぶくろ,ショウキボタキノウ　イケブクロ,小規模多機能型居宅介護,東京都豊島区池袋3-59-4,,35.7355414,139.7078443,03 5911 1148,,03 5911 1149,,社会福祉法人　泉湧く家,1391600101,,,,,
131164,287,東京都,豊島区,小規模多機能　こまごめ,ショウキボタキノウ　コマゴメ,小規模多機能型居宅介護,東京都豊島区駒込6-19-6,,35.7399109,139.7411169,03 5961 1800,,03 5961 1805,4.01001E+12,社会福祉法人　泉湧く家,1391600218,,,,,
131164,288,東京都,豊島区,SOMPOケア　大塚　定期巡回,ソンポケア　オオツカ　テイキジュンカイ,定期巡回・随時対応型訪問介護看護,東京都豊島区南大塚3-43-5,アルス新大塚202,35.7286845,139.7287261,03 5928 0301,,03 5928 0218,1.26E+12,SOMPOケア株式会社,1391600267,,,,,
131164,289,東京都,豊島区,セントケア巡回ステーション豊島,セントケアジュンカイステーショントシマ,定期巡回・随時対応型訪問介護看護,東京都豊島区東池袋3-20-21,広宣ビル2F,35.7302509,139.7206072,03 5928 2977,,03 5953 5035,5.0133E+12,セントケア東京株式会社,1391600176,,,,,
131164,290,東京都,豊島区,ＳＯＭＰＯケア　池袋　定期巡回,ソンポケア　イケブクロ　テイキジュンカイ,定期巡回・随時対応型訪問介護看護,東京都豊島区高松1-11-15,モリタビル西池袋801号室,35.7364048,139.701367,03 5917 5261,,03 5917 5262,1.26E+12,ＳＯＭＰＯケア株式会社,1391600275,,,,,
131164,291,東京都,豊島区,あしつよ巣鴨,アシツヨスガモ,地域密着型通所介護,東京都豊島区巣鴨3-24-3,ディアプラザ巣鴨第2,35.7329758,139.7366894,03 5961 5575,,03 5961 5576,,株式会社星医療酸器,1371604719,,,,,
131164,292,東京都,豊島区,デイサービスもも,デイサービスモモ,地域密着型通所介護,東京都豊島区南長崎5-26-11,第27明智ビル101,35.72933335,139.6828273,03 6915 3412,,03 6915 3413,,株式会社リンクコーポレーション,1371403948,,,,,
131164,293,東京都,豊島区,アクティブ・サン,アクティブ　サン,地域密着型通所介護,東京都豊島区巣鴨4-9-5,,35.7367421,139.730198,03 6914 8011,,03 6914 8022,,有限会社サン,1371603091,,,,,
131164,294,東京都,豊島区,ケア・トラスト　デイサービス一期の家　千川,ケア・トラスト　デイサービスイチゴノイエ　センカワ,地域密着型通所介護,東京都豊島区要町3-33-1,,35.7374125,139.6918595,03 5926 8566,,03 5926 8577,3.0133E+12,ケア・トラスト株式会社,1371603802,,,,,
131164,295,東京都,豊島区,ひだまりの会デイサービス長崎の家,ヒダマリノカイデイサービスナガサキノイエ,地域密着型通所介護,東京都豊島区長崎4-44-14,,35.731749,139.6870686,03 5986 0740,,03 5986 0741,,日本総合福祉会株式会社,1371603810,,,,,
131164,296,東京都,豊島区,リハビリセンターあゆむ,リハビリセンターアユム,地域密着型通所介護,東京都豊島区長崎5-8-6,中外ビル１階,35.7316795,139.6825329,03 3972 8939,,03 3972 9001,,有限会社　ケアフレンド,1371603836,,,,,
131164,297,東京都,豊島区,ケア・トラスト　デイサービス一期の家　高松,ケア・トラスト　デイサービスイチゴノイエ　タカマツ,地域密着型通所介護,東京都豊島区高松2-50-1,,35.7392655,139.7000865,03 6909 5130,,03 6909 5510,3.0133E+12,ケア・トラスト株式会社,1371604180,,,,,
131164,298,東京都,豊島区,ホームケアセンター西池袋,ホームケアセンターニシイケブクロ,地域密着型通所介護,東京都豊島区西池袋4-28-10,メゾン西池1階,35.7273612,139.6987427,03 5926 7722,,03 5926 7897,,株式会社いずみ介護センター,1371604370,,,,,
131164,299,東京都,豊島区,グリーンデイ西池袋,グリーンデイニシイケブクロ,地域密着型通所介護,東京都豊島区西池袋3-15-13,,35.7287279,139.7032367,03 6907 3567,,03 6907 3568,,ワンダラーズ株式会社,1371604594,,,,,
131164,300,東京都,豊島区,こころ千川,ココロセンカワ,地域密着型通所介護,東京都豊島区千早2-42-10,第5東信ハイム１階,35.73625466,139.6896541,03 6909 5050,,03 6909 5053,9.0118E+12,アイリスフレール株式会社,1371604735,,,,,
131164,301,東京都,豊島区,フィットネスデイ　Lispo　巣鴨店,フィットネスデイ　リスポ　スガモテン,地域密着型通所介護,東京都豊島区巣鴨5-13-11,土戸ビル１階,35.7393224,139.7333588,03 5961 6620,,03 5961 6630,,タックライフサポ－ト株式会社,1371604768,,,,,
