支援情報ID,タグ（対象者）,事業（制度）名,概要,支援内容,問合せ先,詳細リンク先（URL）,対象者,利用・申請方法,受付開始日,受付終了日,タグ（個人向けカテゴリー）,タグ（ライフシーン）,タグ（個人向け行政サービス分類）,タグ（事業者向けカテゴリー）,タグ（事業者向け行政サービス分類）,タグ（事業ステージ）,掲載URL（個人向け）,掲載URL（事業者向け）,全国地方公共団体コード,制度所管組織,更新日,通称,対象年齢（未満）,対象年齢（以下）,対象年齢（以上）,対象年齢（超過）,支給内容（本文）,支給内容（金銭的支援）,支給内容（物的支援）,利用費用,実施期間（開始日時）,実施期間（終了日時）,実施場所（名称）,実施場所（住所）,定員,利用時間（開始時間）,利用時間（終了時間）,休日,手続きできる人,手続き方法,持ち物,手続き書類（様式）,手続き書類（記入例）,手続き窓口,タイトル,UMID,種別,根拠法令等（名称）,根拠法令等（条項）,タグ（コンテンツ）,タグ,市町村
1000000404,事業者向け,商社を活用した輸出拡大支援事業,商社と中小企業のマッチング商談会を開催するとともに、専門家による商談サポート等を行い、中小企業の輸出を支援します。,①普及啓発セミナー、②マッチング商談会開催、③専門家によるハンズオン支援,（公財）東京都中小企業振興公社　販路・海外展開支援課　03-5822-7241,https://www.tokyo-kosha.or.jp/TTC/matching/export_expansion/index.html,利用事業ごとHP等を確認のこと,利用事業ごとHP等を確認のこと,,,,,,サービス;成長・成熟期の支援,専門家派遣;セミナー・研修・イベント;情報提供・相談,販路開拓;海外展開,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/HTOwmiVD5K4metRQA,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000403,事業者向け,海外デジタルマーケティング支援事業,海外展開を志向する都内中小企業の英語版WEBページの制作や、支援企業の製品紹介動画の英語版への編集等を支援します。,①ウェブサイト（英語）②動画制作（英語）③海外プロモーション④講習会の実施,（公財）東京都中小企業振興公社　販路・海外展開支援課　03-5822-7241,https://tokyo-smes.com/jp/,公社の販路・海外展開支援課が行う以下の事業における支援企業であること ・海外販路開拓支援 ・海外展開プラン策定支援 ・越境EC出品支援 ・海外企業連携プロジェクト ・海外拠点設置等戦略サポート ○英語版ウェブサイトや製品紹介動画が未整備である等の選定基準を満たした企業であること,利用事業ごとHP等を確認のこと,,,,,,サービス;成長・成熟期の支援,セミナー・研修・イベント;サービスその他,販路開拓;海外展開,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/wQeIqTfpWIeAOJ9IZ,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000402,事業者向け,海外拠点設置等戦略サポート事業,海外拠点開設等を目指す都内中小企業が事業計画に基づき海外展開を図れるよう、きめ細かに支援します。,ASEANへの進出に向けた海外戦略の策定と現地検証、海外拠点設置（ASEANが対象）等の実行をトータルで支援　 <支援メニュー> ①海外戦略策定セミナー ②海外戦略策定講座 ③海外戦略の策定と検証ハンズオン支援,（公財）東京都中小企業振興公社　販路・海外展開支援課　03-5822-7241,https://www.tokyo-kosha.or.jp/TTC/matching/local_bases/index.html,利用事業ごとHP等を確認のこと,利用事業ごとHP等を確認のこと,,,,,,サービス;成長・成熟期の支援,専門家派遣;セミナー・研修・イベント;情報提供・相談,事業計画・経営企画;販路開拓;海外展開,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/oEfWQRldh1oa1rmYJ,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000401,事業者向け,海外企業連携プロジェクト,セミナーの開催や個別マッチング、展示会への出展支援を通じて海外企業との生産委託や技術提携を促進します。,ASEAN企業への生産委託や技術提携を望む都内中小企業（都内への支店登記含む）に、技術力のある海外企業の情報提供を行い、両社のマッチング支援を行う。 <支援メニュー> ①普及啓発セミナー ②個別マッチング ③展示会出展 ④商談会の実施,（公財）東京都中小企業振興公社　販路・海外展開支援課　03-5822-7241,https://www.tokyo-kosha.or.jp/TTC/matching/cooperation/index.html,利用事業ごとHP等を確認のこと,利用事業ごとHP等を確認のこと,,,,,,サービス;成長・成熟期の支援,セミナー・研修・イベント;情報提供・相談,海外展開;人材育成・教育・研修,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/BK8CMWj3JMDCIoW9U,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000400,事業者向け,ASEAN展開サポート事業,公社タイ事務所とインドネシア、ベトナムのサポートデスクにおいて、相談対応や情報提供、ビジネスマッチング支援を実施します。,①タイ事務所　現地経営相談、ビジネスマッチング　②サポートデスク（共通）経営相談、市場レポート、ビジネスマッチング　,（公財）東京都中小企業振興公社　販路・海外展開支援課　03-5822-7241,https://www.tho.tokyo-trade-center.or.jp/jp/,利用事業ごとHP等を確認のこと,利用事業ごとHP等を確認のこと,,,,,,サービス;成長・成熟期の支援,情報提供・相談,事業計画・経営企画;海外展開,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/0rm5uhTSnG6Lnt5CB,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000399,事業者向け,海外展開総合支援事業,ワンストップ相談窓口での助言や海外に精通したナビゲータによるビジネスマッチング支援、海外展示会出展等を総合的に支援します。,①セミナー開催、②海外展開プラン策定支援、③越境EC出展支援、④テストマーケティング、⑤展示会出展支援、⑥ビジネスマッチング,（公財）東京都中小企業振興公社　販路・海外展開支援課　03-5822-7241,https://www.tokyo-kosha.or.jp/TTC/matching/sales_channel/,利用事業ごとHP等を確認のこと,利用事業ごとHP等を確認のこと,,,,,,サービス;成長・成熟期の支援,セミナー・研修・イベント;情報提供・相談,販路開拓;海外展開;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/Rq1ECmera6IVgNSDB,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000398,事業者向け,ＥＣサイトの活用による東京の伝統工芸品販売支援,民間ECサイト内に東京の伝統工芸品を販売するアンテナショップを開設し、伝統工芸品の販売を促進します。,同左,商工部　経営支援課　　03-5320-4659,,,,,,,,,サービス;成長・成熟期の支援,情報提供・相談;サービスその他,販路開拓,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/sM02yI8GkELyYjzta,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000396,事業者向け,中小企業受注拡大プロジェクト,受発注のマッチングサイト「ビジネスチャンス・ナビ」の運営や展示会出展のサポートなど受注機会の拡大や販路開拓を支援します。,受発注のマッチングサイト「ビジネスチャンス・ナビ」の運営や展示会出展の サポートなど受注機会の拡大や販路開拓を支援,（公財）東京都中小企業振興公社　取引振興課　03-5822-7239,https://www.chancenavi.jp/bcn/,,,,,,,,サービス;成長・成熟期の支援,情報提供・相談,販路開拓;取引・官公需,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/5XqzJrQCsVI8LZJmE,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000395,事業者向け,販路開拓におけるＤＸサポート事業,デジタルマーケティングに関する初学者向け情報発信、販路開拓DXに関するシンポジウム、人材育成講座、デジタルマーケティング実践支援、成果発信を実施します。,・デジタルマーケティングに関する初学者向け情報発信 ・販路開拓ＤＸシンポジウム ・販路開拓ＤＸ講座 ・デジタルマーケティング実行支援（ハンズオン）,（公財）東京都中小企業振興公社　販路・海外展開支援課　03-5822-7234,https://digiport.tokyo/,都内中小企業者,（シンポジウム・講座）申込フォームより受付 （ハンズオン支援）申込フォームより受付,2024/4/1 0:00,2025/3/31 23:00,,,,サービス;成長・成熟期の支援,専門家派遣;セミナー・研修・イベント;情報提供・相談,販路開拓;人材育成・教育・研修,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/MOrUDcnoJYiUeyIvX,13,東京都,2024/3/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000394,事業者向け,中小企業ニューマーケット開拓支援,大手商社やメーカー等のOBが持つネットワークや市場情報を活用し、新製品・新技術の販路開拓及びマーケティング戦略策定を支援します。,・優れた開発製品または技術に関わるテストマーケティングを含めたマーケティング戦略策定支援 ・優れた開発製品または技術に関わる具体的な取引マッチング支援 ・売れる製品・技術にするためのアドバイス等,（公財）東京都中小企業振興公社　販路・海外展開支援課　03-5822-7234,https://www.tokyo-kosha.or.jp/support/shien/new_market/index.html,都内中小企業者,メールにて申請,2024/4/1 0:00,2025/3/31 0:00,,,,サービス;成長・成熟期の支援,専門家派遣;セミナー・研修・イベント;情報提供・相談,販路開拓,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/z9p46Xc3VCHDrwwsj,13,東京都,2024/3/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000393,事業者向け,市場開拓助成事業,都及び公社による一定の評価又は支援を受け開発した製品や成長産業分野に 属する自社の技術・製品等についての展示会出展等費用の一部を助成します。,・経費助成：助成率1/2、限度額３００万円 ・助成期間：令和６年９月１日から令和７年１１月３０日まで（１年３カ月以内）,（公財）東京都中小企業振興公社　助成課　03-3251-7895,https://www.tokyo-kosha.or.jp/support/josei/jigyo/shijo.html,都内中小企業者,Jグランツによる電子申請,2024/4/11 14:00,2024/5/31 17:00,,,,助成・補助金;成長・成熟期の支援,給付・助成,販路開拓,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/DjG18gP3Xo6aasKJF,13,東京都,2024/4/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000392,事業者向け,展示会出展助成事業～目指せ！中小企業経営力強化アドバンス事業～,売上減少企業等が国内外の展示会に出展する際にかかる小間料やWEBサイト制作費等の広告費の一部を助成します。,"①	助成対象経費：ア　展示会参加費（出展小間料、オンライン出展料、資材費、輸送費） イ　ECサイト出店初期登録費（初期登録料） ウ　販売促進費（印刷物制作費、動画制作費、広告掲載費、自社サイト制作費） ※ウ 販売促進費のみの申請はできません ②	助成限度額：１５０万円 ③	助成率：助成対象経費の３分の２以内 ④	助成対象期間：交付決定日から１年1カ月 ",（公財）東京都中小企業振興公社　助成課　03-3251-7894・5,https://www.tokyo-kosha.or.jp/support/josei/jigyo/r6tenjikai.html,"以下の①及び②を満たす都内中小企業者 ①　令和５年度又は６年度に「中小企業活力向上プロジェクトアドバンス※1」の経営分析を受け、当助成事業の利用が有効であると認められているもの ※1「中小企業活力向上プロジェクトアドバンス」については、最寄りの都内商工会議所・商工会、東京都商工会連合会にお問い合わせください。　 ②	次のア～ウのいずれか１つ以上に該当するもの ア　売上減少企業（直近期と前期の売上を比較） イ　損失計上企業（直近期） ウ　令和５年度又は６年度に中小企業活力向上プロジェクトアドバンスの支援を受け、所定の証明を受けている企業 ",Jグランツによる電子申請,2024/4/1 9:00,2025/1/20 17:00,,,,助成・補助金;成長・成熟期の支援,給付・助成,販路開拓,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/DjG18gP3Xo6aWsKJF,13,東京都,2024/3/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000391,事業者向け,企業変革推進事業,企業変革を推進するため、事業計画の見直しやマッチング等の事業化支援を実施します。,①企業変革セミナーの実施 ②企業変革スクールの実施 ③企業変革研究会の実施 ④企業変革アドバイザーによるハンズオン支援 ⑤マッチングセミナー・交流会の実施（2年目支援企業向け）,（公財）東京都中小企業振興公社　取引振興課　03-5822-7250,https://www.tokyo-kosha.or.jp/support/shien/kigyo_henkakusuishin/index.html,,,,,,,,サービス;成長・成熟期の支援,セミナー・研修・イベント;情報提供・相談,事業計画・経営企画;人材育成・教育・研修,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/8nTYrvR7TaFbf0wJB,13,東京都,2024/4/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000390,事業者向け,地域特産品開発支援事業,東京産の原材料の使用や、独自の製造技術等の活用により、東京ならではの魅力ある特産品の開発に必要な経費の一部を助成します。,地域特産品開発支援事業費補助金,商工部　経営支援課　03-5320-4778,https://www.sangyo-rodo.metro.tokyo.lg.jp/chushou/shoko/keiei/tokusan/kaihatu/,,,,,,,,助成・補助金;成長・成熟期の支援,補助金,研究開発,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/z9p46Xc3VCHD3wwsj,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000389,事業者向け,伝統工芸品の国内外へのＰＲ,伝統工芸品の技術を活用し、現代のライフスタイルや感覚にあったデザインや機能を持つ新たな商品の開発支援とその普及支援を実施します。,同左,（公財）東京都中小企業振興公社　城東支社　03-5648-6606,https://www.tokyo-kosha.or.jp/support/shien/dento/teshigoto/index.html,,,,,,,,助成・補助金;サービス;成長・成熟期の支援,補助金;情報提供・相談,研究開発;販路開拓;海外展開,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/6WdBIogb1hHFZxBCL,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000388,事業者向け,事業化チャレンジ道場～ものづくりイノベーション企業創出道場～,プロによる講座やアドバイスを通じて、企画・試作段階から量産・販売の事業化までの各ステップを一連の流れで経験できる実践支援します。,座学による講座や専門家によるハンズオン支援,（公財）東京都中小企業振興公社　城南支社　03-3733-6284,https://www.tokyo-kosha.or.jp/support/shien/seminar/dojo.html,,,,,,,,サービス;成長・成熟期の支援,専門家派遣;セミナー・研修・イベント,事業計画・経営企画;研究開発;販路開拓;人材育成・教育・研修,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/NfLdeVzxHFnkKXtjs,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000387,事業者向け,都内中小企業向けデジタル技術導入促進ナビゲーター事業,デジタル化の必要性を周知するとともに、デジタル化診断等を行い、各企業の業務棚卸しを行い、取組状況に応じた支援メニューへの接続支援を実施します。,（１）DM等によるデジタル化の必要性や都のデジタル事業の普及 （２）デジタル化関心層への企業訪問、デジタル化診断及びデジタル化に向けた簡易業務棚卸 （３）都のデジタル事業の案内　など,商工部　経営支援課　03-5320-4784,https://tokyo-diginavi.metro.tokyo.lg.jp/?gclid=EAIaIQobChMIkdPYp83ygQMVlF4PAh0KNAIyEAAYASAAEgINn_D_BwE,,,,,,,,サービス;成長・成熟期の支援,専門家派遣;情報提供・相談,事業計画・経営企画,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/xYw358oeX1zMVCFqh,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000386,事業者向け,中小企業デジタルツール導入促進支援事業,中小企業の事業活動におけるデジタル化を推進するため、デジタルツールの導入に係る経費の一部を助成します。,デジタルツール導入に係る経費の一部を助成,（公財）東京都中小企業振興公社 総合支援課　03-3251-7917,https://www.tokyo-kosha.or.jp/support/josei/jigyo/digital-tool.html,,,,,,,,助成・補助金;成長・成熟期の支援,給付・助成,設備投資,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/fA6v319i3qmgAWkbw,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000385,事業者向け,スタートアップを活用したリスキリングによる中小企業デジタル化支援,スタートアップの知見を活かしたリスキリングを実施し、中小企業のデジタル化を支援します。,スタートアップによるリスキリングメニューの提供（e-ラーニング形式が中心） ,（公財）東京都中小企業振興公社　総合支援課　03-3251-7917,https://tokyo-digital-reskilling.jp/,,,,,,,,助成・補助金;サービス;成長・成熟期の支援,給付・助成;セミナー・研修・イベント,人材育成・教育・研修,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/iBFTs6DjHX3GAfVSB,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000384,事業者向け,生産性向上のための現場改善推進事業,現場改善をテーマとしたスクールの開講、及びスクールと連携して専門家による個別支援を行い、企業の現場改善を支援します。,（１）普及啓発セミナー （２）スクール ①東京都ものづくり生産性革新スクール ・導入編　募集人員30名、受講料1万5千円 ・実践編　募集人員10名、受講料10万円 ②東京都サービス生産性革新スクール 募集人員10名、受講料5万円 （３）現場改善アドバイザー派遣 （４）成果事例の共有・発信  ,（公財）東京都中小企業振興公社　総合支援課　03-3251-7917,https://www.tokyo-kosha.or.jp/support/shien/genbakaizen_suishin/index.html,,,,,,,,サービス;成長・成熟期の支援,専門家派遣;セミナー・研修・イベント;情報提供・相談,人材育成・教育・研修,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/bdtFlNZYLxIFAnCER,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000383,事業者向け,危機管理対策促進事業,BCPの実践、サイバーセキュリティ対策、節電対策に必要な設備機器設置等に要する費用の一部を助成します。,①BCP実践促進助成金 　https://www.tokyo-kosha.or.jp/support/josei/setsubijosei/bcp.html ②LED照明等節電促進助成金 　https://www.tokyo-kosha.or.jp/support/josei/setsubijosei/led.html ③サイバーセキュリティ対策促進助成金 　https://www.tokyo-kosha.or.jp/support/josei/setsubijosei/cyber.html,（公財）東京都中小企業振興公社　設備支援課　03-3251-7889,,,,,,,,,助成・補助金;成長・成熟期の支援,給付・助成,設備投資;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/3tIkzYWTSxJfMpUcJ,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000382,事業者向け,BCP（事業継続計画）の策定支援,大地震等が発生した際に、速やかに事業を継続できるよう無料のセミナーやコンサルティングを実施し、BCPの策定を後押します。,①普及啓発セミナーの実施 ②策定支援講座の実施 ③策定個別コンサルティングの実施（無料） ④フォローアップセミナーの実施 ⑤BCP策定推進フォーラムの実施,（公財）東京都中小企業振興公社　総合支援課　03-3251-7885,https://www.tokyo-kosha.or.jp/support/shien/bcp/sakutei.html,,,,,,,,サービス;成長・成熟期の支援,専門家派遣;セミナー・研修・イベント;情報提供・相談,事業計画・経営企画;人材育成・教育・研修,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/GRVoT4UU9rfIKcTex,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000381,事業者向け,オフィスビル等のエネルギー効率化による経営安定事業,オフィスビル等所有者がビル等の省エネ化等に取り組むことで、中小企業が経営の安定化を図れるよう、専門家派遣や助成金による支援を実施します。,"①専門家派遣 　設備更新等を検討している、都内にオフィスビル等を所有する中小企業者からの申込に対し、エネルギー効率化の専門家がオフィスビル等を訪問し、現地調査を行い、助言等を実施します。 ・専門家派遣費用：無料、1社あたり最大2回  ②経費助成 　専門家派遣を受けた事業者を対象に、省エネルギー診断報告書に記載された省エネ設備の導入等に関する経費の一部を助成します。 ・助成限度額：3,000万円（申請下限額100万円） ・助成率：助成対象経費の3分の2以内 ・助成期間：交付決定日の翌日から1年 ・助成対象経費：省エネルギー診断に基づいて実施する省エネ化、創エネ化に関する設備などの導入等に関する経費の一部   （例）高効率空調設備、高効率照明器具、高効率給湯設備、デマンド監視装置など",（公財）東京都中小企業振興公社　エネルギー対策支援事務局　03-4431-3761,https://www.tokyo-kosha.or.jp/support/josei/jigyo/building_energy.html,"都内にオフィスビル等を所有する中小企業者（個人事業主含む）（下記2点をいずれも満たすこと） ①当該オフィスビル等のテナントに中小企業が入居していること ②当該オフィスビル等の年間エネルギー使用量（原油換算値）が、原則として1,500KL未満の事業所であること",（専門家派遣・経費助成）申込フォームより受付,2023/4/15 9:00,2024/6/28 16:30,,,,助成・補助金;サービス;成長・成熟期の支援,給付・助成;専門家派遣,設備投資;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/oEfWQRldh1ojcrmYJ,13,東京都,2024/3/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000380,事業者向け,中小企業の経営安定化に向けたエネルギー自給促進事業,都内中小企業が、自ら使用する電気を自ら安定的に供給できるよう、創電・蓄電の取組について専門家派遣や助成金による支援を実施します。,"①HTT経営相談窓口 　経営基盤の強化という視点から、エネルギー自給の安定化等に関するご相談に応じます。  ②専門家派遣 　経営基盤の強化に向けた創電・蓄電に関する取組を検討している中小企業者からの申込に対し、専門家が事業所等を訪問し、現地調査を行い、助言等を実施します。 　費用：無料、1社あたり最大2回  ③助成金支援 　専門家派遣を受けた事業者を対象に、専門家派遣において専門家が必要と認めた創電・蓄電の取組に資する設備導入等の経費の一部を助成します。 　助成限度額：1,500万円（申請下限額100万円） 　助成率：助成対象経費の3分の2以内（小規模企業者については4分の3以内） 　助成期間：交付決定日の翌日から1年 　助成対象経費：専門家派遣において専門家が必要と認めた創電・蓄電の取組に資する設備導入等の経費の一部 （例）太陽光発電設備の導入、蓄電池設備の導入など",（公財）中小企業振興公社　エネルギー対策支援事務局　03-4431-3761,https://www.tokyo-kosha.or.jp/support/josei/jigyo/energy_jikyu.html,・法人：東京都内に登記簿上の本店または支店があり、東京都内で事業を営んでいる中小企業者 ・個人：東京都内で開業届を提出または確定申告を行っており、東京都内で事業を営んでいる個人事業主,（相談窓口）電話・メールにて申込 （専門家派遣）申込フォームより受付 （経費助成）Jグランツより申込,2024/4/15 9:00,2024/6/28 16:30,,,,助成・補助金;サービス;成長・成熟期の支援,給付・助成;専門家派遣;情報提供・相談,設備投資;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/SzEZL5IOqKTIastL2,13,東京都,2024/3/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000379,事業者向け,カスタマーハラスメント対策に向けた経営支援事業,カスタマーハラスメント対策の実行にあたっての様々な分野の相談にワンストップで対応するとともに、各種専門家を無料で派遣します。,①特別相談窓口における相談対応 ②専門家派遣 ③講習会の実施,（公財）東京都中小企業振興公社　総合支援課　03-3251-7881,https://www.tokyo-kosha.or.jp/support/shitauke/customerharassment/index.html,,,,,,,,サービス;成長・成熟期の支援,専門家派遣;セミナー・研修・イベント;情報提供・相談,人材育成・教育・研修,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/iBFTs6DjHX3GzfVSB,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000378,事業者向け,下請取引等の相談,専門相談員や弁護士が企業間の取引の無料相談及び調停・あっせんを行い、取引上の問題を解決するとともに、講習会を開催します。,①苦情紛争処理（相談対応、調停・あっせん） ②下請法講習会の実施,（公財）東京都中小企業振興公社　下請センター東京　03-3251-9390 下請センター東京　多摩支援室　042-500-3909,https://www.tokyo-kosha.or.jp/support/shitauke/soudan/index.html,,,,,,,,サービス;成長・成熟期の支援,専門家派遣;セミナー・研修・イベント;情報提供・相談,事業計画・経営企画;人材育成・教育・研修,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/4mDRB9O6sVf4WlLDe,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000377,事業者向け,飲食事業者向け経営基盤強化支援事業,早期に経営基盤の安定化を図り、収益の確保や安定的な集客につなげていく取組を支援します。,専門家派遣及び助成金支援,飲食事業者向け経営基盤強化支援事業　事務局　03-5822-7246,https://www.tokyo-kosha.or.jp/support/josei/jigyo/inshoku-kyoka.html,,,,,,,,助成・補助金;サービス;成長・成熟期の支援,給付・助成;専門家派遣,設備投資;販路開拓,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/g04jvlHmDu3rsJlK3,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000376,事業者向け,明日にチャレンジ中小企業基盤強化事業,下請中小企業が行う技術・サービスの高度化・高付加価値化に向けた技術開発等に要する経費の一部を助成します。,明日にチャレンジ中小企業基盤強化事業助成金,東京都中小企業団体中央会　支援事務局　03-6278-7936,https://www.tokyochuokai.or.jp/sienseido/jyoseijigyou/asuchare.html,,,,,,,,助成・補助金;成長・成熟期の支援,給付・助成,研究開発;知的財産管理,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/WyvKcE0jeVxNIr4DG,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000375,事業者向け,中小企業人的資本経営支援事業,「人的資本経営」を推進するため、普及啓発セミナーやワークショップの開催、推進人材の育成及び情報発信を実施しています。,（１）普及啓発セミナー （２）ワークショップ （３）経営人財育成スクールNEXT 　①入門コース　募集企業数40社、受講料１万円 　②組織マネジメントコース 　　・ベーシック　募集企業数20社、受講料２万円 　　・アドバンス　募集企業数20社、受講料２万円 　③新規事業開発コース 　　・ベーシック　募集企業数20社、受講料２万円 　　・アドバンス　募集企業数20社、受講料２万円 （４）情報発信・交流,（公財）東京都中小企業振興公社　企業人材支援課　03-3251-7904,https://www.tokyo-kosha.or.jp/support/shien/jinteki_shihon/index.html,,,,,,,,サービス;成長・成熟期の支援,セミナー・研修・イベント;情報提供・相談,人材育成・教育・研修,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/m2jqKsxOj85aE3R1c,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000374,事業者向け,経営革新計画の申請,新事業に取り組み経営の向上を図る経営計画書を都が承認。経営目標が明確になり、承認企業には低利融資等の支援策も用意しております。,○フォローアップ支援（専門家派遣）  ○東京都中小企業制度融資  ○日本政策金融公庫の特別利率による融資制度 ○信用保証の特例 ○海外展開事業者への支援制度 ○中小企業投資育成株式会社からの投資　など,（申請書の提出について） （公財）東京都中小企業振興公社　総合支援課　03-3251-7881 東京商工会議所　中小企業相談センター　03-3283-7700 東京都商工会連合会　経営革新室　042-500-3886 商工部　経営支援課　03-5320-4784 （制度全般について） 商工部　経営支援課　03-5320-4795,https://www.sangyo-rodo.metro.tokyo.lg.jp/chushou/shoko/keiei/kakushin/,,,,,,,,金融;規制・許認可;成長・成熟期の支援,貸付（融資）;信用保証;免除・猶予,事業計画・経営企画;海外展開,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/cFkOgbuQAm385aMk2,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000373,事業者向け,ワンストップ総合相談窓口,経営・金融、法律、ＩＴ関連、税務、悪質クレーム対応等の様々な分野の相談に経験豊富な専門家が無料で対応します。,相談対応,（公財）東京都中小企業振興公社　　　　同　総合支援課　03-3251-7881　　　　　　　　　　　　　　　　　　　同　城東支社　03-5680-4631　　　　　　　　　　　　　　　　　　　同　城南支社　03-3733-6248 同　多摩支社　042-500-3901,https://www.tokyo-kosha.or.jp/support/shien/soudan/index.html,,,,,,,,サービス;成長・成熟期の支援;転換期の支援,情報提供・相談,事業計画・経営企画;販路開拓;海外展開;雇用・人材採用;人材育成・教育・研修;知的財産管理;社会保障・福利厚生;事業再生;事業承継,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/IchMpQvctfNUdB29K,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000372,個人向け,腎移植にかかる組織適合検査補助,補助金の目的：腎移植を推進し、患者の負担軽減を図る。  ,補助対象経費：腎臓移植組織適合性検査費 負担割合　　：都10/10,保健医療局保健政策部疾病対策課 03-5320-4506,https://www.hokeniryo.metro.tokyo.lg.jp/kenkou/k_isyoku/annai.html,献腎移植を希望し、（公社）日本臓器移植ネットワークに移植希望の登録をする方,詳細はリンクからご確認ください。,,,健康・医療,,手当・助成金等,,,,https://www.support-navi.metro.tokyo.lg.jp/detail/1/NfLdeVzxHFnk7Xtjs,,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
