地域階層,地域コード,地域,産業分類階層,産業コード,産業中分類,事業所数,従業者数（送出者を除く）／総数(人),従業者数（送出者を除く）／うち男(人),送出者（人）,個人業主及び無給家族従業者／総数(人),個人業主及び無給家族従業者／うち男(人),常用労働者／常用雇用者／正社員･正職員等／総数(人),常用労働者／常用雇用者／正社員･正職員等／うち男(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／総数(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／うち男(人),常用労働者／出向･派遣受入者／総数(人),常用労働者／出向･派遣受入者／うち男(人),臨時雇用者／総数(人),臨時雇用者／うち男(人),現金給与総額(万円),原材料使用額等／総額(万円),原材料使用額等／うち原材料使用額(万円),原材料使用額等／うち燃料使用額(万円),原材料使用額等／うち電力使用額(万円),原材料使用額等／うち委託生産費(万円),製造品出荷額等／総額(万円),製造品出荷額等／製造品出荷額(万円),製造品出荷額等／加工賃収入額(万円),製造品出荷額等／修理料収入額(万円),製造品出荷額等／くず・廃物出荷額(万円),製造品出荷額等／その他の収入額(万円),付加価値額(万円),粗付加価値額(万円)
2,13123,江戸川区,1,29,電気機械器具製造業,2,84,75,-,-,-,80,73,4,2,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13123,江戸川区,1,31,輸送用機械器具製造業,2,89,76,-,-,-,87,74,2,2,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13123,江戸川区,1,32,その他の製造業,2,160,102,-,-,-,139,92,21,10,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
1,13200,市部,0,00,総数,512,83522,62143,1762,-,-,58530,49620,18316,7910,8438,6255,821,399,46675385,218893847,178097973,927969,2435350,28010974,365617037,331761643,4854262,770819,2284,28228029,134701222,137955342
1,13200,市部,1,09,食料品製造業,86,15314,7634,9,-,-,5574,4116,8520,2964,1229,561,640,309,5196617,22339484,19386954,361350,454875,390731,40955961,39061559,75224,-,39,1819139,16371700,17325331
1,13200,市部,1,10,飲料・たばこ・飼料製造業,7,704,557,3,-,-,486,429,93,33,128,98,1,1,x,x,x,x,x,x,x,x,x,-,-,-,x,x
1,13200,市部,1,11,繊維工業,5,412,100,-,-,-,223,80,185,20,4,-,-,-,106427,305247,185550,564,3962,114744,485768,396384,88825,-,-,559,153711,168022
1,13200,市部,1,13,家具・装備品製造業,5,1159,846,54,-,-,931,757,93,35,189,107,-,-,726321,6160336,1673657,2512,6475,4341489,7024525,6652432,173873,43981,-,154239,1620919,1187417
1,13200,市部,1,14,パルプ・紙・紙加工品製造業,6,311,203,-,-,-,215,184,95,19,1,-,-,-,x,x,x,x,x,x,x,x,x,-,x,x,x,x
1,13200,市部,1,15,印刷・同関連業,39,3532,2360,7,-,-,2394,1916,993,333,152,112,57,24,1677759,3247811,1522949,19706,159964,1093321,8039058,6984345,837440,x,92,x,4291127,4474081
1,13200,市部,1,16,化学工業,21,1602,920,-,-,-,1004,747,459,92,139,81,-,-,x,x,x,x,x,x,x,x,x,-,-,x,x,x
1,13200,市部,1,18,プラスチック製品製造業（別掲を除く）,15,872,549,-,-,-,571,437,239,75,62,37,-,-,380012,605434,380626,5945,15682,162809,1382831,1302703,5135,-,-,74993,692769,733494
1,13200,市部,1,19,ゴム製品製造業,2,274,261,-,-,-,199,193,34,32,41,36,-,-,x,x,x,x,x,x,x,x,-,x,-,x,x,x
1,13200,市部,1,21,窯業・土石製品製造業,4,347,290,-,-,-,271,227,45,37,31,26,-,-,x,x,x,x,x,x,x,x,x,-,-,x,x,x
1,13200,市部,1,22,鉄鋼業,2,302,268,2,-,-,260,233,19,15,25,22,-,-,x,x,x,x,x,x,x,x,x,-,-,x,x,x
1,13200,市部,1,23,非鉄金属製造業,7,847,577,-,-,-,634,541,204,31,9,5,2,1,x,x,x,x,x,x,x,x,x,-,-,x,x,x
1,13200,市部,1,24,金属製品製造業,28,1644,1221,16,-,-,1250,1037,333,138,77,61,-,-,x,x,x,x,x,x,x,x,x,-,x,x,x,x
1,13200,市部,1,25,はん用機械器具製造業,22,3058,2496,11,-,-,2420,2111,423,228,226,167,-,-,x,x,x,x,x,x,x,x,x,x,-,x,x,x
1,13200,市部,1,26,生産用機械器具製造業,47,4250,3472,50,-,-,3278,2868,620,324,402,329,1,-,2076320,10075114,7321852,11043,105716,1459261,16432021,14744491,180985,94784,-,1411761,6630472,6490106
1,13200,市部,1,27,業務用機械器具製造業,36,3675,2842,49,-,-,2854,2352,623,355,247,180,4,3,2196414,4443716,3505071,3883,45952,691678,8736973,8052589,34125,210055,-,440204,4051610,4080721
1,13200,市部,1,28,電子部品・デバイス・電子回路製造業,39,6541,4854,423,-,-,5222,4405,991,345,751,482,13,8,4066620,20346652,17623633,42928,302554,1188459,32332337,31510480,296001,-,-,525856,9985926,12287388
1,13200,市部,1,29,電気機械器具製造業,66,15454,12659,390,-,-,12223,10528,1660,910,1961,1588,40,20,9987850,37442533,24236159,84846,297852,12092176,62424103,51703852,667267,348832,-,9704152,24644944,24255371
1,13200,市部,1,30,情報通信機械器具製造業,22,5783,4899,220,-,-,4937,4249,302,160,764,692,43,19,4343090,28972895,26420789,15945,157768,1898181,51772063,41776646,x,x,-,9852031,23490854,21332287
1,13200,市部,1,31,輸送用機械器具製造業,37,15204,13491,477,-,-,11898,10777,1856,1564,1927,1609,20,14,9669416,60242384,57638387,105923,333839,1193504,91143470,89356129,434725,25656,1871,1325089,27163503,28775127
1,13200,市部,1,32,その他の製造業,16,2237,1644,51,-,-,1686,1433,529,200,73,62,-,-,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2,13201,八王子市,0,00,総数,115,10692,7073,38,-,-,6614,5499,3197,1068,919,539,43,23,5042151,15347716,11232349,103909,358202,2561809,31429864,29296667,849712,281178,1884,1000423,15037937,15458827
2,13201,八王子市,1,09,食料品製造業,13,2248,981,3,-,-,579,436,1273,392,399,155,1,1,642664,3481155,3097682,52603,79806,17586,6773036,6502427,18365,-,-,252244,2900457,3061003
2,13201,八王子市,1,10,飲料・たばこ・飼料製造業,1,61,36,-,-,-,23,18,37,17,1,1,-,-,x,x,x,x,x,-,x,x,x,-,-,-,x,x
2,13201,八王子市,1,11,繊維工業,3,173,34,-,-,-,112,29,61,5,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,x,x,x
2,13201,八王子市,1,13,家具・装備品製造業,1,34,24,-,-,-,29,21,5,3,-,-,-,-,x,x,x,-,x,x,x,x,x,-,-,-,x,x
2,13201,八王子市,1,15,印刷・同関連業,10,1325,947,1,-,-,884,778,386,124,56,45,32,20,699926,1228418,484226,1335,84379,492542,3433155,3200937,169605,-,-,62613,1965639,2072690
2,13201,八王子市,1,16,化学工業,10,748,461,-,-,-,483,382,246,65,19,14,-,-,511854,1358987,1047605,15252,40399,176604,3106756,2956212,64896,-,-,85648,1553289,1666250
2,13201,八王子市,1,18,プラスチック製品製造業（別掲を除く）,4,237,152,-,-,-,175,126,45,16,17,10,-,-,100197,147732,84939,338,3824,22935,418483,x,5135,-,-,x,248037,251465
2,13201,八王子市,1,19,ゴム製品製造業,1,38,32,-,-,-,32,28,3,2,3,2,-,-,x,x,x,x,x,x,x,x,-,x,-,-,x,x
2,13201,八王子市,1,23,非鉄金属製造業,1,113,37,-,-,-,35,30,76,7,2,-,2,1,x,x,x,-,x,x,x,x,-,-,-,-,x,x
2,13201,八王子市,1,24,金属製品製造業,7,311,253,-,-,-,272,239,39,14,-,-,-,-,161565,127348,60588,5814,9147,13619,463124,141770,287133,-,13,34208,296069,312836
2,13201,八王子市,1,25,はん用機械器具製造業,2,127,114,-,-,-,125,113,2,1,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13201,八王子市,1,26,生産用機械器具製造業,12,1740,1420,17,-,-,1162,1037,326,179,269,221,1,-,819075,4403645,3411642,4537,45597,624094,7849212,7340865,48543,11054,-,448750,3793852,3566893
2,13201,八王子市,1,27,業務用機械器具製造業,12,693,535,10,-,-,577,463,114,69,12,11,-,-,400466,715036,578180,884,10732,111413,1830635,1636357,32030,153800,-,8448,998792,1042519
2,13201,八王子市,1,28,電子部品・デバイス・電子回路製造業,9,597,375,1,-,-,399,332,199,44,-,-,2,-,280290,987645,534145,9000,42371,292183,1633951,1578981,27506,-,-,27464,531190,640715
2,13201,八王子市,1,29,電気機械器具製造業,14,1327,1026,4,-,-,1025,911,220,71,86,48,-,-,758120,1413631,910393,9977,14634,408950,2995126,2825428,73269,90668,-,5761,1504387,1493888
2,13201,八王子市,1,30,情報通信機械器具製造業,5,356,233,2,-,-,259,186,77,29,22,19,-,-,152956,348748,304449,1409,4713,32755,663088,659607,-,-,-,3481,273006,291417
2,13201,八王子市,1,31,輸送用機械器具製造業,9,500,357,-,-,-,382,314,85,30,33,13,5,1,274404,468846,315340,1130,12732,121570,1016964,956786,32651,x,1871,x,462725,519909
2,13201,八王子市,1,32,その他の製造業,1,64,56,-,-,-,61,56,3,-,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13202,立川市,0,00,総数,28,3251,1924,61,-,-,1877,1460,1018,351,417,167,-,-,1558576,6776353,1853573,15797,29215,4495941,8859904,7992563,411257,42806,92,413186,2678811,2327375
2,13202,立川市,1,09,食料品製造業,8,932,335,1,-,-,108,82,631,228,194,25,-,-,222790,863288,499355,11507,12092,158,1294510,892259,8506,-,-,393745,387414,399806
2,13202,立川市,1,13,家具・装備品製造業,2,923,681,49,-,-,728,606,69,22,175,101,-,-,x,x,x,x,x,x,x,x,x,x,-,x,x,x
2,13202,立川市,1,14,パルプ・紙・紙加工品製造業,2,78,38,-,-,-,51,37,26,1,1,-,-,-,x,x,x,x,x,x,x,x,x,-,-,x,x,x
2,13202,立川市,1,15,印刷・同関連業,3,404,210,5,-,-,306,162,102,47,1,1,-,-,184309,79629,28343,53,2265,48968,349885,281943,67850,-,92,-,247988,250415
2,13202,立川市,1,18,プラスチック製品製造業（別掲を除く）,3,145,84,-,-,-,79,68,58,11,8,5,-,-,x,x,31762,x,3306,56129,x,x,-,-,-,x,x,x
2,13202,立川市,1,24,金属製品製造業,1,48,33,-,-,-,44,31,4,2,-,-,-,-,x,x,x,x,x,x,x,-,x,-,-,-,x,x
2,13202,立川市,1,25,はん用機械器具製造業,3,228,195,6,-,-,165,145,33,21,36,35,-,-,x,x,40186,x,771,87293,x,x,x,-,-,x,x,x
2,13202,立川市,1,26,生産用機械器具製造業,1,47,36,-,-,-,37,33,10,3,-,-,-,-,x,x,x,-,x,-,x,x,-,x,-,-,x,x
2,13202,立川市,1,27,業務用機械器具製造業,1,55,41,-,-,-,52,40,3,1,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,x,x,x
2,13202,立川市,1,28,電子部品・デバイス・電子回路製造業,1,115,40,-,-,-,43,29,70,11,2,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13202,立川市,1,29,電気機械器具製造業,1,195,173,-,-,-,190,171,5,2,-,-,-,-,x,x,x,x,x,x,x,x,-,x,-,-,x,x
2,13202,立川市,1,31,輸送用機械器具製造業,2,81,58,-,-,-,74,56,7,2,-,-,-,-,x,x,x,x,x,x,x,x,x,x,-,-,x,x
2,13203,武蔵野市,0,00,総数,1,37,19,-,-,-,29,14,8,5,-,-,-,-,x,x,x,-,x,x,x,x,-,-,-,-,x,x
2,13203,武蔵野市,1,15,印刷・同関連業,1,37,19,-,-,-,29,14,8,5,-,-,-,-,x,x,x,-,x,x,x,x,-,-,-,-,x,x
2,13204,三鷹市,0,00,総数,12,876,567,17,-,-,640,519,217,56,36,9,17,-,432809,1281021,843614,4149,15242,417800,2176767,2125714,36676,-,-,14377,828319,847046
2,13204,三鷹市,1,09,食料品製造業,2,230,91,-,-,-,82,54,148,37,-,-,-,-,x,x,x,x,x,-,x,x,-,-,-,-,x,x
2,13204,三鷹市,1,15,印刷・同関連業,2,87,42,-,-,-,59,37,11,2,17,3,17,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13204,三鷹市,1,16,化学工業,1,41,29,-,-,-,39,28,2,1,-,-,-,-,x,x,x,-,x,x,x,x,x,-,-,-,x,x
2,13204,三鷹市,1,24,金属製品製造業,1,36,24,-,-,-,36,24,-,-,-,-,-,-,x,x,x,x,x,x,x,-,x,-,-,-,x,x
2,13204,三鷹市,1,27,業務用機械器具製造業,1,77,60,-,-,-,68,56,9,4,-,-,-,-,x,x,x,x,-,-,x,x,-,-,-,-,x,x
2,13204,三鷹市,1,29,電気機械器具製造業,1,40,34,-,-,-,39,34,1,-,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13204,三鷹市,1,30,情報通信機械器具製造業,3,183,129,3,-,-,148,123,19,3,19,6,-,-,103518,409682,257345,11,2428,149898,627487,599859,13251,-,-,14377,208013,204458
2,13204,三鷹市,1,31,輸送用機械器具製造業,1,182,158,14,-,-,169,163,27,9,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13205,青梅市,0,00,総数,48,4922,3457,74,-,-,3611,3001,1089,360,296,167,-,-,2343570,8969748,7011401,90483,182705,934093,14449019,13785873,421405,61182,-,180559,4622164,5306509
2,13205,青梅市,1,09,食料品製造業,5,578,238,1,-,-,184,147,304,73,91,19,-,-,199819,711910,552867,4363,10753,26587,1238334,1077076,694,-,-,160564,472511,490189
2,13205,青梅市,1,10,飲料・たばこ・飼料製造業,1,83,51,3,-,-,58,51,28,3,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13205,青梅市,1,11,繊維工業,1,159,42,-,-,-,76,30,83,12,-,-,-,-,x,x,x,-,x,x,x,x,-,-,-,-,x,x
2,13205,青梅市,1,15,印刷・同関連業,1,31,16,-,-,-,25,12,6,4,-,-,-,-,x,x,x,x,x,x,x,-,x,-,-,-,x,x
2,13205,青梅市,1,16,化学工業,1,42,26,-,-,-,31,26,11,-,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13205,青梅市,1,18,プラスチック製品製造業（別掲を除く）,3,252,158,-,-,-,168,133,80,22,4,3,-,-,107929,218712,172674,5169,2827,37910,399032,399032,-,-,-,-,178516,174964
2,13205,青梅市,1,21,窯業・土石製品製造業,1,69,48,-,-,-,63,45,2,1,4,2,-,-,x,x,x,x,x,-,x,x,x,-,-,x,x,x
2,13205,青梅市,1,22,鉄鋼業,1,52,46,-,-,-,47,42,5,4,-,-,-,-,x,x,x,-,x,x,x,x,x,-,-,x,x,x
2,13205,青梅市,1,24,金属製品製造業,3,154,95,2,-,-,100,79,55,17,1,1,-,-,53976,134491,49549,413,3765,77496,237382,234382,-,-,-,3000,92843,95352
2,13205,青梅市,1,25,はん用機械器具製造業,1,94,73,-,-,-,77,69,17,4,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13205,青梅市,1,26,生産用機械器具製造業,10,562,480,2,-,-,505,447,57,33,2,2,-,-,288135,981365,753861,2528,9585,206712,1848495,1730090,52870,61182,-,4353,781049,830089
2,13205,青梅市,1,27,業務用機械器具製造業,2,414,291,-,-,-,261,216,109,36,44,39,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13205,青梅市,1,28,電子部品・デバイス・電子回路製造業,4,1195,946,20,-,-,1069,883,112,51,34,31,-,-,778817,2392115,1794001,10750,109195,77646,4212549,4211271,-,-,-,1278,1284762,1818860
2,13205,青梅市,1,29,電気機械器具製造業,7,448,325,46,-,-,355,314,86,34,53,21,-,-,219147,1138309,795391,60038,9918,74064,1864308,1750922,108004,-,-,5382,753128,731943
2,13205,青梅市,1,30,情報通信機械器具製造業,2,124,87,-,-,-,92,76,22,7,10,4,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13205,青梅市,1,31,輸送用機械器具製造業,4,564,453,-,-,-,415,355,96,53,53,45,-,-,x,x,2310646,x,13647,58433,x,x,x,-,-,x,x,x
2,13205,青梅市,1,32,その他の製造業,1,101,82,-,-,-,85,76,16,6,-,-,-,-,x,x,x,-,x,x,x,x,-,-,-,-,x,x
2,13206,府中市,0,00,総数,38,12034,9848,264,-,-,8388,7181,1473,793,2437,2112,22,16,7231300,48157396,39071752,73808,406311,7723828,75179010,64135691,877303,15363,-,10150653,25120579,23205322
2,13206,府中市,1,09,食料品製造業,6,1081,613,-,-,-,524,325,413,174,144,114,-,-,x,x,1639932,19047,29968,x,x,x,-,-,-,x,x,x
2,13206,府中市,1,10,飲料・たばこ・飼料製造業,1,149,129,-,-,-,149,129,-,-,-,-,1,1,x,x,x,x,x,-,x,x,-,-,-,-,x,x
2,13206,府中市,1,15,印刷・同関連業,5,270,216,-,-,-,209,173,24,7,37,36,8,4,130207,487582,179323,1952,12625,166863,1181596,888549,293047,-,-,-,640273,643028
2,13206,府中市,1,21,窯業・土石製品製造業,1,45,40,-,-,-,36,32,9,8,-,-,-,-,x,x,x,x,x,-,x,x,-,-,-,x,x,x
2,13206,府中市,1,23,非鉄金属製造業,3,518,349,-,-,-,410,342,108,7,-,-,-,-,x,x,2661748,9628,8185,x,x,x,x,-,-,x,x,x
2,13206,府中市,1,25,はん用機械器具製造業,4,413,287,-,-,-,283,241,124,41,6,5,-,-,x,x,242541,x,5898,98196,x,x,x,x,-,-,x,x
2,13206,府中市,1,26,生産用機械器具製造業,1,37,32,-,-,-,37,32,-,-,-,-,-,-,x,x,x,x,x,x,x,x,x,x,-,x,x,x
2,13206,府中市,1,28,電子部品・デバイス・電子回路製造業,3,538,396,7,-,-,416,361,82,11,47,31,-,-,297283,1315655,948933,246,30255,100963,1683144,1438622,135914,-,-,108608,307321,351899
2,13206,府中市,1,29,電気機械器具製造業,9,5598,4820,94,-,-,3552,3141,612,465,1528,1296,-,-,3317970,17749542,10173899,4771,145488,7224621,18146425,17745269,397147,-,-,4009,524011,559029
2,13206,府中市,1,30,情報通信機械器具製造業,3,3275,2868,163,-,-,2667,2309,96,78,675,630,-,-,2485526,22094171,21865711,13522,125207,89449,42233742,32365270,33418,881,-,9834173,21062086,18812463
2,13206,府中市,1,31,輸送用機械器具製造業,1,66,58,-,-,-,61,56,5,2,-,-,13,11,x,x,x,x,x,x,x,x,-,x,-,x,x,x
2,13206,府中市,1,32,その他の製造業,1,44,40,-,-,-,44,40,-,-,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13207,昭島市,0,00,総数,32,8793,6469,480,-,-,6263,5363,2040,874,970,683,426,212,5110351,26364609,22219087,90823,280277,3171104,48965905,46862655,112299,93119,-,1897832,21400385,22532200
2,13207,昭島市,1,09,食料品製造業,9,2662,1348,1,-,-,732,513,1647,655,284,181,426,212,x,x,2789664,x,85569,177621,x,x,-,-,-,x,x,x
2,13207,昭島市,1,13,家具・装備品製造業,1,74,56,-,-,-,56,45,8,5,10,6,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13207,昭島市,1,21,窯業・土石製品製造業,1,186,164,-,-,-,154,136,6,5,26,23,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13207,昭島市,1,24,金属製品製造業,3,148,135,-,-,-,120,113,21,15,7,7,-,-,65741,130219,90173,3767,9076,22800,231524,231524,-,-,-,-,88007,94100
2,13207,昭島市,1,26,生産用機械器具製造業,6,372,314,-,-,-,316,278,37,22,19,14,-,-,140984,1118104,755068,1582,7233,205013,1396507,1267079,9328,1869,-,118231,347915,310540
2,13207,昭島市,1,27,業務用機械器具製造業,1,203,171,18,-,-,167,150,20,13,34,24,-,-,x,x,x,-,-,-,x,x,-,-,-,x,x,x
2,13207,昭島市,1,28,電子部品・デバイス・電子回路製造業,3,1822,1520,231,-,-,1628,1472,155,87,270,171,-,-,x,x,12787266,x,44116,414803,x,x,x,-,-,-,x,x
2,13207,昭島市,1,29,電気機械器具製造業,5,2715,2255,174,-,-,2631,2241,67,27,191,155,-,-,2065898,6662187,4462053,1748,61811,2127632,14746293,14641781,13267,91245,-,-,8521167,7999528
2,13207,昭島市,1,31,輸送用機械器具製造業,2,581,485,56,-,-,436,398,72,41,129,102,-,-,x,x,x,x,x,x,x,x,x,x,-,x,x,x
2,13207,昭島市,1,32,その他の製造業,1,30,21,-,-,-,23,17,7,4,-,-,-,-,x,x,x,x,x,x,x,x,-,x,-,x,x,x
2,13208,調布市,0,00,総数,10,1230,975,26,-,-,1003,870,162,63,91,67,-,-,688870,1385670,677625,7324,20437,457025,3121720,2692748,86923,159354,-,182695,1518239,1631266
2,13208,調布市,1,09,食料品製造業,1,51,21,-,-,-,27,20,24,1,-,-,-,-,x,x,x,x,x,-,x,x,x,-,-,x,x,x
2,13208,調布市,1,10,飲料・たばこ・飼料製造業,1,59,42,-,-,-,11,10,5,-,43,32,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13208,調布市,1,18,プラスチック製品製造業（別掲を除く）,1,31,19,-,-,-,19,15,3,1,9,3,-,-,x,x,x,-,x,x,x,x,-,-,-,-,x,x
2,13208,調布市,1,24,金属製品製造業,1,76,52,-,-,-,28,25,37,16,11,11,-,-,x,x,x,x,x,x,x,-,x,-,-,-,x,x
2,13208,調布市,1,27,業務用機械器具製造業,2,96,66,-,-,-,61,51,31,14,4,1,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13208,調布市,1,29,電気機械器具製造業,4,917,775,26,-,-,857,749,62,31,24,20,-,-,546261,980287,421879,1050,10472,434332,2087856,1867585,-,159354,-,60917,964791,1044924
2,13209,町田市,0,00,総数,31,3330,1999,9,-,-,1819,1450,1304,416,216,140,48,23,1488628,4565338,3056047,16584,52025,575375,7881528,6608526,112726,15552,-,1144724,2952840,3135058
2,13209,町田市,1,09,食料品製造業,6,1158,422,-,-,-,243,181,866,221,49,20,-,-,331108,959534,926309,11496,20235,-,1838142,1832212,-,-,-,5930,781228,815509
2,13209,町田市,1,16,化学工業,1,41,29,-,-,-,3,3,2,-,36,26,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13209,町田市,1,18,プラスチック製品製造業（別掲を除く）,1,34,23,-,-,-,24,16,3,1,7,6,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13209,町田市,1,25,はん用機械器具製造業,3,159,119,4,-,-,138,111,25,12,-,-,-,-,59797,71465,34107,-,4182,33176,321357,321357,-,-,-,-,203664,233863
2,13209,町田市,1,26,生産用機械器具製造業,1,147,72,-,-,-,80,60,66,12,1,-,-,-,x,x,x,x,x,x,x,x,-,x,-,x,x,x
2,13209,町田市,1,27,業務用機械器具製造業,4,697,528,1,-,-,456,373,156,96,86,60,4,3,375602,634343,417803,-,9348,179906,1146616,1109754,-,-,-,36862,488570,501476
2,13209,町田市,1,28,電子部品・デバイス・電子回路製造業,3,123,67,-,-,-,74,56,46,10,3,1,1,1,65384,294430,31181,21,1056,-,470695,129357,17915,-,-,323423,160044,167149
2,13209,町田市,1,29,電気機械器具製造業,4,196,144,4,-,-,152,124,44,18,4,4,-,-,94011,341883,214351,590,1278,104574,618350,503732,62059,-,-,52559,235570,255694
2,13209,町田市,1,30,情報通信機械器具製造業,5,527,393,-,-,-,421,336,80,36,26,21,43,19,x,x,844446,x,4508,109779,x,x,x,x,-,-,x,x
2,13209,町田市,1,32,その他の製造業,3,248,202,-,-,-,228,190,16,10,4,2,-,-,169376,367688,220225,1837,2482,139889,839343,837158,-,-,-,2185,439166,438938
2,13210,小金井市,0,00,総数,1,152,127,-,-,-,143,120,9,7,-,-,-,-,x,x,x,x,x,x,x,x,x,x,-,x,x,x
2,13210,小金井市,1,32,その他の製造業,1,152,127,-,-,-,143,120,9,7,-,-,-,-,x,x,x,x,x,x,x,x,x,x,-,x,x,x
2,13211,小平市,0,00,総数,13,2509,2061,52,-,-,2070,1817,427,233,64,60,-,-,1831338,6515057,4267891,28993,67263,1664959,9323600,9305935,-,-,-,17665,2421489,2666881
2,13211,小平市,1,09,食料品製造業,4,692,449,-,-,-,330,253,352,186,10,10,-,-,321026,618507,566968,12385,27326,-,1279259,1272335,-,-,-,6924,571854,615264
2,13211,小平市,1,15,印刷・同関連業,1,47,31,-,-,-,39,31,8,-,-,-,-,-,x,x,x,-,x,x,x,x,-,-,-,-,x,x
2,13211,小平市,1,19,ゴム製品製造業,1,236,229,-,-,-,167,165,31,30,38,34,-,-,x,x,x,x,x,-,x,x,-,-,-,x,x,x
2,13211,小平市,1,25,はん用機械器具製造業,1,141,105,-,-,-,111,88,27,14,3,3,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13211,小平市,1,26,生産用機械器具製造業,2,67,60,-,-,-,66,59,1,1,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13211,小平市,1,28,電子部品・デバイス・電子回路製造業,3,131,101,-,-,-,122,98,8,2,1,1,-,-,52659,54391,33061,87,3786,16659,186788,186788,-,-,-,-,121434,122997
2,13211,小平市,1,30,情報通信機械器具製造業,1,1195,1086,52,-,-,1235,1123,-,-,12,12,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13212,日野市,0,00,総数,15,11604,9643,524,-,-,9561,8221,1127,846,1440,1067,-,-,8487813,20913591,19116471,55750,200784,977822,35825961,26113840,147458,37241,-,9527422,13159386,14195056
2,13212,日野市,1,09,食料品製造業,1,76,23,-,-,-,50,23,26,-,-,-,-,-,x,x,x,x,x,-,x,x,-,-,-,-,x,x
2,13212,日野市,1,15,印刷・同関連業,2,109,87,-,-,-,88,82,20,5,1,-,-,-,x,x,x,x,x,-,x,x,x,x,-,x,x,x
2,13212,日野市,1,24,金属製品製造業,1,38,15,-,-,-,18,14,20,1,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13212,日野市,1,26,生産用機械器具製造業,1,38,23,-,-,-,33,23,5,-,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,x,x,x
2,13212,日野市,1,27,業務用機械器具製造業,1,141,130,-,-,-,98,92,43,38,-,-,-,-,x,x,x,-,x,-,x,x,-,x,-,-,x,x
2,13212,日野市,1,28,電子部品・デバイス・電子回路製造業,2,1340,999,135,-,-,1021,837,70,38,384,244,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13212,日野市,1,29,電気機械器具製造業,4,2900,2323,31,-,-,2603,2162,302,172,26,20,-,-,2259335,6558707,5855043,4497,34513,647056,18001561,8491762,-,-,-,9509799,10885386,10868660
2,13212,日野市,1,31,輸送用機械器具製造業,3,6962,6043,358,-,-,5650,4988,641,592,1029,803,-,-,5105847,13263297,12423234,30163,101994,208932,16176240,16176240,-,-,-,-,2015568,2755482
2,13213,東村山市,0,00,総数,29,2558,1642,29,-,-,1573,1226,799,306,215,132,37,19,1077998,3790494,3193995,40283,69410,146343,7798148,7254908,146231,-,-,397009,3613127,3724178
2,13213,東村山市,1,09,食料品製造業,8,869,499,2,-,-,454,336,414,162,3,3,28,13,346855,1247558,1136901,26335,28911,18249,2771577,2725202,-,-,-,46375,1357998,1416806
2,13213,東村山市,1,10,飲料・たばこ・飼料製造業,1,30,19,-,-,-,19,17,11,2,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13213,東村山市,1,14,パルプ・紙・紙加工品製造業,1,37,33,-,-,-,36,32,1,1,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13213,東村山市,1,15,印刷・同関連業,4,193,128,-,-,-,137,109,56,19,-,-,-,-,56771,197499,118953,3878,4541,23003,339117,246400,38443,-,-,54274,125972,131330
2,13213,東村山市,1,16,化学工業,5,313,157,-,-,-,161,117,94,11,58,29,-,-,x,x,289989,x,12376,52556,x,x,-,-,-,x,x,x
