地域階層,地域コード,地域,産業分類階層,産業コード,産業小分類,事業所数,従業者数（送出者を除く）／総数(人),従業者数（送出者を除く）／うち男(人),送出者（人）,個人業主及び無給家族従業者／総数(人),個人業主及び無給家族従業者／うち男(人),常用労働者／常用雇用者／正社員･正職員等／総数(人),常用労働者／常用雇用者／正社員･正職員等／うち男(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／総数(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／うち男(人),常用労働者／出向･派遣受入者／総数(人),常用労働者／出向･派遣受入者／うち男(人),臨時雇用者／総数(人),臨時雇用者／うち男(人),現金給与総額(万円),原材料使用額等(万円),製造品出荷額等／総額(万円),製造品出荷額等／うち製造品出荷額(万円),製造品出荷額等／うち加工賃収入額(万円),付加価値額(29人以下は粗付加価値額)(万円),粗付加価値額(万円)
2,13123,江戸川区,2,098,動植物油脂製造業,1,380,262,19,-,-,383,278,16,3,-,-,-,-,x,x,x,x,-,x,x
2,13123,江戸川区,2,099,その他の食料品製造業,9,402,172,-,-,-,47,40,355,132,-,-,-,-,84399,200344,369293,358333,-,151451,156496
2,13123,江戸川区,1,110,繊維工業,41,362,151,-,8,6,234,133,120,12,-,-,2,1,97938,137931,373563,234704,137018,217955,218135
2,13123,江戸川区,2,114,染色整理業,4,45,28,-,1,1,42,27,2,-,-,-,-,-,x,x,x,x,x,x,x
2,13123,江戸川区,2,116,外衣・シャツ製造業（和式を除く）,23,202,79,-,4,3,135,71,63,5,-,-,2,1,53170,82960,241798,180351,61447,146848,147028
2,13123,江戸川区,2,117,下着類製造業,1,9,8,-,3,2,-,-,6,6,-,-,-,-,x,x,x,x,x,x,x
2,13123,江戸川区,2,118,和装製品・その他の衣服・繊維製身の回り品製造業,5,33,10,-,-,-,23,10,10,-,-,-,-,-,6878,5929,19276,3144,16132,12359,12359
2,13123,江戸川区,2,119,その他の繊維製品製造業,8,73,26,-,-,-,34,25,39,1,-,-,-,-,18593,37570,69099,46889,20383,29194,29194
2,13123,江戸川区,1,120,木材・木製品製造業（家具を除く）,2,22,21,-,-,-,14,13,8,8,-,-,-,-,x,x,x,x,x,x,x
2,13123,江戸川区,2,121,製材業、木製品製造業,1,11,10,-,-,-,5,4,6,6,-,-,-,-,x,x,x,x,-,x,x
2,13123,江戸川区,2,122,造作材・合板・建築用組立材料製造業,1,11,11,-,-,-,9,9,2,2,-,-,-,-,x,x,x,x,x,x,x
2,13123,江戸川区,1,130,家具・装備品製造業,20,153,110,-,6,4,129,94,18,12,-,-,4,3,55931,109765,222868,205770,17098,104724,104724
2,13123,江戸川区,2,131,家具製造業,12,88,64,-,5,3,73,54,10,7,-,-,2,2,34005,43765,100909,87748,13161,52911,52911
2,13123,江戸川区,2,132,宗教用具製造業,1,4,1,-,1,1,3,-,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13123,江戸川区,2,139,その他の家具・装備品製造業,7,61,45,-,-,-,53,40,8,5,-,-,2,1,x,x,x,x,x,x,x
2,13123,江戸川区,1,140,パルプ・紙・紙加工品製造業,29,632,430,17,2,1,483,391,157,47,7,6,-,-,254664,1520271,2490109,2102397,56524,824470,900700
2,13123,江戸川区,2,142,紙製造業,1,85,77,17,-,-,88,81,11,9,3,2,-,-,x,x,x,x,x,x,x
2,13123,江戸川区,2,144,紙製品製造業,10,159,104,-,-,-,130,97,28,6,1,1,-,-,45973,218199,366655,299433,14217,135356,137482
2,13123,江戸川区,2,145,紙製容器製造業,16,368,238,-,2,1,251,202,112,32,3,3,-,-,148376,643180,1013762,725137,28793,332115,343888
2,13123,江戸川区,2,149,その他のパルプ・紙・紙加工品製造業,2,20,11,-,-,-,14,11,6,-,-,-,-,-,x,x,x,x,x,x,x
2,13123,江戸川区,1,150,印刷・同関連業,53,822,505,-,2,1,543,430,256,66,21,8,6,1,298105,270523,760019,353599,396484,436333,453515
2,13123,江戸川区,2,151,印刷業,35,590,369,-,-,-,389,311,180,50,21,8,5,-,207568,228961,559561,340846,208779,291067,306240
2,13123,江戸川区,2,152,製版業,2,15,11,-,-,-,13,11,2,-,-,-,-,-,x,x,x,x,x,x,x
2,13123,江戸川区,2,153,製本業、印刷物加工業,15,189,123,-,2,1,137,106,50,16,-,-,1,1,64479,30231,153307,x,153307,112099,114108
2,13123,江戸川区,2,159,印刷関連サービス業,1,28,2,-,-,-,4,2,24,-,-,-,-,-,x,x,x,-,x,x,x
2,13123,江戸川区,1,160,化学工業,11,210,120,-,1,1,144,99,61,17,4,3,-,-,91194,146994,405904,253613,10774,240016,240334
2,13123,江戸川区,2,162,無機化学工業製品製造業,1,9,5,-,-,-,9,5,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13123,江戸川区,2,164,油脂加工製品・石けん・合成洗剤・界面活性剤・塗料製造業,4,51,35,-,-,-,30,26,20,9,1,-,-,-,27043,30667,173168,32665,7204,131945,131945
2,13123,江戸川区,2,165,医薬品製造業,1,29,9,-,-,-,9,5,20,4,-,-,-,-,x,x,x,x,x,x,x
2,13123,江戸川区,2,166,化粧品・歯磨・その他の化粧用調整品製造業,3,28,10,-,1,1,14,8,13,1,-,-,-,-,11044,23584,47847,39629,-,22465,22465
2,13123,江戸川区,2,169,その他の化学工業,2,93,61,-,-,-,82,55,8,3,3,3,-,-,x,x,x,x,x,x,x
2,13123,江戸川区,1,180,プラスチック製品製造業（別掲を除く）,49,527,281,-,-,-,322,231,204,49,1,1,6,3,153619,355752,696293,573913,90734,315317,315317
2,13123,江戸川区,2,181,プラスチック板・棒・管・継手・異形押出製品製造業,6,47,26,-,-,-,30,24,17,2,-,-,2,1,16732,14457,43142,9680,25841,26560,26560
2,13123,江戸川区,2,182,プラスチックフィルム・シート・床材・合成皮革製造業,8,87,61,-,-,-,57,44,30,17,-,-,1,-,25886,71156,126826,102162,20248,51545,51545
2,13123,江戸川区,2,183,工業用プラスチック製品製造業,9,111,55,-,-,-,77,49,33,5,1,1,1,1,23277,110283,186801,176250,8514,70850,70850
2,13123,江戸川区,2,184,発泡・強化プラスチック製品製造業,2,18,10,-,-,-,8,7,10,3,-,-,-,-,x,x,x,x,x,x,x
2,13123,江戸川区,2,185,プラスチック成形材料製造業（廃プラスチックを含む）,1,6,3,-,-,-,4,3,2,-,-,-,2,1,x,x,x,x,x,x,x
2,13123,江戸川区,2,189,その他のプラスチック製品製造業,23,258,126,-,-,-,146,104,112,22,-,-,-,-,79755,144281,310462,265611,27279,153874,153874
2,13123,江戸川区,1,190,ゴム製品製造業,14,198,118,-,3,3,129,97,66,18,-,-,3,3,73020,111146,238734,216419,20696,117455,118265
2,13123,江戸川区,2,193,ゴムベルト・ゴムホース・工業用ゴム製品製造業,11,161,99,-,3,3,111,82,47,14,-,-,3,3,62203,95751,206142,186518,18005,101531,102341
2,13123,江戸川区,2,199,その他のゴム製品製造業,3,37,19,-,-,-,18,15,19,4,-,-,-,-,10817,15395,32592,29901,2691,15924,15924
2,13123,江戸川区,1,200,なめし革・同製品・毛皮製造業,9,132,79,-,5,3,93,68,33,7,1,1,-,-,45788,148838,237674,x,4699,81966,82317
2,13123,江戸川区,2,201,なめし革製造業,1,5,4,-,-,-,5,4,-,-,-,-,-,-,x,x,x,-,x,x,x
2,13123,江戸川区,2,204,革製履物製造業,1,34,27,-,-,-,24,21,9,5,1,1,-,-,x,x,x,x,-,x,x
2,13123,江戸川区,2,207,袋物製造業,6,82,44,-,5,3,53,39,24,2,-,-,-,-,27547,111166,173824,63567,x,57828,58014
2,13123,江戸川区,2,209,その他のなめし革製品製造業,1,11,4,-,-,-,11,4,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13123,江戸川区,1,210,窯業・土石製品製造業,16,206,154,-,1,1,174,138,31,15,-,-,-,-,85662,398308,720050,672426,35199,297122,297911
2,13123,江戸川区,2,211,ガラス・同製品製造業,11,136,96,-,1,1,108,83,27,12,-,-,-,-,57266,49644,180516,138779,x,120390,121179
2,13123,江戸川区,2,212,セメント・同製品製造業,3,60,51,-,-,-,56,48,4,3,-,-,-,-,x,x,x,x,-,x,x
2,13123,江戸川区,2,215,耐火物製造業,1,6,5,-,-,-,6,5,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13123,江戸川区,2,217,研磨材・同製品製造業,1,4,2,-,-,-,4,2,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13123,江戸川区,1,220,鉄鋼業,14,148,122,-,-,-,135,114,12,7,1,1,-,-,77265,273167,448178,409673,26197,159355,162483
2,13123,江戸川区,2,225,鉄素形材製造業,1,38,33,-,-,-,34,32,4,1,-,-,-,-,x,x,x,x,-,x,x
2,13123,江戸川区,2,229,その他の鉄鋼業,13,110,89,-,-,-,101,82,8,6,1,1,-,-,x,x,x,x,x,x,x
2,13123,江戸川区,1,230,非鉄金属製造業,9,168,128,-,-,-,162,128,6,-,-,-,-,-,91821,815328,1144739,1005542,15852,294663,317126
2,13123,江戸川区,2,232,非鉄金属第２次製錬・精製業（非鉄金属合金製造業を含む）,2,70,59,-,-,-,69,59,1,-,-,-,-,-,x,x,x,x,x,x,x
2,13123,江戸川区,2,233,非鉄金属・同合金圧延業（抽伸、押出しを含む）,3,25,19,-,-,-,25,19,-,-,-,-,-,-,13038,14609,83309,17409,10118,63611,63611
2,13123,江戸川区,2,235,非鉄金属素形材製造業,2,16,13,-,-,-,14,13,2,-,-,-,-,-,x,x,x,x,x,x,x
2,13123,江戸川区,2,239,その他の非鉄金属製造業,2,57,37,-,-,-,54,37,3,-,-,-,-,-,x,x,x,x,x,x,x
2,13123,江戸川区,1,240,金属製品製造業,140,1638,1198,3,3,3,1345,1067,272,116,21,14,5,4,701131,1581185,3213181,2160674,666257,1497322,1511809
2,13123,江戸川区,2,241,ブリキ缶・その他のめっき板等製品製造業,1,33,30,-,-,-,25,23,6,5,2,2,-,-,x,x,x,x,-,x,x
2,13123,江戸川区,2,242,洋食器・刃物・手道具・金物類製造業,16,200,137,3,1,1,159,123,41,14,2,1,-,-,120507,175095,343031,339622,1462,153492,155505
2,13123,江戸川区,2,243,暖房・調理等装置、配管工事用附属品製造業,2,8,3,-,-,-,8,3,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13123,江戸川区,2,244,建設用・建築用金属製品製造業（製缶板金業を含む),59,544,404,-,2,2,478,373,64,29,-,-,2,2,228452,466218,962053,746644,192540,457553,459108
2,13123,江戸川区,2,245,金属素形材製品製造業,16,189,130,-,-,-,148,115,32,11,9,4,-,-,78164,171317,321910,252105,25199,132577,139784
2,13123,江戸川区,2,246,金属被覆・彫刻業、熱処理業（ほうろう鉄器を除く）,22,291,211,-,-,-,213,175,76,35,2,1,1,1,114362,90795,354306,18249,336057,240939,244585
2,13123,江戸川区,2,247,金属線製品製造業（ねじ類を除く),3,19,14,-,-,-,17,14,2,-,-,-,-,-,8351,26436,53382,50879,2303,24950,24950
2,13123,江戸川区,2,248,ボルト・ナット・リベット・小ねじ・木ねじ等製造業,11,205,158,-,-,-,164,135,35,17,6,6,2,1,77138,340794,712021,487257,101000,353018,343441
2,13123,江戸川区,2,249,その他の金属製品製造業,10,149,111,-,-,-,133,106,16,5,-,-,-,-,56189,95875,201054,168621,7696,96021,97467
2,13123,江戸川区,1,250,はん用機械器具製造業,28,298,230,-,-,-,254,208,44,22,-,-,1,-,128864,249538,507358,405221,73819,235949,240723
2,13123,江戸川区,2,251,ボイラ・原動機製造業,1,4,3,-,-,-,4,3,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13123,江戸川区,2,252,ポンプ・圧縮機器製造業,5,52,41,-,-,-,43,36,9,5,-,-,-,-,x,x,x,x,x,x,x
2,13123,江戸川区,2,253,一般産業用機械・装置製造業,16,167,126,-,-,-,141,115,26,11,-,-,-,-,71358,134480,263802,180009,59975,117813,120454
2,13123,江戸川区,2,259,その他のはん用機械・同部分品製造業,6,75,60,-,-,-,66,54,9,6,-,-,1,-,34500,84820,143736,133505,9231,53708,55841
2,13123,江戸川区,1,260,生産用機械器具製造業,74,1347,1077,14,5,2,1190,1000,114,52,52,36,3,1,736188,1508215,2797288,2002525,240596,1120510,1213554
2,13123,江戸川区,2,262,建設機械・鉱山機械製造業,4,35,27,-,-,-,16,10,16,14,3,3,2,-,x,x,x,x,x,x,x
2,13123,江戸川区,2,263,繊維機械製造業,1,6,3,-,-,-,-,-,6,3,-,-,-,-,x,x,x,x,x,x,x
2,13123,江戸川区,2,264,生活関連産業用機械製造業,16,269,221,1,-,-,239,206,23,9,8,7,-,-,145011,318184,556818,491244,3937,215159,222806
2,13123,江戸川区,2,265,基礎素材産業用機械製造業,8,68,54,-,-,-,59,50,9,4,-,-,-,-,34423,53128,110548,95577,2945,53213,53213
2,13123,江戸川区,2,266,金属加工機械製造業,27,612,475,13,4,1,552,457,40,14,29,15,1,1,336133,565783,1209544,759146,221346,553217,611831
2,13123,江戸川区,2,267,半導体・フラットパネルディスプレイ製造装置製造業,1,8,6,-,-,-,5,4,3,2,-,-,-,-,x,x,x,x,-,x,x
2,13123,江戸川区,2,269,その他の生産用機械・同部分品製造業,17,349,291,-,1,1,319,273,17,6,12,11,-,-,202453,546876,853959,595662,10868,259667,286450
2,13123,江戸川区,1,270,業務用機械器具製造業,17,186,130,-,-,-,165,125,21,5,-,-,1,-,85645,160055,342309,313761,8846,167273,169278
2,13123,江戸川区,2,271,事務用機械器具製造業,1,32,25,-,-,-,27,24,5,1,-,-,-,-,x,x,x,x,-,x,x
2,13123,江戸川区,2,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,5,62,52,-,-,-,60,50,2,2,-,-,-,-,x,x,x,x,x,x,x
2,13123,江戸川区,2,274,医療用機械器具・医療用品製造業,11,92,53,-,-,-,78,51,14,2,-,-,1,-,33133,58828,127799,119053,6612,63861,63861
2,13123,江戸川区,1,280,電子部品・デバイス・電子回路製造業,4,38,29,-,-,-,36,28,2,1,-,-,-,-,23721,38845,80436,61125,19311,38509,38509
2,13123,江戸川区,2,284,電子回路製造業,1,21,16,-,-,-,20,15,1,1,-,-,-,-,x,x,x,x,-,x,x
2,13123,江戸川区,2,289,その他の電子部品・デバイス・電子回路製造業,3,17,13,-,-,-,16,13,1,-,-,-,-,-,x,x,x,x,x,x,x
2,13123,江戸川区,1,290,電気機械器具製造業,21,244,197,-,-,-,213,184,31,13,-,-,-,-,116632,294597,520305,421908,19227,206487,209162
2,13123,江戸川区,2,291,発電用・送電用・配電用電気機械器具製造業,7,126,107,-,-,-,114,102,12,5,-,-,-,-,60922,107492,194072,164309,1500,90166,80166
2,13123,江戸川区,2,292,産業用電気機械器具製造業,1,6,5,-,-,-,5,4,1,1,-,-,-,-,x,x,x,x,x,x,x
2,13123,江戸川区,2,293,民生用電気機械器具製造業,3,21,16,-,-,-,17,15,4,1,-,-,-,-,5820,11214,22917,22917,-,10835,10835
2,13123,江戸川区,2,294,電球・電気照明器具製造業,6,67,53,-,-,-,56,47,11,6,-,-,-,-,37828,160738,265219,204231,10081,84237,96912
2,13123,江戸川区,2,296,電子応用装置製造業,3,17,10,-,-,-,14,10,3,-,-,-,-,-,x,x,x,x,x,x,x
2,13123,江戸川区,2,297,電気計測器製造業,1,7,6,-,-,-,7,6,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13123,江戸川区,1,300,情報通信機械器具製造業,1,8,5,-,-,-,6,4,2,1,-,-,-,-,x,x,x,-,x,x,x
2,13123,江戸川区,2,303,電子計算機・同附属装置製造業,1,8,5,-,-,-,6,4,2,1,-,-,-,-,x,x,x,-,x,x,x
2,13123,江戸川区,1,310,輸送用機械器具製造業,14,221,174,-,-,-,178,152,28,7,15,15,4,4,110995,157533,294937,242464,52388,123241,127264
2,13123,江戸川区,2,311,自動車・同附属品製造業,8,105,74,-,-,-,84,71,21,3,-,-,-,-,58740,65129,133594,128095,5414,61203,63394
2,13123,江戸川区,2,312,鉄道車両・同部分品製造業,1,7,7,-,-,-,7,7,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13123,江戸川区,2,313,船舶製造・修理業、舶用機関製造業,3,48,41,-,-,-,28,22,5,4,15,15,-,-,16624,64470,79493,40045,x,13911,13911
2,13123,江戸川区,2,314,航空機・同附属品製造業,1,55,48,-,-,-,55,48,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13123,江戸川区,2,315,産業用運搬車両・同部分品・附属品製造業,1,6,4,-,-,-,4,4,2,-,-,-,4,4,x,x,x,x,x,x,x
2,13123,江戸川区,1,320,その他の製造業,31,465,275,-,-,-,349,248,114,25,2,2,1,1,195901,315754,684227,628459,30956,337956,342484
2,13123,江戸川区,2,321,貴金属・宝石製品製造業,1,5,2,-,-,-,2,1,3,1,-,-,-,-,x,x,x,x,-,x,x
2,13123,江戸川区,2,322,装身具・装飾品・ボタン・同関連品製造業（貴金属・宝石製を除く）,6,43,25,-,-,-,31,22,12,3,-,-,-,-,11821,29200,50421,50421,-,19649,19649
2,13123,江戸川区,2,323,時計・同部分品製造業,2,20,17,-,-,-,18,16,2,1,-,-,-,-,x,x,x,x,x,x,x
2,13123,江戸川区,2,325,がん具・運動用具製造業,2,16,5,-,-,-,7,4,9,1,-,-,1,1,x,x,x,x,-,x,x
2,13123,江戸川区,2,326,ペン・鉛筆・絵画用品・その他の事務用品製造業,7,129,66,-,-,-,73,54,56,12,-,-,-,-,55744,93531,220683,218358,2217,116581,118233
2,13123,江戸川区,2,328,畳等生活雑貨製品製造業,2,17,7,-,-,-,10,7,7,-,-,-,-,-,x,x,x,x,x,x,x
2,13123,江戸川区,2,329,他に分類されない製造業,11,235,153,-,-,-,208,144,25,7,2,2,-,-,105499,132869,310647,258848,27095,161829,164705
1,13200,市部,0,000,総数,2138,103240,75107,1942,67,54,72737,60802,23669,9600,8709,6448,959,476,54278312,237426012,401362989,361310955,9135011,150679200,153933320
1,13200,市部,1,090,食料品製造業,194,16736,8298,9,9,8,6292,4625,9199,3105,1245,567,661,312,5564679,23518294,43004801,40939993,113089,17177903,18131534
1,13200,市部,2,091,畜産食料品製造業,18,1225,787,1,-,-,591,501,598,259,37,28,9,1,539954,5949160,9515052,9485606,10637,3073825,3324507
1,13200,市部,2,092,水産食料品製造業,5,768,387,-,-,-,180,146,339,136,249,105,-,-,279117,1858601,2446890,2039235,-,467282,553971
1,13200,市部,2,093,野菜缶詰・果実缶詰・農産保存食料品製造業,5,114,45,-,-,-,48,34,66,11,-,-,2,-,26380,160120,209228,72741,x,44507,45493
1,13200,市部,2,094,調味料製造業,12,668,327,1,-,-,397,258,262,64,10,6,14,-,x,x,x,x,x,x,x
1,13200,市部,2,096,精穀・製粉業,3,75,62,-,-,-,68,58,4,1,3,3,3,1,x,x,x,x,x,x,x
1,13200,市部,2,097,パン・菓子製造業,58,5923,3338,2,1,1,3046,2237,2805,1065,73,37,632,309,2398446,6246482,13866700,12847531,56144,6765632,7076412
1,13200,市部,2,098,動植物油脂製造業,2,21,17,-,-,-,15,13,6,4,-,-,-,-,x,x,x,x,x,x,x
1,13200,市部,2,099,その他の食料品製造業,91,7942,3335,5,8,7,1947,1378,5119,1565,873,388,1,1,2030818,7146451,12754868,12486203,33675,5007241,5221120
1,13200,市部,1,100,飲料・たばこ・飼料製造業,18,859,636,3,1,1,568,489,163,49,130,100,3,2,451887,4948641,9701793,9262989,x,1956909,2181291
1,13200,市部,2,101,清涼飲料製造業,5,448,362,-,-,-,265,235,55,29,128,98,-,-,244308,3438127,4694011,4256232,x,1063132,1169445
1,13200,市部,2,102,酒類製造業,6,312,231,3,1,1,262,227,52,6,-,-,1,1,x,x,x,x,x,x,x
1,13200,市部,2,103,茶・コーヒー製造業（清涼飲料を除く）,2,11,4,-,-,-,6,3,5,1,-,-,2,1,x,x,x,x,x,x,x
1,13200,市部,2,106,飼料・有機質肥料製造業,5,88,39,-,-,-,35,24,51,13,2,2,-,-,22684,28202,75535,x,69,43919,43919
1,13200,市部,1,110,繊維工業,47,809,221,-,5,3,474,189,326,29,4,-,1,1,x,x,x,x,x,x,x
1,13200,市部,2,112,織物業,5,45,17,-,-,-,37,17,8,-,-,-,-,-,10869,27155,37581,35630,1502,9654,9654
1,13200,市部,2,114,染色整理業,4,26,16,-,-,-,20,14,6,2,-,-,-,-,6158,7502,18597,10362,8145,10273,10273
1,13200,市部,2,115,綱・網・レース・繊維粗製品製造業,2,22,10,-,4,2,11,8,7,-,-,-,-,-,x,x,x,x,x,x,x
1,13200,市部,2,116,外衣・シャツ製造業（和式を除く）,10,170,36,-,-,-,116,33,54,3,-,-,-,-,44477,165315,241241,216997,24244,69098,70515
1,13200,市部,2,118,和装製品・その他の衣服・繊維製身の回り品製造業,9,119,30,-,-,-,70,24,49,6,-,-,-,-,23177,26202,80988,19124,61864,49985,50731
1,13200,市部,2,119,その他の繊維製品製造業,17,427,112,-,1,1,220,93,202,18,4,-,1,1,x,x,x,x,x,x,x
1,13200,市部,1,120,木材・木製品製造業（家具を除く）,7,80,65,-,-,-,69,57,11,8,-,-,11,11,31397,38427,89771,86084,877,47542,47542
1,13200,市部,2,121,製材業、木製品製造業,3,35,30,-,-,-,32,27,3,3,-,-,-,-,13294,16341,37869,37456,413,19934,19934
1,13200,市部,2,122,造作材・合板・建築用組立材料製造業,2,22,19,-,-,-,16,14,6,5,-,-,-,-,x,x,x,x,x,x,x
1,13200,市部,2,123,木製容器製造業（竹、とうを含む）,1,9,6,-,-,-,9,6,-,-,-,-,-,-,x,x,x,x,-,x,x
1,13200,市部,2,129,その他の木製品製造業(竹、とうを含む),1,14,10,-,-,-,12,10,2,-,-,-,11,11,x,x,x,x,x,x,x
1,13200,市部,1,130,家具・装備品製造業,44,1490,1089,54,2,1,1204,977,149,57,189,107,3,3,845685,6387371,7450295,7037943,198881,1804929,1371427
1,13200,市部,2,131,家具製造業,25,1340,988,54,2,1,1085,883,118,50,189,107,3,3,x,x,x,x,x,x,x
1,13200,市部,2,132,宗教用具製造業,1,8,4,-,-,-,3,1,5,3,-,-,-,-,x,x,x,x,-,x,x
1,13200,市部,2,133,建具製造業,12,85,64,-,-,-,75,61,10,3,-,-,-,-,28780,85685,129982,119252,10687,41016,41016
1,13200,市部,2,139,その他の家具・装備品製造業,6,57,33,-,-,-,41,32,16,1,-,-,-,-,23225,31280,65560,62643,2906,31740,31740
1,13200,市部,1,140,パルプ・紙・紙加工品製造業,38,739,463,2,1,1,483,399,255,65,2,-,3,-,283570,1058050,1642358,1357345,80005,514114,542507
1,13200,市部,2,144,紙製品製造業,3,91,52,-,-,-,53,50,38,2,-,-,2,-,x,x,x,x,x,x,x
1,13200,市部,2,145,紙製容器製造業,34,605,388,2,1,1,398,327,207,62,1,-,1,-,211530,692944,1146742,892089,66990,394404,421391
1,13200,市部,2,149,その他のパルプ・紙・紙加工品製造業,1,43,23,-,-,-,32,22,10,1,1,-,-,-,x,x,x,x,x,x,x
1,13200,市部,1,150,印刷・同関連業,162,4888,3163,13,1,1,3386,2624,1353,424,161,116,58,24,2173789,4163297,10099832,8611385,1208446,5352030,5534984
1,13200,市部,2,151,印刷業,135,4325,2744,12,-,-,2952,2263,1248,389,137,93,58,24,1866961,3849204,9037685,7739527,1070662,4742071,4809684
1,13200,市部,2,152,製版業,13,403,323,1,-,-,333,284,47,17,24,23,-,-,252954,266425,926572,860102,18389,528563,643904
1,13200,市部,2,153,製本業、印刷物加工業,11,137,84,-,-,-,88,69,49,15,-,-,-,-,46152,37394,107928,11000,92504,65310,65310
1,13200,市部,2,159,印刷関連サービス業,3,23,12,-,1,1,13,8,9,3,-,-,-,-,7722,10274,27647,756,26891,16086,16086
1,13200,市部,1,160,化学工業,40,1840,1052,-,1,1,1144,856,548,110,147,85,1,-,986224,3555355,6941224,6344234,x,3052133,3226187
1,13200,市部,2,162,無機化学工業製品製造業,4,137,103,-,-,-,106,89,27,11,4,3,-,-,x,x,x,x,x,x,x
1,13200,市部,2,163,有機化学工業製品製造業,2,57,36,-,1,1,18,16,29,12,9,7,-,-,x,x,x,-,x,x,x
1,13200,市部,2,164,油脂加工製品・石けん・合成洗剤・界面活性剤・塗料製造業,7,217,141,-,-,-,169,128,39,6,9,7,-,-,x,x,x,x,x,x,x
1,13200,市部,2,165,医薬品製造業,11,991,526,-,-,-,553,408,354,68,84,50,-,-,x,x,x,x,x,x,x
1,13200,市部,2,166,化粧品・歯磨・その他の化粧用調整品製造業,7,110,46,-,-,-,61,42,49,4,-,-,1,-,x,x,x,x,x,x,x
1,13200,市部,2,169,その他の化学工業,9,328,200,-,-,-,237,173,50,9,41,18,-,-,x,x,x,x,x,x,x
1,13200,市部,1,170,石油製品・石炭製品製造業,5,88,72,-,-,-,65,53,16,15,7,4,-,-,59130,1828880,2105239,2003493,-,255889,255889
1,13200,市部,2,174,舗装材料製造業,5,88,72,-,-,-,65,53,16,15,7,4,-,-,59130,1828880,2105239,2003493,-,255889,255889
1,13200,市部,1,180,プラスチック製品製造業（別掲を除く）,117,2132,1315,-,3,2,1422,1081,629,186,78,46,4,-,852456,1583179,3460303,3152409,157753,1711682,1752407
1,13200,市部,2,181,プラスチック板・棒・管・継手・異形押出製品製造業,14,308,194,-,-,-,233,177,68,10,7,7,-,-,x,x,x,x,x,x,x
1,13200,市部,2,182,プラスチックフィルム・シート・床材・合成皮革製造業,10,254,183,-,-,-,213,165,35,15,6,3,-,-,127111,348131,575970,516785,20469,227607,218998
1,13200,市部,2,183,工業用プラスチック製品製造業,57,813,479,-,1,1,516,386,267,75,29,17,-,-,x,x,x,x,x,x,x
1,13200,市部,2,184,発泡・強化プラスチック製品製造業,8,262,168,-,-,-,159,123,88,37,15,8,-,-,115441,167897,310690,305811,4879,120336,133066
1,13200,市部,2,189,その他のプラスチック製品製造業,28,495,291,-,2,1,301,230,171,49,21,11,4,-,178259,295004,838105,795695,40984,482271,503748
1,13200,市部,1,190,ゴム製品製造業,8,357,291,1,1,1,236,215,80,40,41,36,-,-,188343,339979,422380,398237,11549,-61267,104136
1,13200,市部,2,191,タイヤ・チューブ製造業,1,236,229,-,-,-,167,165,31,30,38,34,-,-,x,x,x,x,-,x,x
1,13200,市部,2,193,ゴムベルト・ゴムホース・工業用ゴム製品製造業,6,114,58,1,1,1,62,46,49,10,3,2,-,-,x,x,x,x,x,x,x
1,13200,市部,2,199,その他のゴム製品製造業,1,7,4,-,-,-,7,4,-,-,-,-,-,-,x,x,x,x,-,x,x
1,13200,市部,1,200,なめし革・同製品・毛皮製造業,1,9,5,-,-,-,7,5,2,-,-,-,-,-,x,x,x,x,-,x,x
1,13200,市部,2,206,かばん製造業,1,9,5,-,-,-,7,5,2,-,-,-,-,-,x,x,x,x,-,x,x
1,13200,市部,1,210,窯業・土石製品製造業,49,967,798,1,1,-,779,676,139,80,49,43,4,-,575065,2228038,4603574,3969039,x,2222029,2276651
1,13200,市部,2,211,ガラス・同製品製造業,7,332,252,-,1,-,260,217,41,10,30,25,-,-,267016,840467,2078645,1720763,840,1175439,1223262
1,13200,市部,2,212,セメント・同製品製造業,30,490,416,1,-,-,381,333,91,66,19,18,-,-,242834,1203783,1998785,1848204,x,729593,736392
1,13200,市部,2,214,陶磁器・同関連製品製造業,1,15,13,-,-,-,13,12,2,1,-,-,-,-,x,x,x,x,x,x,x
1,13200,市部,2,218,骨材・石工品等製造業,11,130,117,-,-,-,125,114,5,3,-,-,4,-,x,x,x,x,x,x,x
1,13200,市部,1,220,鉄鋼業,14,459,400,2,-,-,400,358,33,20,28,24,-,-,238040,2825006,3533035,3270367,185001,657220,679855
1,13200,市部,2,223,製鋼を行わない鋼材製造業（表面処理鋼材を除く）,1,250,222,2,-,-,213,191,14,11,25,22,-,-,x,x,x,x,x,x,x
