地域階層,地域コード,地域,産業分類階層,産業コード,産業中分類,事業所数,生産額(万円),在庫額／製造品／年初(万円),在庫額／製造品／年末(万円),在庫額／半製品及び仕掛品／年初(万円),在庫額／半製品及び仕掛品／年末(万円),在庫額／原材料及び燃料／年初(万円),在庫額／原材料及び燃料／年末(万円),有形固定資産額／年初現在高／土地(万円),有形固定資産額／年初現在高／土地以外(万円),有形固定資産額／取得額／土地(万円),有形固定資産額／取得額／土地以外／計(万円),有形固定資産額／取得額／土地以外／建物等(万円),有形固定資産額／取得額／土地以外／機械等(万円),有形固定資産額／取得額／土地以外／備品等(万円),有形固定資産額／除却額／土地(万円),有形固定資産額／除却額／土地以外(万円),有形固定資産額／減価償却額(万円),有形固定資産額／建設仮勘定／増(万円),有形固定資産額／建設仮勘定／減(万円),有形固定資産額／建設仮勘定／差引増減(万円),有形固定資産額／投資総額(万円)
2,13202,立川市,1,09,食料品製造業,8,898793,4418,2282,659,823,6009,6059,65430,100340,-,7043,342,3617,3084,-,-,10420,-,-,-,7043
2,13202,立川市,1,13,家具・装備品製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,x,x,x,x
2,13202,立川市,1,14,パルプ・紙・紙加工品製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13202,立川市,1,15,印刷・同関連業,3,352103,2438,4901,3549,3396,1102,1338,37587,42670,-,2176,735,282,1159,-,-,4737,-,-,-,2176
2,13202,立川市,1,18,プラスチック製品製造業（別掲を除く）,3,262513,15748,12080,12090,7317,4654,9507,x,34808,-,7540,1523,635,5382,-,35,10271,441,441,-,7540
2,13202,立川市,1,24,金属製品製造業,1,x,-,-,-,-,x,x,x,x,x,x,x,x,x,-,x,x,-,-,-,x
2,13202,立川市,1,25,はん用機械器具製造業,3,223567,1919,1205,31858,27448,13607,18899,-,8996,-,2282,254,1606,422,-,-,2262,565,565,-,2282
2,13202,立川市,1,26,生産用機械器具製造業,1,x,x,x,x,x,x,x,-,-,-,x,x,x,x,-,-,-,-,-,-,x
2,13202,立川市,1,27,業務用機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,x,-,x,x,-,x,x,x,x,x,x
2,13202,立川市,1,28,電子部品・デバイス・電子回路製造業,1,x,x,x,x,x,x,x,-,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13202,立川市,1,29,電気機械器具製造業,1,x,-,-,x,x,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13202,立川市,1,31,輸送用機械器具製造業,2,x,x,-,x,x,x,x,-,x,x,x,-,x,x,-,-,x,-,-,-,x
2,13203,武蔵野市,0,00,総数,1,x,x,x,x,x,x,x,x,x,-,x,-,-,x,-,-,x,-,-,-,x
2,13203,武蔵野市,1,15,印刷・同関連業,1,x,x,x,x,x,x,x,x,x,-,x,-,-,x,-,-,x,-,-,-,x
2,13204,三鷹市,0,00,総数,12,2210782,50975,55530,323638,367475,190488,177692,414723,454770,3946,49312,21800,18868,8644,-,644,67119,5954,5441,513,53771
2,13204,三鷹市,1,09,食料品製造業,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,-,x,x,-,-,-,x
2,13204,三鷹市,1,15,印刷・同関連業,2,x,x,x,x,x,x,x,x,x,-,x,-,x,x,-,x,x,-,-,-,x
2,13204,三鷹市,1,16,化学工業,1,x,x,x,-,-,x,x,x,x,-,x,x,-,x,-,-,x,-,-,-,x
2,13204,三鷹市,1,24,金属製品製造業,1,x,-,-,-,-,x,x,x,x,-,x,-,x,-,-,-,x,-,-,-,x
2,13204,三鷹市,1,27,業務用機械器具製造業,1,x,-,-,x,x,x,x,x,x,-,x,x,-,x,-,-,x,-,-,-,x
2,13204,三鷹市,1,29,電気機械器具製造業,1,x,x,x,x,x,x,x,x,x,x,x,x,-,-,-,-,x,-,-,-,x
2,13204,三鷹市,1,30,情報通信機械器具製造業,3,624045,46908,52228,41234,46849,88037,89496,66480,89056,-,3611,81,-,3530,-,111,7380,x,x,x,x
2,13204,三鷹市,1,31,輸送用機械器具製造業,1,x,-,-,x,x,x,x,x,x,-,x,x,x,x,-,x,x,x,x,x,x
2,13205,青梅市,0,00,総数,48,14355363,608602,686622,931012,1001077,775765,850641,1143738,3481424,10006,875017,144489,686442,44086,x,60214,832430,737743,781032,-43289,841734
2,13205,青梅市,1,09,食料品製造業,5,1077541,34684,34253,1302,1504,93283,95093,41690,150034,-,28812,6897,20496,1419,-,33,17449,-,-,-,28812
2,13205,青梅市,1,10,飲料・たばこ・飼料製造業,1,x,x,x,x,x,x,x,x,x,x,x,-,x,-,-,-,x,-,-,-,x
2,13205,青梅市,1,11,繊維工業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,-,x,-,-,-,x
2,13205,青梅市,1,15,印刷・同関連業,1,x,-,-,x,x,x,x,-,x,-,x,x,x,-,-,x,x,-,-,-,x
2,13205,青梅市,1,16,化学工業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,-,x,-,-,-,x
2,13205,青梅市,1,18,プラスチック製品製造業（別掲を除く）,3,419560,8330,9476,5055,24437,8277,6228,70084,82772,-,7191,-,1266,5925,-,10525,16976,11862,9963,1899,9090
2,13205,青梅市,1,21,窯業・土石製品製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13205,青梅市,1,22,鉄鋼業,1,x,-,-,-,-,-,-,-,x,-,x,x,-,-,-,-,x,-,-,-,x
2,13205,青梅市,1,24,金属製品製造業,3,234011,18263,18241,19021,18672,5422,5506,42203,34685,-,224,-,45,179,-,1341,2138,-,-,-,224
2,13205,青梅市,1,25,はん用機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,-,x,-,-,x,-,-,-,x
2,13205,青梅市,1,26,生産用機械器具製造業,10,1765284,137097,125181,112533,106773,186400,279003,166763,309307,3,42654,13759,25201,3694,-,19096,31364,-,-,-,42657
2,13205,青梅市,1,27,業務用機械器具製造業,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,-,-,x,-,-,-,x
2,13205,青梅市,1,28,電子部品・デバイス・電子回路製造業,4,4319871,250088,339424,328666,347930,239220,198739,310158,2115813,-,733371,110688,605167,17516,-,9292,642698,703886,749740,-45854,687517
2,13205,青梅市,1,29,電気機械器具製造業,7,1917309,43786,46098,258437,314508,34482,52831,124604,187432,-,5970,820,3481,1669,-,11024,37198,4288,3643,645,6615
2,13205,青梅市,1,30,情報通信機械器具製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,x,x,x,-,-,-,x
2,13205,青梅市,1,31,輸送用機械器具製造業,4,2881129,13759,15722,11305,6953,41659,39813,53145,185253,-,24944,2696,12215,10033,-,8514,27053,17707,17686,21,24965
2,13205,青梅市,1,32,その他の製造業,1,x,-,-,x,-,x,-,x,x,-,x,-,x,-,-,-,x,-,-,-,x
2,13206,府中市,0,00,総数,38,68141481,1787885,1913072,8914027,11917327,1874903,1852007,703624,7296008,48064,1379137,285096,614042,479999,-,42875,1213230,1280103,1293252,-13149,1414052
2,13206,府中市,1,09,食料品製造業,6,2748797,7083,7076,2494,4293,28180,28389,142117,844910,-,145463,53866,90380,1217,-,380,98398,84704,97287,-12583,132880
2,13206,府中市,1,10,飲料・たばこ・飼料製造業,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,-,x,x,x,x,x,x
2,13206,府中市,1,15,印刷・同関連業,5,1184441,2893,3139,27498,30097,22042,22070,25318,58363,-,5685,-,5287,398,-,593,5600,-,-,-,5685
2,13206,府中市,1,21,窯業・土石製品製造業,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,-,x,x,-,-,-,x
2,13206,府中市,1,23,非鉄金属製造業,3,3202034,125524,266491,186585,36556,18728,6436,141389,50408,12337,2010,657,-,1353,-,149,7667,-,-,-,14347
2,13206,府中市,1,25,はん用機械器具製造業,4,716594,14418,18574,64150,74829,53937,60408,12841,135901,-,22235,3012,12529,6694,-,164,21920,21798,698,21100,43335
2,13206,府中市,1,26,生産用機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,x,-,-,x,-,-,x,-,-,-,x
2,13206,府中市,1,28,電子部品・デバイス・電子回路製造業,3,1550723,341,444,174030,150114,115656,123927,18243,81468,x,50477,4392,43954,2131,-,185,20765,x,x,x,47811
2,13206,府中市,1,29,電気機械器具製造業,9,18430542,1449875,1324581,5298677,5712097,1485958,1470845,45346,2297919,-,361256,136728,48685,175843,-,18960,323144,308864,304254,4610,365866
2,13206,府中市,1,30,情報通信機械器具製造業,3,35247500,137737,238203,3117961,5866307,90531,85152,65635,2766313,-,726445,62225,375671,288549,-,8430,599189,686154,708571,-22417,704028
2,13206,府中市,1,31,輸送用機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13206,府中市,1,32,その他の製造業,1,x,-,-,x,x,x,x,x,x,x,-,-,-,-,-,x,x,-,-,-,x
2,13207,昭島市,0,00,総数,32,47781866,987930,1055826,4285427,5024443,742188,879673,1961756,8431388,361986,1823066,302696,687979,832391,8319,302985,1938727,1422919,1419717,3202,2188254
2,13207,昭島市,1,09,食料品製造業,9,6024894,9631,9022,3217,2915,36643,36961,76375,461526,-,72263,9916,60938,1409,-,1156,62857,27981,33651,-5670,66593
2,13207,昭島市,1,13,家具・装備品製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13207,昭島市,1,21,窯業・土石製品製造業,1,x,x,x,x,x,x,x,-,x,-,x,x,x,x,-,x,x,x,x,x,x
2,13207,昭島市,1,24,金属製品製造業,3,231630,10153,9505,7770,8524,7224,8825,49342,67849,2290,2428,44,2044,340,-,144,6199,-,-,-,4718
2,13207,昭島市,1,26,生産用機械器具製造業,6,1328063,13300,9041,184618,240533,18035,18973,61665,105430,-,7994,4285,870,2839,-,480,14281,-,-,-,7994
2,13207,昭島市,1,27,業務用機械器具製造業,1,x,x,x,x,x,x,x,-,x,x,x,x,x,x,-,x,x,x,x,-,x
2,13207,昭島市,1,28,電子部品・デバイス・電子回路製造業,3,21246659,289595,359696,474980,357107,149930,159758,144684,3001689,-,1074971,7215,529029,538727,-,91125,1280833,1106204,1030792,75412,1150383
2,13207,昭島市,1,29,電気機械器具製造業,5,15465150,493886,512034,3132368,3924322,375996,474391,467176,1304725,29386,366039,61536,33129,271374,8319,139768,288463,151965,170790,-18825,376600
2,13207,昭島市,1,31,輸送用機械器具製造業,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,-,x,x,x,x,x,x
2,13207,昭島市,1,32,その他の製造業,1,x,x,x,x,x,x,x,-,x,-,x,-,x,-,-,-,x,-,-,-,x
2,13208,調布市,0,00,総数,10,2773602,133595,111895,225019,240650,239385,208503,330054,791939,-,107591,6172,81982,19437,x,38265,106958,16652,8486,8166,115757
2,13208,調布市,1,09,食料品製造業,1,x,x,x,x,x,x,x,x,x,-,x,-,x,x,-,-,x,-,-,-,x
2,13208,調布市,1,10,飲料・たばこ・飼料製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,-,-,x,x,-,-,-,x
2,13208,調布市,1,18,プラスチック製品製造業（別掲を除く）,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,-,x,-,-,-,x
2,13208,調布市,1,24,金属製品製造業,1,x,-,-,-,-,x,x,x,x,-,x,-,x,x,-,-,x,-,-,-,x
2,13208,調布市,1,27,業務用機械器具製造業,2,x,-,-,x,x,x,x,x,x,-,x,x,x,x,x,x,x,-,-,-,x
2,13208,調布市,1,29,電気機械器具製造業,4,1860771,124966,101048,180791,197895,193851,160083,183335,547410,-,34816,2126,15475,17215,-,502,73319,16652,8486,8166,42982
2,13209,町田市,0,00,総数,31,6687144,124128,103331,538462,525151,529067,706156,711653,1410469,7843,158456,49305,62346,46805,-,20803,148110,55254,34314,20940,187239
2,13209,町田市,1,09,食料品製造業,6,1821701,12718,2606,1692,1293,17877,16399,106276,444640,132,34224,9802,23596,826,-,546,23770,4704,10670,-5966,28390
2,13209,町田市,1,16,化学工業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,-,x,x,x
2,13209,町田市,1,18,プラスチック製品製造業（別掲を除く）,1,x,x,x,x,x,x,x,-,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13209,町田市,1,25,はん用機械器具製造業,3,307508,7129,8209,30320,15391,2897,7635,x,73893,-,27175,3376,19656,4143,-,176,16350,x,x,x,x
2,13209,町田市,1,26,生産用機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,x,x,x,x
2,13209,町田市,1,27,業務用機械器具製造業,4,1121574,9043,14289,326442,333016,173245,283323,51496,137885,-,13135,948,2136,10051,-,16827,24726,6147,7712,-1565,11570
2,13209,町田市,1,28,電子部品・デバイス・電子回路製造業,3,146698,2122,1259,1336,1625,5446,7521,25717,28617,-,15280,7757,6540,983,-,1518,6531,21134,-,21134,36414
2,13209,町田市,1,29,電気機械器具製造業,4,553031,21605,17003,22152,13994,37239,23001,93355,54892,-,4684,-,679,4005,-,1034,7364,9107,5089,4018,8702
2,13209,町田市,1,30,情報通信機械器具製造業,5,1294462,3244,4449,89215,87632,131352,160721,111995,113070,7711,26306,11294,3308,11704,-,49,25327,6025,2475,3550,37567
2,13209,町田市,1,32,その他の製造業,3,851335,10749,14865,17098,27159,58066,78538,211095,157429,-,9509,2473,-,7036,-,264,13949,-,-,-,9509
2,13210,小金井市,0,00,総数,1,x,x,x,x,x,x,x,x,x,x,x,-,x,x,-,x,x,x,-,x,x
2,13210,小金井市,1,32,その他の製造業,1,x,x,x,x,x,x,x,x,x,x,x,-,x,x,-,x,x,x,-,x,x
2,13211,小平市,0,00,総数,13,9322700,406205,398014,356858,381814,942045,974142,460165,1722643,-,191065,22288,89749,79028,2151,158850,262157,133466,138716,-5250,185815
2,13211,小平市,1,09,食料品製造業,4,1268368,6266,2079,870,1090,14021,14907,292533,418530,-,46516,13138,31309,2069,-,153715,39443,25046,25761,-715,45801
2,13211,小平市,1,15,印刷・同関連業,1,x,x,x,x,x,x,x,x,x,-,x,-,x,x,-,x,x,x,x,x,x
2,13211,小平市,1,19,ゴム製品製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,x,x,x,x
2,13211,小平市,1,25,はん用機械器具製造業,1,x,x,x,-,-,x,x,-,x,-,x,x,-,-,-,-,x,-,-,-,x
2,13211,小平市,1,26,生産用機械器具製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,x,x,x,-,-,-,x
2,13211,小平市,1,28,電子部品・デバイス・電子回路製造業,3,187268,1792,1710,1555,2117,5277,5595,21882,36545,-,5194,1369,2614,1211,-,-,2043,-,-,-,5194
2,13211,小平市,1,30,情報通信機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,x,x,x,x,x,x,x
2,13212,日野市,0,00,総数,15,26396449,596487,778397,768010,721251,914203,1033064,650191,7789732,x,1230022,285258,488227,456537,25220,261533,1170821,1192789,1192385,404,x
2,13212,日野市,1,09,食料品製造業,1,x,x,x,-,-,x,x,-,x,-,x,-,x,-,-,x,-,-,-,-,x
2,13212,日野市,1,15,印刷・同関連業,2,x,x,x,-,-,x,x,x,x,-,x,x,x,x,-,-,x,x,x,x,x
2,13212,日野市,1,24,金属製品製造業,1,x,x,x,-,-,-,-,x,x,-,x,-,x,-,-,-,x,-,-,-,x
2,13212,日野市,1,26,生産用機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,-,-,-,-,-,-,x,-,-,-,-
2,13212,日野市,1,27,業務用機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,x,-,-,x,-,-,x,-,-,-,x
2,13212,日野市,1,28,電子部品・デバイス・電子回路製造業,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,-,x,x,x,x,x,x
2,13212,日野市,1,29,電気機械器具製造業,4,8720353,538949,718721,478302,527121,717089,864207,371216,3034238,-,157481,31686,39068,86727,-,227392,211865,161834,150152,11682,169163
2,13212,日野市,1,31,輸送用機械器具製造業,3,16110544,18580,19424,245209,178669,160343,137485,88417,3007770,36300,821027,163151,314681,343195,25220,29712,674218,792478,803415,-10937,846390
2,13213,東村山市,0,00,総数,29,7455752,202181,251479,517653,522968,526915,581938,1212644,1094834,3042,159421,21856,95521,42044,4671,33324,165664,6328,4846,1482,163945
2,13213,東村山市,1,09,食料品製造業,8,2734624,77116,86513,1265,1290,51966,53217,447783,397260,-,73905,10020,58256,5629,-,26842,68230,5908,4430,1478,75383
2,13213,東村山市,1,10,飲料・たばこ・飼料製造業,1,x,x,x,-,-,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13213,東村山市,1,14,パルプ・紙・紙加工品製造業,1,x,x,x,x,x,x,x,x,x,-,-,-,-,-,-,-,x,-,-,-,-
2,13213,東村山市,1,15,印刷・同関連業,4,283643,7305,7818,6107,4394,6616,5687,412417,58208,-,3667,-,3105,562,-,4666,4158,-,-,-,3667
2,13213,東村山市,1,16,化学工業,5,822748,54448,55491,138033,229315,104516,122245,134604,148936,-,21169,2968,9268,8933,4651,385,24489,-,-,-,21169
2,13213,東村山市,1,21,窯業・土石製品製造業,1,x,-,-,-,-,-,-,x,x,-,x,x,-,x,-,-,x,-,-,-,x
2,13213,東村山市,1,24,金属製品製造業,2,x,x,x,-,-,x,x,x,x,x,x,-,x,x,-,-,x,-,-,-,x
2,13213,東村山市,1,25,はん用機械器具製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13213,東村山市,1,28,電子部品・デバイス・電子回路製造業,4,733813,11032,12262,21781,27687,25616,13164,117819,56142,x,15575,2286,8971,4318,20,518,12351,420,416,4,x
2,13213,東村山市,1,29,電気機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,x,-,x,x,-,-,x,-,-,-,x
2,13214,国分寺市,0,00,総数,6,1794661,135413,164973,160343,224010,153030,132112,646970,321340,-,69840,19840,9917,40083,-,5377,50837,25176,23264,1912,71752
2,13214,国分寺市,1,15,印刷・同関連業,1,x,-,-,-,-,-,-,-,-,-,x,-,-,x,-,x,-,x,x,x,x
2,13214,国分寺市,1,24,金属製品製造業,1,x,x,x,x,x,x,x,x,x,-,x,-,x,-,-,-,x,x,x,x,x
2,13214,国分寺市,1,27,業務用機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,x,x,x,x
2,13214,国分寺市,1,28,電子部品・デバイス・電子回路製造業,1,x,x,x,x,x,x,x,x,x,-,x,-,x,-,-,-,x,-,-,-,x
2,13214,国分寺市,1,29,電気機械器具製造業,1,x,x,x,x,x,-,x,x,x,-,x,x,x,x,-,-,x,-,-,-,x
2,13214,国分寺市,1,32,その他の製造業,1,x,x,x,-,-,x,x,-,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13215,国立市,0,00,総数,3,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,-,x,x,-,x,x
2,13215,国立市,1,09,食料品製造業,1,x,-,-,-,-,x,x,x,x,-,x,x,x,x,-,-,x,x,-,x,x
2,13215,国立市,1,27,業務用機械器具製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,-,x,-,-,-,x
2,13218,福生市,0,00,総数,8,1632954,14515,15801,18820,19092,56706,63301,95254,101344,3400,13384,965,10509,1910,-,13921,15538,-,-,-,16784
2,13218,福生市,1,09,食料品製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,-,-,-,-,x
2,13218,福生市,1,15,印刷・同関連業,1,x,-,-,x,x,x,x,-,x,-,-,-,-,-,-,-,x,-,-,-,-
2,13218,福生市,1,24,金属製品製造業,1,x,-,-,x,x,x,x,x,x,-,x,-,x,x,-,x,x,-,-,-,x
2,13218,福生市,1,26,生産用機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,-,x,-,-,-,x
2,13218,福生市,1,27,業務用機械器具製造業,1,x,x,x,-,-,x,x,x,x,x,-,-,-,-,-,x,x,-,-,-,x
2,13218,福生市,1,29,電気機械器具製造業,1,x,-,-,x,x,x,x,-,x,x,x,x,x,x,-,-,x,-,-,-,x
2,13218,福生市,1,31,輸送用機械器具製造業,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,-,x,x,-,-,-,x
2,13219,狛江市,0,00,総数,5,567485,35195,24549,23161,26926,19973,22617,57718,41879,-,6760,525,2202,4033,-,x,8414,1435,1435,-,6760
2,13219,狛江市,1,15,印刷・同関連業,3,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,-,x,x,x,-,x
2,13219,狛江市,1,26,生産用機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,-,x,-,-,x,x,x,-,x
2,13219,狛江市,1,27,業務用機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,-,-,x,x,-,-,-,x
2,13220,東大和市,0,00,総数,5,7841135,92468,88361,188980,182727,83063,97405,1604951,2209764,-,264338,66050,188018,10270,-,13146,258092,307208,254401,52807,317145
2,13220,東大和市,1,09,食料品製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,x,x,x,x
2,13220,東大和市,1,24,金属製品製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,-,x,-,-,x,x,x,x,x
2,13220,東大和市,1,27,業務用機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,x,x,x,x
2,13220,東大和市,1,29,電気機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,x,-,x,x,-,x,x,-,-,-,x
2,13220,東大和市,1,30,情報通信機械器具製造業,1,x,-,-,x,x,x,x,x,x,-,x,-,-,x,-,x,x,-,-,-,x
2,13221,清瀬市,0,00,総数,7,1681043,61614,55895,155981,169954,61146,60487,124645,560196,-,67501,13299,42052,12150,-,8360,60447,3880,188,3692,71193
2,13221,清瀬市,1,09,食料品製造業,1,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13221,清瀬市,1,14,パルプ・紙・紙加工品製造業,1,x,x,x,-,-,x,x,x,x,-,x,x,x,-,-,-,x,-,-,-,x
2,13221,清瀬市,1,16,化学工業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,x,x,x,x
2,13221,清瀬市,1,29,電気機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,x,-,x,x,-,x,x,x,x,x,x
2,13221,清瀬市,1,31,輸送用機械器具製造業,2,x,x,x,x,x,x,x,x,x,-,-,-,-,-,-,-,-,-,-,-,-
2,13222,東久留米市,0,00,総数,7,11408829,393243,383551,218699,193171,144523,152087,1567835,1940341,-,248314,42510,106419,99385,-,10525,229582,66136,45744,20392,268706
2,13222,東久留米市,1,09,食料品製造業,3,4395020,12454,15322,1505,1435,19488,18934,270433,670875,-,x,x,x,18646,-,1597,130892,x,x,x,109816
2,13222,東久留米市,1,10,飲料・たばこ・飼料製造業,1,x,x,x,-,-,x,x,x,x,-,-,-,-,-,-,-,-,-,-,-,-
2,13222,東久留米市,1,26,生産用機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,x,-,-,x,-,x,x,-,-,-,x
2,13222,東久留米市,1,30,情報通信機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,x,-,-,x,-,x,x,-,-,-,x
2,13222,東久留米市,1,32,その他の製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,x,x,x,x
2,13223,武蔵村山市,0,00,総数,32,8080298,77185,93620,461253,550757,244245,273947,1398018,1209468,33246,386852,147647,209843,29362,29716,76579,186613,177732,201412,-23680,396418
2,13223,武蔵村山市,1,09,食料品製造業,9,3321652,23839,25550,2153,2517,43839,43733,215560,351419,4700,209794,114828,92625,2341,-,22736,73556,154061,176627,-22566,191928
2,13223,武蔵村山市,1,11,繊維工業,1,x,-,x,x,x,x,x,-,x,-,-,-,-,-,-,-,x,-,x,x,x
2,13223,武蔵村山市,1,13,家具・装備品製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,-,x,-,x,x,x,x,x,x
2,13223,武蔵村山市,1,15,印刷・同関連業,1,x,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-
2,13223,武蔵村山市,1,24,金属製品製造業,5,519745,-,-,4165,4324,3700,3191,124249,71041,28507,26343,9181,15692,1470,x,262,16714,7259,12187,-4928,49922
2,13223,武蔵村山市,1,25,はん用機械器具製造業,1,x,-,-,x,x,x,x,x,x,-,x,-,x,-,x,-,x,-,-,-,x
2,13223,武蔵村山市,1,26,生産用機械器具製造業,5,1726946,39877,44665,378680,428651,91629,127893,631535,417261,-,45408,9434,27027,8947,x,3303,51844,14597,10613,3984,49392
2,13223,武蔵村山市,1,27,業務用機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,-,x,-,-,-,x
2,13223,武蔵村山市,1,28,電子部品・デバイス・電子回路製造業,1,x,x,x,x,x,x,x,x,x,-,x,-,-,x,-,-,-,-,-,-,x
2,13223,武蔵村山市,1,29,電気機械器具製造業,5,407740,3907,3879,6656,7435,6379,7702,45071,43705,39,38856,1779,35607,1470,61,31718,6556,-,-,-,38895
2,13223,武蔵村山市,1,31,輸送用機械器具製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,x,x,x,x
2,13224,多摩市,0,00,総数,9,1988143,62873,72317,135564,229666,127798,131816,233007,335661,-,21637,6119,9364,6154,-,17622,45973,-,-,-,21637
2,13224,多摩市,1,09,食料品製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13224,多摩市,1,15,印刷・同関連業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13224,多摩市,1,18,プラスチック製品製造業（別掲を除く）,1,x,x,x,x,-,x,x,-,x,-,x,-,x,x,-,x,x,-,-,-,x
2,13224,多摩市,1,27,業務用機械器具製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,-,x,-,x,x,-,-,-,x
2,13224,多摩市,1,28,電子部品・デバイス・電子回路製造業,2,x,x,x,x,x,x,x,x,x,-,x,-,x,x,-,-,x,-,-,-,x
2,13225,稲城市,0,00,総数,11,2035091,65350,68768,82826,51440,103741,62139,399465,1101055,7687,93789,39687,39291,14811,3357,4390,169259,93214,75876,17338,118814
2,13225,稲城市,1,09,食料品製造業,4,611729,4419,8035,56,102,12980,8618,51747,87251,-,7797,-,5900,1897,-,496,12124,1581,4239,-2658,5139
2,13225,稲城市,1,10,飲料・たばこ・飼料製造業,1,x,-,-,-,-,-,-,x,x,x,x,x,x,x,-,x,x,x,x,x,x
2,13225,稲城市,1,18,プラスチック製品製造業（別掲を除く）,1,x,-,-,x,x,x,x,-,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13225,稲城市,1,24,金属製品製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,x,x,x,x,x,x,x
2,13225,稲城市,1,28,電子部品・デバイス・電子回路製造業,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,-,x,x
2,13225,稲城市,1,29,電気機械器具製造業,1,x,-,-,-,-,-,-,-,x,x,-,-,-,-,-,-,-,x,x,x,x
2,13225,稲城市,1,30,情報通信機械器具製造業,1,x,-,-,x,-,-,-,x,x,-,x,x,-,x,-,-,x,-,-,-,x
2,13227,羽村市,0,00,総数,28,74933520,191452,210199,881128,1044026,460204,497440,891951,4825984,187476,1112182,189089,489724,433369,2996,52197,966158,1029399,705710,323689,1623347
2,13227,羽村市,1,14,パルプ・紙・紙加工品製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,-,x,-,-,-,x
