地域階層,地域コード,地域,産業分類階層,産業コード,産業中分類,事業所数,従業者数（送出者を除く）／総数(人),従業者数（送出者を除く）／うち男(人),送出者（人）,個人業主及び無給家族従業者／総数(人),個人業主及び無給家族従業者／うち男(人),常用労働者／常用雇用者／正社員･正職員等／総数(人),常用労働者／常用雇用者／正社員･正職員等／うち男(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／総数(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／うち男(人),常用労働者／出向･派遣受入者／総数(人),常用労働者／出向･派遣受入者／うち男(人),臨時雇用者／総数(人),臨時雇用者／うち男(人),現金給与総額(万円),原材料使用額等／総額(万円),原材料使用額等／うち原材料使用額(万円),原材料使用額等／うち燃料使用額(万円),原材料使用額等／うち電力使用額(万円),原材料使用額等／うち委託生産費(万円),製造品出荷額等／総額(万円),製造品出荷額等／製造品出荷額(万円),製造品出荷額等／加工賃収入額(万円),製造品出荷額等／修理料収入額(万円),製造品出荷額等／くず・廃物出荷額(万円),製造品出荷額等／その他の収入額(万円),付加価値額(万円),粗付加価値額(万円)
1,13200,市部,1,15,印刷・同関連業,40,3777,2513,1,-,-,2554,2051,1073,349,151,113,16,7,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1,13200,市部,1,16,化学工業,19,1468,860,2,-,-,932,708,428,88,110,66,-,-,x,x,x,x,x,x,x,x,x,-,-,x,x,x
1,13200,市部,1,18,プラスチック製品製造業（別掲を除く）,14,711,430,-,-,-,443,337,216,65,52,28,-,-,312883,364918,226705,3814,15894,97010,1001143,969822,-,-,-,31321,556538,591852
1,13200,市部,1,19,ゴム製品製造業,2,261,251,1,-,-,205,198,37,36,20,18,-,-,x,x,x,x,x,-,x,x,-,-,-,x,x,x
1,13200,市部,1,21,窯業・土石製品製造業,3,366,308,-,-,-,327,280,26,18,13,10,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
1,13200,市部,1,22,鉄鋼業,2,318,281,2,-,-,263,233,21,17,36,33,-,-,x,x,x,x,x,x,x,x,x,-,-,x,x,x
1,13200,市部,1,23,非鉄金属製造業,7,850,590,-,-,-,635,539,213,51,2,-,-,-,x,x,x,x,x,x,x,x,x,x,-,x,x,x
1,13200,市部,1,24,金属製品製造業,27,1574,1156,15,-,-,1200,978,311,135,78,57,-,-,x,x,x,x,x,x,x,x,x,-,x,x,x,x
1,13200,市部,1,25,はん用機械器具製造業,19,2920,2395,11,-,-,2319,2020,314,161,298,224,4,3,x,x,x,x,x,x,x,x,x,-,-,x,x,x
1,13200,市部,1,26,生産用機械器具製造業,43,3995,3250,13,-,-,3059,2685,558,273,391,305,4,3,x,x,x,x,x,x,x,x,x,x,-,x,x,x
1,13200,市部,1,27,業務用機械器具製造業,39,3963,3041,53,-,-,3238,2663,588,298,190,128,4,3,2301840,4867540,3929808,6882,59205,725062,9809432,9093091,38024,227423,-,450894,4623898,4698411
1,13200,市部,1,28,電子部品・デバイス・電子回路製造業,38,6668,4972,360,-,-,5126,4299,1058,415,844,575,24,1,3963812,17438969,14674199,44743,295084,1263110,28378471,x,400139,x,-,626075,8596082,11079553
1,13200,市部,1,29,電気機械器具製造業,65,15752,12886,373,-,-,12238,10563,1682,955,2205,1721,-,-,9984599,35282633,22257935,73422,296541,11982406,62141848,54561228,657291,530921,-,6392408,25984708,25995867
1,13200,市部,1,30,情報通信機械器具製造業,23,5838,4904,183,-,-,4917,4216,374,202,730,656,60,26,4473404,24471962,21598397,17706,160119,2083880,43613195,37287352,146386,2009,-,6177448,15994352,17872495
1,13200,市部,1,31,輸送用機械器具製造業,35,14131,12478,452,-,-,11667,10544,1261,1005,1655,1358,-,-,9417826,57593523,55086357,126501,302399,1306952,71135264,69608560,356648,20862,1346,1147848,11181846,12770266
1,13200,市部,1,32,その他の製造業,17,2447,1799,51,-,-,1705,1429,630,278,163,143,-,-,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2,13201,八王子市,0,00,総数,119,11381,7538,35,-,-,6994,5768,3234,1089,1188,712,32,5,5102718,15873976,11946894,91741,362595,2170109,30898738,28499031,960205,299498,1350,1138654,13796985,14472043
2,13201,八王子市,1,09,食料品製造業,13,2397,1078,1,-,-,579,438,1252,382,567,259,-,-,699568,4572701,4099311,46363,67784,19157,6745035,6274155,17693,-,-,453187,1868195,2021035
2,13201,八王子市,1,10,飲料・たばこ・飼料製造業,1,60,35,-,-,-,22,18,38,17,-,-,-,-,x,x,x,x,x,-,x,x,-,x,-,-,x,x
2,13201,八王子市,1,11,繊維工業,3,169,32,-,-,-,107,27,62,5,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,x,x,x
2,13201,八王子市,1,13,家具・装備品製造業,1,36,26,-,-,-,31,23,5,3,-,-,-,-,x,x,x,-,x,x,x,x,-,-,-,-,x,x
2,13201,八王子市,1,14,パルプ・紙・紙加工品製造業,1,137,71,-,-,-,103,50,7,5,27,16,-,-,x,x,x,-,x,-,x,x,x,-,-,-,x,x
2,13201,八王子市,1,15,印刷・同関連業,11,1481,1036,1,-,-,961,834,442,131,79,71,4,2,664434,882484,466760,1170,76676,90842,3555498,3323790,161033,-,-,70675,2421644,2502375
2,13201,八王子市,1,16,化学工業,10,760,465,-,-,-,497,397,248,60,15,8,-,-,429586,1355107,1058118,14248,40688,167099,2949471,2784047,84539,-,-,80885,1408734,1520973
2,13201,八王子市,1,18,プラスチック製品製造業（別掲を除く）,4,235,147,-,-,-,164,118,50,18,21,11,-,-,110491,129396,88691,316,4076,19041,408017,x,-,-,-,x,243548,258689
2,13201,八王子市,1,19,ゴム製品製造業,1,32,27,-,-,-,29,25,3,2,-,-,-,-,x,x,x,x,x,-,x,x,-,-,-,-,x,x
2,13201,八王子市,1,23,非鉄金属製造業,1,110,37,-,-,-,40,33,70,4,-,-,-,-,x,x,x,-,x,x,x,x,-,-,-,-,x,x
2,13201,八王子市,1,24,金属製品製造業,7,301,245,-,-,-,259,228,42,17,-,-,-,-,156847,137549,55206,5567,9614,27438,448844,136175,275337,-,4,37328,271066,289149
2,13201,八王子市,1,25,はん用機械器具製造業,2,127,114,-,-,-,124,113,3,1,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13201,八王子市,1,26,生産用機械器具製造業,11,1748,1420,11,-,-,1204,1070,276,140,279,221,4,3,830834,4110182,3063412,4319,50548,688943,7163744,6704254,23749,14281,-,421460,3129233,3194497
2,13201,八王子市,1,27,業務用機械器具製造業,14,783,597,12,-,-,643,516,138,82,14,9,-,-,426756,817865,627780,1950,14587,156163,1906740,1701940,36073,161483,-,7244,1041547,1028816
2,13201,八王子市,1,28,電子部品・デバイス・電子回路製造業,10,738,486,5,-,-,472,393,241,76,30,22,20,-,317798,1149383,697434,11977,53688,243713,1856422,1718408,108347,-,-,29667,592599,715770
2,13201,八王子市,1,29,電気機械器具製造業,14,1331,1041,3,-,-,1048,925,205,82,81,37,-,-,753249,1319952,837455,2169,14953,377907,2880085,2701672,70541,102872,-,5000,1418652,1462262
2,13201,八王子市,1,30,情報通信機械器具製造業,5,341,224,2,-,-,250,174,71,30,22,21,4,-,154341,305192,262777,1105,3782,31267,596748,561921,30336,-,-,4491,273665,270579
2,13201,八王子市,1,31,輸送用機械器具製造業,8,497,371,-,-,-,371,306,73,28,53,37,-,-,244879,438878,285960,1078,11200,121049,1025997,973416,30373,x,1346,x,509870,552334
2,13201,八王子市,1,32,その他の製造業,2,98,86,-,-,-,90,80,8,6,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13202,立川市,0,00,総数,23,3072,1891,45,-,-,1854,1454,765,250,498,229,5,5,1524350,6214575,1620572,14097,26113,4513459,9211045,8996392,163332,24489,80,26752,3047804,3347402
2,13202,立川市,1,09,食料品製造業,4,722,270,1,-,-,71,59,403,132,249,79,-,-,180518,449680,372686,10223,8958,55853,813467,813467,-,-,-,-,327448,338930
2,13202,立川市,1,13,家具・装備品製造業,2,984,724,37,-,-,750,624,65,20,206,115,-,-,x,x,x,x,x,x,x,x,-,x,-,x,x,x
2,13202,立川市,1,14,パルプ・紙・紙加工品製造業,2,72,37,-,-,-,47,34,25,3,-,-,5,5,x,x,x,-,x,x,x,x,x,-,-,x,x,x
2,13202,立川市,1,15,印刷・同関連業,2,379,196,-,-,-,288,149,91,47,-,-,-,-,x,x,x,x,x,x,x,x,x,-,x,-,x,x
2,13202,立川市,1,18,プラスチック製品製造業（別掲を除く）,3,142,84,-,-,-,80,69,54,11,8,4,-,-,55944,88112,32163,388,3522,50827,250805,248841,-,-,-,1964,145555,151137
2,13202,立川市,1,24,金属製品製造業,1,47,32,-,-,-,43,30,4,2,-,-,-,-,x,x,x,x,x,x,x,-,x,-,x,-,x,x
2,13202,立川市,1,25,はん用機械器具製造業,3,226,192,7,-,-,171,152,27,16,35,31,-,-,x,x,57998,x,870,81984,x,x,-,-,-,x,x,x
2,13202,立川市,1,26,生産用機械器具製造業,1,41,30,-,-,-,30,27,11,3,-,-,-,-,x,x,x,-,x,-,x,x,-,-,-,-,x,x
2,13202,立川市,1,27,業務用機械器具製造業,1,66,52,-,-,-,64,51,2,1,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,x,x,x
2,13202,立川市,1,28,電子部品・デバイス・電子回路製造業,1,111,38,-,-,-,43,30,68,8,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13202,立川市,1,29,電気機械器具製造業,1,197,175,-,-,-,190,171,7,4,-,-,-,-,x,x,x,x,x,x,x,x,-,x,-,-,x,x
2,13202,立川市,1,31,輸送用機械器具製造業,2,85,61,-,-,-,77,58,8,3,-,-,-,-,x,x,x,x,x,x,x,x,x,x,-,-,x,x
2,13203,武蔵野市,0,00,総数,1,38,21,-,-,-,30,16,8,5,-,-,-,-,x,x,x,-,x,x,x,x,-,-,-,-,x,x
2,13203,武蔵野市,1,15,印刷・同関連業,1,38,21,-,-,-,30,16,8,5,-,-,-,-,x,x,x,-,x,x,x,x,-,-,-,-,x,x
2,13204,三鷹市,0,00,総数,9,631,439,12,-,-,515,416,99,29,29,6,-,-,353259,1072792,672563,2998,9129,387666,1982611,x,21018,-,x,-,760221,862748
2,13204,三鷹市,1,09,食料品製造業,1,48,21,-,-,-,23,11,25,10,-,-,-,-,x,x,x,x,x,-,x,x,-,-,-,-,x,x
2,13204,三鷹市,1,15,印刷・同関連業,2,91,44,-,-,-,60,41,18,1,13,2,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13204,三鷹市,1,16,化学工業,1,41,28,-,-,-,36,24,5,4,-,-,-,-,x,x,x,-,x,-,x,x,x,-,-,-,x,x
2,13204,三鷹市,1,24,金属製品製造業,1,36,24,-,-,-,36,24,-,-,-,-,-,-,x,x,x,x,x,x,x,-,x,-,x,-,x,x
2,13204,三鷹市,1,27,業務用機械器具製造業,1,81,60,-,-,-,72,57,9,3,-,-,-,-,x,x,x,x,-,-,x,x,-,-,-,-,x,x
2,13204,三鷹市,1,29,電気機械器具製造業,1,42,35,-,-,-,41,35,1,-,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13204,三鷹市,1,30,情報通信機械器具製造業,1,116,73,-,-,-,88,69,12,-,16,4,-,-,x,x,x,-,x,x,x,x,-,-,-,-,x,x
2,13204,三鷹市,1,31,輸送用機械器具製造業,1,176,154,12,-,-,159,155,29,11,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13205,青梅市,0,00,総数,48,4929,3468,65,-,-,3605,3001,1140,408,249,121,-,-,2452219,7601929,5943433,79212,172089,869903,12893241,12275832,366140,76410,-,174859,4077049,5045901
2,13205,青梅市,1,09,食料品製造業,5,600,243,1,-,-,181,146,314,80,106,18,-,-,193551,729009,555183,4045,10525,52995,1228635,1078240,654,-,-,149741,458233,464468
2,13205,青梅市,1,10,飲料・たばこ・飼料製造業,1,81,52,3,-,-,56,48,27,6,1,1,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13205,青梅市,1,11,繊維工業,1,151,44,-,-,-,66,30,85,14,-,-,-,-,x,x,x,-,x,x,x,x,-,-,-,-,x,x
2,13205,青梅市,1,15,印刷・同関連業,1,35,16,-,-,-,28,12,7,4,-,-,-,-,x,x,x,x,x,x,x,-,x,-,-,-,x,x
2,13205,青梅市,1,18,プラスチック製品製造業（別掲を除く）,2,108,49,-,-,-,42,30,66,19,-,-,-,-,x,x,x,x,x,-,x,x,-,-,-,x,x,x
2,13205,青梅市,1,21,窯業・土石製品製造業,1,71,48,-,-,-,52,37,15,9,4,2,-,-,x,x,x,x,x,-,x,x,-,-,-,x,x,x
2,13205,青梅市,1,22,鉄鋼業,1,52,46,-,-,-,47,42,5,4,-,-,-,-,x,x,x,-,x,x,x,x,x,-,-,x,x,x
2,13205,青梅市,1,24,金属製品製造業,3,146,90,2,-,-,97,76,50,15,1,1,-,-,52339,134621,50367,425,3857,76390,218612,214932,85,-,-,3595,76275,77665
2,13205,青梅市,1,26,生産用機械器具製造業,10,559,479,2,-,-,506,449,53,30,2,2,-,-,267896,774141,529016,1484,10353,224811,1317313,1210969,28276,76410,-,1658,484603,519677
2,13205,青梅市,1,27,業務用機械器具製造業,4,578,410,-,-,-,422,352,140,46,16,12,-,-,305045,710732,570460,2343,14474,118702,1402020,1402020,-,-,-,-,618865,662600
2,13205,青梅市,1,28,電子部品・デバイス・電子回路製造業,4,1279,1017,9,-,-,1085,894,140,79,63,52,-,-,819849,2055397,1595813,9780,95177,69232,3850646,3810399,37639,-,-,2608,1023597,1744822
2,13205,青梅市,1,29,電気機械器具製造業,8,524,390,48,-,-,434,381,99,38,39,17,-,-,262858,643634,409138,51986,12277,62952,1339442,1240773,82884,-,-,15785,565742,677127
2,13205,青梅市,1,30,情報通信機械器具製造業,2,124,87,-,-,-,93,76,30,11,1,-,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13205,青梅市,1,31,輸送用機械器具製造業,4,518,413,-,-,-,410,349,92,48,16,16,-,-,231311,2097697,2031708,4909,11868,48074,2558556,2530863,27307,-,-,386,400207,427903
2,13205,青梅市,1,32,その他の製造業,1,103,84,-,-,-,86,79,17,5,-,-,-,-,x,x,x,-,x,x,x,x,-,-,-,-,x,x
2,13206,府中市,0,00,総数,36,12081,9880,210,-,-,8292,7118,1530,843,2469,2108,14,6,7090024,46297530,36693318,76430,406931,8176456,70612423,63156881,900338,5712,-,6549492,18597909,20755295
2,13206,府中市,1,09,食料品製造業,6,1064,579,-,-,-,548,342,410,167,106,70,-,-,319476,1752688,1696792,19170,31323,1785,2417507,2417507,-,-,-,-,512383,621983
2,13206,府中市,1,10,飲料・たばこ・飼料製造業,1,160,137,-,-,-,160,137,-,-,-,-,2,1,x,x,x,x,x,-,x,x,-,-,-,-,x,x
2,13206,府中市,1,15,印刷・同関連業,5,273,217,-,-,-,216,182,40,18,17,17,12,5,121297,475585,172864,1891,11762,165232,1170605,885178,285427,-,-,-,627045,642100
2,13206,府中市,1,21,窯業・土石製品製造業,1,46,42,-,-,-,40,37,6,5,-,-,-,-,x,x,x,x,x,-,x,x,-,-,-,x,x,x
2,13206,府中市,1,23,非鉄金属製造業,3,536,371,-,-,-,410,340,125,31,1,-,-,-,x,x,6297822,8935,8639,x,x,x,x,-,-,-,x,x
2,13206,府中市,1,25,はん用機械器具製造業,3,377,255,-,-,-,254,217,122,37,1,1,-,-,166339,359291,247760,425,3582,106932,671457,671457,-,-,-,-,274560,290540
2,13206,府中市,1,26,生産用機械器具製造業,2,102,88,-,-,-,85,77,9,6,8,5,-,-,x,x,x,x,x,x,x,x,x,x,-,x,x,x
2,13206,府中市,1,28,電子部品・デバイス・電子回路製造業,3,520,387,6,-,-,369,321,114,38,43,34,-,-,294365,1463807,999847,83,29966,136541,1854555,1536912,149330,-,-,168313,427898,383885
2,13206,府中市,1,29,電気機械器具製造業,8,5819,5035,75,-,-,3648,3255,587,446,1659,1397,-,-,3257020,17342817,9341685,4124,144904,7636360,19156504,18750843,405588,-,-,73,1485043,1940103
2,13206,府中市,1,30,情報通信機械器具製造業,3,3142,2731,129,-,-,2520,2172,117,95,634,584,-,-,2440499,16727033,16490594,15190,126050,94772,32834331,26628662,x,x,-,6167829,13355782,15004447
2,13206,府中市,1,32,その他の製造業,1,42,38,-,-,-,42,38,-,-,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13207,昭島市,0,00,総数,30,8777,6484,462,-,-,6411,5473,1949,834,879,612,-,-,5138531,22539497,18765700,84958,262367,2830553,43652139,41431048,74619,243657,-,1902815,19614108,21039091
2,13207,昭島市,1,09,食料品製造業,9,2489,1234,3,-,-,742,515,1586,620,164,102,-,-,x,x,2651141,x,84109,180394,x,x,-,-,-,x,x,x
2,13207,昭島市,1,13,家具・装備品製造業,1,73,57,-,-,-,59,48,5,4,9,5,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13207,昭島市,1,21,窯業・土石製品製造業,1,249,218,-,-,-,235,206,5,4,9,8,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13207,昭島市,1,24,金属製品製造業,3,186,146,-,-,-,127,117,49,24,10,5,-,-,71894,98290,76125,2821,8902,8070,214021,159682,54339,-,-,-,94580,107638
2,13207,昭島市,1,26,生産用機械器具製造業,5,340,292,-,-,-,306,269,22,15,12,8,-,-,132815,557424,323666,732,6698,164692,606878,526292,7741,2190,-,70655,225682,54599
2,13207,昭島市,1,27,業務用機械器具製造業,1,200,171,17,-,-,197,174,-,-,20,12,-,-,x,x,x,-,-,x,x,x,-,-,-,x,x,x
2,13207,昭島市,1,28,電子部品・デバイス・電子回路製造業,3,1886,1573,218,-,-,1635,1479,150,85,319,207,-,-,x,x,10486330,x,47289,317654,x,x,12539,x,-,-,x,x
2,13207,昭島市,1,29,電気機械器具製造業,5,2798,2310,184,-,-,2682,2278,74,33,226,178,-,-,2070501,5457548,3630649,1567,58248,1765129,14332452,14090990,-,241462,-,-,8974755,8777587
2,13207,昭島市,1,31,輸送用機械器具製造業,1,521,457,40,-,-,401,366,51,45,109,86,-,-,x,x,x,x,x,x,x,x,-,x,-,x,x,x
2,13207,昭島市,1,32,その他の製造業,1,35,26,-,-,-,27,21,7,4,1,1,-,-,x,x,x,x,x,x,x,x,-,x,-,x,x,x
2,13208,調布市,0,00,総数,10,1250,987,26,-,-,992,861,188,89,96,62,-,-,729726,1444064,687876,12541,21364,455169,3091116,2650928,87323,177622,-,175243,1457339,1551209
2,13208,調布市,1,09,食料品製造業,1,49,23,-,-,-,29,22,20,1,-,-,-,-,x,x,x,x,x,-,x,x,x,-,-,x,x,x
2,13208,調布市,1,10,飲料・たばこ・飼料製造業,1,52,37,-,-,-,11,10,6,-,35,27,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13208,調布市,1,18,プラスチック製品製造業（別掲を除く）,1,32,19,-,-,-,19,15,8,3,5,1,-,-,x,x,x,-,x,x,x,x,-,-,-,-,x,x
2,13208,調布市,1,24,金属製品製造業,1,76,52,-,-,-,28,25,37,16,11,11,-,-,x,x,x,x,x,x,x,-,x,-,-,-,x,x
2,13208,調布市,1,27,業務用機械器具製造業,2,93,63,-,-,-,66,57,23,5,4,1,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13208,調布市,1,29,電気機械器具製造業,4,948,793,26,-,-,839,732,94,64,41,22,-,-,592007,1040205,441249,5912,11236,425248,2083386,1845115,-,177622,-,60649,926747,993149
2,13209,町田市,0,00,総数,31,3509,2137,4,-,-,2027,1605,1253,375,233,161,65,33,1540301,4659173,3127682,17098,51616,551524,8390583,7063957,127235,15263,-,1184128,3360705,3505766
2,13209,町田市,1,09,食料品製造業,5,1128,426,-,-,-,259,192,815,212,54,22,-,-,359483,957630,924082,10396,19093,-,1888320,1873469,-,-,-,14851,842780,863864
2,13209,町田市,1,14,パルプ・紙・紙加工品製造業,1,62,35,-,-,-,40,28,17,3,5,4,-,-,x,x,x,-,x,x,x,x,-,-,-,x,x,x
2,13209,町田市,1,16,化学工業,1,38,26,-,-,-,4,3,2,-,32,23,-,-,x,x,x,x,x,-,x,x,-,-,-,-,x,x
2,13209,町田市,1,18,プラスチック製品製造業（別掲を除く）,1,34,24,-,-,-,23,16,3,1,8,7,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13209,町田市,1,25,はん用機械器具製造業,3,163,126,3,-,-,144,117,22,12,-,-,4,3,57583,60078,26501,-,4078,29499,277703,277703,-,-,-,-,188746,201232
2,13209,町田市,1,26,生産用機械器具製造業,1,148,72,-,-,-,80,60,67,12,1,-,-,-,x,x,x,x,x,x,x,x,-,x,-,x,x,x
2,13209,町田市,1,27,業務用機械器具製造業,4,743,568,-,-,-,531,429,114,61,98,78,4,3,319815,587229,446783,-,8846,104862,1206476,1167312,-,-,-,39164,559288,588238
2,13209,町田市,1,28,電子部品・デバイス・電子回路製造業,3,116,62,-,-,-,80,55,35,6,1,1,1,1,60746,297656,27346,20,1037,-,468528,120897,15384,-,-,332247,155133,161030
2,13209,町田市,1,29,電気機械器具製造業,3,159,110,-,-,-,123,102,36,8,-,-,-,-,73030,214997,132589,531,1057,80820,396847,311493,84394,-,-,960,166573,168261
2,13209,町田市,1,30,情報通信機械器具製造業,6,657,478,1,-,-,505,408,124,48,29,23,56,26,x,x,927725,x,4492,156723,x,x,27457,x,-,x,x,x
2,13209,町田市,1,32,その他の製造業,3,261,210,-,-,-,238,195,18,12,5,3,-,-,170687,479816,307296,1862,2497,165214,1040452,1038527,-,-,-,1925,524719,522327
2,13210,小金井市,0,00,総数,1,147,123,-,-,-,139,117,8,6,-,-,-,-,x,x,x,x,x,x,x,x,-,x,-,x,x,x
2,13210,小金井市,1,32,その他の製造業,1,147,123,-,-,-,139,117,8,6,-,-,-,-,x,x,x,x,x,x,x,x,-,x,-,x,x,x
2,13211,小平市,0,00,総数,14,2590,2066,52,-,-,2090,1831,491,233,61,51,-,-,1862057,7242736,4822222,27271,68052,1766564,10032549,9988609,37266,-,-,6674,2322464,2650854
2,13211,小平市,1,09,食料品製造業,5,756,446,-,-,-,339,261,406,179,11,6,-,-,332504,652338,599954,14901,30953,18,1276659,1270152,-,-,-,6507,540879,578699
2,13211,小平市,1,15,印刷・同関連業,2,91,68,-,-,-,84,68,7,-,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13211,小平市,1,19,ゴム製品製造業,1,229,224,1,-,-,176,173,34,34,20,18,-,-,x,x,x,x,x,-,x,x,-,-,-,x,x,x
2,13211,小平市,1,25,はん用機械器具製造業,1,148,106,-,-,-,115,89,29,14,4,3,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13211,小平市,1,26,生産用機械器具製造業,1,36,33,-,-,-,35,32,1,1,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13211,小平市,1,28,電子部品・デバイス・電子回路製造業,2,88,65,-,-,-,78,60,9,4,1,1,-,-,x,x,x,-,x,x,x,x,-,-,-,x,x,x
2,13211,小平市,1,29,電気機械器具製造業,1,40,33,-,-,-,35,32,5,1,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13211,小平市,1,30,情報通信機械器具製造業,1,1202,1091,51,-,-,1228,1116,-,-,25,23,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13212,日野市,0,00,総数,15,11023,9157,481,-,-,9168,7877,945,677,1391,1051,-,-,8134297,18015502,16117519,63789,203838,1213241,31658246,25194131,131409,42603,-,6290103,12615846,12932814
2,13212,日野市,1,09,食料品製造業,1,74,25,-,-,-,56,25,18,-,-,-,-,-,x,x,x,x,x,-,x,x,-,-,-,-,x,x
2,13212,日野市,1,15,印刷・同関連業,2,110,89,-,-,-,83,80,25,8,2,1,-,-,x,x,x,x,x,x,x,x,x,x,-,x,x,x
2,13212,日野市,1,24,金属製品製造業,1,36,16,-,-,-,20,15,16,1,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13212,日野市,1,26,生産用機械器具製造業,1,44,27,-,-,-,30,26,14,1,-,-,-,-,x,x,x,-,x,x,x,x,x,-,-,x,x,x
2,13212,日野市,1,27,業務用機械器具製造業,1,141,123,-,-,-,108,99,32,23,1,1,-,-,x,x,x,x,x,-,x,x,-,x,-,-,x,x
2,13212,日野市,1,28,電子部品・デバイス・電子回路製造業,2,1268,951,97,-,-,933,757,72,36,360,245,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13212,日野市,1,29,電気機械器具製造業,4,2671,2138,29,-,-,2358,1959,322,193,20,15,-,-,2225518,6846909,6149230,4941,38026,643649,18269364,11992541,-,-,-,6276823,11289682,10775118
2,13212,日野市,1,31,輸送用機械器具製造業,3,6679,5788,355,-,-,5580,4916,446,415,1008,789,-,-,4894430,10251156,9532999,36959,102884,198312,11899837,11899837,-,-,-,-,1022477,1577248
2,13213,東村山市,0,00,総数,26,2476,1616,24,-,-,1463,1149,748,287,289,193,38,14,1021321,3300119,2895299,49035,58507,114887,6387146,6077657,109309,-,x,x,2645869,2857229
2,13213,東村山市,1,09,食料品製造業,8,890,511,-,-,-,456,331,433,179,1,1,35,14,338641,1235148,1122159,38171,24291,15803,2651859,2605080,-,-,-,46779,1248013,1315906
2,13213,東村山市,1,10,飲料・たばこ・飼料製造業,1,30,19,-,-,-,19,17,11,2,-,-,-,-,x,x,x,x,x,x,x,x,x,-,x,x,x,x
2,13213,東村山市,1,14,パルプ・紙・紙加工品製造業,1,38,33,-,-,-,37,33,1,-,-,-,-,-,x,x,x,x,x,x,x,x,-,-,x,x,x,x
2,13213,東村山市,1,15,印刷・同関連業,4,183,121,-,-,-,132,104,51,17,-,-,-,-,60420,194324,115893,3654,4001,19507,322876,237557,34822,-,-,50497,115701,118740
2,13213,東村山市,1,16,化学工業,4,216,117,1,-,-,107,86,73,10,37,22,-,-,x,x,167455,x,8939,40324,x,x,-,-,-,x,x,x
2,13213,東村山市,1,24,金属製品製造業,2,73,56,-,-,-,59,49,13,7,1,-,-,-,x,x,x,x,x,x,x,x,x,-,-,x,x,x
2,13213,東村山市,1,25,はん用機械器具製造業,1,710,565,-,-,-,469,393,10,8,231,164,-,-,x,x,x,x,x,-,x,x,-,-,-,-,x,x
2,13213,東村山市,1,28,電子部品・デバイス・電子回路製造業,4,306,174,23,-,-,158,118,152,62,19,6,3,-,124374,285738,235009,369,7153,39134,502681,460747,30103,-,-,11831,172376,201463
2,13213,東村山市,1,29,電気機械器具製造業,1,30,20,-,-,-,26,18,4,2,-,-,-,-,x,x,x,-,x,-,x,x,-,-,-,x,x,x
2,13214,国分寺市,0,00,総数,5,794,566,24,-,-,701,534,89,46,28,9,-,-,583894,819592,575871,607,8443,155636,1651251,1562971,-,22903,-,65377,761833,790448
2,13214,国分寺市,1,15,印刷・同関連業,1,36,19,-,-,-,31,18,5,1,-,-,-,-,x,x,x,x,x,x,x,x,-,x,-,x,x,x
2,13214,国分寺市,1,24,金属製品製造業,1,38,20,-,-,-,23,16,15,4,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13214,国分寺市,1,27,業務用機械器具製造業,1,593,448,24,-,-,549,425,40,37,28,9,-,-,x,x,x,x,x,x,x,x,-,x,-,x,x,x
2,13214,国分寺市,1,30,情報通信機械器具製造業,1,70,64,-,-,-,65,60,5,4,-,-,-,-,x,x,x,-,x,-,x,x,-,-,-,x,x,x
2,13214,国分寺市,1,32,その他の製造業,1,57,15,-,-,-,33,15,24,-,-,-,-,-,x,x,x,-,x,x,x,x,-,x,-,x,x,x
