地域階層,地域コード,地域,産業分類階層,産業コード,産業小分類,事業所数,従業者数（送出者を除く）／総数(人),従業者数（送出者を除く）／うち男(人),送出者（人）,個人業主及び無給家族従業者／総数(人),個人業主及び無給家族従業者／うち男(人),常用労働者／常用雇用者／正社員･正職員等／総数(人),常用労働者／常用雇用者／正社員･正職員等／うち男(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／総数(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／うち男(人),常用労働者／出向･派遣受入者／総数(人),常用労働者／出向･派遣受入者／うち男(人),臨時雇用者／総数(人),臨時雇用者／うち男(人),現金給与総額(万円),原材料使用額等(万円),製造品出荷額等／総額(万円),製造品出荷額等／うち製造品出荷額(万円),製造品出荷額等／うち加工賃収入額(万円),付加価値額(29人以下は粗付加価値額)(万円),粗付加価値額(万円)
2,13118,荒川区,2,092,水産食料品製造業,1,6,1,-,-,-,3,1,3,-,-,-,-,-,x,x,x,x,-,x,x
2,13118,荒川区,2,093,野菜缶詰・果実缶詰・農産保存食料品製造業,1,78,58,-,-,-,56,47,22,11,-,-,-,-,x,x,x,x,-,x,x
2,13118,荒川区,2,096,精穀・製粉業,1,7,2,-,-,-,3,1,4,1,-,-,-,-,x,x,x,x,-,x,x
2,13118,荒川区,2,097,パン・菓子製造業,2,13,8,-,1,1,7,4,5,3,-,-,-,-,x,x,x,x,-,x,x
2,13118,荒川区,2,099,その他の食料品製造業,9,524,186,-,-,-,138,82,371,97,15,7,-,-,88625,218741,391316,384850,-,159060,159662
2,13118,荒川区,1,100,飲料・たばこ・飼料製造業,1,22,22,-,-,-,20,20,-,-,2,2,-,-,x,x,x,x,-,x,x
2,13118,荒川区,2,104,製氷業,1,22,22,-,-,-,20,20,-,-,2,2,-,-,x,x,x,x,-,x,x
2,13118,荒川区,1,110,繊維工業,10,91,32,-,-,-,57,27,34,5,-,-,-,-,27221,54721,108981,84793,24106,50009,50009
2,13118,荒川区,2,112,織物業,1,16,8,-,-,-,14,7,2,1,-,-,-,-,x,x,x,x,x,x,x
2,13118,荒川区,2,114,染色整理業,1,14,5,-,-,-,12,4,2,1,-,-,-,-,x,x,x,-,x,x,x
2,13118,荒川区,2,116,外衣・シャツ製造業（和式を除く）,1,5,1,-,-,-,5,1,-,-,-,-,-,-,x,x,x,-,x,x,x
2,13118,荒川区,2,119,その他の繊維製品製造業,7,56,18,-,-,-,26,15,30,3,-,-,-,-,13098,16476,43696,x,11153,25087,25087
2,13118,荒川区,1,120,木材・木製品製造業（家具を除く）,2,31,16,-,1,1,6,3,24,12,-,-,-,-,x,x,x,x,x,x,x
2,13118,荒川区,2,121,製材業、木製品製造業,1,4,1,-,1,1,1,-,2,-,-,-,-,-,x,x,x,x,x,x,x
2,13118,荒川区,2,123,木製容器製造業（竹、とうを含む）,1,27,15,-,-,-,5,3,22,12,-,-,-,-,x,x,x,x,-,x,x
2,13118,荒川区,1,130,家具・装備品製造業,8,63,46,-,2,1,50,37,11,8,-,-,-,-,24327,42358,94265,94243,3,47841,47841
2,13118,荒川区,2,131,家具製造業,3,18,11,-,2,1,14,10,2,-,-,-,-,-,5136,4971,14085,14085,-,8400,8400
2,13118,荒川区,2,139,その他の家具・装備品製造業,5,45,35,-,-,-,36,27,9,8,-,-,-,-,19191,37387,80180,80158,3,39441,39441
2,13118,荒川区,1,140,パルプ・紙・紙加工品製造業,21,163,104,-,2,2,120,91,41,11,-,-,6,4,44431,89267,175198,141505,33156,78748,79224
2,13118,荒川区,2,142,紙製造業,1,6,3,-,-,-,5,3,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13118,荒川区,2,144,紙製品製造業,8,81,56,-,-,-,56,46,25,10,-,-,2,2,27274,59562,104927,82404,22523,41359,41835
2,13118,荒川区,2,145,紙製容器製造業,9,59,37,-,1,1,48,36,10,-,-,-,-,-,13588,27030,61529,53801,7196,31798,31798
2,13118,荒川区,2,149,その他のパルプ・紙・紙加工品製造業,3,17,8,-,1,1,11,6,5,1,-,-,4,2,x,x,x,x,3437,x,x
2,13118,荒川区,1,150,印刷・同関連業,93,1474,1103,3,1,1,1287,1023,167,68,22,14,3,-,627079,1288830,2541403,2069263,464963,1120316,1163800
2,13118,荒川区,2,151,印刷業,64,1181,885,3,-,-,1027,823,141,57,16,8,1,-,501856,1201764,2233882,2040641,186883,918515,960407
2,13118,荒川区,2,152,製版業,5,109,87,-,-,-,103,83,4,2,2,2,2,-,57099,47013,148356,28199,120157,91996,93588
2,13118,荒川区,2,153,製本業、印刷物加工業,24,184,131,-,1,1,157,117,22,9,4,4,-,-,68124,40053,159165,423,157923,109805,109805
2,13118,荒川区,1,160,化学工業,4,99,42,8,-,-,69,48,38,1,-,-,2,2,39674,33109,104799,103410,x,65702,66351
2,13118,荒川区,2,164,油脂加工製品・石けん・合成洗剤・界面活性剤・塗料製造業,2,33,24,-,-,-,30,23,3,1,-,-,-,-,x,x,x,x,x,x,x
2,13118,荒川区,2,166,化粧品・歯磨・その他の化粧用調整品製造業,2,66,18,8,-,-,39,25,35,-,-,-,2,2,x,x,x,x,-,x,x
2,13118,荒川区,1,180,プラスチック製品製造業（別掲を除く）,21,233,124,-,-,-,166,118,66,6,1,-,2,2,90233,201020,380392,294083,50975,164763,165327
2,13118,荒川区,2,181,プラスチック板・棒・管・継手・異形押出製品製造業,1,4,4,-,-,-,4,4,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13118,荒川区,2,182,プラスチックフィルム・シート・床材・合成皮革製造業,6,66,42,-,-,-,58,41,8,1,-,-,2,2,27375,25837,73438,61975,11463,43871,43871
2,13118,荒川区,2,183,工業用プラスチック製品製造業,3,25,9,-,-,-,15,9,10,-,-,-,-,-,7352,3406,14939,2460,11746,10628,10628
2,13118,荒川区,2,184,発泡・強化プラスチック製品製造業,2,11,9,-,-,-,10,9,1,-,-,-,-,-,x,x,x,x,x,x,x
2,13118,荒川区,2,185,プラスチック成形材料製造業（廃プラスチックを含む）,1,12,6,-,-,-,9,5,3,1,-,-,-,-,x,x,x,x,-,x,x
2,13118,荒川区,2,189,その他のプラスチック製品製造業,8,115,54,-,-,-,70,50,44,4,1,-,-,-,43698,73491,163238,133732,25156,82161,82725
2,13118,荒川区,1,190,ゴム製品製造業,11,120,77,-,2,1,77,63,40,12,1,1,-,-,36639,52855,109869,96436,5067,52672,52787
2,13118,荒川区,2,192,ゴム製・プラスチック製履物・同附属品製造業,3,21,16,-,2,1,16,13,3,2,-,-,-,-,x,x,x,x,5067,x,x
2,13118,荒川区,2,193,ゴムベルト・ゴムホース・工業用ゴム製品製造業,6,81,49,-,-,-,47,38,33,10,1,1,-,-,23326,25226,63806,62001,-,35683,35798
2,13118,荒川区,2,199,その他のゴム製品製造業,2,18,12,-,-,-,14,12,4,-,-,-,-,-,x,x,x,x,-,x,x
2,13118,荒川区,1,200,なめし革・同製品・毛皮製造業,12,170,125,-,-,-,130,104,40,21,-,-,2,1,75397,177954,296582,286855,9712,108048,109361
2,13118,荒川区,2,201,なめし革製造業,2,12,10,-,-,-,11,10,1,-,-,-,-,-,x,x,x,x,x,x,x
2,13118,荒川区,2,204,革製履物製造業,7,138,99,-,-,-,102,79,36,20,-,-,1,1,63462,162672,263243,259416,3812,91404,92717
2,13118,荒川区,2,206,かばん製造業,3,20,16,-,-,-,17,15,3,1,-,-,1,-,x,x,x,x,x,x,x
2,13118,荒川区,1,210,窯業・土石製品製造業,5,48,34,-,1,1,39,29,8,4,-,-,-,-,22677,16163,53593,42415,10891,34499,34499
2,13118,荒川区,2,211,ガラス・同製品製造業,3,31,21,-,1,1,27,18,3,2,-,-,-,-,x,x,x,x,10891,x,x
2,13118,荒川区,2,217,研磨材・同製品製造業,2,17,13,-,-,-,12,11,5,2,-,-,-,-,x,x,x,x,-,x,x
2,13118,荒川区,1,220,鉄鋼業,3,15,10,-,-,-,11,9,4,1,-,-,-,-,5732,13339,26727,23280,2040,12339,12339
2,13118,荒川区,2,229,その他の鉄鋼業,3,15,10,-,-,-,11,9,4,1,-,-,-,-,5732,13339,26727,23280,2040,12339,12339
2,13118,荒川区,1,230,非鉄金属製造業,1,22,15,-,-,-,17,14,5,1,-,-,-,-,x,x,x,x,-,x,x
2,13118,荒川区,2,235,非鉄金属素形材製造業,1,22,15,-,-,-,17,14,5,1,-,-,-,-,x,x,x,x,-,x,x
2,13118,荒川区,1,240,金属製品製造業,62,569,400,-,4,3,459,358,103,37,3,2,3,1,225143,344172,766375,546385,158763,382911,389722
2,13118,荒川区,2,242,洋食器・刃物・手道具・金物類製造業,12,100,64,-,2,2,74,54,24,8,-,-,-,-,38534,45340,108002,107944,-,57755,57755
2,13118,荒川区,2,243,暖房・調理等装置、配管工事用附属品製造業,8,61,41,-,-,-,43,34,18,7,-,-,1,1,24859,51063,119066,74890,800,62675,62675
2,13118,荒川区,2,244,建設用・建築用金属製品製造業（製缶板金業を含む),10,84,60,-,1,-,76,57,7,3,-,-,1,-,39245,60842,111139,81657,27901,46356,46356
2,13118,荒川区,2,245,金属素形材製品製造業,10,137,106,-,-,-,117,98,20,8,-,-,-,-,53705,123246,229486,214250,13225,91699,98510
2,13118,荒川区,2,246,金属被覆・彫刻業、熱処理業（ほうろう鉄器を除く）,14,111,80,-,-,-,95,73,15,6,1,1,-,-,43966,33160,123541,13020,100703,83301,83301
2,13118,荒川区,2,247,金属線製品製造業（ねじ類を除く),1,6,4,-,-,-,6,4,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13118,荒川区,2,248,ボルト・ナット・リベット・小ねじ・木ねじ等製造業,6,57,34,-,1,1,35,27,19,5,2,1,-,-,x,x,x,x,x,x,x
2,13118,荒川区,2,249,その他の金属製品製造業,1,13,11,-,-,-,13,11,-,-,-,-,1,-,x,x,x,-,x,x,x
2,13118,荒川区,1,250,はん用機械器具製造業,10,170,146,-,-,-,141,133,29,13,-,-,-,-,88467,84092,238041,197861,7098,142616,142239
2,13118,荒川区,2,252,ポンプ・圧縮機器製造業,3,103,94,-,-,-,88,87,15,7,-,-,-,-,59103,59253,160663,148353,-,94194,93817
2,13118,荒川区,2,259,その他のはん用機械・同部分品製造業,7,67,52,-,-,-,53,46,14,6,-,-,-,-,29364,24839,77378,49508,7098,48422,48422
2,13118,荒川区,1,260,生産用機械器具製造業,20,152,112,-,-,-,123,104,27,7,2,1,3,3,67360,97250,204410,165712,36737,98814,98814
2,13118,荒川区,2,263,繊維機械製造業,1,6,5,-,-,-,6,5,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13118,荒川区,2,264,生活関連産業用機械製造業,4,28,23,-,-,-,26,23,2,-,-,-,3,3,16684,14932,38869,38140,-,22063,22063
2,13118,荒川区,2,265,基礎素材産業用機械製造業,2,24,20,-,-,-,23,20,1,-,-,-,-,-,x,x,x,x,x,x,x
2,13118,荒川区,2,266,金属加工機械製造業,3,14,11,-,-,-,13,11,1,-,-,-,-,-,5219,4484,9921,9921,-,5013,5013
2,13118,荒川区,2,267,半導体・フラットパネルディスプレイ製造装置製造業,2,20,12,-,-,-,16,12,4,-,-,-,-,-,x,x,x,x,-,x,x
2,13118,荒川区,2,269,その他の生産用機械・同部分品製造業,8,60,41,-,-,-,39,33,19,7,2,1,-,-,21557,36542,76787,49251,26305,37138,37138
2,13118,荒川区,1,270,業務用機械器具製造業,15,175,110,-,4,2,130,101,39,7,2,-,-,-,66678,178716,304246,236146,30346,121305,121672
2,13118,荒川区,2,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,8,79,58,-,4,2,66,53,7,3,2,-,-,-,33533,130621,219235,205324,1297,84836,85714
2,13118,荒川区,2,274,医療用機械器具・医療用品製造業,6,85,46,-,-,-,54,42,31,4,-,-,-,-,x,x,x,30822,x,x,x
2,13118,荒川区,2,275,光学機械器具・レンズ製造業,1,11,6,-,-,-,10,6,1,-,-,-,-,-,x,x,x,-,x,x,x
2,13118,荒川区,1,280,電子部品・デバイス・電子回路製造業,4,92,64,-,-,-,74,54,18,10,-,-,-,-,35719,78511,148579,148579,-,62488,64905
2,13118,荒川区,2,282,電子部品製造業,2,21,7,-,-,-,14,5,7,2,-,-,-,-,x,x,x,x,-,x,x
2,13118,荒川区,2,284,電子回路製造業,2,71,57,-,-,-,60,49,11,8,-,-,-,-,x,x,x,x,-,x,x
2,13118,荒川区,1,290,電気機械器具製造業,17,320,250,2,-,-,269,229,48,21,5,1,-,-,166114,276744,689288,590481,32450,382727,383969
2,13118,荒川区,2,291,発電用・送電用・配電用電気機械器具製造業,4,26,21,-,-,-,26,21,-,-,-,-,-,-,10545,14922,32791,14980,2930,16468,16468
2,13118,荒川区,2,292,産業用電気機械器具製造業,1,9,9,-,-,-,9,9,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13118,荒川区,2,293,民生用電気機械器具製造業,1,29,26,-,-,-,29,26,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13118,荒川区,2,294,電球・電気照明器具製造業,8,117,81,-,-,-,94,76,23,5,-,-,-,-,51265,55990,177957,137455,28220,112716,112716
2,13118,荒川区,2,296,電子応用装置製造業,3,139,113,2,-,-,111,97,25,16,5,1,-,-,x,x,x,x,1300,x,x
2,13118,荒川区,1,310,輸送用機械器具製造業,5,43,30,-,-,-,36,30,7,-,-,-,-,-,18421,42246,79661,68608,4348,34484,34484
2,13118,荒川区,2,311,自動車・同附属品製造業,3,30,21,-,-,-,24,21,6,-,-,-,-,-,x,x,x,x,4348,x,x
2,13118,荒川区,2,319,その他の輸送用機械器具製造業,2,13,9,-,-,-,12,9,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13118,荒川区,1,320,その他の製造業,32,359,250,-,-,-,322,239,37,11,-,-,1,-,151530,351092,633990,491385,116912,265867,263376
2,13118,荒川区,2,321,貴金属・宝石製品製造業,5,65,49,-,-,-,62,48,3,1,-,-,-,-,x,x,x,x,59604,x,x
2,13118,荒川区,2,322,装身具・装飾品・ボタン・同関連品製造業（貴金属・宝石製を除く）,6,42,21,-,-,-,33,20,9,1,-,-,-,-,17467,26550,53079,53079,-,24450,24450
2,13118,荒川区,2,325,がん具・運動用具製造業,7,57,44,-,-,-,48,41,9,3,-,-,-,-,22617,45381,81066,79827,960,33359,33359
2,13118,荒川区,2,326,ペン・鉛筆・絵画用品・その他の事務用品製造業,7,103,60,-,-,-,90,54,13,6,-,-,1,-,34858,141414,228169,169842,34842,81907,81845
2,13118,荒川区,2,328,畳等生活雑貨製品製造業,1,5,3,-,-,-,5,3,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13118,荒川区,2,329,他に分類されない製造業,6,87,73,-,-,-,84,73,3,-,-,-,-,-,38593,73945,146424,124918,21506,69362,66933
2,13119,板橋区,0,000,総数,570,14208,10400,250,12,9,11375,9236,2609,1087,462,266,21,11,6964207,18924597,33808928,28523413,4371196,13444524,14177043
2,13119,板橋区,1,090,食料品製造業,29,1031,511,-,-,-,409,302,594,193,28,16,-,-,287614,1013627,2018083,1963861,15447,911147,937275
2,13119,板橋区,2,091,畜産食料品製造業,4,186,108,-,-,-,61,56,124,51,1,1,-,-,48178,419878,549662,513773,-,146234,120466
2,13119,板橋区,2,092,水産食料品製造業,1,41,14,-,-,-,23,13,18,1,-,-,-,-,x,x,x,x,-,x,x
2,13119,板橋区,2,093,野菜缶詰・果実缶詰・農産保存食料品製造業,1,8,5,-,-,-,4,3,4,2,-,-,-,-,x,x,x,x,-,x,x
2,13119,板橋区,2,094,調味料製造業,2,32,22,-,-,-,17,14,15,8,-,-,-,-,x,x,x,x,-,x,x
2,13119,板橋区,2,097,パン・菓子製造業,9,373,148,-,-,-,132,84,239,64,2,-,-,-,92230,168273,502077,486630,15447,304962,309234
2,13119,板橋区,2,099,その他の食料品製造業,12,391,214,-,-,-,172,132,194,67,25,15,-,-,123654,343097,816313,813427,-,401231,444914
2,13119,板橋区,1,110,繊維工業,17,256,112,13,2,1,188,96,79,16,-,-,1,-,90501,80251,166937,109657,40905,80174,80602
2,13119,板橋区,2,114,染色整理業,1,5,2,-,1,-,2,2,2,-,-,-,-,-,x,x,x,x,-,x,x
2,13119,板橋区,2,115,綱・網・レース・繊維粗製品製造業,1,20,18,-,-,-,19,18,1,-,-,-,-,-,x,x,x,x,x,x,x
2,13119,板橋区,2,116,外衣・シャツ製造業（和式を除く）,6,75,23,13,1,1,62,16,25,7,-,-,1,-,22019,42379,82510,61704,17412,37678,37678
2,13119,板橋区,2,118,和装製品・その他の衣服・繊維製身の回り品製造業,3,27,10,-,-,-,10,7,17,3,-,-,-,-,x,x,x,x,x,x,x
2,13119,板橋区,2,119,その他の繊維製品製造業,6,129,59,-,-,-,95,53,34,6,-,-,-,-,51943,18643,37890,25802,2888,17328,17756
2,13119,板橋区,1,130,家具・装備品製造業,6,52,39,-,-,-,48,36,4,3,-,-,-,-,23365,31933,80086,65609,1754,44381,44381
2,13119,板橋区,2,131,家具製造業,4,37,26,-,-,-,33,23,4,3,-,-,-,-,x,x,x,x,1754,x,x
2,13119,板橋区,2,133,建具製造業,1,5,5,-,-,-,5,5,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13119,板橋区,2,139,その他の家具・装備品製造業,1,10,8,-,-,-,10,8,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13119,板橋区,1,140,パルプ・紙・紙加工品製造業,27,499,338,9,-,-,407,320,97,23,4,4,-,-,199843,449711,871970,718344,91412,369559,387431
2,13119,板橋区,2,144,紙製品製造業,10,280,200,-,-,-,250,192,29,7,1,1,-,-,118147,274000,547805,488233,29181,234109,250417
2,13119,板橋区,2,145,紙製容器製造業,11,130,90,-,-,-,99,80,31,10,-,-,-,-,54095,158165,263556,217193,21140,97244,97244
2,13119,板橋区,2,149,その他のパルプ・紙・紙加工品製造業,6,89,48,9,-,-,58,48,37,6,3,3,-,-,27601,17546,60609,12918,41091,38206,39770
2,13119,板橋区,1,150,印刷・同関連業,177,5476,4225,68,2,2,4542,3744,791,419,209,108,2,1,2670231,4009459,8802942,5771983,2901137,4219145,4434148
2,13119,板橋区,2,151,印刷業,95,2557,2105,8,-,-,2174,1882,367,213,24,16,-,-,1176556,2713833,5271901,4337704,816956,2255363,2364191
2,13119,板橋区,2,152,製版業,14,1223,948,60,-,-,1008,845,102,64,173,81,-,-,x,x,x,1425377,x,x,x
2,13119,板橋区,2,153,製本業、印刷物加工業,67,1619,1114,-,2,2,1315,979,291,123,11,10,2,1,654743,702169,1891079,8902,1873115,1000188,1104723
2,13119,板橋区,2,159,印刷関連サービス業,1,77,58,-,-,-,45,38,31,19,1,1,-,-,x,x,x,-,x,x,x
2,13119,板橋区,1,160,化学工業,26,651,496,22,-,-,507,421,118,61,48,34,-,-,353925,1646846,2522414,2439604,-,754275,823352
2,13119,板橋区,2,161,化学肥料製造業,1,4,3,-,-,-,3,2,1,1,-,-,-,-,x,x,x,x,-,x,x
2,13119,板橋区,2,162,無機化学工業製品製造業,7,132,118,-,-,-,108,97,11,10,13,11,-,-,68954,612212,805450,741021,-,163976,190513
2,13119,板橋区,2,163,有機化学工業製品製造業,4,58,49,-,-,-,48,42,7,4,3,3,-,-,24964,76132,117107,99559,-,37764,37764
2,13119,板橋区,2,164,油脂加工製品・石けん・合成洗剤・界面活性剤・塗料製造業,5,305,239,22,-,-,229,195,66,44,32,20,-,-,186382,863941,1308323,1307490,-,369823,411357
2,13119,板橋区,2,165,医薬品製造業,2,45,31,-,-,-,44,31,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13119,板橋区,2,166,化粧品・歯磨・その他の化粧用調整品製造業,4,69,27,-,-,-,42,26,27,1,-,-,-,-,27729,48267,127869,127869,-,73450,73450
2,13119,板橋区,2,169,その他の化学工業,3,38,29,-,-,-,33,28,5,1,-,-,-,-,18062,25714,73202,73202,-,43768,43768
2,13119,板橋区,1,170,石油製品・石炭製品製造業,2,64,57,-,-,-,64,57,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13119,板橋区,2,172,潤滑油・グリース製造業（石油精製業によらないもの）,2,64,57,-,-,-,64,57,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13119,板橋区,1,180,プラスチック製品製造業（別掲を除く）,30,376,216,-,2,1,302,206,71,9,1,-,5,1,152636,248572,499935,389387,45742,227664,232072
2,13119,板橋区,2,181,プラスチック板・棒・管・継手・異形押出製品製造業,4,37,21,-,-,-,31,21,6,-,-,-,4,-,16143,17025,43633,29690,13943,24525,24525
2,13119,板橋区,2,182,プラスチックフィルム・シート・床材・合成皮革製造業,3,75,47,-,1,-,70,46,3,1,1,-,-,-,31883,49804,104782,40282,1630,48383,50617
2,13119,板橋区,2,183,工業用プラスチック製品製造業,10,87,41,-,1,1,58,36,28,4,-,-,-,-,29273,34687,79248,70571,8677,41075,41075
2,13119,板橋区,2,184,発泡・強化プラスチック製品製造業,3,64,46,-,-,-,53,44,11,2,-,-,-,-,x,x,x,x,x,x,x
2,13119,板橋区,2,185,プラスチック成形材料製造業（廃プラスチックを含む）,1,4,4,-,-,-,2,2,2,2,-,-,-,-,x,x,x,x,x,x,x
2,13119,板橋区,2,189,その他のプラスチック製品製造業,9,109,57,-,-,-,88,57,21,-,-,-,1,1,43647,121364,220743,199214,19593,91990,91990
2,13119,板橋区,1,190,ゴム製品製造業,4,36,22,-,-,-,30,21,6,1,-,-,-,-,10928,25848,45618,37824,4800,18222,18222
2,13119,板橋区,2,193,ゴムベルト・ゴムホース・工業用ゴム製品製造業,4,36,22,-,-,-,30,21,6,1,-,-,-,-,10928,25848,45618,37824,4800,18222,18222
2,13119,板橋区,1,200,なめし革・同製品・毛皮製造業,2,31,18,-,-,-,23,17,8,1,-,-,-,-,x,x,x,x,-,x,x
2,13119,板橋区,2,206,かばん製造業,1,5,4,-,-,-,4,4,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13119,板橋区,2,207,袋物製造業,1,26,14,-,-,-,19,13,7,1,-,-,-,-,x,x,x,x,-,x,x
2,13119,板橋区,1,210,窯業・土石製品製造業,8,387,313,-,-,-,328,267,52,40,7,6,1,-,197615,764595,1302724,1272999,-,460679,498369
2,13119,板橋区,2,211,ガラス・同製品製造業,1,260,214,-,-,-,228,185,25,23,7,6,-,-,x,x,x,x,-,x,x
2,13119,板橋区,2,212,セメント・同製品製造業,4,88,71,-,-,-,73,61,15,10,-,-,-,-,28281,332575,462084,433879,-,114286,119573
2,13119,板橋区,2,215,耐火物製造業,1,9,9,-,-,-,8,8,1,1,-,-,-,-,x,x,x,x,-,x,x
2,13119,板橋区,2,218,骨材・石工品等製造業,1,16,10,-,-,-,8,5,8,5,-,-,-,-,x,x,x,x,-,x,x
2,13119,板橋区,2,219,その他の窯業・土石製品製造業,1,14,9,-,-,-,11,8,3,1,-,-,1,-,x,x,x,x,-,x,x
2,13119,板橋区,1,220,鉄鋼業,7,749,691,-,-,-,678,632,58,48,13,11,1,1,475365,3638210,4821021,4545885,253861,977925,1198034
2,13119,板橋区,2,223,製鋼を行わない鋼材製造業（表面処理鋼材を除く）,4,580,540,-,-,-,555,517,21,20,4,3,-,-,367807,3554830,4597404,4497429,82085,849911,1068487
2,13119,板橋区,2,229,その他の鉄鋼業,3,169,151,-,-,-,123,115,37,28,9,8,1,1,107558,83380,223617,48456,171776,128014,129547
2,13119,板橋区,1,230,非鉄金属製造業,15,152,117,-,-,-,127,105,22,10,3,2,-,-,51525,233430,319898,270215,33183,81911,81274
2,13119,板橋区,2,234,電線・ケーブル製造業,2,40,36,-,-,-,37,34,-,-,3,2,-,-,x,x,x,x,-,x,x
2,13119,板橋区,2,235,非鉄金属素形材製造業,10,85,63,-,-,-,65,53,20,10,-,-,-,-,27916,54909,117774,93084,24690,57940,57940
2,13119,板橋区,2,239,その他の非鉄金属製造業,3,27,18,-,-,-,25,18,2,-,-,-,-,-,x,x,x,x,8493,x,x
2,13119,板橋区,1,240,金属製品製造業,46,536,372,-,1,1,451,348,83,22,1,1,-,-,233320,310204,762120,440893,315832,409976,417976
2,13119,板橋区,2,242,洋食器・刃物・手道具・金物類製造業,6,57,42,-,-,-,53,41,4,1,-,-,-,-,32282,17329,77204,68261,3600,55185,55185
2,13119,板橋区,2,243,暖房・調理等装置、配管工事用附属品製造業,3,31,21,-,-,-,22,19,8,1,1,1,-,-,13387,17754,61576,18862,42714,40389,40389
2,13119,板橋区,2,244,建設用・建築用金属製品製造業（製缶板金業を含む),8,65,50,-,-,-,60,49,5,1,-,-,-,-,24079,64739,116069,106907,9162,47308,47308
2,13119,板橋区,2,245,金属素形材製品製造業,9,121,78,-,1,1,109,76,11,1,-,-,-,-,54031,124489,208171,203602,4569,71809,78559
2,13119,板橋区,2,246,金属被覆・彫刻業、熱処理業（ほうろう鉄器を除く）,16,221,156,-,-,-,174,139,47,17,-,-,-,-,87697,57474,214609,-,214557,143598,144848
2,13119,板橋区,2,248,ボルト・ナット・リベット・小ねじ・木ねじ等製造業,2,20,16,-,-,-,19,16,1,-,-,-,-,-,x,x,x,x,x,x,x
2,13119,板橋区,2,249,その他の金属製品製造業,2,21,9,-,-,-,14,8,7,1,-,-,-,-,x,x,x,x,x,x,x
2,13119,板橋区,1,250,はん用機械器具製造業,9,169,127,-,-,-,124,101,41,24,4,2,-,-,91603,305156,545673,384581,11784,225607,222888
2,13119,板橋区,2,252,ポンプ・圧縮機器製造業,4,43,34,-,-,-,38,31,5,3,-,-,-,-,x,x,x,x,11784,x,x
2,13119,板橋区,2,253,一般産業用機械・装置製造業,1,60,49,-,-,-,51,43,5,4,4,2,-,-,x,x,x,x,-,x,x
2,13119,板橋区,2,259,その他のはん用機械・同部分品製造業,4,66,44,-,-,-,35,27,31,17,-,-,-,-,28057,52042,95754,50896,-,40979,40972
2,13119,板橋区,1,260,生産用機械器具製造業,38,556,445,3,1,1,489,409,66,36,3,2,1,1,261079,601348,1347040,1221030,48147,675380,694614
2,13119,板橋区,2,263,繊維機械製造業,1,15,3,-,-,-,7,2,8,1,-,-,-,-,x,x,x,x,x,x,x
2,13119,板橋区,2,264,生活関連産業用機械製造業,4,110,88,-,-,-,103,83,7,5,-,-,-,-,43966,146656,279539,234138,-,126762,124649
2,13119,板橋区,2,265,基礎素材産業用機械製造業,5,72,64,-,-,-,69,61,3,3,-,-,-,-,37485,92743,177660,159118,385,78264,78264
2,13119,板橋区,2,266,金属加工機械製造業,11,111,87,-,1,1,84,71,26,15,-,-,-,-,45091,101462,232947,221291,11656,126060,126060
2,13119,板橋区,2,267,半導体・フラットパネルディスプレイ製造装置製造業,4,91,73,3,-,-,79,66,12,8,3,2,-,-,x,x,x,x,x,x,x
2,13119,板橋区,2,269,その他の生産用機械・同部分品製造業,13,157,130,-,-,-,147,126,10,4,-,-,1,1,75407,83169,401690,393819,6919,278440,293613
2,13119,板橋区,1,270,業務用機械器具製造業,52,1697,1230,128,2,2,1466,1193,233,81,124,66,4,3,1063130,3576808,6167146,6044594,33869,2625733,2661350
2,13119,板橋区,2,271,事務用機械器具製造業,1,7,2,-,-,-,3,2,4,-,-,-,-,-,x,x,x,x,x,x,x
2,13119,板橋区,2,272,サービス用・娯楽用機械器具製造業,2,64,14,-,-,-,11,10,53,4,-,-,-,-,x,x,x,x,x,x,x
2,13119,板橋区,2,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,25,439,324,1,2,2,359,300,65,14,14,9,2,1,214793,430389,791553,716940,3350,360032,339445
2,13119,板橋区,2,274,医療用機械器具・医療用品製造業,15,1094,833,127,-,-,1016,828,95,59,110,57,-,-,783920,3033386,5140088,5133266,1966,2153564,2207973
2,13119,板橋区,2,275,光学機械器具・レンズ製造業,9,93,57,-,-,-,77,53,16,4,-,-,2,2,42105,62806,141266,106390,22312,73178,73178
