三鷹市 固定資産台帳（平成29年度末）,,,,,,,,,,（単位：円）
会計区分,資産区分,資産名称,取得年月日,取得価額等,減価償却累計額,現在価額,"耐用
年数",用途,数量,"単位
呼称"
一般会計,有形固定資産/物品/物品,普通特種車 ＴＫＧ－ＮＭＲ８５Ｎ,2013/3/4,"17,724,000","17,723,999",1,5,災害対策用施設,1,式
一般会計,有形固定資産/物品/物品,映写機及び付属品 DLP方式プロジェクター　PT-DZ8700　機器設置費、総合試験調整費、諸経費含む,2013/2/15,"3,860,850","3,860,849",1,5,,1,式
一般会計,有形固定資産/物品/物品,熱風消毒保管庫 ㈱中西製作所　器具消毒保管庫　ＭＣＷ－３０－ｅＴ　両面式,2013/1/15,"680,000","679,999",1,5,,1,式
一般会計,有形固定資産/物品/物品,回転釜 服部工業㈱　フライヤー機能付　ＧＨＳＭ－ＦⅡ－３２ＳＮ,2013/1/15,"573,000","572,999",1,5,,1,式
一般会計,有形固定資産/物品/物品,熱風消毒保管庫 ㈱中西製作所　器具消毒保管庫　ＭＣＷＫ－３０－ｅＴ,2013/1/15,"642,000","641,999",1,5,,1,式
一般会計,有形固定資産/物品/物品,熱風消毒保管庫 ㈱中西製作所　食缶消毒保管庫　ＭＣＷ－６０－ｅＴ,2013/1/15,"976,000","975,999",1,5,,1,式
一般会計,有形固定資産/物品/物品,焼窯 電気陶芸窯　新日本造形㈱CK-10LT型RTP－10P付,2013/2/4,"1,155,000","485,100","669,900",12,,1,式
一般会計,有形固定資産/物品/物品,棚 楽器収納棚　スチール製,2013/1/15,"710,000","443,750",266250,8,,1,式
一般会計,有形固定資産/物品/物品,棚 楽器収納棚　スチール製,2013/1/15,"710,000","443,750","266,250",8,,1,式
一般会計,有形固定資産/物品/物品,棚 楽器収納棚　スチール製,2013/1/15,"710,000","443,750","266,250",8,,1,式
一般会計,有形固定資産/物品/物品,軽貨物 スバルサンバー・バン　トランスポーター　　２WD（AT）,2013/6/10,"892,500","714,000","178,500",5,,1,式
一般会計,有形固定資産/物品/物品,コンピューター 投票管理システムサーバー等　PRIMERGY TX150 S8　他周辺機器及びソフトウェア一式,2013/5/20,"1,349,985","1,349,984",1,4,,1,式
一般会計,有形固定資産/物品/物品,回転釜 回転釜ドライ仕様（服部工業製）　GHSM-FⅡ-32SN,2013/7/31,"756,000","604,800",151200,5,,1,式
一般会計,有形固定資産/物品/物品,焼物機 レバー式焼物機ＳＧ３－３　13A　（アルミ製天板12枚付）,2013/7/31,"1,155,000","924,000","231,000",5,,1,式
一般会計,有形固定資産/物品/物品,回転釜 桐山工業㈱製：KIG2DE-40RM,2013/7/31,"871,500","697,200","174,300",5,,1,式
一般会計,有形固定資産/物品/物品,回転釜 桐山工業㈱製：KIG2DE-40RM,2013/7/31,"871,500","697,200","174,300",5,,1,式
一般会計,有形固定資産/物品/物品,回転釜 桐山工業㈱製：KIG2DE-40RM,2013/7/31,"871,500","697,200",174300,5,,1,式
一般会計,有形固定資産/物品/物品,回転釜 桐山工業㈱製：KIG2DE-40RM,2013/7/31,"871,500","697,200","174,300",5,,1,式
一般会計,有形固定資産/物品/物品,回転釜 桐山工業㈱製：KIG2DE-40RM,2013/7/31,"871,500","697,200",174300,5,,1,式
一般会計,有形固定資産/物品/物品,回転釜 回転釜ドライ仕様　（服部工業㈱製）GHSM－FⅡ－32SN,2013/7/31,"756,000","604,800",151200,5,,1,式
一般会計,有形固定資産/物品/物品,回転釜 回転釜ドライ仕様（桐山工業㈱製）KIG2D－40RM,2013/7/31,"693,000","554,400",138600,5,,1,式
一般会計,有形固定資産/物品/物品,回転釜 回転釜ドライ仕様（桐山工業㈱製）KIG2D－40RM,2013/7/31,"693,000","554,400",138600,5,,1,式
一般会計,有形固定資産/物品/物品,回転釜 回転釜ドライ仕様（桐山工業㈱製）KIG2D－40RM,2013/7/31,"693,000","554,400",138600,5,,1,式
一般会計,有形固定資産/物品/物品,回転釜 回転釜ドライ仕様（桐山工業㈱製）KIG2D－40RM,2013/7/31,"693,000","554,400",138600,5,,1,式
一般会計,有形固定資産/物品/物品,回転釜 回転釜ドライ仕様（桐山工業㈱製）KIG2D－40RM,2013/7/31,"693,000",554400,"138,600",5,,1,式
一般会計,有形固定資産/物品/物品,野菜裁断機 野菜裁断機　フードスライサー　㈱アイホー製　ＦＳ－３５標準型　ドライ仕様,2013/8/23,"756,000",604800,"151,200",5,,1,式
一般会計,有形固定資産/物品/物品,つい立 セーフウォールスプレッド・ランマオープンパネル（木目）　オカムラ　5DG0ZZ,2013/10/25,"669,900","334,948","334,952",8,,1,式
一般会計,有形固定資産/物品/物品,OA機器用机 インターネット閲覧テーブル　オカムラ　LW01SP,2013/10/23,"1,155,000","309,540","845,460",15,,1,式
一般会計,有形固定資産/物品/物品,その他事業用機械器具 「Poki」着ぐるみ 身長165cmの人が入った場合、毛までの全高が約2m6cm程,2009/12/18,"897,750","897,744",6,8,,1,式
一般会計,有形固定資産/物品/物品,化学・分析測定機器 移動窒素酸化物測定装置　東亜ディーケーケー株式会社GLN-314型,2013/9/27,"1,680,000","1,344,000","336,000",5,,1,式
一般会計,有形固定資産/物品/物品,その他保管庫 壁面展示ケース　オカムラ　B2M0PC,2013/10/31,"3,853,500","1,032,736",2820764,15,,1,式
一般会計,有形固定資産/物品/物品,その他保管庫 平面型覗きケース　オカムラ　B2M1PC,2013/10/31,"1,302,000","348,936","953,064",15,,1,式
一般会計,有形固定資産/物品/物品,その他棚 展示架・記載台,2013/11/8,"1,065,750","285,620","780,130",15,,1,式
一般会計,有形固定資産/物品/物品,その他棚 展示架,2013/11/8,"2,084,250","558,576","1,525,674",15,,1,式
一般会計,有形固定資産/物品/物品,プールクリーナー プールロボット　ヒサモト　アクアボットターボRC,2013/4/4,"563,851","376,652",187199,6,,1,式
一般会計,有形固定資産/物品/物品,その他事務用機器 自書式投票用紙読取分類機　テラックCRS-VA（本体）【5スタッカー】,2014/2/8,"2,415,000","1,932,000",483000,5,,1,式
一般会計,有形固定資産/物品/物品,その他事務用機器 自書式投票用紙読取分類機　テラックCRS-VA（本体）【5スタッカー】,2014/2/8,"2,415,000","1,932,000","483,000",5,,1,式
一般会計,有形固定資産/物品/物品,その他事務用機器 自書式投票用紙読取分類機　テラックCRS-VA　増設ユニット【8スタッカー】,2014/2/8,"892,500","714,000",178500,5,,1,式
一般会計,有形固定資産/物品/物品,その他事務用機器 自書式投票用紙読取分類機　テラックCRS-VA　増設ユニット【8スタッカー】,2014/2/8,"892,500","714,000","178,500",5,,1,式
一般会計,有形固定資産/物品/物品,その他事務用機器 自書式投票用紙読取分類機　テラックCRS-VA　反転ユニット,2014/2/8,"945,000","756,000",189000,5,,1,式
一般会計,有形固定資産/物品/物品,その他事務用機器 自書式投票用紙読取分類機　テラックCRS-VA　反転ユニット,2014/2/8,"945,000","756,000","189,000",5,,1,式
一般会計,有形固定資産/物品/物品,普通特種車 ＴＫＧ‐ＮＭＲ８５Ｎ,2014/1/30,"17,797,500","14,238,000","3,559,500",5,災害対策用施設,1,式
一般会計,有形固定資産/物品/物品,軽貨物 連絡用自動車　スバル・サンバーバン　ＶＢ　２ＷＤ（ＡＴ）　型式ＴＬ１Ｂ５ＡＣ－ＥＸＨ,2014/3/31,"861,000","688,800",172200,5,,1,式
一般会計,有形固定資産/物品/物品,焼物機 レバー式焼物機ＳＧ３－３　東京板金工業製,2014/3/31,"945,000","756,000",189000,5,,1,式
一般会計,有形固定資産/物品/物品,その他清掃器具 乗用式芝刈り機　(株)IHIｼﾊﾞｳﾗ　LT184A　同等品以上,2014/3/31,"790,797","395,396","395,401",8,,1,式
一般会計,有形固定資産/物品/物品,その他維持管理用機械器具 エアレーション作業機　(株)IHIｼﾊﾞｳﾗ　SEC108　同等品以上,2014/3/31,"630,000","315,000",315000,8,,1,式
一般会計,有形固定資産/物品/物品,"その他保管用具 防災広場倉庫（コンテナ型）　L2,400×W2,400×H2,320～2,370",2014/3/31,"2,451,750","657,068",1794682,15,,1,式
一般会計,有形固定資産/物品/物品,軽乗用車 スバル　プレオプラス RE1B5BA,2014/4/18,"786,240","589,680",196560,4,,1,式
一般会計,有形固定資産/物品/物品,ポンプ Ｃ－１ﾄｰﾊﾂＶ－２０Ｂ,2013/4/1,"1,371,000","367,428","1,003,572",15,災害対策用施設,1,式
一般会計,有形固定資産/物品/物品,普通貨物 スバルサンバー・バン　トランスポーター　２W（AT)　スバル・EBD－S321B、シルバー,2014/5/26,"915,840","549,504","366,336",5,,1,式
一般会計,有形固定資産/物品/物品,洗浄・消毒器具 食器消毒保管庫　MSH10-21SDN（特） 900×530×1580,2014/6/14,"534,600","267,834","266,766",6,,1,式
一般会計,有形固定資産/物品/物品,軽貨物 スバルサンバーバン　トランスポーター　スバル・EBD-S321B,2014/6/16,"874,800","524,880",349920,5,,1,式
一般会計,有形固定資産/物品/物品,騒音・振動測定機器 振動レベル計(VM-53A)一式,2014/5/14,"540,000","324,000",216000,5,,1,式
一般会計,有形固定資産/物品/物品,騒音・振動測定機器 低周波音測定機能付精密騒音計(NL-62)一式,2014/5/14,"993,168","595,899","397,269",5,,1,式
一般会計,有形固定資産/物品/物品,野菜裁断機 フードスライサー　FS-３５標準型　ドライ仕様,2014/5/30,"777,600","466,560",311040,5,,1,式
一般会計,有形固定資産/物品/物品,チューバ ヤマハ　YBB-６４１Ⅱ（B♭）,2014/6/20,"535,500","146,190","389,310",11,,1,式
一般会計,有形固定資産/物品/物品,回転釜 ガス回転釜　桐山工業ＫＩＧ２Ｄ－４０ＲＭ　ドライ仕様,2014/7/30,"718,200","430,920","287,280",5,,1,式
一般会計,有形固定資産/物品/物品,回転釜 ガス回転釜　桐山工業ＫＩＧ２Ｄ－４０ＲＭ　ドライ仕様,2014/7/30,"718,200","430,920","287,280",5,,1,式
一般会計,有形固定資産/物品/物品,回転釜 フライヤー兼用ガス回転釜　服部工業ＧＨＳＭ－ＦⅡー３２ＳＮ　ドライ仕様,2014/7/30,"783,000","469,800","313,200",5,,1,式
一般会計,有形固定資産/物品/物品,野菜裁断機 フードスライサー　（株）アイホー　FS-35標準型ドライ仕様,2014/7/30,"777,600","466,560","311,040",5,,1,式
一般会計,有形固定資産/物品/物品,回転釜 ガス回転釜（ドライ仕様）ＧＨＳＬＭ－32ＳＮ羽沢小学校仕様,2014/7/30,"804,600","482,760",321840,5,,1,式
一般会計,有形固定資産/物品/物品,回転釜 ガス回転釜（ドライ仕様）ＧＨＳＬＭ－32ＳＮ羽沢小学校仕様,2014/7/30,"804,600","482,760","321,840",5,,1,式
一般会計,有形固定資産/物品/物品,回転釜 ガス回転釜（ドライ仕様）ＧＨＳＬＭ－32ＳＮ羽沢小学校仕様,2014/7/30,"804,600","482,760","321,840",5,,1,式
一般会計,有形固定資産/物品/物品,回転釜 ガス回転釜（ドライ仕様）ＧＨＳＬＭ－32ＳＮ羽沢小学校仕様,2014/7/30,"804,600","482,760","321,840",5,,1,式
一般会計,有形固定資産/物品/物品,回転釜 ガス回転釜（ドライ仕様）ＧＨＳＬＭ－32ＳＮ羽沢小学校仕様,2014/7/30,"804,600","482,760","321,840",5,,1,式
一般会計,有形固定資産/物品/物品,回転釜 フライヤー兼用ガス回転釜（ドライ仕様）ＧＨＳＭ－ＦⅡ－３２ＳＮ羽沢小学校仕様,2014/7/30,"945,000","567,000","378,000",5,,1,式
一般会計,有形固定資産/物品/物品,回転釜 フライヤー兼用ガス回転釜ドライ仕様　GHSM-FⅡ-32SN,2014/7/30,"783,000","469,800",313200,5,,1,式
一般会計,有形固定資産/物品/物品,熱風消毒保管庫 MCWK－３０eT,2014/7/29,"594,000","356,400","237,600",5,,1,式
一般会計,有形固定資産/物品/物品,焼物機 レバー式焼物機（三窓三段） SG3-3　13A  ㈱東京板金工業製 2280×550×1250㎜,2014/8/6,"961,200","576,720","384,480",5,,1,式
一般会計,有形固定資産/物品/物品,熱風消毒保管庫 ㈱中西製作所　ＭＣＷＫ－３０－eＴ,2014/7/29,"594,000","356,400",237600,5,,1,式
一般会計,有形固定資産/物品/物品,焼物機 レバー式焼物機（三窓三段）　ＳＧ３－３　１３Ａ 2280×550×1250㎜,2014/8/6,"961,200","576,720",384480,5,,1,式
一般会計,有形固定資産/物品/物品,コンピューター Webサーバ用機器等一式　2583PAY、42D0677、46M0901、39Y7926、4815W6J、91Y7474、OTOBMMJ2XSBCPN3700Z、A1LNLSJPS91,2014/9/30,"926,398","694,797",231601,4,,1,式
一般会計,有形固定資産/物品/物品,コンピューター 内部DNSサーバ用機器等一式　2583PAY、42D0677、46M0901、39Y7926、4815W6J、91Y7474、SPZZLLJ3XSBEPN3702Z、A1LNLSJPS,2014/9/30,"861,530","646,146",215384,4,,1,式
一般会計,有形固定資産/物品/物品,その他事務用機器 自書式投票用紙読取分類機　テラックCRS-VA　反転ユニット 選挙管理委員会事務局（開票）（本庁B2）,2014/12/4,"972,000","583,200",388800,5,,1,式
一般会計,有形固定資産/物品/物品,その他事務用機器 自書式投票用紙読取分類機　テラックCRS-VA（本体）【5スタッカー】,2014/12/4,"2,484,000","1,490,400",993600,5,,1,式
一般会計,有形固定資産/物品/物品,その他事務用機器 自書式投票用紙読取分類機　テラックCRS-VA　増設ユニット【8スタッカー】,2014/12/4,"918,000","550,800",367200,5,,1,式
一般会計,有形固定資産/物品/物品,小型特種車 ホンダフリードスパイク　ホンダＤＢＡ－ＧＢ４,2015/2/6,"3,199,500","2,399,625",799875,4,,1,式
一般会計,有形固定資産/物品/物品,演台 特注　無垢天板　側板メラミン加工　３点セット,2015/2/25,"500,000","187,500",312500,8,,1,式
一般会計,有形固定資産/物品/物品,その他情報処理機器 Barracuda Spam & Virus Firewall Plus 300,2015/2/28,"1,474,200","884,520","589,680",5,,1,式
一般会計,有形固定資産/物品/物品,普通特種車 ＴＫＧ－ＸＺＶ６４０Ｍ,2015/3/20,"18,338,400","11,003,040","7,335,360",5,災害対策用施設,1,式
一般会計,有形固定資産/物品/物品,その他保管用具 ゆりーと（着ぐるみ）,2015/3/31,"619,500","124,518","494,982",15,,1,式
一般会計,有形固定資産/物品/物品,その他保管用具 ゆりーと（都からの譲渡品）（着ぐるみ）,2015/3/31,"525,000","105,525","419,475",15,,1,式
一般会計,有形固定資産/物品/物品,野菜裁断機 ﾌｰﾄﾞｽﾗｲｻｰ　(株)ｱｲﾎｰ　FS-35　ドライ型,2015/3/27,"777,600","466,560",311040,5,,1,式
一般会計,有形固定資産/物品/物品,"コンピューター BlueCoat　SG200-30,ProxyEdition等　SC-BC-000-01一式",2014/12/26,"3,996,000","2,997,000","999,000",4,,1,式
一般会計,有形固定資産/物品/物品,"コンピューター BlueCoat　SG200-30,ProxyEdition等　SC-BC-000-01一式",2014/12/26,"3,996,000","2,997,000",999000,4,,1,式
一般会計,有形固定資産/物品/物品,軽貨物 軽トラック　ダイハツ　ハイゼット,2015/4/28,"1,058,400","423,360","635,040",5,,1,式
一般会計,有形固定資産/物品/物品,備蓄倉庫 コンテナ倉庫 14㎡,2014/4/1,"943,950","237,873",706077,12,災害対策用施設,1,式
一般会計,有形固定資産/物品/物品,備蓄倉庫 コンテナ倉庫 10㎡,2014/4/1,"987,000","248,724",738276,12,災害対策用施設,1,式
一般会計,有形固定資産/物品/物品,ポンプ D-1トーハツV-10F,2014/4/1,"552,910","111,132","441,778",15,災害対策用施設,1,式
一般会計,有形固定資産/物品/物品,ポンプ D-1トーハツV-10F,2014/4/1,"531,900","106,911",424989,15,災害対策用施設,1,式
一般会計,有形固定資産/物品/物品,ポンプ D-1トーハツV-10F,2014/4/1,"599,970","120,591","479,379",15,災害対策用施設,1,式
一般会計,有形固定資産/物品/物品,普通乗用車 日産　ノート,2015/5/27,"1,110,240","555,120",555120,4,,1,式
一般会計,有形固定資産/物品/物品,軽貨物 ダイハツＥＢＤ－Ｓ331Ｖ,2015/6/12,"999,000","399,600","599,400",5,,1,式
一般会計,有形固定資産/物品/物品,軽貨物 スバル・GBD-S321B VBクリーン DOHC 2WD 4AT　 型式記号：ＴＬ1Ｂ5ＢＤ　 ＯＰコード　ＥＸＣ　塗色：ホワイト,2015/6/23,"912,600","365,040",547560,5,,1,式
一般会計,有形固定資産/物品/物品,その他打楽器類 アダムス　オーケストラ・チャイム　AD‐BK2001C,2015/7/10,"540,000","98,280","441,720",11,,1,式
一般会計,有形固定資産/物品/物品,焼物機 レバー式　ＳＧ３－３Ｍ（株）東京板金工業製,2015/8/10,"993,600","397,440","596,160",5,,1,式
一般会計,有形固定資産/物品/物品,熱風消毒保管庫 MCWK-30-e MCWK-30-e,2015/8/5,"691,200","276,480","414,720",5,,1,式
一般会計,有形固定資産/物品/物品,回転釜 ドライ仕様　桐山工業㈱　ＫＩＧ2Ｄ-40ＲＭＴ,2015/7/29,"739,800","295,920","443,880",5,,1,式
