01会計,02款,03項,04目,05事項,06節,07細々節,08予算額
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,10東多世代交流センター多世代交流事業費,04共済費,01時間額職員共済費,2
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,10東多世代交流センター多世代交流事業費,07報償費,01講師等謝礼,240
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,10東多世代交流センター多世代交流事業費,10需用費,01諸消耗品費,350
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,01報酬,01支援員報酬　３人,7542
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,01報酬,01時間額職員報酬,1067
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,03職員手当等,01支援員期末手当,1365
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,04共済費,01支援員共済費,1410
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,04共済費,01時間額職員共済費,5
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,10需用費,01諸消耗品費,226
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,10需用費,02遊具購入費,19
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,10需用費,01自動車修繕料,42
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,10需用費,02諸修繕料,398
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,10需用費,01電気料,1800
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,10需用費,02ガス料,20
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,10需用費,03水道料,264
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,11役務費,01郵便料,9
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,11役務費,02電話料,332
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,11役務費,03システムサービス利用料,53
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,11役務費,01洗濯代,28
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,11役務費,02ピアノ調律料,15
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,11役務費,01市民活動災害補償保険適用外災害補償保険料,8
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,12委託料,01設備保守委託料,901
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,12委託料,02清掃委託料,3795
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,12委託料,03警備等委託料,1495
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,12委託料,04ごみ収集処理委託料,164
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,13使用料及び賃借料,01玄関マット使用料,23
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,13使用料及び賃借料,02ＡＥＤ機器使用料,61
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,13使用料及び賃借料,03情報機器等使用料,139
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,13使用料及び賃借料,04タブレット端末使用料,92
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,14工事請負費,01維持補修工事費,400
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,14工事請負費,02施設改修工事費,693
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,11西多世代交流センター施設管理費,17備品購入費,01諸備品購入費,58
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,12西多世代交流センター体力増進事業費,07報償費,01指導者謝礼,250
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,13西多世代交流センター子どもクラブ事業費,07報償費,01講師謝礼,120
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,13西多世代交流センター子どもクラブ事業費,10需用費,01諸消耗品費,10
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,14西多世代交流センター子育て啓発事業費,01報酬,01時間額職員報酬,1670
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,14西多世代交流センター子育て啓発事業費,04共済費,01時間額職員共済費,7
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,14西多世代交流センター子育て啓発事業費,07報償費,01講師謝礼,133
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,14西多世代交流センター子育て啓発事業費,10需用費,01諸消耗品費,70
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,15西多世代交流センター地域活動育成事業費,18負担金補助及び交付金,01事業助成金,60
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,16西多世代交流センター子どものつどい事業費,07報償費,01講師謝礼,90
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,16西多世代交流センター子どものつどい事業費,07報償費,01指導者謝礼,580
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,16西多世代交流センター子どものつどい事業費,10需用費,01諸消耗品費,122
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,16西多世代交流センター子どものつどい事業費,10需用費,01食材購入費,56
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,16西多世代交流センター子どものつどい事業費,10需用費,01諸賄費,24
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,17西多世代交流センター子育て相談事業費,01報酬,01支援員報酬　１人,2514
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,17西多世代交流センター子育て相談事業費,01報酬,01時間額職員報酬,1479
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,17西多世代交流センター子育て相談事業費,03職員手当等,01支援員期末手当,455
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,17西多世代交流センター子育て相談事業費,04共済費,01支援員共済費,470
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,17西多世代交流センター子育て相談事業費,04共済費,01時間額職員共済費,6
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,18西多世代交流センター移動児童館事業費,07報償費,01講師謝礼,50
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,18西多世代交流センター移動児童館事業費,10需用費,01諸消耗品費,69
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,18西多世代交流センター移動児童館事業費,10需用費,01諸賄費,8
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,19西多世代交流センター中高生・若者交流事業費,10需用費,01諸消耗品費,40
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,19西多世代交流センター中高生・若者交流事業費,10需用費,01食材購入費,20
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,19西多世代交流センター中高生・若者交流事業費,12委託料,01相談・居場所づくり事業委託料,488
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,20西多世代交流センター多世代交流事業費,01報酬,01時間額職員報酬,439
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,20西多世代交流センター多世代交流事業費,04共済費,01時間額職員共済費,2
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,20西多世代交流センター多世代交流事業費,07報償費,01講師等謝礼,250
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,20西多世代交流センター多世代交流事業費,10需用費,01諸消耗品費,150
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,21多世代交流センター自然体験活動事業費,07報償費,01指導者謝礼,110
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,21多世代交流センター自然体験活動事業費,10需用費,01諸消耗品費,30
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,21多世代交流センター自然体験活動事業費,10需用費,01食材購入費,150
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,21多世代交流センター自然体験活動事業費,13使用料及び賃借料,01バス借上料,119
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,21多世代交流センター自然体験活動事業費,13使用料及び賃借料,02キャンプ場使用料,20
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,22むらさき子どもひろば管理運営費,10需用費,01諸消耗品費,30
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,22むらさき子どもひろば管理運営費,12委託料,01指定管理料,24854
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,22むらさき子どもひろば管理運営費,13使用料及び賃借料,01ＡＥＤ機器使用料,61
01一般会計,03民生費,02児童福祉費,06多世代交流センター費,22むらさき子どもひろば管理運営費,14工事請負費,01維持補修工事費,550
01一般会計,03民生費,02児童福祉費,07学童保育所費,01学童保育所事務関係費,01報酬,01時間額職員報酬,218
01一般会計,03民生費,02児童福祉費,07学童保育所費,01学童保育所事務関係費,10需用費,01諸消耗品費,155
01一般会計,03民生費,02児童福祉費,07学童保育所費,01学童保育所事務関係費,10需用費,01諸印刷費,388
01一般会計,03民生費,02児童福祉費,07学童保育所費,01学童保育所事務関係費,11役務費,01郵便料,1047
01一般会計,03民生費,02児童福祉費,07学童保育所費,01学童保育所事務関係費,11役務費,02電話料,10
01一般会計,03民生費,02児童福祉費,07学童保育所費,01学童保育所事務関係費,11役務費,01口座振替手数料,474
01一般会計,03民生費,02児童福祉費,07学童保育所費,01学童保育所事務関係費,11役務費,02封入作業手数料,80
01一般会計,03民生費,02児童福祉費,07学童保育所費,01学童保育所事務関係費,12委託料,01電算業務委託料,396
01一般会計,03民生費,02児童福祉費,07学童保育所費,01学童保育所事務関係費,13使用料及び賃借料,01会場使用料,68
01一般会計,03民生費,02児童福祉費,07学童保育所費,02学童保育所管理関係費,07報償費,01講師等謝礼,26
01一般会計,03民生費,02児童福祉費,07学童保育所費,02学童保育所管理関係費,10需用費,01諸消耗品費,135
01一般会計,03民生費,02児童福祉費,07学童保育所費,02学童保育所管理関係費,10需用費,01諸修繕料,440
01一般会計,03民生費,02児童福祉費,07学童保育所費,02学童保育所管理関係費,11役務費,01システムサービス利用料,1963
01一般会計,03民生費,02児童福祉費,07学童保育所費,02学童保育所管理関係費,11役務費,01火災保険料,30
01一般会計,03民生費,02児童福祉費,07学童保育所費,02学童保育所管理関係費,11役務費,02災害補償保険料,1903
01一般会計,03民生費,02児童福祉費,07学童保育所費,02学童保育所管理関係費,12委託料,01樹木剪定等委託料,1391
01一般会計,03民生費,02児童福祉費,07学童保育所費,02学童保育所管理関係費,12委託料,02設備機器保守点検委託料,966
01一般会計,03民生費,02児童福祉費,07学童保育所費,02学童保育所管理関係費,12委託料,03指定管理料,883424
01一般会計,03民生費,02児童福祉費,07学童保育所費,02学童保育所管理関係費,12委託料,04清掃等委託料,395
01一般会計,03民生費,02児童福祉費,07学童保育所費,02学童保育所管理関係費,12委託料,05施設警備等委託料,387
01一般会計,03民生費,02児童福祉費,07学童保育所費,02学童保育所管理関係費,12委託料,06経営状況分析業務委託料,149
01一般会計,03民生費,02児童福祉費,07学童保育所費,02学童保育所管理関係費,13使用料及び賃借料,01施設使用料,10666
01一般会計,03民生費,02児童福祉費,07学童保育所費,02学童保育所管理関係費,13使用料及び賃借料,01賃借料,31736
01一般会計,03民生費,02児童福祉費,07学童保育所費,02学童保育所管理関係費,14工事請負費,01維持補修工事費,7880
01一般会計,03民生費,02児童福祉費,07学童保育所費,02学童保育所管理関係費,14工事請負費,02施設改修工事費,23731
01一般会計,03民生費,02児童福祉費,07学童保育所費,02学童保育所管理関係費,17備品購入費,01諸備品購入費,110
01一般会計,03民生費,02児童福祉費,08子ども・子育て基金費,01子ども・子育て基金積立金,24積立金,01利子相当額積立金,1179
01一般会計,03民生費,03生活保護費,01生活保護総務費,01職員人件費その他,02給料,01一般職給料　３５人,132617
01一般会計,03民生費,03生活保護費,01生活保護総務費,01職員人件費その他,03職員手当等,01一般職手当,111950
01一般会計,03民生費,03生活保護費,01生活保護総務費,01職員人件費その他,03職員手当等,01児童手当,1560
01一般会計,03民生費,03生活保護費,01生活保護総務費,01職員人件費その他,04共済費,01共済組合市負担金,50417
01一般会計,03民生費,03生活保護費,01生活保護総務費,01職員人件費その他,04共済費,01地方公務員災害補償基金負担金,272
01一般会計,03民生費,03生活保護費,01生活保護総務費,01職員人件費その他,08旅費,01職員普通旅費,192
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,01報酬,01嘱託医報酬　１人,1626
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,01報酬,02精神科医報酬　１人,702
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,01報酬,01月額職員報酬　２人,4702
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,01報酬,01時間額職員報酬,1918
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,03職員手当等,01月額職員期末手当,845
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,04共済費,01月額職員共済費,903
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,07報償費,01講師等謝礼,100
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,08旅費,01月額職員旅費,1
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,08旅費,01職員調査旅費,449
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,10需用費,01諸消耗品費,1995
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,10需用費,01諸印刷費,891
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,10需用費,01自動車修繕料,218
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,10需用費,02自転車修繕料,83
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,10需用費,03機器等修繕料,50
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,10需用費,01自動車用燃料費,188
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,10需用費,01諸賄費,1
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,11役務費,01郵便料,7760
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,11役務費,02電話料,179
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,11役務費,03システムサービス利用料,1056
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,11役務費,01家電リサイクル品収集処理手数料,113
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,11役務費,02口座振替手数料,1874
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,11役務費,03窓口払事務手数料,1818
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,11役務費,04電子証明書発行手数料,4
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,11役務費,05調査照会手数料,9
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,12委託料,01介護扶助費審査支払事務委託料,665
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,12委託料,02医療費審査支払事務等委託料,3574
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,12委託料,03レセプト点検業務委託料,1165
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,12委託料,04住居整理業務等委託料,1380
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,12委託料,05措置費支払代行事務委託料,173
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,12委託料,06電算業務委託料,31
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,12委託料,07介護認定調査委託料,82
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,13使用料及び賃借料,01情報機器等使用料,121
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,13使用料及び賃借料,02電子複写機使用料,288
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,13使用料及び賃借料,03会場使用料,45
01一般会計,03民生費,03生活保護費,01生活保護総務費,02生活保護事務関係費,17備品購入費,01諸備品購入費,683
01一般会計,03民生費,03生活保護費,01生活保護総務費,03生活保護実施体制強化事業費,01報酬,01支援員報酬　１人,2892
01一般会計,03民生費,03生活保護費,01生活保護総務費,03生活保護実施体制強化事業費,03職員手当等,01支援員期末手当,531
01一般会計,03民生費,03生活保護費,01生活保護総務費,03生活保護実施体制強化事業費,04共済費,01支援員共済費,545
01一般会計,03民生費,03生活保護費,01生活保護総務費,03生活保護実施体制強化事業費,08旅費,01支援員旅費,35
01一般会計,03民生費,03生活保護費,01生活保護総務費,04就労支援事業費,01報酬,01支援員報酬　１人,3180
01一般会計,03民生費,03生活保護費,01生活保護総務費,04就労支援事業費,03職員手当等,01支援員期末手当,588
01一般会計,03民生費,03生活保護費,01生活保護総務費,04就労支援事業費,04共済費,01支援員共済費,593
01一般会計,03民生費,03生活保護費,01生活保護総務費,04就労支援事業費,08旅費,01支援員旅費,31
01一般会計,03民生費,03生活保護費,01生活保護総務費,04就労支援事業費,10需用費,01諸消耗品費,172
01一般会計,03民生費,03生活保護費,01生活保護総務費,04就労支援事業費,11役務費,01郵便料,41
01一般会計,03民生費,03生活保護費,01生活保護総務費,04就労支援事業費,12委託料,01事業委託料,11481
01一般会計,03民生費,03生活保護費,01生活保護総務費,05精神障がい者等健康管理支援事業費,01報酬,01支援員報酬　２人,6360
01一般会計,03民生費,03生活保護費,01生活保護総務費,05精神障がい者等健康管理支援事業費,03職員手当等,01支援員期末手当,1176
01一般会計,03民生費,03生活保護費,01生活保護総務費,05精神障がい者等健康管理支援事業費,04共済費,01支援員共済費,1185
01一般会計,03民生費,03生活保護費,01生活保護総務費,05精神障がい者等健康管理支援事業費,08旅費,01支援員旅費,102
01一般会計,03民生費,03生活保護費,01生活保護総務費,05精神障がい者等健康管理支援事業費,10需用費,01諸消耗品費,28
01一般会計,03民生費,03生活保護費,01生活保護総務費,05精神障がい者等健康管理支援事業費,11役務費,01郵便料,57
01一般会計,03民生費,03生活保護費,01生活保護総務費,06被保護者健康管理支援事業費,01報酬,01支援員報酬　１人,3228
01一般会計,03民生費,03生活保護費,01生活保護総務費,06被保護者健康管理支援事業費,03職員手当等,01支援員期末手当,598
01一般会計,03民生費,03生活保護費,01生活保護総務費,06被保護者健康管理支援事業費,04共済費,01支援員共済費,595
01一般会計,03民生費,03生活保護費,01生活保護総務費,06被保護者健康管理支援事業費,08旅費,01支援員旅費,99
01一般会計,03民生費,03生活保護費,01生活保護総務費,06被保護者健康管理支援事業費,10需用費,01諸消耗品費,119
01一般会計,03民生費,03生活保護費,01生活保護総務費,06被保護者健康管理支援事業費,11役務費,01システムサービス利用料,396
01一般会計,03民生費,03生活保護費,01生活保護総務費,06被保護者健康管理支援事業費,11役務費,02郵便料,65
01一般会計,03民生費,03生活保護費,01生活保護総務費,07金銭管理支援事業費,12委託料,01事業委託料,11041
01一般会計,03民生費,03生活保護費,01生活保護総務費,08居場所づくり支援事業費,10需用費,01諸消耗品費,84
01一般会計,03民生費,03生活保護費,01生活保護総務費,08居場所づくり支援事業費,11役務費,01郵便料,8
01一般会計,03民生費,03生活保護費,01生活保護総務費,08居場所づくり支援事業費,12委託料,01事業委託料,8190
01一般会計,03民生費,03生活保護費,01生活保護総務費,09年金・資産等調査事業費,01報酬,01月額職員報酬　１人,2351
01一般会計,03民生費,03生活保護費,01生活保護総務費,09年金・資産等調査事業費,03職員手当等,01月額職員期末手当,423
01一般会計,03民生費,03生活保護費,01生活保護総務費,09年金・資産等調査事業費,04共済費,01月額職員共済費,452
01一般会計,03民生費,03生活保護費,01生活保護総務費,09年金・資産等調査事業費,08旅費,01月額職員旅費,22
01一般会計,03民生費,03生活保護費,01生活保護総務費,09年金・資産等調査事業費,10需用費,01諸消耗品費,110
01一般会計,03民生費,03生活保護費,01生活保護総務費,09年金・資産等調査事業費,11役務費,01郵便料,40
01一般会計,03民生費,03生活保護費,01生活保護総務費,09年金・資産等調査事業費,12委託料,01事業委託料,2322
01一般会計,03民生費,03生活保護費,01生活保護総務費,09年金・資産等調査事業費,13使用料及び賃借料,01情報機器等使用料,28
01一般会計,03民生費,03生活保護費,02扶助費,01生活保護費,19扶助費,01生活扶助費,1663847
01一般会計,03民生費,03生活保護費,02扶助費,01生活保護費,19扶助費,02住宅扶助費,1321547
01一般会計,03民生費,03生活保護費,02扶助費,01生活保護費,19扶助費,03教育扶助費,8212
01一般会計,03民生費,03生活保護費,02扶助費,01生活保護費,19扶助費,04介護扶助費,151569
01一般会計,03民生費,03生活保護費,02扶助費,01生活保護費,19扶助費,05医療扶助費,3075670
01一般会計,03民生費,03生活保護費,02扶助費,01生活保護費,19扶助費,06出産扶助費,300
01一般会計,03民生費,03生活保護費,02扶助費,01生活保護費,19扶助費,07生業扶助費,12458
01一般会計,03民生費,03生活保護費,02扶助費,01生活保護費,19扶助費,08葬祭扶助費,17236
01一般会計,03民生費,03生活保護費,02扶助費,01生活保護費,19扶助費,09保護施設事務費（扶）,46544
01一般会計,03民生費,03生活保護費,02扶助費,01生活保護費,19扶助費,10委託事務費（扶）,1516
01一般会計,03民生費,03生活保護費,02扶助費,01生活保護費,19扶助費,11就労自立給付金（扶）,2971
01一般会計,03民生費,03生活保護費,02扶助費,01生活保護費,19扶助費,12進学準備給付金（扶）,2700
01一般会計,03民生費,03生活保護費,02扶助費,02法外扶助事業費,19扶助費,01生活保護被保護者自立促進事業費（扶）,9870
01一般会計,03民生費,03生活保護費,02扶助費,02法外扶助事業費,19扶助費,02生活保護受給世帯健全育成費（扶）,2136
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,01職員人件費その他,02給料,01一般職給料　３５人,133014
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,01職員人件費その他,03職員手当等,01一般職手当,103467
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,01職員人件費その他,03職員手当等,01児童手当,1770
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,01職員人件費その他,04共済費,01共済組合市負担金,50620
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,01職員人件費その他,04共済費,01地方公務員災害補償基金負担金,243
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,01職員人件費その他,08旅費,01職員普通旅費,394
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,01報酬,01医療管理者報酬　１人,600
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,01報酬,02歯科保健事業嘱託医報酬　１人,468
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,01報酬,01口腔衛生指導員報酬　２人,6456
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,01報酬,02月額職員報酬　２人,4702
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,03職員手当等,01口腔衛生指導員期末手当,1196
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,03職員手当等,02月額職員期末手当,845
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,04共済費,01口腔衛生指導員共済費,1219
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,04共済費,02月額職員共済費,925
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,08旅費,01口腔衛生指導員旅費,10
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,10需用費,01新聞雑誌購読料,64
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,10需用費,02諸消耗品費,394
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,10需用費,03法規追録代,53
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,10需用費,01自動車修繕料,194
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,10需用費,02施設修繕料,200
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,10需用費,03諸修繕料,88
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,10需用費,01自動車用燃料費,49
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,10需用費,01水道料,622
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,11役務費,01郵便料,6
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,11役務費,02電話料,1380
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,11役務費,01保険料,80
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,12委託料,01警備委託料,4641
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,12委託料,02管理業務委託料,12272
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,12委託料,03電力供給業務委託料,4684
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,12委託料,04廃棄物品処理委託料,6
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,13使用料及び賃借料,01テレビ受信料,25
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,13使用料及び賃借料,02事務機器使用料,640
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,13使用料及び賃借料,03情報機器等使用料,554
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,13使用料及び賃借料,04ソフトウェア使用料,66
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,02総合保健センター管理関係費,13使用料及び賃借料,05機器使用料,44
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,03健康ガイド作成関係費,12委託料,01作成委託料,1842
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,03健康ガイド作成関係費,12委託料,02配布委託料,775
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,04休日・休日準夜診療関係費,12委託料,01休日診療委託料,17721
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,04休日・休日準夜診療関係費,12委託料,02休日準夜診療委託料,6262
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,04休日・休日準夜診療関係費,12委託料,03医師会館運営等委託料,2767
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,04休日・休日準夜診療関係費,18負担金補助及び交付金,01三鷹市薬剤師会休日診療事業助成金,11211
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,05小児初期救急平日準夜間診療事業費,12委託料,01運営委託料,21304
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,06休日歯科応急診療関係費,10需用費,01諸修繕料,79
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,06休日歯科応急診療関係費,11役務費,01検定料,75
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,06休日歯科応急診療関係費,12委託料,01休日歯科応急診療委託料,9592
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,07休日診療所・休日調剤薬局等一体的整備事業費,10需用費,01初度消耗品費,3680
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,07休日診療所・休日調剤薬局等一体的整備事業費,10需用費,01諸修繕料,2700
01一般会計,04衛生費,01保健衛生費,01保健衛生総務費,07休日診療所・休日調剤薬局等一体的整備事業費,10需用費,01電気料,350
