市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_通称,名称_英語,文化財分類,種類,場所名称,住所,方書,緯度,経度,電話番号,内線番号,員数（数）,員数（単位）,法人番号,所有者等,文化財指定日,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,画像,画像_ライセンス,概要,概要_英語,説明,説明_英語,URL,備考,区登録年度,国登録年度,,
131202,0000000151,東京都　,練馬区,南蔵院鐘楼門,ナンゾウインショウロウモン,,,区登録有形文化財・区指定有形文化財,建造物,,東京都練馬区中村1-15,,35.73087,139.64636,,,,,,南蔵院,1989-03-01,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b008.html,,1988,,,
131202,0000000152,東京都　,練馬区,探湯の儀,タントウノギ,,,区登録無形民俗文化財,,,東京都練馬区中村3-8,,35.73119,139.640017,,,,,,御嶽神社,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b042.html,,1988,,,
131202,0000000153,東京都　,練馬区,石幢七面六観音勢至道しるべ〈路上見学可〉,セキドウシチメンロッカンノンセイシミチシルベ,,,区登録有形文化財・区指定有形文化財,建造物,,東京都練馬区中村3-11,,35.732699,139.640624,,,,,,南蔵院,1998-02-23,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b014.html,,1987,,,
131202,0000000154,東京都　,練馬区,中村南遺跡第2地点5号住居址出土土器,ナカムラミナミイセキダイ2チテン5ゴウジュウキョシ シュツドドキ,,,区登録有形文化財,美術工芸品,,東京都練馬区中村南1-2,,35.72921,139.648835,,,,,,練馬区,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b1801.html,,2006,,,
131202,0000000155,東京都　,練馬区,八幡神社の本殿〈非公開〉,ハチマンジンジャノホンデン,,,区登録有形文化財,建造物,,東京都練馬区中村南3-2,,35.72979,139.641302,,,,,,八幡神社,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b1001.html,,1998,,,
131202,0000000156,東京都　,練馬区,八幡神社の水盤,ハチマンジンジャノスイバン,,,区登録有形文化財,建造物,,東京都練馬区中村南3-2,,35.72979,139.641302,,,,,,八幡神社,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b1902.html,,2007,,,
131202,0000000157,東京都　,練馬区,狐の大根取り入れ図絵馬〈非公開〉,キツネノダイコントリイレズエマ,,,区登録有形民俗文化財,,,東京都練馬区西大泉3-13,,35.755853,139.580516,,,,,,諏訪神社,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b035.html,,1989,,,
131202,0000000158,東京都　,練馬区,西大泉の稲荷神社本殿〈非公開〉,ニシオオイズミノイナリジンジャホンデン,,,区登録有形文化財,建造物,,東京都練馬区西大泉5-1,,35.760714,139.574859,,,,,,稲荷神社,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b0801.html,,1996,,,
131202,0000000159,東京都　,練馬区,ちがや馬飾り,チガヤウマカザリ,,,区登録無形民俗文化財,,,東京都練馬区錦1,,,,,,,,,伊藤弥五郎（保持者）,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b044.html,,2010,,,
131202,0000000160,東京都　,練馬区,関東大震災犠牲者慰霊碑,カントウダイシンサイギセイシャイレイヒ,,,区登録有形文化財,美術工芸品,,東京都練馬区錦1-19,,35.758517,139.668797,,,,,,円明院,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b1803.html,,2006,,,
131202,0000000161,東京都　,練馬区,文明十七年の月待板碑〈非公開〉,ブンメイジュウシチネンノツキマチイタビ,,,区登録有形民俗文化財,,,東京都練馬区錦1-19,,35.758517,139.668797,,,,,,円明院,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/bunmei17nennotukimat.html,,2013,,,
131202,0000000162,東京都　,練馬区,文亀元年の月待板碑〈非公開〉,ブンキガンネンノツキマチイタビ,,,区登録有形民俗文化財,,,東京都練馬区錦1-19,,35.758517,139.668797,,,,,,円明院,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/bunkigannennotukimat.html,,2013,,,
131202,0000000163,東京都　,練馬区,金乗院の一石六地蔵,コンジョウインノイッセキロクジゾウ,,,区登録有形民俗文化財,,,東京都練馬区錦2-4,,35.760944,139.666665,,,,,,金乗院,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b038.html,,1993,,,
131202,0000000164,東京都　,練馬区,金乗院の大イチョウ,コンジョウインノオオイチョウ,,,区登録天然記念物,,,東京都練馬区錦2-4,,35.760944,139.666665,,,,,,金乗院,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/konjyouinnoooityou.html,,2011,,,
131202,0000000165,東京都　,練馬区,金乗院御朱印状〈非公開〉,コンジョウインゴシュインジョウ,,,区登録有形文化財・区指定有形文化財,美術工芸品,,東京都練馬区錦2-4,,35.760944,139.666665,,,,,,金乗院,2002-02-13,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b060.html,,1996,,,
131202,0000000166,東京都　,練馬区,金乗院山門,コンジョウインサンモン,,,区登録有形文化財,建造物,,東京都練馬区錦2-4,,35.760944,139.666665,,,,,,金乗院,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/konjyouinsanmon.html,,2018,,,
131202,0000000167,東京都　,練馬区,貫井囃子,ヌクイバヤシ,,,区登録無形民俗文化財,,,東京都練馬区貫井・高松地域,,,,,,,,,貫井囃子保存会,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/bhayashi.html,,2003,,,
131202,0000000168,東京都　,練馬区,絵馬制作,エマセイサク,,,区登録無形文化財,工芸技術,,東京都練馬区貫井5,,,,,,,,,平田郡司（保持者）,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b0506.html,,1993,,,
131202,0000000169,東京都　,練馬区,子ノ聖観世音碑,ネノヒジリカンゼオンヒ,,,区登録有形文化財,美術工芸品,,東京都練馬区貫井5-7,,35.742772,139.635146,,,,,,円光院,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b1302.html,,2001,,,
131202,0000000170,東京都　,練馬区,貫井の東高野山道道標,ヌクイノヒガシコウヤサンミチドウヒョウ,,,区登録有形文化財,美術工芸品,,東京都練馬区貫井5-17,,35.742373,139.633607,,,,,,個人,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/nukui-douhyou_h2403.html,,2011,,,
131202,0000000171,東京都　,練馬区,白山神社囃子,ハクサンジンジャバヤシ,,,区登録無形民俗文化財,,,東京都練馬区練馬地域,,,,,,,,,白山神社囃子連,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/bhayashi.html,,2004,,,
131202,0000000172,東京都　,練馬区,阿弥陀寺の半鐘〈非公開〉,アミダジノハンショウ,,,区登録有形文化財,美術工芸品,,東京都練馬区練馬1-44,,35.739972,139.650809,,,,,,阿弥陀寺,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b0307.html,,1991,,,
131202,0000000173,東京都　,練馬区,阿弥陀寺の伏せ鉦〈非公開〉,アミダジノフセガネ,,,区登録有形文化財,美術工芸品,,東京都練馬区練馬1-44,,35.739972,139.650809,,,,,,阿弥陀寺,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b0802.html,,1996,,,
131202,0000000174,東京都　,練馬区,広川松五郎関係資料〈非公開〉,ヒロカワマツゴロウカンケイシリョウ,,,区登録有形文化財,美術工芸品,,東京都練馬区練馬4,,,,,,,,,個人,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b061.html,,2001,,,
131202,0000000175,東京都　,練馬区,練馬白山神社の大ケヤキ,ネリマハクサンジンジャノオオケヤキ,,,区登録天然記念物・国指定天然記念物,,,東京都練馬区練馬4-2,,35.740344,139.650398,,,,,,白山神社,1940-07-12,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b001.html,,1988,,,
131202,0000000176,東京都　,練馬区,"小野蘭山墓および墓誌
（都指定名称：小野蘭山墓及び墓誌）",オノランザンハカオヨビボシ,,,区登録有形文化財・都指定有形文化財,美術工芸品,,東京都練馬区練馬4-27,,35.74165,139.650872,,,,,,迎接院,1952-04-01,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b005_1.html,,20008,,,
131202,0000000177,東京都　,練馬区,池永道雲墓,イケナガドウウンボ,,,区登録史跡・都指定史跡,,,東京都練馬区練馬4-27,,35.742003,139.650709,,,,,,個人,1952-04-01,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/c006.html,,1988,,,
131202,0000000178,東京都　,練馬区,青柳家住宅主屋〈路上見学可〉,アオヤギケジュウタクシュオク,,,国登録有形文化財,建造物,,東京都練馬区羽沢1,,,,,,,,,個人,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/aoyagikejyutaku-h24.html,,,2004-11-29,,
131202,0000000179,東京都　,練馬区,開進第一小学校のクスノキ,カイシンダイイチショウガッコウノクスノキ,,,区登録天然記念物,,,東京都練馬区早宮2-1,,35.75469,139.658539,,,,,,練馬区,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b1611.html,,2004,,,
131202,0000000180,東京都　,練馬区,本寿院の賽銭箱〈非公開〉,ホンジュインノサイセンバコ,,,区登録有形文化財,美術工芸品,,東京都練馬区早宮2-26,,35.755681,139.64996,,,,,,本寿院,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b0902.html,,1997,,,
131202,0000000181,東京都　,練馬区,僧形馬頭観音,ソウギョウバトウカンノン,,,区登録有形民俗文化財,,,東京都練馬区早宮2-26,,35.755681,139.64996,,,,,,本寿院,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b037.html,,1993,,,
131202,0000000182,東京都　,練馬区,本寿院のみくじ道具〈非公開〉,ホンジュインノミクジドウグ,,,区登録有形民俗文化財・区指定有形民俗文化財,,,東京都練馬区早宮2-26,,35.755681,139.64996,,,,,,本寿院,2000-01-26,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b0705.html,,1995,,,
131202,0000000183,東京都　,練馬区,内田家の屋敷林〈路上見学可〉,ウチダケノヤシキリン,,,区登録天然記念物・区指定天然記念物,,,東京都練馬区早宮3,,,,,,,,,個人,2008-01-28,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b055.html,,1991,,,
131202,0000000184,東京都　,練馬区,八の釜の湧き水,ヤノカマノワキミズ,,,区登録天然記念物,,,東京都練馬区東大泉2-27,,,,,,,,,国,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b054.html,,1991,,,
131202,0000000185,東京都　,練馬区,牧野記念庭園,マキノキネンテイエン,,,区登録名勝、都指定名勝および史跡,,,東京都練馬区東大泉6-34,,35.746336,139.58555,,,,,,練馬区,2020-03-16,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b051.html,,1996,,,
131202,0000000186,東京都　,練馬区,町田家文書〈非公開〉,マチダケモンジョ,,,区登録有形文化財・区指定有形文化財,美術工芸品,,東京都練馬区東大泉7,,,,,,,,,個人,1991-02-12,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b6308.html,,1988,,,
131202,0000000187,東京都　,練馬区,井頭のヤナギ,イガシラノヤナギ,,,区登録天然記念物・区指定天然記念物,,,東京都練馬区東大泉7-34,,35.744896,139.576955,,,,,,練馬区,2004-03-10,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b052.html,,1989,,,
131202,0000000188,東京都　,練馬区,栗原遺跡の竪穴住居跡,クリハライセキノタテアナジュウキョアト,,,区登録史跡,,,東京都練馬区氷川台1-7,,35.754707,139.672353,,,,,,東京都,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b046.html,,1988,,,
131202,0000000189,東京都　,練馬区,十一面観音懸仏〈非公開〉,ジュウイチメンカンノンカケボトケ,,,区登録有形文化財,美術工芸品,,東京都練馬区氷川台3-24,,35.752123,139.667809,,,,,,光伝寺,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b1903.html,,2007,,,
131202,0000000190,東京都　,練馬区,光伝寺の地蔵菩薩立像および閻魔十王像〈非公開〉,コウデンジノジゾウボサツリュウゾウオヨビエンマジュウオウゾウ,,,区登録有形文化財,美術工芸品,,東京都練馬区氷川台3-24,,35.752123,139.667809,,,,,,光伝寺,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b1904.html,,2007,,,
131202,0000000191,東京都　,練馬区,下練馬の三十三所観音菩薩像〈非公開〉,シモネリマノサンジュウサンショカンノンボサツゾウ,,,区登録有形文化財,美術工芸品,,東京都練馬区氷川台3-24,,35.752123,139.667809,,,,,,光伝寺,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b1905.html,,2007,,,
131202,0000000192,東京都　,練馬区,光伝寺のコウヤマキ,コウデンジノコウヤマキ,,,区登録天然記念物,,,東京都練馬区氷川台3-24,,35.752123,139.667809,,,,,,光伝寺,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b1005.html,,1998,,,
131202,0000000193,東京都　,練馬区,角柱型水盤,カクチュウガタスイバン,,,区登録有形文化財,建造物,,東京都練馬区氷川台4-47,,35.75224,139.664828,,,,,,氷川神社,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b0241.html,,1988,,,
131202,0000000194,東京都　,練馬区,氷川神社の狛犬,ヒカワジンジャノコマイヌ,,,区登録有形文化財,美術工芸品,,東京都練馬区氷川台4-47,,35.75224,139.664828,,,,,,氷川神社,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b0241.html,,1988,,,
131202,0000000195,東京都　,練馬区,草摺引図絵馬〈非公開〉,クサズリビキズエマ,,,区登録有形文化財,美術工芸品,,東京都練馬区氷川台4-47,,35.75224,139.664828,,,,,,氷川神社,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/kusazuribikizuema.html,,2013,,,
131202,0000000196,東京都　,練馬区,神輿渡御行列図絵馬〈非公開〉,ミコシトギョギョウレツズエマ,,,区登録有形文化財・区指定有形文化財,,,東京都練馬区氷川台4-47,,35.75224,139.664828,,,,,,氷川神社,2006-02-15,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b057.html,,2000,,,
131202,0000000197,東京都　,練馬区,大氷川の力石,オオヒカワノチカライシ,,,区登録有形民俗文化財,,,東京都練馬区氷川台4-47,,35.75224,139.664828,,,,,,氷川神社,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b0241.html,,2001,,,
131202,0000000198,東京都　,練馬区,鶴の舞,ツルノマイ,,,区登録無形民俗文化財・区指定無形民俗文化財,,,東京都練馬区氷川台4-47,,35.75224,139.664828,,,,,,氷川神社宮宿鶴の舞保存会,1995-03-17,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b0404.html,,1992,,,
131202,0000000199,東京都　,練馬区,神輿渡御の御供道中歌,ミコシトギョノオトモドウチュウカ,,,区登録無形民俗文化財,,,東京都練馬区氷川台4-47,,35.75224,139.664828,,,,,,氷川神社宮宿鶴の舞保存会,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b0405.html,,1992,,,
131202,0000000200,東京都　,練馬区,富士見台囃子,フジミダイバヤシ,,,区登録無形民俗文化財,,,東京都練馬区富士見台地域,,,,,,,,,富士見台囃子保存会,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/bhayashi.html,,2003,,,
131202,0000000201,東京都　,練馬区,御嶽講奉納の水盤,オンタケコウホウノウノスイバン,,,区登録有形民俗文化財,,,東京都練馬区富士見台3-42,,35.741168,139.620551,,,,,,稲荷神社,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b1805.html,,2006,,,
131202,0000000202,東京都　,練馬区,谷原の庚申塔,ヤワラノコウシントウ,,,区登録有形民俗文化財・区指定有形民俗文化財,,,東京都練馬区富士見台4-36地先,,35.741453,139.620483,,,,,,個人,1996-02,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b2102.html,,2009,,,
131202,0000000203,東京都　,練馬区,御府内并村方旧記〈非公開〉,ゴフナイナラビニムラカタキュウキ,,,区登録有形文化財・区指定有形文化財,美術工芸品,,東京都練馬区平和台1,,,,,,,,,個人,1996-02-28,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b0308.html,,1991,,,
131202,0000000204,東京都　,練馬区,加藤家文書〈非公開〉,カトウケモンジョ,,,区登録有形文化財,美術工芸品,,東京都練馬区南大泉3,,,,,,,,,個人,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/katoukemonjyo.html,,2014,,,
131202,0000000205,東京都　,練馬区,妙福寺の梵鐘,ミョウフクジノボンショウ,,,区登録有形文化財・区指定有形文化財,美術工芸品,,東京都練馬区南大泉5-6,,35.751021,139.578302,,,,,,妙福寺,1998-02-23,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b016.html,,1987,,,
131202,0000000206,東京都　,練馬区,妙福寺文書〈非公開〉,ミョウフクジモンジョ,,,区登録有形文化財・区指定有形文化財,美術工芸品,,東京都練馬区南大泉5-6,,35.751184,139.577841,,,,,,妙福寺,1993-03-09,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b0103.html,,1989,,,
131202,0000000207,東京都　,練馬区,妙福寺の駕籠〈非公開〉,ミョウフクジノカゴ,,,区登録有形文化財,美術工芸品,,東京都練馬区南大泉5-6,,35.751184,139.577841,,,,,,妙福寺,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/myoufukujikago.html,,2012,,,
131202,0000000208,東京都　,練馬区,福徳元年の月待板碑〈非公開〉,フクトクガンネンノツキマチイタビ,,,区登録有形民俗文化財,,,東京都練馬区南大泉5-6,,35.751184,139.577841,,,,,,妙福寺,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b2003.html,,2008,,,
131202,0000000209,東京都　,練馬区,南田中囃子,ミナミタナカバヤシ,,,区登録無形民俗文化財,,,東京都練馬区南田中地域,,,,,,,,,南田中囃子保存会,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/bhayashi.html,,2002,,,
131202,0000000210,東京都　,練馬区,斎藤水車用具〈非公開〉,サイトウスイシャヨウグ,,,区登録有形民俗文化財,,,東京都練馬区南田中1,,,,,,,,,個人,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b1106.html,,1999,,,
131202,0000000211,東京都　,練馬区,榎本家長屋門〈路上見学可〉,エノモトケナガヤモン,,,区登録有形文化財,建造物,,東京都練馬区南田中4,,35.449066,139.365058,,,,,,個人,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b026.html,,1988,,,
131202,0000000212,東京都　,練馬区,観蔵院の筆子碑,カンゾウインノフデコヒ,,,区登録史跡,,,東京都練馬区南田中4-15,,35.736128,139.612872,,,,,,観蔵院,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b1806.html,,2006,,,
131202,0000000213,東京都　,練馬区,石製絵馬〈非公開〉,イシセイエマ,,,区登録有形文化財,美術工芸品,,東京都練馬区南田中5-14,,35.738209,139.611399,,,,,,稲荷神社,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b0602.html,,1994,,,
131202,0000000214,東京都　,練馬区,三原台の馬頭観音,ミハラダイノバトウカンノン,,,区登録有形民俗文化財,,,東京都練馬区三原台2-6,,35.755271,139.605856,,,,,,個人,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/miharadaibatoukannon.html,,2011,,,
131202,0000000215,東京都　,練馬区,谷原囃子,ヤワラバヤシ,,,区登録無形民俗文化財,,,東京都練馬区谷原・高野台地域,,,,,,,,,谷原囃子保存会,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/bhayashi.html,,2003,,,
131202,0000000216,東京都　,練馬区,増島家薬医門〈路上見学可〉,マスジマケヤクイモン,,,区登録有形文化財,建造物,,東京都練馬区谷原3,,,,,,,,,個人,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b033.html,,1993,,,
131202,0000000217,東京都　,練馬区,谷原延命地蔵,ヤハラエンメイジゾウ,,,区登録有形民俗文化財,,,東京都練馬区谷原1-17地先,,35.750545,139.623292,,,,,,練馬区,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b059.html,,2000,,,
131202,0000000218,東京都　,練馬区,鴨下家文書,カモシタケモンジョ,,,区登録有形文化財・区指定有形文化財,美術工芸品,,東京都練馬区石神井町5-12,,35.737466,139.599614,,,,,,練馬区,2021-03,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/kamositake.html,,2020,,,
131202,0000000219,東京都　,練馬区,佐々木家住宅主屋〈非公開〉,ササキケジュウタクシュオク,,,国登録有形文化財,建造物,,東京都練馬区小竹町1,,,,,,,,,個人,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/sasakikejyutaku-h24.html,,,2010-01-15,,
131202,0000000220,東京都　,練馬区,銀板写真（黒川嘉兵衛像）〈エリファレット・ブラウン・ジュニア撮影／1859年〉,ギンバンシャシンクロカワカヘイゾウ,,,国重要文化財,美術工芸品,,東京都練馬区旭丘2-42-1,,35.73747,139.67483,,,,,,日本大学芸術学部,2006-06-09,,,,,,,,,,,,,,,,
131202,0000000221,東京都　,練馬区,光傳寺の半鐘〈非公開〉,コウデンジノハンショウ,,,区登録有形文化財,美術工芸品,,東京都練馬区氷川台3-24,,35.752123,139.667809,,,,,,光伝寺,,,,,,,,,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/066235311202203040.html,,2021,,,
131202,0000000222,東京都　,練馬区,妙福寺の半鐘,ミョウフクジノハンショウ,,,区登録有形文化財,美術工芸品,,東京都練馬区南大泉5-6,,35.751184,139.577841,,,,,,妙福寺,,,,,,,,祖師堂回廊に懸かる。,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/066235311202203041.html,,2021,,,
131202,0000000223,東京都　,練馬区,妙福寺の半鐘,ミョウフクジノハンショウ,,,区登録有形文化財,美術工芸品,,東京都練馬区南大泉5-6,,35.751184,139.577841,,,,,,妙福寺,,,,,,,,本堂回廊に懸かる。,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/0662353112022030.html,,2021,,,
