id,EPSGコード,経度,緯度,地域,目的,施設名称,施設名称かな,住所,住所かな,利用時間,休日,電話番号,FAX番号,e-mail,アクセス,施設ホームページ,利用者,車椅子使用者対応トイレ,スロープ,一般駐車場,車椅子対応駐車場,受付等,エレベータ,車椅子対応エレベータ,エスカレーター,音声誘導,磁気誘導,電光掲示板,筆談対応,手話対応,公衆ＦＡＸ,ベビーケアルーム,ベビーカーの貸出,オストメイト,車椅子対応車両,多目的シート,思いやり駐車場,自動体外式除細動器,ベビーチェア,ベビーベッド・シート,多目的シート_38,汚物流し,車椅子使用者対応トイレの設備その他,トイレ設備特記事項,バリアフリー対応,施設特記事項1,施設特記事項２,施設周辺地図,みんなのトイレマップ
685,EPSG:6668,139.4720326,35.51804467,南町田地域,福祉>高齢,ヒューマンライフケア南町田,ひゅーまんらいふけあみなみまちだ,東京都町田市南町田2-6-22 黄桜グリーンハイツ,みなみまちだ2-6-22　きざくらぐりーはいつ,9:00～17:00,日曜日、年末年始,042-788-0321,042-795-2860,,神奈中バスセンターより85系すずかけ台駅行、87系鶴間駅東口行で「ニチパック前」下車すぐ,https://kaigo.human-lifecare.jp/facilities/ds017_MinamiMachida/activity_5.html,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,オストメイトは簡易式,出入口は手動　視覚障がい者誘導用ブロックあり　誘導支障なし,,,"https://www.google.com/maps/place/ヒューマンライフケア南町田/@35.5180643,139.4698517,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f8eeb4b49743:0xcb793b226ed29948!8m2!3d35.51806!4d139.472035",1
686,EPSG:6668,139.470258,35.53569467,成瀬・金森地域,買物>スーパーストア・マーケット,生活クラブ デポー町田,せいかつくらぶ でぽーまちだ,東京都町田市成瀬が丘2-27-1,なるせがおか2-27-1,10:30～19:00,水曜日、年末年始（12/31～1/5）、ゴールデンウイーク・お盆の時期にあり,042-706-0360,042-706-0370,,JR横浜線成瀬駅南口より徒歩3分,http://tokyo.seikatsuclub.coop/tamaminami/,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,手すりは両側設置で片側可動式,オストメイトは簡易式,出入口は自動　誘導支障なし,,,"https://www.google.com/maps/place/デポー町田+生活クラブ生協/@35.5356485,139.4680541,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f9193c9aaaab:0x7a28b3b440c1fbcf!8m2!3d35.5356442!4d139.4702374",1
687,EPSG:6668,139.4507355,35.54535033,町田中央地域,交通・移動>音響式信号機等,原町田5丁目交差点,はらまちだ5ちょうめこうさてん,東京都町田市原町田5-7,はらまちだ5-7,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.com/maps/place/35%C2%B032'42.1%22N+139%C2%B027'01.9%22E/@35.5450342,139.4494427,18z/data=!3m1!4b1!4m6!3m5!1s0x0:0xe6fd4f40e10d4f0c!7e2!8m2!3d35.5450323!4d139.4505369",0
689,EPSG:6668,139.5005438,35.57876119,鶴川地域,買物>複合店舗,島忠ホームズ町田三輪店,しまちゅうほーむずまちだみわてん,東京都町田市三輪町281-1,みわまち281-1,10:00～20:00,年中無休,044-981-3061,044-986-2302,,小田急線柿生南口より徒歩17分　又は、北口より小田急バス「亀井」下車すぐ,http://www.shimachu.co.jp/,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,手すりは両側設置で片側可動式,"みんなのトイレは1F,2Fにあります。",出入り口は自動　視覚障がい者誘導用ブロックあり　手すり付き階段　誘導支障なし,,,"https://www.google.com/maps/place/島忠・ホームズ町田三輪店/@35.5787083,139.4984122,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f989d430fd75:0x9c32fe9f25922dc0!8m2!3d35.578704!4d139.5005955",1
690,EPSG:6668,139.4544905,35.57388131,鶴川地域,交通・移動>音響式信号機等,金井遊歩公園交差点,かないゆうほこうえんこうさてん,東京都町田市金井1-10,かない1-10,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.com/maps/place/35%C2%B034'25.3%22N+139%C2%B027'16.8%22E/@35.5737013,139.4524673,17z/data=!3m1!4b1!4m6!3m5!1s0x0:0xe18903e4de39498c!7e2!8m2!3d35.5736972!4d139.4546564",0
691,EPSG:6668,139.4286695,35.57107081,忠生・山崎地域,買物>コンビニ,セブンイレブン町田山崎新道店,せぶんいれぶんまちだやまざきしんどうてん,東京都町田市山崎町1936-1,やまざきまち1936-1,24時間,無休,042-794-3971,,,町田駅より神奈中バスで山崎団地入口バス停下車徒歩5分,http://www.sej.co.jp/index.html,車いす使用者・肢体不自由者,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,手すりは両側設置で両側固定式,,出入口は自動　誘導支障なし,,,"https://www.google.com/maps/place/セブン-イレブン町田山崎新道店/@35.5710769,139.4264716,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fc6a53948c87:0xa5a37f2abe564d35!8m2!3d35.5710726!4d139.4286549",1
692,EPSG:6668,139.4422468,35.5673735,町田中央地域,福祉>高齢,木下の介護　リアンレーヴ本町田,きのしたのかいご　りあんれーう゛ほんまちだ,東京都町田市本町田2668-1,ほんまちだ2668-1,9:30～18:00,無休,042-709-3666,042-723-3731,,小田急線町田駅より神奈中バス鶴川行き他で「ひなた村」下車,http://www.kinoshita-kaigo.co.jp,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,手すりは両側設置で片側可動式,1～3階みんなのトイレあり,出入口は自動　誘導支障なし,一般型特定施設入居者生活介護,,"https://www.google.com/maps/place/リアンレーヴ+本町田/@35.5673223,139.4399787,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fc09258a32a9:0x1f6aa9b3ec0f99a7!8m2!3d35.567318!4d139.442162",1
693,EPSG:6668,139.4589575,35.6027075,鶴川地域,福祉>障がい,社会福祉法人つるかわ学園,しゃかいふくしほうじんつるかわがくえん,東京都町田市真光寺町186,しんこうじまち186,9:00～17:45,年末年始,042-735-2220,042-736-6374,,鶴川駅より神奈中バス若葉台駅行きで真光寺下車徒歩10分,http://tsurukawa-gakuen.com/,車いす使用者・肢体不自由者,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,手すりは両側設置で片側可動式,,出入口は自動、手動　誘導支障なし,,,"https://www.google.com/maps/place/〒195-0051+東京都町田市真光寺町+社会福祉法人つるかわ学園/@35.6027323,139.456731,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fb7724398d09:0x2ca575b94fed42ff!8m2!3d35.602728!4d139.4589143",1
694,EPSG:6668,139.3128232,35.61096325,相原・多摩境地域,福祉>高齢,特別養護老人ホーム椿,とくべつようごろうじんほーむつばき,東京都町田市相原町2311-1,あいはらまち2311-1,8：30～17：30,年中無休,042-700-1188,042-700-2777,,JR横浜線「相原駅」西口、相原バス停から東京家政学院行き バス9分,https://tenjuen.net,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,手すりは両側設置で片側可動式,,出入口は自動、誘導支障なし　手すり付き階段　AEDは3階椿クリニック診察室に設置,,,"https://www.google.com/maps/place/特別養護老人ホーム+椿/@35.6109633,139.3105977,17z/data=!3m1!4b1!4m5!3m4!1s0x60191cf7a6820fa7:0x4df4a56789c09e41!8m2!3d35.610959!4d139.312781",1
695,EPSG:6668,139.3652468,35.60145031,相原・多摩境地域,福祉>高齢,老人ホーム多摩境,ろうじんほーむたまさかい,東京都町田市小山ヶ丘3-26-2,おやまがおか3-26-2,9：00～18：00,年中無休,042-703-8048,042-703-8428,,京王線多摩境駅西口徒歩3分,http://nakahama-clinic.com/,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,手すりは両側設置で片側可動式,みんなのトイレは各階に2個ずつあり、片方にはオストメイト、もう一方にはベビーチェアとベビーベッド・シートが設置されている,出入口は自動、誘導支障なし　視覚障がい者誘導用ブロックあり、手すり付き階段,,,"https://www.google.com/maps/place/老人ホーム多摩境/@35.6015215,139.3631203,17z/data=!3m1!4b1!4m5!3m4!1s0x6018e2aa0beb7a55:0xcf24d8b81c7bc6b8!8m2!3d35.6015172!4d139.3653036",1
696,EPSG:6668,139.4114184,35.59606042,忠生・山崎地域,福祉>障がい,放課後等デイサービス「あらぐさ」,ほうかごとうでいさーびす「あらぐさ」,東京都町田市下小山田町231-1,しもおやまだまち231-1,13：00～18：00,土曜　日曜　祝日,042-860-0848,042-860-0849,,神奈中バス「大泉寺」バス停から徒歩1分,http://www.with-machida.or.jp/,車いす使用者・肢体不自由者,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,手すりは両側設置で片側可動式,,,,,"https://www.google.com/maps/place/あらぐさ/@35.5960203,139.4092587,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fce72e94f62d:0x16d8fb048a5f5b67!8m2!3d35.596016!4d139.411442",1
698,EPSG:6668,139.4483441,35.57459058,町田中央地域,交通・移動>音響式信号機等,薬師池公園前横断歩道,やくしいけこうえんまえおうだんほどう,東京都町田市金井町733-1,かないまち733-1,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.com/maps/place/35%C2%B034'41.8%22N+139%C2%B026'57.9%22E/@35.5782703,139.4472153,17z/data=!3m1!4b1!4m6!3m5!1s0x0:0x5af70032433b97e!7e2!8m2!3d35.5782658!4d139.4494042?hl=ja",0
699,EPSG:6668,139.414427,35.57588697,忠生・山崎地域,福祉>障がい,ケアホーム愛の鈴,けあほーむあいのすず,東京都町田市根岸2-28-14,ねぎし2-28-14,9：00～16：00,日曜,042-794-4120,042-794-4122,,町田バスセンターより神奈中バスで「下根岸」下車、徒歩3分,http://aino-suzu.jp/,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,手すりは両側設置で片側可動式,みんなのトイレは各棟（1棟、2棟）ごとに設置されている　オストメイトは1棟のみ設置,出入口は手動、誘導支障なし　視覚障がい者誘導用ブロックあり、手すり付き階段,この施設は「町田おかしの家」を運営する社会福祉法人愛の鈴が運営するケアホームです,,"https://www.google.com/maps/place/ケアホーム愛の鈴/@35.5760528,139.4122388,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fc50cc20dc25:0x4652ea3a3dcf4822!8m2!3d35.5760485!4d139.4144221?hl=ja",1
700,EPSG:6668,139.4742008,35.54378083,成瀬・金森地域,買物>スーパーストア・マーケット,食品スーパーマーケット 三徳 成瀬店,しょくひんすーぱーまーけっと さんとく なるせてん,東京都町田市成瀬4-1-7,なるせ4-1-7,9:30～22:00,元旦,042-722-3109,042-722-5110,,横浜線成瀬駅より神奈中バス「成瀬高校入口」下車すぐ,http://www.santoku.co.jp/shop/36.html,車いす使用者・肢体不自由者|子育て支援,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,手すりは両側固定,,出入口は自動　視覚障害者誘導用ブロックあり　誘導支障なし,,,"https://www.google.com/maps/place/三徳+成瀬店/@35.5438093,139.4721077,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f9110f561a5d:0x50eb593574099a17!8m2!3d35.543805!4d139.474291?hl=ja",1
701,EPSG:6668,139.4245723,35.58330328,忠生・山崎地域,福祉>高齢,イリーゼ町田図師の丘,いりーぜまちだずしのおか,東京都町田市図師町1896-1,ずしまち1896-1,9：00～18：00,年中無休,042-789-8050,042-789-8052,,神奈中バスで「図師大橋」停留所下車、徒歩1分,http://www.irs.jp,車いす使用者・肢体不自由者|オストメイト,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,手すりは片側設置で固定式,みんなのトイレは各階のエレベータ前にあり1階にはオストメイトが設置されている。,出入口は自動、誘導支障なし,,,"https://www.google.com/maps/place/イリーゼ町田図師の丘/@35.5832063,139.4220677,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fc58f672007f:0x852539ba41d10b2a!8m2!3d35.583202!4d139.424251?hl=ja",1
702,EPSG:6668,139.4596182,35.53345564,成瀬・金森地域,買物>コンビニ,セブンイレブン 町田金森店,せぶんいれぶん まちだかなもりてん,東京都町田市金森2-21-17,かなもり2-21-17,24時間,無休,042-725-2007,,,町田バスセンターより神奈中バス「金森2丁目」下車すぐ,http://www.sej.co.jp/index.html,車いす使用者・肢体不自由者,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,手すりは両側設置で片側可動式,便房引き戸が狭いので大きな車いすでは利用できません,出入口は自動　誘導支障なし,,,"https://www.google.com/maps/place/セブンイレブン町田金森店/@35.5334663,139.4574327,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f924e37e30cb:0x73ed504ad434702b!8m2!3d35.533462!4d139.459616?hl=ja",1
703,EPSG:6668,139.4731798,35.53571333,成瀬・金森地域,公共>公衆トイレ,成瀬駅北口駅前広場公共トイレ,なるせえききたぐちえきまえひろばこうきょうといれ,東京都町田市南成瀬1-1,みなみなるせ1-1,7:00～22:30,なし,,,,JR横浜線成瀬駅北口出てすぐ,,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,手すりは両側設置で片側可動式,■男女兼用,視覚障がい者誘導用ブロックあり　誘導支障なし,,,"https://www.google.com/maps/search/成瀬駅北口/@35.5363994,139.4716075,17z/data=!3m1!4b1?hl=ja",1
704,EPSG:6668,139.4593521,35.54209819,成瀬・金森地域,買物>コンビニ,ファミリーマート 町田高ヶ坂店,ふぁみりーまーと まちだこうがさかてん,東京都町田市高ヶ坂5-12-17,こうがさか5-12-17,24時間,無休,042-739-9331,,,町田バスセンターより神奈中バス「熊野神社前」下車すぐ,http://www.family.co.jp/,車いす使用者・肢体不自由者,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,手すりは両側固定式,トイレまでの通路が狭い所もあります,出入口は自動　誘導支障なし,,,"https://www.google.com/maps/search/ファミリーマート+町田高ヶ坂店/@35.5420675,139.4571864,17z/data=!3m1!4b1?hl=ja",1
705,EPSG:6668,139.4445764,35.54713611,町田中央地域,飲食>その他飲食>サービス業種>その他サービス業種>福祉>その他福祉>学校>その他学校>公共>その他公共,町田新産業創造センター,まちだしんさんぎょうそうぞうせんたー,東京都町田市中町1-4-2,なかまち1-4-2,9:00～17:00,土、日、祝、年末年始,042-850-8525,042-850-9022,,小田急町田駅より徒歩5分,http://mbda.jp,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,手すりは両側設置で片側可動式,,出入口は自動　視覚障がい者誘導用ブロックあり　手すり付き階段　誘導支障なし,,,"https://www.google.com/maps/place/町田新産業創造センター/@35.5471742,139.4424348,17z/data=!3m1!4b1!4m5!3m4!1s0x6018feb282dfee6f:0xf33e30a50af1e354!8m2!3d35.5471699!4d139.4446181?hl=ja",1
707,EPSG:6668,139.4433276,35.57305744,町田中央地域,買物>コンビニ,セブンイレブン 本町田店,せぶんいれぶん ほんまちだてん,東京都町田市本町田3239,ほんまちだ3239,24時間,無休,042-725-7771,,,町田駅より神奈中バス「今井谷戸」下車すぐ,http://www.sej.co.jp/index.html,車いす使用者・肢体不自由者,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,手すりは両側設置で片側可動式,,出入り口は自動　誘導支障なし,,,"https://www.google.com/maps/place/セブン-イレブン本町田店/@35.5730156,139.4411249,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fc0b19bf1c2d:0xc982bf4e414cb64!8m2!3d35.5730113!4d139.4433082?hl=ja",1
708,EPSG:6668,139.4191601,35.57286297,町田中央地域,子ども>保育園・幼稚園,アスク木曽西保育園,あすくきそにしほいくえん,東京都町田市木曽西3-18-2,きそにし3-18-2,7：00～20：00,日曜、祝日、年末年始,042-789-2320,042-794-6806,,神奈中バス「上宿」バス停より徒歩3分,https://www.nihonhoiku.co.jp/blog/kisonishi/,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,手すりは両側設置で片側は可動式,,出入口は手動（観音扉）視覚障がい者誘導用ブロックあり　授乳室はみんなのトイレ横の相談室を併用　園への入場はインターホンで受付　駐車場は他の施設と共用です,二階建て施設の一階部分が保育園です,,"https://www.google.com/maps/place/アスク+木曽西保育園/@35.573016,139.4170129,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fc44db736891:0xbbbc7057bcde47f7!8m2!3d35.5730117!4d139.4191962?hl=ja",1
709,EPSG:6668,139.4594194,35.58851953,鶴川地域,買物>コンビニ,セブンイレブン 町田大蔵店,せぶんいれぶん まちだおおくらてん,東京都町田市大蔵町560-1,おおくらまち560-1,24時間,無休,042-736-2777,,,鶴川駅より神奈中バス野津田車庫行「川島入口」下車すぐ,http://www.sej.co.jp/,車いす使用者・肢体不自由者,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,手すりは両側設置で片側可動式,,出入口は自動　誘導支障なし,,,"https://www.google.com/maps/place/セブン-イレブン+町田大蔵店/@35.58851,139.4572444,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fb90f1617859:0x6e1524949197a821!8m2!3d35.5885057!4d139.4594277?hl=ja",1
710,EPSG:6668,139.4633509,35.53654017,成瀬・金森地域,交通・移動>タクシー・介護タクシー,もりたケアタクシー,もりたけあたくしー,東京都町田市金森東1-19-1,かなもりひがし1-19-1,7:00～19:00　（営業時間外、休日のご利用はご相談下さい）,無休,090-1036-4840,042-739-0709(24時間),,,http://kaigotaxi91.com/,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,障害者手帳提示で1割引,国土交通省許可 介護タクシー　ヘルパー2級ケアドライバー・東京消防庁 患者等搬送業務員証取得,,,0
711,EPSG:6668,139.458302,35.55460214,玉川学園地域,買物>スーパーストア・マーケット,スーパー三和 町田大谷店,すーぱーさんわ まちだおおやてん,東京都町田市南大谷216-1,みなみおおや216-1,9:00～22:00,無休,042-725-3811,,,町田バスセンターから玉川学園前駅行きバスで南大谷都営前バス停下車すぐ,http://www.heartful-sanwa.co.jp/,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,手すりは両側設置で片側可動式,みんなのトイレは屋外にあり駐車場から直接利用できます。,出入口は自動　視覚障がい者誘導用ブロックあり　誘導支障なし,,,"https://www.google.com/maps/place/スーパー三和+町田大谷店/@35.5546638,139.4562245,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f953cb112493:0xfb5ddbbb819e1638!8m2!3d35.5546595!4d139.4584078?hl=ja",1
712,EPSG:6668,139.4469679,35.53971586,町田中央地域,交通・移動>音響式信号機等,原町田境橋横断歩道,はらまちださかいばしおうだんほどう,東京都町田市原町田1-6-23先,はらまちだ1-6-23さき,,,,,,音響式信号機設置交差点,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.com/maps/place/35%C2%B032'21.5%22N+139%C2%B026'49.0%22E/@35.5392973,139.4447423,17z/data=!3m1!4b1!4m13!1m6!3m5!1s0x6018f94aa95d2c91:0x4d3541205102e0ef!2z44CSMTk0LTAwMTMg5p2x5Lqs6YO955S655Sw5biC5Y6f55S655Sw77yR5LiB55uu77yR77yWIOWig-apiw!8m2!3d35.5393104!4d139.4469575!3m5!1s0x0:0xbd47b914df10afa7!7e2!8m2!3d35.5392929!4d139.4469307?hl=ja",0
713,EPSG:6668,139.4454316,35.58510414,鶴川地域,交通・移動>音響式信号機等,山王ガーデン入口横断歩道,さんのうがーでんいりぐちおうだんほどう,東京都町田市野津田3534先,のづた3534さき,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.com/maps/place/35%C2%B035'05.4%22N+139%C2%B027'27.1%22E/@35.5848443,139.4553433,17z/data=!3m1!4b1!4m6!3m5!1s0x0:0x30fd59570f8e247b!7e2!8m2!3d35.5848397!4d139.4575318?hl=ja",0
715,EPSG:6668,139.4054519,35.58232856,相原・多摩境地域,交通・移動>音響式信号機等,桜美林大学裏横断歩道,おうびりんだいがくうらおうだんほどう,東京都町田市常盤町3758先,ときわまち3758さき,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します,,,"https://www.google.com/maps/place/35%C2%B034'56.7%22N+139%C2%B024'26.2%22E/@35.5824303,139.4051013,17z/data=!3m1!4b1!4m6!3m5!1s0x0:0xfbb6617eb5d95e67!7e2!8m2!3d35.5824257!4d139.40729?hl=ja",0
716,EPSG:6668,139.4218868,35.56916581,町田中央地域,交通・移動>音響式信号機等,木曽中央横断歩道,きそちゅうおうおうだんほどう,東京都町田市木曽西4-35-1先,きそにし4-35-1さき,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します,,,"https://www.google.com/maps/place/35%C2%B034'09.1%22N+139%C2%B025'19.9%22E/@35.5691913,139.4199993,17z/data=!3m1!4b1!4m6!3m5!1s0x0:0x92dd73814cb5a3e8!7e2!8m2!3d35.569187!4d139.4221876?hl=ja",0
717,EPSG:6668,139.4273656,35.56808017,忠生・山崎地域,交通・移動>音響式信号機等,昭和シェル町田山崎店前交差点,しょうわしぇるまちだやまさきてんまえこうさてん,東京都町田市山崎町1-1-10先,やまざきまち1-1-10さき,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します　,,,"https://www.google.com/maps/place/35%C2%B034'04.6%22N+139%C2%B025'38.1%22E/@35.5679342,139.4261537,18z/data=!3m1!4b1!4m6!3m5!1s0x0:0xc90c3dbb5720da24!7e2!8m2!3d35.5679324!4d139.4272479?hl=ja",0
718,EPSG:6668,139.4385524,35.59823192,鶴川地域,公共>文化施設,小野路宿里山交流館,おのじじゅくさとやまこうりゅうかん,東京都町田市小野路町888-1,おのじまち888-1,9:00～17:00,年末年始（12月29日～1月3日）,042-860-4835,042-860-4836,,鶴川駅、町田駅、多摩センター駅より神奈中バスで「小野神社前」バス停下車すぐ,http://www.city.machida.tokyo.jp/kanko/miru_aso/satoyamakoryukan/index.html,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,手すりは両側設置で片側可動式,,一般駐車場はありません。障がい者用1台分のみ。　出入口は開放。　誘導支障なし。,,,"https://www.google.com/maps/place/小野路宿里山交流館/@35.5982449,139.4363607,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fc851b00ce9d:0x40d9780b515d1f2f!8m2!3d35.5982406!4d139.438544?hl=ja",1
719,EPSG:6668,139.4592789,35.52726122,成瀬・金森地域,買物>物販店,ウエルパーク町田金森店,うえるぱーくまちだかなもりてん,東京都町田市金森3-7-20,かなもり3-7-20,10:00～22:00,無休,042-850-5433,,,町田バスセンター前から神奈中バスで南町田駅行き「かわせみ会館前」下車すぐ,http://www.welpark.jp/,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,手すりは両側設置で片側可動式,,出入口は自動、誘導支障なし。視覚障がい者誘導用ブロックあり。,,,"https://www.google.com/maps/place/ウェルパーク+町田金森店/@35.5272449,139.4571216,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f9270b9613ff:0x7be0b6a6ee6ab0fa!8m2!3d35.5272406!4d139.4593049?hl=ja",1
721,EPSG:6668,139.451356,35.54014069,町田中央地域,買物>コンビニ,ファミリーマートFCサンズ原町田三丁目店,ふぁみりーまーとえふしーさんずはらまちださんちょうめてん,東京都町田市原町田3-4-16,はらまちだ3-4-16,24時間,無休,042-709-0745,,,JR横浜線町田駅ターミナル口より徒歩5分,http://www.family.co.jp/,車いす使用者・肢体不自由者,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,手すりは両側設置で片側可動式,,出入口は自動　誘導支障なし　駐車場はスギ薬局と共用です。,,,"https://www.google.com/maps/place/ファミリーマートサンズ原町田三丁目店/@35.5401545,139.4491672,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f935e47ef653:0xf1a12daf08b4086c!8m2!3d35.5401502!4d139.4513505?hl=ja",1
722,EPSG:6668,139.4514063,35.54037261,町田中央地域,買物>物販店,スギ薬局原町田店,すぎやっきょくはらまちだてん,東京都町田市原町田3-4-2,はらまちだ3-4-2,10:00～22:00,無休,042-851-8613,,,JR横浜線町田駅ターミナル口より徒歩5分,http://www.sugi-net.jp/,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,手すりは両側設置で片側可動式,,出入口は自動　視覚障害者誘導用ブロックあり　誘導支障なし　駐車場はファミリーマートFCサンズと共用です。,,,"https://www.google.com/maps/place/スギ薬局+原町田店/@35.5403527,139.4491788,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f935fcae245d:0x7b58b88a29c1f282!8m2!3d35.5403484!4d139.4513621?hl=ja",1
723,EPSG:6668,139.4798293,35.53182992,成瀬・金森地域,買物>コンビニ,セブンイレブン町田南成瀬さくら通り店,せぶんいれぶんまちだみなみなるせさくらどうりてん,東京都町田市南成瀬6-22-2,みなみなるせ6-22-2,24時間,無休,042-724-3117,,,JR横浜線成瀬駅北口より徒歩20分,http://www.sej.co.jp/,車いす使用者・肢体不自由者,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,手すりは両側設置で片側可動式,,出入口は自動　誘導支障なし,,,"https://www.google.com/maps/place/セブン-イレブン町田南成瀬さくら通り店/@35.5318783,139.4777137,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f8fdab57c5ef:0x5006a088d3f056be!8m2!3d35.531874!4d139.479897?hl=ja",1
