地域階層,地域コード,地域名,産業分類階層,大分類,中分類,分類名,総数／事業所数（事業所）,総数／従業者数（人）,開設時期／昭和59年以前／事業所数（事業所）,開設時期／昭和59年以前／従業者数（人）,開設時期／昭和60年～平成６年／事業所数（事業所）,開設時期／昭和60年～平成６年／従業者数（人）,開設時期／平成７年～平成16年／事業所数（事業所）,開設時期／平成７年～平成16年／従業者数（人）,開設時期／平成17年／事業所数（事業所）,開設時期／平成17年／従業者数（人）,開設時期／平成18年／事業所数（事業所）,開設時期／平成18年／従業者数（人）,開設時期／平成19年／事業所数（事業所）,開設時期／平成19年／従業者数（人）,開設時期／平成20年／事業所数（事業所）,開設時期／平成20年／従業者数（人）,開設時期／平成21年／事業所数（事業所）,開設時期／平成21年／従業者数（人）,開設時期／平成22年／事業所数（事業所）,開設時期／平成22年／従業者数（人）,開設時期／平成23年／事業所数（事業所）,開設時期／平成23年／従業者数（人）,開設時期／平成24年／事業所数（事業所）,開設時期／平成24年／従業者数（人）,開設時期／平成25年／事業所数（事業所）,開設時期／平成25年／従業者数（人）,開設時期／平成26年／事業所数（事業所）,開設時期／平成26年／従業者数（人）,開設時期／平成27年／事業所数（事業所）,開設時期／平成27年／従業者数（人）,開設時期／平成28年／事業所数（事業所）,開設時期／平成28年／従業者数（人）,開設時期／不詳／事業所数（事業所）,開設時期／不詳／従業者数（人）
4,13220,東大和市,2,C,05,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,1,D,00,建設業,359,1655,103,409,99,527,77,323,6,26,5,31,8,39,4,21,6,40,8,16,6,33,13,60,3,21,8,36,6,45,1,1,6,27
4,13220,東大和市,2,D,06,総合工事業,127,591,50,214,29,162,25,113,3,11,2,9,3,23,1,5,2,5,3,5,1,1,3,5,1,19,3,10,1,9,-,-,-,-
4,13220,東大和市,2,D,07,職別工事業（設備工事業を除く）,134,592,28,77,45,237,26,83,1,4,2,20,4,14,1,3,3,32,3,6,4,28,4,21,2,2,4,20,2,23,1,1,4,21
4,13220,東大和市,2,D,08,設備工事業,98,472,25,118,25,128,26,127,2,11,1,2,1,2,2,13,1,3,2,5,1,4,6,34,-,-,1,6,3,13,-,-,2,6
4,13220,東大和市,1,E,00,製造業,127,2115,63,1760,26,131,18,119,2,9,3,36,-,-,3,8,2,3,-,-,1,7,-,-,3,14,1,6,2,9,1,10,2,3
4,13220,東大和市,2,E,09,食料品製造業,15,1153,11,1113,1,3,2,35,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,10,飲料・たばこ・飼料製造業,2,25,2,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,11,繊維工業,2,5,1,2,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,12,木材・木製品製造業（家具を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,13,家具・装備品製造業,7,38,4,25,-,-,3,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,14,パルプ・紙・紙加工品製造業,3,16,1,12,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,15,印刷・同関連業,11,70,4,23,4,30,-,-,1,1,1,11,-,-,-,-,-,-,-,-,-,-,-,-,1,5,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,16,化学工業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,17,石油製品・石炭製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,18,プラスチック製品製造業（別掲を除く）,5,63,3,54,1,7,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,19,ゴム製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,20,なめし革・同製品・毛皮製造業,2,8,1,7,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,21,窯業・土石製品製造業,4,13,-,-,2,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,-,-,-,-,1,2
4,13220,東大和市,2,E,22,鉄鋼業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,23,非鉄金属製造業,2,9,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,5,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,24,金属製品製造業,10,86,6,78,2,5,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-
4,13220,東大和市,2,E,25,はん用機械器具製造業,2,14,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,10,-,-
4,13220,東大和市,2,E,26,生産用機械器具製造業,12,108,7,74,1,7,3,18,-,-,1,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,27,業務用機械器具製造業,8,100,3,62,2,27,2,8,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,28,電子部品・デバイス・電子回路製造業,13,64,4,18,3,16,2,9,1,8,-,-,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,1,8,-,-,1,1
4,13220,東大和市,2,E,29,電気機械器具製造業,15,261,9,220,3,12,3,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,30,情報通信機械器具製造業,1,24,1,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,31,輸送用機械器具製造業,4,14,1,3,2,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,32,その他の製造業,9,44,3,12,3,8,-,-,-,-,1,16,-,-,-,-,1,1,-,-,1,7,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,1,F,00,電気・ガス・熱供給・水道業,1,55,1,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,F,33,電気業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,F,34,ガス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,F,35,熱供給業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,F,36,水道業,1,55,1,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,1,G,00,情報通信業,20,183,1,62,5,55,9,47,-,-,2,8,-,-,-,-,-,-,-,-,1,3,-,-,-,-,1,1,1,7,-,-,-,-
4,13220,東大和市,2,G,37,通信業,2,9,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,7,-,-,-,-
4,13220,東大和市,2,G,38,放送業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,G,39,情報サービス業,9,42,-,-,4,9,3,25,-,-,2,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,G,40,インターネット附随サービス業,3,19,-,-,-,-,1,15,-,-,-,-,-,-,-,-,-,-,-,-,1,3,-,-,-,-,1,1,-,-,-,-,-,-
4,13220,東大和市,2,G,41,映像・音声・文字情報制作業,6,113,1,62,1,46,4,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,1,H,00,運輸業，郵便業,45,1233,12,481,8,225,15,214,-,-,1,37,3,67,1,106,-,-,2,14,1,48,-,-,-,-,1,13,1,28,-,-,-,-
4,13220,東大和市,2,H,42,鉄道業,2,43,1,8,1,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,H,43,道路旅客運送業,11,168,2,132,3,4,5,30,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,H,44,道路貨物運送業,27,938,8,301,4,186,8,171,-,-,1,37,2,65,1,106,-,-,1,11,1,48,-,-,-,-,1,13,-,-,-,-,-,-
4,13220,東大和市,2,H,45,水運業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,H,46,航空運輸業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,H,47,倉庫業,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,H,48,運輸に附帯するサービス業,4,81,1,40,-,-,2,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,28,-,-,-,-
4,13220,東大和市,2,H,49,郵便業（信書便事業を含む）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,1,I,00,卸売業，小売業,575,5673,200,1220,97,735,108,1573,13,182,17,111,12,104,13,203,16,143,10,146,16,151,16,146,22,585,11,199,9,64,6,26,9,85
4,13220,東大和市,2,I,50,各種商品卸売業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,I,51,繊維・衣服等卸売業,5,12,1,1,1,2,2,6,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,I,52,飲食料品卸売業,12,48,6,23,3,14,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,7
4,13220,東大和市,2,I,53,建築材料，鉱物・金属材料等卸売業,20,244,10,154,5,27,1,17,1,18,-,-,-,-,-,-,1,5,-,-,1,13,-,-,-,-,1,10,-,-,-,-,-,-
4,13220,東大和市,2,I,54,機械器具卸売業,35,287,14,61,4,11,7,58,-,-,4,8,1,9,2,112,-,-,-,-,2,17,1,11,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,I,55,その他の卸売業,27,139,7,26,4,11,8,71,-,-,1,2,-,-,-,-,1,13,2,9,1,1,-,-,1,1,-,-,1,2,-,-,1,3
4,13220,東大和市,2,I,56,各種商品小売業,1,365,-,-,-,-,1,365,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,I,57,織物・衣服・身の回り品小売業,43,340,12,53,8,46,8,59,1,10,-,-,1,1,-,-,-,-,1,2,2,12,5,67,3,32,1,54,1,4,-,-,-,-
4,13220,東大和市,2,I,58,飲食料品小売業,155,1961,50,291,23,162,25,446,1,17,6,65,3,37,2,4,9,114,4,74,4,43,2,22,10,480,5,114,4,24,2,15,5,53
4,13220,東大和市,2,I,59,機械器具小売業,74,550,26,176,10,54,11,138,3,29,2,5,4,16,5,31,3,5,1,34,2,26,2,15,1,1,2,2,1,17,1,1,-,-
4,13220,東大和市,2,I,60,その他の小売業,183,1464,69,402,34,300,37,384,6,72,3,28,2,32,3,28,2,6,2,27,4,39,6,31,6,47,2,19,2,17,3,10,2,22
4,13220,東大和市,2,I,61,無店舗小売業,20,263,5,33,5,108,6,25,1,36,-,-,1,9,1,28,-,-,-,-,-,-,-,-,1,24,-,-,-,-,-,-,-,-
4,13220,東大和市,1,J,00,金融業，保険業,31,344,5,91,10,65,12,162,1,3,-,-,-,-,-,-,-,-,-,-,-,-,2,20,-,-,-,-,1,3,-,-,-,-
4,13220,東大和市,2,J,62,銀行業,2,53,-,-,-,-,2,53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,J,63,協同組織金融業,9,125,2,54,4,38,2,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,18,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,J,64,貸金業，クレジットカード業等非預金信用機関,1,3,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,J,65,金融商品取引業，商品先物取引業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,J,66,補助的金融業等,1,1,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,18,162,2,34,5,26,8,94,1,3,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-,1,3,-,-,-,-
4,13220,東大和市,1,K,00,不動産業，物品賃貸業,145,545,34,107,40,135,32,116,6,34,2,2,4,14,5,32,1,16,1,1,4,18,4,34,3,11,3,9,4,10,-,-,2,6
4,13220,東大和市,2,K,68,不動産取引業,47,151,10,29,11,49,10,26,1,2,-,-,1,5,3,7,-,-,-,-,3,14,2,5,1,2,2,5,3,7,-,-,-,-
4,13220,東大和市,2,K,69,不動産賃貸業・管理業,88,308,23,68,27,76,21,81,5,32,2,2,3,9,1,2,-,-,1,1,1,4,2,29,-,-,-,-,1,3,-,-,1,1
4,13220,東大和市,2,K,70,物品賃貸業,10,86,1,10,2,10,1,9,-,-,-,-,-,-,1,23,1,16,-,-,-,-,-,-,2,9,1,4,-,-,-,-,1,5
4,13220,東大和市,1,L,00,学術研究，専門・技術サービス業,110,607,21,279,19,90,37,77,-,-,-,-,1,6,8,27,3,5,4,9,2,12,5,14,5,44,2,18,1,5,1,19,1,2
4,13220,東大和市,2,L,71,学術・開発研究機関,4,211,3,176,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,35,-,-,-,-,-,-,-,-
4,13220,東大和市,2,L,72,専門サービス業（他に分類されないもの）,60,144,7,25,9,20,27,55,-,-,-,-,1,6,4,6,2,4,3,7,2,12,2,3,2,3,1,3,-,-,-,-,-,-
4,13220,東大和市,2,L,73,広告業,5,33,2,11,-,-,1,1,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,1,19,-,-
4,13220,東大和市,2,L,74,技術サービス業（他に分類されないもの）,41,219,9,67,10,70,9,21,-,-,-,-,-,-,4,21,1,1,-,-,-,-,3,11,2,6,1,15,1,5,-,-,1,2
4,13220,東大和市,1,M,00,宿泊業，飲食サービス業,337,2773,60,257,46,216,84,934,5,50,8,56,11,54,14,128,11,140,13,209,9,129,8,60,14,53,21,198,16,99,6,67,11,123
4,13220,東大和市,2,M,75,宿泊業,3,33,2,27,-,-,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,M,76,飲食店,299,2400,54,211,42,202,75,833,4,43,7,55,9,35,13,120,10,140,11,203,8,102,7,35,13,50,18,141,16,99,5,49,7,82
4,13220,東大和市,2,M,77,持ち帰り・配達飲食サービス業,35,340,4,19,4,14,8,95,1,7,1,1,2,19,1,8,1,-,2,6,1,27,1,25,1,3,3,57,-,-,1,18,4,41
4,13220,東大和市,1,N,00,生活関連サービス業，娯楽業,240,1145,75,197,44,158,57,387,6,31,6,48,3,5,4,4,9,42,4,16,3,17,4,16,3,3,9,93,5,109,3,4,5,15
4,13220,東大和市,2,N,78,洗濯・理容・美容・浴場業,188,538,70,172,36,88,40,128,4,11,6,48,2,3,2,2,5,11,2,6,2,12,4,16,1,1,7,24,2,3,2,2,3,11
4,13220,東大和市,2,N,79,その他の生活関連サービス業,30,109,3,10,5,11,10,41,1,19,-,-,1,2,1,1,2,3,2,10,1,5,-,-,2,2,1,2,1,3,-,-,-,-
4,13220,東大和市,2,N,80,娯楽業,22,498,2,15,3,59,7,218,1,1,-,-,-,-,1,1,2,28,-,-,-,-,-,-,-,-,1,67,2,103,1,2,2,4
4,13220,東大和市,1,O,00,教育，学習支援業,110,724,16,111,17,106,33,174,4,46,2,53,1,32,8,54,2,2,6,53,5,11,5,45,3,7,-,-,2,15,3,6,3,9
4,13220,東大和市,2,O,81,学校教育,3,84,3,84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,O,82,その他の教育，学習支援業,107,640,13,27,17,106,33,174,4,46,2,53,1,32,8,54,2,2,6,53,5,11,5,45,3,7,-,-,2,15,3,6,3,9
4,13220,東大和市,1,P,00,医療，福祉,256,4484,40,1502,31,531,69,943,8,249,12,165,7,148,8,59,11,84,10,72,11,127,11,130,8,111,16,204,10,133,2,9,2,17
4,13220,東大和市,2,P,83,医療業,151,2173,23,860,23,378,42,354,3,95,4,30,3,55,6,50,7,55,8,53,6,22,3,10,3,23,12,159,6,20,2,9,-,-
4,13220,東大和市,2,P,84,保健衛生,3,6,-,-,-,-,1,1,-,-,-,-,-,-,-,-,1,2,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,P,85,社会保険・社会福祉・介護事業,102,2305,17,642,8,153,26,588,5,154,8,135,4,93,2,9,3,27,2,19,4,102,8,120,5,88,4,45,4,113,-,-,2,17
4,13220,東大和市,1,Q,00,複合サービス事業,10,101,-,-,2,43,-,-,-,-,-,-,8,58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,Q,86,郵便局,8,58,-,-,-,-,-,-,-,-,-,-,8,58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,Q,87,協同組合（他に分類されないもの）,2,43,-,-,2,43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,1,R,00,サービス業（他に分類されないもの）,115,870,39,157,18,228,33,212,3,5,3,7,1,1,2,12,3,87,2,41,2,31,5,65,1,1,1,20,1,2,-,-,1,1
4,13220,東大和市,2,R,88,廃棄物処理業,6,54,2,32,-,-,3,21,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,R,89,自動車整備業,28,108,10,33,2,7,10,47,2,4,-,-,-,-,1,3,2,5,-,-,1,9,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,R,90,機械等修理業（別掲を除く）,15,64,6,13,3,12,3,6,-,-,1,1,-,-,-,-,-,-,1,31,-,-,-,-,1,1,-,-,-,-,-,-,-,-
4,13220,東大和市,2,R,91,職業紹介・労働者派遣業,2,16,1,11,-,-,-,-,-,-,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,R,92,その他の事業サービス業,35,537,3,21,11,207,11,117,1,1,-,-,1,1,1,9,1,82,-,-,1,22,3,55,-,-,1,20,1,2,-,-,-,-
4,13220,東大和市,2,R,93,政治・経済・文化団体,9,37,4,17,-,-,3,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,R,94,宗教,19,44,13,30,2,2,3,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1
4,13220,東大和市,2,R,95,その他のサービス業,1,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,0,A～R,00,全産業（Ｓ公務を除く）,1836,18825,539,7329,276,2004,428,4659,53,531,34,257,47,590,62,405,44,307,45,368,60,427,50,337,48,352,62,500,40,304,14,82,34,373
4,13221,清瀬市,1,A,00,農業，林業,5,22,3,14,1,5,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,2,A,01,農業,4,17,3,14,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,2,A,02,林業,1,5,-,-,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,1,B,00,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,2,B,03,漁業（水産養殖業を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,2,B,04,水産養殖業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,1,C,00,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,2,C,05,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,1,D,00,建設業,193,1104,67,465,44,197,46,230,2,9,6,31,3,54,6,14,4,18,4,17,1,2,2,7,3,18,2,33,1,7,-,-,2,2
4,13221,清瀬市,2,D,06,総合工事業,79,601,38,379,10,48,15,79,2,9,3,16,2,18,4,11,2,12,-,-,1,2,-,-,1,9,1,18,-,-,-,-,-,-
4,13221,清瀬市,2,D,07,職別工事業（設備工事業を除く）,65,298,15,34,19,73,20,105,-,-,-,-,1,36,2,3,1,4,2,11,-,-,-,-,2,9,1,15,1,7,-,-,1,1
4,13221,清瀬市,2,D,08,設備工事業,49,205,14,52,15,76,11,46,-,-,3,15,-,-,-,-,1,2,2,6,-,-,2,7,-,-,-,-,-,-,-,-,1,1
4,13221,清瀬市,1,E,00,製造業,58,1384,34,1165,9,116,8,70,2,9,-,-,-,-,2,2,-,-,-,-,-,-,1,17,1,2,-,-,1,3,-,-,-,-
4,13221,清瀬市,2,E,09,食料品製造業,6,159,3,47,1,73,2,39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,2,E,10,飲料・たばこ・飼料製造業,1,9,-,-,-,-,1,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,2,E,11,繊維工業,3,10,2,8,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,2,E,12,木材・木製品製造業（家具を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,2,E,13,家具・装備品製造業,6,14,4,10,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,2,E,14,パルプ・紙・紙加工品製造業,4,85,2,67,1,2,1,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,2,E,15,印刷・同関連業,7,16,5,9,1,6,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,2,E,16,化学工業,4,264,3,247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,17,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,2,E,17,石油製品・石炭製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,2,E,18,プラスチック製品製造業（別掲を除く）,2,22,-,-,2,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,2,E,19,ゴム製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,2,E,20,なめし革・同製品・毛皮製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,2,E,21,窯業・土石製品製造業,2,3,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-
4,13221,清瀬市,2,E,22,鉄鋼業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,2,E,23,非鉄金属製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,2,E,24,金属製品製造業,4,14,4,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,2,E,25,はん用機械器具製造業,3,14,2,8,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,2,E,26,生産用機械器具製造業,3,9,2,6,-,-,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,2,E,27,業務用機械器具製造業,3,20,1,13,-,-,-,-,1,6,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,清瀬市,2,E,28,電子部品・デバイス・電子回路製造業,1,1,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
