都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,イベント名,イベント名_カナ,イベント名_英語,開始日,終了日,開始時間,終了時間,開始日時特記事項,説明,料金(基本),料金(詳細),連絡先名称,連絡先電話番号,連絡先内線番号,主催者,場所名称,住所,方書,緯度,経度,アクセス方法,駐車場情報,定員,参加申込終了日,参加申込終了時間,参加申込方法,URL,備考,,,,
131067,,東京都,台東区,貸館連携事業,カシカンレンケイジギョウ,,,,,,"全3回程度開催
（開催日未定）","次世代を担う子供たちや高齢者などを対象とし、貸館利用者との連携により、オペラやバレエ公演と連動したワークショップや公開リハーサル、バックステージツアーなどを行います。

　会場：大ホール ほか",,,東京文化会館,03-3828-2111,,,東京文化会館,台東区上野公園5-45,,35.71443,139.7756714,JR線・東京メトロ銀座線・日比谷線・京成電鉄,,,,,,https://www.t-bunka.jp/,,,,,
131067,,東京都,台東区,国内外連携事業,コクナイガイレンケイジギョウ,,,,,,"全3回程度開催
（開催日未定）","国内外の文化施設と連携し、若手アーティストの活躍の場の提供などを行います。

　会場：軽井沢大賀ホール ほか",,,東京文化会館,03-3828-2111,,,東京文化会館,台東区上野公園5-45,,35.71443,139.7756714,JR線・東京メトロ銀座線・日比谷線・京成電鉄,,,,,,https://www.t-bunka.jp/,,,,,
131067,,東京都,台東区,フレッシュ名曲コンサート,フレッシュメイキョクコンサート,,,,,,"全22回程度開催
（開催日未定）","都内の区市町村及び区市町村が指定する団体との共催によりオーケストラや室内楽のコンサートを実施します。次代を担う新進気鋭の音楽家が毎年活躍しています。

　会場：都内各ホール",,,東京文化会館,03-3828-2111,,,東京文化会館,台東区上野公園5-45,,35.71443,139.7756714,JR線・東京メトロ銀座線・日比谷線・京成電鉄,,,,,,https://www.t-bunka.jp/,,,,,
131067,,東京都,台東区,新進音楽家国際キャリアアップ支援,シンシンオンガウカコクサイキャリアアップシエン,,,,,,"全3回程度開催
（開催日未定）","東京音楽コンクール入賞者を起用し、新進音楽家に海外での演奏機会を提供するとともに、海外からも若手アーティストを招聘して公演を行い、交流・研鑽する機会を創出することでキャリアアップの道筋をつくります。

　会場：小ホール",,,東京文化会館,03-3828-2111,,,東京文化会館,台東区上野公園5-45,,35.71443,139.7756714,JR線・東京メトロ銀座線・日比谷線・京成電鉄,,,,,,https://www.t-bunka.jp/,,,,,
131067,,東京都,台東区,"Music Program TOKYO
Enjoy Concerts!","Music Program TOKYO
Enjoy Concerts!",,,,,,"全32回以上開催
（開催日未定）","東京の音楽文化の活性化・創造力の向上を目指し、「創造性」と「参加性」を柱とした事業として、多彩なコンサートを実施します。

・シアター・デビュー・プログラム
・プラチナ・シリーズ
・シャイニング・シリーズ
・3歳からの楽しいクラシック
・まちなかコンサート",,,東京文化会館,03-3828-2111,,,東京文化会館,台東区上野公園5-45,,35.71443,139.7756714,JR線・東京メトロ銀座線・日比谷線・京成電鉄,,,,,,https://www.t-bunka.jp/,,,,,
131067,,東京都,台東区,"Music Program TOKYO
Workshop Workshop!","Music Program TOKYO
Workshop Workshop!",,,,,,"全130回以上開催
（開催日未定）","ポルトガルの音楽施設「カーザ・ダ・ムジカ」をはじめとした、国内外のさまざまな機関と連携し、多様なワークショップを開催するほか、ワークショップ・リーダーの育成プログラムを実施します。また、社会的弱者などを対象としたプログラムを充実させ、地域文化施設と連携し、若手アーティストによる地域活性化を目指す事業に取り組みます。

・国際連携企画
・東京ネットワーク計画
・コンビビアル・プロジェクト",,,東京文化会館,03-3828-2111,,,東京文化会館,台東区上野公園5-45,,35.71443,139.7756714,JR線・東京メトロ銀座線・日比谷線・京成電鉄,,,,,,https://www.t-bunka.jp/,,,,,
131067,,東京都,台東区,"Music Program TOKYO
Music Education Program","Music Program TOKYO
Music Education Program",,,,,,"全100回以上開催
（開催日未定）","次世代を担う子供たちを中心に、幅広い層に向けて企画された、「創造性」と「参加性」を重視した音楽教育プログラムを通年で実施します。

・Talk & Lesson　　　 
・オペラをつくろう！
・アウトリーチ・コンサート
・アウトリーチ・ワークショップ",,,東京文化会館,03-3828-2111,,,東京文化会館,台東区上野公園5-45,,35.71443,139.7756714,JR線・東京メトロ銀座線・日比谷線・京成電鉄,,,,,,https://www.t-bunka.jp/,,,,,
131164,,東京都,豊島区,"ボンクリ･フェス2023
Born Creative Festival 2023","ボンクリ･フェス2023
Born Creative Festival 2023",,2023-07-07,2023-07-08,,,,"世界的作曲家の藤倉大をアーティスティック･ディレクターに迎え、｢新しい音に出会うフェスティバル｣を開催。メイン･コンサートに加え、無料コンサートやワークショップ、レクチャーなどを展開します。2017年度に初開催し好評を得てきた企画の第7回目です。

　会場：コンサートホール ほか",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"NEO-SYMPHONIC
JAZZ at 芸劇","NEO-SYMPHONIC
JAZZ at ゲイゲキ",,2023-08-25,2023-08-25,,,,"自作アルバムのグラミー賞ノミネートなど、世界的に注目を浴びるジャズ作曲・編曲家の挾間美帆のプログラミングによるシンフォニック・ジャズ・コンサートを開催。

  出演：挾間美帆、東京フィルハーモニー交響楽団(管弦楽) ほか
　会場：コンサートホール
　",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"音楽大学オーケストラ･
フェスティバル","オンガクダイガクオーケストラ･
フェスティバル",,,,,,"2023年11月4日、
12月17日、
2024年3月30日","首都圏の音楽大学及びミューザ川崎シンフォニーホールと連携した共同企画です。11月、12月公演では、各大学のオーケストラが出演、2024年3月の公演では、各大学の選抜メンバーによる合同オーケストラを結成し、演奏会を実施します。
　出演：東京音楽大学＆東京藝術大学、東邦音楽大学＆国立音楽大学、シルヴァン･カンブルラン(指揮)、音楽大学フェスティバル･オーケストラ(管弦楽)
　会場：コンサートホール",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"リサイタルシリーズ
(全2公演) ","リサイタルシリーズ
(ゼン2コウエン) ",,,,,,"2023年11月14日 　ほか
","世界を舞台に活躍する著名アーティストのリサイタル及び小編成の公演シリーズ。2021年度より｢VS｣と題し、ピアノ･デュオによる競演/共演をテーマにしたシリーズを実施しています。
　
　会場：コンサートホール　　　　　　　　　　　　　　　　　　",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"マエストロシリーズ
井上道義＆
読売日本交響楽団","マエストロシリーズ
イノウエミチヨシ＆
ヨミウリニホンコウキョウガクダン",,2023-11-18,2023-11-18,,,,"本シリーズでマーラー声楽付き交響曲を披露してきた鬼才：井上道義による待望の第2番「復活」。大編成に相応しい音響を誇るコンサートホールならではの期待の公演です。
　曲目：マーラー／交響曲第2番 ハ短調 ｢復活｣
　出演：井上道義(指揮)、橋絵理(ソプラノ)、 池田香織(アルト)、新国立劇場合唱団(合唱)、読売日本交響楽団(管弦楽)
　会場：コンサートホール",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"シアターオペラ vol.17 
ヨハン･シュトラウスⅡ世／喜歌劇『こうもり』(新演出)　","シアターオペラ vol.17 
ヨハン･シュトラウスⅡセイ／キカゲキ『こうもり』(シンエンシュツ)　",,2023-11-25,2023-11-25,,,,"コンサートホールの特徴を最大限に活かしたシアターオペラ･シリーズの第17回目の企画です。演出に野村萬斎を迎えて上演します。

　曲目：J.シュトラウスⅡ世／喜歌劇『こうもり』
　出演：阪哲朗(指揮)、野村萬斎(演出)　、 ザ･オペラ･バンド(管弦楽) ほか
　会場：コンサートホール",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"コンサートオペラ vol.9
オッフェンバック／
喜歌劇『美しきエレーヌ』","コンサートオペラ vol.9
オッフェンバック／
キカゲキ『ウツクシキエレーヌ』",,2024-02-17,2024-02-17,,,,"名作『こうもり』が生まれるきっかけとなった、オッフェンバックの『美しきエレーヌ』をプロの芸術文化団体として国内で初めて上演します。

　出演：辻博之、ザ･オペラ･バンド(管弦楽)
　会場：コンサートホール",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"0才から聴こう?
&4才から聴こう?
春休みオーケストラコンサート","0サイカラキコウ?
&4サイカラキコウ?
ハルヤスミオーケストラコンサート",,2024-03-20,2024-03-20,,,,"子供と一緒に音楽を楽しめる演奏会企画。0才児からと4才児から鑑賞できる演奏会をそれぞれ1公演ずつ実施します。日頃、演奏会に行く機会の少ない子育て世代ファミリー向けに演奏曲目も工夫されたオーケストラ公演です。　　　　　　　　　　　　　　　　　　　　 

　出演：読売日本交響楽団(管弦楽) ほか
　会場：コンサートホール　　　　　　　　　　　　　　　　　　　　　　　",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"オルガン･ア･ラ･カルト
(リサイタル･ナイト･
ランチ･講座)","オルガン･ア･ラ･カルト
(リサイタル･ナイト･
ランチ･コウザ)",,,,,,通年で公演延べ9回、講座3回開催,"世界で唯一の回転するパイプオルガンを持つ東京芸術劇場ならではの事業。オルガン･コンサートを低廉な価格でお楽しみいただけます。また、聴くだけではなく学びたい方を対象にした講座も開講します。
　リサイタル･パイプオルガンコンサート(年間1回)
　ナイトタイム･パイプオルガンコンサート(年間4回)
　ランチタイム･パイプオルガンコンサート(年間4回)
　パイプオルガン講座(年間3回)
　会場：コンサートホール",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"芸劇オーケストラ･
アカデミー･フォー･ウインド","ゲイゲキオーケストラ･
アカデミー･フォー･ウインド",,,,,,通年,"プロを目指す若手演奏家を対象とした｢アカデミー｣として、年間を通して演奏技術の鍛錬や演奏会、セミナーなどの実践的活動を行います。

　会場：リハーサルルーム　シアターイースト ほか",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"芸劇×読響
ジュニア･アンサンブル･
アカデミー","ゲイゲキ×ヨミキョウ
ジュニア･アンサンブル･
アカデミー",,,,,,"通年
(計10日間程度)","演奏経験のある小･中･高校生を対象とした、読売日本交響楽団のメンバーが演奏指導にあたるクリニック･ワークショップです。読売日本交響楽団のメンバーと共に成果発表も予定しています。
　
　会場：リハーサルルーム ほか",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"読響　土曜／日曜
マチネ－シリーズ
(共催事業)","ヨミキョウ　ドヨウ／ニチヨウ
マチネ－シリーズ
(キョウサイジギョウ)",,,,,,通年(全20回開催),"日本を代表するトップ･オーケストラのひとつ、読売日本交響楽団との事業提携に基づき、土日の午後に開催するコンサート･シリーズです。

　会場：コンサートホール",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"コンサートホール
活性化事業
(提携事業)","コンサートホール
カッセイカジギョウ
(テイケイジギョウ)",,,,,,通年,"午前中に開催する人気企画｢ブランチコンサート･シリーズ｣や、ヴァイオリニスト前橋汀子による｢デイライト･コンサート｣など、一流の演奏家による演奏会をお手軽にお楽しみいただけるコンサートを通年事業として展開します。

　会場：コンサートホール",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"若手育成　
芸劇eyes
eyes plus","ワカテイクセイ　
ゲイゲキeyes
eyes plus",,,,,,2023年4月～2024年2月,"「芸劇が注目する才能たち、」と銘打ち、活動が注目される若手劇団と提携する「芸劇eyes」シリーズ、そしてeyes参加劇団が次の新たなステップとして「いつもと違うをプラスする。」挑戦を行う「eyes plus」シリーズで、若手団体の活動を応援します。2023年度は、芸劇eyes「劇団た組」「ピンク・リバティ」「ほろびて」、eyes plus「ゆうめい」「タカハ劇団」が登場です。
 
　会場：シアターイースト",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"TACT FESTIVAL 2023
","TACT FESTIVAL 2023
",,,,,,2023年5月,"子供と大人が共に楽しめるフェスティバルとして、毎年春に開催しています。コスチュームデザイナーのひびのこづえがダンサーたちとカラフルな世界を展開。さらに、ファミリー寄席、音楽劇やまちなかライブなど、彩り豊かなフェスティバルです。
　
　会場：シアターイースト、シアターウエスト、ロワー広場 ほか",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,若手提携公演,ワカテテイケイコウエン,,,,,,2023年6月～2024年3月,"人気・実力ともに兼ね備え、日本の演劇界を牽引する若手・中堅劇団と提携公演を行います。2023年度は、ハイバイ、アンカル、ニ兎社（ワークショップ公演）、JACROW、パラドックス定数が登場します。

　会場：シアターイースト、シアターウエスト",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"ＮＯＤＡ・ＭＡＰ主催 
東京芸術劇場共催公演（作品未定）","ＮＯＤＡ・ＭＡＰシュサイ
トウキョウゲイジュツゲキジョウキョウサイコウエン（サクヒンミテイ）",,,,,,2023年夏,"日本演劇界を代表する劇作家・演出家であり、東京芸術劇場芸術監督でもある野田秀樹作・演出・出演のスケールの大きな演劇公演を上演します。

　会場：プレイハウス",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,エブリ・ブリリアント・シング,エブリ・ブリリアント・シング,,,,,,2023年8月,"2020年に体験型演劇スタイルで高評価を得た一人芝居の再演。佐藤隆太の確かな演技力で、生きづらさを抱える人達への温かいメッセージを響かせます。

　会場：シアターイースト",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"芸劇dance
KARAS主催
東京芸術劇場共催公演","ゲイゲキdance
KARASシュサイ
トウキョウゲイジュツゲキジョウキョウサイコウエン",,,,,,2023年8月,"日本を代表するダンサー・振付家の勅使川原三郎が、国際的に活躍するアーティストやダンサー、音楽家などとコラボレーションする新作公演を上演します。　

　会場：プレイハウス",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"東京芸術祭
芸劇オータムセレクション
木ノ下歌舞伎
「勧進帳」
","トウキョウゲイジュツサイ
ゲイゲキオータムセレクション
キノシタカブキ
「カンジンチョウ」
",,,,,,2023年9月,"2010年に初演、2016年に完全リクリエーション版が上演され、その後パリ公演も行った木ノ下歌舞伎版「勧進帳」をオリジナルキャストで再演します。現代演劇の手法で古典の可能性を探る木ノ下歌舞伎主宰の木ノ下裕一（監修・補綴）と、歌舞伎から西洋古典劇、現代演劇まで幅広く手掛ける杉原邦生（演出・美術）。年々活躍の場を広げ続ける二人による作品を上演し、その才能を後押しします。

　会場：シアターイースト",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"
謝珠栄演出
「天翔ける風に」
","
シャタマエエンシュツ
「アマカケルカゼニ」
",,,,,,2023年9月～10月,"野田秀樹芸術監督の代表作のひとつ「贋作・罪と罰」を原案とし、2009年の東京芸術劇場リニューアル直前に上演されたミュージカルを、2023年版として新たに上演します。幅広い観客層に向けた、親しみやすく上質な作品提供を目指します。

　会場：プレイハウス",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"東京芸術祭
芸劇オータムセレクション
太陽劇団
「金夢島 L’?LE D’OR　Kanemu-Jima」
","トウキョウゲイジュツサイ
ゲイゲキオータムセレクション
タイヨウゲキダン
「カネムジマ L’?LE D’OR　Kanemu-Jima」
",,,,,,2023年10月,"20世紀から今世紀にかけて現代演劇の最前線を行くフランスの太陽劇団、22年ぶりの来日公演です。劇団主宰のアリアーヌ・ムヌーシュキンが、日本文化へのオマージュと共に現代の社会状況を鋭く洞察する新作を2021年に発表、本国でも話題となりました。コロナ禍を越える「演劇の力」を、世代を越えて力強く訴えます。

　会場：プレイハウス",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"ホリプロ主催
東京芸術劇場共催公演
「ねじまき鳥クロニクル」
","ホリプロシュサイ
トウキョウゲイジュツゲキジョウキョウサイコウエン
「ネジマキドリクロニクル」
",,,,,,2023年11月,"インバル・ピントをはじめとしたトップクリエーターが結集し、芝居、ダンス、音楽のジャンルを融合させ、村上春樹の原作を独創的な空間として舞台化した2020年の話題作が待望の再演です。

　会場：プレイハウス",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"地方公共劇場主催
東京芸術劇場共催公演",チホウコキョウゲキジョウシュサイトウキョウゲイジュツゲキジョウキョウサイコウエン,,,,,,"2023年11月
～2024年2月","地方連携ネットワークとして、地方公共劇場発信事業の東京公演を実施し、全国の舞台芸術基盤の底上げを図ります。2023年度は、北九州芸術劇場、穂の国とよはし芸術劇場プラット、彩の国さいたま芸術劇場と共催します。　

　会場：シアターイースト　　　                                   　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                         　　　　　　　　　　　　　　　　　   　　　　　　                 　　　　　　　　　　　　　　　　　　　　　　　　　             ",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"東京演劇道場生
出演公演",トウキョウエンゲキドウジョウナマシュツエンコウエン,,,,,,2023年11月～12月,"野田秀樹芸術監督率いる「東京演劇道場」は、2020年に、野田の傑作「赤鬼」を4チームによる競演で上演し、それぞれの個性を発揮した演技が注目を集めました。2022年には演出に柴幸男を迎え「わが町」を上演。今回は、東京演劇道場として、第三弾の公演です。

　会場：シアターイースト",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"芸劇dance
若手提携",ゲイゲキdanceワカテテイケイ,,,,,,"
2024年1月

","2022年に芸劇dance提携公演で「ヘッダ・ガーブレル」を上演し、話題を呼んだダンサー・振付家の三東瑠璃のカンパニーが新作を上演。ほかにも注目を集める実力派のダンス・カンパニーと提携します。

　会場：シアターイースト",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"二兎社主催
東京芸術劇場共催
「パートタイマー・秋子」",ニトシャシュサイトウキョウゲイジュツゲキジョウシュサイ「パートタイマー・アキコ」,,,,,,2024年1月～2月,"2003年に永井愛が劇団青年座に書き下ろし、再演を重ねた人気作品が東京芸術劇場に初登場します。主宰の永井愛自身が演出を手がけ、二兎社公演として装いも新たに生まれ変わります。

　会場：シアターウエスト",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"熊林弘高演出
「インヘリタンス」","クマバヤシヒロタカエンシュツ
「インヘリタンス」",,,,,,2024年2月,"これまで5度にわたり東京芸術劇場と協働してきた演出家の熊林弘高を引き続き起用し、世界的に注目を集めた最新戯曲、上演時間7時間の大作に挑戦します。

　会場：プレイハウス",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"芸劇dance
ワークショップ","ゲイゲキdance
ワークショップ",,,,,,"通年
","振付家によるダンスワークショップやレクチャーを行い、試演発表会も実施します。作品制作を通じてクリエーションのプロセスを学んでもらい、創作、表現、テクニックにわたってスキルアップを目指します。海外でも活躍するダンサー・振付家の中村蓉が、ヴァージニア・ウルフ「オーランド」の世界を読み解きながら、新たな表現を模索するワークショップを開催します。

　会場：リハーサルルーム、シアターイースト",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,東京演劇道場,トウキョウエンゲキドウジョウ,,,,,,通年,"野田秀樹芸術監督が開設した、次代を担う俳優や演出家などの演劇人の育成を目指す修行・交流プロジェクトです。国内外から講師を招き、ワークショップなどを継続的に行っていきます。

　会場：リハーサルルーム ほか",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,都民半額観劇会,トミンハンガクカンゲキカキ,,,,,,"通年（年4回）
（春、夏、都民の日記念／秋、冬）",都内劇場で開催される質の高い作品を、都民が低廉な料金で観劇できる機会を提供し、東京の芸術鑑賞環境の充実を目指すとともに、将来の演劇人口の裾野を広げ、演劇界の活性化に寄与する観劇会です。,,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,舞台技術セミナー,ブタイギジュツセミナー,,,,,,通年,"創造と安全を両立させながら、舞台作品を日々輝かせている舞台技術の専門スタッフたちが、現場で直面するリスクや問題点、その解決策などについて話し合い、理想的な舞台芸術と舞台技術のあり方についての見識を深めるためのセミナーを開催します。

　会場：東京芸術劇場内",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,ワークショップ,ワークショップ,,,,,,通年,"国内外の優れた講師を招き、またオンラインを活用し、プロフェッショナルを目指すワークショップ・ファシリテーターやエデュケーターたちの学びの場を提供します。その成果としてファシリテーターたちは子供や障害者、外国人など、誰もが劇場に親しむための企画を作成し、さまざまなワークショップや講座を開催します。

　会場：東京芸術劇場内",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"バックステージツアー／
劇場ツアー","バックステージツアー／
ゲキジョウツアー",,,,,,通年,"「バックステージツアー」では、普段は見ることのできないバックステージを技術スタッフがご案内します。さらに、舞台機構・照明・音響などの体験型デモンストレーションを行い、劇場の知られざる魅力に触れていただきます。「劇場ツアー」では、劇場見学の他、劇場内の美術品を鑑賞したり、屋上を散策するなど、ツアーガイドが劇場の歴史や特徴などについてご案内します。

　会場：東京芸術劇場内",,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"人材育成・教育普及
(共催事業、インターン)　　　　　　　　","ジンザイイクセイ・キョウイクフキュウ
(キョウサイジギョウ、インターン)　　　　　　　　",,,,,,通年,専門性の高い劇場の特質を生かした人材育成事業を拡充するため、大学や高校と連携し、インターンの受け入れや公演事業のサポートなど、次世代の専門人材を育成します。,,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,"
多文化共生とアートに関するリサーチ","
タブンカキョウセイトアートニカンスルリサーチ",,,,,,通年,日本人と外国人が、東京の発展に向けて創造的に参加・活躍していくために、アートによる多文化共生の優れた実践の調査研究を進めます。世界をリードするグローバル都市実現のため、多様性を生かした創作活動を推進し、芸術を用いた相互理解を目指します。,,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
131164,,東京都,豊島区,アトリウムの賑わい創造事業,アトリウムノニギワイソウゾウジギョウ,,,,,,通年,劇場前広場やアトリウム空間などのパブリックスペースを活用し、大道芸やストリート・アートなど、さまざまなプログラムで劇場周辺の賑わいを創出します。また、地元豊島区や池袋エリアの地域主体で実施されるイベントとの連携や、芸術文化の役割、アートを使った街づくりをテーマとしたレクチャーなども開催します。,,,東京芸術劇場,03-5391-2111,,,東京芸術劇場,東京都豊島区西池袋1-8-1,,35.73007,139.7080697,JR線・東京メトロ・東武東上線,,,,,,https://www.geigeki.jp/,,,,,
