設置,施設名,郵便番号,所在地,経度,緯度,座標系,電話番号,定員
区市町村,緑ヶ丘児童館,182-0001,調布市緑ヶ丘２－２０－１６,139.58386,35.66895,JGD2011,03-3309-0521,-
区市町村,東部児童館,182-0003,調布市若葉町１－２９－２１,139.58328,35.65791,JGD2011,03-3307-6146,-
区市町村,つつじケ丘児童館,182-0006,調布市西つつじケ丘３－１９－１,139.57129,35.65785,JGD2011,0424-82-6201,-
区市町村,深大寺児童館,182-0012,調布市深大寺東町５－１４－１,139.55579,35.67256,JGD2011,042-488-7159,-
区市町村,佐須児童館,182-0016,調布市佐須町４－４２－２,139.55618,35.6587,JGD2011,0424-81-0348,-
区市町村,調布ヶ丘児童館,182-0021,調布市調布ヶ丘２－３６－１,139.55141,35.65497,JGD2011,0424-85-3101,-
区市町村,国領児童館,182-0022,調布市国領町３－８－１５,139.56068,35.6501,JGD2011,0424-85-8423,-
区市町村,染地児童館,182-0023,調布市染地２－４１－１２,139.55545,35.64242,JGD2011,0424-85-3102,-
区市町村,多摩川児童館,182-0025,調布市多摩川５－１－２,139.53757,35.64531,JGD2011,0424-81-7680,-
区市町村,富士見児童館,182-0033,調布市富士見町１－８－１,139.53653,35.65837,JGD2011,042-481-7677,-
区市町村,西部児童館,182-0035,調布市上石原３－２１－６,139.52229,35.65305,JGD2011,042-484-0313,-
区市町村,調布市青少年ステーション,182-0035,調布市上石原１－３６－２,139.53252,35.65906,JGD2011,0424-42-5535,-
区市町村,子どもセンターばあん,194-0012,町田市金森４－５－７,139.46707,35.52381,JGD2011,042-788-4181,-
区市町村,子どもセンター　まあち,194-0021,町田市中町１－３１－２２,139.44852,35.5482,JGD2011,042-794-7360,-
区市町村,南大谷子どもクラブ,194-0031,町田市南大谷２６４,139.45758,35.55297,JGD2011,042-739-6791,-
区市町村,子どもセンター　ただＯＮ,194-0035,町田市忠生１－１１－１,139.42216,35.57411,JGD2011,042-794-6722,-
区市町村,木曽子どもクラブ,194-0036,町田市木曽東１－６－４０,139.43088,35.55724,JGD2011,042-729-2260,-
区市町村,玉川学園子どもクラブころころ児童館,194-0041,町田市玉川学園３－３５－４５,139.45926,35.56298,JGD2011,042-710-1475,-
区市町村,子どもセンターぱお,194-0211,町田市相原町２０２５－２,139.32188,35.60853,JGD2011,042-775-5258,-
区市町村,小山子どもクラブ,194-0212,町田市小山町１１６５－３,139.37704,35.59565,JGD2011,042-794-8033,-
区市町村,三輪子どもクラブ,195-0055,町田市三輪緑山３－２５－２,139.48802,35.57345,JGD2011,044-987-5565,-
区市町村,子どもセンターつるっこ,195-0062,町田市大蔵町１９１３,139.46626,35.58928,JGD2011,042-708-0236,-
区市町村,緑児童館,184-0003,小金井市緑町４－１８－２５,139.51796,35.70964,JGD2011,042-383-6910,-
区市町村,本町児童館,184-0004,小金井市本町５－４－２５,139.50049,35.70201,JGD2011,042-383-1176,-
区市町村,東児童館,184-0011,小金井市東町４－２５－７,139.52672,35.69822,JGD2011,042-383-1177,-
区市町村,貫井南児童館,184-0014,小金井市貫井南町４－３－２３,139.49356,35.69389,JGD2011,042-383-9777,-
区市町村,小平市立花小金井南児童館,187-0003,小平市花小金井南町３－３－１７,139.51906,35.722,JGD2011,042-461-9988,-
区市町村,小平市立小川町二丁目児童館,187-0032,小平市小川町２－１１５４,139.46681,35.72876,JGD2011,042-345-6454,-
区市町村,小平市立小川町一丁目児童館,187-0032,小平市小川町１－３０４５,139.45003,35.72923,JGD2011,042-347-2428,-
区市町村,基幹型さかえまち児童館,191-0001,日野市栄町２－１３－４,139.39172,35.68313,JGD2011,042-585-8281,-
区市町村,ひの児童館,191-0011,日野市日野本町７－５－２３,139.39977,35.67959,JGD2011,042-581-7675,-
区市町村,しんめい児童館,191-0016,日野市神明３－１０－４,139.39264,35.67515,JGD2011,042-583-6588,-
区市町村,みさわ児童館,191-0032,日野市三沢２１７－１,139.42352,35.66108,JGD2011,042-591-3456,-
区市町村,もぐさだい児童館,191-0033,日野市百草９９９,139.41789,35.6502,JGD2011,042-591-7001,-
区市町村,みなみだいら児童館ぷらねっと,191-0041,日野市南平６－１２－１１３,139.39397,35.65707,JGD2011,042-599-0166,-
区市町村,基幹型ひらやま児童館,191-0043,日野市平山３－２６－３,139.38541,35.64552,JGD2011,042-592-6811,-
区市町村,たまだいら児童館ふれっしゅ,191-0062,日野市多摩平２－９,139.38228,35.66349,JGD2011,042-589-1253,-
区市町村,基幹型あさひがおか児童館,191-0065,日野市旭が丘２－４２－５,139.36852,35.66304,JGD2011,042-583-4346,-
区市町村,秋津児童館,189-0001,東村山市秋津町３－５１－２５,139.48338,35.77348,JGD2011,042-397-1150,-
区市町村,栄町児童館,189-0013,東村山市栄町３－１４－１,139.46909,35.74664,JGD2011,042-397-1151,-
区市町村,本町児童館,189-0014,東村山市本町４－１９－２６,139.47473,35.75421,JGD2011,042-397-1154,-
区市町村,北山児童館,189-0022,東村山市野口町３－２６－２,139.45349,35.76512,JGD2011,042-397-1153,-
区市町村,富士見児童館,189-0024,東村山市富士見町５－４－５１,139.45657,35.74822,JGD2011,042-397-1152,-
区市町村,しんまち児童館,185-0004,国分寺市新町１－７－２,139.45372,35.7134,JGD2011,042-324-7489,-
区市町村,本多児童館,185-0011,国分寺市本多１－７－１,139.48257,35.7055,JGD2011,042-322-1140,-
区市町村,もとまち児童館,185-0022,国分寺市東元町２－５－１９,139.48183,35.69157,JGD2011,042-359-1488,-
区市町村,いずみ児童館,185-0024,国分寺市泉町３－２９－１４,139.46432,35.69825,JGD2011,042-322-8849,-
区市町村,ひかり児童館,185-0034,国分寺市光町３－１３－１９,139.44296,35.708,JGD2011,042-576-2581,-
区市町村,にしまち児童館,185-0035,国分寺市西町３－２２－１,139.43433,35.71073,JGD2011,042-575-8188,-
区市町村,矢川児童館,186-0003,国立市富士見台４－１７－１,139.42685,35.68743,JGD2011,042-575-3178,-
区市町村,中央児童館,186-0003,国立市富士見台２－３８－５,139.44484,35.68736,JGD2011,042-575-3224,-
区市町村,西児童館,186-0005,国立市西１－１２－２６,139.43271,35.69673,JGD2011,042-575-3060,-
区市町村,福生市熊川児童館,197-0003,福生市熊川１１４３－１,139.34109,35.72989,JGD2011,042-539-1515,-
区市町村,福生市田園児童館,197-0004,福生市南田園３－６－１,139.33104,35.73012,JGD2011,042-552-3133,-
区市町村,福生市武蔵野台児童館,197-0013,福生市武蔵野台１－１２－２,139.33395,35.74699,JGD2011,042-553-8822,-
区市町村,狛江市立北部児童館,201-0003,狛江市和泉本町３－３１－１９,139.57559,35.64188,JGD2011,03-3480-5701,-
区市町村,岩戸児童センター,201-0005,狛江市岩戸南３－１５－１,139.58789,35.62909,JGD2011,03-3489-5414,-
区市町村,和泉児童館,201-0012,狛江市中和泉３－１２－６,139.57047,35.63688,JGD2011,03-3480-1441,-
区市町村,きよはら児童館,207-0011,東大和市清原２－１,139.44496,35.74486,JGD2011,042-565-6021,-
区市町村,むこうはら児童館,207-0013,東大和市向原３－１０,139.43553,35.73982,JGD2011,042-563-1858,-
区市町村,なんがい児童館,207-0014,東大和市南街５－３２,139.4315,35.73718,JGD2011,042-567-2441,-
区市町村,さくらがおか児童館,207-0022,東大和市桜が丘３－４４－１３,139.41844,35.73417,JGD2011,042-567-2237,-
区市町村,かみきただい児童館,207-0023,東大和市上北台２－８６５－９,139.41446,35.74328,JGD2011,042-567-2884,-
区市町村,ならはし児童館,207-0031,東大和市奈良橋４－６００,139.42589,35.75148,JGD2011,042-562-3600,-
区市町村,下宿児童館,204-0001,清瀬市下宿２－５２４－１,139.53471,35.79878,JGD2011,042-493-4033,-
区市町村,野塩児童館,204-0004,清瀬市野塩１－３２２－２,139.49931,35.77913,JGD2011,042-493-4014,-
区市町村,清瀬市中央児童館,204-0012,清瀬市中清戸３－２３５－５,139.53165,35.77712,JGD2011,042-495-7700,-
区市町村,けやき児童館,203-0011,東久留米市大門町２丁目１０－５,139.54089,35.7648,JGD2011,042-474-6653,-
区市町村,子どもセンターひばり,203-0022,東久留米市ひばりが丘団地８－１１,139.53172,35.74722,JGD2011,042-464-9300,-
区市町村,子どもセンターあおぞら,203-0032,東久留米市前沢４－２５－８,139.51151,35.74564,JGD2011,042-471-7071,-
区市町村,中央児童館,203-0054,東久留米市中央町１－１０－１１,139.52419,35.75509,JGD2011,042-476-2161,-
区市町村,お伊勢の森児童館,208-0003,武蔵村山市中央２－１１７－１,139.39337,35.7508,JGD2011,042-564-5594,-
区市町村,さいかち児童館,208-0012,武蔵村山市緑が丘１４６０,139.40483,35.74046,JGD2011,042-565-0758,-
区市町村,山王森児童館,208-0021,武蔵村山市三ツ藤３－６－１０,139.3721,35.75573,JGD2011,042-560-3037,-
区市町村,一ノ宮児童館,206-0002,多摩市一ノ宮１－１８－７,139.44214,35.653,JGD2011,042-375-4643,-
区市町村,東寺方児童館,206-0003,多摩市東寺方６２６－７,139.4371,35.6422,JGD2011,042-338-5883,-
区市町村,桜ヶ丘児童館,206-0013,多摩市桜ヶ丘１－１７－７,139.44664,35.64055,JGD2011,042-338-7122,-
区市町村,連光寺児童館,206-0021,多摩市連光寺３－３－２１,139.459,35.6443,JGD2011,080-7990-2071,-
区市町村,諏訪児童館,206-0024,多摩市諏訪２－８,139.45132,35.62532,JGD2011,042-375-0991,-
区市町村,永山児童館,206-0025,多摩市永山３－６,139.44582,35.62559,JGD2011,042-373-0991,-
区市町村,豊ケ丘児童館,206-0031,多摩市豊ケ丘５－６,139.43442,35.61462,JGD2011,042-338-5882,-
区市町村,落合児童館,206-0033,多摩市落合６－５,139.42564,35.61225,JGD2011,042-371-5955,-
区市町村,唐木田児童館,206-0034,多摩市鶴牧６－１４,139.4133,35.61539,JGD2011,042-338-2277,-
区市町村,愛宕児童館,206-0041,多摩市愛宕１－６５－３,139.43239,35.63494,JGD2011,042-373-7677,-
区市町村,本郷児童館,206-0802,稲城市東長沼２１１５－２,139.50426,35.63477,JGD2011,042-378-6500,-
区市町村,第四児童館,206-0802,稲城市東長沼２７１,139.50616,35.64565,JGD2011,042-377-4406,-
区市町村,城山児童館,206-0803,稲城市向陽台６－７,139.49081,35.64127,JGD2011,042-379-5411,-
区市町村,第二児童館,206-0812,稲城市矢野口１７８０,139.51866,35.63509,JGD2011,042-379-9573,-
区市町村,第三児童館,206-0823,稲城市平尾１－２０－５,139.4921,35.61317,JGD2011,042-331-0230,-
区市町村,西児童館,205-0001,羽村市小作台５－２８－３,139.30299,35.77283,JGD2011,042-554-7578,-
区市町村,中央児童館,205-0015,羽村市羽中３－６－１９,139.30798,35.76157,JGD2011,042-554-4552,-
区市町村,東児童館,205-0023,羽村市神明台３－３０－２,139.32841,35.76001,JGD2011,042-570-7751,-
区市町村,五日市児童館,190-0164,あきる野市五日市３１５,139.22261,35.73145,JGD2011,042-596-6753,-
区市町村,多西児童館,197-0802,あきる野市草花２５７２,139.29865,35.74402,JGD2011,042-558-6230,-
区市町村,若竹児童館,197-0823,あきる野市野辺１１２３,139.30569,35.72417,JGD2011,042-558-6231,-
区市町村,南秋留児童館,197-0825,あきる野市雨間８０１－２,139.29169,35.72052,JGD2011,042-559-4646,-
区市町村,若葉児童館,197-0832,あきる野市上代継３０３－５,139.27663,35.72325,JGD2011,042-559-3967,-
区市町村,一の谷児童館,197-0834,あきる野市引田９２８,139.27089,35.72004,JGD2011,042-558-0266,-
区市町村,北原児童館,188-0003,西東京市北原町１－１６－２,139.54465,35.73367,JGD2011,042-461-2156,-
区市町村,西原北児童館,188-0004,西東京市西原町４－５－９６,139.52879,35.73684,JGD2011,0424-64-3833,-
区市町村,田無児童館,188-0011,西東京市田無町４－１４－２,139.53513,35.72773,JGD2011,0424-62-6237,-
区市町村,田無柳沢児童センター,188-0013,西東京市向台町１－７－２５,139.54546,35.72259,JGD2011,042-464-3844,-
区市町村,芝久保児童館,188-0014,西東京市芝久保町１－１６－１８,139.52583,35.7246,JGD2011,042-465-1678,-
区市町村,ひばりが丘児童センター,202-0001,西東京市ひばりが丘３－１－２５,139.53682,35.74507,JGD2011,0424-65-4540,-
区市町村,ひばりが丘北児童センター,202-0002,西東京市ひばりが丘北１－６－８,139.54977,35.75277,JGD2011,0424-23-4686,-
区市町村,下保谷児童センター,202-0004,西東京市下保谷４－３－２０,139.56511,35.75048,JGD2011,042-422-8346,-
区市町村,中町児童館,202-0013,西東京市中町４－４－１,139.56441,35.73714,JGD2011,0424-22-8800,-
区市町村,保谷柳沢児童館,202-0022,西東京市柳沢２－６－１１,139.55627,35.72342,JGD2011,042-484-7892,-
区市町村,新町児童館,202-0023,西東京市新町５－２－７,139.53653,35.71376,JGD2011,0424-55-1782,-
区市町村,あすなろ児童館,190-1211,西多摩郡瑞穂町大字石畑１８３７,139.35609,35.76949,JGD2011,042-557-7766,-
区市町村,志茂町児童館,190-0182,西多摩郡日の出町平井１２５４－１,139.27,35.74092,JGD2011,042-597-2547,-
区市町村,檜原村児童館,190-0200,西多摩郡檜原村２７１７,139.14885,35.72684,JGD2011,042-598-1261,-
