設置,施設名,郵便番号,所在地,経度,緯度,座標系,電話番号,定員
区市町村,東尾久保育園,116-0012,荒川区東尾久２－２８－３,139.77206,35.74192,JGD2011,03-3895-0144,89
営利法人,ピノキオ幼児舎東尾久保育園,116-0012,荒川区東尾久３－２７－７,139.76979,35.74581,JGD2011,03-5901-9146,50
社福法人,至誠会第二保育園,116-0012,荒川区東尾久５－３４－６,139.76726,35.74704,JGD2011,03-3894-8848,160
区市町村,熊野前保育園,116-0012,荒川区東尾久８－２３－９,139.76941,35.75175,JGD2011,03-3800-7135,104
区市町村,西尾久保育園,116-0012,荒川区東尾久８－４５－２４,139.76639,35.75112,JGD2011,03-3800-1360,76
営利法人,AIAI NURSERY 西日暮里一丁目,116-0013,荒川区西日暮里１－１－１　パレス石川２階,139.77606,35.73687,JGD2011,03-5615-2721,50
営利法人,グローバルキッズ日暮里駅前保育園,116-0013,荒川区西日暮里２－２２－１　ステーションプラザタワー３Ｆ,139.77057,35.72969,JGD2011,03-3805-0708,50
社福法人,日暮里保育園,116-0013,荒川区西日暮里２－２－７,139.77374,35.73326,JGD2011,03-5604-9367,150
営利法人,日暮里きらきら保育園,116-0013,荒川区西日暮里２－３０－４　ウェステリアＸＩ１～４Ｆ,139.77222,35.73057,JGD2011,03-5615-5666,50
営利法人,さくらさくみらい西日暮里,116-0013,荒川区西日暮里４－１０－１２,139.76202,35.7331,JGD2011,03-5842-1239,78
区市町村,ひぐらし保育園,116-0013,荒川区西日暮里５－３５－９,139.76733,35.73316,JGD2011,03-3803-2381,100
営利法人,まなびの森保育園西日暮里,116-0013,荒川区西日暮里６－２１－２,139.77097,35.73534,JGD2011,03-5604-9797,60
区市町村,西日暮里保育園,116-0013,荒川区西日暮里６－２５－３,139.77061,35.73668,JGD2011,03-3893-3801,135
社福法人,上智聖ローザ保育園,116-0013,荒川区西日暮里６－７－１,139.77254,35.73707,JGD2011,03-3892-6001,102
区市町村,第二東日暮里保育園,116-0014,荒川区東日暮里１－１７－２１,139.78955,35.72997,JGD2011,03-3807-6483,116
区市町村,夕やけこやけ保育園,116-0014,荒川区東日暮里３－１１－１９,139.78169,35.72988,JGD2011,03-3803-6071,156
社福法人,東日暮里わんぱく保育園,116-0014,荒川区東日暮里３－９－１０,139.78262,35.72863,JGD2011,03-6806-7670,102
営利法人,うぃず東日暮里保育園,116-0014,荒川区東日暮里４－１１－６,139.78215,35.72736,JGD2011,03-6806-7165,70
営利法人,グローバルキッズ東日暮里園,116-0014,荒川区東日暮里５－１６－３　リーデンスタワー１・２Ｆ,139.77615,35.72601,JGD2011,03-5811-8633,80
営利法人,ポポラー東京東日暮里園,116-0014,荒川区東日暮里６－１－１　アトラスブランズタワー三河島２Ｆ,139.77827,35.73275,JGD2011,03-5615-1040,63
営利法人,まなびの森保育園三河島,116-0014,荒川区東日暮里６－２－１４　Ｆｒｅｓｐｏ東日暮里５階,139.77808,35.73223,JGD2011,03-6806-5166,60
社福法人,聖華ひなた保育園,116-0014,荒川区東日暮里６－２８－１３,139.77603,35.73305,JGD2011,03-6806-6007,102
社福法人,敬隣保育園,173-0001,板橋区本町１９－４,139.70831,35.76028,JGD2011,03-3961-3912,97
営利法人,さくらさくみらい　本町,173-0001,板橋区本町２４－７,139.70844,35.75935,JGD2011,03-5944-1226,86
営利法人,クオリスキッズ板橋本町,173-0001,板橋区本町３５－４,139.7067,35.761,JGD2011,03-5944-2691,90
社福法人,保育園加賀のこども,173-0003,板橋区加賀１－９－１１,139.71713,35.75367,JGD2011,03-3963-1585,105
社福法人,加賀保育園,173-0003,板橋区加賀２－３－２,139.71431,35.75548,JGD2011,03-3962-0249,122
営利法人,にじいろ保育園板橋一丁目,173-0004,板橋区板橋１－３１－９,139.71637,35.74746,JGD2011,03-5944-1773,69
区市町村,かないくぼ保育園,173-0004,板橋区板橋２－２１－１,139.70938,35.74852,JGD2011,03-3964-4678,99
営利法人,にじいろ保育園板橋二丁目,173-0004,板橋区板橋２－２９－３,139.71167,35.74788,JGD2011,03-6912-4912,73
営利法人,ミアヘルサ保育園ひびき板橋区役所前,173-0004,板橋区板橋２－６５－８　ＭＳビルディング板橋区役所前２階,139.7088,35.75013,JGD2011,03-6905-6112,117
営利法人,ベネッセ板橋三丁目保育園,173-0004,板橋区板橋３－３６－６,139.71484,35.75228,JGD2011,03-6905-5025,69
営利法人,さくらさくみらい新板橋,173-0004,板橋区板橋４－４０－２,139.72058,35.75114,JGD2011,03-6909-6739,73
営利法人,さくらさくみらい板橋四丁目,173-0004,板橋区板橋４－２６－４,139.71869,35.75019,JGD2011,03-6905-7839,69
社福法人,あすなろ保育園,173-0005,板橋区仲宿２５－６,139.71045,35.7566,JGD2011,03-3963-5678,90
社福法人,あいあい保育園,173-0005,板橋区仲宿３２－３,139.71053,35.75386,JGD2011,03-3964-5179,68
社福法人,太陽の子保育園,173-0005,板橋区仲宿４６－１,139.70958,35.75472,JGD2011,03-3964-6205,137
社福法人,やまと保育園,173-0012,板橋区大和町２－２,139.70634,35.75643,JGD2011,03-3961-8855,110
区市町村,板橋保育園,173-0012,板橋区大和町３６－４,139.70494,35.75911,JGD2011,03-3961-4969,101
社福法人,松葉保育園,173-0013,板橋区氷川町２７－２,139.70468,35.75376,JGD2011,03-3961-1369,120
社福法人,大禮保育園,173-0014,板橋区大山東町１３－２,139.70508,35.74842,JGD2011,03-3964-7268,70
社福法人,星樂保育園,173-0014,板橋区大山東町３５－２,139.70708,35.75068,JGD2011,03-6915-5454,120
社福法人,栄町保育園,173-0015,板橋区栄町２６－１,139.70132,35.75209,JGD2011,03-3961-3241,60
社福法人,わかたけ保育園,173-0015,板橋区栄町６－１,139.70433,35.75444,JGD2011,03-6905-6418,80
区市町村,中板橋保育園,173-0016,板橋区中板橋１１－９,139.69862,35.75477,JGD2011,03-3962-9487,76
営利法人,さくらさくみらい　中板橋,173-0016,板橋区中板橋２０－１　モダ・ビエント中板橋プラシア２０３,139.69659,35.75584,JGD2011,03-3962-4601,87
営利法人,にじいろ保育園中板橋,173-0016,板橋区中板橋９－１,139.69899,35.75558,JGD2011,03-6905-6447,59
区市町村,弥生保育園,173-0021,板橋区弥生町１６－３,139.6946,35.75315,JGD2011,03-3956-2995,117
営利法人,ミアヘルサ保育園ひびき中板橋,173-0021,板橋区弥生町２１－８,139.69397,35.75399,JGD2011,03-5926-5715,80
社福法人,風の子保育園,173-0022,板橋区仲町１４－１５,139.69814,35.75129,JGD2011,03-3956-4433,91
社福法人,板橋仲町どろんこ保育園,173-0022,板橋区仲町１６－１０,139.6976,35.75082,JGD2011,03-5964-6460,70
社福法人,大山保育園,173-0023,板橋区大山町４４－４,139.69823,35.75015,JGD2011,03-3959-1920,130
社福法人,旭保育園,173-0024,板橋区大山金井町５６－１,139.7005,35.74641,JGD2011,03-3974-9441,102
営利法人,明日葉保育園大山園,173-0027,板橋区南町５７－１１,139.70021,35.74292,JGD2011,03-5926-6676,80
区市町村,大谷口保育園,173-0031,板橋区大谷口北町８７－１,139.68578,35.75098,JGD2011,03-3958-3664,122
社福法人,陽光保育園,173-0032,板橋区大谷口上町２３－１,139.69376,35.74952,JGD2011,03-3956-1068,85
社福法人,大山西町保育園,173-0033,板橋区大山西町２１－３,139.69505,35.7457,JGD2011,03-3974-1123,120
区市町村,みなみ保育園,173-0034,板橋区幸町３－１,139.70007,35.74514,JGD2011,03-3973-1311,65
社福法人,さいわい保育園,173-0034,板橋区幸町４５－４,139.69514,35.74454,JGD2011,03-3972-5861,90
営利法人,ほっぺるランド大谷口,173-0035,板橋区大谷口２－１１－８,139.6884,35.74565,JGD2011,03-5948-3731,100
区市町村,向原保育園,173-0036,板橋区向原１－１８－５,139.68488,35.74262,JGD2011,03-3974-6364,112
他の法人,生活クラブ保育園ぽむ・向原,173-0036,板橋区向原３－１０－３２,139.6814,35.74331,JGD2011,03-5926-8690,50
社福法人,キッズタウンむかいはら保育園,173-0036,板橋区向原３－７－７,139.68338,35.74521,JGD2011,03-5917-0752,100
営利法人,さくらさくみらい小竹向原,173-0037,板橋区小茂根１－１９－８,139.67867,35.74511,JGD2011,03-5926-4739,58
営利法人,にじいろ保育園小茂根,173-0037,板橋区小茂根１－２７－１４,139.67764,35.74601,JGD2011,03-6909-4147,50
営利法人,ひまわりベビールーム小竹向原,173-0037,板橋区小茂根１－２７－７　小茂根サンハイツ１階,139.67764,35.74601,JGD2011,03-5966-5554,24
社福法人,ひまわりキッズガーデン小茂根,173-0037,板橋区小茂根２－１１－１２,139.68382,35.74836,JGD2011,03-5986-2135,65
社福法人,茂呂塾保育園,173-0037,板橋区小茂根４－４－７,139.67686,35.74929,JGD2011,03-3956-2525,80
区市町村,にりんそう保育園,174-0041,板橋区舟渡１－１３－１０,139.69095,35.79204,JGD2011,03-5970-3141,39
他の法人,はぁもにぃ保育園,174-0041,板橋区舟渡１－１４－２３,139.69025,35.79209,JGD2011,03-3960-0111,60
社福法人,舟渡保育園,174-0041,板橋区舟渡２－１９－８,139.68977,35.79557,JGD2011,03-3966-3619,140
区市町村,志村橋保育園,174-0041,板橋区舟渡３－６－３,139.68118,35.79339,JGD2011,03-3966-0286,74
営利法人,キッズスマイル板橋東坂下,174-0042,板橋区東坂下１－１０－５,139.69043,35.78096,JGD2011,03-6454-5881,90
社福法人,友和保育園,174-0043,板橋区坂下１－２１－９,139.68666,35.78064,JGD2011,03-3966-4036,150
営利法人,さくらさくみらい蓮根,174-0043,板橋区坂下２－１３－１６,139.68016,35.78102,JGD2011,03-5918-8739,73
営利法人,明日葉保育園蓮根園,174-0043,板橋区坂下２－１６－８,139.67967,35.78398,JGD2011,03-5916-6888,60
営利法人,にじいろ保育園坂下二丁目,174-0043,板橋区坂下２－３２－２２,139.68042,35.78446,JGD2011,03-5948-7971,63
区市町村,こぶし保育園,174-0043,板橋区坂下３－１０－Ｇ－１０９,139.67987,35.78564,JGD2011,03-5916-0431,73
区市町村,坂下三丁目保育園,174-0043,板橋区坂下３－１４－６－１０１,139.68182,35.78703,JGD2011,03-3965-6241,97
社福法人,志村さかした保育園,174-0044,板橋区相生町２３－５,139.67764,35.77841,JGD2011,03-3932-1818,107
区市町村,相生保育園,174-0044,板橋区相生町２４－３－１０１,139.67879,35.77859,JGD2011,03-3936-9636,109
営利法人,にじいろ保育園蓮根,174-0046,板橋区蓮根２－１９－３,139.67805,35.78366,JGD2011,03-5918-8831,63
区市町村,蓮根保育園,174-0046,板橋区蓮根２－６－１５,139.67642,35.78088,JGD2011,03-3968-0687,101
社福法人,同援みどり保育園,174-0046,板橋区蓮根３－１５－６,139.67647,35.78868,JGD2011,03-3965-6591,125
社福法人,ひまわりキッズガーデン志村,174-0051,板橋区小豆沢１－１２－６,139.6985,35.77351,JGD2011,03-5392-3856,54
区市町村,さかうえ保育園,174-0051,板橋区小豆沢１－２０－１７,139.7023,35.77536,JGD2011,03-3965-9721,114
営利法人,ミアヘルサ保育園ひびきあずさわ,174-0051,板橋区小豆沢２－１９－８,139.69655,35.77638,JGD2011,03-6454-5051,80
営利法人,Ｇａｋｋｅｎほいくえん志村坂上,174-0051,板橋区小豆沢２－２１－１２,139.69826,35.77706,JGD2011,03-3965-8501,70
営利法人,ほっぺるランド板橋小豆沢,174-0051,板橋区小豆沢二丁目２６番２０号,139.70013,35.7779,JGD2011,03-6454-9551,87
営利法人,ほっぺるランド本蓮沼,174-0052,板橋区蓮沼町２２－２,139.7027,35.76899,JGD2011,03-6454-5891,96
社福法人,東京自由保育園,174-0053,板橋区清水町２４－１３,139.70674,35.76353,JGD2011,03-3964-0034,100
営利法人,ほっぺるランド板橋清水町,174-0053,板橋区清水町３６－１,139.70531,35.76299,JGD2011,03-6905-7614,162
営利法人,グローバルキッズ板橋園,174-0053,板橋区清水町４４－３　ロイヤルガーデン２Ｆ,139.705,35.76373,JGD2011,03-3579-0503,48
社福法人,ひまわりキッズガーデン城山,174-0056,板橋区志村１－３０－１５,139.68994,35.77511,JGD2011,03-5914-0661,60
区市町村,小桜保育園,174-0056,板橋区志村３－３２－１,139.69026,35.7793,JGD2011,03-3960-9341,78
社福法人,ひまわりキッズガーデン大原,174-0061,板橋区大原町１３－１,139.69841,35.77022,JGD2011,03-5914-0130,36
その他,和敬保育園,174-0061,板橋区大原町３－９,139.70079,35.76905,JGD2011,03-3966-3723,113
社福法人,平和保育園,174-0062,板橋区富士見町１３－６,139.69917,35.76169,JGD2011,03-3961-2420,166
営利法人,ソラスト前野町保育園,174-0063,板橋区前野町２－１－２０　エステート前野町２０号棟１階,139.69148,35.76376,JGD2011,03-5916-1921,61
区市町村,南前野保育園,174-0063,板橋区前野町２－２３－１,139.68816,35.76572,JGD2011,03-3967-3830,100
営利法人,アスクときわ台保育園,174-0063,板橋区前野町２－３５－２２,139.69162,35.76474,JGD2011,03-5916-0130,60
営利法人,ベネッセ前野町保育園,174-0063,板橋区前野町３－２８－１,139.69241,35.76964,JGD2011,03-5916-0351,66
営利法人,ほっぺるランド志村坂上,174-0063,板橋区前野町４－１－１７,139.68953,35.76921,JGD2011,03-6454-5208,100
社福法人,前野保育園,174-0063,板橋区前野町４－６－７,139.6889,35.76945,JGD2011,03-3967-4644,100
社福法人,マハヤナ第二保育園,174-0063,板橋区前野町５－２４－１０,139.68498,35.77199,JGD2011,03-3960-2850,90
区市町村,西前野保育園,174-0063,板橋区前野町６－１０－７,139.68307,35.76459,JGD2011,03-3965-3144,102
営利法人,いたばし前野町保育園,174-0063,板橋区前野町６－３－９　日版プロセスビル,139.68466,35.76393,JGD2011,03-5916-6002,60
区市町村,向台保育園,174-0064,板橋区中台２－１５－７,139.68063,35.77022,JGD2011,03-3932-0058,46
区市町村,緑が丘保育園,174-0064,板橋区中台３－２７－２,139.67946,35.77556,JGD2011,03-3934-4160,101
区市町村,若木保育園,174-0065,板橋区若木２－１１－６,139.67418,35.77114,JGD2011,03-3932-0551,105
営利法人,ソラストときわ台保育園,174-0071,板橋区常盤台２－５－７　峰岡ビル１階,139.68843,35.75962,JGD2011,03-5392-7551,68
社福法人,わかたけかなえ保育園,174-0071,板橋区常盤台３－１２－１５,139.68474,35.76263,JGD2011,03-5918-9868,70
区市町村,ときわ台保育園,174-0071,板橋区常盤台３－２１－２,139.68379,35.76234,JGD2011,03-3969-0436,94
社福法人,第二たつの子保育園,174-0071,板橋区常盤台３－２４－２,139.6835,35.76365,JGD2011,03-3960-2039,80
社福法人,たつの子保育園,174-0071,板橋区常盤台３－２５－１０,139.68335,35.76308,JGD2011,03-3960-2039,30
営利法人,グローバルキッズ上板橋園,174-0071,板橋区常盤台４－３０－４,139.6772,35.7648,JGD2011,03-3936-7777,60
社福法人,さくら保育園,174-0074,板橋区東新町１－１７－７,139.67987,35.76168,JGD2011,03-3956-6302,90
区市町村,東新保育園,174-0074,板橋区東新町２－４３－５,139.68059,35.7525,JGD2011,03-3972-8040,101
営利法人,アスク上板橋保育園,174-0076,板橋区上板橋１－１９－１６　アソルティ上板橋１Ｆ,139.67566,35.76118,JGD2011,03-5922-1502,60
区市町村,上板橋保育園,174-0076,板橋区上板橋２－３－８,139.67384,35.76165,JGD2011,03-3933-6935,115
営利法人,上板橋すきっぷ保育園,174-0076,板橋区上板橋３－２１－７,139.67212,35.76628,JGD2011,03-6906-6526,64
営利法人,にじいろ保育園上板橋,174-0076,板橋区上板橋二丁目２番１５号,139.67422,35.762,JGD2011,03-6281-0075,50
社福法人,ひいらぎ保育園,175-0045,板橋区西台２－２２－４,139.67119,35.78074,JGD2011,03-3937-2541,95
区市町村,西台保育園,175-0045,板橋区西台２－５－１８,139.67,35.77869,JGD2011,03-3935-0516,84
他の法人,第一保育園,175-0045,板橋区西台３－３２－２６,139.66963,35.77466,JGD2011,03-3933-2032,131
社福法人,わかたけ第二保育園,175-0081,板橋区新河岸１－３－５,139.66536,35.79428,JGD2011,03-3935-1354,80
区市町村,新河岸保育園,175-0081,板橋区新河岸２－１０－１１－１０１,139.66214,35.79639,JGD2011,03-3938-6701,87
社福法人,かえで保育園,175-0082,板橋区高島平１－６５－１,139.66954,35.78542,JGD2011,03-3932-6463,110
営利法人,さくらさくみらい西台,175-0082,板橋区高島平１－８３－５,139.67123,35.78677,JGD2011,03-6906-8439,60
区市町村,高島平つぼみ保育園,175-0082,板橋区高島平２－２５－４,139.66173,35.78448,JGD2011,03-3936-9234,105
区市町村,高島平つくし保育園,175-0082,板橋区高島平２－２６－３－１０１,139.66344,35.78355,JGD2011,03-3936-1360,97
区市町村,高島平すみれ保育園,175-0082,板橋区高島平２－２８－６－１０１,139.66537,35.78679,JGD2011,03-3936-1370,106
社福法人,こじか保育園,175-0082,板橋区高島平２－２８－７,139.66537,35.78679,JGD2011,03-3937-4551,129
区市町村,高島平けやき保育園,175-0082,板橋区高島平２－３２－３－１０１,139.66258,35.78642,JGD2011,03-3936-1380,92
区市町村,高島平もみじ保育園,175-0082,板橋区高島平３－１０－１－１０１,139.65254,35.78753,JGD2011,03-3975-8454,106
社福法人,白鳩保育園,175-0082,板橋区高島平５－３４－７,139.64734,35.78706,JGD2011,03-3939-0057,117
区市町村,高島平くるみ保育園,175-0082,板橋区高島平８－１６－１,139.66072,35.79017,JGD2011,03-3933-9035,110
社福法人,聖マリア保育園,175-0082,板橋区高島平８－２１－１１,139.66414,35.79064,JGD2011,03-3934-0029,127
区市町村,高島平あやめ保育園,175-0082,板橋区高島平８－３０－１,139.66435,35.7923,JGD2011,03-3932-4708,96
区市町村,高島平さつき保育園,175-0082,板橋区高島平９－１－６－２０１,139.67033,35.78814,JGD2011,03-3936-9182,91
社福法人,つつじ保育園,175-0082,板橋区高島平９－４３－１,139.66946,35.79113,JGD2011,03-3936-3090,109
社福法人,メリーポピンズ東武練馬ルーム,175-0083,板橋区徳丸２－３－１　徳丸スクウェア１Ｆ,139.66182,35.769,JGD2011,03-3934-3806,70
社福法人,北野保育園,175-0083,板橋区徳丸３－２０－１４,139.65823,35.77097,JGD2011,03-3933-1757,148
営利法人,にじいろ保育園徳丸,175-0083,板橋区徳丸３－３８－１９,139.65849,35.7751,JGD2011,03-6915-7145,80
営利法人,ほっぺるランド板橋徳丸,175-0083,板橋区徳丸４－２０－２８,139.65456,35.77285,JGD2011,03-6281-0541,100
区市町村,紅梅保育園,175-0083,板橋区徳丸６－２－１０,139.66321,35.77637,JGD2011,03-3934-6488,123
営利法人,さくらさくみらい下赤塚,175-0092,板橋区赤塚１－３６－１４,139.6467,35.77285,JGD2011,03-6909-8439,75
社福法人,愛和保育園,175-0092,板橋区赤塚２－１４－１０,139.64337,35.77246,JGD2011,03-3977-1148,133
営利法人,うぃず成増保育園,175-0092,板橋区赤塚３－１９－４,139.63689,35.77674,JGD2011,03-6904-2957,60
社福法人,麦の子保育園,175-0092,板橋区赤塚５－１６－２７,139.64546,35.78109,JGD2011,03-3930-7300,60
営利法人,まなびの森保育園下赤塚,175-0092,板橋区赤塚６－１５－２,139.64182,35.77543,JGD2011,03-5998-3222,80
区市町村,赤塚保育園,175-0092,板橋区赤塚６－３０－１,139.64403,35.77703,JGD2011,03-3930-0120,95
社福法人,赤塚六丁目保育園,175-0092,板橋区赤塚６－３２－１１,139.64322,35.77641,JGD2011,03-3977-8866,100
区市町村,あさひが丘保育園,175-0092,板橋区赤塚７－４－１,139.6483,35.77388,JGD2011,03-3938-8838,111
区市町村,赤塚新町保育園,175-0093,板橋区赤塚新町２－１２－１,139.6385,35.77335,JGD2011,03-3977-5120,117
区市町村,ゆりの木保育園,175-0093,板橋区赤塚新町３－３２－１１－１０２,139.63646,35.76983,JGD2011,03-3977-2650,109
営利法人,さくらさくみらい成増,175-0094,板橋区成増１－２８－７,139.63145,35.77589,JGD2011,03-6904-1039,68
社福法人,成増保育園,175-0094,板橋区成増２－２４－７,139.62971,35.77949,JGD2011,03-3975-5360,130
営利法人,グローバルキッズ成増園,175-0094,板橋区成増２－８－１０,139.63412,35.77625,JGD2011,03-3979-8677,90
営利法人,ソラスト成増保育園,175-0094,板橋区成増３－１３－１　アリエスビル１階,139.63235,35.77877,JGD2011,03-5904-5191,63
営利法人,ほっぺるランド成増,175-0094,板橋区成増３－３－６,139.63425,35.77763,JGD2011,03-5967-1451,81
社福法人,成美保育園,175-0094,板橋区成増４－３３－１７,139.63568,35.78735,JGD2011,03-3938-2899,42
営利法人,Ｎｉｃｏｔ練馬,176-0001,練馬区練馬１－１１－１,139.65121,35.73802,JGD2011,03-5946-9909,69
営利法人,ナーサリールームベリーベアー練馬,176-0001,練馬区練馬１－１７－１　４階,139.65359,35.73934,JGD2011,03-5946-6712,129
他の法人,練馬和光保育園,176-0001,練馬区練馬１－１８－２１,139.65477,35.73906,JGD2011,03-3992-8279,120
区市町村,練馬保育園,176-0001,練馬区練馬２－１３－３,139.65123,35.74307,JGD2011,03-3991-5133,111
営利法人,練馬駅前おひさま保育園,176-0001,練馬区練馬３－１８－５,139.65033,35.73796,JGD2011,03-5999-0135,30
営利法人,アスクねりま三丁目保育園,176-0001,練馬区練馬３－４－５,139.64725,35.73812,JGD2011,03-5912-5011,60
営利法人,アンミッコ保育園,176-0001,練馬区練馬４－２５－１４,139.64989,35.74216,JGD2011,03-5946-9335,60
営利法人,グローバルキッズ桜台保育園,176-0002,練馬区桜台１－４６－４,139.6624,35.74062,JGD2011,03-6915-8827,63
営利法人,アンジェリカ桜台保育園,176-0002,練馬区桜台２－３４－９,139.66397,35.74444,JGD2011,03-6914-5368,81
営利法人,にじいろ保育園新桜台,176-0002,練馬区桜台２－３－８,139.66774,35.7432,JGD2011,03-6915-8290,93
区市町村,桜台第二保育園,176-0002,練馬区桜台３－３９－１７,139.6635,35.74592,JGD2011,03-3993-5126,125
区市町村,桜台保育園,176-0002,練馬区桜台５－４１－１２,139.65762,35.74443,JGD2011,03-3993-6735,95
営利法人,太陽の子羽沢保育園,176-0003,練馬区羽沢２－２０－２０,139.66953,35.74438,JGD2011,03-5946-9121,60
社福法人,ぶどうの木保育園,176-0003,練馬区羽沢２－２６－１５,139.67125,35.74669,JGD2011,03-5912-0012,115
他の法人,にじのいるか保育園氷川台,176-0003,練馬区羽沢３－２６－３,139.67239,35.75051,JGD2011,03-6914-5801,99
営利法人,まちの保育園小竹向原,176-0004,練馬区小竹町２－４０－５,139.67549,35.74375,JGD2011,03-6909-3201,80
営利法人,ベネッセ練馬えこだ保育園,176-0005,練馬区旭丘１－４０－９,139.67444,35.73345,JGD2011,03-5983-7855,60
営利法人,太陽の子江古田保育園,176-0006,練馬区栄町３１－１０,139.67143,35.73841,JGD2011,03-5946-9233,68
区市町村,栄町保育園,176-0006,練馬区栄町４０－７,139.67136,35.73949,JGD2011,03-3994-3285,130
営利法人,さくらさくみらい　豊玉北,176-0012,練馬区豊玉北３－３－１１,139.66347,35.73428,JGD2011,03-5946-9839,48
営利法人,マグハウス江古田,176-0012,練馬区豊玉北１－６－２,139.67032,35.73294,JGD2011,03-6914-6160,50
営利法人,ソラスト新江古田保育園,176-0012,練馬区豊玉北２－１７－１１,139.66495,35.7342,JGD2011,03-5912-0880,59
営利法人,チェリーチャイルド保育園,176-0012,練馬区豊玉北４－１２－１１,139.65938,35.73615,JGD2011,03-3948-4653,66
営利法人,ポピンズナーサリースクール桜台,176-0012,練馬区豊玉北４－１３－１５,139.65964,35.73674,JGD2011,03-5912-2101,70
営利法人,さくらさくみらい　練馬,176-0012,練馬区豊玉北４－３３－１７　１階,139.65718,35.73349,JGD2011,03-3948-2239,74
営利法人,豊玉北えほん保育園,176-0012,練馬区豊玉北４－４－２,139.6601,35.73536,JGD2011,03-6914-8196,77
営利法人,太陽の子豊玉北保育園,176-0012,練馬区豊玉北５－６－１４　１・２階,139.6559,35.73558,JGD2011,03-5912-0057,60
区市町村,豊玉第二保育園,176-0012,練馬区豊玉北６－１７－９,139.65009,35.7359,JGD2011,03-3992-3322,82
営利法人,アスク豊玉中保育園,176-0013,練馬区豊玉中１－２－７,139.66202,35.73132,JGD2011,03-3557-5755,128
営利法人,アスクとよたま一丁目保育園,176-0013,練馬区豊玉中１－５－１０,139.66222,35.72927,JGD2011,03-5912-2550,75
区市町村,豊玉第四保育園,176-0013,練馬区豊玉中１－９－１１,139.66136,35.73061,JGD2011,03-3948-2391,77
区市町村,豊玉保育園,176-0013,練馬区豊玉中４－１３－６,139.65021,35.73273,JGD2011,03-3991-4484,130
社福法人,練馬二葉保育園,176-0014,練馬区豊玉南３－３１－１５,139.65015,35.73003,JGD2011,03-3993-5540,120
区市町村,豊玉第三保育園,176-0014,練馬区豊玉南３－３２－３７,139.64944,35.72961,JGD2011,03-3991-6762,121
営利法人,保育所まぁむ中村橋駅前園,176-0021,練馬区貫井１－１７－４,139.6344,35.7384,JGD2011,03-5933-9243,60
営利法人,Ｎｉｃｏｔ富士見台,176-0021,練馬区貫井１－３０－５,139.63277,35.73683,JGD2011,03-5987-2185,60
社福法人,風の子保育園,176-0021,練馬区貫井１－５－７,139.63725,35.73738,JGD2011,03-3990-3920,71
区市町村,貫井第二保育園,176-0021,練馬区貫井４－２４－１８,139.62772,35.74229,JGD2011,03-3990-8291,124
区市町村,貫井保育園,176-0021,練馬区貫井４－２４－９,139.62772,35.74229,JGD2011,03-3990-3320,80
営利法人,ソラスト中村橋保育園,176-0022,練馬区向山１－１３－２,139.63977,35.73703,JGD2011,03-3577-8571,42
区市町村,向山保育園,176-0022,練馬区向山１－５－７,139.64229,35.73771,JGD2011,03-3970-6088,124
営利法人,さくらさくみらい　中村北,176-0023,練馬区中村北１－１１－２０,139.64798,35.73693,JGD2011,03-5848-5939,75
営利法人,みらいく中村橋園,176-0023,練馬区中村北３－１７－１０,139.63966,35.73524,JGD2011,03-5848-7107,60
営利法人,アートチャイルドケア中村橋,176-0023,練馬区中村北４－４－１３　２階,139.63826,35.73518,JGD2011,03-3825-6667,30
営利法人,にじいろ保育園中村一丁目,176-0024,練馬区中村１－１５－２９,139.64642,35.73147,JGD2011,03-5848-5681,90
営利法人,にじいろ保育園練馬中村,176-0024,練馬区中村１－１９－９,139.64606,35.73382,JGD2011,03-5848-7281,64
営利法人,みらいく中村２丁目園,176-0024,練馬区中村２－２３－１０,139.64249,35.73101,JGD2011,03-5848-5310,60
営利法人,ベネッセ中村橋保育園,176-0024,練馬区中村３－３－９,139.64087,35.7335,JGD2011,03-3577-9235,99
他の法人,平和保育園,176-0025,練馬区中村南２－２４－３,139.64285,35.73013,JGD2011,03-3990-6358,50
区市町村,谷原保育園,177-0032,練馬区谷原５－１６－４１,139.6102,35.7509,JGD2011,03-3996-0020,93
営利法人,ベネッセ練馬高野台保育園,177-0033,練馬区高野台１－３－８,139.61623,35.74052,JGD2011,03-5923-6115,60
営利法人,ピジョンランド練馬高野台,177-0033,練馬区高野台１－３－７,139.61623,35.74052,JGD2011,03-3996-5231,40
営利法人,ピノキオ幼児舎練馬高野台保育園,177-0033,練馬区高野台１－８－９,139.61655,35.74232,JGD2011,03-5923-7022,39
営利法人,あい保育園高野台,177-0033,練馬区高野台２－９－９,139.62054,35.74586,JGD2011,03-5923-9874,99
区市町村,高野台保育園,177-0033,練馬区高野台３－２５－１７,139.61247,35.74455,JGD2011,03-3996-4615,123
社福法人,青い鳥保育園,177-0034,練馬区富士見台２－３４－３,139.62119,35.73734,JGD2011,03-3998-1461,90
区市町村,富士見台こぶし保育園,177-0034,練馬区富士見台３－２－３,139.62506,35.73643,JGD2011,03-3926-1071,50
営利法人,さくらさくみらい　高野台,177-0034,練馬区富士見台３－５６－１６,139.62068,35.73968,JGD2011,03-6913-1539,78
営利法人,わらべうた練馬高野台保育園,177-0034,練馬区富士見台３－５９－１４,139.61868,35.74006,JGD2011,03-5923-7725,80
