全国地方公共団体コード,ID,地方公共団体名,地区名,ゴミの品目,ゴミの品目_カナ,ゴミの品目_英字,分別区分,注意点,備考,粗大ごみ回収料金
132047,132047GMLT000258,三鷹市,全域,発泡スチロール,ハッポウスチロール,Styrofoam,プラスチック類,,,
132047,132047GMLT000259,三鷹市,全域,花火,ハナビ,Fireworks,燃やせるごみ,,水に浸して出す,
132047,132047GMLT000257,三鷹市,全域,歯ブラシ,ハブラシ,Toothbrush,プラスチック類,,,
132047,132047GMLT000261,三鷹市,全域,針金,ハリガネ,Wire,燃やせないごみ,,,
132047,132047GMLT000096,三鷹市,全域,ハンガー,ハンガー,Hunger,プラスチック類,,プラスチック製のものはプラスチック類  それ以外は燃やせないごみ,
132047,132047GMLT000262,三鷹市,全域,ハンガー,ハンガー,Hunger,燃やせないごみ,,プラスチック製のものはプラスチック類  それ以外は燃やせないごみ,
132047,132047GMLT000014,三鷹市,全域,バケツ,バケツ,Bucket,プラスチック類,,最大辺40センチメートル以上あるものは粗大ごみ プラスチック製のものはプラスチック類で出す,
132047,132047GMLT000249,三鷹市,全域,バケツ,バケツ,Bucket,燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ プラスチック製のものはプラスチック類で出す,
132047,132047GMLT000093,三鷹市,全域,バケツ,バケツ,Bucket,粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000255,三鷹市,全域,バッテリー（車等のバッテリー）,バッテリー,Batteries (car and other batteries),収集しません,,販売店または専門業者に相談,
132047,132047GMLT000256,三鷹市,全域,バット（スポーツ用品）,バット,Bat (sporting goods),燃やせないごみ,,5本まではミニ袋（5リットル）、6～10本まではS袋（10リットル）の指定収集袋を1枚貼って出す,
132047,132047GMLT000263,三鷹市,全域,絆創膏,バンソウコウ,Bandage,燃やせるごみ,,,
132047,132047GMLT000253,三鷹市,全域,パソコン,パソコン,Personal computer,収集しません,,処分方法は「よくある質問と回答：パソコンの処分方法」（https：／／www．city．mitaka．lg．jp／c＿faq／061／061624．html）のページをご覧ください,
132047,132047GMLT000254,三鷹市,全域,パソコン外付け周辺機器,パソコンソトヅケシュウヘンキキ,PC External Peripherals,燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000095,三鷹市,全域,パソコン外付け周辺機器,パソコンソトヅケシュウヘンキキ,PC External Peripherals,粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000260,三鷹市,全域,パラソル,パラソル,Parasol,粗大ごみ,,,200
132047,132047GMLT000265,三鷹市,全域,引き出し,ヒキダシ,Withdrawal,粗大ごみ,,3辺の和が195㎝以下の場合 200円 3辺の和が195cmを超え240cm以下の場合 400円 3辺の和が240cmを超え330cm以下の場合 600円 3辺の和が330cm超の場合 1000円,
132047,132047GMLT000276,三鷹市,全域,火鉢,ヒバチ,Brazier,燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000098,三鷹市,全域,火鉢,ヒバチ,Brazier,粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000267,三鷹市,全域,ビデオカメラ,ビデオカメラ,Video camera,燃やせないごみ,,,
132047,132047GMLT000269,三鷹市,全域,ビデオテープ,ビデオテープ,Video tape,燃やせないごみ,,,
132047,132047GMLT000268,三鷹市,全域,ビデオデッキ,ビデオデッキ,Video cassette recorder,燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000097,三鷹市,全域,ビデオデッキ,ビデオデッキ,Video cassette recorder,粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000273,三鷹市,全域,ビニールコーティング紙,ビニールコーティングシ,Vinyl-coated paper,燃やせるごみ,,,
132047,132047GMLT000274,三鷹市,全域,ビニール手袋,ビニールテブクロ,Plastic gloves,燃やせるごみ,,,
132047,132047GMLT000275,三鷹市,全域,ビニール袋,ビニールブクロ,Plastic bag,プラスチック類,,汚れているものは燃やせるごみ,
132047,132047GMLT000275,三鷹市,全域,ビニール袋,ビニールブクロ,Plastic bag,燃やせるごみ,,汚れているものは燃やせるごみ,
132047,132047GMLT000271,三鷹市,全域,ビーズ,ビーズ,Beads,燃やせるごみ,,,
132047,132047GMLT000272,三鷹市,全域,ビー玉,ビーダマ,Marble,燃やせないごみ,,,
132047,132047GMLT000264,三鷹市,全域,ピアノ,ピアノ,Piano,収集しません,,販売店または専門業者に相談,
132047,132047GMLT000266,三鷹市,全域,（宅配）ピザの箱,ピザノハコ,(Home delivery) Pizza box,燃やせるごみ,,汚れのある紙類,
132047,132047GMLT000277,三鷹市,全域,ピンセット,ピンセット,Tweezers,燃やせないごみ,,,
132047,132047GMLT000270,三鷹市,全域,PCR検査キット,ピーシーアールケンサキット,PCR test kit,燃やせるごみ,,ウイルスの感染力がなくなる1週間程度待ってから捨ててください,
132047,132047GMLT000278,三鷹市,全域,ファクシミリ,ファクシミリ,Facsimile,燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000099,三鷹市,全域,ファクシミリ,ファクシミリ,Facsimile,粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ 重さ10㎏以下の場合 200円 重さ10kg超の場合 600円,
132047,132047GMLT000279,三鷹市,全域,風船,フウセン,Balloon,燃やせるごみ,,,
132047,132047GMLT000280,三鷹市,全域,フォーク,フォーク,Folk,燃やせないごみ,,,
132047,132047GMLT000281,三鷹市,全域,不織布,フショクフ,Non-woven (fabric) (e.g. felts and such),燃やせるごみ,,,
132047,132047GMLT000282,三鷹市,全域,筆,フデ,Writing brush,燃やせるごみ,,,
132047,132047GMLT000283,三鷹市,全域,布団（夏掛け含む）,フトン,Futon (including summer quilt),粗大ごみ,,,200
132047,132047GMLT000284,三鷹市,全域,腐葉土,フヨウド,Mulch,収集しません,,,
132047,132047GMLT000285,三鷹市,全域,フライパン,フライパン,Frying pan,燃やせないごみ,,,
132047,132047GMLT000015,三鷹市,全域,フロアーマット 30センチメートル角,フロアーマット30センチメートルカク,Floor mat 30cm square,プラスチック類,,2畳分を超えるものは粗大ごみ プラスチック製のものはプラスチック類で出す,
132047,132047GMLT000289,三鷹市,全域,フロアーマット 30センチメートル角,フロアーマット30センチメートルカク,Floor mat 30cm square,燃やせないごみ,,2畳分を超えるものは粗大ごみ プラスチック製のものはプラスチック類で出す,
132047,132047GMLT000103,三鷹市,全域,フロアーマット 30センチメートル角,フロアーマット30センチメートルカク,Floor mat 30cm square,粗大ごみ,,2畳分を超えるものは粗大ごみ,200
132047,132047GMLT000291,三鷹市,全域,フロッピーディスク,フロッピーディスク,Floppy disk,燃やせないごみ,,,
132047,132047GMLT000104,三鷹市,全域,風呂のイス,フロノイス,Bath chairs,プラスチック類,,素材がプラスチックのみであればプラスチック類（汚れているものは燃やせるごみ） それ以外は燃やせないごみ,
132047,132047GMLT000293,三鷹市,全域,風呂のイス,フロノイス,Bath chairs,燃やせないごみ,,素材がプラスチックのみであればプラスチック類（汚れているものは燃やせるごみ） それ以外は燃やせないごみ,
132047,132047GMLT000016,三鷹市,全域,風呂のイス,フロノイス,Bath chairs,燃やせるごみ,,素材がプラスチックのみであればプラスチック類（汚れているものは燃やせるごみ） それ以外は燃やせないごみ,
132047,132047GMLT000292,三鷹市,全域,風呂のフタ,フロノフタ,Bathtub cover,粗大ごみ,,,200
132047,132047GMLT000294,三鷹市,全域,風呂マット,フロマット,Bath mat,プラスチック類,,素材がプラスチックのみであればプラスチック類（汚れているものは燃やせるごみ）最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000105,三鷹市,全域,風呂マット,フロマット,Bath mat,燃やせるごみ,,素材がプラスチックのみであればプラスチック類（汚れているものは燃やせるごみ）最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000017,三鷹市,全域,風呂マット,フロマット,Bath mat,粗大ごみ,,素材がプラスチックのみであればプラスチック類（汚れているものは燃やせるごみ）最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000290,三鷹市,全域,ブロック,ブロック,Block,収集しません,,,
132047,132047GMLT000287,三鷹市,全域,プランター（プラスチック製）,プランター,Planter (plastic),プラスチック類,,土は取り除く（汚れているものは燃やせるごみ） 最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000101,三鷹市,全域,プランター（プラスチック製）,プランター,Planter (plastic),粗大ごみ,,土は取り除く 最大辺40センチメートル以上あるものは粗大ごみ（1個から10個までは200円）,200
132047,132047GMLT000286,三鷹市,全域,プランター（陶器製）,プランター,Planter (ceramic),燃やせないごみ,,土は取り除く 最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000100,三鷹市,全域,プランター（陶器製）,プランター,Planter (ceramic),粗大ごみ,,土は取り除く 最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000288,三鷹市,全域,プリンター,プリンター,Printer,燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000102,三鷹市,全域,プリンター,プリンター,Printer,粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ 重さ10㎏以下の場合 200円 重さ10kg超の場合 600円,
132047,132047GMLT000298,三鷹市,全域,ヘッドホン,ヘッドホン,Headphone,燃やせないごみ,,,
132047,132047GMLT000303,三鷹市,全域,ヘルメット,ヘルメット,Helmet,燃やせないごみ,,,
132047,132047GMLT000295,三鷹市,全域,ベッド,ベッド,Bed,粗大ごみ,,シングル（ベッドマット別）の場合 600円 パイプの場合 600円 セミダブル（ベッドマット別）の場合 600円 ダブル（ベッドマット別）の場合 1000円 キング・クイーン（ベッドマット別）の場合 1000円,
132047,132047GMLT000300,三鷹市,全域,ベビーカー,ベビーカー,Stroller,粗大ごみ,,,200
132047,132047GMLT000301,三鷹市,全域,ベビーゲート,ベビーゲート,Baby gate,燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000107,三鷹市,全域,ベビーゲート,ベビーゲート,Baby gate,粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000108,三鷹市,全域,ベルト,ベルト,Belt,燃やせないごみ,,金属のバックル部分は燃やせないごみ,
132047,132047GMLT000302,三鷹市,全域,ベルト,ベルト,Belt,燃やせるごみ,,金属のバックル部分は燃やせないごみ,
132047,132047GMLT000305,三鷹市,全域,便座,ベンザ,Toilet seat,粗大ごみ,,,200
132047,132047GMLT000306,三鷹市,全域,弁当容器（コンビニ等）,ベントウヨウキ,"Bento containers (convenience stores, etc.)",プラスチック類,,ひとすすぎしてから出す 汚れているものは燃やせるごみ,
132047,132047GMLT000109,三鷹市,全域,弁当容器（コンビニ等）,ベントウヨウキ,"Bento containers (convenience stores, etc.)",燃やせるごみ,,ひとすすぎしてから出す 汚れているものは燃やせるごみ,
132047,132047GMLT000296,三鷹市,全域,ペット小屋,ペットゴヤ,Kennel,粗大ごみ,,3辺の和が195㎝以下の場合 200円 3辺の和が195cmを超え240cm以下の場合 400円 3辺の和が240cmを超え330cm以下の場合 600円 3辺の和が330cm超の場合 1000円,
132047,132047GMLT000297,三鷹市,全域,ペットトイレの砂・シーツ,ペットトイレノスナ・シーツ,Pet toilet sand and sheets,燃やせるごみ,,,
132047,132047GMLT000299,三鷹市,全域,ペットボトルのふた・ラベル,ペットボトルノフタ・ラベル,PET bottle lids and labels,プラスチック類,,プラスチック以外（紙）は燃やせるごみ,
132047,132047GMLT000106,三鷹市,全域,ペットボトルのふた・ラベル,ペットボトルノフタ・ラベル,PET bottle lids and labels,燃やせるごみ,,プラスチック以外（紙）は燃やせるごみ,
132047,132047GMLT000304,三鷹市,全域,ペンキや油の空きびん・缶,ペンキヤアブラノアキビン・カン,Empty paint or oil bottles or cans,燃やせないごみ,,中身を使い切って出す,
132047,132047GMLT000307,三鷹市,全域,ほうき（金属・プラスチックの複合製）,ホウキ,Brooms (made of composite metal and plastic),燃やせないごみ,,5本まではミニ袋（5リットル）、6～10本まではS袋（10リットル）の指定収集袋を1枚貼って出す,
132047,132047GMLT000308,三鷹市,全域,包帯,ホウタイ,Bandage,燃やせるごみ,,,
132047,132047GMLT000310,三鷹市,全域,包丁,ホウチョウ,Kitchen knife,燃やせないごみ,,刃の部分は新聞紙等に包み、袋に危険と表示する,
132047,132047GMLT000317,三鷹市,全域,ホッチキス,ホッチキス,Stapler,燃やせないごみ,,,
132047,132047GMLT000321,三鷹市,全域,保冷剤,ホレイザイ,Ice pack,燃やせるごみ,,,
132047,132047GMLT000313,三鷹市,全域,ホース,ホース,Hose,燃やせるごみ,,,
132047,132047GMLT000314,三鷹市,全域,ホースリール,ホースリール,Hose reel,燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000314,三鷹市,全域,ホースリール,ホースリール,Hose reel,粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000309,三鷹市,全域,防虫剤,ボウチュウザイ,Insect repellent,燃やせるごみ,,,
132047,132047GMLT000311,三鷹市,全域,防腐剤,ボウフザイ,Preservative,燃やせるごみ,,,
132047,132047GMLT000312,三鷹市,全域,ボウリングの玉,ボウリングノタマ,Bowling ball,収集しません,,,
132047,132047GMLT000316,三鷹市,全域,ボタン,ボタン,Button,燃やせるごみ,,,
132047,132047GMLT000318,三鷹市,全域,ボール,ボール,Ball,燃やせるごみ,,,
132047,132047GMLT000319,三鷹市,全域,ボールペン,ボールペン,Ball-point pen,燃やせないごみ,,,
132047,132047GMLT000320,三鷹市,全域,ポリタンク（灯油用等）20リットル以下,ポリタンク20リットルイカ,"Polyethylene tanks (for kerosene, etc.) 20 liters or less",燃やせないごみ,,1個につきS袋（10リットル）の指定収集袋を1枚貼って出す,
132047,132047GMLT000315,三鷹市,全域,ポータブルトイレ,ポータブルトイレ,Portable toilet,粗大ごみ,,,200
132047,132047GMLT000323,三鷹市,全域,まくら,マクラ,Pillow,燃やせるごみ,,,
132047,132047GMLT000324,三鷹市,全域,マジックテープ,マジックテープ,Velcro (from Magic Tape),燃やせるごみ,,,
132047,132047GMLT000325,三鷹市,全域,マジックペン,マジックペン,Felt-tip pen,燃やせないごみ,,,
132047,132047GMLT000326,三鷹市,全域,マスク,マスク,Mask,燃やせるごみ,,,
132047,132047GMLT000327,三鷹市,全域,マッサージ機,マッサージキ,Massaging machine,粗大ごみ,,椅子型、座椅子型の場合 1000円 ベルトバイブレーターの場合 400円 ウエストマッサージ器の場合 400円 椅子・ベルト型以外の場合 200円,
132047,132047GMLT000328,三鷹市,全域,マッチ,マッチ,Match (to light fire with),燃やせるごみ,,水に浸して出す,
132047,132047GMLT000329,三鷹市,全域,マットレス,マットレス,Mattress,粗大ごみ,,,200
132047,132047GMLT000330,三鷹市,全域,松葉杖,マツバヅエ,Crutch(es),粗大ごみ,,,200
132047,132047GMLT000331,三鷹市,全域,窓付き封筒,マドツキフウトウ,Window envelope,古紙・古着,,窓のフィルム部分は燃やせるごみ,
132047,132047GMLT000110,三鷹市,全域,窓付き封筒,マドツキフウトウ,Window envelope,燃やせるごみ,,窓のフィルム部分は燃やせるごみ,
132047,132047GMLT000332,三鷹市,全域,まな板（プラスチック製）,マナイタ,Cutting board (plastic),プラスチック類,,,
132047,132047GMLT000333,三鷹市,全域,まな板（木製）,マナイタ,Cutting board (wooden),燃やせるごみ,,,
132047,132047GMLT000334,三鷹市,全域,マヨネーズなどの容器,マヨネーズナドノヨウキ,"Containers for mayonnaise, etc.",プラスチック類,,ひとすすぎしてから出す 汚れがおちないものは燃やせるごみ,
132047,132047GMLT000111,三鷹市,全域,マヨネーズなどの容器,マヨネーズナドノヨウキ,"Containers for mayonnaise, etc.",燃やせるごみ,,ひとすすぎしてから出す 汚れがおちないものは燃やせるごみ,
132047,132047GMLT000335,三鷹市,全域,万歩計,マンポケイ,Pedometer,燃やせないごみ,,,
132047,132047GMLT000322,三鷹市,全域,マーカーペン,マーカーペン,Marker pen,燃やせないごみ,,,
132047,132047GMLT000336,三鷹市,全域,ミキサー（調理器具）,ミキサー,Mixer (cookware),燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000112,三鷹市,全域,ミキサー（調理器具）,ミキサー,Mixer (cookware),粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000337,三鷹市,全域,ミシン,ミシン,Sewing machine,燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000113,三鷹市,全域,ミシン,ミシン,Sewing machine,粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ 卓上型の場合 400円 卓上型以外（箱型、足踏み式）（イス別）の場合 1000円,
132047,132047GMLT000338,三鷹市,全域,水切りかご,ミズキリカゴ,Perforated basket,プラスチック類,,汚れているものは燃やせるごみ 金属製は燃やせないごみ,
132047,132047GMLT000018,三鷹市,全域,水切りかご,ミズキリカゴ,Perforated basket,燃やせないごみ,,汚れているものは燃やせるごみ 金属製は燃やせないごみ,
132047,132047GMLT000114,三鷹市,全域,水切りかご,ミズキリカゴ,Perforated basket,燃やせるごみ,,汚れているものは燃やせるごみ 金属製は燃やせないごみ,
132047,132047GMLT000339,三鷹市,全域,虫かご,ムシカゴ,Insect cage,燃やせるごみ,,,
132047,132047GMLT000340,三鷹市,全域,虫捕り網,ムシトリモウ,Butterfly net,燃やせないごみ,,5本まではミニ袋（5リットル）、6～10本まではS袋（10リットル）の指定収集袋を1枚貼って出す,
132047,132047GMLT000341,三鷹市,全域,ムートン（羊皮）,ムートン,Mouton (sheepskin),燃やせるごみ,,,
132047,132047GMLT000342,三鷹市,全域,メガネ,メガネ,Glasses,燃やせないごみ,,,
132047,132047GMLT000343,三鷹市,全域,目薬の容器,メグスリノヨウキ,Eye drop containers,プラスチック類,,使い切って出す,
132047,132047GMLT000344,三鷹市,全域,綿棒,メンボウ,Cotton swab,燃やせるごみ,,,
132047,132047GMLT000345,三鷹市,全域,毛布,モウフ,Blanket,古紙・古着,,汚れているもの、破れているもの、濡れているものは燃やせるごみ,
132047,132047GMLT000115,三鷹市,全域,毛布,モウフ,Blanket,燃やせるごみ,,汚れているもの、破れているもの、濡れているものは燃やせるごみ,
132047,132047GMLT000346,三鷹市,全域,木炭,モクタン,Charcoal,燃やせるごみ,,水に浸して出す,
132047,132047GMLT000348,三鷹市,全域,物干し竿,モノホシサオ,Pole on which to hang laundry for drying,粗大ごみ,,,200
132047,132047GMLT000349,三鷹市,全域,モバイルバッテリー,モバイルバッテリー,Mobile battery,有害ごみ,,,
132047,132047GMLT000347,三鷹市,全域,モーター,モーター,Motor,燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000116,三鷹市,全域,モーター,モーター,Motor,粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000350,三鷹市,全域,やかん,ヤカン,Kettle,燃やせないごみ,,,
132047,132047GMLT000353,三鷹市,全域,湯たんぽ（プラスチック製）,ユタンポ,Hot water bottle (plastic),プラスチック類,,汚れているものは燃やせるごみ,
132047,132047GMLT000118,三鷹市,全域,湯たんぽ（プラスチック製）,ユタンポ,Hot water bottle (plastic),燃やせるごみ,,汚れているものは燃やせるごみ,
132047,132047GMLT000352,三鷹市,全域,湯たんぽ（金属製）,ユタンポ,Hot water bottle (metal),燃やせないごみ,,ジェルタイプは燃やせるごみ,
132047,132047GMLT000117,三鷹市,全域,湯たんぽ（金属製）,ユタンポ,Hot water bottle (metal),燃やせるごみ,,ジェルタイプは燃やせるごみ,
132047,132047GMLT000351,三鷹市,全域,USBメモリ,ユーエスビーメモリ,USB memory stick,燃やせないごみ,,データは消去して出す,
132047,132047GMLT000354,三鷹市,全域,よしず,ヨシズ,Reed screen,燃やせるごみ,,1畳以下はミニ袋（5リットル）、1畳を超えて2畳以下はS袋（10リットル）の指定収取袋を1枚貼って出す 2畳を超えるものは粗大ごみ,
132047,132047GMLT000119,三鷹市,全域,よしず,ヨシズ,Reed screen,粗大ごみ,,2畳を超えるものは粗大ごみ,200
132047,132047GMLT000355,三鷹市,全域,ライター,ライター,Lighter,有害ごみ,,使い切って出す,
132047,132047GMLT000356,三鷹市,全域,ラケット,ラケット,Paddle (in table-tennis),燃やせないごみ,,,
132047,132047GMLT000357,三鷹市,全域,ラジカセ,ラジカセ,Radio-cassette player ,燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000120,三鷹市,全域,ラジカセ,ラジカセ,Radio-cassette player ,粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000358,三鷹市,全域,ラップ,ラップ,Wrap,プラスチック類,,汚れているものは燃やせるごみ,
132047,132047GMLT000358,三鷹市,全域,ラップ,ラップ,Wrap,燃やせるごみ,,汚れているものは燃やせるごみ,
132047,132047GMLT000359,三鷹市,全域,ランドセル,ランドセル,"Firm-sided backpack made of leather, etc. (used by Japanese elementary schools)",燃やせるごみ,,,
132047,132047GMLT000360,三鷹市,全域,リュックサック,リュックサック,Rucksack,燃やせるごみ,,,
132047,132047GMLT000361,三鷹市,全域,旅行用変圧器,リョコウヨウヘンアツキ,Travel Transformer,燃やせないごみ,,旅行用以外（据置型）は収集不可のため、販売店または専門業者に相談,
132047,132047GMLT000362,三鷹市,全域,ルアー,ルアー,Lure,燃やせないごみ,,,
132047,132047GMLT000363,三鷹市,全域,ルーペ,ルーペ,Loupe,燃やせないごみ,,,
132047,132047GMLT000364,三鷹市,全域,冷却ジェルシート,レイキャクジェルシート,Cooling gel sheet,燃やせるごみ,,,
132047,132047GMLT000365,三鷹市,全域,冷蔵庫,レイゾウコ,Refrigerator,収集しません,,家電リサイクル受付センター（電話：042ー383ー0531）へご連絡ください,
132047,132047GMLT000366,三鷹市,全域,レコード盤,レコードバン,Phonograph record,プラスチック類,,,
132047,132047GMLT000368,三鷹市,全域,レシート,レシート,Receipt,燃やせるごみ,,,
132047,132047GMLT000369,三鷹市,全域,レジ袋,レジブクロ,(disposable) shopping bag,プラスチック類,,,
132047,132047GMLT000370,三鷹市,全域,レトルトパック,レトルトパック,Retort pack,プラスチック類,,ひとすすぎしてから出す 汚れの落ちないものは燃やせるごみ,
132047,132047GMLT000122,三鷹市,全域,レトルトパック,レトルトパック,Retort pack,燃やせるごみ,,ひとすすぎしてから出す 汚れの落ちないものは燃やせるごみ,
132047,132047GMLT000371,三鷹市,全域,レンガ,レンガ,Brick,収集しません,,,
132047,132047GMLT000367,三鷹市,全域,レーザーディスクプレーヤー,レーザーディスクプレーヤー,Laser disk player,粗大ごみ,,,200
132047,132047GMLT000372,三鷹市,全域,ローソク,ローソク,Candle,燃やせるごみ,,,
132047,132047GMLT000373,三鷹市,全域,ローラースケート,ローラースケート,Roller skate,燃やせないごみ,,,
132047,132047GMLT000375,三鷹市,全域,ワインオープナー,ワインオープナー,Corkscrew,燃やせないごみ,,,
132047,132047GMLT000376,三鷹市,全域,輪ゴム,ワゴム,Rubber band,燃やせるごみ,,,
132047,132047GMLT000377,三鷹市,全域,綿（羽根）入りの衣類,ワタイリノイルイ,Clothing with cotton (feathers),燃やせるごみ,,,
132047,132047GMLT000374,三鷹市,全域,ワープロ,ワープロ,Word processor,燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000123,三鷹市,全域,ワープロ,ワープロ,Word processor,粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ,200
