項目名,データ形態,カテゴリー数,質問文,属性,値
Q10[sanitize]3税金に関する行政手続,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,2,どちらかといえば満足
Q10[sanitize]3税金に関する行政手続,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,3,どちらともいえない
Q10[sanitize]3税金に関する行政手続,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,4,どちらかといえば不満
Q10[sanitize]3税金に関する行政手続,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,5,非常に不満
Q10[sanitize]3税金に関する行政手続,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,6,分からない
Q10[sanitize]3転出・転入に関する行政手続,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,1,非常に満足
Q10[sanitize]3転出・転入に関する行政手続,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,2,どちらかといえば満足
Q10[sanitize]3転出・転入に関する行政手続,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,3,どちらともいえない
Q10[sanitize]3転出・転入に関する行政手続,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,4,どちらかといえば不満
Q10[sanitize]3転出・転入に関する行政手続,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,5,非常に不満
Q10[sanitize]3転出・転入に関する行政手続,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,6,分からない
Q10[sanitize]3政治参画（パブコメ等）に関する行政手続,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,1,非常に満足
Q10[sanitize]3政治参画（パブコメ等）に関する行政手続,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,2,どちらかといえば満足
Q10[sanitize]3政治参画（パブコメ等）に関する行政手続,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,3,どちらともいえない
Q10[sanitize]3政治参画（パブコメ等）に関する行政手続,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,4,どちらかといえば不満
Q10[sanitize]3政治参画（パブコメ等）に関する行政手続,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,5,非常に不満
Q10[sanitize]3政治参画（パブコメ等）に関する行政手続,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,6,分からない
Q10[sanitize]3仕事を行う上での行政手続（起業、許認可・補助金等の申請など）,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,1,非常に満足
Q10[sanitize]3仕事を行う上での行政手続（起業、許認可・補助金等の申請など）,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,2,どちらかといえば満足
Q10[sanitize]3仕事を行う上での行政手続（起業、許認可・補助金等の申請など）,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,3,どちらともいえない
Q10[sanitize]3仕事を行う上での行政手続（起業、許認可・補助金等の申請など）,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,4,どちらかといえば不満
Q10[sanitize]3仕事を行う上での行政手続（起業、許認可・補助金等の申請など）,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,5,非常に不満
Q10[sanitize]3仕事を行う上での行政手続（起業、許認可・補助金等の申請など）,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,6,分からない
Q10[sanitize]3新型コロナ（covid[sanitize]19）関連の行政手続（ワクチン接種、給付金の申請など）,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,1,非常に満足
Q10[sanitize]3新型コロナ（covid[sanitize]19）関連の行政手続（ワクチン接種、給付金の申請など）,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,2,どちらかといえば満足
Q10[sanitize]3新型コロナ（covid[sanitize]19）関連の行政手続（ワクチン接種、給付金の申請など）,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,3,どちらともいえない
Q10[sanitize]3新型コロナ（covid[sanitize]19）関連の行政手続（ワクチン接種、給付金の申請など）,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,4,どちらかといえば不満
Q10[sanitize]3新型コロナ（covid[sanitize]19）関連の行政手続（ワクチン接種、給付金の申請など）,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,5,非常に不満
Q10[sanitize]3新型コロナ（covid[sanitize]19）関連の行政手続（ワクチン接種、給付金の申請など）,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,6,分からない
Q10[sanitize]3その他,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,1,非常に満足
Q10[sanitize]3その他,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,2,どちらかといえば満足
Q10[sanitize]3その他,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,3,どちらともいえない
Q10[sanitize]3その他,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,4,どちらかといえば不満
Q10[sanitize]3その他,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,5,非常に不満
Q10[sanitize]3その他,ＳＡ,6,Q10[sanitize]3: （利用経験がある行政手続について）それぞれの手続の満足度を選んでください,6,分からない
Q10[sanitize]4[sanitize]1出産・育児に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,1,非常に満足
Q10[sanitize]4[sanitize]1出産・育児に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,2,どちらかといえば満足
Q10[sanitize]4[sanitize]1出産・育児に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,3,どちらともいえない
Q10[sanitize]4[sanitize]1出産・育児に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,4,どちらかといえば不満
Q10[sanitize]4[sanitize]1出産・育児に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,5,非常に不満
Q10[sanitize]4[sanitize]1出産・育児に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,6,分からない
Q10[sanitize]4[sanitize]1学校教育に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,1,非常に満足
Q10[sanitize]4[sanitize]1学校教育に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,2,どちらかといえば満足
Q10[sanitize]4[sanitize]1学校教育に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,3,どちらともいえない
Q10[sanitize]4[sanitize]1学校教育に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,4,どちらかといえば不満
Q10[sanitize]4[sanitize]1学校教育に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,5,非常に不満
Q10[sanitize]4[sanitize]1学校教育に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,6,分からない
Q10[sanitize]4[sanitize]1就職・転職・退職に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,1,非常に満足
Q10[sanitize]4[sanitize]1就職・転職・退職に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,2,どちらかといえば満足
Q10[sanitize]4[sanitize]1就職・転職・退職に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,3,どちらともいえない
Q10[sanitize]4[sanitize]1就職・転職・退職に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,4,どちらかといえば不満
Q10[sanitize]4[sanitize]1就職・転職・退職に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,5,非常に不満
Q10[sanitize]4[sanitize]1就職・転職・退職に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,6,分からない
Q10[sanitize]4[sanitize]1税金に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,1,非常に満足
Q10[sanitize]4[sanitize]1税金に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,2,どちらかといえば満足
Q10[sanitize]4[sanitize]1税金に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,3,どちらともいえない
Q10[sanitize]4[sanitize]1税金に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,4,どちらかといえば不満
Q10[sanitize]4[sanitize]1税金に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,5,非常に不満
Q10[sanitize]4[sanitize]1税金に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,6,分からない
Q10[sanitize]4[sanitize]1転出・転入に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,1,非常に満足
Q10[sanitize]4[sanitize]1転出・転入に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,2,どちらかといえば満足
Q10[sanitize]4[sanitize]1転出・転入に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,3,どちらともいえない
Q10[sanitize]4[sanitize]1転出・転入に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,4,どちらかといえば不満
Q10[sanitize]4[sanitize]1転出・転入に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,5,非常に不満
Q10[sanitize]4[sanitize]1転出・転入に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,6,分からない
Q10[sanitize]4[sanitize]1政治参画（パブコメ等）に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,1,非常に満足
Q10[sanitize]4[sanitize]1政治参画（パブコメ等）に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,2,どちらかといえば満足
Q10[sanitize]4[sanitize]1政治参画（パブコメ等）に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,3,どちらともいえない
Q10[sanitize]4[sanitize]1政治参画（パブコメ等）に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,4,どちらかといえば不満
Q10[sanitize]4[sanitize]1政治参画（パブコメ等）に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,5,非常に不満
Q10[sanitize]4[sanitize]1政治参画（パブコメ等）に関する行政手続,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,6,分からない
Q10[sanitize]4[sanitize]1仕事を行う上での行政手続（起業、許認可・補助金等の申請など）,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,1,非常に満足
Q10[sanitize]4[sanitize]1仕事を行う上での行政手続（起業、許認可・補助金等の申請など）,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,2,どちらかといえば満足
Q10[sanitize]4[sanitize]1仕事を行う上での行政手続（起業、許認可・補助金等の申請など）,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,3,どちらともいえない
Q10[sanitize]4[sanitize]1仕事を行う上での行政手続（起業、許認可・補助金等の申請など）,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,4,どちらかといえば不満
Q10[sanitize]4[sanitize]1仕事を行う上での行政手続（起業、許認可・補助金等の申請など）,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,5,非常に不満
Q10[sanitize]4[sanitize]1仕事を行う上での行政手続（起業、許認可・補助金等の申請など）,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,6,分からない
Q10[sanitize]4[sanitize]1新型コロナ（covid[sanitize]19）関連の行政手続（ワクチン接種、給付金の申請など）,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,1,非常に満足
Q10[sanitize]4[sanitize]1新型コロナ（covid[sanitize]19）関連の行政手続（ワクチン接種、給付金の申請など）,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,2,どちらかといえば満足
Q10[sanitize]4[sanitize]1新型コロナ（covid[sanitize]19）関連の行政手続（ワクチン接種、給付金の申請など）,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,3,どちらともいえない
Q10[sanitize]4[sanitize]1新型コロナ（covid[sanitize]19）関連の行政手続（ワクチン接種、給付金の申請など）,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,4,どちらかといえば不満
Q10[sanitize]4[sanitize]1新型コロナ（covid[sanitize]19）関連の行政手続（ワクチン接種、給付金の申請など）,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,5,非常に不満
Q10[sanitize]4[sanitize]1新型コロナ（covid[sanitize]19）関連の行政手続（ワクチン接種、給付金の申請など）,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,6,分からない
Q10[sanitize]4[sanitize]1その他,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,1,非常に満足
Q10[sanitize]4[sanitize]1その他,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,2,どちらかといえば満足
Q10[sanitize]4[sanitize]1その他,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,3,どちらともいえない
Q10[sanitize]4[sanitize]1その他,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,4,どちらかといえば不満
Q10[sanitize]4[sanitize]1その他,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,5,非常に不満
Q10[sanitize]4[sanitize]1その他,ＳＡ,6,Q10[sanitize]4[sanitize]1: 利用経験があるデジタル行政手続の探しやすさについて、当てはまるものを選択してください。,6,分からない
Q10[sanitize]4[sanitize]2出産・育児に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,1,リンクが切れているなど、閲覧できなかった
Q10[sanitize]4[sanitize]2出産・育児に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,2,検索や選択機能などが不十分で、探したい情報に辿り着くことが難しかった
Q10[sanitize]4[sanitize]2出産・育児に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,3,耳が聞こえづらい人への配慮が少なかった
Q10[sanitize]4[sanitize]2出産・育児に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,4,色がカラフルすぎる、文字が小さすぎるなど、視認性が悪かった
Q10[sanitize]4[sanitize]2出産・育児に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,5,知りたい情報を見つけたが、情報が雑多で整理されておらずわかりにくかった
Q10[sanitize]4[sanitize]2出産・育児に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,6,知りたい情報を見つけたが、難しい表現や専門用語で書かれていてわかりにくかった
Q10[sanitize]4[sanitize]2出産・育児に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,7,その他
Q10[sanitize]4[sanitize]2学校教育に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,1,リンクが切れているなど、閲覧できなかった
Q10[sanitize]4[sanitize]2学校教育に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,2,検索や選択機能などが不十分で、探したい情報に辿り着くことが難しかった
Q10[sanitize]4[sanitize]2学校教育に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,3,耳が聞こえづらい人への配慮が少なかった
Q10[sanitize]4[sanitize]2学校教育に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,4,色がカラフルすぎる、文字が小さすぎるなど、視認性が悪かった
Q10[sanitize]4[sanitize]2学校教育に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,5,知りたい情報を見つけたが、情報が雑多で整理されておらずわかりにくかった
Q10[sanitize]4[sanitize]2学校教育に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,6,知りたい情報を見つけたが、難しい表現や専門用語で書かれていてわかりにくかった
Q10[sanitize]4[sanitize]2学校教育に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,7,その他
Q10[sanitize]4[sanitize]2就職・転職・退職に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,1,リンクが切れているなど、閲覧できなかった
Q10[sanitize]4[sanitize]2就職・転職・退職に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,2,検索や選択機能などが不十分で、探したい情報に辿り着くことが難しかった
Q10[sanitize]4[sanitize]2就職・転職・退職に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,3,耳が聞こえづらい人への配慮が少なかった
Q10[sanitize]4[sanitize]2就職・転職・退職に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,4,色がカラフルすぎる、文字が小さすぎるなど、視認性が悪かった
Q10[sanitize]4[sanitize]2就職・転職・退職に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,5,知りたい情報を見つけたが、情報が雑多で整理されておらずわかりにくかった
Q10[sanitize]4[sanitize]2就職・転職・退職に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,6,知りたい情報を見つけたが、難しい表現や専門用語で書かれていてわかりにくかった
Q10[sanitize]4[sanitize]2就職・転職・退職に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,7,その他
Q10[sanitize]4[sanitize]2税金に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,1,リンクが切れているなど、閲覧できなかった
Q10[sanitize]4[sanitize]2税金に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,2,検索や選択機能などが不十分で、探したい情報に辿り着くことが難しかった
Q10[sanitize]4[sanitize]2税金に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,3,耳が聞こえづらい人への配慮が少なかった
Q10[sanitize]4[sanitize]2税金に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,4,色がカラフルすぎる、文字が小さすぎるなど、視認性が悪かった
Q10[sanitize]4[sanitize]2税金に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,5,知りたい情報を見つけたが、情報が雑多で整理されておらずわかりにくかった
Q10[sanitize]4[sanitize]2税金に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,6,知りたい情報を見つけたが、難しい表現や専門用語で書かれていてわかりにくかった
Q10[sanitize]4[sanitize]2税金に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,7,その他
Q10[sanitize]4[sanitize]2転出・転入に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,1,リンクが切れているなど、閲覧できなかった
Q10[sanitize]4[sanitize]2転出・転入に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,2,検索や選択機能などが不十分で、探したい情報に辿り着くことが難しかった
Q10[sanitize]4[sanitize]2転出・転入に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,3,耳が聞こえづらい人への配慮が少なかった
Q10[sanitize]4[sanitize]2転出・転入に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,4,色がカラフルすぎる、文字が小さすぎるなど、視認性が悪かった
Q10[sanitize]4[sanitize]2転出・転入に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,5,知りたい情報を見つけたが、情報が雑多で整理されておらずわかりにくかった
Q10[sanitize]4[sanitize]2転出・転入に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,6,知りたい情報を見つけたが、難しい表現や専門用語で書かれていてわかりにくかった
Q10[sanitize]4[sanitize]2転出・転入に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,7,その他
Q10[sanitize]4[sanitize]2政治参画（パブコメ等）に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,1,リンクが切れているなど、閲覧できなかった
Q10[sanitize]4[sanitize]2政治参画（パブコメ等）に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,2,検索や選択機能などが不十分で、探したい情報に辿り着くことが難しかった
Q10[sanitize]4[sanitize]2政治参画（パブコメ等）に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,3,耳が聞こえづらい人への配慮が少なかった
Q10[sanitize]4[sanitize]2政治参画（パブコメ等）に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,4,色がカラフルすぎる、文字が小さすぎるなど、視認性が悪かった
Q10[sanitize]4[sanitize]2政治参画（パブコメ等）に関する行政手続,ＳＡ,7,Q10[sanitize]4[sanitize]2: 不満と回答した人にお聞きします。不満と感じた理由について、当てはまるものを選択してください。,5,知りたい情報を見つけたが、情報が雑多で整理されておらずわかりにくかった
