全国地方公共団体コード,ID,地方公共団体名,地区名,ごみの品目,ごみの品目_カナ,ごみの品目_英字,分別区分,出し方,注意点,備考,粗大ごみ回収料金
132012,132012GMLT000972,八王子市,全域,スタンプ台（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000973,八王子市,全域,スチール缶,,,缶,家庭で用意した容器,,,
132012,132012GMLT000974,八王子市,全域,スチール収納庫,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000975,八王子市,全域,スチール棚,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000976,八王子市,全域,スーツケース（金属製）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000977,八王子市,全域,スーツケース（プラスチック製）,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000978,八王子市,全域,スーツ（背広）,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT000979,八王子市,全域,スティック糊容器,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000980,八王子市,全域,ステレオ,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000981,八王子市,全域,ステンレスパイプ棚,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000982,八王子市,全域,ストッキング,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000983,八王子市,全域,ストーブ,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000984,八王子市,全域,ストロー,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000985,八王子市,全域,ストローの袋（ビニール製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000986,八王子市,全域,すのこ,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000987,八王子市,全域,スノーボード,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000988,八王子市,全域,スノーボード用ブーツ,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000989,八王子市,全域,スパナ,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000990,八王子市,全域,スピーカー,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000991,八王子市,全域,スプレー缶,,,有害ごみ,透明・半透明の袋,,中身を必ず使い切って、穴を開けずに出してください,
132012,132012GMLT000992,八王子市,全域,スプーン（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000993,八王子市,全域,スプーン（竹製・木製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000994,八王子市,全域,滑り台（幼児用）（木製・プラスチック製）,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000995,八王子市,全域,ズボン,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT000996,八王子市,全域,スポンジ,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000997,八王子市,全域,ズボンプレッサー,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000998,八王子市,全域,スマートフォン,,,有害ごみ,透明・半透明の袋,,できるだけ販売店に持込んでください,
132012,132012GMLT000999,八王子市,全域,スリッパ,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT001000,八王子市,全域,スリッパ立て（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT001001,八王子市,全域,スリッパ立て（木製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT001002,八王子市,全域,製図板,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT001003,八王子市,全域,清涼飲料水缶,,,缶,家庭で用意した容器,,,
132012,132012GMLT001004,八王子市,全域,清涼飲料水びん,,,びん,家庭で用意した容器,,,
132012,132012GMLT001005,八王子市,全域,生理用品,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT001006,八王子市,全域,石油ストーブ,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,灯油を抜いてください。 乾電池は外して有害ごみへ,
132012,132012GMLT001007,八王子市,全域,石油ファンヒーター,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,灯油を抜いてください。乾電池は外して有害ごみへ,
132012,132012GMLT001008,八王子市,全域,石油ポンプ（手動式）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT001009,八王子市,全域,石油ポンプ（電動式）,,,不燃ごみ,指定袋（黄色）,,電池は外して有害ごみへ,
132012,132012GMLT001010,八王子市,全域,セーター,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT001011,八王子市,全域,石鹸,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT001012,八王子市,全域,石鹸の紙箱,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT001013,八王子市,全域,石鹸の袋（ビニール製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT001014,八王子市,全域,せともの類,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT001015,八王子市,全域,背広（スーツ）,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT001016,八王子市,全域,ゼリーの容器（プラスチック製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT001017,八王子市,全域,セロハンテープ,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT001018,八王子市,全域,セロハンテープの芯,,,雑誌・雑紙,ひもでしっかりとしばる,,,
132012,132012GMLT001019,八王子市,全域,線香,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT001020,八王子市,全域,洗濯機,,,家電リサイクル,市では処理できません,,家電リサイクル法対象品目なので、市の指定業者に収集依頼をするか、指定引取場所に持ち込みをお願いします。,
132012,132012GMLT001021,八王子市,全域,洗濯洗剤容器（紙製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT001022,八王子市,全域,洗濯洗剤容器（プラスチック製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT001023,八王子市,全域,洗濯ばさみ,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT001024,八王子市,全域,栓抜き,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT001025,八王子市,全域,扇風機,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT001026,八王子市,全域,せんべいの袋（ビニール製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT001027,八王子市,全域,洗面器（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT001028,八王子市,全域,洗面器（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT001029,八王子市,全域,洗面台,,,粗大ごみ（不燃）,お問い合わせください,,立会い確認をする場合があります,
132012,132012GMLT001030,八王子市,全域,造花,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT001031,八王子市,全域,双眼鏡,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT001032,八王子市,全域,ぞうきん,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT001033,八王子市,全域,掃除機,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT001034,八王子市,全域,掃除機のごみ,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT001035,八王子市,全域,ぞうり（化学繊維製・天然繊維製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT001036,八王子市,全域,即席めんの袋（ビニール製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT001037,八王子市,全域,即席めんの容器（発泡スチロール製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT001038,八王子市,全域,ソースの容器（プラスチック製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT001039,八王子市,全域,ソファー（スプリング入り）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT001040,八王子市,全域,ソファー（スプリング無し）,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT001041,八王子市,全域,ソファーベッド,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT001042,八王子市,全域,ソーラーシステム,,,,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT001043,八王子市,全域,そり（プラスチック製）,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT001044,八王子市,全域,体温計（水銀）,,,有害ごみ,透明・半透明の袋,,購入時のケースに入れるか厚紙などに包んで「水銀」と書いてビニール袋に入れてください。割れてしまっている場合は、半透明の袋で二重にして袋の口をきちんとしばってください。アルコール性のものは不燃ごみへ,
132012,132012GMLT001045,八王子市,全域,体温計（デジタル）,,,不燃ごみ,指定袋（黄色）,,電池は外して有害ごみへ,
132012,132012GMLT001046,八王子市,全域,体重計,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT001047,八王子市,全域,タイヤ,,,,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT001048,八王子市,全域,タイヤチェーン,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,指定収集袋に入りきり、重さが5㎏未満の場合は不燃ごみとして出せます。,
132012,132012GMLT001049,八王子市,全域,タイル,,,不燃ごみ,指定袋（黄色）,,1回の収集で中袋（20L）1袋まで,
132012,132012GMLT001050,八王子市,全域,ダウン　ジャケット・ベスト,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT001051,八王子市,全域,タオル・タオルケット,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT001052,八王子市,全域,卓上コンロ,,,不燃ごみ,指定袋（黄色）,,ガスボンベは使い切って有害ごみへ,
132012,132012GMLT001053,八王子市,全域,卓上ピアノ,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT001054,八王子市,全域,竹串,,,可燃ごみ,指定袋（青色）,,厚紙などに包んでください,
132012,132012GMLT001055,八王子市,全域,竹ぼうき,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT001056,八王子市,全域,畳（化学畳）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,数量制限があります。お問い合わせください,
132012,132012GMLT001057,八王子市,全域,畳（化学畳除く）,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,数量制限があります。お問い合わせください,
132012,132012GMLT001058,八王子市,全域,脱臭剤,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT001059,八王子市,全域,タッパー容器,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT001060,八王子市,全域,建具,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT001061,八王子市,全域,たばこの銀紙,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT001062,八王子市,全域,たばこの吸殻,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000231,八王子市,全域,たばこの箱,,,雑誌・雑紙,ひもでしっかりとしばる,,,
132012,132012GMLT000232,八王子市,全域,たばこのフィルム,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000233,八王子市,全域,卵の殻,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000234,八王子市,全域,卵のパック（紙製）,,,可燃ごみ,指定袋（青色）,,雑誌・雑紙には出せません,
132012,132012GMLT000235,八王子市,全域,卵のパック（プラスチック製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000236,八王子市,全域,たまねぎのネット,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000237,八王子市,全域,たらい（金属製）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000238,八王子市,全域,たらい（木製・プラスチック製）,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000239,八王子市,全域,樽,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000240,八王子市,全域,たわし（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000241,八王子市,全域,たわし（木製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000242,八王子市,全域,単行本,,,雑誌・雑紙,ひもでしっかりとしばる,,,
132012,132012GMLT000243,八王子市,全域,タンス,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000244,八王子市,全域,ダンボール,,,ダンボール,ひもでしっかりとしばる,,,
132012,132012GMLT000245,八王子市,全域,チェーンソー（エンジン式）,,,,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT000246,八王子市,全域,チェーンソー（電動式）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,電動式のみ。電池は外して有害ごみへ,
132012,132012GMLT000247,八王子市,全域,地球儀,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000248,八王子市,全域,チャイルドシート,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000249,八王子市,全域,茶ダンス,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000250,八王子市,全域,茶筒缶,,,缶,家庭で用意した容器,,,
132012,132012GMLT000251,八王子市,全域,茶箱,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000252,八王子市,全域,茶碗（金属製・陶磁器製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000253,八王子市,全域,茶碗（木製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000254,八王子市,全域,ちゃんちゃんこ,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000255,八王子市,全域,注射器本体（在宅医療廃棄物）,,,可燃ごみ,指定袋（青色）,,針は必ず外してください,
132012,132012GMLT000256,八王子市,全域,注射針（在宅医療廃棄物）,,,,市では処理できません,,専用ボトル等で交付された病院・薬局に返却してください,
132012,132012GMLT000257,八王子市,全域,チューブの容器類,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000258,八王子市,全域,調味料の缶,,,缶,家庭で用意した容器,,,
132012,132012GMLT000259,八王子市,全域,調味料のびん,,,びん,家庭で用意した容器,,中身が空の状態で購入したものは、不燃ごみへ,
132012,132012GMLT000260,八王子市,全域,調味料の容器（プラスチック製）,,,容器包装プラスチック,家庭で用意した容器など,,中身が空の状態で購入したものは、可燃ごみへ,
132012,132012GMLT000261,八王子市,全域,調理台,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,一辺が1m以下のものでシステムキッチンは除く,
132012,132012GMLT000262,八王子市,全域,チラシ（新聞折込）,,,新聞・チラシ,ひもでしっかりとしばる,,チラシのみ出す場合は雑誌・雑紙へ,
132012,132012GMLT000263,八王子市,全域,衝立,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000264,八王子市,全域,杖（金属製）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000265,八王子市,全域,杖（木製）,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000266,八王子市,全域,使い捨てライター,,,有害ごみ,透明・半透明の袋,,中身を必ず使い切って出してください,
132012,132012GMLT000267,八王子市,全域,机,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000268,八王子市,全域,漬物石（人工物）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000269,八王子市,全域,土,,,,市では処理できません,,専門業者へ処理を依頼してください,
132012,132012GMLT000270,八王子市,全域,土（園芸用）,,,可燃ごみ,指定袋（青色）,,1回の収集で中袋（20L）1袋まで,
132012,132012GMLT000271,八王子市,全域,筒状のポテトチップ容器,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000272,八王子市,全域,壺,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000273,八王子市,全域,積木（木製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000274,八王子市,全域,つめ切り,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000275,八王子市,全域,釣り糸,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000276,八王子市,全域,釣り竿,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000277,八王子市,全域,釣り針,,,不燃ごみ,指定袋（黄色）,,厚紙などに包んでください,
132012,132012GMLT000278,八王子市,全域,Ｔシャツ,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT000279,八王子市,全域,ティッシュペーパー,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000280,八王子市,全域,ティッシュペーパーの箱,,,雑誌・雑紙,ひもでしっかりとしばる,,取り出し口のビニールは容器包装プラスチックへ,
132012,132012GMLT000281,八王子市,全域,ＤＶＤ,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000282,八王子市,全域,ＤＶＤケース,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000283,八王子市,全域,ＤＶＤプレーヤー,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000284,八王子市,全域,手紙,,,雑誌・雑紙,ひもでしっかりとしばる,,,
132012,132012GMLT000285,八王子市,全域,手さげ金庫,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000286,八王子市,全域,手さげ袋（紙製）,,,雑誌・雑紙,ひもでしっかりとしばる,,,
132012,132012GMLT000287,八王子市,全域,手さげ袋（ビニール製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000288,八王子市,全域,鉄アレイ,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,指定収集袋に入りきり、重さが5㎏未満の場合は不燃ごみとして出せます。,
132012,132012GMLT000289,八王子市,全域,鉄板（バーベキュー用）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000290,八王子市,全域,鉄棒（遊具）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000291,八王子市,全域,テニスボール,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000292,八王子市,全域,テニスラケット,,,不燃ごみ,指定袋（黄色）,,木製・プラスチック製のものは可燃ごみへ,
132012,132012GMLT000293,八王子市,全域,手袋（天然繊維製・化学繊維製・ゴム製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000294,八王子市,全域,テーブル,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000295,八王子市,全域,テーブルクロス（布製・ビニール製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000296,八王子市,全域,テープレコーダー,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000297,八王子市,全域,テレビ（ブラウン管・液晶・プラズマ）,,,家電リサイクル,市では処理できません,,家電リサイクル法対象品目なので、市の指定業者に収集依頼をするか、指定引取場所に持ち込みをお願いします。,
132012,132012GMLT000298,八王子市,全域,テレビ台,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000299,八王子市,全域,テレビの室内アンテナ,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000300,八王子市,全域,テレフォンカード,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000301,八王子市,全域,電気あんか（コード付き）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000302,八王子市,全域,電気あんか（コードレス）,,,有害ごみ,透明・半透明の袋,,小型充電式電池はリサイクル協力店または有害ごみへ。外せない場合は本体ごと有害ごみへ,
132012,132012GMLT000303,八王子市,全域,電気カーペット,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,指定収集袋に入りきり、重さが5kg未満の場合は不燃ごみとして出せます。,
132012,132012GMLT000304,八王子市,全域,電気釜,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000305,八王子市,全域,電気カミソリ,,,不燃ごみ,指定袋（黄色）,,乾電池は有害ごみへ。小型充電式電池はリサイクル協力店または有害ごみへ。外せない場合は本体ごと有害ごみへ,
132012,132012GMLT000306,八王子市,全域,電気コード・ケーブル,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000307,八王子市,全域,電気こたつ,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000308,八王子市,全域,電気スタンド,,,不燃ごみ,指定袋（黄色）,,乾電池は有害ごみへ。小型充電式電池はリサイクル協力店または有害ごみへ。外せない場合は本体ごと有害ごみへ,
132012,132012GMLT000309,八王子市,全域,電気ストーブ,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000310,八王子市,全域,電気ポット,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000311,八王子市,全域,電気毛布,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000312,八王子市,全域,電球型蛍光灯,,,有害ごみ,透明・半透明の袋,,割れている場合は、厚紙などに包んで「キケン」と書いてください。 品番：FまたはEF～始まるもの,
132012,132012GMLT000313,八王子市,全域,電球（白熱・ＬＥＤ）,,,不燃ごみ,指定袋（黄色）,,割れている場合は、厚紙などに包んで「キケン」と書いてください。 白熱品番：L・LW・G・NL・R・KRなど LED品番：LDA、LDCなど,
132012,132012GMLT000314,八王子市,全域,電子オルガン,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,乾電池は有害ごみへ。小型充電式電池はリサイクル協力店または有害ごみへ。外せない場合は本体ごと有害ごみへ,
132012,132012GMLT000315,八王子市,全域,電子ピアノ,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,乾電池は有害ごみへ。小型充電式電池はリサイクル協力店または有害ごみへ。外せない場合は本体ごと有害ごみへ,
132012,132012GMLT000316,八王子市,全域,電子レンジ,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000317,八王子市,全域,天体望遠鏡,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000318,八王子市,全域,電卓,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000319,八王子市,全域,電池（乾電池）,,,有害ごみ,透明・半透明の袋,,,
132012,132012GMLT000320,八王子市,全域,電池（充電式電池）,,,有害ごみ,透明・半透明の袋,,リサイクル協力店へ（金属端子部をテープで絶縁してください）,
132012,132012GMLT000321,八王子市,全域,電池（ボタン電池）,,,有害ごみ,透明・半透明の袋,,水銀を含むものは、なるべく回収ボックスをご利用ください。両極をテープで絶縁してください,
132012,132012GMLT000322,八王子市,全域,テント,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000323,八王子市,全域,電動アシスト自転車,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,バッテリーのみの場合リサイクル協力店または有害ごみへ,
132012,132012GMLT000324,八王子市,全域,電動かんな,,,不燃ごみ,指定袋（黄色）,,小型充電式電池はリサイクル協力店または有害ごみへ。外せない場合は本体ごと有害ごみへ,
132012,132012GMLT000325,八王子市,全域,電動のこぎり,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,小型充電式電池はリサイクル協力店または有害ごみへ。外せない場合は本体ごと有害ごみへ,
132012,132012GMLT000326,八王子市,全域,電動歯ブラシ,,,不燃ごみ,指定袋（黄色）,,乾電池は有害ごみへ。小型充電式電池はリサイクル協力店または有害ごみへ。外せない場合は本体ごと有害ごみへ,
132012,132012GMLT000327,八王子市,全域,電動麻雀台,,,,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT000328,八王子市,全域,電話機,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000329,八王子市,全域,電話帳,,,雑誌・雑紙,ひもでしっかりとしばる,,,
132012,132012GMLT000330,八王子市,全域,ドアノブ,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000331,八王子市,全域,砥石,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000332,八王子市,全域,トイレカバー,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000333,八王子市,全域,トイレットペーパー,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000334,八王子市,全域,トイレットペーパーの芯,,,雑誌・雑紙,ひもでしっかりとしばる,,,
132012,132012GMLT000335,八王子市,全域,陶磁器類,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000336,八王子市,全域,豆腐の容器（プラスチック製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000337,八王子市,全域,灯油タンク（金属製）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,粗大ごみとしては100Lまで,
132012,132012GMLT000338,八王子市,全域,灯油タンク（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000339,八王子市,全域,灯油類,,,,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT000340,八王子市,全域,時計（置時計・壁掛け時計）,,,不燃ごみ,指定袋（黄色）,,乾電池は外して有害ごみへ。小型充電式電池はリサイクル協力店または有害ごみへ。外せない場合は本体ごと有害ごみへ,
132012,132012GMLT000341,八王子市,全域,トースター,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000342,八王子市,全域,戸棚,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000343,八王子市,全域,トタン板（波板）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,数量制限があります。お問い合わせください,
132012,132012GMLT000344,八王子市,全域,土鍋,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000345,八王子市,全域,ドライバー,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000346,八王子市,全域,ドライヤー,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000347,八王子市,全域,ドラム缶,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000348,八王子市,全域,トラロープ,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000349,八王子市,全域,トランポリン,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000350,八王子市,全域,鳥かご（鉄製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000351,八王子市,全域,鳥かご（木製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000352,八王子市,全域,塗料類,,,,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT000353,八王子市,全域,ドリンク缶,,,缶,家庭で用意した容器,,,
132012,132012GMLT000354,八王子市,全域,ドリンクびん,,,びん,家庭で用意した容器,,,
132012,132012GMLT000355,八王子市,全域,トレイ（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000356,八王子市,全域,トレイ（発泡スチロール・プラスチック製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000357,八王子市,全域,ドレッサー（鏡台）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
