経営,事業所名,郵便番号,所在地,経度,緯度,座標系,電話番号
区市町村,足立区障がい福祉センター自立生活支援室,121-0816,足立区梅島３－３１－１９,139.79247,35.7775,JGD2011,03-5681-0132
営利法人,しっぷす相談支援事業所,121-0822,足立区西竹の塚１－１４－１６　紺屋ビル２０１,139.7887,35.79366,JGD2011,03-5647-6977
他の法人,WELS　PORT,121-0831,足立区舎人６－６－２２,139.76564,35.81496,JGD2011,03-5838-0033
社福法人,あいのわ相談センター,121-0832,足立区古千谷本町２－２５－１１,139.77248,35.80482,JGD2011,03-5647-6252
他の法人,ぽぽらーと相談室,121-0836,足立区入谷１－１６－１３,139.76741,35.80516,JGD2011,03-5888-5302
営利法人,スマイル相談支援センター,123-0841,足立区西新井１－３８－１１　オリエント第６ビル２０４号,139.78082,35.78236,JGD2011,03-5838-2825
他の法人,特定非営利活動法人クララ,123-0845,足立区西新井本町２－１５－７,139.77238,35.77702,JGD2011,03-3857-3093
社福法人,うめだ･あけぼの子ども相談支援センター,123-0851,足立区梅田７－１２－１５,139.80092,35.76902,JGD2011,03-3848-1197
他の法人,療育室つばさ　相談支援事業,123-0865,足立区新田３－２３－６,139.7446,35.76968,JGD2011,03-3927-5255
医療法人,ひのき相談支援センター,123-0865,足立区新田２－１６－１３,139.74147,35.77354,JGD2011,03-5902-3121
営利法人,ケアステーションダッシュ,124-0003,葛飾区お花茶屋１－５－１０,139.83707,35.74868,JGD2011,03-6661-3370
社福法人,東堀切くすのき園相談支援センター,124-0004,葛飾区東堀切１－２１－３,139.8364,35.74905,JGD2011,03-3603-2228
区市町村,葛飾区自立生活支援センター,124-0006,葛飾区堀切３－３４－１,139.83444,35.74439,JGD2011,03-5698-1315
区市町村,葛飾区障害者生活介護事業所,124-0006,葛飾区堀切３－３４－１,139.83444,35.74439,JGD2011,03-5698-1329
区市町村,葛飾区子ども発達センター,124-0006,葛飾区堀切３－３４－１,139.83444,35.74439,JGD2011,03-5698-1324
区市町村,葛飾区自立訓練事業所,124-0006,葛飾区堀切３－３４－１,139.83444,35.74439,JGD2011,03-5698-1336
営利法人,花しょうぶ指定特定相談支援事業所,124-0006,葛飾区堀切６－５－１１　１階,139.82979,35.75243,JGD2011,03-6671-1880
社福法人,地域活動支援センターもっく,124-0011,葛飾区四つ木４－１１－８,139.83514,35.73688,JGD2011,03-5654-6702
営利法人,フタバ介護サービス,124-0011,葛飾区四つ木４－２８－１１,139.83571,35.73959,JGD2011,03-5698-2841
他の法人,相談支援事業さくら,124-0011,葛飾区四つ木５－６－７,139.83888,35.74096,JGD2011,03-6657-7945
社福法人,糸でんわ,124-0012,葛飾区立石３－３－８　ＹＫマンション１階,139.84351,35.73836,JGD2011,03-5670-6464
社福法人,東京都葛飾福祉工場　障害者計画相談支援室,124-0012,葛飾区立石８－５０－１,139.85928,35.73933,JGD2011,03-3693-6641
営利法人,ケアプランオアシス,124-0012,葛飾区立石６－３３－８－１０２,139.85223,35.7426,JGD2011,03-5654-7034
他の法人,こすもす相談支援事業所,124-0014,葛飾区東四つ木３－４９－１０,139.84093,35.73069,JGD2011,03-3693-1058
社福法人,きね川相談支援センター,124-0014,葛飾区東四つ木３－８－１０,139.83823,35.7294,JGD2011,03-3694-1577
他の法人,相談支援センターおおぞら,124-0021,葛飾区細田５－１６－１１,139.87563,35.73785,JGD2011,03-6458-0127
社福法人,相談支援センター　エバンズ,124-0022,葛飾区奥戸１－１－１,139.85098,35.72871,JGD2011,03-5654-3353
営利法人,広伸会相談支援事業所,124-0023,葛飾区東新小岩５－１８－１　１階,139.85732,35.72342,JGD2011,03-3694-3398
営利法人,相談支援室　ひまわり,124-0023,葛飾区東新小岩５－１６－１１－２０２,139.85573,35.72286,JGD2011,03-5654-7026
社福法人,やすらぎリバーシティ相談支援事業所,124-0024,葛飾区新小岩１－５－２,139.85321,35.7146,JGD2011,03-5678-6170
社福法人,西水元福祉館　相談支援事業所,125-0031,葛飾区西水元３－１１－１,139.84726,35.78862,JGD2011,03-5660-2101
他の法人,風の子相談室,125-0031,葛飾区西水元５－１１－３,139.85461,35.78445,JGD2011,03-3600-0701
社福法人,相談支援センター　そよかぜ,125-0032,葛飾区水元５－１６－１１,139.86275,35.78919,JGD2011,03-3607-5656
社福法人,地域活動支援センターコパン,125-0051,葛飾区新宿３－９－１１,139.86243,35.75983,JGD2011,03-5876-6320
社福法人,相談支援センターかがやけ,125-0051,葛飾区新宿１－１－１５,139.86005,35.75601,JGD2011,03-3607-3180
他の法人,にじいろ相談支援事業所,125-0052,葛飾区柴又７－１４－４,139.87924,35.75972,JGD2011,03-6801-7851
社福法人,鎌倉福祉館相談支援事業　なかま,125-0053,葛飾区鎌倉３－７－１,139.87512,35.7493,JGD2011,03-5693-2721
社福法人,高砂福祉館相談支援事業　なないろ,125-0054,葛飾区高砂５－１０－１,139.86404,35.75185,JGD2011,03-5699-6225
社福法人,相談支援センター　しょうぶ,125-0054,葛飾区高砂２－８－１,139.86418,35.74871,JGD2011,03-3672-7161
社福法人,相談支援事業所ひかり,125-0061,葛飾区亀有２－２２－１１,139.85272,35.76006,JGD2011,03-6231-2262
営利法人,オリーブ相談支援事業所,125-0061,葛飾区亀有３－１６－１５,139.84843,35.76387,JGD2011,03-5629-5177
他の法人,相談支援事業所　さい,125-0062,葛飾区青戸５－１４－２　仙ノ倉ハイツ１階,139.85443,35.74756,JGD2011,03-6848-5491
区市町村,葛飾区子ども総合センター,125-0062,葛飾区青戸４－１５－１４,139.85063,35.75141,JGD2011,03-3602-1388
他の法人,相談支援センターぽむぽむ,125-0062,葛飾区青戸５－２－９　青戸ハイツ１０３,139.85374,35.74743,JGD2011,03-3604-7596
営利法人,きらら介護サービス　亀有,125-0062,葛飾区青戸８－９－１６,139.85161,35.75636,JGD2011,03-5650-2735
社福法人,相談支援センター　あおと,125-0062,葛飾区青戸５－２０－６,139.85451,35.75014,JGD2011,03-3603-9729
社福法人,白鳥福祉館相談支援センター,125-0063,葛飾区白鳥四丁目８番１号,139.84688,35.7524,JGD2011,03-3604-0034
営利法人,相談支援事業所フルール,125-0063,葛飾区白鳥３－１５－１２,139.8432,35.75229,JGD2011,03-6662-5445
営利法人,ケアステーション大空,132-0001,江戸川区新堀２－３２－１０　コンビニエンスオフィス稲毛１号,139.89323,35.7041,JGD2011,03-5664-6027
他の法人,地域活動支援センター　はるえ野,132-0003,江戸川区春江町２－４１－８,139.89066,35.69924,JGD2011,03-5664-6070
営利法人,永仁介護サービス　瑞江相談支援事業所,132-0003,江戸川区春江町３－５１－４,139.89098,35.69725,JGD2011,03-3698-4441
営利法人,有限会社　椿ケアステーション,132-0003,江戸川区春江町３－２９－１２,139.88676,35.69516,JGD2011,03-3676-1180
社福法人,江東園ケアセンターつばき　えぽっく,132-0003,江戸川区春江町２－５－１５,139.88704,35.70084,JGD2011,03-5636-6211
営利法人,ウィット相談支援室,132-0011,江戸川区瑞江４－４８－２,139.89496,35.69323,JGD2011,03-5243-6065
他の法人,特定非営利活動法人　江戸川在宅支援グループ,132-0013,江戸川区江戸川３－１７,139.89279,35.68633,JGD2011,03-5243-5577
社福法人,江東園さわやか相談室　宙,132-0014,江戸川区東瑞江１－１１－５　ラ・ヴェルフルート１０３号室,139.89966,35.68863,JGD2011,03-5664-1801
営利法人,わだつみケアサービス,132-0015,江戸川区西瑞江３－９－１０３　ルミエール１階－Ａ,139.89182,35.68858,JGD2011,03-5243-9202
営利法人,にじいろ相談支援事業所,132-0021,江戸川区中央４－２５－１６　石井ビル２階,139.86755,35.70897,JGD2011,03-5879-3820
営利法人,あるぷす相談室,132-0021,江戸川区中央３－７－１３,139.87184,35.71305,JGD2011,03-3656-8851
営利法人,ケア　あんじゅ,132-0022,江戸川区大杉５－２０－１,139.87787,35.7092,JGD2011,03-6795-9937
営利法人,東京福祉交通サービス株式会社　相談支援センター,132-0023,江戸川区西一之江３－１２－３０　シンコーポレーションビル４階,139.87605,35.69319,JGD2011,03-3674-3432
営利法人,ゆたか福祉サービス,132-0024,江戸川区一之江３－７－１１　プレジデント１０２,139.88435,35.6881,JGD2011,03-5879-6973
営利法人,日本リック相談支援一之江事業所,132-0024,江戸川区一之江４－６－２２,139.87982,35.68967,JGD2011,03-5879-2630
他の法人,地域活動支援センターえどがわ,132-0031,江戸川区松島３－４６－１０　かとりコーポ１０１,139.86574,35.70955,JGD2011,03-5879-0708
営利法人,ひまわり介護サービス,132-0031,江戸川区松島１－４３－１４　小森ビル１階,139.86737,35.70502,JGD2011,03-5879-2614
他の法人,相談支援センターぽこ・あ・ぽこ,132-0031,江戸川区松島３－４２－１１,139.86464,35.71119,JGD2011,03-6231-4278
営利法人,永仁介護サービス　平井相談支援事業所,132-0035,江戸川区平井４－１－１９,139.84763,35.70343,JGD2011,03-3683-4441
他の法人,ＨＡＬＯ（ハロ）相談支援センター,133-0044,江戸川区本一色１－２８－７　タカエイマンション４０１,139.86981,35.71521,JGD2011,03-5607-7883
区市町村,江戸川区立みんなの家,133-0044,江戸川区本一色３－３８－３,139.87262,35.72069,JGD2011,03-5662-3411
営利法人,トロールケアサービス,133-0051,江戸川区北小岩５－１－９,139.88614,35.74098,JGD2011,03-5612-1306
営利法人,でこぽん,133-0051,江戸川区北小岩１－１０－１　サンライズⅡ１０３,139.88965,35.73648,JGD2011,03-5612-4451
他の法人,相談支援センター　カピリナ,133-0052,江戸川区東小岩２－２３－３,139.89346,35.72696,JGD2011,03-6801-7048
営利法人,赤とんぼ,133-0052,江戸川区東小岩５－１６－６　ライトハイツ２階,139.88771,35.73187,JGD2011,03-6801-7006
営利法人,あいしんケア相談支援センター,133-0054,江戸川区上篠崎３－２－２　金子ハイツ１０１,139.89886,35.71069,JGD2011,03-3678-0094
他の法人,いきいきサポートケアプラン,133-0056,江戸川区南小岩３－５－４　第一アネストマンション店舗Ａ,139.88489,35.72476,JGD2011,03-5622-7575
営利法人,なでしこプランセンター,133-0056,江戸川区南小岩３－２５－１４　パスカルビル２０５,139.88838,35.72543,JGD2011,03-5876-8228
営利法人,マミー相談支援,133-0056,江戸川区南小岩３－２０－２,139.88725,35.72658,JGD2011,03-6318-5091
営利法人,相談支援サービス　みずならの木,133-0056,江戸川区南小岩８－４－１２　グランドール南小岩１０２,139.88606,35.72963,JGD2011,03-5876-8580
営利法人,相談支援事業所　けいプラン,133-0057,江戸川区西小岩１－２１－１６　エーチワイ江戸川２０１,139.8802,35.73425,JGD2011,03-6657-8951
営利法人,やわらぎ介護,133-0057,江戸川区西小岩４－６－６,139.87849,35.74034,JGD2011,03-6657-9011
社福法人,江東園さわやか相談室　海,133-0061,江戸川区篠崎町７－１８－８　第２シャトレーマンション１０２,139.90211,35.70705,JGD2011,03-5636-4611
他の法人,ＳＴＥＰえどがわ,133-0065,江戸川区南篠崎町３－９－７－１階,139.89879,35.69559,JGD2011,03-3676-7422
他の法人,相談支援センター　むくむく,133-0073,江戸川区鹿骨１－５６－１,139.89133,35.70948,JGD2011,03-5636-5131
営利法人,東京ケア,133-0073,江戸川区鹿骨３－１８－８,139.8918,35.71611,JGD2011,03-5666-5678
区市町村,江戸川区立希望の家,134-0013,江戸川区江戸川５－３２－６,139.88287,35.67295,JGD2011,03-3680-1531
営利法人,エスペランサ相談室,134-0081,江戸川区北葛西１－２－１６,139.85341,35.67795,JGD2011,080-5188-7929
営利法人,蜂輪,134-0083,江戸川区中葛西２－７－１２　Ｌｕｘｕｒｙ　ＳＵＮＬＡＫＥ１０８号室,139.87375,35.67287,JGD2011,03-6808-4814
社福法人,「まある」相談支援事業所,134-0083,江戸川区中葛西１－３８－１８,139.87157,35.67128,JGD2011,03-6663-9870
区市町村,江戸川区立障害者支援ハウス,134-0083,江戸川区中葛西２－１１－８,139.87511,35.6732,JGD2011,03-5667-1333
営利法人,ハート　ケア,134-0083,江戸川区中葛西３－１８－１１　ハイツ星１０２,139.8705,35.66444,JGD2011,03-6663-8807
営利法人,ゆーあいスマイル,134-0083,江戸川区中葛西２－１０－１５　２階,139.87411,35.67333,JGD2011,03-6680-2524
他の法人,相談支援センター　ハート花きりん,134-0084,江戸川区東葛西７－２－５　エビス東葛西１０２,139.87317,35.6599,JGD2011,03-3869-1731
他の法人,相談支援センター　こんにちわ,134-0084,江戸川区東葛西７－８－１５　メゾン・ド・フォレ１０３,139.87479,35.65903,JGD2011,03-4285-9773
他の法人,相談支援ＮＰＯ虹の会,134-0085,江戸川区南葛西７－２－３,139.88,35.64702,JGD2011,03-3686-4477
営利法人,いわいだ介護相談室,134-0085,江戸川区南葛西２－６－５－１０２,139.87392,35.65496,JGD2011,03-6808-5115
他の法人,相談支援センターFUREAI（ふれあい）,134-0088,江戸川区西葛西６－２３－３　秀合ビル１階,139.86348,35.66394,JGD2011,080-2218-5211
他の法人,相談支援センターくらふと,134-0091,江戸川区船堀１－４－１０　第２乙女屋マンション６０４,139.86429,35.68621,JGD2011,03-5679-6360
営利法人,相談支援事業所　ＪＯＹ,134-0091,江戸川区船堀３－５－２４－６０２,139.86484,35.68237,JGD2011,03-6808-6188
他の法人,そらら相談支援室,192-0011,八王子市滝山町２－３６２－１　ラディーナ滝山２１２,139.33612,35.69064,JGD2011,042-659-3006
社福法人,まごころ相談室,192-0015,八王子市中野町２６３２,139.32309,35.68126,JGD2011,042-657-2014
他の法人,ぽんぽこ相談室,192-0045,八王子市大和田町２－２０－７,139.36002,35.66538,JGD2011,042-649-2335
他の法人,障害者相談支援センター　ぴあらいふ,192-0046,八王子市明神町４－１４－１　１階,139.34248,35.66002,JGD2011,042-646-4991
社福法人,マインドはちおうじ相談支援センター,192-0054,八王子市小門町７５－７　エイビット小門町ビル３階,139.32355,35.65935,JGD2011,042-620-8851
営利法人,有限会社多摩ヘルパーセンター,192-0081,八王子市横山町８－７,139.33571,35.65919,JGD2011,042-645-1881
他の法人,相談支援センター「タック」,192-0081,八王子市横山町２５－１６　フロイデンビル２階,139.33994,35.66012,JGD2011,042-686-2833
営利法人,美山相談支援事業所,192-0152,八王子市美山町２５５４,139.215,35.70563,JGD2011,090-6798-7302
社福法人,相談支援室ポレポレ,192-0153,八王子市西寺方町７６　八王子福祉園内,139.26318,35.67394,JGD2011,042-651-4703
社福法人,相談支援センター　レガーレ,192-0355,八王子市堀之内１２３６－８,139.38853,35.63586,JGD2011,042-653-9102
他の法人,相談支援センター待夢,192-0362,八王子市松木４８－１０　グランドゥール１０５,139.39453,35.6239,JGD2011,042-682-4670
他の法人,障害者生活支援センター　サポート南多摩,192-0364,八王子市南大沢２－２５　フォレストモール南大沢２０８号室,139.38161,35.61315,JGD2011,042-682-5343
営利法人,相談支援事業所　桜草,192-0902,八王子市上野町９３－１,139.32515,35.65514,JGD2011,042-686-3926
営利法人,障がい者（児）の夢を実現させる相談支援,192-0902,八王子市上野町３４－１１　１Ｆ,139.32635,35.6564,JGD2011,042-686-3472
他の法人,地域生活支援センターあくせす,192-0904,八王子市子安町３－６－７　サザンエイトビル３Ｆ,139.33838,35.65165,JGD2011,042-646-7929
他の法人,相談支援室あん・ぷらん,192-0904,八王子市子安町１－８－３　コーポ森１階,139.3407,35.65323,JGD2011,080-4623-6632
他の法人,まゆにっと,192-0907,八王子市長沼町１３０６－４　長沼通所センター内,139.36113,35.64668,JGD2011,042-656-254
他の法人,ＰＡＳＴＥＬ,192-0911,八王子市打越町３４７－３　安井ビル１０２号,139.35555,35.64502,JGD2011,042-649-9368
営利法人,ウェーブ・フォー・ネット相談室,192-0914,八王子市片倉町３５９－４　パラグアスＦ１階１０２,139.33772,35.64277,JGD2011,042-632-5655
他の法人,わかこま相談支援室,193-0823,八王子市横川町５２１－１,139.30424,35.66472,JGD2011,042-621-2277
営利法人,サポートＮＡＲＳ,193-0823,八王子市横川町５３８－１　馬場レヂデンス２,139.30481,35.66631,JGD2011,042-623-7774
社福法人,八王子地域生活支援室　高尾,193-0834,八王子市東浅川町９１４－６　東浅川ビル１階,139.28595,35.64232,JGD2011,042-629-9088
他の法人,トマリ相談支援研究所,193-0844,八王子市高尾町１６４２　リバーサイド小林２０７,139.27832,35.64283,JGD2011,042-673-4379
他の法人,ぽぴー相談支援センター,193-0844,八王子市高尾町１１１５－１　ハタノコーポ１０３号,139.28328,35.64287,JGD2011,042-673-4480
医療法人,こまぎの相談支援センター,193-0844,八王子市高尾町１６１１－１　ライブトピア高尾２階２０３号,139.25798,35.63302,JGD2011,042-661-2150
社福法人,相談支援事業所　もなか,193-0931,八王子市台町１－２４－２７　１Ｆ,139.32506,35.65041,JGD2011,042-657-2817
社福法人,相談支援室ぱれっと,193-0931,八王子市台町４－３３－１３,139.3183,35.65747,JGD2011,042-634-8511
他の法人,相談支援スペース「ゆめ」,193-0932,八王子市緑町９３５－１５,139.33514,35.64742,JGD2011,042-649-7077
営利法人,障害者自立支援センター「おあしす」,193-0944,八王子市館町３８１－１－１１０,139.29597,35.63596,JGD2011,042-629-4530
社福法人,相談支援センターにんじん・立川,190-0011,立川市高松町２－２７－２７,139.41847,35.70451,JGD2011,042-522-1537
営利法人,相談支援事業所暖,190-0011,立川市高松町１－１７－２０　粕谷ビル２階,139.41808,35.70881,JGD2011,042-512-5868
営利法人,ぼぬーる,190-0012,立川市曙町１－２４－１１　橋本ビル９階,139.40906,35.70009,JGD2011,042-595-9779
その他,立川市社会福祉協議会障害者相談支援事業所,190-0013,立川市富士見町２－３６－４７,139.40184,35.70138,JGD2011,042-540-0822
営利法人,相談支援事業所イロドリ,190-0013,立川市富士見町７－５－１１,139.39839,35.69366,JGD2011,042-548-4808
他の法人,相談支援事業所　介護グループふれあい,190-0021,立川市羽衣町２－４１－１　羽衣第一ビル２階,139.42598,35.69376,JGD2011,042-595-6620
他の法人,イドコロ相談所,190-0021,立川市羽衣町３－１－１２　マンション青３０１,139.42361,35.69176,JGD2011,042-512-8159
他の法人,相談支援事業所　すたんど,190-0022,立川市錦町１－５－１　グランドホープ２０１,139.41689,35.69701,JGD2011,042-511-8012
他の法人,特定指定相談支援事業　自立生活センター・立川,190-0023,立川市柴崎町２－１０－１６　オオノビル２階,139.40877,35.6961,JGD2011,042-525-0879
社福法人,特定相談支援事業所たちふく,190-0023,立川市柴崎町３－１３－１１,139.41185,35.69411,JGD2011,042-527-2721
社福法人,相談支援センター　らいふぱる,190-0034,立川市西砂町４－７５－２,139.35612,35.73581,JGD2011,042-531-0761
社福法人,地域生活支援センターびーと,180-0001,武蔵野市吉祥寺北町４－１１－１６,139.56555,35.71499,JGD2011,0422-54-7666
営利法人,日介センター吉祥寺,180-0003,武蔵野市吉祥寺南町２－２９－１０　三成参番館４階,139.58572,35.70006,JGD2011,0422-70-6905
営利法人,ハートシップ,180-0004,武蔵野市吉祥寺本町１－２８－３　シャルダン吉祥寺１２１号,139.58321,35.70526,JGD2011,0422-29-7830
営利法人,相談支援事業所　ハローワールド,180-0005,武蔵野市御殿山１－６－１１　Ｋ２ビル４階,139.57439,35.70295,JGD2011,0422-26-9503
他の法人,ライフサポートＭＥＷ,180-0006,武蔵野市中町３－４－９　ディアハイム武蔵野ビル１階,139.56412,35.71168,JGD2011,0422-36-3830
社福法人,障害者相談支援事業所ほくと,180-0011,武蔵野市八幡町４－２８－１３,139.55406,35.71962,JGD2011,0422-55-3612
社福法人,地域療育相談室　ハビット,180-0012,武蔵野市緑町２－６－８,139.56013,35.71745,JGD2011,0422-55-8510
営利法人,コット,180-0022,武蔵野市境１－９－９　温泉通りビル２０５,139.54471,35.70451,JGD2011,0422-38-8837
社福法人,相談支援事業所せんかわ,180-0023,武蔵野市境南町４－２０－５,139.53691,35.69858,JGD2011,0422-30-0022
他の法人,相談支援事業所　結い,181-0001,三鷹市井の頭２－２１－１８,139.58401,35.69125,JGD2011,0422-43-8135
区市町村,三鷹市北野ハピネスセンター,181-0003,三鷹市北野１－９－２９,139.58575,35.67978,JGD2011,0422-45-1151
社福法人,めだか相談室,181-0004,三鷹市新川４－９－５,139.57092,35.67205,JGD2011,0422-43-0171
社福法人,障がい者相談センター　つなぐ手,181-0004,三鷹市新川３－２１－１９　はなはなテラス１階,139.56894,35.67791,JGD2011,0422-45-1127
社福法人,相談支援事業所にじアート,181-0004,三鷹市新川４－１１－１３,139.57143,35.67317,JGD2011,0422-43-0727
区市町村,三鷹市子ども発達支援センター,181-0004,三鷹市新川６－３７－１,139.56218,35.68187,JGD2011,0422-45-1122
社福法人,三鷹市障がい者自立支援センターゆー・あい,181-0012,三鷹市上連雀４－１－８,139.55896,35.69746,JGD2011,0422-43-9047
社福法人,ひまわり,181-0013,三鷹市下連雀４－１５－２　ホワイトマンション１０３,139.56152,35.69614,JGD2011,0422-24-7290
他の法人,障がい者計画相談センターくも,181-0013,三鷹市下連雀４－１５－２３,139.56152,35.69614,JGD2011,0422-71-0902
社福法人,野の花,181-0014,三鷹市野崎２－６ー４２,139.54785,35.68307,JGD2011,0422-30-8800
社福法人,相談支援事業所にじネット,181-0015,三鷹市大沢１－６－３,139.54095,35.6707,JGD2011,0422-39-2411
営利法人,じゅうと生活サポートセンター,181-0015,三鷹市大沢１－１６－２６,139.53966,35.67372,JGD2011,0422-26-1772
医療法人,長谷川病院特定相談支援事業所,181-0016,三鷹市深大寺２－３０－１７－２０１,139.54089,35.68616,JGD2011,0422-30-5376
社福法人,相談支援事業所おおぞら,198-0001,青梅市成木２－１３０－２,139.27136,35.83256,JGD2011,0428-74-4192
他の法人,特定相談支援事業所だいもん,198-0014,青梅市大門２－２６１－１　青梅市障がい者サポートセンター内,139.2917,35.79549,JGD2011,0428-30-0152
他の法人,相談支援センターわかば,198-0014,青梅市大門２－２５９－３,139.2917,35.79549,JGD2011,0428-34-9230
社福法人,特定・障害児相談支援事業所じりつ,198-0023,青梅市今井５－２４３４－２,139.32863,35.79336,JGD2011,0428-32-1631
社福法人,相談支援事業所　くらやしき,198-0024,青梅市新町１－８－２,139.29781,35.78582,JGD2011,0428-78-2722
他の法人,相談支援事業所 もしもしすばる,198-0024,青梅市新町３－２０－３　ダイヤパレス１階,139.3018,35.77997,JGD2011,0428-78-0955
営利法人,ケアープラン新町,198-0024,青梅市新町７－６３－５　エルベール新町Ⅱ号館１３３,139.31691,35.78898,JGD2011,0428-30-0085
他の法人,ポラリス相談室,198-0024,青梅市新町７－５－５,139.31595,35.78387,JGD2011,0428-27-4178
他の法人,自立支援塾おうめ・相談室,198-0042,青梅市東青梅３－８－５　葵マンション１０６,139.27614,35.78899,JGD2011,0428-84-0054
営利法人,有限会社アイケアーサービス青梅,198-0042,青梅市東青梅１－７－８,139.2728,35.78878,JGD2011,0428-22-2339
営利法人,もみの木,198-0042,青梅市東青梅６－２－２９　カーサオヤマ１０２号,139.27354,35.79382,JGD2011,0428-78-3691
社福法人,花の里,198-0052,青梅市長淵５－１０８０－２,139.2606,35.77073,JGD2011,0428-25-1641
医療法人,多機能型支援施設　ほたるの里,198-0052,青梅市長淵５－１０８６,139.26384,35.77064,JGD2011,0428-25-1200
社福法人,たましろセンター,198-0052,青梅市長淵５－１４２０－２,139.26022,35.77192,JGD2011,0428-20-0722
営利法人,シエル相談支援センター,183-0004,府中市紅葉丘１－３８－７１,139.51346,35.67672,JGD2011,042-319-0938
社福法人,し～ま,183-0005,府中市若松町１－９－１,139.49915,35.66898,JGD2011,042-365-7361
他の法人,ケアチーム大芽,183-0005,府中市若松町１－２－５　芽生会ＢＬＤ５階,139.49571,35.67023,JGD2011,042-314-7013
社福法人,つくしんぼう,183-0012,府中市押立町１－１７－１３,139.50966,35.65971,JGD2011,042-365-3715
営利法人,地域生活支援センターふらっと,183-0015,府中市清水が丘３－２３－１７　１階,139.50374,35.66653,JGD2011,042-370-1781
営利法人,ＪＰＳ相談支援センター,183-0022,府中市宮西町３－５－４　パークヒル１Ｆ,139.47397,35.67199,JGD2011,042-365-2689
営利法人,相談支援ワンセルフ,183-0022,府中市宮西町２－４－３　アイスバーグビル５階,139.47855,35.67019,JGD2011,080-5376-3420
区市町村,地域生活支援センターみ～な,183-0026,府中市南町５－３８,139.46718,35.65549,JGD2011,042-360-1313
他の法人,コンパス,183-0027,府中市本町１－１５－３　宮ノ森コーポ１０３,139.47881,35.6665,JGD2011,042-319-9937
他の法人,つづれおり,183-0034,府中市住吉町２－１３－３　ベルメゾン住吉第２　２０１,139.45897,35.65796,JGD2011,042-368-2550
他の法人,わの会相談支援,183-0034,府中市住吉町１－６０－１０,139.45995,35.66067,JGD2011,042-319-2688
営利法人,相談支援センター　みさきのいえ,183-0034,府中市住吉町２－１５－９　アローヒルズ府中２０３,139.4581,35.65877,JGD2011,042-368-7155
社福法人,地域生活支援センタープラザ,183-0045,府中市美好町１－７－２　第一市川マンション２０２,139.47237,35.67299,JGD2011,042-358-2288
営利法人,相談室ウェル,183-0045,府中市美好町１－１－１８　石川ビル２０１,139.47334,35.673,JGD2011,042-336-8343
営利法人,相談支援センターリアン,183-0045,府中市美好町３－１３－３　第一グリーンテラス２,139.46597,35.67155,JGD2011,042-340-3078
他の法人,エンパワメントふちゅう,183-0055,府中市府中町２－１０－１１　清田第二ビル１階,139.4821,35.67421,JGD2011,042-334-7511
営利法人,相談支援　やすらぎ,183-0055,府中市府中町２－２１－４　菊正ビル２階１号室,139.48413,35.67514,JGD2011,042-358-8340
社福法人,地域生活支援センターあけぼの,183-0056,府中市寿町３－９－１１　山上ビル１階,139.47357,35.67643,JGD2011,042-358-1085
社福法人,サポートにんな,183-0056,府中市寿町２－２６,139.47429,35.67799,JGD2011,042-306-9099
他の法人,ウイズ相談支援事業所,196-0003,昭島市緑町４－１５－２３,139.34505,35.71532,JGD2011,042-544-1782
社福法人,昭島生活実習所,196-0003,昭島市松原町３－１１－１５,139.34525,35.71742,JGD2011,042-541-8796
社福法人,ゆいのもり相談支援センター,196-0012,昭島市つつじが丘３－５－６－１１４,139.3683,35.71367,JGD2011,042-545-5451
社福法人,昭島市障害者相談支援センター,196-0015,昭島市昭和町４－７－１　昭島市保健福祉センター内,139.36354,35.71101,JGD2011,042-544-5033
他の法人,特定非営利活動法人昭島ひよこ教室,196-0015,昭島市昭和町４－７－１　昭島市保健福祉センター２階,139.36354,35.71101,JGD2011,042-545-3676
社福法人,虹のセンター２５,196-0022,昭島市中神町１１７６－１９－１０１,139.37595,35.7098,JGD2011,042-549-7733
他の法人,特定非営利活動法人自立生活センター・昭島,196-0025,昭島市朝日町３－１８－１２,139.3732,35.70798,JGD2011,042-545-7553
営利法人,めりーらいふ,196-0033,昭島市東町４－９－３,139.39008,35.70107,JGD2011,042-546-4243
他の法人,特定非営利活動法人にこにこ,196-0034,昭島市玉川町３－１７－１３,139.38242,35.70491,JGD2011,042-541-0706
社福法人,地域生活支援センター希望ヶ丘,182-0005,調布市東つつじケ丘２－２９－１,139.57703,35.65601,JGD2011,03-5314-7083
社福法人,ちょうふだぞう,182-0022,調布市国領町３－１９－１,139.56012,35.64961,JGD2011,042-487-4655
営利法人,エアリ,182-0022,調布市国領町１－４０－６　モンターニュ国領３０８,139.55632,35.65046,JGD2011,042-455-1190
その他,社会福祉法人調布市社会福祉協議会相談支援事業所調布市こころの健康支援センター,182-0024,調布市布田５－４６－１,139.54169,35.64561,JGD2011,042-490-8166
その他,社会福祉法人調布市社会福祉協議会相談支援事業所ドルチェ,182-0026,調布市小島町２－４７－１,139.54263,35.65127,JGD2011,042-481-7693
他の法人,銀河ケアサービス,182-0026,調布市小島町１－２１－６　アジャンタ調布２０５,139.54048,35.65479,JGD2011,042-426-4618
他の法人,ＣＩＬちょうふ,182-0026,調布市小島町２－２１－５　１階,139.5388,35.65105,JGD2011,042-446-0683
社福法人,プラントシード,182-0026,調布市小島町１－２２－７,139.5401,35.65489,JGD2011,042-482-2020
