"設置","施設名","郵便番号","所在地","経度","緯度","座標系","電話番号","定員"
"区市町村","浅川児童館","193-0845","八王子市初沢町１３２３","139.28184","35.639241","JGD2011","042-665-2506","-"
"区市町村","館ケ丘児童館","193-0944","八王子市館町１０９７－５７","139.287715","35.628235","JGD2011","042-665-5231","-"
"区市町村","立川市若葉児童館","190-0001","立川市若葉町４－２５－１１４","139.443529","35.722308","JGD2011","042-536-1400","-"
"区市町村","立川市幸児童館","190-0002","立川市幸町２－１９－１","139.427641","35.719408","JGD2011","042-537-0358","-"
"区市町村","立川市高松児童館","190-0011","立川市高松町２－２５－２６","139.420198","35.704229","JGD2011","042-528-2925","-"
"社福法人","西立川児童会館","190-0013","立川市富士見町１－２３－６","139.396439","35.701798","JGD2011","042-525-0571","-"
"区市町村","立川市富士見児童館","190-0013","立川市富士見町７－７－１２","139.397383","35.693465","JGD2011","042-525-9020","-"
"区市町村","立川市羽衣児童館","190-0021","立川市羽衣町２－４４－１６","139.425078","35.692711","JGD2011","042-526-2336","-"
"区市町村","立川市錦児童館","190-0022","立川市錦町３－１２－１","139.416401","35.691641","JGD2011","042-525-6684","-"
"区市町村","立川市上砂児童館","190-0032","立川市上砂町１－１３－１","139.392125","35.719987","JGD2011","042-535-1557","-"
"区市町村","立川市西砂児童館","190-0033","立川市一番町６－８－３７","139.376298","35.732627","JGD2011","042-531-0433","-"
"区市町村","桜堤児童館","180-0021","武蔵野市桜堤２－１－２９","139.532377","35.707576","JGD2011","0422-53-2206","-"
"区市町村","東多世代交流センター","181-0002","三鷹市牟礼２－１３－１９","139.584648","35.684254","JGD2011","0422-44-2150","-"
"区市町村","西多世代交流センター","181-0016","三鷹市深大寺２－３－５","139.545152","35.688639","JGD2011","0422-31-6039","-"
"区市町村","紅葉丘児童館","183-0004","府中市紅葉丘２－１","139.509061","35.676717","JGD2011","042-365-1188","-"
"区市町村","白糸台児童館","183-0011","府中市白糸台１－６０","139.506186","35.667005","JGD2011","042-363-6208","-"
"区市町村","押立児童館","183-0012","府中市押立町５－４","139.518136","35.653543","JGD2011","042-488-4966","-"
"区市町村","是政児童館","183-0014","府中市是政２－２０","139.495576","35.660933","JGD2011","042-365-6211","-"
"区市町村","片町児童館","183-0021","府中市片町２－１７","139.469381","35.670651","JGD2011","042-368-7001","-"
"区市町村","西府児童館","183-0031","府中市西府町１－６０","139.456446","35.670967","JGD2011","042-364-0811","-"
"区市町村","住吉児童館","183-0034","府中市住吉町１－６１","139.460415","35.660179","JGD2011","042-366-8611","-"
"区市町村","四谷児童館","183-0035","府中市四谷２－７５","139.445158","35.665445","JGD2011","042-367-1441","-"
"区市町村","武蔵台児童館","183-0042","府中市武蔵台２－２","139.461098","35.688668","JGD2011","042-576-3231","-"
"区市町村","新町児童館","183-0052","府中市新町１－６６","139.489773","35.686944","JGD2011","042-366-7611","-"
"区市町村","中央児童館","183-0055","府中市府中町２－２５","139.482855","35.675775","JGD2011","042-364-3611","-"
"区市町村","昭島市児童センター","196-0012","昭島市つつじが丘２－３－２１","139.367011","35.714246","JGD2011","042-544-5132","-"
"区市町村","緑ヶ丘児童館","182-0001","調布市緑ヶ丘２－２０－１６","139.584093","35.669162","JGD2011","03-3309-0521","-"
"区市町村","東部児童館","182-0003","調布市若葉町１－２９－２１","139.582985","35.658196","JGD2011","03-3307-6146","-"
"区市町村","つつじケ丘児童館","182-0006","調布市西つつじケ丘３－１９－１","139.571106","35.657854","JGD2011","0424-82-6201","-"
"区市町村","深大寺児童館","182-0012","調布市深大寺東町５－１４－１","139.555696","35.672466","JGD2011","0424-88-7159","-"
"区市町村","佐須児童館","182-0016","調布市佐須町４－４２－２","139.556182","35.658671","JGD2011","0424-81-0348","-"
"区市町村","調布ヶ丘児童館","182-0021","調布市調布ヶ丘２－３６－１","139.551324","35.654949","JGD2011","0424-85-3101","-"
"区市町村","国領児童館","182-0022","調布市国領町３－８－１５","139.560591","35.648614","JGD2011","0424-85-8423","-"
"区市町村","染地児童館","182-0023","調布市染地２－４１－１２","139.555645","35.642451","JGD2011","0424-85-3102","-"
"区市町村","多摩川児童館","182-0025","調布市多摩川５－１－２","139.537707","35.645387","JGD2011","0424-81-7680","-"
"区市町村","富士見児童館","182-0033","調布市富士見町１－８－１","139.536626","35.658318","JGD2011","042-481-7677","-"
"区市町村","西部児童館","182-0035","調布市上石原３－２１－６","139.522147","35.652905","JGD2011","0424-84-0313","-"
"区市町村","調布市青少年ステーション","182-0035","調布市上石原１－３６－２","139.532154","35.65924","JGD2011","0424-42-5535","-"
"区市町村","子どもセンターばあん","194-0012","町田市金森４－５－７","139.467056","35.523865","JGD2011","042-788-4181","-"
"区市町村","子どもセンター　まあち","194-0021","町田市中町１－３１－２２","139.448734","35.548125","JGD2011","042-794-7360","-"
"区市町村","南大谷子どもクラブ","194-0031","町田市南大谷２６４","139.458222","35.553127","JGD2011","042-739-6791","-"
"区市町村","子どもセンター　ただＯＮ","194-0035","町田市忠生１－１１－１","139.422183","35.573952","JGD2011","042-794-6722","-"
"区市町村","木曽子どもクラブ","194-0036","町田市木曽東１－６－４０","139.430771","35.557823","JGD2011","042-729-2260","-"
"区市町村","玉川学園子どもクラブころころ児童館","194-0041","町田市玉川学園３－３５－４５","139.45895","35.563086","JGD2011","042-710-1475","-"
"区市町村","子どもセンターぱお","194-0211","町田市相原町２０２５－２","139.321529","35.608305","JGD2011","042-775-5258","-"
"区市町村","子どもセンターつるっこ","195-0062","町田市大蔵町１９１３","139.465799","35.589841","JGD2011","042-708-0236","-"
"区市町村","緑児童館","184-0003","小金井市緑町４－１８－２５","139.518064","35.709392","JGD2011","042-383-6910","-"
"区市町村","本町児童館","184-0004","小金井市本町５－４－２５","139.500944","35.70267","JGD2011","042-383-1176","-"
"区市町村","東児童館","184-0011","小金井市東町４－２５－７","139.526295","35.69766","JGD2011","042-383-1177","-"
"区市町村","貫井南児童館","184-0014","小金井市貫井南町４－３－２３","139.493617","35.693626","JGD2011","042-383-9777","-"
"区市町村","小平市立花小金井南児童館","187-0003","小平市花小金井南町３－３－１７","139.518614","35.722185","JGD2011","042-461-9988","-"
"区市町村","小平市立小川町二丁目児童館","187-0032","小平市小川町２－１１５４","139.467282","35.72763","JGD2011","042-345-6454","-"
"区市町村","小平市立小川町一丁目児童館","187-0032","小平市小川町１－３０４５","139.448133","35.729332","JGD2011","042-347-2428","-"
"区市町村","基幹型さかえまち児童館","191-0001","日野市栄町２－１３－４","139.391707","35.683214","JGD2011","042-585-8281","-"
"区市町村","ひの児童館","191-0011","日野市日野本町７－５－２３","139.400098","35.679503","JGD2011","042-581-7675","-"
"区市町村","しんめい児童館","191-0016","日野市神明３－１０－４","139.392362","35.674962","JGD2011","042-583-6588","-"
"区市町村","みさわ児童館","191-0032","日野市三沢２１７－１","139.424643","35.66095","JGD2011","042-591-3456","-"
"区市町村","もぐさだい児童館","191-0033","日野市百草９９９","139.418855","35.650935","JGD2011","042-591-7001","-"
"区市町村","みなみだいら児童館ぷらねっと","191-0041","日野市南平６－１２－１１３","139.393032","35.656372","JGD2011","042-599-0166","-"
"区市町村","基幹型ひらやま児童館","191-0043","日野市平山３－２６－３","139.385058","35.645779","JGD2011","042-592-6811","-"
"区市町村","たまだいら児童館ふれっしゅ","191-0062","日野市多摩平２－９","139.38238","35.663385","JGD2011","042-589-1253","-"
"区市町村","基幹型あさひがおか児童館","191-0065","日野市旭が丘２－４２－５","139.369165","35.663135","JGD2011","042-583-4346","-"
"区市町村","秋津児童館","189-0001","東村山市秋津町３－５１－２５","139.483473","35.773353","JGD2011","042-397-1150","-"
"区市町村","栄町児童館","189-0013","東村山市栄町３－１４－１","139.469128","35.746939","JGD2011","042-397-1151","-"
"区市町村","本町児童館","189-0014","東村山市本町４－１９－２６","139.474661","35.753702","JGD2011","042-397-1154","-"
"区市町村","北山児童館","189-0022","東村山市野口町３－２６－２","139.453365","35.765078","JGD2011","042-397-1153","-"
"区市町村","富士見児童館","189-0024","東村山市富士見町５－４－５１","139.46284","35.746658","JGD2011","042-397-1152","-"
"区市町村","しんまち児童館","185-0004","国分寺市新町１－７－２","139.454036","35.713312","JGD2011","042-324-7489","-"
"区市町村","本多児童館","185-0011","国分寺市本多１－７－１","139.482376","35.705355","JGD2011","042-322-1140","-"
"他の法人","もとまち児童館","185-0022","国分寺市東元町２－５－１９","139.481274","35.691718","JGD2011","042-359-1488","-"
"区市町村","いずみ児童館","185-0024","国分寺市泉町３－２９－１４","139.464858","35.698297","JGD2011","042-322-8849","-"
"区市町村","ひかり児童館","185-0034","国分寺市光町３－１３－１９","139.44319","35.707818","JGD2011","042-576-2581","-"
"区市町村","にしまち児童館","185-0035","国分寺市西町３－２２－１","139.434213","35.710787","JGD2011","042-575-8188","-"
"区市町村","矢川児童館","186-0003","国立市富士見台４－１７－１","139.428503","35.687098","JGD2011","042-575-3178","-"
"区市町村","中央児童館","186-0003","国立市富士見台２－３８－５","139.444582","35.687451","JGD2011","042-575-3224","-"
"区市町村","西児童館","186-0005","国立市西１－１２－２６","139.433153","35.696972","JGD2011","042-575-3060","-"
"区市町村","福生市熊川児童館","197-0003","福生市熊川１１４３－１","139.341137","35.730213","JGD2011","042-539-1515","-"
"区市町村","福生市田園児童館","197-0004","福生市南田園３－６－１","139.331124","35.730087","JGD2011","042-552-3133","-"
"区市町村","福生市武蔵野台児童館","197-0013","福生市武蔵野台１－１２－２","139.333945","35.746808","JGD2011","042-553-8822","-"
"区市町村","岩戸児童センター","201-0005","狛江市岩戸南３－１５－１","139.587948","35.629103","JGD2011","03-3489-5414","-"
"区市町村","和泉児童館","201-0012","狛江市中和泉３－１２－６","139.570504","35.636863","JGD2011","03-3480-1441","-"
"区市町村","きよはら児童館","207-0011","東大和市清原２－１","139.444952","35.74375","JGD2011","042-565-6021","-"
"区市町村","むこうはら児童館","207-0013","東大和市向原３－１０","139.43602","35.740203","JGD2011","042-563-1858","-"
"区市町村","なんがい児童館","207-0014","東大和市南街５－３２","139.431568","35.7373","JGD2011","042-567-2441","-"
"区市町村","さくらがおか児童館","207-0022","東大和市桜が丘３－４４－１３","139.420077","35.734275","JGD2011","042-567-2237","-"
"区市町村","かみきただい児童館","207-0023","東大和市上北台２－８６５－９","139.414663","35.742846","JGD2011","042-567-2884","-"
"区市町村","ならはし児童館","207-0031","東大和市奈良橋４－６００","139.425762","35.752423","JGD2011","042-562-3600","-"
"区市町村","下宿児童館","204-0001","清瀬市下宿２－５２４－１","139.533366","35.79759","JGD2011","042-493-4033","-"
"区市町村","野塩児童館","204-0004","清瀬市野塩１－３２２－２","139.499424","35.77918","JGD2011","042-493-4014","-"
"区市町村","清瀬市中央児童館","204-0012","清瀬市中清戸３－２３５－５","139.530649","35.776412","JGD2011","042-495-7700","-"
"区市町村","けやき児童館","203-0011","東久留米市大門町２丁目１０－５","139.54039","35.765045","JGD2011","042-474-6653","-"
"区市町村","子どもセンターひばり","203-0022","東久留米市ひばりが丘団地８－１１","139.531608","35.747141","JGD2011","042-464-9300","-"
"区市町村","子どもセンターあおぞら","203-0032","東久留米市前沢４－２５－８","139.511666","35.74579","JGD2011","042-471-7071","-"
"区市町村","お伊勢の森児童館","208-0003","武蔵村山市中央２－１１７－１","139.393287","35.750828","JGD2011","042-564-5594","-"
"区市町村","山王森児童館","208-0021","武蔵村山市三ツ藤３－６－１０","139.371822","35.755802","JGD2011","042-560-3037","-"
"区市町村","一ノ宮児童館","206-0002","多摩市一ノ宮１－１８－７","139.442784","35.652941","JGD2011","042-375-4643","-"
"区市町村","東寺方児童館","206-0003","多摩市東寺方６２６－７","139.437701","35.643283","JGD2011","042-338-5883","-"
"区市町村","桜ヶ丘児童館","206-0013","多摩市桜ヶ丘１－１７－７","139.446501","35.639934","JGD2011","042-338-7122","-"
"区市町村","連光寺児童館","206-0021","多摩市連光寺３－５７－１","139.45683","35.642745","JGD2011","042-338-5881","-"
"区市町村","諏訪児童館","206-0024","多摩市諏訪２－８","139.451492","35.625155","JGD2011","042-375-0991","-"
"区市町村","永山児童館","206-0025","多摩市永山３－６","139.445901","35.625519","JGD2011","042-373-0991","-"
"区市町村","豊ケ丘児童館","206-0031","多摩市豊ケ丘５－６","139.434311","35.614328","JGD2011","042-338-5882","-"
"区市町村","落合児童館","206-0033","多摩市落合６－５","139.425792","35.61219","JGD2011","042-371-5955","-"
"区市町村","唐木田児童館","206-0034","多摩市鶴牧６－１４","139.413046","35.615386","JGD2011","042-338-2277","-"
"区市町村","愛宕児童館","206-0041","多摩市愛宕１－６５－３","139.432505","35.634695","JGD2011","042-373-7677","-"
"区市町村","本郷児童館","206-0802","稲城市東長沼２１１５－２","139.501344","35.637781","JGD2011","042-378-6500","-"
"区市町村","第四児童館","206-0802","稲城市東長沼２７１","139.505229","35.645938","JGD2011","042-377-4406","-"
"区市町村","城山児童館","206-0803","稲城市向陽台６－７","139.490661","35.641669","JGD2011","042-379-5411","-"
"区市町村","第二児童館","206-0812","稲城市矢野口１７８０","139.518921","35.635108","JGD2011","042-379-9573","-"
"区市町村","第三児童館","206-0823","稲城市平尾１－２０－５","139.492558","35.613122","JGD2011","042-331-0230","-"
"区市町村","西児童館","205-0001","羽村市小作台５－２８－３","139.3031","35.772834","JGD2011","042-554-7578","-"
"区市町村","中央児童館","205-0015","羽村市羽中３－６－１９","139.309227","35.761333","JGD2011","042-554-4552","-"
"区市町村","東児童館","205-0023","羽村市神明台３－３０－２","139.328443","35.760262","JGD2011","042-570-7751","-"
"区市町村","五日市児童館","190-0164","あきる野市五日市３１５","139.221989","35.731965","JGD2011","042-596-6753","-"
"区市町村","多西児童館","197-0802","あきる野市草花２５７２","139.299248","35.743132","JGD2011","042-558-6230","-"
"区市町村","若竹児童館","197-0823","あきる野市野辺１１２３","139.305548","35.724376","JGD2011","042-558-6231","-"
"区市町村","南秋留児童館","197-0825","あきる野市雨間８０１－２","139.292086","35.720737","JGD2011","042-559-4646","-"
"区市町村","若葉児童館","197-0832","あきる野市上代継３０３－５","139.277697","35.723149","JGD2011","042-559-3967","-"
"区市町村","一の谷児童館","197-0834","あきる野市引田９２８","139.27096","35.720103","JGD2011","042-558-0266","-"
"区市町村","北原児童館","188-0003","西東京市北原町１－１６－２","139.544636","35.733701","JGD2011","0424-61-2156","-"
"区市町村","西原北児童館","188-0004","西東京市西原町４－５－９６","139.530081","35.736569","JGD2011","0424-64-3833","-"
"区市町村","田無児童館","188-0011","西東京市田無町４－１４－２","139.535084","35.727776","JGD2011","0424-62-6237","-"
"区市町村","田無柳沢児童センター","188-0013","西東京市向台町１－７－２５","139.546903","35.721147","JGD2011","042-464-3844","-"
"区市町村","芝久保児童館","188-0014","西東京市芝久保町１－１６－１８","139.525652","35.72471","JGD2011","042-465-1678","-"
"区市町村","ひばりが丘児童センター","202-0001","西東京市ひばりが丘３－１－２５","139.53688","35.746422","JGD2011","042-465-4540","-"
"区市町村","ひばりが丘北児童センター","202-0002","西東京市ひばりが丘北１－６－８","139.549699","35.752554","JGD2011","0424-23-4686","-"
"区市町村","下保谷児童センター","202-0004","西東京市下保谷４－３－２０","139.56502","35.750505","JGD2011","042-422-8346","-"
"区市町村","中町児童館","202-0013","西東京市中町４－４－１","139.564378","35.737681","JGD2011","0424-22-8800","-"
"区市町村","保谷柳沢児童館","202-0022","西東京市柳沢２－６－１１","139.556066","35.723524","JGD2011","0424-68-7892","-"
"区市町村","新町児童館","202-0023","西東京市新町５－２－７","139.536376","35.712939","JGD2011","0424-55-1782","-"
"区市町村","あすなろ児童館","190-1211","西多摩郡瑞穂町大字石畑１８３７","139.356193","35.769353","JGD2011","042-557-7766","-"
"区市町村","志茂町児童館","190-0182","西多摩郡日の出町平井１２５４－１","139.270248","35.740876","JGD2011","042-597-2547","-"
"区市町村","檜原村児童館","190-0200","西多摩郡檜原村２７１７","139.143647","35.735304","JGD2011","042-598-1261","-"
