【2020年度HAPs成分】,表8-1　物質別月別調査結果（HAPｓ）,,,,,,,,,,,,,,,,,,,2020年度　HAPs,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,39,Styrene (16),,,,,,,,,　　基準値  　：,,,,,,,,分子量：,104.1,
,,,,,,,,,,,　　定量下限値：,,0.06,μg/m3,(0.014 ppb),,,,換算係数(→ppb）：,0.231 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.02,,(0.004 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
AE,,中央区晴海,0.040 ,0.137 ,0.193 ,0.158 ,0.240 ,0.184 ,0.127 ,0.127 ,0.117 ,0.137 ,0.174 ,0.089 ,0.240 ,0.040 ,0.144 ,0.054 ,0.009 ,0.033 ,
AF,区,国設東京新宿,0.045 ,0.102 ,0.119 ,0.100 ,0.164 ,0.180 ,0.114 ,0.164 ,0.167 ,0.086 ,0.140 ,0.055 ,0.180 ,0.045 ,0.120 ,0.041 ,0.010 ,0.027 ,
AG,部,大田区東糀谷,0.100 ,0.230 ,0.284 ,0.364 ,0.346 ,0.190 ,0.095 ,0.294 ,0.169 ,0.109 ,0.194 ,0.083 ,0.364 ,0.083 ,0.205 ,0.083 ,0.019 ,0.046 ,
AH,一,世田谷区世田谷,0.066 ,0.150 ,0.149 ,0.079 ,0.178 ,0.170 ,0.110 ,0.136 ,0.212 ,0.154 ,0.100 ,0.046 ,0.212 ,0.046 ,0.129 ,0.048 ,0.010 ,0.029 ,
AI,般,板橋区氷川町,0.087 ,0.171 ,0.106 ,0.084 ,0.181 ,0.221 ,0.322 ,0.161 ,0.202 ,0.116 ,0.071 ,0.032 ,0.322 ,0.032 ,0.146 ,0.073 ,0.007 ,0.033 ,
AJ,環,練馬区石神井町,0.050 ,0.076 ,0.077 ,0.102 ,0.100 ,0.136 ,0.106 ,0.128 ,0.199 ,0.115 ,0.084 ,0.031 ,0.199 ,0.031 ,0.101 ,0.045 ,0.007 ,0.023 ,
AK,境,足立区西新井,0.089 ,0.111 ,0.132 ,0.133 ,0.197 ,0.217 ,0.168 ,0.234 ,0.221 ,0.145 ,0.165 ,0.058 ,0.234 ,0.058 ,0.156 ,0.053 ,0.013 ,0.035 ,
AL,,江戸川区春江町,0.052 ,0.099 ,0.120 ,0.059 ,0.116 ,0.178 ,0.161 ,0.183 ,0.243 ,0.112 ,0.118 ,0.129 ,0.243 ,0.052 ,0.131 ,0.055 ,0.012 ,0.030 ,
,,区部一般平均,0.066 ,0.135 ,0.148 ,0.135 ,0.190 ,0.184 ,0.150 ,0.178 ,0.191 ,0.122 ,0.131 ,0.065 ,0.364 ,0.031 ,0.141 ,0.083 ,0.007 ,0.032 ,
AM,多,小金井市本町,0.102 ,0.131 ,0.308 ,0.101 ,0.085 ,0.112 ,0.170 ,0.238 ,0.267 ,0.218 ,0.139 ,0.091 ,0.308 ,0.085 ,0.164 ,0.070 ,0.019 ,0.037 ,
AN,摩,東大和市奈良橋,0.088 ,0.136 ,0.148 ,0.127 ,0.095 ,0.166 ,0.204 ,0.176 ,0.227 ,0.151 ,0.158 ,0.106 ,0.227 ,0.088 ,0.149 ,0.051 ,0.020 ,0.034 ,
,一般,多摩部一般平均,0.095 ,0.134 ,0.228 ,0.114 ,0.090 ,0.139 ,0.187 ,0.207 ,0.247 ,0.185 ,0.149 ,0.098 ,0.308 ,0.085 ,0.156 ,0.070 ,0.019 ,0.035 ,
,都一般平均,,0.072 ,0.134 ,0.164 ,0.131 ,0.170 ,0.175 ,0.158 ,0.184 ,0.203 ,0.134 ,0.134 ,0.072 ,0.364 ,0.031 ,0.144 ,0.083 ,0.007 ,0.033 ,
AP,,京葉道路亀戸,0.070 ,0.256 ,0.227 ,0.252 ,0.144 ,0.164 ,0.138 ,0.184 ,0.211 ,0.102 ,0.223 ,0.046 ,0.256 ,0.046 ,0.168 ,0.058 ,0.010 ,0.038 ,
AQ,,環八通り八幡山,0.064 ,0.087 ,0.078 ,0.050 ,0.093 ,0.178 ,0.120 ,0.217 ,0.230 ,0.217 ,0.140 ,0.032 ,0.230 ,0.032 ,0.126 ,0.052 ,0.007 ,0.028 ,
,沿,２地点沿道平均,0.067 ,0.171 ,0.153 ,0.151 ,0.119 ,0.171 ,0.129 ,0.201 ,0.221 ,0.159 ,0.181 ,0.039 ,0.256 ,0.032 ,0.147 ,0.058 ,0.007 ,0.033 ,
AT,道,甲州街道大原,0.060 ,0.790 ,0.173 ,0.195 ,0.304 ,0.445 ,0.231 ,0.146 ,0.244 ,0.130 ,0.144 ,0.054 ,0.790 ,0.054 ,0.243 ,0.179 ,0.012 ,0.055 ,
AU,,中山道大和町,0.073 ,0.147 ,0.162 ,0.140 ,0.258 ,0.309 ,0.330 ,0.210 ,0.227 ,0.166 ,0.120 ,0.037 ,0.330 ,0.037 ,0.182 ,0.075 ,0.008 ,0.041 ,
,,４地点沿道平均,0.067 ,0.320 ,0.160 ,0.159 ,0.200 ,0.274 ,0.205 ,0.189 ,0.228 ,0.154 ,0.157 ,0.042 ,0.790 ,0.032 ,0.180 ,0.179 ,0.007 ,0.041 ,
AO,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,  < 0.02,1.050 ,0.086 ,0.095 ,0.146 ,0.049 ,0.043 ,0.035 ,0.067 ,0.064 ,0.040 ,0.022 ,1.050 ,  < 0.02,0.142 ,0.238 ,  < 0.004,0.032 ,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,Ref,(α-pinene),,,,,,,,,　　基準値  　：,,,,,,,,分子量：,136.2,
,,,,,,,,,,,　　定量下限値：,,0.04,μg/m3,(0.006 ppb),,,,換算係数(→ppb）：,0.177 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.01,,(0.002 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
AE,,中央区晴海,0.060 ,0.133 ,0.147 ,0.236 ,0.344 ,0.206 ,0.062 ,0.171 ,0.079 ,0.045 ,0.109 ,0.078 ,0.344 ,0.045 ,0.139 ,0.079 ,0.010 ,0.032 ,
AF,区,国設東京新宿,0.922 ,1.136 ,0.274 ,0.275 ,1.017 ,2.760 ,10.680 ,4.590 ,31.901 ,16.826 ,0.715 ,0.188 ,31.901 ,0.188 ,5.940 ,7.367 ,0.043 ,1.372 ,
AG,部,大田区東糀谷,0.085 ,0.194 ,0.185 ,0.231 ,0.377 ,0.203 ,0.059 ,0.112 ,0.095 ,0.087 ,0.105 ,0.083 ,0.377 ,0.059 ,0.151 ,0.087 ,0.014 ,0.035 ,
AH,一,世田谷区世田谷,0.087 ,0.133 ,0.162 ,0.226 ,0.185 ,0.232 ,0.094 ,0.152 ,0.180 ,0.105 ,0.128 ,0.062 ,0.232 ,0.062 ,0.146 ,0.054 ,0.014 ,0.034 ,
AI,般,板橋区氷川町,0.110 ,0.190 ,0.280 ,0.327 ,0.558 ,0.486 ,0.184 ,0.227 ,0.182 ,0.092 ,0.134 ,0.079 ,0.558 ,0.079 ,0.237 ,0.129 ,0.018 ,0.055 ,
AJ,環,練馬区石神井町,0.261 ,0.321 ,0.289 ,0.308 ,0.302 ,0.255 ,0.154 ,0.402 ,5.038 ,2.423 ,1.751 ,0.372 ,5.038 ,0.154 ,0.990 ,1.164 ,0.036 ,0.229 ,
AK,境,足立区西新井,0.091 ,0.152 ,0.198 ,0.212 ,0.352 ,0.262 ,0.187 ,0.277 ,0.249 ,0.100 ,0.220 ,0.050 ,0.352 ,0.050 ,0.196 ,0.081 ,0.011 ,0.045 ,
AL,,江戸川区春江町,0.079 ,0.113 ,0.144 ,0.175 ,0.161 ,0.328 ,0.120 ,0.180 ,0.179 ,0.076 ,0.168 ,0.087 ,0.328 ,0.076 ,0.151 ,0.076 ,0.017 ,0.035 ,
,,区部一般平均,0.212 ,0.297 ,0.210 ,0.249 ,0.412 ,0.591 ,1.442 ,0.764 ,4.738 ,2.469 ,0.416 ,0.125 ,31.901 ,0.045 ,0.994 ,7.367 ,0.010 ,0.230 ,
AM,多,小金井市本町,0.269 ,0.417 ,0.388 ,0.342 ,0.326 ,0.202 ,0.194 ,0.468 ,0.303 ,0.240 ,0.324 ,0.070 ,0.468 ,0.070 ,0.295 ,0.108 ,0.016 ,0.068 ,
AN,摩,東大和市奈良橋,0.290 ,0.634 ,0.512 ,0.351 ,0.436 ,0.298 ,0.233 ,0.625 ,0.856 ,0.383 ,0.412 ,0.178 ,0.856 ,0.178 ,0.434 ,0.198 ,0.041 ,0.100 ,
,一般,多摩部一般平均,0.279 ,0.526 ,0.450 ,0.347 ,0.381 ,0.250 ,0.213 ,0.547 ,0.580 ,0.312 ,0.368 ,0.124 ,0.856 ,0.070 ,0.365 ,0.198 ,0.016 ,0.084 ,
,都一般平均,,0.225 ,0.342 ,0.258 ,0.268 ,0.406 ,0.523 ,1.197 ,0.720 ,3.906 ,2.038 ,0.407 ,0.125 ,31.901 ,0.045 ,0.868 ,7.367 ,0.010 ,0.200 ,
AP,,京葉道路亀戸,0.086 ,0.254 ,0.759 ,0.491 ,0.582 ,0.207 ,0.100 ,0.142 ,0.167 ,0.070 ,0.172 ,0.127 ,0.759 ,0.070 ,0.263 ,0.175 ,0.016 ,0.061 ,
AQ,,環八通り八幡山,0.114 ,0.217 ,0.300 ,0.254 ,0.474 ,0.270 ,0.246 ,0.205 ,0.439 ,0.166 ,0.180 ,0.096 ,0.474 ,0.096 ,0.247 ,0.109 ,0.022 ,0.057 ,
,沿,２地点沿道平均,0.100 ,0.235 ,0.530 ,0.372 ,0.528 ,0.238 ,0.173 ,0.174 ,0.303 ,0.118 ,0.176 ,0.112 ,0.759 ,0.070 ,0.255 ,0.175 ,0.016 ,0.059 ,
AT,道,甲州街道大原,0.083 ,0.347 ,0.240 ,0.343 ,0.367 ,0.362 ,0.139 ,0.201 ,0.199 ,0.144 ,0.118 ,0.077 ,0.367 ,0.077 ,0.218 ,0.085 ,0.018 ,0.050 ,
AU,,中山道大和町,0.037 ,0.189 ,0.172 ,0.273 ,0.200 ,0.289 ,0.101 ,0.179 ,0.154 ,0.273 ,0.112 ,0.060 ,0.289 ,0.037 ,0.170 ,0.067 ,0.009 ,0.039 ,
,,４地点沿道平均,0.080 ,0.252 ,0.368 ,0.340 ,0.406 ,0.282 ,0.147 ,0.182 ,0.240 ,0.164 ,0.145 ,0.090 ,0.759 ,0.037 ,0.225 ,0.175 ,0.009 ,0.052 ,
AO,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,2.189 ,5.341 ,5.798 ,3.579 ,4.279 ,1.856 ,1.546 ,2.159 ,1.124 ,1.575 ,1.296 ,1.574 ,5.798 ,1.124 ,2.693 ,1.339 ,0.260 ,0.622 ,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,2020年度　PAMS,
,,,,,,,,,,,,,,,,,,,,,
,40,Isopropylbenzene,,,,,,,,,　　基準値  　：,,,,,,,,分子量：,120.2,
,,,,,,,,,,,　　定量下限値：,,0.06,μg/m3,(0.011 ppb),,,,換算係数(→ppb）：,0.200 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.02,,(0.004 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
AE,,中央区晴海,0.021 ,0.047 ,0.042 ,  < 0.02,0.053 ,0.045 ,0.042 ,0.057 ,0.060 ,0.024 ,0.074 ,0.029 ,0.074 ,  < 0.02,0.042 ,0.013 ,  < 0.004,0.007 ,
AF,区,国設東京新宿,  < 0.02,0.043 ,0.031 ,  < 0.02,0.041 ,0.044 ,0.040 ,0.033 ,0.071 ,0.024 ,0.063 ,  < 0.02,0.071 ,  < 0.02,0.035 ,0.013 ,  < 0.004,0.006 ,
AG,部,大田区東糀谷,0.045 ,0.041 ,0.037 ,0.024 ,0.078 ,0.075 ,0.045 ,0.089 ,0.087 ,0.041 ,0.136 ,0.026 ,0.136 ,0.024 ,0.060 ,0.024 ,0.004 ,0.011 ,
AH,一,世田谷区世田谷,0.031 ,0.033 ,0.030 ,  < 0.02,0.036 ,0.041 ,0.033 ,0.043 ,0.059 ,0.036 ,0.041 ,  < 0.02,0.059 ,  < 0.02,0.034 ,0.011 ,  < 0.004,0.006 ,
AI,般,板橋区氷川町,0.036 ,0.041 ,0.031 ,  < 0.02,0.040 ,0.053 ,0.047 ,0.055 ,0.069 ,0.035 ,0.038 ,  < 0.02,0.069 ,  < 0.02,0.039 ,0.012 ,  < 0.004,0.007 ,
AJ,環,練馬区石神井町,0.030 ,0.049 ,0.028 ,  < 0.02,0.037 ,0.036 ,0.041 ,0.041 ,0.078 ,0.043 ,0.030 ,  < 0.02,0.078 ,  < 0.02,0.036 ,0.014 ,  < 0.004,0.006 ,
AK,境,足立区西新井,0.041 ,0.052 ,0.042 ,  < 0.02,0.041 ,0.041 ,0.053 ,0.072 ,0.082 ,0.042 ,0.064 ,0.023 ,0.082 ,  < 0.02,0.047 ,0.014 ,  < 0.004,0.008 ,
AL,,江戸川区春江町,0.039 ,0.031 ,  < 0.02,  < 0.02,0.051 ,0.038 ,0.043 ,0.346 ,0.079 ,0.035 ,0.075 ,0.038 ,0.346 ,  < 0.02,0.066 ,0.061 ,  < 0.004,0.012 ,
,,区部一般平均,0.032 ,0.042 ,0.031 ,  < 0.02,0.047 ,0.047 ,0.043 ,0.092 ,0.073 ,0.035 ,0.065 ,  < 0.02,0.346 ,  < 0.02,0.045 ,0.061 ,  < 0.004,0.008 ,
AM,多,小金井市本町,0.039 ,0.049 ,0.039 ,  < 0.02,0.032 ,0.039 ,0.053 ,0.054 ,0.075 ,0.040 ,0.042 ,0.030 ,0.075 ,  < 0.02,0.042 ,0.013 ,  < 0.004,0.007 ,
AN,摩,東大和市奈良橋,0.038 ,0.061 ,0.061 ,0.021 ,0.037 ,0.036 ,0.049 ,0.050 ,0.077 ,0.086 ,0.056 ,  < 0.02,0.086 ,  < 0.02,0.048 ,0.015 ,  < 0.004,0.009 ,
,一般,多摩部一般平均,0.038 ,0.055 ,0.050 ,  < 0.02,0.034 ,0.038 ,0.051 ,0.052 ,0.076 ,0.063 ,0.049 ,0.020 ,0.086 ,  < 0.02,0.045 ,0.015 ,  < 0.004,0.008 ,
,都一般平均,,0.033 ,0.045 ,0.035 ,  < 0.02,0.045 ,0.045 ,0.045 ,0.084 ,0.074 ,0.041 ,0.062 ,  < 0.02,0.346 ,  < 0.02,0.045 ,0.061 ,  < 0.004,0.008 ,
AP,,京葉道路亀戸,0.031 ,0.044 ,0.035 ,0.027 ,0.030 ,0.047 ,0.048 ,0.122 ,0.085 ,0.040 ,0.085 ,  < 0.02,0.122 ,  < 0.02,0.050 ,0.022 ,  < 0.004,0.009 ,
AQ,,環八通り八幡山,0.025 ,0.042 ,0.032 ,  < 0.02,0.037 ,0.046 ,0.047 ,0.048 ,0.079 ,0.047 ,0.056 ,  < 0.02,0.079 ,  < 0.02,0.040 ,0.014 ,  < 0.004,0.007 ,
,沿,２地点沿道平均,0.028 ,0.043 ,0.033 ,  < 0.02,0.034 ,0.047 ,0.048 ,0.085 ,0.082 ,0.043 ,0.070 ,  < 0.02,0.122 ,  < 0.02,0.045 ,0.022 ,  < 0.004,0.008 ,
AT,道,甲州街道大原,0.029 ,0.080 ,0.039 ,0.038 ,0.071 ,0.062 ,0.060 ,0.048 ,0.084 ,0.038 ,0.062 ,0.025 ,0.084 ,0.025 ,0.053 ,0.015 ,0.004 ,0.009 ,
AU,,中山道大和町,0.035 ,0.057 ,0.049 ,0.024 ,0.044 ,0.061 ,0.070 ,0.072 ,0.087 ,0.051 ,0.055 ,  < 0.02,0.087 ,  < 0.02,0.051 ,0.015 ,  < 0.004,0.009 ,
,,４地点沿道平均,0.030 ,0.056 ,0.039 ,0.025 ,0.046 ,0.054 ,0.057 ,0.072 ,0.084 ,0.044 ,0.064 ,  < 0.02,0.122 ,  < 0.02,0.049 ,0.022 ,  < 0.004,0.009 ,
AO,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,  < 0.02,0.033 ,  < 0.02,  < 0.02,0.024 ,  < 0.02,  < 0.02,  < 0.02,0.042 ,0.023 ,  < 0.02,  < 0.02,0.042 ,  < 0.02,  < 0.02,0.007 ,  < 0.004,  < 0.004,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,41,n-Decane (45),,,,,,,,,　　基準値  　：,,,,,,,,分子量：,142.3,
,,,,,,,,,,,　　定量下限値：,,0.04,μg/m3,(0.006 ppb),,,,換算係数(→ppb）：,0.169 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.01,,(0.002 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
AE,,中央区晴海,0.620 ,0.618 ,1.636 ,0.805 ,1.511 ,1.784 ,0.996 ,1.271 ,1.323 ,0.587 ,0.923 ,0.317 ,1.784 ,0.317 ,1.033 ,0.357 ,0.063 ,0.207 ,
AF,区,国設東京新宿,0.657 ,0.864 ,1.007 ,0.917 ,1.260 ,2.017 ,1.230 ,1.581 ,1.897 ,0.762 ,1.016 ,0.348 ,2.017 ,0.348 ,1.130 ,0.403 ,0.070 ,0.226 ,
AG,部,大田区東糀谷,1.421 ,1.060 ,0.946 ,0.540 ,1.412 ,2.700 ,1.330 ,1.928 ,1.667 ,1.205 ,1.527 ,0.554 ,2.700 ,0.540 ,1.357 ,0.540 ,0.108 ,0.272 ,
AH,一,世田谷区世田谷,0.862 ,1.068 ,0.736 ,0.393 ,0.616 ,1.623 ,1.026 ,1.567 ,1.524 ,1.106 ,0.389 ,0.242 ,1.623 ,0.242 ,0.929 ,0.325 ,0.048 ,0.186 ,
AI,般,板橋区氷川町,0.984 ,1.539 ,1.429 ,0.878 ,1.116 ,1.752 ,1.527 ,2.143 ,2.384 ,1.399 ,1.429 ,0.524 ,2.384 ,0.524 ,1.425 ,0.477 ,0.105 ,0.285 ,
AJ,環,練馬区石神井町,1.227 ,1.587 ,1.096 ,0.515 ,0.906 ,1.483 ,1.581 ,1.882 ,2.554 ,1.286 ,0.884 ,0.247 ,2.554 ,0.247 ,1.271 ,0.511 ,0.049 ,0.254 ,
AK,境,足立区西新井,1.157 ,1.509 ,1.207 ,0.501 ,1.098 ,1.595 ,1.646 ,2.759 ,2.230 ,1.311 ,1.883 ,0.329 ,2.759 ,0.329 ,1.435 ,0.552 ,0.066 ,0.287 ,
AL,,江戸川区春江町,0.721 ,0.505 ,0.557 ,0.500 ,0.740 ,4.907 ,1.124 ,2.211 ,1.787 ,0.811 ,1.127 ,0.968 ,4.907 ,0.500 ,1.330 ,0.981 ,0.100 ,0.266 ,
,,区部一般平均,0.956 ,1.094 ,1.077 ,0.631 ,1.082 ,2.232 ,1.308 ,1.918 ,1.921 ,1.058 ,1.147 ,0.441 ,4.907 ,0.242 ,1.239 ,0.981 ,0.048 ,0.248 ,
AM,多,小金井市本町,0.861 ,1.519 ,1.174 ,0.434 ,0.680 ,1.395 ,1.483 ,1.649 ,2.085 ,1.375 ,1.214 ,0.920 ,2.085 ,0.434 ,1.232 ,0.417 ,0.087 ,0.246 ,
AN,摩,東大和市奈良橋,0.730 ,1.568 ,1.889 ,0.580 ,0.888 ,1.097 ,1.289 ,1.177 ,1.881 ,1.477 ,1.128 ,0.264 ,1.889 ,0.264 ,1.164 ,0.378 ,0.053 ,0.233 ,
,一般,多摩部一般平均,0.795 ,1.544 ,1.531 ,0.507 ,0.784 ,1.246 ,1.386 ,1.413 ,1.983 ,1.426 ,1.171 ,0.592 ,2.085 ,0.264 ,1.198 ,0.417 ,0.053 ,0.240 ,
,都一般平均,,0.924 ,1.184 ,1.168 ,0.606 ,1.022 ,2.035 ,1.323 ,1.817 ,1.933 ,1.132 ,1.152 ,0.471 ,4.907 ,0.242 ,1.231 ,0.981 ,0.048 ,0.246 ,
AP,,京葉道路亀戸,1.036 ,1.180 ,1.042 ,0.792 ,1.034 ,1.625 ,1.359 ,1.778 ,1.931 ,0.856 ,1.368 ,0.279 ,1.931 ,0.279 ,1.190 ,0.386 ,0.056 ,0.238 ,
AQ,,環八通り八幡山,0.761 ,1.115 ,0.897 ,0.491 ,0.834 ,1.681 ,1.458 ,1.470 ,2.282 ,1.297 ,0.999 ,0.254 ,2.282 ,0.254 ,1.128 ,0.456 ,0.051 ,0.226 ,
,沿,２地点沿道平均,0.898 ,1.148 ,0.970 ,0.642 ,0.934 ,1.653 ,1.409 ,1.624 ,2.106 ,1.076 ,1.184 ,0.267 ,2.282 ,0.254 ,1.159 ,0.456 ,0.051 ,0.232 ,
AT,道,甲州街道大原,0.790 ,1.563 ,1.012 ,0.611 ,1.531 ,1.689 ,1.539 ,1.532 ,2.203 ,1.106 ,1.231 ,0.375 ,2.203 ,0.375 ,1.265 ,0.441 ,0.075 ,0.253 ,
AU,,中山道大和町,1.386 ,1.884 ,1.261 ,0.620 ,1.194 ,2.312 ,2.069 ,3.006 ,2.985 ,1.542 ,2.662 ,0.647 ,3.006 ,0.620 ,1.797 ,0.601 ,0.124 ,0.359 ,
,,４地点沿道平均,0.993 ,1.436 ,1.053 ,0.628 ,1.149 ,1.827 ,1.606 ,1.947 ,2.350 ,1.200 ,1.565 ,0.389 ,3.006 ,0.254 ,1.345 ,0.601 ,0.051 ,0.269 ,
AO,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.111 ,0.520 ,0.305 ,0.118 ,0.335 ,0.173 ,0.276 ,0.338 ,0.660 ,0.490 ,0.344 ,0.260 ,0.660 ,0.111 ,0.328 ,0.132 ,0.022 ,0.066 ,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,42,n-Propylbenzene,,,,,,,,,　　基準値  　：,,,,,,,,分子量：,120.2,
,,,,,,,,,,,　　定量下限値：,,0.04,μg/m3,(0.008 ppb),,,,換算係数(→ppb）：,0.200 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.02,,(0.003 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
AE,,中央区晴海,0.060 ,0.092 ,0.120 ,0.062 ,0.123 ,0.140 ,0.107 ,0.135 ,0.161 ,0.066 ,0.143 ,0.050 ,0.161 ,0.050 ,0.105 ,0.027 ,0.008 ,0.018 ,
AF,区,国設東京新宿,0.067 ,0.122 ,0.112 ,0.069 ,0.122 ,0.151 ,0.119 ,0.125 ,0.192 ,0.075 ,0.110 ,0.045 ,0.192 ,0.045 ,0.109 ,0.032 ,0.008 ,0.018 ,
AG,部,大田区東糀谷,0.102 ,0.112 ,0.123 ,0.081 ,0.233 ,0.182 ,0.108 ,0.211 ,0.171 ,0.119 ,0.163 ,0.067 ,0.233 ,0.067 ,0.139 ,0.039 ,0.011 ,0.024 ,
AH,一,世田谷区世田谷,0.093 ,0.120 ,0.110 ,0.055 ,0.102 ,0.126 ,0.111 ,0.165 ,0.166 ,0.105 ,0.070 ,0.037 ,0.166 ,0.037 ,0.105 ,0.028 ,0.006 ,0.018 ,
AI,般,板橋区氷川町,0.102 ,0.126 ,0.116 ,0.066 ,0.112 ,0.153 ,0.152 ,0.183 ,0.196 ,0.110 ,0.106 ,0.043 ,0.196 ,0.043 ,0.122 ,0.033 ,0.007 ,0.021 ,
AJ,環,練馬区石神井町,0.099 ,0.145 ,0.112 ,0.043 ,0.098 ,0.115 ,0.115 ,0.168 ,0.227 ,0.132 ,0.087 ,0.038 ,0.227 ,0.038 ,0.115 ,0.038 ,0.006 ,0.019 ,
AK,境,足立区西新井,0.119 ,0.156 ,0.132 ,0.063 ,0.125 ,0.137 ,0.176 ,0.258 ,0.248 ,0.124 ,0.168 ,0.041 ,0.258 ,0.041 ,0.146 ,0.044 ,0.007 ,0.025 ,
AL,,江戸川区春江町,0.079 ,0.066 ,0.057 ,0.034 ,0.068 ,0.112 ,0.137 ,0.238 ,0.217 ,0.100 ,0.159 ,0.126 ,0.238 ,0.034 ,0.116 ,0.040 ,0.006 ,0.020 ,
,,区部一般平均,0.090 ,0.118 ,0.110 ,0.059 ,0.123 ,0.140 ,0.128 ,0.185 ,0.197 ,0.104 ,0.126 ,0.056 ,0.258 ,0.034 ,0.120 ,0.044 ,0.006 ,0.020 ,
AM,多,小金井市本町,0.117 ,0.148 ,0.136 ,0.053 ,0.089 ,0.116 ,0.158 ,0.200 ,0.234 ,0.134 ,0.143 ,0.089 ,0.234 ,0.053 ,0.135 ,0.040 ,0.009 ,0.023 ,
AN,摩,東大和市奈良橋,0.118 ,0.195 ,0.214 ,0.088 ,0.127 ,0.109 ,0.142 ,0.220 ,0.258 ,0.269 ,0.183 ,0.038 ,0.269 ,0.038 ,0.164 ,0.046 ,0.006 ,0.028 ,
,一般,多摩部一般平均,0.118 ,0.171 ,0.175 ,0.070 ,0.108 ,0.113 ,0.150 ,0.210 ,0.246 ,0.202 ,0.163 ,0.063 ,0.269 ,0.038 ,0.149 ,0.046 ,0.006 ,0.025 ,
,都一般平均,,0.096 ,0.128 ,0.123 ,0.061 ,0.120 ,0.134 ,0.133 ,0.190 ,0.207 ,0.124 ,0.133 ,0.057 ,0.269 ,0.034 ,0.126 ,0.046 ,0.006 ,0.021 ,
AP,,京葉道路亀戸,0.094 ,0.101 ,0.119 ,0.080 ,0.095 ,0.134 ,0.141 ,0.210 ,0.263 ,0.116 ,0.251 ,0.042 ,0.263 ,0.042 ,0.137 ,0.044 ,0.007 ,0.023 ,
AQ,,環八通り八幡山,0.092 ,0.129 ,0.115 ,0.035 ,0.099 ,0.154 ,0.166 ,0.190 ,0.248 ,0.140 ,0.122 ,0.035 ,0.248 ,0.035 ,0.127 ,0.042 ,0.006 ,0.021 ,
,沿,２地点沿道平均,0.093 ,0.115 ,0.117 ,0.057 ,0.097 ,0.144 ,0.154 ,0.200 ,0.255 ,0.128 ,0.187 ,0.038 ,0.263 ,0.035 ,0.132 ,0.044 ,0.006 ,0.022 ,
AT,道,甲州街道大原,0.101 ,0.171 ,0.146 ,0.102 ,0.205 ,0.148 ,0.177 ,0.199 ,0.252 ,0.126 ,0.148 ,0.039 ,0.252 ,0.039 ,0.151 ,0.042 ,0.007 ,0.026 ,
AU,,中山道大和町,0.101 ,0.207 ,0.178 ,0.098 ,0.162 ,0.209 ,0.252 ,0.267 ,0.271 ,0.169 ,0.157 ,0.042 ,0.271 ,0.042 ,0.176 ,0.046 ,0.007 ,0.030 ,
,,４地点沿道平均,0.097 ,0.152 ,0.139 ,0.079 ,0.140 ,0.161 ,0.184 ,0.216 ,0.258 ,0.138 ,0.170 ,0.039 ,0.271 ,0.035 ,0.148 ,0.046 ,0.006 ,0.025 ,
