［資料1-3］  ベンゼン等28物質の調査結果詳細（物質別）,,,,,,,,,,,,,,,,
注）定量下限未満検出下限以上の値は斜体数字 で、検出下限未満の値は < で示した。また年平均値は、定量下限未満検出下限以上のときはそのまま値を、検出下限未満のときは検出下限値の1/2を用いて計算した。,,,,,,,,,,,,,,,,
ベンゼン,,,,,,,,,,基準値等  ：,,3,(環境基準),,,
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.05,<0.03,0.07,0.11,0.09,0.09,0.04,0.05,<0.03,<0.03,0.03,<0.03,0.11,<0.03,0.05
"1,1-ジクロロエタン",,,,,,,,,,基準値等  ：,,－,,,,
,,,,,,,,,,定量下限値：,,0.13,,,,
,,2021(令和３)年度,,,,,,,,検出下限値：,,0.04,,,(単位:μg/m3）,
測定地点（局）,,"4月
13日(火)","5月
11日(火)","6月
8日(火)","7月
6日(火)","8月
3日(火)","9月
7日(火)","10月
5日(火)","11月
9日(火)","12月
7日(火)","1月
12日(水)","2月
1日(火)","3月
1日(火)",最大,最小,平 均
,中央区晴海,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04
区,国設東京新宿,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04
部,目黒区碑文谷,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04
一,大田区東糀谷,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04
般,板橋区氷川町,<0.04,<0.04,0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,0.04,<0.04,<0.04
環,練馬区石神井町,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04
境,足立区西新井,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04
,江戸川区春江町,<0.04,<0.04,0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,0.04,<0.04,<0.04
,区部一般平均,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,0.04,<0.04,<0.04
多,八王子市片倉町,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04
摩,八王子市大楽寺町,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04
一,小金井市貫井北町,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04
般,東大和市奈良橋,<0.04,<0.04,0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,0.04,<0.04,<0.04
,多摩部一般平均,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,0.04,<0.04,<0.04
都一般平均,,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,0.04,<0.04,<0.04
沿,京葉道路亀戸,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04
道,環八通り八幡山,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04
,沿道平均,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04
四塩化炭素,,,,,,,,,,基準値等  ：,,－,,,,
,,,,,,,,,,定量下限値：,,0.23,,,,
,,2021(令和３)年度,,,,,,,,検出下限値：,,0.07,,,(単位:μg/m3）,
測定地点（局）,,"4月
13日(火)","5月
11日(火)","6月
8日(火)","7月
6日(火)","8月
3日(火)","9月
7日(火)","10月
5日(火)","11月
9日(火)","12月
7日(火)","1月
12日(水)","2月
1日(火)","3月
1日(火)",最大,最小,平 均
,中央区晴海,0.60,0.51,0.72,0.63,0.55,0.60,0.57,0.61,0.62,0.60,0.73,0.56,0.73,0.51,0.61
区,国設東京新宿,0.56,0.53,0.67,0.60,0.55,0.57,0.60,0.52,0.65,0.59,0.75,0.58,0.75,0.52,0.60
部,目黒区碑文谷,0.59,0.56,0.65,0.56,0.57,0.58,0.57,0.52,0.63,0.57,0.73,0.59,0.73,0.52,0.59
一,大田区東糀谷,0.53,0.58,0.68,0.61,0.57,0.62,0.56,0.51,0.69,0.63,0.80,0.59,0.80,0.51,0.61
般,板橋区氷川町,0.61,0.55,0.64,0.56,0.57,0.58,0.56,0.55,0.65,0.57,0.73,0.55,0.73,0.55,0.59
環,練馬区石神井町,0.58,0.56,0.66,0.56,0.57,0.56,0.57,0.50,0.65,0.59,0.70,0.57,0.70,0.50,0.59
境,足立区西新井,0.61,0.52,0.67,0.57,0.59,0.53,0.57,0.50,0.64,0.57,0.70,0.58,0.70,0.50,0.59
,江戸川区春江町,0.60,0.55,0.71,0.56,0.63,0.55,0.56,0.49,0.64,0.58,0.72,0.61,0.72,0.49,0.60
,区部一般平均,0.59,0.55,0.68,0.58,0.58,0.57,0.57,0.53,0.65,0.59,0.73,0.58,0.80,0.49,0.60
多,八王子市片倉町,0.46,0.47,0.48,0.45,0.42,0.45,0.46,0.49,0.46,0.45,0.48,0.51,0.51,0.42,0.47
摩,八王子市大楽寺町,0.46,0.44,0.47,0.45,0.44,0.46,0.48,0.51,0.46,0.47,0.50,0.48,0.51,0.44,0.47
一,小金井市貫井北町,0.57,0.56,0.65,0.54,0.56,0.62,0.55,0.58,0.64,0.60,0.72,0.57,0.72,0.54,0.60
般,東大和市奈良橋,0.61,0.53,0.63,0.57,0.53,0.58,0.55,0.56,0.66,0.59,0.74,0.61,0.74,0.53,0.60
,多摩部一般平均,0.53,0.50,0.56,0.50,0.49,0.53,0.51,0.54,0.56,0.53,0.61,0.54,0.74,0.42,0.53
都一般平均,,0.57,0.53,0.64,0.56,0.55,0.56,0.55,0.53,0.62,0.57,0.69,0.57,0.80,0.42,0.58
沿,京葉道路亀戸,0.63,0.58,0.68,0.61,0.73,0.54,0.58,0.55,0.64,0.56,0.70,0.63,0.73,0.54,0.62
道,環八通り八幡山,0.58,0.54,0.62,0.55,0.60,0.56,0.56,0.53,0.63,0.59,0.73,0.56,0.73,0.53,0.59
,沿道平均,0.61,0.56,0.65,0.58,0.67,0.55,0.57,0.54,0.64,0.58,0.72,0.60,0.73,0.53,0.60
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.57,0.52,0.55,0.53,0.48,0.47,0.55,0.55,0.66,0.58,0.70,0.57,0.70,0.47,0.56
アセトアルデヒド,,,,,,,,,,基準値等  ：,,120,(指針値),,,
,,,,,,,,,,定量下限値：,,0.8,,,,
,,2021(令和３)年度,,,,,,,,検出下限値：,,0.3,,,(単位:μg/m3）,
測定地点（局）,,"4月
13日(火)","5月
11日(火)","6月
8日(火)","7月
6日(火)","8月
3日(火)","9月
7日(火)","10月
5日(火)","11月
9日(火)","12月
7日(火)","1月
12日(水)","2月
1日(火)","3月
1日(火)",最大,最小,平 均
,中央区晴海,1.6,1.8,5.6,11,3.9,2.9,4.3,2.5,1.4,1.0,1.9,3.0,11,1.0,3.4
区,国設東京新宿,2.0,2.2,5.7,8.8,2.4,2.1,3.6,2.3,1.6,1.4,2.4,3.5,8.8,1.4,3.2
部,目黒区碑文谷,1.5,2.3,5.4,9.8,2.1,2.6,3.6,2.6,1.4,1.6,2.6,3.2,9.8,1.4,3.2
一,大田区東糀谷,2.3,2.8,7.0,14,6.4,3.8,6.9,3.2,1.8,1.9,3.2,4.3,14,1.8,4.8
般,板橋区氷川町,2.2,2.5,4.4,10,3.8,2.5,4.2,2.3,1.3,3.2,2.4,3.2,10,1.3,3.5
環,練馬区石神井町,2.1,2.9,3.8,5.7,2.7,2.6,2.8,2.3,1.3,1.6,2.6,2.5,5.7,1.3,2.7
境,足立区西新井,2.1,2.0,4.0,9.6,2.9,2.2,4.3,2.3,1.5,1.3,2.3,3.1,9.6,1.3,3.1
,江戸川区春江町,1.8,2.3,5.9,8.8,2.0,2.4,3.8,2.3,1.3,1.4,2.3,3.1,8.8,1.3,3.1
,区部一般平均,2.0,2.4,5.2,9.7,3.3,2.6,4.2,2.5,1.5,1.7,2.5,3.2,14,1.0,3.4
多,八王子市片倉町,1.5,2.5,2.8,3.0,1.6,1.8,2.2,1.9,0.7,1.9,2.6,3.0,3.0,0.7,2.1
摩,八王子市大楽寺町,1.8,2.2,3.2,2.5,0.8,1.5,1.7,1.6,1.1,1.8,2.3,2.8,3.2,0.8,1.9
一,小金井市貫井北町,2.4,3.7,6.5,6.8,3.9,3.1,4.9,2.4,1.8,2.0,3.1,4.0,6.8,1.8,3.7
般,東大和市奈良橋,2.5,3.2,4.1,5.5,2.8,2.9,4.1,2.0,1.3,1.8,2.6,3.4,5.5,1.3,3.0
,多摩部一般平均,2.1,2.9,4.2,4.5,2.3,2.3,3.2,2.0,1.2,1.9,2.7,3.3,6.8,0.7,2.7
都一般平均,,2.0,2.5,4.9,8.0,2.9,2.5,3.9,2.3,1.4,1.7,2.5,3.3,14,0.7,3.2
沿,京葉道路亀戸,2.0,2.3,6.4,11,3.5,2.3,4.5,2.5,1.4,1.3,2.4,3.7,11,1.3,3.6
道,環八通り八幡山,2.3,3.3,5.5,7.3,2.5,3.1,4.1,2.7,1.5,1.8,2.9,3.0,7.3,1.5,3.3
,沿道平均,2.2,2.8,6.0,9.2,3.0,2.7,4.3,2.6,1.5,1.6,2.7,3.4,11,1.3,3.5
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,1.7,2.0,4.1,1.4,2.1,1.5,1.9,1.1,0.6,1.0,1.3,2.4,4.1,0.6,1.8
ホルムアルデヒド,,,,,,,,,,基準値等  ：,,0.8,(U.S.EPA),,,
,,,,,,,,,,定量下限値：,,0.8,,,,
,,2021(令和３)年度,,,,,,,,検出下限値：,,0.3,,,(単位:μg/m3）,
測定地点（局）,,"4月
13日(火)","5月
11日(火)","6月
8日(火)","7月
6日(火)","8月
3日(火)","9月
7日(火)","10月
5日(火)","11月
9日(火)","12月
7日(火)","1月
12日(水)","2月
1日(火)","3月
1日(火)",最大,最小,平 均
,中央区晴海,1.7,1.6,5.2,10,2.7,1.8,3.5,1.8,1.2,1.0,1.5,2.3,10,1.0,2.9
区,国設東京新宿,1.6,2.0,5.0,7.0,3.3,2.5,3.4,1.2,1.0,1.2,1.8,2.5,7.0,1.0,2.7
部,目黒区碑文谷,0.9,1.9,4.3,8.6,3.1,2.4,3.7,2.1,1.2,1.5,2.3,2.7,8.6,0.9,2.9
一,大田区東糀谷,2.5,2.7,5.3,11,3.6,3.2,5.2,2.7,1.7,1.6,2.4,3.3,11,1.6,3.8
般,板橋区氷川町,1.8,2.4,4.4,10,4.1,2.6,4.3,1.9,1.0,5.1,2.2,2.4,10,1.0,3.5
環,練馬区石神井町,1.0,2.2,2.7,4.8,2.8,1.5,2.4,1.3,0.9,1.3,1.8,1.6,4.8,0.9,2.0
境,足立区西新井,1.4,1.7,3.2,9.1,4.1,1.9,4.0,1.6,1.3,1.1,1.7,2.1,9.1,1.1,2.8
,江戸川区春江町,1.6,1.9,4.1,8.0,3.1,2.4,4.2,2.3,1.2,1.3,2.2,2.3,8.0,1.2,2.9
,区部一般平均,1.6,2.1,4.3,8.6,3.4,2.3,3.8,1.9,1.2,1.8,2.0,2.4,11,0.9,2.9
多,八王子市片倉町,1.2,2.3,3.6,3.1,2.0,2.0,2.2,0.9,0.5,1.2,1.8,2.3,3.6,0.5,1.9
摩,八王子市大楽寺町,1.8,2.2,4.2,3.2,1.0,1.8,1.9,0.7,1.1,1.4,1.9,2.1,4.2,0.7,1.9
一,小金井市貫井北町,1.7,3.0,5.4,6.9,3.9,2.5,4.1,1.6,1.6,1.9,2.5,2.9,6.9,1.6,3.2
般,東大和市奈良橋,1.1,2.0,2.2,4.4,3.4,1.4,2.7,1.0,0.8,1.2,1.8,2.1,4.4,0.8,2.0
,多摩部一般平均,1.5,2.4,3.9,4.4,2.6,1.9,2.7,1.1,1.0,1.4,2.0,2.4,6.9,0.5,2.3
都一般平均,,1.5,2.2,4.1,7.2,3.1,2.2,3.5,1.6,1.1,1.7,2.0,2.4,11,0.5,2.7
沿,京葉道路亀戸,1.1,1.4,3.4,8.5,4.5,1.6,3.7,1.9,1.0,1.0,1.9,2.4,8.5,1.0,2.7
道,環八通り八幡山,1.3,2.8,4.3,6.6,2.9,3.0,3.7,2.1,1.4,1.7,2.6,2.1,6.6,1.3,2.9
,沿道平均,1.2,2.1,3.9,7.6,3.7,2.3,3.7,2.0,1.2,1.4,2.3,2.3,8.5,1.0,2.8
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.8,1.0,1.6,1.3,1.7,0.7,1.2,0.6,0.3,0.7,0.9,1.1,1.7,0.3,1.0
ベンゾ[a]ピレン,,,,,,,,,,基準値等  ：,,0.12,(WHO),,,
,,,,,,,,,,定量下限値：,,0.05,,,,
,,2021(令和３)年度,,,,,,,,検出下限値：,,0.02,,,(単位:ng/m3）,
測定地点（局）,,"4月
13日(火)","5月
11日(火)","6月
8日(火)","7月
6日(火)","8月
3日(火)","9月
7日(火)","10月
5日(火)","11月
9日(火)","12月
7日(火)","1月
12日(水)","2月
1日(火)","3月
1日(火)",最大,最小,平 均
,中央区晴海,0.48,0.09,0.20,0.33,0.62,<0.02,0.26,0.03,0.03,0.03,0.16,0.19,0.62,<0.02,0.20
区,国設東京新宿,0.03,0.08,0.14,0.34,0.03,<0.02,0.06,0.03,0.03,0.04,0.21,0.14,0.34,<0.02,0.10
部,目黒区碑文谷,<0.02,0.10,0.17,0.29,<0.02,<0.02,0.03,0.04,0.02,0.05,0.28,0.10,0.29,<0.02,0.09
一,大田区東糀谷,1.5,0.15,0.74,0.52,2.9,<0.02,1.0,0.12,0.02,0.19,0.26,0.35,2.9,<0.02,0.65
般,板橋区氷川町,<0.02,0.05,0.10,0.28,0.04,0.03,0.04,0.05,0.03,<0.02,0.18,0.08,0.28,<0.02,0.08
環,練馬区石神井町,0.02,0.05,0.09,0.20,<0.02,<0.02,0.03,0.03,0.05,0.04,0.31,0.06,0.31,<0.02,0.08
境,足立区西新井,0.08,0.05,0.12,0.22,0.17,<0.02,0.10,0.05,0.04,0.06,0.14,0.10,0.22,<0.02,0.10
,江戸川区春江町,0.07,0.07,0.18,0.28,0.08,<0.02,0.19,0.05,0.03,0.08,0.17,0.08,0.28,<0.02,0.11
,区部一般平均,0.28,0.08,0.22,0.31,0.48,<0.02,0.21,0.05,0.03,0.06,0.21,0.14,2.9,<0.02,0.17
多,八王子市片倉町,<0.02,0.23,0.08,0.08,<0.02,<0.02,0.03,0.04,<0.02,0.13,0.16,0.13,0.23,<0.02,0.08
摩,八王子市大楽寺町,<0.02,0.16,0.08,0.05,<0.02,<0.02,0.02,0.04,<0.02,0.11,0.13,0.11,0.16,<0.02,0.06
一,小金井市貫井北町,<0.02,0.13,0.12,0.14,<0.02,<0.02,0.02,0.04,0.03,0.10,0.24,0.12,0.24,<0.02,0.08
般,東大和市奈良橋,0.02,0.21,0.08,0.10,<0.02,<0.02,0.06,0.05,0.03,0.21,0.32,0.16,0.32,<0.02,0.11
,多摩部一般平均,<0.02,0.18,0.09,0.09,<0.02,<0.02,0.03,0.04,<0.02,0.14,0.21,0.13,0.32,<0.02,0.08
都一般平均,,0.19,0.11,0.18,0.24,0.33,<0.02,0.15,0.05,0.03,0.09,0.21,0.14,2.9,<0.02,0.14
沿,京葉道路亀戸,0.20,0.09,0.33,0.37,0.16,<0.02,0.11,0.11,0.04,0.10,0.25,0.29,0.37,<0.02,0.17
道,環八通り八幡山,<0.02,0.11,0.15,0.20,<0.02,0.05,0.03,0.07,0.04,0.07,0.34,0.11,0.34,<0.02,0.10
,沿道平均,0.11,0.10,0.24,0.29,0.09,0.03,0.07,0.09,0.04,0.09,0.30,0.20,0.37,<0.02,0.14
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,<0.02,0.08,0.05,<0.02,<0.02,<0.02,0.02,0.06,<0.02,0.10,0.06,0.06,0.10,<0.02,0.04
ニッケル化合物,,,,,,,,,,基準値等  ：,,25,(指針値),,,
,,,,,,,,,,定量下限値：,,4,,,,
,,2021(令和３)年度,,,,,,,,検出下限値：,,1,,,(単位:ng/m3）,
測定地点（局）,,"4月
13日(火)","5月
11日(火)","6月
8日(火)","7月
6日(火)","8月
3日(火)","9月
7日(火)","10月
5日(火)","11月
9日(火)","12月
7日(火)","1月
12日(水)","2月
1日(火)","3月
1日(火)",最大,最小,平 均
,中央区晴海,7,2,5,17,7,<1,5,<1,1,1,3,5,17,<1,5
区,国設東京新宿,2,2,3,8,1,<1,3,<1,1,<1,3,4,8,<1,3
部,目黒区碑文谷,<1,2,4,10,1,<1,2,<1,<1,<1,3,3,10,<1,2
一,大田区東糀谷,4,4,12,30,5,3,5,7,1,8,6,13,30,1,8
般,板橋区氷川町,<1,2,3,6,2,4,2,<1,2,<1,3,5,6,<1,2
環,練馬区石神井町,<1,2,3,4,1,<1,2,<1,2,<1,2,2,4,<1,2
境,足立区西新井,2,3,2,9,3,<1,5,<1,1,1,2,6,9,<1,3
,江戸川区春江町,2,2,3,5,1,1,2,1,<1,1,2,2,5,<1,2
,区部一般平均,2,2,4,11,3,1,3,1,1,2,3,5,30,<1,3
多,八王子市片倉町,<1,2,<1,<1,<1,2,3,<1,1,1,<1,2,3,<1,1
摩,八王子市大楽寺町,<1,2,<1,<1,<1,2,2,1,3,1,1,2,3,<1,1
一,小金井市貫井北町,<1,3,3,3,<1,<1,1,<1,<1,<1,2,2,3,<1,1
般,東大和市奈良橋,1,3,2,2,<1,<1,2,<1,<1,<1,2,3,3,<1,2
,多摩部一般平均,<1,2,2,1,<1,1,2,<1,1,<1,2,2,3,<1,1
都一般平均,,2,2,3,8,2,1,3,1,1,1,3,4,30,<1,3
沿,京葉道路亀戸,3,2,4,20,4,<1,4,1,1,2,3,4,20,<1,4
道,環八通り八幡山,<1,3,4,4,<1,2,2,1,1,<1,3,3,4,<1,2
,沿道平均,2,3,4,12,2,1,3,<1,1,1,3,4,20,<1,3
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,1,1,1,<1,<1,<1,<1,<1,<1,<1,<1,<1,1,<1,<1
ヒ素及びその化合物,,,,,,,,,,基準値等  ：,,6,(指針値),,,
,,,,,,,,,,定量下限値：,,0.2,,,,
,,2021(令和３)年度,,,,,,,,検出下限値：,,0.06,,,(単位:ng/m3）,
測定地点（局）,,"4月
13日(火)","5月
11日(火)","6月
8日(火)","7月
6日(火)","8月
3日(火)","9月
7日(火)","10月
5日(火)","11月
9日(火)","12月
7日(火)","1月
12日(水)","2月
1日(火)","3月
1日(火)",最大,最小,平 均
,中央区晴海,0.30,2.2,1.4,0.73,0.28,0.35,0.78,0.19,0.24,0.19,0.46,1.1,2.2,0.19,0.69
区,国設東京新宿,0.16,1.8,1.5,0.71,0.07,0.43,0.88,0.16,0.34,0.13,0.54,1.2,1.8,0.07,0.66
部,目黒区碑文谷,<0.06,1.8,1.7,0.82,0.07,0.44,0.67,0.20,0.18,0.18,0.37,1.0,1.8,<0.06,0.62
一,大田区東糀谷,0.44,2.0,1.7,1.1,0.26,0.45,0.92,0.33,0.28,0.12,0.56,1.2,2.0,0.12,0.78
般,板橋区氷川町,0.07,1.1,1.3,0.64,<0.06,0.40,0.63,0.18,0.15,<0.06,0.35,0.75,1.3,<0.06,0.47
環,練馬区石神井町,0.11,1.3,1.3,0.42,0.12,0.37,0.61,0.10,0.08,0.11,0.28,0.82,1.3,0.08,0.47
境,足立区西新井,0.13,1.6,1.4,0.73,0.13,0.47,0.70,0.12,0.14,0.09,0.29,0.79,1.6,0.09,0.55
,江戸川区春江町,0.07,1.4,1.5,0.64,<0.06,0.46,0.56,0.23,0.12,0.22,0.37,0.69,1.5,<0.06,0.52
,区部一般平均,0.16,1.7,1.5,0.72,0.12,0.42,0.72,0.19,0.19,0.13,0.40,0.94,2.2,<0.06,0.59
多,八王子市片倉町,1.6,1.7,0.96,0.58,0.16,0.21,0.58,0.21,0.12,0.16,0.60,0.89,1.7,0.12,0.65
摩,八王子市大楽寺町,0.18,1.6,1.2,0.44,0.18,0.20,0.51,0.16,0.09,0.16,0.57,0.72,1.6,0.09,0.50
一,小金井市貫井北町,0.08,2.1,1.1,0.43,0.08,0.21,0.58,0.10,0.14,0.07,0.41,0.74,2.1,0.07,0.50
般,東大和市奈良橋,0.14,1.3,1.2,0.41,0.09,0.16,0.56,0.13,0.09,0.16,0.61,1.2,1.3,0.09,0.50
,多摩部一般平均,0.50,1.7,1.1,0.47,0.13,0.20,0.56,0.15,0.11,0.14,0.55,0.89,2.1,0.07,0.54
都一般平均,,0.28,1.7,1.4,0.64,0.13,0.35,0.67,0.18,0.16,0.14,0.45,0.93,2.2,<0.06,0.58
沿,京葉道路亀戸,0.12,1.7,1.7,0.91,0.15,0.48,0.72,0.20,0.31,0.22,0.42,1.1,1.7,0.12,0.67
道,環八通り八幡山,0.12,1.9,1.4,0.53,<0.06,0.59,0.72,0.15,0.23,0.09,0.34,1.0,1.9,<0.06,0.59
,沿道平均,0.12,1.8,1.6,0.72,0.09,0.54,0.72,0.18,0.27,0.16,0.38,1.1,1.9,<0.06,0.63
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,<0.06,2.1,1.4,<0.06,<0.06,0.10,0.36,<0.06,<0.06,<0.06,0.19,0.54,2.1,<0.06,0.41
ベリリウム及びその化合物,,,,,,,,,,基準値等  ：,,4,(U.S.EPA),,,
,,,,,,,,,,定量下限値：,,0.06,,,,
,,2021(令和３)年度,,,,,,,,検出下限値：,,0.02,,,(単位:ng/m3）,
測定地点（局）,,"4月
13日(火)","5月
11日(火)","6月
8日(火)","7月
6日(火)","8月
3日(火)","9月
7日(火)","10月
5日(火)","11月
9日(火)","12月
7日(火)","1月
12日(水)","2月
1日(火)","3月
1日(火)",最大,最小,平 均
,中央区晴海,<0.02,0.03,0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.03,0.03,<0.02,<0.02
区,国設東京新宿,<0.02,<0.02,0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.02,0.04,0.04,<0.02,<0.02
部,目黒区碑文谷,<0.02,<0.02,0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.03,0.03,<0.02,<0.02
一,大田区東糀谷,0.02,0.02,0.04,0.02,0.03,<0.02,0.03,<0.02,<0.02,<0.02,<0.02,0.03,0.04,<0.02,0.02
般,板橋区氷川町,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02
環,練馬区石神井町,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.02,0.02,<0.02,<0.02
境,足立区西新井,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02
,江戸川区春江町,<0.02,<0.02,0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.02,<0.02,<0.02
,区部一般平均,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.02,0.04,<0.02,<0.02
多,八王子市片倉町,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02
摩,八王子市大楽寺町,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02
一,小金井市貫井北町,<0.02,0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.02,<0.02,<0.02
般,東大和市奈良橋,<0.02,0.03,0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.03,0.06,0.06,<0.02,<0.02
,多摩部一般平均,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.02,0.06,<0.02,<0.02
都一般平均,,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.02,0.06,<0.02,<0.02
沿,京葉道路亀戸,<0.02,0.02,0.03,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.02,0.03,<0.02,<0.02
道,環八通り八幡山,<0.02,0.03,0.03,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.03,0.03,0.03,<0.02,<0.02
,沿道平均,<0.02,0.03,0.03,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.03,0.03,<0.02,<0.02
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02
マンガン及びその化合物,,,,,,,,,,基準値等  ：,,140,(指針値),,,
,,,,,,,,,,定量下限値：,,5,,,,
,,2021(令和３)年度,,,,,,,,検出下限値：,,2,,,(単位:ng/m3）,
測定地点（局）,,"4月
13日(火)","5月
11日(火)","6月
8日(火)","7月
6日(火)","8月
3日(火)","9月
7日(火)","10月
5日(火)","11月
9日(火)","12月
7日(火)","1月
12日(水)","2月
1日(火)","3月
1日(火)",最大,最小,平 均
,中央区晴海,43,35,41,52,33,9,43,10,17,12,26,46,52,9,31
区,国設東京新宿,13,18,30,41,10,8,27,6,10,8,44,54,54,6,22
部,目黒区碑文谷,7,23,36,56,7,9,20,8,7,8,30,33,56,7,20
一,大田区東糀谷,62,27,79,88,85,13,80,13,12,12,32,52,88,12,46
般,板橋区氷川町,3,27,24,38,10,12,23,7,7,2,29,29,38,2,18
環,練馬区石神井町,6,19,21,21,9,9,17,5,5,7,25,25,25,5,14
境,足立区西新井,17,18,23,36,15,9,22,6,7,6,17,22,36,6,17
,江戸川区春江町,7,17,28,30,7,9,17,9,5,8,16,20,30,5,14
,区部一般平均,20,23,35,45,22,10,31,8,9,8,27,35,88,2,23
多,八王子市片倉町,7,31,24,17,6,7,15,7,5,9,26,39,39,5,16
摩,八王子市大楽寺町,7,24,20,9,4,6,12,4,4,7,17,21,24,4,11
一,小金井市貫井北町,6,23,27,24,5,6,13,4,7,6,20,19,27,4,13
般,東大和市奈良橋,17,31,28,17,7,6,16,5,6,13,35,56,56,5,20
,多摩部一般平均,9,27,25,17,6,6,14,5,6,9,25,34,56,4,15
