台帳番号,全解除,年度,文書記号,種別,番号,所在地,起点（地番）,起点ｘ座標,起点ｙ座標,回転角（度分秒）,調査区画数,調査種別（土壌概況/土壌詳細/地下水代表地点/地下水対象地境界/地下水詳細）,地点種別（一部対象混合/一部対象個別/全部対象/第一種代表地点/第二種・第三種代表地点）,評価区画,採取区画,深度(m),標高(TPm),標高(APm),TCE_GAS(ppm),PCE_GAS(ppm),DCM_GAS(ppm),VC_GAS(ppm),CCl4_GAS(ppm),EDC_GAS(ppm),"1,1-DCE_GAS(ppm)","1,2-DCE_GAS(ppm)","1,1,1-TCE_GAS(ppm)","1,1,2-TCE_GAS(ppm)","1,3-DCP_GAS(ppm)",Bz_GAS(ppm),TCE_GAS(WATER）(mg/l),PCE_GAS(WATER）(mg/l),DCM_GAS(WATER）(mg/l),VC_GAS(WATER）(mg/l),CCl4_GAS(WATER）(mg/l),EDC_GAS(WATER）(mg/l),"1,1-DCE_GAS(WATER）(mg/l)","1,2-DCE_GAS(WATER）(mg/l)","1,1,1-TCE_GAS(WATER）(mg/l)","1,1,2-TCE_GAS(WATER）(mg/l)","1,3-DCP_GAS(WATER）(mg/l)",Bz_GAS(WATER）(mg/l),TCE_Elu(mg/l),PCE_Elu(mg/l),DCM_Elu(mg/l),VC_Elu(mg/l),CCl4_Elu(mg/l),EDC_Elu(mg/l),"1,1-DCE_Elu(mg/l)","1,2-DCE_Elu(mg/l)","1,1,1-TCE_Elu(mg/l)","1,1,2-TCE_Elu(mg/l)","1,3-DCP_Elu(mg/l)",Bz_Elu(mg/l),Cd_Elu(mg/l),CN_Elu(mg/l),Pb_Elu(mg/l),Cr6+_Elu(mg/l),As_Elu(mg/l),Hg_Elu(mg/l),Se_Elu(mg/l),B_Elu(mg/l),F_Elu(mg/l),有機リン_Elu(mg/l),PCB_Elu(mg/l),チウラム_Elu(mg/l),シマジン_Elu(mg/l),チオベンカルブ_Elu(mg/l),Cd_Con(mg/kg),CN_Con(mg/kg),Pb_Con(mg/kg),Cr6+_Con(mg/kg),As_Con(mg/kg),Hg_Con(mg/kg),Se_Con(mg/kg),B_Con(mg/kg),F_Con(mg/kg),TCE_Wat(mg/l),PCE_Wat(mg/l),DCM_Wat(mg/l),VC_Wat(mg/l),CCl4_Wat(mg/l),EDC_Wat(mg/l),"1,1-DCE_Wat(mg/l)","1,2-DCE_Wat(mg/l)","1,1,1-TCE_Wat(mg/l)","1,1,2-TCE_Wat(mg/l)","1,3-DCP_Wat(mg/l)",Bz_Wat(mg/l),Cd_Wat(mg/l),CN_Wat(mg/l),Pb_Wat(mg/l),Cr6+_Wat(mg/l),As_Wat(mg/l),Hg_Wat(mg/l),Se_Wat(mg/l),B_Wat(mg/l),F_Wat(mg/l),有機リン_Wat(mg/l),PCB_Wat(mg/l),チウラム_Wat(mg/l),シマジン_Wat(mg/l),チオベンカルブ_Wat(mg/l)
指-1078,,30,環改化,四,290,江東区北砂三丁目４２０番１０他９筆,,,,,34,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,0.15,0.04,,0.23,,7.6,,,,,,,,4100,,,,,,8900,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1078,,30,環改化,四,290,江東区北砂三丁目４２０番１０他９筆,,,,,34,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,,適合,,3.5,,,,,
指-1086,,30,環改化,四,291,北区浮間一丁目１番他２筆,,,,,25,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,0.052,,1.2,,,適合,1.2,,,,0.084,0.027,,適合,,0.53,,0.003,,2.2,,,,,
指-1086,,30,環改化,四,291,北区浮間一丁目１番他２筆,,,,,15,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,0.3,,1,,0.24,,2.3,,,,,,7900,,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1086,,30,環改化,四,291,北区浮間一丁目４番１他２筆,,,,,26,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,適合,適合,,,適合,適合,適合,,適合,,,,適合,,適合,適合,,,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-708,,30,環改化,四,293,渋谷区恵比寿南三丁目４８番４他１６筆,,,,,81,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,0.13,0.033,0.002,0.077,適合,1.2,,適合,,,,適合,適合,1600,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-708,,30,環改化,四,293,渋谷区恵比寿南三丁目４８番４他１６筆,,,,,2,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,,適合,,,,,
指-708,,30,環改化,四,293,渋谷区恵比寿南三丁目４８番４他１６筆,,,,,17,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.033,0.002,0.077,,1.2,,,,,,,,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-708,,30,環改化,四,293,渋谷区恵比寿南三丁目４８番４他１６筆,,,,,2,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,,適合,,,,,
指-992,○,30,環改化,四,296,港区虎ノ門五丁目１０１番他２筆,,,,,22,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.013,適合,適合,適合,適合,,,,,,適合,適合,1200,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-992,○,30,環改化,四,296,港区虎ノ門五丁目１０１番他２筆,,,,,2,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,
指-1083,,30,環改化,四,298,墨田区立花五丁目１５－１他１２筆,,,,,50,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,,,,,,,,,1400,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1124,,30,環改化,四,299,港区芝浦一丁目１番１他１４筆,,,,,168,土壌概況,,,,,,,0.3,0.1,不検出,不検出,不検出,不検出,不検出,0.2,1.3,不検出,,0.18,,,,,,,,,,,,,適合,適合,,0.0049,,,適合,適合,適合,,,適合,適合,適合,適合,適合,0.073,適合,適合,1.5,適合,,適合,,,,適合,適合,1000,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1124,,30,環改化,四,299,港区芝浦一丁目１番１他１４筆,,,,,16,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,適合,,,適合,適合,適合,,,適合,,,,,適合,,,2.7,,,,,,
指-1124,,30,環改化,四,299,港区芝浦一丁目１番１他１４筆,,,,,168,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073,,,1.5,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1124,,30,環改化,四,299,港区芝浦一丁目１番１他１４筆,,,,,16,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,2.7,,,,,,
指-1086,,30,環改化,四,291,北区浮間一丁目１番他２筆,,,,,95,土壌概況,,,,,,,8,7.7,不検出,18,,不検出,0.1,7.4,,,,2.8,,,,,,,,,,,,,35,1.9,,2,,,適合,15,,,,0.088,1.3,,0.3,適合,0.24,,0.24,適合,2.5,,適合,,,,8600,,460,適合,適合,,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1047,○,30,環多改,自,8,立川市泉町１４７２番５外２筆,,,,,261,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,1800,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1051,,30,環多改,自,9,府中市幸町２丁目２２番地１外１３筆,,,,,47,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-609,○,30,環改化,自,1,北区浮間５丁目２番１,,,,,57,土壌概況,,,,,,,1.5,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,適合,,,適合,,,適合,適合,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,300,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-609,○,30,環改化,自,1,北区浮間５丁目２番１,,,,,1,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,適合,,,適合,適合,,,,,,,,,,,,,,,,,,
指-979,,30,環改化,自,2,大田区田園調布一丁目５１－１外３０筆,,,,,120,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,適合,適合,630,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-979,,30,環改化,自,2,大田区田園調布一丁目５１－１外３０筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-905,,30,環改化,自,3,中央区勝どき四丁目５０５番２,,,,,7,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,適合,適合,230,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-969,,30,環改化,自,4,杉並区高円寺北４－５０６－７,,,,,65,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.042,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,250,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-992,○,30,環改化,自,5,港区麻布台一丁目３１４番３外１筆,,,,,79,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,適合,適合,750,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-995,,30,環改化,自,6,北区豊島四丁目１番８０,,,,,9,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,3.9,適合,適合,適合,適合,適合,適合,適合,14000,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-987,,30,環改化,自,7,港区六本木七丁目２１２番１０２,,,,,3,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,0.92,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-998,,30,環改化,自,8,大田区京浜島二丁目４番６,,,,,12,土壌概況,,,,,,,2500,1200,,1.7,,,46,0.8,,,,,,,,,,,,,,,,,15,24,,適合,,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-998,,30,環改化,自,8,大田区京浜島二丁目４番６,,,,,12,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,0.054,,,,,,,,,,,,,,,,,,,,,,,,
指-999,,30,環改化,自,9,港区海岸一丁目１４－７５外７筆,,,,,5,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,10,適合,適合,適合,適合,適合,適合,適合,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-284,,30,環改化,自,10,品川区広町一丁目６３４番３外４筆,,,,,237,土壌概況,,,,,,,0.3,不検出,不検出,不検出,不検出,不検出,不検出,0.1,不検出,不検出,不検出,10,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.04,0.06,2.6,0.0021,0.023,1.2,0.99,適合,適合,適合,適合,適合,適合,適合,6500,適合,780,22,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-284,,30,環改化,自,10,品川区広町一丁目６３４番３外４筆,,,,,8,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,適合,,,,適合,,,,,,,,,,,,,,
指-1001,○,30,環改化,自,11,世田谷区三宿二丁目１９２番５,,,,,2,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,0.1,適合,適合,適合,適合,適合,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1006,,30,環改化,自,12,港区南青山一丁目５５番９４外１筆,,,,,47,土壌概況,,,,,,,,,,,,,,,,,,不検出,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,適合,,,,,,,,,,,450,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1009,,30,環改化,自,13,中央区晴海三丁目１０番,,,,,24,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,適合,適合,適合,,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,適合,適合,適合,適合,0.13,適合,適合,適合,1,適合,適合,適合,適合,適合,適合,適合,190,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1009,,30,環改化,自,13,中央区晴海三丁目１０番,,,,,2,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,,,,,,,,,
指-1010,,30,環改化,自,14,江東区北砂六丁目２４１番１外１６７筆,,,,,114,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1010,,30,環改化,自,14,江東区北砂六丁目２４１番１外１６７筆,,,,,114,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,,
指-938,,30,環改化,自,15,江東区潮見２丁目２番２,,,,,90,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295,,0.1,,,3.6,3.6,,,,,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-938,,30,環改化,自,15,江東区潮見２丁目２番２,,,,,90,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295,,0.1,,,3.6,3.6,,,,,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1005,○,30,環改化,自,16,豊島区東池袋四丁目１９３番１外１筆,,,,,10,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.035,適合,0.011,適合,適合,適合,適合,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1005,○,30,環改化,自,16,豊島区東池袋四丁目１９３番１外１筆,,,,,1,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,適合,,,,,,,,,
指-1004,○,30,環改化,自,17,豊島区東池袋四丁目１９２番３,,,,,2,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,410,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1002,,30,環改化,自,18,港区海岸１丁目１１番４,,,,,38,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,1600,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-947,,30,環改化,自,19,新宿区市谷本村町４２番１外１筆,,,,,115,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.045,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,1400,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-947,,30,環改化,自,19,新宿区市谷本村町４２番１外１筆,,,,,4,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-947,,30,環改化,自,19,新宿区市谷本村町４２番１外１筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,,
指-1020,○,30,環改化,自,20,足立区南花畑一丁目４０１４番６外２３筆,,,,,19,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,20,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.012,適合,適合,適合,適合,適合,0.84,,適合,,,,適合,適合,230,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1020,○,30,環改化,自,20,足立区南花畑一丁目４０１４番６外２３筆,,,,,2,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,0.012,,,,,,1.4,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1020,○,30,環改化,自,20,足立区南花畑一丁目４０１４番６外２３筆,,,,,2,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,適合,,,,,,1.2,,,,,
指-1013,,30,環改化,自,21,港区芝浦四丁目４番４５,,,,,48,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,適合,適合,0.041,適合,0.064,適合,適合,適合,2,,適合,,,,適合,適合,490,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1013,,30,環改化,自,21,港区芝浦四丁目４番４５,,,,,18,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,,0.047,,,,2.6,,,,,
指-1016,,30,環改化,自,22,北区王子五丁目１番４６号,,,,,43,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,0.023,適合,0.044,0.0008,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1016,,30,環改化,自,22,北区王子五丁目１番４６号,,,,,14,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,0.021,適合,,,,,,,,
指-1022,,30,環改化,自,23,墨田区横綱二丁目２番,,,,,31,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.029,適合,適合,適合,0.91,,,,,,適合,適合,1900,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1024,○,30,環改化,自,25,北区赤羽南２丁目１７４番外１０筆,,,,,53,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,適合,適合,2100,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1024,○,30,環改化,自,25,北区赤羽南２丁目１７４番外１０筆,,,,,4,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1036,○,30,環改化,自,26,北区赤羽南２丁目１７９番外９筆,,,,,55,土壌概況,,,,,,,1.6,不検出,0.7,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,適合,,適合,適合,,,適合,適合,,,,,適合,適合,0.016,適合,適合,適合,適合,適合,適合,,,,,,適合,適合,6800,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1036,○,30,環改化,自,26,北区赤羽南２丁目１７９番外９筆,,,,,5,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,適合,適合,,,適合,適合,,,,,,,適合,,,,,,,,,,,
指-1036,○,30,環改化,自,26,北区赤羽南２丁目１７９番外９筆,,,,,12,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,適合,適合,,,適合,適合,,,,,,,0.016,,,,,,,,,,,,,,6800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1036,○,30,環改化,自,26,北区赤羽南２丁目１７９番外９筆,,,,,5,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,適合,適合,,,適合,適合,,,,,,,適合,,,,,,,,,,,
指-1025,,30,環改化,自,27,千代田区神田和泉町２番１外５筆,,,,,54,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,0.2,0.18,適合,0.051,0.0018,適合,適合,1.7,,適合,,,,適合,適合,8100,適合,適合,22,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1025,,30,環改化,自,27,千代田区神田和泉町２番１外５筆,,,,,19,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,適合,,適合,適合,,,適合,,,,,
指-1025,,30,環改化,自,27,千代田区神田和泉町２番１外５筆,,,,,26,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,0.019,,0.021,0.0011,,,1.7,,,,,,,,6600,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1025,,30,環改化,自,27,千代田区神田和泉町２番１外５筆,,,,,19,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,適合,,適合,適合,,,適合,,,,,
指-1019,○,30,環改化,自,28,足立区六町一丁目１２９５番外２筆,,,,,7,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,290,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1019,○,30,環改化,自,28,足立区六町一丁目１２９６番外１筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1035,,30,環改化,自,30,葛飾区新宿６丁目２４００番２１,,,,,202,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.058,適合,適合,適合,適合,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1035,,30,環改化,自,30,葛飾区新宿６丁目２４００番２１,,,,,23,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-1035,,30,環改化,自,30,葛飾区新宿６丁目２４００番２１,,,,,19,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,
