年度,会計名称,款,款名称,項,項名称,目,目名称,節,節名称,細節,細節名称,予算額
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,61,高齢者緊急一時保護事業利用料,68
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,62,各種保険等解約還付金,1
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,64,学校給食における健康づくり事業等の助成金,30
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,66,予防接種費用相互乗入清算金,26000
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,67,財団法人自治総合センター助成金,2500
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,69,タブレット端末通信料負担金,420
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,71,福祉援護費返還金,1
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,73,児童発達支援利用者負担金,1020
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,74,スポーツ振興くじ助成金,148000
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,77,多摩市営駐輪場指定管理者納付金,1401
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,78,臨時福祉給付金返還金,1
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,80,緑の募金事業交付金,100
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,81,児童発達支援給付費,39143
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,82,ペアレントトレーニング参加者負担金,30
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,83,行旅死亡人等関係収入,150
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,84,特定疾病者福祉手当返還金,1
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,85,民間保育所及び認定こども園に対する補助金返還金,1
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,86,クリーンエネルギー自動車導入事業費補助金,3746
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,87,生命保険等事務取扱手数料,5345
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,89,生活保護費返納金加算金,205
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,91,喫茶売上代金,300
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,93,学校跡地施設利用者負担金,22
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,95,私立幼稚園等園児保護者補助金返還金,1
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,96,私立幼稚園就園奨励費補助金返還金,1
H31,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,99,学校法人学校給食費,20844
H31,一般会計,23,市債,01,市債,01,総務債,01,総務管理債,06,庁舎給排水衛生設備等改修工事事業債,24000
H31,一般会計,23,市債,01,市債,02,衛生債,01,ごみ処理施設整備事業債,02,資源化センター設備改修工事事業債,232000
H31,一般会計,23,市債,01,市債,02,衛生債,01,ごみ処理施設整備事業債,03,資源化センタープラント設備改修工事事業債,238000
H31,一般会計,23,市債,01,市債,04,消防債,01,消防債,06,防災行政無線デジタル化工事事業債,200000
H31,一般会計,23,市債,01,市債,05,教育債,01,小学校債,18,西落合小学校大規模改造事業債,399000
H31,一般会計,23,市債,01,市債,05,教育債,01,小学校債,19,小学校トイレ改修工事事業債,23200
H31,一般会計,23,市債,01,市債,05,教育債,02,中学校債,09,聖ヶ丘中学校大規模改造事業債,491800
H31,一般会計,23,市債,01,市債,05,教育債,02,中学校債,10,中学校トイレ改修工事事業債,38600
H31,一般会計,23,市債,01,市債,05,教育債,02,中学校債,11,中学校空調設備設置工事事業債,100000
H31,一般会計,23,市債,01,市債,05,教育債,04,保健体育債,02,武道館及び陸上競技場等改修工事事業債,349000
H31,一般会計,23,市債,01,市債,08,民生債,01,民生債,05,（仮称）貝取小学童クラブ建設工事事業債,33600
H31,一般会計,23,市債,01,市債,08,民生債,01,民生債,06,（仮称）南鶴牧小学童クラブ第二建設工事事業債,24900
H31,一般会計,23,市債,01,市債,09,土木債,01,土木債,01,橋りょう耐震補強工事事業債,83600
H31,一般会計,23,市債,01,市債,09,土木債,01,土木債,04,多摩東公園改修工事事業債,36000
H31,一般会計,23,市債,01,市債,09,土木債,02,住宅債,01,落川市営住宅改修工事事業債,56700
