年度,会計名称,款,款名称,項,項名称,目,目名称,細目,細目名称,節,節名称,予算額
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,278,介護保険推進事業,20,扶助費,58
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,279,介護保険特別会計繰出,28,繰出金,1666837
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,286,高齢者おむつ支給等事業,20,扶助費,29040
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,290,高齢者出張理髪事業,13,委託料,347
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,292,介護予防推進事業,13,委託料,5500
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,294,介護サービス基盤整備事業,08,報償費,86
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,294,介護サービス基盤整備事業,15,工事請負費,2074
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,294,介護サービス基盤整備事業,19,負担金・補助及び交付金,7200
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,295,包括的支援一般福祉事業,11,需用費,135
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,296,後期高齢者医療特別会計繰出,28,繰出金,1741155
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,304,高齢者日常生活用具等給付事業,20,扶助費,1449
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,871,福祉サービス第三者評価事業,19,負担金・補助及び交付金,4500
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,876,高齢支援事務経費,11,需用費,311
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,876,高齢支援事務経費,12,役務費,36
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,876,高齢支援事務経費,13,委託料,27
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,876,高齢支援事務経費,14,使用料及び賃借料,627
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,876,高齢支援事務経費,15,工事請負費,162
H31,一般会計,03,民生費,01,社会福祉費,03,老人福祉費,922,高齢者見守り相談窓口事業,13,委託料,10810
H31,一般会計,03,民生費,01,社会福祉費,04,社会福祉施設費,010,職員人件費等,02,給料,29671
H31,一般会計,03,民生費,01,社会福祉費,04,社会福祉施設費,010,職員人件費等,03,職員手当等,18619
H31,一般会計,03,民生費,01,社会福祉費,04,社会福祉施設費,010,職員人件費等,04,共済費,9853
H31,一般会計,03,民生費,01,社会福祉費,04,社会福祉施設費,010,職員人件費等,09,旅費,6
H31,一般会計,03,民生費,01,社会福祉費,04,社会福祉施設費,305,総合福祉センター管理運営費,12,役務費,151
H31,一般会計,03,民生費,01,社会福祉費,04,社会福祉施設費,305,総合福祉センター管理運営費,13,委託料,148125
H31,一般会計,03,民生費,01,社会福祉費,04,社会福祉施設費,305,総合福祉センター管理運営費,15,工事請負費,7251
H31,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,011,職員人件費等,02,給料,171746
H31,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,011,職員人件費等,03,職員手当等,146526
H31,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,011,職員人件費等,04,共済費,65368
H31,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,011,職員人件費等,09,旅費,181
H31,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,307,子育て支援課事務管理経費,11,需用費,286
H31,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,307,子育て支援課事務管理経費,12,役務費,396
H31,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,307,子育て支援課事務管理経費,13,委託料,17948
H31,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,307,子育て支援課事務管理経費,14,使用料及び賃借料,218
H31,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,307,子育て支援課事務管理経費,23,償還金・利子及び割引料,90
H31,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,311,子ども・子育て支援推進事業,01,報酬,1278
H31,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,311,子ども・子育て支援推進事業,08,報償費,193
H31,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,311,子ども・子育て支援推進事業,11,需用費,35
H31,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,311,子ども・子育て支援推進事業,13,委託料,3183
H31,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,882,たまっこ子育て応援事業,08,報償費,351
H31,一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,882,たまっこ子育て応援事業,11,需用費,100
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,313,特別児童扶養手当支給事業,11,需用費,10
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,313,特別児童扶養手当支給事業,12,役務費,53
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,314,児童育成手当支給事業,11,需用費,12
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,314,児童育成手当支給事業,20,扶助費,293950
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,315,児童扶養手当支給事業,11,需用費,185
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,315,児童扶養手当支給事業,13,委託料,11
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,315,児童扶養手当支給事業,20,扶助費,433772
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,316,子ども医療費助成事業,11,需用費,850
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,316,子ども医療費助成事業,12,役務費,1959
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,316,子ども医療費助成事業,13,委託料,18312
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,316,子ども医療費助成事業,20,扶助費,523350
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,317,子どものための保育給付費,19,負担金・補助及び交付金,2942479
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,320,民間保育所補助事業,19,負担金・補助及び交付金,1237408
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,321,児童福祉法施行事務費,11,需用費,87
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,321,児童福祉法施行事務費,12,役務費,167
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,322,助産施設入所費,12,役務費,1
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,322,助産施設入所費,20,扶助費,4519
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,323,子育てサポート事業,11,需用費,160
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,323,子育てサポート事業,18,備品購入費,594
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,323,子育てサポート事業,19,負担金・補助及び交付金,66633
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,324,認証保育所運営費補助事業,19,負担金・補助及び交付金,698385
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,325,病児・病後児保育事業,13,委託料,27224
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,329,ファミリー・サポート・センター運営事業,13,委託料,14984
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,330,産前産後子育て支援事業,11,需用費,21
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,330,産前産後子育て支援事業,13,委託料,2373
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,330,産前産後子育て支援事業,14,使用料及び賃借料,61
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,331,子どもショートスティ事業,11,需用費,5
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,331,子どもショートスティ事業,12,役務費,73
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,331,子どもショートスティ事業,13,委託料,2030
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,336,児童手当支給事業,11,需用費,393
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,336,児童手当支給事業,13,委託料,143
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,336,児童手当支給事業,20,扶助費,2087690
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,622,特定教育・保育の実費徴収に係る補足給付事業,19,負担金・補助及び交付金,594
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,623,保育サービス推進等事業,19,負担金・補助及び交付金,26449
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,704,保育士等キャリアアップ補助事業,19,負担金・補助及び交付金,115110
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,952,保育従事職員宿舎借り上げ支援事業,19,負担金・補助及び交付金,12915
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,985,多摩市保育所ブロック塀等改善事業補助金,19,負担金・補助及び交付金,12500
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,988,企業主導型保育事業保育料補助事業,19,負担金・補助及び交付金,13020
H31,一般会計,03,民生費,02,児童福祉費,02,児童措置費,989,子育て支援施設等利用給付費,19,負担金・補助及び交付金,7920
H31,一般会計,03,民生費,02,児童福祉費,03,母子福祉費,337,ひとり親家庭等医療費助成事業,11,需用費,318
H31,一般会計,03,民生費,02,児童福祉費,03,母子福祉費,337,ひとり親家庭等医療費助成事業,12,役務費,221
H31,一般会計,03,民生費,02,児童福祉費,03,母子福祉費,337,ひとり親家庭等医療費助成事業,13,委託料,1491
H31,一般会計,03,民生費,02,児童福祉費,03,母子福祉費,337,ひとり親家庭等医療費助成事業,20,扶助費,50867
H31,一般会計,03,民生費,02,児童福祉費,03,母子福祉費,339,ひとり親家庭ホームヘルプサービス事業,11,需用費,5
H31,一般会計,03,民生費,02,児童福祉費,03,母子福祉費,339,ひとり親家庭ホームヘルプサービス事業,12,役務費,36
H31,一般会計,03,民生費,02,児童福祉費,03,母子福祉費,339,ひとり親家庭ホームヘルプサービス事業,13,委託料,3017
H31,一般会計,03,民生費,02,児童福祉費,03,母子福祉費,341,ひとり親家庭自立支援給付金事業,20,扶助費,8750
H31,一般会計,03,民生費,02,児童福祉費,03,母子福祉費,343,ひとり親家庭相談事業,09,旅費,78
H31,一般会計,03,民生費,02,児童福祉費,03,母子福祉費,343,ひとり親家庭相談事業,11,需用費,178
H31,一般会計,03,民生費,02,児童福祉費,03,母子福祉費,343,ひとり親家庭相談事業,12,役務費,64
H31,一般会計,03,民生費,02,児童福祉費,03,母子福祉費,343,ひとり親家庭相談事業,14,使用料及び賃借料,50
H31,一般会計,03,民生費,02,児童福祉費,03,母子福祉費,343,ひとり親家庭相談事業,20,扶助費,25186
H31,一般会計,03,民生費,02,児童福祉費,03,母子福祉費,343,ひとり親家庭相談事業,27,公課費,9
H31,一般会計,03,民生費,02,児童福祉費,03,母子福祉費,624,ひとり親家庭等学習支援事業,11,需用費,10
H31,一般会計,03,民生費,02,児童福祉費,03,母子福祉費,624,ひとり親家庭等学習支援事業,12,役務費,58
H31,一般会計,03,民生費,02,児童福祉費,03,母子福祉費,624,ひとり親家庭等学習支援事業,13,委託料,6444
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,012,職員人件費等,02,給料,276289
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,012,職員人件費等,03,職員手当等,193935
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,012,職員人件費等,04,共済費,97311
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,012,職員人件費等,09,旅費,150
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,345,児童館・学童クラブ管理経費,01,報酬,56498
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,345,児童館・学童クラブ管理経費,08,報償費,33
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,345,児童館・学童クラブ管理経費,09,旅費,2129
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,345,児童館・学童クラブ管理経費,11,需用費,23508
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,345,児童館・学童クラブ管理経費,12,役務費,5595
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,345,児童館・学童クラブ管理経費,13,委託料,18512
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,345,児童館・学童クラブ管理経費,14,使用料及び賃借料,6904
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,345,児童館・学童クラブ管理経費,15,工事請負費,195845
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,345,児童館・学童クラブ管理経費,18,備品購入費,1288
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,345,児童館・学童クラブ管理経費,19,負担金・補助及び交付金,72
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,345,児童館・学童クラブ管理経費,23,償還金・利子及び割引料,50
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,346,児童館運営事業,08,報償費,1802
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,346,児童館運営事業,11,需用費,9013
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,346,児童館運営事業,12,役務費,971
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,346,児童館運営事業,13,委託料,1327
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,346,児童館運営事業,14,使用料及び賃借料,1484
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,346,児童館運営事業,18,備品購入費,1399
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,346,児童館運営事業,27,公課費,28
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,347,学童クラブ運営事業,08,報償費,21
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,347,学童クラブ運営事業,11,需用費,2187
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,347,学童クラブ運営事業,13,委託料,828415
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,347,学童クラブ運営事業,18,備品購入費,245
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,349,公立保育園管理運営費,01,報酬,15784
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,349,公立保育園管理運営費,08,報償費,270
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,349,公立保育園管理運営費,09,旅費,79
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,349,公立保育園管理運営費,11,需用費,30892
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,349,公立保育園管理運営費,12,役務費,713
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,349,公立保育園管理運営費,13,委託料,10845
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,349,公立保育園管理運営費,14,使用料及び賃借料,1561
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,349,公立保育園管理運営費,15,工事請負費,440
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,349,公立保育園管理運営費,16,原材料費,110
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,349,公立保育園管理運営費,19,負担金・補助及び交付金,175
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,353,子ども家庭支援センター事業,01,報酬,16873
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,353,子ども家庭支援センター事業,08,報償費,940
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,353,子ども家庭支援センター事業,09,旅費,1168
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,353,子ども家庭支援センター事業,11,需用費,1130
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,353,子ども家庭支援センター事業,12,役務費,919
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,353,子ども家庭支援センター事業,13,委託料,1451
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,353,子ども家庭支援センター事業,14,使用料及び賃借料,1938
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,353,子ども家庭支援センター事業,27,公課費,26
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,354,子育て総合センター管理運営経費,08,報償費,65
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,354,子育て総合センター管理運営経費,11,需用費,4302
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,354,子育て総合センター管理運営経費,12,役務費,229
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,354,子育て総合センター管理運営経費,13,委託料,39489
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,354,子育て総合センター管理運営経費,16,原材料費,100
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,992,パルテノン多摩・子どものエリア事業,08,報償費,97
H31,一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,992,パルテノン多摩・子どものエリア事業,13,委託料,55
H31,一般会計,03,民生費,03,生活保護費,01,生活保護総務費,013,職員人件費等,02,給料,122967
H31,一般会計,03,民生費,03,生活保護費,01,生活保護総務費,013,職員人件費等,03,職員手当等,104894
H31,一般会計,03,民生費,03,生活保護費,01,生活保護総務費,013,職員人件費等,04,共済費,46558
H31,一般会計,03,民生費,03,生活保護費,01,生活保護総務費,013,職員人件費等,09,旅費,170
H31,一般会計,03,民生費,03,生活保護費,01,生活保護総務費,360,生活保護法外事業,20,扶助費,31206
H31,一般会計,03,民生費,03,生活保護費,02,扶助費,361,生活保護法施行事務費,01,報酬,12698
H31,一般会計,03,民生費,03,生活保護費,02,扶助費,361,生活保護法施行事務費,08,報償費,104
H31,一般会計,03,民生費,03,生活保護費,02,扶助費,361,生活保護法施行事務費,09,旅費,961
H31,一般会計,03,民生費,03,生活保護費,02,扶助費,361,生活保護法施行事務費,11,需用費,2297
H31,一般会計,03,民生費,03,生活保護費,02,扶助費,361,生活保護法施行事務費,12,役務費,2805
H31,一般会計,03,民生費,03,生活保護費,02,扶助費,361,生活保護法施行事務費,13,委託料,71578
H31,一般会計,03,民生費,03,生活保護費,02,扶助費,361,生活保護法施行事務費,14,使用料及び賃借料,8785
H31,一般会計,03,民生費,03,生活保護費,02,扶助費,361,生活保護法施行事務費,18,備品購入費,12286
H31,一般会計,03,民生費,03,生活保護費,02,扶助費,361,生活保護法施行事務費,27,公課費,5
H31,一般会計,03,民生費,03,生活保護費,02,扶助費,362,生活保護費,20,扶助費,4370006
H31,一般会計,03,民生費,03,生活保護費,02,扶助費,363,中国残留邦人等支援事業,01,報酬,740
H31,一般会計,03,民生費,03,生活保護費,02,扶助費,363,中国残留邦人等支援事業,09,旅費,47
H31,一般会計,03,民生費,03,生活保護費,02,扶助費,363,中国残留邦人等支援事業,11,需用費,10
H31,一般会計,03,民生費,03,生活保護費,02,扶助費,363,中国残留邦人等支援事業,12,役務費,21
H31,一般会計,03,民生費,03,生活保護費,02,扶助費,363,中国残留邦人等支援事業,13,委託料,10
H31,一般会計,03,民生費,03,生活保護費,02,扶助費,363,中国残留邦人等支援事業,20,扶助費,17520
H31,一般会計,03,民生費,04,国民年金費,01,国民年金総務費,014,職員人件費等,02,給料,13078
H31,一般会計,03,民生費,04,国民年金費,01,国民年金総務費,014,職員人件費等,03,職員手当等,9911
H31,一般会計,03,民生費,04,国民年金費,01,国民年金総務費,014,職員人件費等,04,共済費,4616
H31,一般会計,03,民生費,04,国民年金費,01,国民年金総務費,014,職員人件費等,09,旅費,10
H31,一般会計,03,民生費,04,国民年金費,01,国民年金総務費,364,国民年金事務経費,01,報酬,2582
H31,一般会計,03,民生費,04,国民年金費,01,国民年金総務費,364,国民年金事務経費,09,旅費,2
H31,一般会計,03,民生費,04,国民年金費,01,国民年金総務費,364,国民年金事務経費,11,需用費,513
H31,一般会計,03,民生費,04,国民年金費,01,国民年金総務費,364,国民年金事務経費,12,役務費,163
H31,一般会計,03,民生費,05,災害救助費,01,災害救助費,366,災害救助費,20,扶助費,1
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,015,職員人件費等,02,給料,142565
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,015,職員人件費等,03,職員手当等,120167
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,015,職員人件費等,04,共済費,53593
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,015,職員人件費等,09,旅費,252
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,367,健康管理経費,01,報酬,3146
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,367,健康管理経費,09,旅費,42
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,367,健康管理経費,11,需用費,970
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,367,健康管理経費,12,役務費,167
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,367,健康管理経費,13,委託料,4000
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,367,健康管理経費,14,使用料及び賃借料,2929
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,367,健康管理経費,18,備品購入費,11786
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,367,健康管理経費,19,負担金・補助及び交付金,600
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,368,健康センター管理経費,11,需用費,11124
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,368,健康センター管理経費,12,役務費,1824
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,368,健康センター管理経費,13,委託料,32567
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,368,健康センター管理経費,15,工事請負費,3186
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,370,健康づくり地域活動推進事業,08,報償費,3832
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,370,健康づくり地域活動推進事業,11,需用費,458
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,370,健康づくり地域活動推進事業,13,委託料,104
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,370,健康づくり地域活動推進事業,14,使用料及び賃借料,768
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,370,健康づくり地域活動推進事業,19,負担金・補助及び交付金,1000
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,371,母子保健事業,08,報償費,10385
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,371,母子保健事業,11,需用費,2127
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,371,母子保健事業,12,役務費,254
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,371,母子保健事業,13,委託料,119520
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,371,母子保健事業,18,備品購入費,81
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,371,母子保健事業,19,負担金・補助及び交付金,10615
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,371,母子保健事業,20,扶助費,10500
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,984,多摩市版地域医療連携構想策定事業,08,報償費,501
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,984,多摩市版地域医療連携構想策定事業,11,需用費,35
H31,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,984,多摩市版地域医療連携構想策定事業,13,委託料,9188
H31,一般会計,04,衛生費,01,保健衛生費,02,予防費,377,予防接種事業,08,報償費,56
H31,一般会計,04,衛生費,01,保健衛生費,02,予防費,377,予防接種事業,11,需用費,141345
H31,一般会計,04,衛生費,01,保健衛生費,02,予防費,377,予防接種事業,12,役務費,1774
H31,一般会計,04,衛生費,01,保健衛生費,02,予防費,377,予防接種事業,13,委託料,213703
H31,一般会計,04,衛生費,01,保健衛生費,02,予防費,377,予防接種事業,19,負担金・補助及び交付金,6450
H31,一般会計,04,衛生費,01,保健衛生費,02,予防費,377,予防接種事業,22,補償補填及び賠償金,536
H31,一般会計,04,衛生費,01,保健衛生費,02,予防費,378,感染症予防事業,11,需用費,433
H31,一般会計,04,衛生費,01,保健衛生費,02,予防費,378,感染症予防事業,13,委託料,39742
H31,一般会計,04,衛生費,01,保健衛生費,02,予防費,380,成人保健対策事業,08,報償費,981
H31,一般会計,04,衛生費,01,保健衛生費,02,予防費,380,成人保健対策事業,11,需用費,2253
H31,一般会計,04,衛生費,01,保健衛生費,02,予防費,380,成人保健対策事業,12,役務費,4164
H31,一般会計,04,衛生費,01,保健衛生費,02,予防費,380,成人保健対策事業,13,委託料,162042
H31,一般会計,04,衛生費,01,保健衛生費,02,予防費,380,成人保健対策事業,19,負担金・補助及び交付金,800
H31,一般会計,04,衛生費,01,保健衛生費,02,予防費,381,休日等診療事業,12,役務費,48
H31,一般会計,04,衛生費,01,保健衛生費,02,予防費,381,休日等診療事業,13,委託料,9457
H31,一般会計,04,衛生費,01,保健衛生費,02,予防費,383,休日歯科応急診療事業,13,委託料,7699
H31,一般会計,04,衛生費,01,保健衛生費,02,予防費,385,障がい児（者）歯科診療事業,08,報償費,113
H31,一般会計,04,衛生費,01,保健衛生費,02,予防費,385,障がい児（者）歯科診療事業,11,需用費,545
H31,一般会計,04,衛生費,01,保健衛生費,02,予防費,385,障がい児（者）歯科診療事業,12,役務費,48
H31,一般会計,04,衛生費,01,保健衛生費,02,予防費,385,障がい児（者）歯科診療事業,13,委託料,33625
H31,一般会計,04,衛生費,01,保健衛生費,02,予防費,385,障がい児（者）歯科診療事業,18,備品購入費,80
H31,一般会計,04,衛生費,01,保健衛生費,02,予防費,388,歯科医療連携推進事業,08,報償費,217
H31,一般会計,04,衛生費,01,保健衛生費,02,予防費,388,歯科医療連携推進事業,11,需用費,10
H31,一般会計,04,衛生費,01,保健衛生費,02,予防費,388,歯科医療連携推進事業,13,委託料,504
H31,一般会計,04,衛生費,01,保健衛生費,02,予防費,392,小児初期救急準夜診療事業,12,役務費,48
H31,一般会計,04,衛生費,01,保健衛生費,02,予防費,392,小児初期救急準夜診療事業,13,委託料,37684
H31,一般会計,04,衛生費,01,保健衛生費,03,環境衛生費,393,斎場・霊園管理経費,19,負担金・補助及び交付金,41245
H31,一般会計,04,衛生費,01,保健衛生費,03,環境衛生費,394,公衆便所管理経費,11,需用費,1550
H31,一般会計,04,衛生費,01,保健衛生費,03,環境衛生費,394,公衆便所管理経費,12,役務費,2
H31,一般会計,04,衛生費,01,保健衛生費,03,環境衛生費,394,公衆便所管理経費,13,委託料,5129
H31,一般会計,04,衛生費,01,保健衛生費,03,環境衛生費,394,公衆便所管理経費,15,工事請負費,3300
H31,一般会計,04,衛生費,01,保健衛生費,03,環境衛生費,865,狂犬病予防・飼い主不明猫等対策経費,08,報償費,52
H31,一般会計,04,衛生費,01,保健衛生費,03,環境衛生費,865,狂犬病予防・飼い主不明猫等対策経費,11,需用費,339
H31,一般会計,04,衛生費,01,保健衛生費,03,環境衛生費,865,狂犬病予防・飼い主不明猫等対策経費,12,役務費,513
H31,一般会計,04,衛生費,01,保健衛生費,03,環境衛生費,865,狂犬病予防・飼い主不明猫等対策経費,13,委託料,662
H31,一般会計,04,衛生費,01,保健衛生費,03,環境衛生費,865,狂犬病予防・飼い主不明猫等対策経費,14,使用料及び賃借料,482
H31,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,397,環境保全啓発事業,08,報償費,548
H31,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,397,環境保全啓発事業,11,需用費,773
H31,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,397,環境保全啓発事業,13,委託料,2089
H31,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,397,環境保全啓発事業,14,使用料及び賃借料,462
H31,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,850,多摩市みどりと環境審議会運営経費,01,報酬,705
