年度,会計名称,款,款名称,項,項名称,目,目名称,細目,細目名称,節,節名称,予算額
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,261,シルバー人材センター助成事業,14,工事請負費,13700
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,261,シルバー人材センター助成事業,18,負担金・補助及び交付金,34778
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,266,老人福祉センター事業費,12,委託料,74688
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,267,高齢者緊急一時保護事業,12,委託料,317
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,270,老人クラブ助成事業,13,使用料及び賃借料,96
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,270,老人クラブ助成事業,18,負担金・補助及び交付金,10283
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,272,高齢者集合住宅管理運営事業,10,需用費,1204
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,272,高齢者集合住宅管理運営事業,11,役務費,668
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,272,高齢者集合住宅管理運営事業,12,委託料,19133
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,272,高齢者集合住宅管理運営事業,14,工事請負費,12890
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,274,緊急通報システム事業,19,扶助費,1784
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,278,介護保険推進事業,18,負担金・補助及び交付金,1081
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,278,介護保険推進事業,19,扶助費,60
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,279,介護保険特別会計繰出,27,繰出金,1920484
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,286,高齢者おむつ支給等事業,19,扶助費,41422
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,290,高齢者出張理髪事業,12,委託料,390
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,292,介護予防推進事業,12,委託料,5500
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,294,介護サービス基盤整備事業,7,報償費,22
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,294,介護サービス基盤整備事業,18,負担金・補助及び交付金,176535
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,295,包括的支援一般福祉事業,10,需用費,264
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,296,後期高齢者医療特別会計繰出,27,繰出金,2019255
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,304,高齢者日常生活用具等給付事業,19,扶助費,1437
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,712,もの忘れ相談事業,7,報償費,532
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,712,もの忘れ相談事業,10,需用費,149
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,712,もの忘れ相談事業,11,役務費,202
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,712,もの忘れ相談事業,12,委託料,2430
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,871,福祉サービス第三者評価事業,18,負担金・補助及び交付金,2750
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,876,高齢支援事務経費,10,需用費,299
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,876,高齢支援事務経費,11,役務費,58
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,876,高齢支援事務経費,12,委託料,27
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,876,高齢支援事務経費,13,使用料及び賃借料,374
R4,一般会計,3,民生費,1,社会福祉費,3,老人福祉費,922,高齢者見守り相談窓口事業,12,委託料,20224
R4,一般会計,3,民生費,1,社会福祉費,4,社会福祉施設費,10,職員人件費等,2,給料,22042
R4,一般会計,3,民生費,1,社会福祉費,4,社会福祉施設費,10,職員人件費等,3,職員手当等,13281
R4,一般会計,3,民生費,1,社会福祉費,4,社会福祉施設費,10,職員人件費等,4,共済費,7347
R4,一般会計,3,民生費,1,社会福祉費,4,社会福祉施設費,10,職員人件費等,8,旅費,6
R4,一般会計,3,民生費,1,社会福祉費,4,社会福祉施設費,305,総合福祉センター管理運営費,11,役務費,154
R4,一般会計,3,民生費,1,社会福祉費,4,社会福祉施設費,305,総合福祉センター管理運営費,12,委託料,147714
R4,一般会計,3,民生費,1,社会福祉費,4,社会福祉施設費,305,総合福祉センター管理運営費,14,工事請負費,44510
R4,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,11,職員人件費等,2,給料,182490
R4,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,11,職員人件費等,3,職員手当等,161221
R4,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,11,職員人件費等,4,共済費,65400
R4,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,11,職員人件費等,8,旅費,152
R4,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,307,子育て支援課事務管理経費,10,需用費,373
R4,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,307,子育て支援課事務管理経費,11,役務費,1782
R4,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,307,子育て支援課事務管理経費,12,委託料,4676
R4,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,307,子育て支援課事務管理経費,13,使用料及び賃借料,206
R4,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,307,子育て支援課事務管理経費,22,償還金・利子及び割引料,50
R4,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,311,子ども・子育て支援推進事業,1,報酬,568
R4,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,311,子ども・子育て支援推進事業,10,需用費,32
R4,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,311,子ども・子育て支援推進事業,12,委託料,48
R4,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,882,たまっこ子育て応援事業,7,報償費,84
R4,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,882,たまっこ子育て応援事業,10,需用費,95
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,313,特別児童扶養手当支給事業,10,需用費,10
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,313,特別児童扶養手当支給事業,11,役務費,53
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,314,児童育成手当支給事業,10,需用費,11
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,314,児童育成手当支給事業,19,扶助費,284147
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,315,児童扶養手当支給事業,10,需用費,63
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,315,児童扶養手当支給事業,12,委託料,11
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,315,児童扶養手当支給事業,19,扶助費,402543
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,316,子ども医療費助成事業,10,需用費,1425
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,316,子ども医療費助成事業,11,役務費,1996
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,316,子ども医療費助成事業,12,委託料,14853
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,316,子ども医療費助成事業,19,扶助費,459980
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,317,子どものための保育給付費,18,負担金・補助及び交付金,3349169
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,320,民間保育所補助事業,18,負担金・補助及び交付金,1697747
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,321,児童福祉法施行事務費,10,需用費,12
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,321,児童福祉法施行事務費,11,役務費,131
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,322,助産施設入所費,11,役務費,1
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,322,助産施設入所費,19,扶助費,2546
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,323,子育てサポート事業,18,負担金・補助及び交付金,53492
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,324,認証保育所運営費補助事業,18,負担金・補助及び交付金,686543
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,325,病児・病後児保育事業,12,委託料,20257
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,325,病児・病後児保育事業,18,負担金・補助及び交付金,24
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,329,ファミリー・サポート・センター運営事業,12,委託料,14511
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,330,産前産後子育て支援事業,10,需用費,59
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,330,産前産後子育て支援事業,11,役務費,121
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,330,産前産後子育て支援事業,12,委託料,4368
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,330,産前産後子育て支援事業,13,使用料及び賃借料,431
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,331,子どもショートステイ事業,7,報償費,20
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,331,子どもショートステイ事業,10,需用費,4
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,331,子どもショートステイ事業,11,役務費,84
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,331,子どもショートステイ事業,12,委託料,2152
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,336,児童手当支給事業,10,需用費,389
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,336,児童手当支給事業,12,委託料,143
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,336,児童手当支給事業,19,扶助費,1977355
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,622,特定教育・保育の実費徴収に係る補足給付事業,18,負担金・補助及び交付金,2805
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,623,保育サービス推進等事業,18,負担金・補助及び交付金,29714
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,704,保育士等キャリアアップ補助事業,18,負担金・補助及び交付金,132305
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,848,保育士等処遇改善臨時特例事業,18,負担金・補助及び交付金,74928
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,889,認可外保育施設第三者評価受審費補助事業,18,負担金・補助及び交付金,600
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,952,保育従事職員宿舎借り上げ支援事業,18,負担金・補助及び交付金,12915
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,974,東京都出産応援事業,11,役務費,388
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,988,企業主導型保育利用支援事業,18,負担金・補助及び交付金,18606
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,989,子育て支援施設等利用保育給付費,18,負担金・補助及び交付金,115074
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,997,保育所等給食費負担軽減事業,18,負担金・補助及び交付金,11583
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,999,多摩市保育人材と質の確保事業,12,委託料,4805
R4,一般会計,3,民生費,2,児童福祉費,2,児童措置費,999,多摩市保育人材と質の確保事業,18,負担金・補助及び交付金,350
R4,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,337,ひとり親家庭等医療費助成事業,10,需用費,210
R4,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,337,ひとり親家庭等医療費助成事業,11,役務費,233
R4,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,337,ひとり親家庭等医療費助成事業,12,委託料,1454
R4,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,337,ひとり親家庭等医療費助成事業,19,扶助費,53122
R4,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,339,ひとり親家庭ホームヘルプサービス事業,10,需用費,5
R4,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,339,ひとり親家庭ホームヘルプサービス事業,11,役務費,54
R4,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,339,ひとり親家庭ホームヘルプサービス事業,12,委託料,4420
R4,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,341,ひとり親家庭自立支援給付金事業,19,扶助費,7925
R4,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,343,ひとり親家庭相談事業,8,旅費,58
R4,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,343,ひとり親家庭相談事業,10,需用費,25
R4,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,343,ひとり親家庭相談事業,11,役務費,12
R4,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,343,ひとり親家庭相談事業,13,使用料及び賃借料,50
R4,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,343,ひとり親家庭相談事業,19,扶助費,24552
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,12,職員人件費等,2,給料,219353
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,12,職員人件費等,3,職員手当等,141511
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,12,職員人件費等,4,共済費,71316
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,12,職員人件費等,8,旅費,103
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,345,児童館・学童クラブ管理経費,1,報酬,48454
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,345,児童館・学童クラブ管理経費,8,旅費,1359
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,345,児童館・学童クラブ管理経費,10,需用費,23971
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,345,児童館・学童クラブ管理経費,11,役務費,6852
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,345,児童館・学童クラブ管理経費,12,委託料,25180
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,345,児童館・学童クラブ管理経費,13,使用料及び賃借料,8622
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,345,児童館・学童クラブ管理経費,14,工事請負費,7252
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,345,児童館・学童クラブ管理経費,17,備品購入費,1226
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,345,児童館・学童クラブ管理経費,18,負担金・補助及び交付金,94
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,345,児童館・学童クラブ管理経費,22,償還金・利子及び割引料,80
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,346,児童館運営事業,7,報償費,1478
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,346,児童館運営事業,10,需用費,10517
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,346,児童館運営事業,11,役務費,755
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,346,児童館運営事業,12,委託料,2665
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,346,児童館運営事業,13,使用料及び賃借料,1730
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,346,児童館運営事業,17,備品購入費,1546
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,346,児童館運営事業,26,公課費,5
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,347,学童クラブ運営事業,12,委託料,951885
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,347,学童クラブ運営事業,17,備品購入費,123
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,349,公立保育園管理運営費,1,報酬,6297
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,349,公立保育園管理運営費,7,報償費,155
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,349,公立保育園管理運営費,8,旅費,48
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,349,公立保育園管理運営費,10,需用費,15569
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,349,公立保育園管理運営費,11,役務費,308
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,349,公立保育園管理運営費,12,委託料,15170
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,349,公立保育園管理運営費,13,使用料及び賃借料,1702
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,349,公立保育園管理運営費,17,備品購入費,1364
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,349,公立保育園管理運営費,18,負担金・補助及び交付金,102
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,349,公立保育園管理運営費,26,公課費,5
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,353,子ども家庭支援センター事業,1,報酬,16916
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,353,子ども家庭支援センター事業,7,報償費,711
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,353,子ども家庭支援センター事業,8,旅費,908
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,353,子ども家庭支援センター事業,10,需用費,1022
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,353,子ども家庭支援センター事業,11,役務費,2783
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,353,子ども家庭支援センター事業,12,委託料,1641
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,353,子ども家庭支援センター事業,13,使用料及び賃借料,2546
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,354,子ども家庭支援センター管理運営費,7,報償費,54
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,354,子ども家庭支援センター管理運営費,10,需用費,3640
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,354,子ども家庭支援センター管理運営費,11,役務費,120
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,354,子ども家庭支援センター管理運営費,12,委託料,41305
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,354,子ども家庭支援センター管理運営費,14,工事請負費,16630
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,992,パルテノン多摩・子どものエリア事業,10,需用費,132
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,992,パルテノン多摩・子どものエリア事業,11,役務費,79
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,992,パルテノン多摩・子どものエリア事業,12,委託料,38644
R4,一般会計,3,民生費,2,児童福祉費,4,児童福祉施設費,992,パルテノン多摩・子どものエリア事業,13,使用料及び賃借料,700
R4,一般会計,3,民生費,3,生活保護費,1,生活保護総務費,13,職員人件費等,2,給料,115515
R4,一般会計,3,民生費,3,生活保護費,1,生活保護総務費,13,職員人件費等,3,職員手当等,102193
R4,一般会計,3,民生費,3,生活保護費,1,生活保護総務費,13,職員人件費等,4,共済費,41241
R4,一般会計,3,民生費,3,生活保護費,1,生活保護総務費,13,職員人件費等,8,旅費,100
R4,一般会計,3,民生費,3,生活保護費,1,生活保護総務費,360,生活保護法外事業,19,扶助費,19994
R4,一般会計,3,民生費,3,生活保護費,2,扶助費,361,生活保護法施行事務費,1,報酬,17863
R4,一般会計,3,民生費,3,生活保護費,2,扶助費,361,生活保護法施行事務費,7,報償費,104
R4,一般会計,3,民生費,3,生活保護費,2,扶助費,361,生活保護法施行事務費,8,旅費,1168
R4,一般会計,3,民生費,3,生活保護費,2,扶助費,361,生活保護法施行事務費,10,需用費,1911
R4,一般会計,3,民生費,3,生活保護費,2,扶助費,361,生活保護法施行事務費,11,役務費,2584
R4,一般会計,3,民生費,3,生活保護費,2,扶助費,361,生活保護法施行事務費,12,委託料,20183
R4,一般会計,3,民生費,3,生活保護費,2,扶助費,361,生活保護法施行事務費,13,使用料及び賃借料,2856
R4,一般会計,3,民生費,3,生活保護費,2,扶助費,362,生活保護費,19,扶助費,4364339
R4,一般会計,3,民生費,3,生活保護費,2,扶助費,363,中国残留邦人等支援事業,1,報酬,740
R4,一般会計,3,民生費,3,生活保護費,2,扶助費,363,中国残留邦人等支援事業,8,旅費,48
R4,一般会計,3,民生費,3,生活保護費,2,扶助費,363,中国残留邦人等支援事業,10,需用費,2
R4,一般会計,3,民生費,3,生活保護費,2,扶助費,363,中国残留邦人等支援事業,11,役務費,18
R4,一般会計,3,民生費,3,生活保護費,2,扶助費,363,中国残留邦人等支援事業,12,委託料,9
R4,一般会計,3,民生費,3,生活保護費,2,扶助費,363,中国残留邦人等支援事業,19,扶助費,17368
R4,一般会計,3,民生費,4,国民年金費,1,国民年金総務費,14,職員人件費等,2,給料,16483
R4,一般会計,3,民生費,4,国民年金費,1,国民年金総務費,14,職員人件費等,3,職員手当等,12114
R4,一般会計,3,民生費,4,国民年金費,1,国民年金総務費,14,職員人件費等,4,共済費,5632
R4,一般会計,3,民生費,4,国民年金費,1,国民年金総務費,14,職員人件費等,8,旅費,10
R4,一般会計,3,民生費,4,国民年金費,1,国民年金総務費,364,国民年金事務経費,1,報酬,2619
R4,一般会計,3,民生費,4,国民年金費,1,国民年金総務費,364,国民年金事務経費,10,需用費,351
R4,一般会計,3,民生費,4,国民年金費,1,国民年金総務費,364,国民年金事務経費,11,役務費,83
R4,一般会計,3,民生費,5,災害救助費,1,災害救助費,366,災害救助費,19,扶助費,1
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,15,職員人件費等,2,給料,145834
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,15,職員人件費等,3,職員手当等,124467
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,15,職員人件費等,4,共済費,52939
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,15,職員人件費等,8,旅費,413
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,367,健康管理経費,1,報酬,3146
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,367,健康管理経費,8,旅費,31
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,367,健康管理経費,10,需用費,1471
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,367,健康管理経費,11,役務費,226
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,367,健康管理経費,12,委託料,8976
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,367,健康管理経費,13,使用料及び賃借料,4893
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,367,健康管理経費,17,備品購入費,2927
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,367,健康管理経費,18,負担金・補助及び交付金,839
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,367,健康管理経費,26,公課費,51
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,368,健康センター管理経費,10,需用費,9544
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,368,健康センター管理経費,11,役務費,2724
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,368,健康センター管理経費,12,委託料,34896
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,368,健康センター管理経費,13,使用料及び賃借料,106
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,370,健康づくり地域活動推進事業,7,報償費,2992
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,370,健康づくり地域活動推進事業,10,需用費,269
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,370,健康づくり地域活動推進事業,12,委託料,291
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,370,健康づくり地域活動推進事業,13,使用料及び賃借料,770
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,370,健康づくり地域活動推進事業,18,負担金・補助及び交付金,1000
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,371,母子保健事業,7,報償費,10634
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,371,母子保健事業,10,需用費,2484
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,371,母子保健事業,11,役務費,1232
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,371,母子保健事業,12,委託料,161213
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,371,母子保健事業,17,備品購入費,509
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,371,母子保健事業,18,負担金・補助及び交付金,6513
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,371,母子保健事業,19,扶助費,10500
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,984,多摩市版地域医療連携構想関係事業,7,報償費,253
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,984,多摩市版地域医療連携構想関係事業,10,需用費,27
R4,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,984,多摩市版地域医療連携構想関係事業,12,委託料,550
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,377,予防接種事業,7,報償費,1
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,377,予防接種事業,10,需用費,209932
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,377,予防接種事業,11,役務費,5582
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,377,予防接種事業,12,委託料,293453
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,377,予防接種事業,18,負担金・補助及び交付金,8090
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,377,予防接種事業,21,補償補填及び賠償金,2
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,378,感染症予防事業,10,需用費,9020
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,378,感染症予防事業,12,委託料,46404
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,380,成人保健対策事業,7,報償費,653
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,380,成人保健対策事業,10,需用費,2070
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,380,成人保健対策事業,11,役務費,4201
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,380,成人保健対策事業,12,委託料,160675
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,380,成人保健対策事業,18,負担金・補助及び交付金,600
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,381,休日等診療事業,11,役務費,48
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,381,休日等診療事業,12,委託料,8412
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,383,休日歯科応急診療事業,12,委託料,7375
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,385,障がい児（者）等歯科診療事業,7,報償費,113
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,385,障がい児（者）等歯科診療事業,10,需用費,616
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,385,障がい児（者）等歯科診療事業,11,役務費,48
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,385,障がい児（者）等歯科診療事業,12,委託料,33576
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,388,歯科医療連携推進事業,7,報償費,113
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,388,歯科医療連携推進事業,12,委託料,451
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,392,小児初期救急準夜診療事業,11,役務費,48
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,392,小児初期救急準夜診療事業,12,委託料,37672
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,971,新型コロナウイルスワクチン接種事業,1,報酬,7115
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,971,新型コロナウイルスワクチン接種事業,8,旅費,520
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,971,新型コロナウイルスワクチン接種事業,10,需用費,4520
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,971,新型コロナウイルスワクチン接種事業,11,役務費,7105
R4,一般会計,4,衛生費,1,保健衛生費,2,予防費,971,新型コロナウイルスワクチン接種事業,12,委託料,503125
