年度,会計名称,款,款名称,項,項名称,目,目名称,節,節名称,細節,細節名称,予算額
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,60,太陽光発電余剰電力売払金,30
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,61,高齢者緊急一時保護事業利用料,68
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,62,各種保険等解約還付金,1
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,64,学校給食における健康づくり事業等の助成金,30
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,66,予防接種費用相互乗入清算金,30000
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,67,財団法人自治総合センター助成金,2100
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,69,タブレット端末通信料負担金,424
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,71,福祉援護費返還金,1
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,72,口座振替手数料負担金,121
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,73,児童発達支援利用者負担金,331
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,76,地域資料・貴重資料等デジタルアーカイブ事業助成金,14832
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,77,多摩市営駐輪場指定管理者納付金,4399
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,78,臨時福祉給付金返還金,1
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,80,緑の募金事業交付金,117
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,81,児童発達支援給付費,31391
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,83,行旅死亡人等関係収入,150
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,84,特定疾病者福祉手当返還金,1
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,85,民間保育所及び認定こども園に対する補助金返還金,1
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,86,クリーンエネルギー自動車導入事業費補助金,3752
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,87,生命保険等事務取扱手数料,4824
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,89,生活保護費返納金加算金,194
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,91,喫茶売上代金,310
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,93,学校跡地施設利用者負担金,22
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,95,私立幼稚園等園児保護者補助金返還金,1
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,96,私立幼稚園就園奨励費補助金返還金,1
R2,一般会計,22,諸収入,5,雑入,5,雑入,3,雑入,99,学校法人学校給食費,21575
R2,一般会計,23,市債,1,市債,1,総務債,1,総務管理債,7,複合文化施設等大規模改修工事事業債,1266000
R2,一般会計,23,市債,1,市債,1,総務債,1,総務管理債,9,旧南永山小学校校舎・体育館等解体工事事業債,150000
R2,一般会計,23,市債,1,市債,4,消防債,1,消防債,6,防災行政無線デジタル化工事事業債,387100
R2,一般会計,23,市債,1,市債,5,教育債,1,小学校債,21,小学校空調設備設置工事事業債,80800
R2,一般会計,23,市債,1,市債,5,教育債,2,中学校債,9,聖ヶ丘中学校大規模改造事業債,140000
R2,一般会計,23,市債,1,市債,5,教育債,2,中学校債,11,中学校空調設備設置工事事業債,71600
R2,一般会計,23,市債,1,市債,5,教育債,2,中学校債,12,和田中学校大規模改造事業債,320000
R2,一般会計,23,市債,1,市債,5,教育債,2,中学校債,13,中学校体育館空調設備設置工事事業債,28200
R2,一般会計,23,市債,1,市債,5,教育債,3,社会教育債,4,多摩市立中央図書館建設工事事業債,600000
R2,一般会計,23,市債,1,市債,5,教育債,4,保健体育債,4,温水プール改修工事事業債,305000
R2,一般会計,23,市債,1,市債,8,民生債,1,民生債,7,民間保育所整備補助事業債,25000
R2,一般会計,23,市債,1,市債,8,民生債,1,民生債,10,貝取保育園園舎等解体工事事業債,96000
R2,一般会計,23,市債,1,市債,9,土木債,1,土木債,1,橋りょう耐震補強工事事業債,32400
R2,一般会計,23,市債,1,市債,9,土木債,1,土木債,7,豊ヶ丘北公園橋りょう補修耐震補強工事事業債,76300
