年度,会計名称,款,款名称,項,項名称,目,目名称,細目,細目名称,節,節名称,予算額
R3,一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,984,多摩市版地域医療連携構想関係事業,12,委託料,550
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,377,予防接種事業,01,報酬,0
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,377,予防接種事業,07,報償費,1
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,377,予防接種事業,10,需用費,147861
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,377,予防接種事業,11,役務費,2824
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,377,予防接種事業,12,委託料,256246
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,377,予防接種事業,18,負担金・補助及び交付金,7150
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,377,予防接種事業,21,補償補填及び賠償金,2
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,378,感染症予防事業,01,報酬,0
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,378,感染症予防事業,10,需用費,8383
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,378,感染症予防事業,12,委託料,47880
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,378,感染症予防事業,13,使用料及び賃借料,0
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,378,感染症予防事業,14,工事請負費,163
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,378,感染症予防事業,18,負担金・補助及び交付金,0
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,380,成人保健対策事業,01,報酬,0
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,380,成人保健対策事業,07,報償費,724
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,380,成人保健対策事業,10,需用費,1826
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,380,成人保健対策事業,11,役務費,4201
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,380,成人保健対策事業,12,委託料,154473
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,380,成人保健対策事業,18,負担金・補助及び交付金,600
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,381,休日等診療事業,11,役務費,48
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,381,休日等診療事業,12,委託料,8327
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,383,休日歯科応急診療事業,12,委託料,7190
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,385,障がい児（者）等歯科診療事業,07,報償費,113
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,385,障がい児（者）等歯科診療事業,10,需用費,616
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,385,障がい児（者）等歯科診療事業,11,役務費,48
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,385,障がい児（者）等歯科診療事業,12,委託料,33334
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,388,歯科医療連携推進事業,07,報償費,113
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,388,歯科医療連携推進事業,10,需用費,0
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,388,歯科医療連携推進事業,12,委託料,451
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,392,小児初期救急準夜診療事業,11,役務費,48
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,392,小児初期救急準夜診療事業,12,委託料,37645
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,971,新型コロナウイルスワクチン接種事業,10,需用費,140
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,971,新型コロナウイルスワクチン接種事業,11,役務費,140
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,971,新型コロナウイルスワクチン接種事業,12,委託料,76450
R3,一般会計,04,衛生費,01,保健衛生費,02,予防費,971,新型コロナウイルスワクチン接種事業,13,使用料及び賃借料,9625
R3,一般会計,04,衛生費,01,保健衛生費,03,環境衛生費,393,斎場・霊園管理経費,18,負担金・補助及び交付金,40570
R3,一般会計,04,衛生費,01,保健衛生費,03,環境衛生費,394,公衆便所管理経費,10,需用費,1400
R3,一般会計,04,衛生費,01,保健衛生費,03,環境衛生費,394,公衆便所管理経費,11,役務費,2
R3,一般会計,04,衛生費,01,保健衛生費,03,環境衛生費,394,公衆便所管理経費,12,委託料,5108
R3,一般会計,04,衛生費,01,保健衛生費,03,環境衛生費,865,狂犬病予防・飼い主不明猫等対策経費,01,報酬,0
R3,一般会計,04,衛生費,01,保健衛生費,03,環境衛生費,865,狂犬病予防・飼い主不明猫等対策経費,07,報償費,52
R3,一般会計,04,衛生費,01,保健衛生費,03,環境衛生費,865,狂犬病予防・飼い主不明猫等対策経費,10,需用費,552
R3,一般会計,04,衛生費,01,保健衛生費,03,環境衛生費,865,狂犬病予防・飼い主不明猫等対策経費,11,役務費,584
R3,一般会計,04,衛生費,01,保健衛生費,03,環境衛生費,865,狂犬病予防・飼い主不明猫等対策経費,12,委託料,516
R3,一般会計,04,衛生費,01,保健衛生費,03,環境衛生費,865,狂犬病予防・飼い主不明猫等対策経費,13,使用料及び賃借料,337
R3,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,397,環境保全啓発事業,07,報償費,575
R3,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,397,環境保全啓発事業,10,需用費,955
R3,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,397,環境保全啓発事業,12,委託料,3187
R3,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,397,環境保全啓発事業,13,使用料及び賃借料,33
R3,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,401,多摩市環境基本計画等策定事業,07,報償費,0
R3,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,401,多摩市環境基本計画等策定事業,10,需用費,0
R3,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,401,多摩市環境基本計画等策定事業,11,役務費,0
R3,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,401,多摩市環境基本計画等策定事業,12,委託料,0
R3,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,850,多摩市みどりと環境審議会運営経費,01,報酬,607
R3,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,850,多摩市みどりと環境審議会運営経費,12,委託料,97
R3,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,898,地球温暖化対策事業,07,報償費,234
R3,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,898,地球温暖化対策事業,10,需用費,488
R3,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,898,地球温暖化対策事業,11,役務費,0
R3,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,898,地球温暖化対策事業,12,委託料,4928
R3,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,898,地球温暖化対策事業,13,使用料及び賃借料,572
R3,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,898,地球温暖化対策事業,17,備品購入費,0
R3,一般会計,04,衛生費,01,保健衛生費,04,環境保全費,898,地球温暖化対策事業,18,負担金・補助及び交付金,3000
R3,一般会計,04,衛生費,01,保健衛生費,05,公害対策費,403,公害対策事業,10,需用費,269
R3,一般会計,04,衛生費,01,保健衛生費,05,公害対策費,403,公害対策事業,11,役務費,39
R3,一般会計,04,衛生費,01,保健衛生費,05,公害対策費,403,公害対策事業,12,委託料,17818
R3,一般会計,04,衛生費,01,保健衛生費,05,公害対策費,403,公害対策事業,18,負担金・補助及び交付金,1
R3,一般会計,04,衛生費,02,清掃費,01,清掃総務費,016,職員人件費等,02,給料,69472
R3,一般会計,04,衛生費,02,清掃費,01,清掃総務費,016,職員人件費等,03,職員手当等,50738
R3,一般会計,04,衛生費,02,清掃費,01,清掃総務費,016,職員人件費等,04,共済費,25854
R3,一般会計,04,衛生費,02,清掃費,01,清掃総務費,016,職員人件費等,08,旅費,75
R3,一般会計,04,衛生費,02,清掃費,01,清掃総務費,406,清掃事務経費,10,需用費,542
R3,一般会計,04,衛生費,02,清掃費,01,清掃総務費,406,清掃事務経費,11,役務費,264
R3,一般会計,04,衛生費,02,清掃費,01,清掃総務費,406,清掃事務経費,12,委託料,4521
R3,一般会計,04,衛生費,02,清掃費,01,清掃総務費,406,清掃事務経費,18,負担金・補助及び交付金,104
R3,一般会計,04,衛生費,02,清掃費,01,清掃総務費,406,清掃事務経費,22,償還金・利子及び割引料,1
R3,一般会計,04,衛生費,02,清掃費,01,清掃総務費,408,廃棄物減量等推進審議会経費,01,報酬,710
R3,一般会計,04,衛生費,02,清掃費,01,清掃総務費,408,廃棄物減量等推進審議会経費,12,委託料,231
R3,一般会計,04,衛生費,02,清掃費,01,清掃総務費,408,廃棄物減量等推進審議会経費,13,使用料及び賃借料,53
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,409,塵芥収集事業,01,報酬,0
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,409,塵芥収集事業,10,需用費,1917
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,409,塵芥収集事業,11,役務費,153
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,409,塵芥収集事業,12,委託料,946314
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,410,一部事務組合負担金,18,負担金・補助及び交付金,945715
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,412,ごみ減量化推進事業,01,報酬,0
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,412,ごみ減量化推進事業,07,報償費,2647
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,412,ごみ減量化推進事業,10,需用費,2310
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,412,ごみ減量化推進事業,11,役務費,918
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,412,ごみ減量化推進事業,12,委託料,12360
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,412,ごみ減量化推進事業,13,使用料及び賃借料,587
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,412,ごみ減量化推進事業,17,備品購入費,0
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,412,ごみ減量化推進事業,18,負担金・補助及び交付金,36812
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,412,ごみ減量化推進事業,26,公課費,26
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,413,資源化センター管理運営事業,01,報酬,0
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,413,資源化センター管理運営事業,07,報償費,13
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,413,資源化センター管理運営事業,10,需用費,23084
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,413,資源化センター管理運営事業,11,役務費,1796
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,413,資源化センター管理運営事業,12,委託料,243818
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,413,資源化センター管理運営事業,13,使用料及び賃借料,231
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,413,資源化センター管理運営事業,14,工事請負費,247390
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,413,資源化センター管理運営事業,15,原材料費,50
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,413,資源化センター管理運営事業,16,公有財産購入費,83028
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,413,資源化センター管理運営事業,18,負担金・補助及び交付金,5
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,413,資源化センター管理運営事業,26,公課費,9
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,414,収集機材管理事業,10,需用費,4491
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,414,収集機材管理事業,11,役務費,122
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,414,収集機材管理事業,13,使用料及び賃借料,477
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,414,収集機材管理事業,14,工事請負費,1
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,414,収集機材管理事業,15,原材料費,20
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,414,収集機材管理事業,17,備品購入費,0
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,414,収集機材管理事業,26,公課費,26
R3,一般会計,04,衛生費,02,清掃費,02,塵芥処理費,415,管路関連事業,14,工事請負費,0
R3,一般会計,04,衛生費,02,清掃費,03,し尿処理費,420,し尿処理事業,11,役務費,36
R3,一般会計,04,衛生費,02,清掃費,03,し尿処理費,420,し尿処理事業,12,委託料,17508
R3,一般会計,05,労働費,01,労働諸費,01,労働諸費,423,就業労働相談事業,10,需用費,373
R3,一般会計,05,労働費,01,労働諸費,01,労働諸費,423,就業労働相談事業,11,役務費,49
R3,一般会計,05,労働費,01,労働諸費,01,労働諸費,423,就業労働相談事業,12,委託料,373
R3,一般会計,05,労働費,01,労働諸費,01,労働諸費,423,就業労働相談事業,13,使用料及び賃借料,5593
R3,一般会計,05,労働費,01,労働諸費,01,労働諸費,424,勤労者福祉対策事業,18,負担金・補助及び交付金,12675
R3,一般会計,06,農林業費,01,農業費,01,農業委員会費,426,農業委員会運営費,01,報酬,7020
R3,一般会計,06,農林業費,01,農業費,01,農業委員会費,426,農業委員会運営費,08,旅費,265
R3,一般会計,06,農林業費,01,農業費,01,農業委員会費,426,農業委員会運営費,09,交際費,50
R3,一般会計,06,農林業費,01,農業費,01,農業委員会費,426,農業委員会運営費,10,需用費,113
R3,一般会計,06,農林業費,01,農業費,01,農業委員会費,426,農業委員会運営費,13,使用料及び賃借料,211
R3,一般会計,06,農林業費,01,農業費,01,農業委員会費,426,農業委員会運営費,18,負担金・補助及び交付金,347
R3,一般会計,06,農林業費,01,農業費,01,農業委員会費,427,ふれあい農業推進事業,07,報償費,210
R3,一般会計,06,農林業費,01,農業費,01,農業委員会費,427,ふれあい農業推進事業,10,需用費,79
R3,一般会計,06,農林業費,01,農業費,02,農業総務費,017,職員人件費等,02,給料,16501
R3,一般会計,06,農林業費,01,農業費,02,農業総務費,017,職員人件費等,03,職員手当等,13640
R3,一般会計,06,農林業費,01,農業費,02,農業総務費,017,職員人件費等,04,共済費,5699
R3,一般会計,06,農林業費,01,農業費,02,農業総務費,017,職員人件費等,08,旅費,38
R3,一般会計,06,農林業費,01,農業費,02,農業総務費,428,農政事務経費,01,報酬,0
R3,一般会計,06,農林業費,01,農業費,02,農業総務費,428,農政事務経費,07,報償費,198
R3,一般会計,06,農林業費,01,農業費,02,農業総務費,428,農政事務経費,10,需用費,97
R3,一般会計,06,農林業費,01,農業費,02,農業総務費,428,農政事務経費,11,役務費,11
R3,一般会計,06,農林業費,01,農業費,02,農業総務費,428,農政事務経費,13,使用料及び賃借料,189
R3,一般会計,06,農林業費,01,農業費,02,農業総務費,428,農政事務経費,18,負担金・補助及び交付金,24
R3,一般会計,06,農林業費,01,農業費,03,農業振興費,430,都市農業推進事業,07,報償費,219
R3,一般会計,06,農林業費,01,農業費,03,農業振興費,430,都市農業推進事業,12,委託料,3905
R3,一般会計,06,農林業費,01,農業費,03,農業振興費,430,都市農業推進事業,18,負担金・補助及び交付金,4307
R3,一般会計,06,農林業費,01,農業費,03,農業振興費,432,家庭菜園推進事業,10,需用費,9
R3,一般会計,06,農林業費,01,農業費,03,農業振興費,432,家庭菜園推進事業,12,委託料,5368
R3,一般会計,06,農林業費,01,農業費,03,農業振興費,432,家庭菜園推進事業,13,使用料及び賃借料,3829
R3,一般会計,06,農林業費,01,農業費,03,農業振興費,433,ふるさと多摩夏まつり補助事業,18,負担金・補助及び交付金,2100
R3,一般会計,07,商工費,01,商工費,01,商工総務費,018,職員人件費等,02,給料,36906
R3,一般会計,07,商工費,01,商工費,01,商工総務費,018,職員人件費等,03,職員手当等,32790
R3,一般会計,07,商工費,01,商工費,01,商工総務費,018,職員人件費等,04,共済費,13836
R3,一般会計,07,商工費,01,商工費,01,商工総務費,018,職員人件費等,08,旅費,155
R3,一般会計,07,商工費,01,商工費,02,商工振興費,435,中小企業事業資金貸付あっせん事業,01,報酬,0
R3,一般会計,07,商工費,01,商工費,02,商工振興費,435,中小企業事業資金貸付あっせん事業,12,委託料,119
R3,一般会計,07,商工費,01,商工費,02,商工振興費,435,中小企業事業資金貸付あっせん事業,18,負担金・補助及び交付金,33515
R3,一般会計,07,商工費,01,商工費,02,商工振興費,436,多摩商工会議所補助事業,18,負担金・補助及び交付金,10000
R3,一般会計,07,商工費,01,商工費,02,商工振興費,437,多摩市商店会装飾街路灯補助事業,18,負担金・補助及び交付金,1009
R3,一般会計,07,商工費,01,商工費,02,商工振興費,439,創業・経営支援事業,01,報酬,2764
R3,一般会計,07,商工費,01,商工費,02,商工振興費,439,創業・経営支援事業,07,報償費,205
R3,一般会計,07,商工費,01,商工費,02,商工振興費,439,創業・経営支援事業,08,旅費,91
R3,一般会計,07,商工費,01,商工費,02,商工振興費,439,創業・経営支援事業,10,需用費,78
R3,一般会計,07,商工費,01,商工費,02,商工振興費,439,創業・経営支援事業,12,委託料,2812
R3,一般会計,07,商工費,01,商工費,02,商工振興費,439,創業・経営支援事業,18,負担金・補助及び交付金,840
R3,一般会計,07,商工費,01,商工費,02,商工振興費,443,観光推進事業,07,報償費,5
R3,一般会計,07,商工費,01,商工費,02,商工振興費,443,観光推進事業,10,需用費,93
R3,一般会計,07,商工費,01,商工費,02,商工振興費,443,観光推進事業,11,役務費,0
R3,一般会計,07,商工費,01,商工費,02,商工振興費,443,観光推進事業,12,委託料,509
R3,一般会計,07,商工費,01,商工費,02,商工振興費,443,観光推進事業,18,負担金・補助及び交付金,4920
R3,一般会計,07,商工費,01,商工費,02,商工振興費,444,多摩市企業誘致事業,18,負担金・補助及び交付金,50680
R3,一般会計,07,商工費,01,商工費,02,商工振興費,445,聖蹟桜ヶ丘活性化事業,10,需用費,0
R3,一般会計,07,商工費,01,商工費,02,商工振興費,445,聖蹟桜ヶ丘活性化事業,12,委託料,1595
R3,一般会計,07,商工費,01,商工費,02,商工振興費,445,聖蹟桜ヶ丘活性化事業,13,使用料及び賃借料,44
R3,一般会計,07,商工費,01,商工費,02,商工振興費,445,聖蹟桜ヶ丘活性化事業,18,負担金・補助及び交付金,8465
R3,一般会計,07,商工費,01,商工費,02,商工振興費,446,多摩センター地区活性化事業,10,需用費,0
R3,一般会計,07,商工費,01,商工費,02,商工振興費,446,多摩センター地区活性化事業,11,役務費,2
R3,一般会計,07,商工費,01,商工費,02,商工振興費,446,多摩センター地区活性化事業,12,委託料,9971
R3,一般会計,07,商工費,01,商工費,02,商工振興費,446,多摩センター地区活性化事業,13,使用料及び賃借料,374
R3,一般会計,07,商工費,01,商工費,02,商工振興費,446,多摩センター地区活性化事業,18,負担金・補助及び交付金,10000
R3,一般会計,07,商工費,01,商工費,02,商工振興費,447,商店街チャレンジ戦略支援事業,18,負担金・補助及び交付金,15831
R3,一般会計,07,商工費,01,商工費,02,商工振興費,448,フィルムコミッション（撮影支援）事業,12,委託料,5391
R3,一般会計,07,商工費,01,商工費,02,商工振興費,448,フィルムコミッション（撮影支援）事業,13,使用料及び賃借料,726
R3,一般会計,07,商工費,01,商工費,02,商工振興費,962,新型コロナウイルス感染症経済対策事業,18,負担金・補助及び交付金,19000
R3,一般会計,07,商工費,01,商工費,03,消費者対策費,450,消費生活センター管理運営事業,01,報酬,10010
R3,一般会計,07,商工費,01,商工費,03,消費者対策費,450,消費生活センター管理運営事業,07,報償費,52
R3,一般会計,07,商工費,01,商工費,03,消費者対策費,450,消費生活センター管理運営事業,08,旅費,455
R3,一般会計,07,商工費,01,商工費,03,消費者対策費,450,消費生活センター管理運営事業,10,需用費,502
R3,一般会計,07,商工費,01,商工費,03,消費者対策費,450,消費生活センター管理運営事業,11,役務費,233
R3,一般会計,07,商工費,01,商工費,03,消費者対策費,450,消費生活センター管理運営事業,13,使用料及び賃借料,146
R3,一般会計,07,商工費,01,商工費,03,消費者対策費,450,消費生活センター管理運営事業,17,備品購入費,0
R3,一般会計,07,商工費,01,商工費,03,消費者対策費,450,消費生活センター管理運営事業,18,負担金・補助及び交付金,362
R3,一般会計,07,商工費,01,商工費,03,消費者対策費,450,消費生活センター管理運営事業,22,償還金・利子及び割引料,11
R3,一般会計,08,土木費,01,土木管理費,01,土木総務費,019,職員人件費等,02,給料,96379
R3,一般会計,08,土木費,01,土木管理費,01,土木総務費,019,職員人件費等,03,職員手当等,75689
R3,一般会計,08,土木費,01,土木管理費,01,土木総務費,019,職員人件費等,04,共済費,33841
R3,一般会計,08,土木費,01,土木管理費,01,土木総務費,019,職員人件費等,08,旅費,121
R3,一般会計,08,土木費,01,土木管理費,01,土木総務費,455,土木管理経費,10,需用費,510
R3,一般会計,08,土木費,01,土木管理費,01,土木総務費,455,土木管理経費,11,役務費,16
R3,一般会計,08,土木費,01,土木管理費,01,土木総務費,455,土木管理経費,12,委託料,12624
R3,一般会計,08,土木費,01,土木管理費,01,土木総務費,455,土木管理経費,13,使用料及び賃借料,231
R3,一般会計,08,土木費,01,土木管理費,01,土木総務費,455,土木管理経費,18,負担金・補助及び交付金,77
R3,一般会計,08,土木費,01,土木管理費,01,土木総務費,456,営繕管理経費,10,需用費,912
R3,一般会計,08,土木費,01,土木管理費,01,土木総務費,456,営繕管理経費,11,役務費,1066
R3,一般会計,08,土木費,01,土木管理費,01,土木総務費,456,営繕管理経費,12,委託料,4035
R3,一般会計,08,土木費,01,土木管理費,01,土木総務費,456,営繕管理経費,13,使用料及び賃借料,1448
R3,一般会計,08,土木費,01,土木管理費,01,土木総務費,456,営繕管理経費,17,備品購入費,864
R3,一般会計,08,土木費,01,土木管理費,01,土木総務費,456,営繕管理経費,26,公課費,9
R3,一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,020,職員人件費等,02,給料,53247
R3,一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,020,職員人件費等,03,職員手当等,42149
R3,一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,020,職員人件費等,04,共済費,18465
R3,一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,020,職員人件費等,08,旅費,114
R3,一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,458,道路橋りょう管理経費,10,需用費,3513
R3,一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,458,道路橋りょう管理経費,11,役務費,694
R3,一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,458,道路橋りょう管理経費,12,委託料,6160
R3,一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,458,道路橋りょう管理経費,13,使用料及び賃借料,1561
R3,一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,458,道路橋りょう管理経費,17,備品購入費,0
R3,一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,458,道路橋りょう管理経費,18,負担金・補助及び交付金,626
R3,一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,458,道路橋りょう管理経費,21,補償補填及び賠償金,1
R3,一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,461,街路灯維持管理経費,10,需用費,43600
R3,一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,461,街路灯維持管理経費,12,委託料,64400
R3,一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,461,街路灯維持管理経費,14,工事請負費,31600
R3,一般会計,08,土木費,02,道路橋りょう費,02,道路維持費,465,道路維持事業,11,役務費,101
R3,一般会計,08,土木費,02,道路橋りょう費,02,道路維持費,465,道路維持事業,12,委託料,66529
R3,一般会計,08,土木費,02,道路橋りょう費,02,道路維持費,465,道路維持事業,14,工事請負費,102380
R3,一般会計,08,土木費,02,道路橋りょう費,02,道路維持費,465,道路維持事業,15,原材料費,500
R3,一般会計,08,土木費,02,道路橋りょう費,02,道路維持費,466,多摩センター共同溝維持管理経費,10,需用費,4000
R3,一般会計,08,土木費,02,道路橋りょう費,02,道路維持費,466,多摩センター共同溝維持管理経費,11,役務費,87
R3,一般会計,08,土木費,02,道路橋りょう費,02,道路維持費,466,多摩センター共同溝維持管理経費,12,委託料,8000
R3,一般会計,08,土木費,02,道路橋りょう費,02,道路維持費,466,多摩センター共同溝維持管理経費,14,工事請負費,22650
R3,一般会計,08,土木費,02,道路橋りょう費,02,道路維持費,467,街路樹等維持管理経費,07,報償費,250
R3,一般会計,08,土木費,02,道路橋りょう費,02,道路維持費,467,街路樹等維持管理経費,12,委託料,210115
R3,一般会計,08,土木費,02,道路橋りょう費,03,道路新設改良費,468,道路整備事業,10,需用費,1
R3,一般会計,08,土木費,02,道路橋りょう費,03,道路新設改良費,468,道路整備事業,11,役務費,760
R3,一般会計,08,土木費,02,道路橋りょう費,03,道路新設改良費,468,道路整備事業,12,委託料,39500
R3,一般会計,08,土木費,02,道路橋りょう費,03,道路新設改良費,468,道路整備事業,14,工事請負費,350500
R3,一般会計,08,土木費,02,道路橋りょう費,03,道路新設改良費,468,道路整備事業,16,公有財産購入費,510
R3,一般会計,08,土木費,02,道路橋りょう費,03,道路新設改良費,468,道路整備事業,21,補償補填及び賠償金,3000
R3,一般会計,08,土木費,02,道路橋りょう費,04,交通安全施設費,472,交通安全施設整備事業,10,需用費,865
R3,一般会計,08,土木費,02,道路橋りょう費,04,交通安全施設費,472,交通安全施設整備事業,14,工事請負費,18086
R3,一般会計,08,土木費,02,道路橋りょう費,05,橋りょう維持費,473,橋りょう維持管理経費,11,役務費,600
R3,一般会計,08,土木費,02,道路橋りょう費,05,橋りょう維持費,473,橋りょう維持管理経費,12,委託料,23301
R3,一般会計,08,土木費,02,道路橋りょう費,05,橋りょう維持費,473,橋りょう維持管理経費,14,工事請負費,215000
R3,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,021,職員人件費等,02,給料,135004
R3,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,021,職員人件費等,03,職員手当等,109091
R3,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,021,職員人件費等,04,共済費,47714
R3,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,021,職員人件費等,08,旅費,360
R3,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,475,都市計画審議会運営費,01,報酬,478
R3,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,475,都市計画審議会運営費,07,報償費,4
R3,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,475,都市計画審議会運営費,12,委託料,231
R3,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,476,都市計画管理経費,10,需用費,1101
R3,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,476,都市計画管理経費,11,役務費,15
R3,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,476,都市計画管理経費,12,委託料,21923
R3,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,476,都市計画管理経費,13,使用料及び賃借料,316
R3,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,476,都市計画管理経費,18,負担金・補助及び交付金,134
R3,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,477,都市計画に関する基本的な方針推進事業,01,報酬,564
R3,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,477,都市計画に関する基本的な方針推進事業,07,報償費,26
R3,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,477,都市計画に関する基本的な方針推進事業,12,委託料,3942
R3,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,477,都市計画に関する基本的な方針推進事業,14,工事請負費,0
R3,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,477,都市計画に関する基本的な方針推進事業,18,負担金・補助及び交付金,25
R3,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,479,地籍調査事業,10,需用費,250
R3,一般会計,08,土木費,03,都市計画費,01,都市計画総務費,479,地籍調査事業,12,委託料,24000
