年度,会計名称,款,款名称,項,項名称,目,目名称,節,節名称,細節,細節名称,予算額
R3,一般会計,22,諸収入,05,雑入,05,雑入,01,各種返還金等,19,教育・保育給付費返還金,1
R3,一般会計,22,諸収入,05,雑入,05,雑入,01,各種返還金等,20,公務災害負担金還付金,1
R3,一般会計,22,諸収入,05,雑入,05,雑入,02,各種交付金等,01,ハロウィンジャンボ宝くじ区市町村交付金,21659
R3,一般会計,22,諸収入,05,雑入,05,雑入,02,各種交付金等,02,東京都市町村民交通災害共済市町村事務交付金,100
R3,一般会計,22,諸収入,05,雑入,05,雑入,02,各種交付金等,03,３９市町村共同事業助成金,16021
R3,一般会計,22,諸収入,05,雑入,05,雑入,02,各種交付金等,04,みどり東京・温暖化防止プロジェクト市町村助成金,1000
R3,一般会計,22,諸収入,05,雑入,05,雑入,02,各種交付金等,05,一般財団法人日本地図センター研究活動等支援金,100
R3,一般会計,22,諸収入,05,雑入,05,雑入,02,各種交付金等,06,学校給食における健康づくり事業等の助成金,30
R3,一般会計,22,諸収入,05,雑入,05,雑入,02,各種交付金等,07,東京２０２０オリンピック・パラリンピック機運醸成事業助成金,2000
R3,一般会計,22,諸収入,05,雑入,05,雑入,02,各種交付金等,08,財団法人自治総合センター助成金,2400
R3,一般会計,22,諸収入,05,雑入,05,雑入,02,各種交付金等,09,日本非核宣言自治体協議会講演会等開催支援事業助成金,50
R3,一般会計,22,諸収入,05,雑入,05,雑入,02,各種交付金等,11,地域資料・貴重資料等デジタルアーカイブ事業助成金,15167
R3,一般会計,22,諸収入,05,雑入,05,雑入,02,各種交付金等,13,緑の募金事業交付金,106
R3,一般会計,22,諸収入,05,雑入,05,雑入,02,各種交付金等,14,ＺＥＢ実現に向けた先進的省エネルギー建築物実証事業補助金,244
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,01,複写用紙等売払代金,2222
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,02,市出版物売払代金,695
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,03,私用電報電話料,29
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,04,公衆電話取扱手数料,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,05,創業塾・経営塾参加者負担金,270
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,06,光熱水費使用料,7812
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,07,雇用保険被保険者負担金,1845
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,09,給与計算事務取扱事務費,36
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,10,公共施設駐車料,14072
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,11,庁用車・建物事故に係る共済金,1
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,13,マルチコピー機サービスカウント手数料負担金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,14,公民館共益費預金利子,1
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,15,リフレッシュ一時保育事業利用者負担金,3710
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,16,家庭菜園管理料,2714
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,17,ペットボトル等有償入札拠出受入金,13000
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,18,放置自転車等撤去料,1400
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,19,農業者年金業務委託金,87
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,20,休日保育料,3
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,21,下水道事業会計負担金,12862
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,22,【使用不可】ハロウィンジャンボ宝くじ区市町村交付金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,23,【使用不可】生活保護費返納金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,24,学校跡地施設利用料,1100
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,25,市民総合賠償補償保険等保険金,1
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,26,障がい者福祉農園管理料,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,28,成年後見申立費及び鑑定費利用者負担金,272
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,29,【使用不可】東京都市町村民交通災害共済市町村事務交付金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,30,【使用不可】３９市町村共同事業助成金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,31,滞納処分費,1
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,32,公立保育所管外受託児運営費,1522
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,33,東京たま広域資源循環組合交流事業,423
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,34,【使用不可】児童手当育成手当返還金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,35,【使用不可】乳幼児医療費返還金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,36,【使用不可】ひとり親家庭等医療費返還金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,37,ひとり親家庭ホームヘルプサービス事業負担金,156
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,38,バス借り上げ料負担金,935
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,39,延長保育料,360
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,40,実習生謝礼金,273
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,41,事業参加者負担金,61
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,42,【使用不可】心身障がい者福祉手当返還金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,43,埋蔵文化財発掘調査事業費原因者負担金,60
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,44,【使用不可】障害者自立支援給付費等返還金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,45,【使用不可】市税過誤納還付金返還金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,46,給食費,3744
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,47,特別障がい者手当等返還金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,48,広告掲載料,2983
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,49,【使用不可】中小企業事業資金貸付けあっせん保証料返還金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,50,市営住宅修繕負担金,1
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,51,資源物売払代金,53900
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,52,【使用不可】みどり東京・温暖化防止プロジェクト市町村助成金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,53,【使用不可】一般財団法人日本地図センター研究活動等支援金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,54,【使用不可】義務教育就学児医療費返還金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,55,施設命名権収入,1000
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,57,プラスチック等再商品化合理化分配金,1
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,58,施設管理料,432
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,59,拾得物受取り金,2
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,60,太陽光発電余剰電力売払金,30
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,61,高齢者緊急一時保護事業利用料,68
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,62,【使用不可】各種保険等解約還付金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,63,パルテノン多摩・子どものエリア事業一時保育料,263
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,64,【使用不可】学校給食における健康づくり事業等の助成金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,65,【使用不可】東京２０２０オリンピック・パラリンピック,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,66,予防接種費用相互乗入清算金,30000
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,67,【使用不可】財団法人自治総合センター助成金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,69,タブレット端末通信料負担金,319
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,71,【使用不可】福祉援護費返還金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,72,口座振替手数料負担金,96
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,73,児童発達支援利用者負担金,280
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,74,【使用不可】日本非核宣言自治体協議会講演会等開催支援事業助成,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,76,【使用不可】地域資料・貴重資料等デジタルアーカイブ事業助成金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,77,多摩市営駐輪場指定管理者納付金,1620
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,78,【使用不可】臨時福祉給付金返還金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,79,【使用不可】ひとり親家庭高等職業訓練促進給付金返還金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,80,【使用不可】緑の募金事業交付金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,81,児童発達支援給付費,38969
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,82,道路賠償責任保険等保険金,1
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,83,行旅死亡人等関係収入,150
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,84,【使用不可】特定疾病者福祉手当返還金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,85,【使用不可】民間保育所及び認定こども園に対する補助金返還金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,86,【使用不可】「クリーンエネルギー自動車導入事業費補助金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,87,生命保険等事務取扱手数料,4596
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,89,生活保護費返納金加算金,228
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,91,喫茶売上代金,310
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,92,旧　ＺＥＢ実現に向けた先進的省エネルギー建築物実証事業補助金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,93,学校跡地施設利用者負担金,22
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,94,派遣法派遣職員の共済費等負担金,1247
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,95,【使用不可】私立幼稚園等園児保護者補助金返還金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,96,【使用不可】教育・保育給付費返還金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,98,【使用不可】公務災害負担金還付金,0
R3,一般会計,22,諸収入,05,雑入,05,雑入,03,雑入,99,学校法人学校給食費,21667
R3,一般会計,23,市債,01,市債,01,総務債,01,総務管理債,07,複合文化施設等大規模改修工事事業債,2351000
R3,一般会計,23,市債,01,市債,01,総務債,01,総務管理債,09,旧南永山小学校校舎・体育館等解体工事事業債,0
R3,一般会計,23,市債,01,市債,01,総務債,01,総務管理債,10,連光寺複合施設大規模改修工事事業債,100000
R3,一般会計,23,市債,01,市債,01,総務債,01,総務管理債,11,鶴牧・落合・南野コミュニティセンター改修工事事業債,225000
R3,一般会計,23,市債,01,市債,02,衛生債,01,ごみ処理施設整備事業債,03,資源化センタープラント設備改修工事事業債,99000
R3,一般会計,23,市債,01,市債,04,消防債,01,消防債,06,防災行政無線デジタル化工事事業債,0
R3,一般会計,23,市債,01,市債,05,教育債,01,小学校債,21,小学校空調設備設置工事事業債,45000
R3,一般会計,23,市債,01,市債,05,教育債,02,中学校債,09,聖ヶ丘中学校大規模改造事業債,0
R3,一般会計,23,市債,01,市債,05,教育債,02,中学校債,11,中学校空調設備設置工事事業債,0
R3,一般会計,23,市債,01,市債,05,教育債,02,中学校債,12,和田中学校大規模改造事業債,250000
R3,一般会計,23,市債,01,市債,05,教育債,02,中学校債,13,中学校体育館空調設備設置工事事業債,37800
R3,一般会計,23,市債,01,市債,05,教育債,03,社会教育債,04,多摩市立中央図書館建設工事事業債,500000
R3,一般会計,23,市債,01,市債,05,教育債,03,社会教育債,05,旧北貝取小学校跡地整備事業債,360000
R3,一般会計,23,市債,01,市債,05,教育債,04,保健体育債,04,温水プール改修工事事業債,0
R3,一般会計,23,市債,01,市債,08,民生債,01,民生債,07,民間保育所整備補助事業債,0
R3,一般会計,23,市債,01,市債,08,民生債,01,民生債,10,貝取保育園園舎等解体工事事業債,0
R3,一般会計,23,市債,01,市債,09,土木債,01,土木債,01,橋りょう耐震補強工事事業債,60000
R3,一般会計,23,市債,01,市債,09,土木債,01,土木債,07,豊ヶ丘北公園橋りょう補修耐震補強工事事業債,0
R3,一般会計,23,市債,01,市債,09,土木債,01,土木債,08,市道５－３５号歩線道路改良工事事業債,100000
R3,一般会計,23,市債,01,市債,09,土木債,01,土木債,09,市道４－３号歩線法面対策工事事業債,19000
