ID,Title,Content,Excerpt,Date,"Post Type",Permalink," wheelchair-1.5m-b",_aioseo_description,_aioseo_keywords,_aioseo_og_article_section,_aioseo_og_article_tags,_aioseo_og_description,_aioseo_og_title,_aioseo_title,_aioseo_twitter_description,_aioseo_twitter_title,_aioseop_custom_link,_aioseop_description,_aioseop_disable,_aioseop_disable_analytics,_aioseop_keywords,_aioseop_nofollow,_aioseop_noindex,_aioseop_sitemap_exclude,_aioseop_title,_view_count,_wp_desired_post_slug,_wp_old_date,_wp_old_slug,_wp_page_template,address,appearance-img,baby-bed,baby-car,baby-chair,barrierfree-1.5m-a,barrierfree-1.5m-b,barrierfree-1.5m-c,barrierfree-barrier-free-a,barrierfree-barrier-free-b,barrierfree-barrier-free-c,barrierfree-bath-step-a,barrierfree-bath-step-b,barrierfree-bath-step-c,barrierfree-bath-width-a,barrierfree-bath-width-b,barrierfree-bath-width-c,barrierfree-bed-num-a,barrierfree-bed-num-b,barrierfree-bed-num-c,barrierfree-breadth-a,barrierfree-breadth-b,barrierfree-breadth-c,barrierfree-capacity-a,barrierfree-capacity-b,barrierfree-capacity-c,barrierfree-image-a,barrierfree-image-b,barrierfree-image-c,barrierfree-room-img-a,barrierfree-room-img-b,barrierfree-room-img-c,barrierfree-room-type-a,barrierfree-room-type-b,barrierfree-room-type-c,barrierfree-step-a,barrierfree-step-b,barrierfree-step-c,barrierfree-toilet-step-a,barrierfree-toilet-step-b,barrierfree-toilet-step-c,barrierfree-toilet-width-a,barrierfree-toilet-width-b,barrierfree-toilet-width-c,barrierfree-width-a,barrierfree-width-b,barrierfree-width-c,ch-address,ch-name,column,daredemo-toilet-floor,daredemo-toilet-numbber,diaper-changing-table,dog-bowl,dog-mat,dog-toilet-floor,elevator-capacity-a,elevator-capacity-b,elevator-capacity-c,elevator-capacity-d,elevator-capacity-e,elevator-depth-a,elevator-depth-b,elevator-depth-c,elevator-depth-d,elevator-depth-e,elevator-number-a,elevator-number-b,elevator-number-c,elevator-number-d,elevator-number-e,elevator-width-a,elevator-width-b,elevator-width-c,elevator-width-d,elevator-width-e,en-address,en-name,entrance-name,entrance-step,entrance-width,flash-bell,google_map,guidance-map,ko-address,ko-adress,ko-name,latitude,leisure-latitude,leisure-longitude,longitude,mobile-handrail,new-ch-address,new-en-address,new-en-name,new-ko-address,normal-1.5m-a,normal-1.5m-b,normal-1.5m-c,normal-barrier-free-a,normal-barrier-free-b,normal-barrier-free-c,normal-bath-step-a,normal-bath-step-b,normal-bath-step-c,normal-bath-width-a,normal-bath-width-b,normal-bath-width-c,normal-bed-num-a,normal-bed-num-b,normal-bed-num-c,normal-breadth-a,normal-breadth-b,normal-breadth-c,normal-capacity-a,normal-capacity-b,normal-capacity-c,normal-image-a,normal-image-b,normal-image-c,normal-room-img-a,normal-room-img-b,normal-room-img-c,normal-room-type-a,normal-room-type-b,normal-room-type-c,normal-step-a,normal-step-b,normal-step-c,normal-toilet-step-a,normal-toilet-step-b,normal-toilet-step-c,normal-toilet-width-a,normal-toilet-width-b,normal-toilet-width-c,normal-width-a,normal-width-b,normal-width-c,ostomate-floor,ostomate-number,page_builder,park-latitude,park-longitude,parking-capacity,phone,public-latitude,public-longitude,restaurant-latitude,restaurant-longitude,route,route-arakawa,route-disney,route-hokuso,route-jr,route-keikyu,route-keio,route-keisei,route-keiyo,route-metro,route-mitake,route-monorail,route-odakyu,route-rinkai,route-saitama,route-seibu,route-takao,route-tamamonorail,route-tobu,route-toei,route-tokyu,route-toneri,route-tsukuba,route-yurikamome,shopping-latitude,shopping-longitude,shower-chair,sign-language,slider_time,staff-writing,toilet-latitude,toilet-longitude,touchpanel,traffic-latitude,traffic-longitude,tv-with-subtitles,url,use_page_builder,vibrating-clock,wheelchair,wheelchair-1.5m-a,wheelchair-1.5m-b,wheelchair-1.5m-c,wheelchair-barrier-free-a,wheelchair-barrier-free-b,wheelchair-barrier-free-c,wheelchair-bath-step-a,wheelchair-bath-step-b,wheelchair-bath-step-c,wheelchair-bath-width-a,wheelchair-bath-width-b,wheelchair-bath-width-c,wheelchair-bed-num-a,wheelchair-bed-num-b,wheelchair-bed-num-c,wheelchair-breadth-a,wheelchair-breadth-b,wheelchair-breadth-c,wheelchair-capacity-a,wheelchair-capacity-b,wheelchair-capacity-c,wheelchair-image-a,wheelchair-image-b,wheelchair-image-c,wheelchair-parking-capacity,wheelchair-room-img-a,wheelchair-room-img-b,wheelchair-room-img-c,wheelchair-room-type-a,wheelchair-room-type-b,wheelchair-room-type-c,wheelchair-step-a,wheelchair-step-b,wheelchair-step-c,wheelchair-toilet-step-a,wheelchair-toilet-step-b,wheelchair-toilet-step-c,wheelchair-toilet-width-a,wheelchair-toilet-width-b,wheelchair-toilet-width-c,wheelchair-width-a,wheelchair-width-b,wheelchair-width-c,writing-goods,施設情報,区市町村,駅,カテゴリー,"Image URL","Images Filename","Images Path","Images ID","Images Title","Images Caption","Images Description","Images Alt Text","Attachment URL","Attachments Filename","Attachments Path","Attachments ID","Attachments Title","Attachments Caption","Attachments Description","Attachments Alt Text",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,"Post Password",Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
60139,青ヶ島港船客待合所,,,"2022-12-21 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60139/,,,,,,,,,,,,,,,,,,,,3817,,2020-01-27,,default,青ヶ島村三宝,青ヶ島港船客待合所_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青ヶ島村,青ヶ島端口乘客避难,※　青ヶ島村役場が代理店業務を行なっています。,1階,1,,,,,,,,,,,,,,,,,,,,,,,,,,"Aogashima Port Terminal building",,,250,,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d6733.854570424043!2d139.75476843423542!3d32.44788105632412!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x606ab993dbffa557%3A0x8bd0d3bed1580c4!2z6Z2S44O25bO25riv77yI5LiJ5a6d5riv77yJ!5e0!3m2!1sja!2sus!4v1646370150938!5m2!1sja!2sus"" width=""100%"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",,"아오가 시마 촌",,"아오가 섬 항구 선객 대기소",,,,,,,"Aogashima Village","Aogashima Port passengers shelter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,7,04996-9-0033（案内ダイヤル）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公共施設,伊豆七島・小笠原>青ヶ島村,,"伊豆七島・小笠原>青ヶ島村,駐車場,施設出入口の段差,車椅子使用者対応トイレ,100cm以上,120cm以上,2cm未満",,,,,,,,,,,,,,,,,publish,111,,,,,%e9%9d%92%e3%83%b6%e5%b3%b6%e6%b8%af%e8%88%b9%e5%ae%a2%e5%be%85%e5%90%88%e6%89%80,,,default,,,,open,open,"2023-02-15 01:14:48"
60140,二見港船客待合所,,,"2022-12-21 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60140/,,,,,,,,,,,,,,,,,,,,3656,,2020-01-27,,default,小笠原村父島字東町167番,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小笠原村父岛形东町167号,二见港旅客住所,,1階,1,,,,,,,,,,,,,,,,,,,,,,,,,,"Futami Port Terminal building",,,240,,,,"오가사와라 마을 치치 자 아즈마 쵸 167 번",,"후타미 항 선객 대기소",,,,,,,"Ogasawara Village Chichijima shaped Azumacho 167 No.","Futami Port passengers shelter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,48,04998-2-2015（小笠原支庁港湾課）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公共施設,伊豆七島・小笠原>小笠原村,,"伊豆七島・小笠原>小笠原村,駐車場,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,階段の手すり,車椅子使用者対応トイレ,100cm以上,120cm以上,2cm未満",,,,,,,,,,,,,,,,,publish,111,,,,,%e4%ba%8c%e8%a6%8b%e6%b8%af%e8%88%b9%e5%ae%a2%e5%be%85%e5%90%88%e6%89%80,,,default,,,,open,open,"2023-02-15 01:16:36"
60141,沖港船客待合所,,,"2022-12-21 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60141/,,,,,,,,,,,,,,,,,,,,3520,,2020-01-27,,default,小笠原村母島元地,沖港船客待合所_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小笠原村母岛,沖港乘客住所,"※　母島農協が代理店業務を行なっています。 ・　障害者用トイレが設置されています。",1階,1,,,,,,,,,,,,,,,,,,,,,,,,,,"Oki Port Terminal building",,65,183,,,,"오가사와라 촌 하 하지마 섬",,"바다의 항구 선객 대기소",,,,,,,"Ogasawara Village Hahajima","Okiminato passengers shelter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,65,04998-3-2331（母島農協）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公共施設,伊豆七島・小笠原>小笠原村,,"伊豆七島・小笠原>小笠原村,駐車場,施設出入口スロープ,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,階段の手すり,車椅子使用者対応トイレ,100cm以上,120cm以上,2cm以上",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%b2%96%e6%b8%af%e8%88%b9%e5%ae%a2%e5%be%85%e5%90%88%e6%89%80,,,default,,,,open,open,"2023-02-15 00:51:32"
60142,東京臨海部広報展示室ＴＯＫＹＯミナトリエ,,,"2020-02-19 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60142/,,,,,,,,,,,,,,,,,,,,3074,,,,default,青海２丁目４番24号　青海フロンティアビル20階,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"江东青海2-4-24 青海省前沿大厦20楼",东京滨水区公共关系展览室东京Minatorie,,,,,,,,24,24,,,,210,210,,,,1,3,,,,110,110,,,,,"ＴＯＫＹＯ minatorie",,,140,,,,"코토 구 아오 미 2-4-24 아오 미 프런티어 빌딩 20 층",,"도쿄 임해 부의 홍보 전시실 TOKYO 미나토리에",,,,,,,"Koto Qinghai 2-4-24 Qinghai Frontier Building 20th floor","Tokyo waterfront area public relations exhibition room TOKYO Minatorie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-5500-2587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,"開室日 火～木・日　10時～18時 金・土・祝前日　10時～21時 最終入室は閉室時間の30分前まで",,,,,,,,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,公共施設,葛飾・江戸川・江東>江東区,,"葛飾・江戸川・江東>江東区,施設出入口の段差,エレベーター,12人以上,音声案内,車いす利用者用パネル(ボタン),筆談対応用備品,車いすの貸出,スタッフの筆談対応,100cm以上,120cm以上,2cm未満",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e4%ba%ac%e8%87%a8%e6%b5%b7%e9%83%a8%e5%ba%83%e5%a0%b1%e5%b1%95%e7%a4%ba%e5%ae%a4%ef%bd%94%ef%bd%8f%ef%bd%8b%ef%bd%99%ef%bd%8f%e3%83%9f%e3%83%8a%e3%83%88%e3%83%aa%e3%82%a8,,,default,,,,open,open,"2022-02-27 03:06:53"
60145,竹芝客船ターミナル,,,"2022-12-21 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60145/,,,,,,,,,,,,,,,,,,,,4669,,2020-02-25,,default,港区海岸1-16-1,竹芝客船ターミナル_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,港区，沿海1-12,竹芝客运码头,施設内おむつ交換台　2台　屋内女子トイレ：1台　屋内多目的トイレ（男子トイレ側）：1台　スタッフ筆談対応について、運航事業者窓口開設時は別途対応可能,1階,3,2,,,,36,,,,,295,,,,,1,,,,,130,,,,,,"Takeshiba Passenger Ship Terminal",,,,,,,"미나토 구 해안 1-12",,"다케시 바 여객선 터미널",,,,,,,"Minato-ku, coastal 1-12","Takeshiba Passenger Terminal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,１階,2,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,(03)6721-5888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,管理事務所対応　9：00～17：00,,,,,,,http://www.tptc.co.jp/terminal/guide/takeshiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公共施設,お台場・汐留・新橋・六本木・青山>港区,,"お台場・汐留・新橋・六本木・青山>港区,施設出入口の段差,エレベーター,12人以上,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車いす対応エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,施設内おむつ交換台,スタッフの筆談対応,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e7%ab%b9%e8%8a%9d%e5%ae%a2%e8%88%b9%e3%82%bf%e3%83%bc%e3%83%9f%e3%83%8a%e3%83%ab,,,default,,,,open,open,"2023-02-15 00:56:53"
60146,有明客船ターミナル,,,"2020-02-20 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60146/,,,,,,,,,,,,,,,,,,,,2963,,,,default,江東区有明3丁目12番13号,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,江东区有明3丁目12第13号,有明客运码头,,"1,2階",3,1,,,,15,,,,,160,,,,,1,,,,,90,,,,,,"Ariake Passenger Ship Terminal",,,140,,,,"강동구 아리아케 3 쵸메 12 번 13 호",,"아리아케 여객선 터미널",,,,,,,"Koto-ku Ariake 3-chome 12th No. 13","Ariake Passenger Terminal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,約20,03-3536-8651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,"開館時間に準じる 09:00-18:00",,,,,,,http://www.tptc.co.jp/terminal/guide/ariake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公共施設,葛飾・江戸川・江東>江東区,,"葛飾・江戸川・江東>江東区,駐車場,施設出入口の段差,点字ブロック,館内の点字ブロック,エレベーター,12人以上,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車椅子使用者対応トイレ,施設内おむつ交換台,スタッフの筆談対応,100cm以上,120cm以上,2cm未満",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9c%89%e6%98%8e%e5%ae%a2%e8%88%b9%e3%82%bf%e3%83%bc%e3%83%9f%e3%83%8a%e3%83%ab,,,default,,,,open,open,"2021-02-11 05:36:05"
60147,東京都障害者総合スポーツセンター,,,"2024-02-15 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60147/,,,,,,,,,,,,,,,,,,,,4169,,2019-10-02||2023-02-15,,default,北区十条台1-2-2,,否,否,否,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"十条台 1-2-2",东京都残疾的综合性体育中心,乗降車時における車いす使用者への対応（ドアマン・ベルスタッフ）は運転手が対応,地下1階・1階・2階,10,否,,,1,38,26,,,,260,260,,,,1,2,,,,180,110,,,,,,正面入口,,180,否,,否,"조의 대 1-2-2",,"도쿄도 장애인 종합 스포츠 센터",35.75414,,,139.724053,否,,"Jujodai 1-2-2","Tokyo Metropolitan disability comprehensive sports center",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4階,4,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,47,03-3907-5631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,不可,7000,開館日時,,,,,,5,http://tsad-portal.com/mscd,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,2,公共施設,池袋・目白・板橋・赤羽>北区,,"池袋・目白・板橋・赤羽>北区,駐車場,車いす専用駐車場,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,施設入口：自動ドア,エレベーター,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,聴覚障害者用振動時計,車いすの貸出,字幕対応テレビ,シャワーチェアの貸出,補助犬専用トイレ,スタッフの筆談対応,送迎車,乗降車時のドアマン・ベルスタッフ対応,乗降車時のスロープ配備,2cm未満",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e4%ba%ac%e9%83%bd%e9%9a%9c%e5%ae%b3%e8%80%85%e7%b7%8f%e5%90%88%e3%82%b9%e3%83%9d%e3%83%bc%e3%83%84%e3%82%bb%e3%83%b3%e3%82%bf%e3%83%bc,,,default,,,,open,open,"2024-02-27 14:59:09"
60148,東京都多摩障害者スポーツセンター,,,"2024-02-18 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60148/,,,,,,,,,,,,,,,,,,,,245,,2012-08-19||2021-04-01||2023-02-15,,default,国立市富士見2－1－1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,富士见2-1-1,东京多摩残疾人体育中心,乗降車時のドアマン・ベルスタッフの対応は、運転手が対応。,地下1階、1階、2階,8(多機能トイレ),3,,,1（敷地芝生内）,26,,,,,150,,,,,2,,,,,180,,,,,,,,,160,,,,"후지미 2-1-1",,"도쿄도 타마 장애인 스포츠 센터",35.68669,,,139.4465381,1,,"Fujimi 2-1-1","Tokyo Tama people with disabilities Sports Center",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1階、2階,2,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,45,042-573-3811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,不可,7000,開館時間に準じる09:00-21:00,,,,,,7,https://tsad-portal.com/tamaspo,,8,2,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,2,公共施設,八王子・立川・町田・吉祥寺・調布>国立市,,"八王子・立川・町田・吉祥寺・調布>国立市,駐車場,車いす専用駐車場,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,館内案内（点字・浮き出し文字）,施設入口：自動ドア,エレベーター,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,車いす対応エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,聴覚障害者用振動時計,施設内おむつ交換台,車いすの貸出,字幕対応テレビ,シャワーチェアの貸出,移動式手すりの貸出,補助犬専用トイレ,スタッフの手話対応,スタッフの筆談対応,送迎車,ノンステップ対応車,乗降車時のドアマン・ベルスタッフ対応,乗降車時のスロープ配備,2cm未満",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e4%ba%ac%e9%83%bd%e5%a4%9a%e6%91%a9%e9%9a%9c%e5%ae%b3%e8%80%85%e3%82%b9%e3%83%9d%e3%83%bc%e3%83%84%e3%82%bb%e3%83%b3%e3%82%bf%e3%83%bc,,,default,,,,open,open,"2024-02-27 15:30:28"
60149,東京辰巳国際水泳場,,,"2023-02-14 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60149/,,,,,,,,,,,,,,,,,,,,3857,,2019-11-09,,default,江東区辰巳2-8-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,辰巳2-8-10,东京辰巳国际游泳中心,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"타츠미 2-8-10",,"도쿄 타츠미 국제 수영장",35.6476676,,,139.8189435,,,"Tatsumi 2-8-10","Tokyo Tatsumi International Swimming Center",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03－5569－5061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,7000,可,,,,,,,https://www.tef.or.jp/ttisc/index.jsp,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公共施設,葛飾・江戸川・江東>江東区,,"葛飾・江戸川・江東>江東区,エレベーター,階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,車いすの貸出,スタッフの手話対応,スタッフの筆談対応",,,,,,,,,,,,,,,,,private,111,,,,,%e6%9d%b1%e4%ba%ac%e8%be%b0%e5%b7%b3%e5%9b%bd%e9%9a%9b%e6%b0%b4%e6%b3%b3%e5%a0%b4,,,default,,,,open,open,"2024-02-27 15:47:30"
60150,東京都立若洲海浜公園ヨット訓練所,,,"2023-02-14 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60150/,,,,,,,,,,,,,,,,,,,,4141,,2012-09-20,,default,江東区若洲3-1-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,若洲3-1-1,东京都若洲公园游艇培训学校,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"와카 스 3-1-1",,"도쿄 도립 와카 스 공원 요트 훈련소",35.6306784,,,139.8376651,,,"Wakasu 3-1-1","Tokyo Metropolitan Wakasu park yacht training school",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,'-,03-5569-6703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,http://www.tptc.co.jp/park/03_06,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,'-,,,,,,,,,,,,,,,,,,,,公共施設,葛飾・江戸川・江東>江東区,,"葛飾・江戸川・江東>江東区,駐車場,車いす専用駐車場,車椅子使用者対応トイレ,オストメイト対応トイレ",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%ab%8b%e8%8b%a5%e6%b4%b2%e5%85%ac%e5%9c%92%e3%83%a8%e3%83%83%e3%83%88%e8%a8%93%e7%b7%b4%e6%89%80,,,default,,,,open,open,"2023-02-15 02:03:41"
60151,ＡＧＦフィールド,,,"2019-11-08 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60151/,,,,,,,,,,,,,,,,,,,,3367,,,,default,調布市西町290-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西町290-11,AGF场,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"니시 마치 290-11",,"AGF 필드",35.665766,,,139.5246587,,,"Nishi-machi 290-11","AGF field",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,4,042-440-0555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,https://www.ajinomotostadium.com/,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,公共施設,八王子・立川・町田・吉祥寺・調布>調布市,,"八王子・立川・町田・吉祥寺・調布>調布市,駐車場,車いす専用駐車場,施設出入口の段差,階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,車いすの貸出,2cm未満",,,,,,,,,,,,,,,,,publish,111,,,,,%ef%bd%81%ef%bd%87%ef%bd%86%e3%83%95%e3%82%a3%e3%83%bc%e3%83%ab%e3%83%89,,,default,,,,open,open,"2022-03-04 05:11:53"
60152,駒沢オリンピック公園総合運動場（陸上競技場）,,,"2021-03-22 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60152/,,,,,,,,,,,,,,,,,,,,2990,,2014-09-09,,default,世田谷区駒沢公園1番1号,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,驹泽公园1-1,驹泽奥林匹克公园游乐场将军（田径场）,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,,,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d6486.291925445303!2d139.663207!3d35.624128!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x21788df8b6ff02d4!2z6aeS5rKi44Kq44Oq44Oz44OU44OD44Kv5YWs5ZyS57eP5ZCI6YGL5YuV5aC06Zm45LiK56u25oqA5aC0!5e0!3m2!1sja!2sus!4v1646370813084!5m2!1sja!2sus"" width=""100%"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",,"코마 자와 공원 1-1",,"고 마자와 올림픽 공원 종합 운동장 (육상 경기장)",35.6231069,,,139.6628939,,,"Komazawa Park 1-1","Komazawa Olympic Park General playground (athletic field)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,64,03-3421-6199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,'-,,,,,,,http://www.tef.or.jp/kopgp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,公共施設,渋谷・目黒・世田谷>世田谷区,,"渋谷・目黒・世田谷>世田谷区,駐車場,車いす専用駐車場,エレベーター,階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,スタッフの筆談対応,2cm未満",,,,,,,,,,,,,,,,,publish,111,,,,,%e9%a7%92%e6%b2%a2%e3%82%aa%e3%83%aa%e3%83%b3%e3%83%94%e3%83%83%e3%82%af%e5%85%ac%e5%9c%92%e7%b7%8f%e5%90%88%e9%81%8b%e5%8b%95%e5%a0%b4%ef%bc%88%e9%99%b8%e4%b8%8a%e7%ab%b6%e6%8a%80%e5%a0%b4%ef%bc%89,,,default,,,,open,open,"2022-03-07 15:58:25"
