ID,Title,Content,Excerpt,Date,"Post Type",Permalink," wheelchair-1.5m-b",_aioseo_description,_aioseo_keywords,_aioseo_og_article_section,_aioseo_og_article_tags,_aioseo_og_description,_aioseo_og_title,_aioseo_title,_aioseo_twitter_description,_aioseo_twitter_title,_aioseop_custom_link,_aioseop_description,_aioseop_disable,_aioseop_disable_analytics,_aioseop_keywords,_aioseop_nofollow,_aioseop_noindex,_aioseop_sitemap_exclude,_aioseop_title,_view_count,_wp_desired_post_slug,_wp_old_date,_wp_old_slug,_wp_page_template,address,appearance-img,baby-bed,baby-car,baby-chair,barrierfree-1.5m-a,barrierfree-1.5m-b,barrierfree-1.5m-c,barrierfree-barrier-free-a,barrierfree-barrier-free-b,barrierfree-barrier-free-c,barrierfree-bath-step-a,barrierfree-bath-step-b,barrierfree-bath-step-c,barrierfree-bath-width-a,barrierfree-bath-width-b,barrierfree-bath-width-c,barrierfree-bed-num-a,barrierfree-bed-num-b,barrierfree-bed-num-c,barrierfree-breadth-a,barrierfree-breadth-b,barrierfree-breadth-c,barrierfree-capacity-a,barrierfree-capacity-b,barrierfree-capacity-c,barrierfree-image-a,barrierfree-image-b,barrierfree-image-c,barrierfree-room-img-a,barrierfree-room-img-b,barrierfree-room-img-c,barrierfree-room-type-a,barrierfree-room-type-b,barrierfree-room-type-c,barrierfree-step-a,barrierfree-step-b,barrierfree-step-c,barrierfree-toilet-step-a,barrierfree-toilet-step-b,barrierfree-toilet-step-c,barrierfree-toilet-width-a,barrierfree-toilet-width-b,barrierfree-toilet-width-c,barrierfree-width-a,barrierfree-width-b,barrierfree-width-c,ch-address,ch-name,column,daredemo-toilet-floor,daredemo-toilet-numbber,diaper-changing-table,dog-bowl,dog-mat,dog-toilet-floor,elevator-capacity-a,elevator-capacity-b,elevator-capacity-c,elevator-capacity-d,elevator-capacity-e,elevator-depth-a,elevator-depth-b,elevator-depth-c,elevator-depth-d,elevator-depth-e,elevator-number-a,elevator-number-b,elevator-number-c,elevator-number-d,elevator-number-e,elevator-width-a,elevator-width-b,elevator-width-c,elevator-width-d,elevator-width-e,en-address,en-name,entrance-name,entrance-step,entrance-width,flash-bell,google_map,guidance-map,ko-address,ko-adress,ko-name,latitude,leisure-latitude,leisure-longitude,longitude,mobile-handrail,new-ch-address,new-en-address,new-en-name,new-ko-address,normal-1.5m-a,normal-1.5m-b,normal-1.5m-c,normal-barrier-free-a,normal-barrier-free-b,normal-barrier-free-c,normal-bath-step-a,normal-bath-step-b,normal-bath-step-c,normal-bath-width-a,normal-bath-width-b,normal-bath-width-c,normal-bed-num-a,normal-bed-num-b,normal-bed-num-c,normal-breadth-a,normal-breadth-b,normal-breadth-c,normal-capacity-a,normal-capacity-b,normal-capacity-c,normal-image-a,normal-image-b,normal-image-c,normal-room-img-a,normal-room-img-b,normal-room-img-c,normal-room-type-a,normal-room-type-b,normal-room-type-c,normal-step-a,normal-step-b,normal-step-c,normal-toilet-step-a,normal-toilet-step-b,normal-toilet-step-c,normal-toilet-width-a,normal-toilet-width-b,normal-toilet-width-c,normal-width-a,normal-width-b,normal-width-c,ostomate-floor,ostomate-number,page_builder,park-latitude,park-longitude,parking-capacity,phone,public-latitude,public-longitude,restaurant-latitude,restaurant-longitude,route,route-arakawa,route-disney,route-hokuso,route-jr,route-keikyu,route-keio,route-keisei,route-keiyo,route-metro,route-mitake,route-monorail,route-odakyu,route-rinkai,route-saitama,route-seibu,route-takao,route-tamamonorail,route-tobu,route-toei,route-tokyu,route-toneri,route-tsukuba,route-yurikamome,shopping-latitude,shopping-longitude,shower-chair,sign-language,slider_time,staff-writing,toilet-latitude,toilet-longitude,touchpanel,traffic-latitude,traffic-longitude,tv-with-subtitles,url,use_page_builder,vibrating-clock,wheelchair,wheelchair-1.5m-a,wheelchair-1.5m-b,wheelchair-1.5m-c,wheelchair-barrier-free-a,wheelchair-barrier-free-b,wheelchair-barrier-free-c,wheelchair-bath-step-a,wheelchair-bath-step-b,wheelchair-bath-step-c,wheelchair-bath-width-a,wheelchair-bath-width-b,wheelchair-bath-width-c,wheelchair-bed-num-a,wheelchair-bed-num-b,wheelchair-bed-num-c,wheelchair-breadth-a,wheelchair-breadth-b,wheelchair-breadth-c,wheelchair-capacity-a,wheelchair-capacity-b,wheelchair-capacity-c,wheelchair-image-a,wheelchair-image-b,wheelchair-image-c,wheelchair-parking-capacity,wheelchair-room-img-a,wheelchair-room-img-b,wheelchair-room-img-c,wheelchair-room-type-a,wheelchair-room-type-b,wheelchair-room-type-c,wheelchair-step-a,wheelchair-step-b,wheelchair-step-c,wheelchair-toilet-step-a,wheelchair-toilet-step-b,wheelchair-toilet-step-c,wheelchair-toilet-width-a,wheelchair-toilet-width-b,wheelchair-toilet-width-c,wheelchair-width-a,wheelchair-width-b,wheelchair-width-c,writing-goods,施設情報,区市町村,駅,カテゴリー,"Image URL","Images Filename","Images Path","Images ID","Images Title","Images Caption","Images Description","Images Alt Text","Attachment URL","Attachments Filename","Attachments Path","Attachments ID","Attachments Title","Attachments Caption","Attachments Description","Attachments Alt Text",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,"Post Password",Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
40173,アトレ品川,,,"2020-02-19 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40173/,,,,,,,,,,,,,,,,,,,,3639,,,,default,東京都港区港南2-18-1,2_品川,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都港区港南2-18-1,ATRE品川,駐車場：提携駐車場のご用意がございます。,2F,1,4,,,,15,,,,,155,,,,,2,,,,,98,,,,,"2-18-1, Konan, Minato-ku","Atre Shinagawa",,,174,,,,"도쿄도 미나토 구 코난 2-18-1",,"아트 레 시나가와",35.628969,,,139.740685,,,"Tokyo Konan, Minato-ku, 2-18-1","Atre Shinagawa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2F,1,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,68,03-6717-0900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,営業時間内(休館日を除く),,,,,,,https://www.atre.co.jp/store/shinagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,ショッピング,お台場・汐留・新橋・六本木・青山>港区,,"お台場・汐留・新橋・六本木・青山>港区,駐車場,車いす専用駐車場,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,施設入口：自動ドア,エレベーター,12人以上,点字表示,車いす利用者用パネル(ボタン),エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,施設内おむつ交換台,スタッフの筆談対応,120cm以上,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e3%82%a2%e3%83%88%e3%83%ac%e5%93%81%e5%b7%9d,,,default,,,,open,open,"2021-02-11 06:02:23"
40180,カレッタ汐留,,,"2024-02-27 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40180/,,,,,,,,,,,,,,,,,,,,442,,2020-03-02,,default,東京都港区東新橋1-8-2,180_カレッタ汐留_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都港区东新桥1-8-2,科圆汐留,,"B2F,B1F,46F,47F",4,5,,,,24,13,11,,,210,135,130,,,2,1,3,,,100,90,90,,,"1-8-2, Higashishimbashi, Minato-ku","Caretta Shiodome",Ｃゲート,,170,,,,"도쿄도 미나토 구 히가시 신바시 1-8-2",,"카 렛타시오도 메",35.664847,,,139.762496,,,"Tokyo Higashi-Shimbashi, Minato-ku, 1-8-2","Caretta Shiodome",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,42,03-6218-2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,9:30～18:00（営業日のみ）,,,,,,,https://www.caretta.jp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,ショッピング,お台場・汐留・新橋・六本木・青山>港区,,"お台場・汐留・新橋・六本木・青山>港区,駐車場,車いす専用駐車場,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,施設入口：自動ドア,エレベーター,12人以上,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車椅子使用者対応トイレ,施設内おむつ交換台,スタッフの筆談対応,100cm以上,120cm以上,2cm未満",,,,,,,,,,,,,,,,,publish,111,,,,,%e3%82%ab%e3%83%ac%e3%83%83%e3%82%bf%e6%b1%90%e7%95%99,,,default,,,,open,open,"2024-02-28 18:15:23"
40191,恵比寿ガーデンプレイス,,,"2024-02-18 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40191/,,,,,,,,,,,,,,,,,,,,3709,,2020-02-18||2024-02-29,,default,東京都渋谷区恵比寿4-20,191_恵比寿ガーデンプレイス_000,,あり,あり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都涩谷区惠比寿4-20,惠比寿花园广场,,12F,7,5,,,,24,20,13,30,,157,177,143,195,,29,2,1,2,,108,107,89,128,,"4-20, Ebisu, Shibuya-ku","Yebisu Garden Place",,,180,,,,"도쿄도 시부야 구 에비스 4-20",,"에비스 가든 플레이스",35.64217194,,,139.7134322,,,"Ebisu, Shibuya-ku, Tokyo 4-20","Ebisu Garden Place",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"エントランスパビリオンB1,オフィスタワー棟B1,1 センタープラザB2,B1,1",6,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,450,03-5423-7111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,https://gardenplace.jp/,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ショッピング,渋谷・目黒・世田谷>渋谷区,,"渋谷・目黒・世田谷>渋谷区,駐車場,施設出入口スロープ,施設出入口の段差,施設入口：自動ドア,エレベーター,12人以上,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,施設内おむつ交換台,ベビーチェアの貸出,ベビーカーの貸出,車いすの貸出,100cm以上,120cm以上,2cm未満",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%81%b5%e6%af%94%e5%af%bf%e3%82%ac%e3%83%bc%e3%83%87%e3%83%b3%e3%83%97%e3%83%ac%e3%82%a4%e3%82%b9,,,default,,,,open,open,"2024-02-29 10:46:47"
40192,アトレ恵比寿,,,"2020-02-19 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40192/,,,,,,,,,,,,,,,,,,,,4018,,,,default,東京都渋谷区恵比寿南1-5-5,192_アトレ恵比寿_000,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都涩谷区惠比寿南1-5-5,ATRE惠比寿,・駐車場：提携駐車場のご用意がございます。・エレベーター：本館に3台、西館に2台ございます。,"4F,5F,6F,7F",5,11,,,,17,24,38,,,160,229,265,,,3,2,2,,,100,100,168,,,"1-5-5, Ebisuminami, Shibuya-ku","Atre Ebisu",本館正面入口,,165,,,,"도쿄도 시부야 구 에비스 미나미 1-5-5",,"아트 레 에비스",35.647054,,,139.709882,,,"Shibuya-ku, Tokyo Ebisuminami 1-5-5","Atre Ebisu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4F,5F,6F,7F",5,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,200,03-5475-8500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,営業時間内(休館日を除く),,,,,,,https://www.atre.co.jp/store/ebisu,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,ショッピング,渋谷・目黒・世田谷>渋谷区,,"渋谷・目黒・世田谷>渋谷区,駐車場,車いす専用駐車場,施設出入口の段差,施設入口：自動ドア,エレベーター,12人以上,音声案内,点字表示,車いす利用者用パネル(ボタン),エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,ベビーカーの貸出,車いすの貸出,スタッフの筆談対応,100cm以上,120cm以上,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e3%82%a2%e3%83%88%e3%83%ac%e6%81%b5%e6%af%94%e5%af%bf,,,default,,,,open,open,"2021-02-11 05:48:10"
40193,代官山アドレス・ディセ,,,"2020-03-05 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40193/,,,,,,,,,,,,,,,,,,,,3482,,,,default,東京都渋谷区代官山町17-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都涩谷区代官山町17-6,代官山地址霸天虎,,1F,1,4,,,,11,,,,,142,,,,,1,,,,,91,,,,,"17-6, Daikanyama-cho, Shibuya-ku","Daikanyama Address dixsept ",,,144,,,,"도쿄도 시부야 구 다이칸 야마 17-6",,"다이칸 야마 어드레스 디세",35.64901833,,,139.7029503,,,"Shibuya-ku, Tokyo Daikanyamachō 17-6","Daikanyama address Decepticon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1F,1,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,73,03-3461-5586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,11:00～20:00,,,,,,,http://www.17dixsept.jp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,ショッピング,渋谷・目黒・世田谷>渋谷区,,"渋谷・目黒・世田谷>渋谷区,駐車場,車いす専用駐車場,施設出入口スロープ,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,施設入口：自動ドア,エレベーター,11人以下,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,施設内おむつ交換台,スタッフの筆談対応,100cm以上,120cm以上,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e4%bb%a3%e5%ae%98%e5%b1%b1%e3%82%a2%e3%83%89%e3%83%ac%e3%82%b9%e3%83%bb%e3%83%87%e3%82%a3%e3%82%bb,,,default,,,,open,open,"2021-02-11 06:07:50"
40203,キラリナ京王吉祥寺,,,"2024-02-19 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40203/,,,,,,,,,,,,,,,,,,,,3713,,2020-02-21||2024-02-29,,default,東京都武蔵野市吉祥寺南町2-1-25,203_キラリナ京王吉祥寺_000,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都武藏野市吉祥寺南町2-1-25,Kirarina吉祥寺庆应义塾,,"B1,4F,7F",3,3,,,,22,17,,,,230,170,,,,2,2,,,,120,110,,,,"2-1-25, Kichijojiminami-cho, Musashino-shi","Kirarina Keio Kichijoji",1F南側入口,,200,,,,"도쿄도 무사시노시 키치 미나미 쵸 2-1-25",,"키라리나 게이오 키치 죠지",35.70274528,,,139.5802383,,,"Of Kichijoji Musashino-shi, Tokyo Minami-machi 2-1-25","Kirarina Kichijoji Keio",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B1,4F,5F,7F",9,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,94,0422-29-8240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,10:00～19:00,,,1,,,,http://www.kirarinakeiokichijoji.jp/,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,なし,ショッピング,八王子・立川・町田・吉祥寺・調布>武蔵野市,,"八王子・立川・町田・吉祥寺・調布>武蔵野市,駐車場,車いす専用駐車場,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,施設入口：自動ドア,エレベーター,12人以上,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,聴覚障害者用タッチパネル,施設内おむつ交換台,ベビーカーの貸出,車いすの貸出,スタッフの筆談対応,100cm以上,120cm以上,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e3%82%ad%e3%83%a9%e3%83%aa%e3%83%8a%e4%ba%ac%e7%8e%8b%e5%90%89%e7%a5%a5%e5%af%ba,,,default,,,,open,open,"2024-02-29 10:28:48"
40209,東京ソラマチ,,,"2024-02-18 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40209/,,,,,,,,,,,,,,,,,,,,6215,,2020-03-04||2022-01-28||2024-02-29,,default,東京都墨田区押上1-1-2,209_東京ソラマチ_000,,122,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都墨田区大城1-1-2,东京Solamachi,"<p>・エレベーター6種類目：2台 定員数36人 奥行248cm 入口幅108cm 音声案内有 点字表示有 車いすパネル有</p> <p>・エレベーター7種類目：2台 定員数20人 奥行188cm 入口幅99cm 音声案内有 点字表示無 車いすパネル無</p> <p>・エレベーター8種類目：1台 定員数15人 奥行158cm 入口幅108cm 音声案内有 点字表示有 車いすパネル有</p> <p>・エレベーター9種類目：1台 定員数15人 奥行153cm 入口幅99cm 音声案内有 点字表示有 車いすパネル有</p> <p>・エレベーター10種類目：1台 定員数40人 奥行233cm 入口幅119cm 音声案内有 点字表示有 車いすパネル有</p> <p>・エレベーター11種類目：1台 定員数26人 奥行252cm 入口幅119cm 音声案内有 点字表示有 車いすパネル有</p>","1F,2F,3F,4F,5F,6F,7F,8F,9F,30F,31F",19,6,,,1,24,20,40,13,24,183,188,233,145,183,4,3,2,2,2,108,99,119,99,118,"1-1-2, Oshiage, Sumida-ku","Tokyo Solamachi",ソラマチひろば口,,260,,,,"도쿄도 스미다 구 오시아 게 1-1-2",,"도쿄 소라 마치",35.710321,,,139.811631,,,"Sumida-ku, Tokyo pushed up 1-1-2","Tokyo Solamachi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1F,2F,3F,4F,5F,6F,7F,8F,9F,30F,31F",19,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,1000,0570-55-0102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"挨拶程度 全日可",7000,全日可,,,2,,,,https://www.tokyo-solamachi.jp/,,,13,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,2,ショッピング,上野・浅草・両国>墨田区,,"上野・浅草・両国>墨田区,駐車場,車いす専用駐車場,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,館内案内（点字・浮き出し文字）,施設入口：自動ドア,エレベーター,12人以上,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,聴覚障害者用タッチパネル,施設内おむつ交換台,ベビーチェアの貸出,ベビーカーの貸出,車いすの貸出,補助犬専用トイレ,スタッフの手話対応,スタッフの筆談対応,100cm以上,120cm以上,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e4%ba%ac%e3%82%bd%e3%83%a9%e3%83%9e%e3%83%81,,,default,,,,open,open,"2024-02-29 10:20:36"
40221,イーアス高尾,,,"2024-02-19 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40221/,,,,,,,,,,,,,,,,,,,,4695,,2020-03-06||2024-02-29,,default,東京都八王子市東浅川町550-1,221_イーアス高尾_000,,60,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都八王子市东浅川町550-1,Ias高尾,,"1F,2F",6,12,,,,24,24,15,15,,183,183,161,155,,3,2,1,1,,138,136,88,85,,"550-1, Higashiasakawa-machi, Hachioji","Iias Takao",風除室1-2,,182,,,,"도쿄도 하치 오지시 히가시 아사카와 마치 550-1",,"이아스 타카오",35.643147,,,139.28831,,,"Hachioji, Tokyo east of Asakawa-machi 550-1","Iasu Takao",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1F,2F",6,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,1747,042-667-2960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,なし,,,,,,,https://takao.iias.jp/,,,5,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,1,ショッピング,八王子・立川・町田・吉祥寺・調布>八王子市,,"八王子・立川・町田・吉祥寺・調布>八王子市,駐車場,車いす専用駐車場,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,施設入口：自動ドア,エレベーター,12人以上,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,ベビーチェアの貸出,ベビーカーの貸出,車いすの貸出,100cm以上,120cm以上,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e3%82%a4%e3%83%bc%e3%82%a2%e3%82%b9%e9%ab%98%e5%b0%be,,,default,,,,open,open,"2024-02-29 10:31:09"
40242,"モリパーク アウトドアヴィレッジ",,,"2023-02-07 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40242/,,,,,,,,,,,,,,,,,,,,4325,,2020-02-18,,default,東京都昭島市田中町610-4,"242_モリパーク アウトドアヴィレッジ_000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都秋岛市田中町610-4,Moripaku室外村,,1F,2,1,,,,,,,,,,,,,,,,,,,,,,,,"610-4, Tanaka-cho, Akishima-shi","Mori Park Outdoor Village",,,180,,,,"도쿄도 아키 시마시 타나카 쵸 610-4",,"모리빠쿠 야외 빌리지",35.71729861,,,139.3617994,,,"Tokyo Akishima Tanaka-cho 610-4","Moripaku Outdoor Village",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1F,1,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,118,042-541-0700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,https://outdoorvillage.tokyo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,ショッピング,八王子・立川・町田・吉祥寺・調布>昭島市,,"八王子・立川・町田・吉祥寺・調布>昭島市,駐車場,車いす専用駐車場,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,施設内おむつ交換台,100cm以上,120cm以上,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e3%83%a2%e3%83%aa%e3%83%91%e3%83%bc%e3%82%af-%e3%82%a2%e3%82%a6%e3%83%88%e3%83%89%e3%82%a2%e3%83%b4%e3%82%a3%e3%83%ac%e3%83%83%e3%82%b8,,,default,,,,open,open,"2023-02-08 01:43:00"
40334,ヨドバシカメラ新宿西口本店,,,"2020-02-21 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40334/,,,,,,,,,,,,,,,,,,,,5150,,,,default,東京都新宿区西新宿1-11-1,334_ヨドバシカメラ新宿西口本店_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都新宿区西新宿1-11-1,淀桥相机新宿西口总店,,B1,1,1,,,,'-,9,20,15,,240,110,188,158,,1,2,1,2,,145,75,125,85,,"1-11-1, Nishishinjuku, Shinjuku-ku","Yodobashi Camera Shinjuku West Main Store",安田口,,143,,,,"도쿄도 신주쿠 구 니시 신주쿠 1-11-1",,"요도 바시 카메라 신주쿠 니시 구치 본점",35.689815,,,139.697891,,,"Tokyo Nishi-Shinjuku, Shinjuku-ku, 1-11-1","Yodobashi Camera Shinjuku Nishiguchi head office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,30,03-3346-1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,営業時間内,,,,,,,https://www.yodobashi.com/,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ショッピング,新宿・中野・杉並>新宿区,,"新宿・中野・杉並>新宿区,駐車場,施設出入口スロープ,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,施設入口：自動ドア,エレベーター,12人以上,11人以下,階段の手すり,エスカレーター,車いす対応エスカレーター,車椅子使用者対応トイレ,施設内おむつ交換台,車いすの貸出,スタッフの筆談対応,100cm以上,120cm以上,2cm未満",,,,,,,,,,,,,,,,,publish,111,,,,,%e3%83%a8%e3%83%89%e3%83%90%e3%82%b7%e3%82%ab%e3%83%a1%e3%83%a9%e6%96%b0%e5%ae%bf%e8%a5%bf%e5%8f%a3%e6%9c%ac%e5%ba%97,,,default,,,,open,open,"2021-02-11 05:30:23"
40340,"タワーレコード 渋谷店",,,"2024-02-19 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40340/,,,,,,,,,,,,,,,,,,,,4307,,2020-02-28||2024-02-29,,default,東京都渋谷区神南1-22-14,"340_タワーレコード 渋谷店_000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都涩谷区神南1-22-14,"Tower Records的涩谷",,,,,,,,11,11,,,,168,168,,,,1,1,,,,88,88,,,,"1-22-14, Jinnan, Shibuya-ku","Tower Records Shibuya",,,185,,,,"도쿄도 시부야 구 진난 1-22-14",,"타워 레코드 시부야 점",35.66192,,,139.701071,,,"Shibuya-ku, Tokyo Jinnan 1-22-14","Tower Records Shibuya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3496-3661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,営業時間内（10:00～23:00）,,,,,,,http://tower.jp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ショッピング,渋谷・目黒・世田谷>渋谷区,,"渋谷・目黒・世田谷>渋谷区,施設出入口の段差,エレベーター,11人以下,音声案内,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,スタッフの筆談対応,100cm以上,120cm以上,2cm未満",,,,,,,,,,,,,,,,,publish,111,,,,,%e3%82%bf%e3%83%af%e3%83%bc%e3%83%ac%e3%82%b3%e3%83%bc%e3%83%89-%e6%b8%8b%e8%b0%b7%e5%ba%97,,,default,,,,open,open,"2024-02-29 10:35:23"
