年度,会計,会計名称,款,款名称,項,項名称,目,目名称,大事業,大事業名称,節,節名称,細節,細節名称,支出済額
2020,1,一般会計,4,衛生費,2,清掃費,1,清掃総務費,2,清掃事務事業,14,使用料及び賃借料,1,借上料,"29,876"
2020,1,一般会計,4,衛生費,2,清掃費,1,清掃総務費,2,清掃事務事業,14,使用料及び賃借料,4,受信料,"14,545"
2020,1,一般会計,4,衛生費,2,清掃費,1,清掃総務費,3,清掃事務所施設維持管理事業,11,需用費,1,消耗品費,"50,766"
2020,1,一般会計,4,衛生費,2,清掃費,1,清掃総務費,3,清掃事務所施設維持管理事業,11,需用費,3,光熱水費,"948,632"
2020,1,一般会計,4,衛生費,2,清掃費,1,清掃総務費,3,清掃事務所施設維持管理事業,11,需用費,5,燃料費,"138,432"
2020,1,一般会計,4,衛生費,2,清掃費,1,清掃総務費,3,清掃事務所施設維持管理事業,12,役務費,3,保険料,"2,558"
2020,1,一般会計,4,衛生費,2,清掃費,1,清掃総務費,4,一部事務組合運営事業,19,負担金、補助及び交付金,1,負担金,"429,743,000"
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,1,車両管理事業,11,需用費,1,消耗品費,"7,865"
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,1,車両管理事業,11,需用費,5,燃料費,"1,100,540"
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,1,車両管理事業,11,需用費,6,修繕料,"1,918,119"
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,1,車両管理事業,12,役務費,3,保険料,"387,604"
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,1,車両管理事業,14,使用料及び賃借料,1,借上料,"1,828,428"
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,1,車両管理事業,18,備品購入費,2,機械器具等,"33,000"
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,1,車両管理事業,22,補償、補填及び賠償金,4,事故補償,0
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,1,車両管理事業,27,公課費,1,自動車重量税,"262,200"
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,2,ごみ収集・処分等作業事業,11,需用費,1,消耗品費,"1,707,428"
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,2,ごみ収集・処分等作業事業,13,委託料,27,収集・処分等,"428,109,363"
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,2,ごみ収集・処分等作業事業,14,使用料及び賃借料,2,使用料,"1,676,400"
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,2,ごみ収集・処分等作業事業,22,補償、補填及び賠償金,4,事故補償,0
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,3,環境整備事業,8,報償費,1,報償金,"6,410,564"
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,3,環境整備事業,11,需用費,1,消耗品費,"624,041"
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,3,環境整備事業,11,需用費,2,印刷製本費,"25,942,620"
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,3,環境整備事業,11,需用費,8,医薬材料費,"17,540"
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,3,環境整備事業,12,役務費,1,通信運搬費,0
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,3,環境整備事業,12,役務費,2,手数料,0
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,3,環境整備事業,12,役務費,3,保険料,0
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,3,環境整備事業,13,委託料,25,作成等,"229,900"
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,3,環境整備事業,13,委託料,27,収集・処分等,"454,024"
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,3,環境整備事業,13,委託料,28,事務処理等,"13,404,758"
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,3,環境整備事業,13,委託料,29,配送・搬送等,0
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,3,環境整備事業,13,委託料,35,配布等,"633,658"
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,3,環境整備事業,13,委託料,47,作製・配布,"44,944,229"
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,3,環境整備事業,14,使用料及び賃借料,1,借上料,0
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,3,環境整備事業,14,使用料及び賃借料,2,使用料,0
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,3,環境整備事業,14,使用料及び賃借料,3,通行料,"21,700"
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,3,環境整備事業,19,負担金、補助及び交付金,1,負担金,"30,000"
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,3,環境整備事業,19,負担金、補助及び交付金,2,補助金,"1,448,800"
2020,1,一般会計,4,衛生費,2,清掃費,2,塵芥処理費,3,環境整備事業,23,償還金、利子及び割引料,6,返還金,"1,406,841"
2020,1,一般会計,4,衛生費,2,清掃費,3,し尿処理費,1,し尿収集等作業事業,13,委託料,27,収集・処分等,"332,442"
2020,1,一般会計,4,衛生費,2,清掃費,3,し尿処理費,1,し尿収集等作業事業,13,委託料,28,事務処理等,"1,100"
2020,1,一般会計,4,衛生費,2,清掃費,4,新型コロナウイルス感染症対策費,1,新型コロナウイルス感染症対策事業,11,需用費,1,消耗品費,"96,030"
2020,1,一般会計,4,衛生費,2,清掃費,4,新型コロナウイルス感染症対策費,1,新型コロナウイルス感染症対策事業,12,役務費,2,手数料,"57,984,420"
2020,1,一般会計,4,衛生費,2,清掃費,4,新型コロナウイルス感染症対策費,1,新型コロナウイルス感染症対策事業,13,委託料,29,配送・搬送等,"11,805,200"
2020,1,一般会計,5,労働費,1,労働諸費,1,労働諸費,1,ふるさとハローワーク事業,1,報酬,17,会計年度任用職員,"1,846,406"
2020,1,一般会計,5,労働費,1,労働諸費,1,労働諸費,1,ふるさとハローワーク事業,3,職員手当等,5,会計年度任用職員期末手当,"265,199"
2020,1,一般会計,5,労働費,1,労働諸費,1,労働諸費,1,ふるさとハローワーク事業,12,役務費,1,通信運搬費,"209,591"
2020,1,一般会計,5,労働費,1,労働諸費,1,労働諸費,1,ふるさとハローワーク事業,12,役務費,2,手数料,"12,487"
2020,1,一般会計,5,労働費,1,労働諸費,1,労働諸費,1,ふるさとハローワーク事業,13,委託料,1,庁舎管理業務,"83,600"
2020,1,一般会計,5,労働費,1,労働諸費,1,労働諸費,1,ふるさとハローワーク事業,13,委託料,3,設備保守点検,0
2020,1,一般会計,5,労働費,1,労働諸費,1,労働諸費,1,ふるさとハローワーク事業,14,使用料及び賃借料,1,借上料,"3,162,499"
2020,1,一般会計,5,労働費,1,労働諸費,1,労働諸費,1,ふるさとハローワーク事業,19,負担金、補助及び交付金,1,負担金,"135,794"
2020,1,一般会計,6,農林業費,1,農業費,1,農業委員会費,1,農業委員会活動事業,1,報酬,2,委員,"8,447,999"
2020,1,一般会計,6,農林業費,1,農業費,1,農業委員会費,1,農業委員会活動事業,1,報酬,17,会計年度任用職員,"424,260"
2020,1,一般会計,6,農林業費,1,農業費,1,農業委員会費,1,農業委員会活動事業,9,旅費,1,費用弁償（普通）,943
2020,1,一般会計,6,農林業費,1,農業費,1,農業委員会費,1,農業委員会活動事業,9,旅費,2,費用弁償（特別）,"32,948"
2020,1,一般会計,6,農林業費,1,農業費,1,農業委員会費,1,農業委員会活動事業,10,交際費,6,会長交際費,0
2020,1,一般会計,6,農林業費,1,農業費,1,農業委員会費,1,農業委員会活動事業,11,需用費,1,消耗品費,"41,986"
2020,1,一般会計,6,農林業費,1,農業費,1,農業委員会費,1,農業委員会活動事業,11,需用費,2,印刷製本費,"50,000"
2020,1,一般会計,6,農林業費,1,農業費,1,農業委員会費,1,農業委員会活動事業,12,役務費,1,通信運搬費,"24,886"
2020,1,一般会計,6,農林業費,1,農業費,1,農業委員会費,1,農業委員会活動事業,13,委託料,18,システム保守点検,"330,000"
2020,1,一般会計,6,農林業費,1,農業費,1,農業委員会費,1,農業委員会活動事業,14,使用料及び賃借料,1,借上料,0
2020,1,一般会計,6,農林業費,1,農業費,1,農業委員会費,1,農業委員会活動事業,19,負担金、補助及び交付金,1,負担金,"484,800"
2020,1,一般会計,6,農林業費,1,農業費,1,農業委員会費,2,国有農地管理事業,11,需用費,1,消耗品費,"36,000"
2020,1,一般会計,6,農林業費,1,農業費,2,農業総務費,1,職員人件費,1,報酬,17,会計年度任用職員,"4,660,088"
2020,1,一般会計,6,農林業費,1,農業費,2,農業総務費,1,職員人件費,2,給料,2,一般職,"15,645,600"
2020,1,一般会計,6,農林業費,1,農業費,2,農業総務費,1,職員人件費,3,職員手当等,2,地域手当等,"11,871,420"
2020,1,一般会計,6,農林業費,1,農業費,2,農業総務費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"522,450"
2020,1,一般会計,6,農林業費,1,農業費,2,農業総務費,1,職員人件費,4,共済費,3,職員共済組合費,"5,543,235"
2020,1,一般会計,6,農林業費,1,農業費,2,農業総務費,1,職員人件費,9,旅費,3,普通旅費,"4,705"
2020,1,一般会計,6,農林業費,1,農業費,2,農業総務費,1,職員人件費,9,旅費,4,特別旅費,"31,884"
2020,1,一般会計,6,農林業費,1,農業費,3,農業振興費,1,農業振興対策事業,1,報酬,2,委員,"20,000"
2020,1,一般会計,6,農林業費,1,農業費,3,農業振興費,1,農業振興対策事業,8,報償費,3,記念品等,0
2020,1,一般会計,6,農林業費,1,農業費,3,農業振興費,1,農業振興対策事業,11,需用費,1,消耗品費,"299,360"
2020,1,一般会計,6,農林業費,1,農業費,3,農業振興費,1,農業振興対策事業,12,役務費,1,通信運搬費,"149,975"
2020,1,一般会計,6,農林業費,1,農業費,3,農業振興費,1,農業振興対策事業,12,役務費,2,手数料,"133,780"
2020,1,一般会計,6,農林業費,1,農業費,3,農業振興費,1,農業振興対策事業,19,負担金、補助及び交付金,1,負担金,0
2020,1,一般会計,6,農林業費,1,農業費,3,農業振興費,1,農業振興対策事業,19,負担金、補助及び交付金,2,補助金,"17,820,683"
2020,1,一般会計,6,農林業費,1,農業費,3,農業振興費,3,農業まつり事業,8,報償費,2,謝礼,0
2020,1,一般会計,6,農林業費,1,農業費,3,農業振興費,3,農業まつり事業,8,報償費,3,記念品等,0
2020,1,一般会計,6,農林業費,1,農業費,3,農業振興費,3,農業まつり事業,11,需用費,1,消耗品費,0
2020,1,一般会計,6,農林業費,1,農業費,3,農業振興費,3,農業まつり事業,11,需用費,2,印刷製本費,0
2020,1,一般会計,6,農林業費,1,農業費,3,農業振興費,3,農業まつり事業,11,需用費,4,食糧費,0
2020,1,一般会計,6,農林業費,1,農業費,3,農業振興費,3,農業まつり事業,12,役務費,4,筆耕翻訳料,0
2020,1,一般会計,6,農林業費,1,農業費,3,農業振興費,3,農業まつり事業,14,使用料及び賃借料,1,借上料,0
2020,1,一般会計,6,農林業費,1,農業費,3,農業振興費,5,市民農園事業,11,需用費,1,消耗品費,"3,000"
2020,1,一般会計,6,農林業費,1,農業費,3,農業振興費,5,市民農園事業,11,需用費,3,光熱水費,"51,969"
2020,1,一般会計,6,農林業費,1,農業費,3,農業振興費,5,市民農園事業,12,役務費,2,手数料,"52,948"
2020,1,一般会計,6,農林業費,1,農業費,3,農業振興費,5,市民農園事業,14,使用料及び賃借料,1,借上料,"3,913,665"
2020,1,一般会計,6,農林業費,1,農業費,3,農業振興費,6,ひまわりフェスティバル事業,19,負担金、補助及び交付金,2,補助金,0
2020,1,一般会計,7,商工費,1,商工費,1,商工総務費,1,職員人件費,1,報酬,17,会計年度任用職員,"11,418,702"
2020,1,一般会計,7,商工費,1,商工費,1,商工総務費,1,職員人件費,2,給料,2,一般職,"10,492,800"
2020,1,一般会計,7,商工費,1,商工費,1,商工総務費,1,職員人件費,3,職員手当等,2,地域手当等,"7,999,200"
2020,1,一般会計,7,商工費,1,商工費,1,商工総務費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"1,127,250"
2020,1,一般会計,7,商工費,1,商工費,1,商工総務費,1,職員人件費,4,共済費,3,職員共済組合費,"3,967,241"
2020,1,一般会計,7,商工費,1,商工費,1,商工総務費,1,職員人件費,9,旅費,3,普通旅費,"4,022"
2020,1,一般会計,7,商工費,1,商工費,2,商工振興費,1,商工会等育成事業,11,需用費,1,消耗品費,"25,119"
2020,1,一般会計,7,商工費,1,商工費,2,商工振興費,1,商工会等育成事業,11,需用費,2,印刷製本費,"211,310"
2020,1,一般会計,7,商工費,1,商工費,2,商工振興費,1,商工会等育成事業,12,役務費,1,通信運搬費,"39,540"
2020,1,一般会計,7,商工費,1,商工費,2,商工振興費,1,商工会等育成事業,13,委託料,25,作成等,"333,410"
2020,1,一般会計,7,商工費,1,商工費,2,商工振興費,1,商工会等育成事業,13,委託料,74,講座等,0
2020,1,一般会計,7,商工費,1,商工費,2,商工振興費,1,商工会等育成事業,14,使用料及び賃借料,2,使用料,0
2020,1,一般会計,7,商工費,1,商工費,2,商工振興費,1,商工会等育成事業,19,負担金、補助及び交付金,1,負担金,"5,000,000"
2020,1,一般会計,7,商工費,1,商工費,2,商工振興費,1,商工会等育成事業,19,負担金、補助及び交付金,2,補助金,"20,565,000"
2020,1,一般会計,7,商工費,1,商工費,2,商工振興費,2,融資事業,19,負担金、補助及び交付金,2,補助金,"3,245,599"
2020,1,一般会計,7,商工費,1,商工費,3,消費経済費,1,消費生活センター施設維持管理事業,11,需用費,1,消耗品費,"130,004"
2020,1,一般会計,7,商工費,1,商工費,3,消費経済費,1,消費生活センター施設維持管理事業,11,需用費,3,光熱水費,"1,287,781"
2020,1,一般会計,7,商工費,1,商工費,3,消費経済費,1,消費生活センター施設維持管理事業,11,需用費,6,修繕料,"1,575,462"
2020,1,一般会計,7,商工費,1,商工費,3,消費経済費,1,消費生活センター施設維持管理事業,11,需用費,8,医薬材料費,"2,984"
2020,1,一般会計,7,商工費,1,商工費,3,消費経済費,1,消費生活センター施設維持管理事業,12,役務費,1,通信運搬費,"218,752"
2020,1,一般会計,7,商工費,1,商工費,3,消費経済費,1,消費生活センター施設維持管理事業,12,役務費,3,保険料,"10,565"
2020,1,一般会計,7,商工費,1,商工費,3,消費経済費,1,消費生活センター施設維持管理事業,13,委託料,1,庁舎管理業務,"7,438,200"
2020,1,一般会計,7,商工費,1,商工費,3,消費経済費,1,消費生活センター施設維持管理事業,13,委託料,2,電気保安業務,"171,798"
2020,1,一般会計,7,商工費,1,商工費,3,消費経済費,1,消費生活センター施設維持管理事業,13,委託料,4,機器等保守点検,"744,810"
2020,1,一般会計,7,商工費,1,商工費,3,消費経済費,1,消費生活センター施設維持管理事業,13,委託料,5,特殊建築物定期検査,"159,500"
2020,1,一般会計,7,商工費,1,商工費,3,消費経済費,1,消費生活センター施設維持管理事業,13,委託料,15,警備等,"198,000"
2020,1,一般会計,7,商工費,1,商工費,3,消費経済費,2,消費者保護対策事業,1,報酬,2,委員,0
2020,1,一般会計,7,商工費,1,商工費,3,消費経済費,2,消費者保護対策事業,8,報償費,2,謝礼,"193,000"
2020,1,一般会計,7,商工費,1,商工費,3,消費経済費,2,消費者保護対策事業,9,旅費,1,費用弁償（普通）,"12,502"
2020,1,一般会計,7,商工費,1,商工費,3,消費経済費,2,消費者保護対策事業,9,旅費,2,費用弁償（特別）,"8,848"
2020,1,一般会計,7,商工費,1,商工費,3,消費経済費,2,消費者保護対策事業,11,需用費,1,消耗品費,"2,367,278"
2020,1,一般会計,7,商工費,1,商工費,3,消費経済費,2,消費者保護対策事業,11,需用費,2,印刷製本費,"567,930"
2020,1,一般会計,7,商工費,1,商工費,3,消費経済費,2,消費者保護対策事業,12,役務費,1,通信運搬費,"158,276"
2020,1,一般会計,7,商工費,1,商工費,3,消費経済費,2,消費者保護対策事業,12,役務費,3,保険料,"1,000"
2020,1,一般会計,7,商工費,1,商工費,3,消費経済費,2,消費者保護対策事業,13,委託料,31,相談等,"264,000"
2020,1,一般会計,7,商工費,1,商工費,3,消費経済費,2,消費者保護対策事業,13,委託料,35,配布等,"222,437"
2020,1,一般会計,7,商工費,1,商工費,3,消費経済費,2,消費者保護対策事業,13,委託料,52,保育等,"5,600"
2020,1,一般会計,7,商工費,1,商工費,3,消費経済費,2,消費者保護対策事業,14,使用料及び賃借料,1,借上料,"11,210"
2020,1,一般会計,7,商工費,1,商工費,3,消費経済費,2,消費者保護対策事業,19,負担金、補助及び交付金,1,負担金,"37,430"
2020,1,一般会計,7,商工費,1,商工費,3,消費経済費,2,消費者保護対策事業,19,負担金、補助及び交付金,2,補助金,"25,000"
2020,1,一般会計,8,土木費,1,土木管理費,1,土木総務費,1,職員人件費,1,報酬,17,会計年度任用職員,"2,943,900"
2020,1,一般会計,8,土木費,1,土木管理費,1,土木総務費,1,職員人件費,2,給料,2,一般職,"41,370,440"
2020,1,一般会計,8,土木費,1,土木管理費,1,土木総務費,1,職員人件費,3,職員手当等,2,地域手当等,"29,597,238"
2020,1,一般会計,8,土木費,1,土木管理費,1,土木総務費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"348,300"
2020,1,一般会計,8,土木費,1,土木管理費,1,土木総務費,1,職員人件費,4,共済費,3,職員共済組合費,"13,706,871"
2020,1,一般会計,8,土木費,1,土木管理費,1,土木総務費,1,職員人件費,9,旅費,3,普通旅費,"20,180"
2020,1,一般会計,8,土木費,1,土木管理費,1,土木総務費,2,車両管理事業,11,需用費,5,燃料費,"132,042"
2020,1,一般会計,8,土木費,1,土木管理費,1,土木総務費,2,車両管理事業,11,需用費,6,修繕料,"45,151"
2020,1,一般会計,8,土木費,1,土木管理費,1,土木総務費,2,車両管理事業,12,役務費,3,保険料,"46,362"
2020,1,一般会計,8,土木費,1,土木管理費,1,土木総務費,2,車両管理事業,14,使用料及び賃借料,1,借上料,"208,560"
2020,1,一般会計,8,土木費,1,土木管理費,1,土木総務費,2,車両管理事業,27,公課費,1,自動車重量税,"16,400"
2020,1,一般会計,8,土木費,1,土木管理費,1,土木総務費,3,道路台帳整備事業,13,委託料,28,事務処理等,"880,000"
2020,1,一般会計,8,土木費,1,土木管理費,1,土木総務費,3,道路台帳整備事業,13,委託料,39,整備等,"4,884,000"
2020,1,一般会計,8,土木費,1,土木管理費,1,土木総務費,4,道路管理事務事業,9,旅費,1,費用弁償（普通）,0
2020,1,一般会計,8,土木費,1,土木管理費,1,土木総務費,4,道路管理事務事業,11,需用費,1,消耗品費,"187,350"
2020,1,一般会計,8,土木費,1,土木管理費,1,土木総務費,4,道路管理事務事業,12,役務費,1,通信運搬費,"50,856"
2020,1,一般会計,8,土木費,1,土木管理費,1,土木総務費,4,道路管理事務事業,12,役務費,3,保険料,"242,570"
2020,1,一般会計,8,土木費,1,土木管理費,1,土木総務費,4,道路管理事務事業,13,委託料,4,機器等保守点検,"22,000"
2020,1,一般会計,8,土木費,1,土木管理費,1,土木総務費,4,道路管理事務事業,14,使用料及び賃借料,1,借上料,"2,186,990"
2020,1,一般会計,8,土木費,1,土木管理費,1,土木総務費,4,道路管理事務事業,18,備品購入費,2,機械器具等,"47,855"
2020,1,一般会計,8,土木費,1,土木管理費,1,土木総務費,4,道路管理事務事業,19,負担金、補助及び交付金,1,負担金,"56,900"
2020,1,一般会計,8,土木費,1,土木管理費,1,土木総務費,4,道路管理事務事業,22,補償、補填及び賠償金,4,事故補償,0
2020,1,一般会計,8,土木費,1,土木管理費,1,土木総務費,5,河川用水路事業,11,需用費,3,光熱水費,"161,194"
2020,1,一般会計,8,土木費,1,土木管理費,1,土木総務費,5,河川用水路事業,19,負担金、補助及び交付金,1,負担金,"65,000"
2020,1,一般会計,8,土木費,1,土木管理費,1,土木総務費,6,屋外広告物事業,11,需用費,1,消耗品費,0
2020,1,一般会計,8,土木費,1,土木管理費,1,土木総務費,6,屋外広告物事業,11,需用費,2,印刷製本費,"10,000"
2020,1,一般会計,8,土木費,1,土木管理費,1,土木総務費,6,屋外広告物事業,13,委託料,27,収集・処分等,"935,999"
2020,1,一般会計,8,土木費,2,道路橋梁費,1,道路維持費,1,道路維持補修事業,8,報償費,2,謝礼,"1,262,520"
2020,1,一般会計,8,土木費,2,道路橋梁費,1,道路維持費,1,道路維持補修事業,11,需用費,1,消耗品費,"94,319"
2020,1,一般会計,8,土木費,2,道路橋梁費,1,道路維持費,1,道路維持補修事業,11,需用費,5,燃料費,0
2020,1,一般会計,8,土木費,2,道路橋梁費,1,道路維持費,1,道路維持補修事業,13,委託料,6,樹木剪定,"988,900"
2020,1,一般会計,8,土木費,2,道路橋梁費,1,道路維持費,1,道路維持補修事業,13,委託料,10,設計・監理等,"7,700,000"
2020,1,一般会計,8,土木費,2,道路橋梁費,1,道路維持費,1,道路維持補修事業,13,委託料,12,清掃等,"495,000"
2020,1,一般会計,8,土木費,2,道路橋梁費,1,道路維持費,1,道路維持補修事業,14,使用料及び賃借料,1,借上料,"127,160"
2020,1,一般会計,8,土木費,2,道路橋梁費,1,道路維持費,1,道路維持補修事業,15,工事請負費,4,補修工事,"37,986,190"
2020,1,一般会計,8,土木費,2,道路橋梁費,1,道路維持費,1,道路維持補修事業,16,原材料費,2,補修用資材,"979,994"
2020,1,一般会計,8,土木費,2,道路橋梁費,1,道路維持費,2,駅前広場維持事業,11,需用費,1,消耗品費,"8,800"
2020,1,一般会計,8,土木費,2,道路橋梁費,1,道路維持費,2,駅前広場維持事業,13,委託料,4,機器等保守点検,"1,045,000"
2020,1,一般会計,8,土木費,2,道路橋梁費,1,道路維持費,2,駅前広場維持事業,13,委託料,6,樹木剪定,"759,000"
2020,1,一般会計,8,土木費,2,道路橋梁費,1,道路維持費,2,駅前広場維持事業,13,委託料,12,清掃等,"1,391,712"
2020,1,一般会計,8,土木費,2,道路橋梁費,2,道路新設改良費,1,道路整備事業,11,需用費,1,消耗品費,"44,214"
2020,1,一般会計,8,土木費,2,道路橋梁費,2,道路新設改良費,1,道路整備事業,13,委託料,19,調査等,"9,295,000"
2020,1,一般会計,8,土木費,2,道路橋梁費,2,道路新設改良費,1,道路整備事業,14,使用料及び賃借料,1,借上料,"1,374,790"
2020,1,一般会計,8,土木費,2,道路橋梁費,2,道路新設改良費,1,道路整備事業,14,使用料及び賃借料,2,使用料,"158,213"
2020,1,一般会計,8,土木費,2,道路橋梁費,2,道路新設改良費,1,道路整備事業,15,工事請負費,8,整備工事,"125,343,058"
2020,1,一般会計,8,土木費,2,道路橋梁費,2,道路新設改良費,1,道路整備事業,15,工事請負費,8,整備工事,"9,900,000"
2020,1,一般会計,8,土木費,2,道路橋梁費,2,道路新設改良費,1,道路整備事業,19,負担金、補助及び交付金,1,負担金,"14,702,716"
2020,1,一般会計,8,土木費,2,道路橋梁費,2,道路新設改良費,1,道路整備事業,19,負担金、補助及び交付金,1,負担金,"3,083,000"
2020,1,一般会計,8,土木費,2,道路橋梁費,2,道路新設改良費,2,道路用地購入事業,11,需用費,1,消耗品費,"92,936"
2020,1,一般会計,8,土木費,2,道路橋梁費,2,道路新設改良費,2,道路用地購入事業,13,委託料,11,不動産鑑定,"1,068,100"
2020,1,一般会計,8,土木費,2,道路橋梁費,2,道路新設改良費,2,道路用地購入事業,15,工事請負費,8,整備工事,"713,350"
2020,1,一般会計,8,土木費,2,道路橋梁費,2,道路新設改良費,2,道路用地購入事業,17,公有財産購入費,1,土地・建物購入費,"24,164,000"
2020,1,一般会計,8,土木費,2,道路橋梁費,2,道路新設改良費,2,道路用地購入事業,22,補償、補填及び賠償金,2,移転補償,"2,960,510"
2020,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,2,交通安全施設整備事業,11,需用費,6,修繕料,"2,778,501"
2020,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,2,交通安全施設整備事業,15,工事請負費,2,設置工事,"3,047,000"
2020,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,2,交通安全施設整備事業,15,工事請負費,3,改修工事,"28,820,000"
2020,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,2,交通安全施設整備事業,15,工事請負費,8,整備工事,"1,425,424"
2020,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,3,歩道用地購入事業,11,需用費,1,消耗品費,"10,000"
2020,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,3,歩道用地購入事業,13,委託料,11,不動産鑑定,0
2020,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,3,歩道用地購入事業,17,公有財産購入費,1,土地・建物購入費,"11,686,300"
2020,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,4,放置自転車対策事業,11,需用費,1,消耗品費,"14,813"
2020,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,4,放置自転車対策事業,11,需用費,2,印刷製本費,0
2020,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,4,放置自転車対策事業,11,需用費,3,光熱水費,"32,833"
2020,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,4,放置自転車対策事業,11,需用費,5,燃料費,"30,801"
2020,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,4,放置自転車対策事業,12,役務費,1,通信運搬費,"62,550"
2020,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,4,放置自転車対策事業,12,役務費,3,保険料,"16,063"
2020,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,4,放置自転車対策事業,13,委託料,26,指導等,"8,759,658"
2020,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,4,放置自転車対策事業,13,委託料,27,収集・処分等,"35,150"
2020,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,4,放置自転車対策事業,13,委託料,39,整備等,"2,943,586"
2020,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,4,放置自転車対策事業,14,使用料及び賃借料,1,借上料,"2,162,055"
2020,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,5,地下駐輪場運営管理事業,11,需用費,1,消耗品費,"19,800"
2020,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,5,地下駐輪場運営管理事業,12,役務費,3,保険料,"33,993"
2020,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,5,地下駐輪場運営管理事業,13,委託料,4,機器等保守点検,"1,518,000"
2020,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,5,地下駐輪場運営管理事業,13,委託料,20,運営管理費,0
2020,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,5,地下駐輪場運営管理事業,14,使用料及び賃借料,1,借上料,"4,883,340"
2020,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,5,地下駐輪場運営管理事業,15,工事請負費,3,改修工事,"214,500"
2020,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,5,地下駐輪場運営管理事業,19,負担金、補助及び交付金,2,補助金,"8,315,000"
2020,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,6,有料駐輪場運営管理事業,12,役務費,3,保険料,374
2020,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,6,有料駐輪場運営管理事業,14,使用料及び賃借料,1,借上料,"6,136,162"
2020,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,6,有料駐輪場運営管理事業,19,負担金、補助及び交付金,2,補助金,"1,678,000"
2020,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,1,職員人件費,1,報酬,17,会計年度任用職員,"6,939,263"
2020,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,1,職員人件費,2,給料,2,一般職,"55,546,499"
