年度,会計,会計名称,款,款名称,項,項名称,目,目名称,節,節名称,細節,細節名称,当初予算額
2021,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,20,地方公務員災害補償負担金精算金,"1,000"
2021,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,34,心身障害者ガソリン費補助返還金,"1,000"
2021,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,35,心身障害者福祉手当返還金,0
2021,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,46,住居確保給付金過年度返還金,0
2021,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,47,清瀬市心身障害者（児）手当返還金,0
2021,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,48,私立保育園等補助金等返還金,0
2021,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,49,緊急通報システム利用者負担金,0
2021,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,50,電話回線使用料返還金,0
2021,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,51,行旅病人・死亡人等取扱費,0
2021,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,54,生活保護費等国庫負担金,0
2021,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,55,地域生活支援事業返還金,0
2021,1,一般会計,22,市債,1,市債,1,総務債,1,総務債,5,新庁舎建設事業（逓次繰越費）,0
2021,1,一般会計,22,市債,1,市債,1,総務債,1,総務債,5,新庁舎建設事業（逓次繰越費）,0
2021,1,一般会計,22,市債,1,市債,1,総務債,1,総務債,6,野塩地域市民センター耐震改修事業,"173,000,000"
2021,1,一般会計,22,市債,1,市債,1,総務債,1,総務債,7,郷土博物館ギャラリー改修事業,"33,000,000"
2021,1,一般会計,22,市債,1,市債,2,民生債,1,民生債,3,（仮称）野塩集会施設建設事業,"26,000,000"
2021,1,一般会計,22,市債,1,市債,5,土木債,1,土木債,2,道路維持補修事業,"16,000,000"
2021,1,一般会計,22,市債,1,市債,5,土木債,1,土木債,3,道路整備事業,"31,000,000"
2021,1,一般会計,22,市債,1,市債,5,土木債,1,土木債,7,清柳橋架替事業,"30,000,000"
2021,1,一般会計,22,市債,1,市債,5,土木債,1,土木債,8,せせらぎ公園用地購入事業,"106,000,000"
2021,1,一般会計,22,市債,1,市債,5,土木債,1,土木債,9,中里一丁目緑地用地購入事業,"113,000,000"
2021,1,一般会計,22,市債,1,市債,6,消防債,1,消防債,3,防災行政無線移設事業,"69,000,000"
2021,1,一般会計,22,市債,1,市債,7,教育債,1,教育債,11,小学校体育館空調設備整備事業,"77,000,000"
2021,1,一般会計,22,市債,1,市債,7,教育債,1,教育債,12,内山運動公園サッカー場人工芝張替事業,"67,000,000"
2021,1,一般会計,22,市債,1,市債,7,教育債,1,教育債,13,児童センター空調設備整備事業,"135,000,000"
2021,1,一般会計,22,市債,1,市債,10,臨時財政対策債,1,臨時財政対策債,1,臨時財政対策債,"1,300,000,000"
2021,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,1,一般被保険者国民健康保険税,1,医療給付費分現年課税分,1,医療給付費分現年度分,"849,428,000"
2021,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,1,一般被保険者国民健康保険税,1,医療給付費分現年課税分,2,医療給付費分過年度分,"6,650,000"
2021,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,1,一般被保険者国民健康保険税,2,後期高齢者支援金分現年課税分,1,後期高齢者支援金分現年度分,"296,744,000"
2021,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,1,一般被保険者国民健康保険税,2,後期高齢者支援金分現年課税分,2,後期高齢者支援金分過年度分,"1,890,000"
2021,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,1,一般被保険者国民健康保険税,3,介護納付金分現年課税分,1,介護納付金分現年度分,"128,209,000"
2021,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,1,一般被保険者国民健康保険税,3,介護納付金分現年課税分,2,介護納付金分過年度分,"1,050,000"
2021,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,1,一般被保険者国民健康保険税,4,医療給付費分滞納繰越分,1,医療給付費分滞納繰越分（収入歩合　３２．０％）,"46,912,000"
2021,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,1,一般被保険者国民健康保険税,5,後期高齢者支援金分滞納繰越分,1,後期高齢者支援金分滞納繰越分（収入歩合３２．０％）,"14,470,000"
2021,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,1,一般被保険者国民健康保険税,6,介護納付金分滞納繰越分,1,介護納付金分滞納繰越分（収入歩合３２．０％）,"9,362,000"
2021,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,2,退職被保険者等国民健康保険税,1,医療給付費分現年課税分,2,医療給付費分過年度分,"1,000"
2021,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,2,退職被保険者等国民健康保険税,2,後期高齢者支援金分現年課税分,2,後期高齢者支援金分過年度分,"1,000"
2021,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,2,退職被保険者等国民健康保険税,3,介護納付金分現年課税分,2,介護納付金分過年度分,"1,000"
2021,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,2,退職被保険者等国民健康保険税,4,医療給付費分滞納繰越分,1,医療給付費分滞納繰越分（収入歩合３２．０％）,"21,000"
2021,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,2,退職被保険者等国民健康保険税,5,後期高齢者支援金分滞納繰越分,1,後期高齢者支援金分滞納繰越分（収入歩合３２．０％）,"3,000"
2021,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,2,退職被保険者等国民健康保険税,6,介護納付金分滞納繰越分,1,介護納付金分滞納繰越分（収入歩合３２．０％）,"7,000"
2021,2,国民健康保険事業特別会計,2,一部負担金,1,一部負担金,1,一部負担金,1,現年度分,1,一部負担金繰替金戻入,"1,000"
2021,2,国民健康保険事業特別会計,3,国庫支出金,1,国庫補助金,1,災害時臨時特例補助金,1,災害時臨時特例補助金,1,災害時臨時特例補助金,"201,000"
2021,2,国民健康保険事業特別会計,4,都支出金,1,都補助金,1,保険給付費等交付金,1,普通交付金,1,普通交付金,"5,232,910,000"
2021,2,国民健康保険事業特別会計,4,都支出金,1,都補助金,1,保険給付費等交付金,2,特別交付金,1,保険者努力支援分,"32,119,000"
2021,2,国民健康保険事業特別会計,4,都支出金,1,都補助金,1,保険給付費等交付金,2,特別交付金,2,特別調整交付金分（市町村分）,"48,393,000"
2021,2,国民健康保険事業特別会計,4,都支出金,1,都補助金,1,保険給付費等交付金,2,特別交付金,3,都繰入金（２号分）,"75,895,000"
2021,2,国民健康保険事業特別会計,4,都支出金,1,都補助金,1,保険給付費等交付金,2,特別交付金,4,特定健康診査等負担金（２／３）,"28,000,000"
2021,2,国民健康保険事業特別会計,4,都支出金,1,都補助金,2,都補助金,1,都補助金,1,都補助金,"23,344,000"
2021,2,国民健康保険事業特別会計,5,財産収入,1,財産運用収入,1,利子及び配当金,1,利子及び配当金,1,国民健康保険事業運営基金積立金,"1,000"
2021,2,国民健康保険事業特別会計,6,繰入金,1,繰入金,1,繰入金,1,保険基盤安定繰入金,1,保険基盤安定繰入金（保険税軽減分）,"169,951,000"
2021,2,国民健康保険事業特別会計,6,繰入金,1,繰入金,1,繰入金,1,保険基盤安定繰入金,2,保険基盤安定繰入金（保険者支援分）,"103,153,000"
2021,2,国民健康保険事業特別会計,6,繰入金,1,繰入金,1,繰入金,2,一般会計繰入金,1,職員人件費等繰入金,"178,542,000"
2021,2,国民健康保険事業特別会計,6,繰入金,1,繰入金,1,繰入金,2,一般会計繰入金,2,出産育児一時金繰入金,"18,000,000"
2021,2,国民健康保険事業特別会計,6,繰入金,1,繰入金,1,繰入金,2,一般会計繰入金,3,財政安定化支援事業繰入金,"5,940,000"
2021,2,国民健康保険事業特別会計,6,繰入金,1,繰入金,1,繰入金,2,一般会計繰入金,4,その他一般会計繰入金,"585,540,000"
2021,2,国民健康保険事業特別会計,7,繰越金,1,繰越金,1,繰越金,1,繰越金,1,前年度繰越金,"30,000,000"
2021,2,国民健康保険事業特別会計,8,諸収入,1,延滞金・加算金及び過料,1,延滞金,1,延滞金,1,延滞金,"2,500,000"
2021,2,国民健康保険事業特別会計,8,諸収入,1,延滞金・加算金及び過料,2,加算金,1,加算金,1,加算金,"1,000"
2021,2,国民健康保険事業特別会計,8,諸収入,1,延滞金・加算金及び過料,3,過料,1,過料,1,過料,"1,000"
2021,2,国民健康保険事業特別会計,8,諸収入,3,特定健康診査等受託料,1,特定健康診査等受託料,1,特定健康診査等受託料,1,特定健康診査等受託料,"1,000"
2021,2,国民健康保険事業特別会計,8,諸収入,4,雑入,1,滞納処分費,1,滞納処分費,1,滞納者差押,"1,000"
2021,2,国民健康保険事業特別会計,8,諸収入,4,雑入,2,弁償金,1,弁償金,1,弁償金,"1,000"
2021,2,国民健康保険事業特別会計,8,諸収入,4,雑入,3,第三者納付金,1,第三者納付金,1,第三者行為による賠償,"5,000,000"
2021,2,国民健康保険事業特別会計,8,諸収入,4,雑入,4,返納金,1,返納金,1,不当利得等過年度分,"500,000"
2021,2,国民健康保険事業特別会計,8,諸収入,4,雑入,4,返納金,1,返納金,2,不当利得等繰越分,"100,000"
2021,2,国民健康保険事業特別会計,8,諸収入,4,雑入,5,雑入,1,雑入,1,雑入,"156,000"
2021,3,下水道事業特別会計,1,分担金及び負担金,1,負担金,1,下水道事業受益者負担金,1,現年度分,1,現年度分,"3,083,000"
2021,3,下水道事業特別会計,2,使用料及び手数料,1,使用料,1,下水道使用料,1,現年度分,1,現年度分,"963,978,000"
2021,3,下水道事業特別会計,2,使用料及び手数料,2,手数料,1,下水道手数料,1,下水道手数料,1,指定工事店指定申請等,"260,000"
2021,3,下水道事業特別会計,3,国庫支出金,2,国庫補助金,1,下水道事業国庫補助金,1,公共下水道事業補助金,1,社会資本整備総合交付金（１／２）,"59,000,000"
2021,3,下水道事業特別会計,4,都支出金,1,都補助金,1,下水道事業都補助金,1,公共下水道事業補助金,4,市町村下水道事業都費補助金（２．５／１００）,"5,625,000"
2021,3,下水道事業特別会計,5,繰入金,1,繰入金,1,繰入金,1,繰入金,1,一般会計繰入金,"109,333,000"
2021,3,下水道事業特別会計,7,諸収入,1,延滞金、加算金及び過料,1,延滞金,1,延滞金,1,受益者負担金延滞金,"1,000"
2021,3,下水道事業特別会計,7,諸収入,3,雑入,1,雑入,1,雑入,1,雑入,"36,000"
2021,3,下水道事業特別会計,8,市債,1,市債,1,市債,1,下水道債,1,公共下水道事業,"254,200,000"
2021,3,下水道事業特別会計,8,市債,1,市債,1,市債,1,下水道債,2,流域下水道事業,"87,200,000"
2021,7,駐車場事業特別会計,2,繰越金,1,繰越金,1,繰越金,1,繰越金,1,前年度繰越金,"1,000,000"
2021,7,駐車場事業特別会計,3,諸収入,2,雑入,1,雑入,1,雑入,2,指定管理者納付金,"78,000,000"
2021,8,介護保険特別会計,1,保険料,1,介護保険料,1,第１号被保険者保険料,1,現年度分,1,特別徴収保険料,"1,156,396,000"
2021,8,介護保険特別会計,1,保険料,1,介護保険料,1,第１号被保険者保険料,1,現年度分,2,普通徴収保険料,"119,979,000"
2021,8,介護保険特別会計,1,保険料,1,介護保険料,1,第１号被保険者保険料,2,滞納繰越分,1,滞納繰越分,"4,158,000"
2021,8,介護保険特別会計,2,国庫支出金,1,国庫負担金,1,介護給付費負担金,1,現年度分,1,介護給付費負担金,"1,176,340,000"
2021,8,介護保険特別会計,2,国庫支出金,2,国庫補助金,1,調整交付金,1,現年度分,1,調整交付金,"373,152,000"
2021,8,介護保険特別会計,2,国庫支出金,2,国庫補助金,1,調整交付金,1,現年度分,2,特別調整交付金,"6,000"
2021,8,介護保険特別会計,2,国庫支出金,2,国庫補助金,2,地域支援事業交付金,1,現年度分,1,地域支援事業交付金（介護予防・日常生活支援総合事業）,"65,426,000"
2021,8,介護保険特別会計,2,国庫支出金,2,国庫補助金,2,地域支援事業交付金,1,現年度分,2,地域支援事業交付金（包括的支援事業・任意事業）,"58,076,000"
2021,8,介護保険特別会計,2,国庫支出金,2,国庫補助金,3,保険者機能強化推進交付金,1,保険者機能強化推進交付金,1,保険者機能強化推進交付金,"13,556,000"
2021,8,介護保険特別会計,2,国庫支出金,2,国庫補助金,4,介護保険保険者努力支援交付金,1,介護保険保険者努力支援交付金,1,介護保険保険者努力支援交付金,"16,123,000"
2021,8,介護保険特別会計,2,国庫支出金,2,国庫補助金,5,介護保険災害臨時特例補助金,1,介護保険災害臨時特例補助金,1,介護保険災害臨時特例補助金,"10,000"
2021,8,介護保険特別会計,3,支払基金交付金,1,支払基金交付金,1,介護給付費交付金,1,現年度分,1,介護給付費交付金,"1,776,916,000"
2021,8,介護保険特別会計,3,支払基金交付金,1,支払基金交付金,2,地域支援事業交付金,1,現年度分,1,地域支援事業交付金,"70,660,000"
2021,8,介護保険特別会計,4,都支出金,1,都負担金,1,介護給付費負担金,1,現年度分,1,介護給付費負担金,"962,540,000"
2021,8,介護保険特別会計,4,都支出金,2,都補助金,2,地域支援事業交付金,1,現年度分,1,地域支援事業交付金（介護予防・日常生活支援総合事業）,"32,713,000"
2021,8,介護保険特別会計,4,都支出金,2,都補助金,2,地域支援事業交付金,1,現年度分,2,地域支援事業交付金（包括的支援事業・任意事業）,"29,038,000"
2021,8,介護保険特別会計,5,財産収入,1,財産運用収入,2,利子及び配当金,1,利子及び配当金,1,介護給付費準備基金利子,"200,000"
2021,8,介護保険特別会計,6,繰入金,1,一般会計繰入金,1,介護給付費繰入金,1,現年度分,1,介護給付費繰入金,"822,646,000"
2021,8,介護保険特別会計,6,繰入金,1,一般会計繰入金,2,地域支援事業繰入金,1,現年度分,1,地域支援事業繰入金（介護予防・日常生活支援総合事業）,"32,713,000"
2021,8,介護保険特別会計,6,繰入金,1,一般会計繰入金,2,地域支援事業繰入金,1,現年度分,2,地域支援事業繰入金（包括的支援事業・任意事業）,"29,038,000"
2021,8,介護保険特別会計,6,繰入金,1,一般会計繰入金,3,その他一般会計繰入金,1,職員給与費等繰入金,1,職員給与費等繰入金,"140,266,000"
2021,8,介護保険特別会計,6,繰入金,1,一般会計繰入金,3,その他一般会計繰入金,2,事務費繰入金,1,事務費繰入金,"55,809,000"
2021,8,介護保険特別会計,6,繰入金,1,一般会計繰入金,4,低所得者保険料軽減繰入金,1,現年度分,1,低所得者保険料軽減繰入金,"105,231,000"
2021,8,介護保険特別会計,6,繰入金,1,一般会計繰入金,4,低所得者保険料軽減繰入金,2,過年度分,1,低所得者保険料軽減繰入金,"4,000"
2021,8,介護保険特別会計,6,繰入金,2,基金繰入金,1,介護給付費準備基金繰入金,1,介護給付費準備基金繰入金,1,介護給付費準備基金繰入金,"150,000,000"
2021,8,介護保険特別会計,7,諸収入,1,延滞金・加算金及び過料,1,第１号被保険者延滞金,1,第１号被保険者延滞金,1,第１号被保険者延滞金,"1,000"
2021,8,介護保険特別会計,7,諸収入,3,雑入,1,第三者納付金,1,第三者納付金,1,第三者行為による賠償金,"1,000"
2021,8,介護保険特別会計,7,諸収入,3,雑入,3,雑入,1,雑入,1,返納金,"1,000"
2021,8,介護保険特別会計,7,諸収入,3,雑入,3,雑入,1,雑入,2,雑入,"1,000"
2021,8,介護保険特別会計,8,繰越金,1,繰越金,1,繰越金,1,繰越金,1,前年度繰越金,"6,000,000"
2021,9,後期高齢者医療特別会計,1,後期高齢者医療保険料,1,後期高齢者医療保険料,1,特別徴収保険料,1,現年度分,1,特別徴収保険料,"540,314,000"
2021,9,後期高齢者医療特別会計,1,後期高齢者医療保険料,1,後期高齢者医療保険料,2,普通徴収保険料,1,現年度分,1,普通徴収保険料,"349,698,000"
2021,9,後期高齢者医療特別会計,1,後期高齢者医療保険料,1,後期高齢者医療保険料,2,普通徴収保険料,2,滞納繰越分,1,普通徴収保険料（滞納繰越分）,"4,627,000"
2021,9,後期高齢者医療特別会計,2,使用料及び手数料,1,手数料,1,証明手数料,1,証明手数料,1,証明手数料,"1,000"
2021,9,後期高齢者医療特別会計,3,国庫支出金,1,国庫補助金,1,後期高齢者医療事業国庫補助金,2,特別調整交付金,1,特別調整交付金,"1,405,000"
2021,9,後期高齢者医療特別会計,3,国庫支出金,1,国庫補助金,3,保健事業費国庫補助金,1,保健事業費国庫補助金,1,長寿・健康増進事業費,"2,735,000"
2021,9,後期高齢者医療特別会計,4,繰入金,1,他会計繰入金,1,一般会計繰入金,1,療養給付費繰入金,1,療養給付費繰入金,"731,945,000"
2021,9,後期高齢者医療特別会計,4,繰入金,1,他会計繰入金,1,一般会計繰入金,2,保険基盤安定繰入金,1,保険基盤安定繰入金,"183,524,000"
2021,9,後期高齢者医療特別会計,4,繰入金,1,他会計繰入金,1,一般会計繰入金,3,事務費繰入金,1,事務費繰入金,"61,895,000"
2021,9,後期高齢者医療特別会計,4,繰入金,1,他会計繰入金,1,一般会計繰入金,4,保険料軽減措置繰入金,1,保険料軽減措置繰入金,"67,872,000"
2021,9,後期高齢者医療特別会計,4,繰入金,1,他会計繰入金,1,一般会計繰入金,5,健康診査費繰入金,1,健康診査費繰入金,"23,612,000"
2021,9,後期高齢者医療特別会計,5,繰越金,1,繰越金,1,繰越金,1,繰越金,1,前年度繰越金,"1,000,000"
2021,9,後期高齢者医療特別会計,6,諸収入,1,延滞金・加算金及び過料,1,延滞金,1,延滞金,1,延滞金,"1,000"
2021,9,後期高齢者医療特別会計,6,諸収入,1,延滞金・加算金及び過料,2,過料,1,過料,1,過料,"1,000"
2021,9,後期高齢者医療特別会計,6,諸収入,2,償還金及び還付加算金,1,還付金,1,還付金,1,保険料還付金,"1,000"
2021,9,後期高齢者医療特別会計,6,諸収入,2,償還金及び還付加算金,2,還付加算金,1,還付加算金,1,還付加算金,"1,000"
2021,9,後期高齢者医療特別会計,6,諸収入,3,預金利子,1,預金利子,1,預金利子,1,預金利子,"1,000"
2021,9,後期高齢者医療特別会計,6,諸収入,4,受託事業収入,1,受託事業収入,1,健康診査費受託事業収入,1,健康診査費受託事業収入,"40,365,000"
2021,9,後期高齢者医療特別会計,6,諸収入,4,受託事業収入,1,受託事業収入,2,葬祭費支給受託事業収入,1,葬祭費支給受託事業収入,"29,000,000"
2021,9,後期高齢者医療特別会計,6,諸収入,5,雑入,1,滞納処分費,1,滞納処分費,1,滞納処分費,"1,000"
2021,9,後期高齢者医療特別会計,6,諸収入,5,雑入,2,雑入,1,雑入,1,雑入,"1,000"
2021,9,後期高齢者医療特別会計,6,諸収入,5,雑入,2,雑入,1,雑入,2,広域連合補助金,"7,000,000"
