年度,会計,会計名称,款,款名称,項,項名称,目,目名称,大事業,大事業名称,節,節名称,細節,細節名称,当初予算額
2021,1,一般会計,8,土木費,2,道路橋梁費,2,道路新設改良費,5,道路整備事業（継続費）,19,負担金、補助及び交付金,1,負担金,0
2021,1,一般会計,8,土木費,2,道路橋梁費,2,道路新設改良費,5,道路整備事業（継続費）,19,負担金、補助及び交付金,1,負担金,0
2021,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,2,交通安全施設整備事業,11,需用費,6,修繕料,"2,500,000"
2021,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,2,交通安全施設整備事業,15,工事請負費,2,設置工事,"1,700,000"
2021,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,4,放置自転車対策事業,11,需用費,1,消耗品費,"17,000"
2021,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,4,放置自転車対策事業,11,需用費,2,印刷製本費,"100,000"
2021,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,4,放置自転車対策事業,11,需用費,3,光熱水費,"32,000"
2021,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,4,放置自転車対策事業,11,需用費,5,燃料費,"34,000"
2021,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,4,放置自転車対策事業,12,役務費,1,通信運搬費,"89,000"
2021,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,4,放置自転車対策事業,12,役務費,3,保険料,"16,000"
2021,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,4,放置自転車対策事業,13,委託料,26,指導等,"8,760,000"
2021,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,4,放置自転車対策事業,13,委託料,27,収集・処分等,"75,000"
2021,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,4,放置自転車対策事業,13,委託料,39,整備等,"3,054,000"
2021,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,4,放置自転車対策事業,14,使用料及び賃借料,1,借上料,"2,163,000"
2021,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,5,地下駐輪場運営管理事業,12,役務費,3,保険料,"34,000"
2021,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,5,地下駐輪場運営管理事業,13,委託料,4,機器等保守点検,"1,595,000"
2021,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,5,地下駐輪場運営管理事業,14,使用料及び賃借料,1,借上料,"4,827,000"
2021,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,5,地下駐輪場運営管理事業,15,工事請負費,3,改修工事,"1,635,000"
2021,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,5,地下駐輪場運営管理事業,15,工事請負費,6,取替工事,0
2021,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,5,地下駐輪場運営管理事業,18,備品購入費,3,設備器具,"280,000"
2021,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,6,有料駐輪場運営管理事業,12,役務費,3,保険料,"1,000"
2021,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,6,有料駐輪場運営管理事業,14,使用料及び賃借料,1,借上料,"5,151,000"
2021,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,6,有料駐輪場運営管理事業,15,工事請負費,3,改修工事,"1,500,000"
2021,1,一般会計,8,土木費,2,道路橋梁費,4,交通安全施設費,6,有料駐輪場運営管理事業,15,工事請負費,10,撤去工事,"5,500,000"
2021,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,1,職員人件費,1,報酬,17,会計年度任用職員,"6,776,000"
2021,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,1,職員人件費,2,給料,2,一般職,"61,646,000"
2021,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,1,職員人件費,3,職員手当等,2,地域手当等,"46,745,000"
2021,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"1,145,000"
2021,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,1,職員人件費,4,共済費,3,職員共済組合費,"22,991,000"
2021,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,1,職員人件費,9,旅費,3,普通旅費,"125,000"
2021,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,2,都市計画審議会等活動事業,1,報酬,2,委員,"350,000"
2021,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,4,車両管理事業,11,需用費,5,燃料費,"81,000"
2021,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,4,車両管理事業,11,需用費,6,修繕料,0
2021,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,4,車両管理事業,12,役務費,3,保険料,"16,000"
2021,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,4,車両管理事業,14,使用料及び賃借料,1,借上料,"200,000"
2021,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,5,都市計画推進事業,11,需用費,1,消耗品費,"90,000"
2021,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,5,都市計画推進事業,12,役務費,1,通信運搬費,"6,000"
2021,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,5,都市計画推進事業,12,役務費,3,保険料,"41,000"
2021,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,5,都市計画推進事業,13,委託料,4,機器等保守点検,"84,000"
2021,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,5,都市計画推進事業,13,委託料,25,作成等,"19,121,000"
2021,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,5,都市計画推進事業,14,使用料及び賃借料,1,借上料,"1,222,000"
2021,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,5,都市計画推進事業,19,負担金、補助及び交付金,1,負担金,"68,000"
2021,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,6,土地取引届出事務事業,9,旅費,1,費用弁償（普通）,"50,000"
2021,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,6,土地取引届出事務事業,9,旅費,3,普通旅費,"30,000"
2021,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,6,土地取引届出事務事業,11,需用費,1,消耗品費,"55,000"
2021,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,6,土地取引届出事務事業,12,役務費,1,通信運搬費,"10,000"
2021,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,8,用地管理事務事業,11,需用費,1,消耗品費,"48,000"
2021,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,8,用地管理事務事業,21,貸付金,1,貸付金,"42,966,000"
2021,1,一般会計,8,土木費,3,都市計画費,2,地域整備費,3,特定緊急輸送道路沿道建築物耐震化促進事業,11,需用費,1,消耗品費,"3,000"
2021,1,一般会計,8,土木費,3,都市計画費,2,地域整備費,3,特定緊急輸送道路沿道建築物耐震化促進事業,19,負担金、補助及び交付金,2,補助金,"144,200,000"
2021,1,一般会計,8,土木費,3,都市計画費,2,地域整備費,4,区画整理事業,19,負担金、補助及び交付金,2,補助金,"3,462,000"
2021,1,一般会計,8,土木費,3,都市計画費,3,街路事業費,1,都市計画街路事業,13,委託料,11,不動産鑑定,"3,858,000"
2021,1,一般会計,8,土木費,3,都市計画費,3,街路事業費,1,都市計画街路事業,13,委託料,19,調査等,"23,800,000"
2021,1,一般会計,8,土木費,3,都市計画費,3,街路事業費,1,都市計画街路事業,13,委託料,21,測量等,"2,000,000"
2021,1,一般会計,8,土木費,3,都市計画費,3,街路事業費,1,都市計画街路事業,13,委託料,25,作成等,"1,100,000"
2021,1,一般会計,8,土木費,3,都市計画費,3,街路事業費,2,都市計画街路整備事業,13,委託料,10,設計・監理等,"6,600,000"
2021,1,一般会計,8,土木費,3,都市計画費,4,下水道費,1,下水道事業会計繰出金,19,負担金、補助及び交付金,1,負担金,"97,867,000"
2021,1,一般会計,8,土木費,3,都市計画費,4,下水道費,1,下水道事業会計繰出金,24,投資及び出資金,1,出資金,"11,466,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,1,車両管理事業,11,需用費,5,燃料費,"223,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,1,車両管理事業,11,需用費,6,修繕料,0
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,1,車両管理事業,12,役務費,3,保険料,"35,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,1,車両管理事業,14,使用料及び賃借料,1,借上料,"569,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,1,報酬,17,会計年度任用職員,"3,851,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,3,職員手当等,5,会計年度任用職員期末手当,"673,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,8,報償費,2,謝礼,"50,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,11,需用費,1,消耗品費,"260,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,11,需用費,3,光熱水費,"5,850,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,11,需用費,5,燃料費,"50,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,11,需用費,6,修繕料,"6,000,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,12,役務費,1,通信運搬費,"10,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,12,役務費,2,手数料,"104,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,12,役務費,3,保険料,"37,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,13,委託料,6,樹木剪定,"5,000,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,13,委託料,12,清掃等,"12,306,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,13,委託料,14,施設等維持管理,"9,000,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,13,委託料,27,収集・処分等,"1,000,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,14,使用料及び賃借料,1,借上料,"37,179,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,15,工事請負費,2,設置工事,"800,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,16,原材料費,1,砂・砂利等,"150,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,16,原材料費,2,補修用資材,"50,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,19,負担金、補助及び交付金,2,補助金,0
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,4,緑地保全事業,1,報酬,2,委員,"148,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,4,緑地保全事業,9,旅費,1,費用弁償（普通）,"1,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,4,緑地保全事業,11,需用費,1,消耗品費,"200,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,4,緑地保全事業,12,役務費,1,通信運搬費,"42,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,4,緑地保全事業,12,役務費,3,保険料,"17,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,4,緑地保全事業,13,委託料,6,樹木剪定,"2,000,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,4,緑地保全事業,13,委託料,14,施設等維持管理,"4,500,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,4,緑地保全事業,19,負担金、補助及び交付金,1,負担金,"10,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,4,緑地保全事業,19,負担金、補助及び交付金,2,補助金,"10,581,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,4,緑地保全事業,25,積立金,6,緑地保全基金,"1,600,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,5,花のあるまちづくり事業,11,需用費,1,消耗品費,"450,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,5,花のあるまちづくり事業,13,委託料,14,施設等維持管理,"6,000,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,7,緑地整備事業,11,需用費,1,消耗品費,"150,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,7,緑地整備事業,13,委託料,11,不動産鑑定,"1,150,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,7,緑地整備事業,13,委託料,19,調査等,"900,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,7,緑地整備事業,17,公有財産購入費,1,土地・建物購入費,"497,954,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,8,カタクリまつり事業,11,需用費,1,消耗品費,"40,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,8,カタクリまつり事業,11,需用費,2,印刷製本費,"150,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,8,カタクリまつり事業,13,委託料,14,施設等維持管理,"365,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,10,柳瀬川回廊事業,11,需用費,1,消耗品費,"300,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,10,柳瀬川回廊事業,13,委託料,6,樹木剪定,"500,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,10,柳瀬川回廊事業,13,委託料,20,運営管理費,"2,500,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,10,柳瀬川回廊事業,18,備品購入費,2,機械器具等,"243,000"
2021,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,15,街路樹景観整備事業,13,委託料,6,樹木剪定,"9,000,000"
2021,1,一般会計,8,土木費,4,住宅費,1,住宅管理費,2,市営住宅管理事業,11,需用費,1,消耗品費,"8,000"
2021,1,一般会計,8,土木費,4,住宅費,1,住宅管理費,2,市営住宅管理事業,11,需用費,6,修繕料,"1,000,000"
2021,1,一般会計,8,土木費,4,住宅費,1,住宅管理費,2,市営住宅管理事業,12,役務費,1,通信運搬費,"15,000"
2021,1,一般会計,8,土木費,4,住宅費,1,住宅管理費,2,市営住宅管理事業,12,役務費,2,手数料,"15,000"
2021,1,一般会計,8,土木費,4,住宅費,1,住宅管理費,2,市営住宅管理事業,12,役務費,3,保険料,"141,000"
2021,1,一般会計,8,土木費,4,住宅費,1,住宅管理費,2,市営住宅管理事業,13,委託料,3,設備保守点検,"447,000"
2021,1,一般会計,8,土木費,4,住宅費,1,住宅管理費,2,市営住宅管理事業,13,委託料,12,清掃等,"500,000"
2021,1,一般会計,8,土木費,4,住宅費,1,住宅管理費,2,市営住宅管理事業,13,委託料,17,システム業務等,"800,000"
2021,1,一般会計,8,土木費,4,住宅費,1,住宅管理費,2,市営住宅管理事業,14,使用料及び賃借料,1,借上料,"1,095,000"
2021,1,一般会計,8,土木費,4,住宅費,1,住宅管理費,2,市営住宅管理事業,15,工事請負費,5,解体工事,"2,500,000"
2021,1,一般会計,8,土木費,4,住宅費,1,住宅管理費,2,市営住宅管理事業,15,工事請負費,6,取替工事,"1,045,000"
2021,1,一般会計,8,土木費,4,住宅費,1,住宅管理費,3,住宅支援事業,8,報償費,2,謝礼,"36,000"
2021,1,一般会計,8,土木費,4,住宅費,1,住宅管理費,3,住宅支援事業,19,負担金、補助及び交付金,2,補助金,"4,100,000"
2021,1,一般会計,9,消防費,1,消防費,1,常備消防費,1,消防事務委託事業,13,委託料,40,常備消防都委託,"926,434,000"
2021,1,一般会計,9,消防費,1,消防費,1,常備消防費,1,消防事務委託事業,14,使用料及び賃借料,1,借上料,"1,232,000"
2021,1,一般会計,9,消防費,1,消防費,1,常備消防費,1,消防事務委託事業,19,負担金、補助及び交付金,1,負担金,"181,000"
2021,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,1,報酬,11,消防団員,"18,936,000"
2021,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,8,報償費,1,報償金,"6,000,000"
2021,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,8,報償費,3,記念品等,"75,000"
2021,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,9,旅費,1,費用弁償（普通）,"6,000"
2021,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,9,旅費,2,費用弁償（特別）,"12,000"
2021,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,10,交際費,7,団長交際費,"60,000"
2021,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,11,需用費,1,消耗品費,"2,000,000"
2021,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,11,需用費,4,食糧費,"150,000"
2021,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,12,役務費,1,通信運搬費,"30,000"
2021,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,13,委託料,7,健康診断等,"55,000"
2021,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,14,使用料及び賃借料,1,借上料,"61,000"
2021,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,18,備品購入費,2,機械器具等,"478,000"
2021,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,19,負担金、補助及び交付金,1,負担金,"4,009,000"
2021,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,19,負担金、補助及び交付金,3,交付金,"2,850,000"
2021,1,一般会計,9,消防費,1,消防費,2,非常備消防費,2,車両管理事業,11,需用費,1,消耗品費,"7,000"
2021,1,一般会計,9,消防費,1,消防費,2,非常備消防費,2,車両管理事業,11,需用費,5,燃料費,"310,000"
2021,1,一般会計,9,消防費,1,消防費,2,非常備消防費,2,車両管理事業,11,需用費,6,修繕料,"442,000"
2021,1,一般会計,9,消防費,1,消防費,2,非常備消防費,2,車両管理事業,12,役務費,3,保険料,"170,000"
2021,1,一般会計,9,消防費,1,消防費,2,非常備消防費,2,車両管理事業,27,公課費,1,自動車重量税,"155,000"
2021,1,一般会計,9,消防費,1,消防費,3,消防施設費,1,分団器具置場管理事業,11,需用費,3,光熱水費,"603,000"
2021,1,一般会計,9,消防費,1,消防費,3,消防施設費,1,分団器具置場管理事業,11,需用費,5,燃料費,"6,000"
2021,1,一般会計,9,消防費,1,消防費,3,消防施設費,1,分団器具置場管理事業,12,役務費,1,通信運搬費,"240,000"
2021,1,一般会計,9,消防費,1,消防費,3,消防施設費,1,分団器具置場管理事業,12,役務費,3,保険料,"11,000"
2021,1,一般会計,9,消防費,1,消防費,3,消防施設費,1,分団器具置場管理事業,14,使用料及び賃借料,1,借上料,"64,000"
2021,1,一般会計,9,消防費,1,消防費,3,消防施設費,1,分団器具置場管理事業,14,使用料及び賃借料,4,受信料,"85,000"
2021,1,一般会計,9,消防費,1,消防費,3,消防施設費,2,水利施設管理事業,11,需用費,1,消耗品費,"200,000"
2021,1,一般会計,9,消防費,1,消防費,3,消防施設費,2,水利施設管理事業,11,需用費,6,修繕料,0
2021,1,一般会計,9,消防費,1,消防費,3,消防施設費,2,水利施設管理事業,14,使用料及び賃借料,1,借上料,"343,000"
2021,1,一般会計,9,消防費,1,消防費,3,消防施設費,2,水利施設管理事業,16,原材料費,2,補修用資材,"20,000"
2021,1,一般会計,9,消防費,1,消防費,3,消防施設費,2,水利施設管理事業,19,負担金、補助及び交付金,1,負担金,"24,329,000"
2021,1,一般会計,9,消防費,1,消防費,4,災害対策費,1,防災対策事業,1,報酬,2,委員,"100,000"
2021,1,一般会計,9,消防費,1,消防費,4,災害対策費,1,防災対策事業,8,報償費,2,謝礼,"613,000"
2021,1,一般会計,9,消防費,1,消防費,4,災害対策費,1,防災対策事業,9,旅費,2,費用弁償（特別）,"370,000"
2021,1,一般会計,9,消防費,1,消防費,4,災害対策費,1,防災対策事業,11,需用費,1,消耗品費,"11,980,000"
2021,1,一般会計,9,消防費,1,消防費,4,災害対策費,1,防災対策事業,11,需用費,3,光熱水費,"99,000"
2021,1,一般会計,9,消防費,1,消防費,4,災害対策費,1,防災対策事業,11,需用費,4,食糧費,"25,000"
2021,1,一般会計,9,消防費,1,消防費,4,災害対策費,1,防災対策事業,11,需用費,7,賄材料費,"20,000"
2021,1,一般会計,9,消防費,1,消防費,4,災害対策費,1,防災対策事業,12,役務費,1,通信運搬費,"2,993,000"
2021,1,一般会計,9,消防費,1,消防費,4,災害対策費,1,防災対策事業,13,委託料,4,機器等保守点検,"3,080,000"
2021,1,一般会計,9,消防費,1,消防費,4,災害対策費,1,防災対策事業,13,委託料,16,検査等,"171,000"
2021,1,一般会計,9,消防費,1,消防費,4,災害対策費,1,防災対策事業,13,委託料,17,システム業務等,"1,518,000"
2021,1,一般会計,9,消防費,1,消防費,4,災害対策費,1,防災対策事業,13,委託料,25,作成等,"3,500,000"
2021,1,一般会計,9,消防費,1,消防費,4,災害対策費,1,防災対策事業,14,使用料及び賃借料,1,借上料,"58,000"
2021,1,一般会計,9,消防費,1,消防費,4,災害対策費,1,防災対策事業,14,使用料及び賃借料,3,通行料,"40,000"
2021,1,一般会計,9,消防費,1,消防費,4,災害対策費,1,防災対策事業,15,工事請負費,7,移設工事,"96,467,000"
2021,1,一般会計,9,消防費,1,消防費,4,災害対策費,1,防災対策事業,16,原材料費,2,補修用資材,"400,000"
2021,1,一般会計,9,消防費,1,消防費,4,災害対策費,1,防災対策事業,19,負担金、補助及び交付金,1,負担金,"74,000"
2021,1,一般会計,9,消防費,1,消防費,4,災害対策費,1,防災対策事業,19,負担金、補助及び交付金,2,補助金,"701,000"
2021,1,一般会計,10,教育費,1,教育総務費,1,教育委員会費,1,教育委員会活動事業,1,報酬,2,委員,"4,608,000"
2021,1,一般会計,10,教育費,1,教育総務費,1,教育委員会費,1,教育委員会活動事業,9,旅費,1,費用弁償（普通）,"10,000"
2021,1,一般会計,10,教育費,1,教育総務費,1,教育委員会費,1,教育委員会活動事業,19,負担金、補助及び交付金,1,負担金,"57,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,1,職員人件費,1,報酬,17,会計年度任用職員,"40,540,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,1,職員人件費,2,給料,1,特別職,"9,132,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,1,職員人件費,2,給料,2,一般職,"92,380,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,1,職員人件費,3,職員手当等,2,地域手当等,"82,944,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"6,971,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,1,職員人件費,4,共済費,3,職員共済組合費,"38,017,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,1,職員人件費,9,旅費,3,普通旅費,"220,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,1,職員人件費,9,旅費,4,特別旅費,"9,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,2,車両管理事業,11,需用費,5,燃料費,"35,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,2,車両管理事業,12,役務費,3,保険料,"13,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,2,車両管理事業,14,使用料及び賃借料,1,借上料,"206,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,3,事務局一般事務事業,1,報酬,17,会計年度任用職員,0
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,3,事務局一般事務事業,8,報償費,2,謝礼,"136,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,3,事務局一般事務事業,9,旅費,1,費用弁償（普通）,"5,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,3,事務局一般事務事業,10,交際費,8,教育長交際費,"70,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,3,事務局一般事務事業,11,需用費,1,消耗品費,"150,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,3,事務局一般事務事業,11,需用費,2,印刷製本費,"399,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,3,事務局一般事務事業,12,役務費,1,通信運搬費,"277,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,3,事務局一般事務事業,13,委託料,25,作成等,0
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,3,事務局一般事務事業,13,委託料,32,速記等,"70,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,3,事務局一般事務事業,13,委託料,35,配布等,"245,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,3,事務局一般事務事業,14,使用料及び賃借料,1,借上料,"133,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,3,事務局一般事務事業,14,使用料及び賃借料,2,使用料,"37,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,3,事務局一般事務事業,19,負担金、補助及び交付金,1,負担金,"111,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,3,事務局一般事務事業,22,補償、補填及び賠償金,4,事故補償,"5,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,3,事務局一般事務事業,25,積立金,14,教育基金,"20,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,5,就学事業,11,需用費,1,消耗品費,"115,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,5,就学事業,11,需用費,2,印刷製本費,"49,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,5,就学事業,12,役務費,1,通信運搬費,"86,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,5,就学事業,13,委託料,7,健康診断等,"885,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,5,就学事業,13,委託料,24,駆除・消毒等,"187,000"
2021,1,一般会計,10,教育費,1,教育総務費,2,事務局費,11,事務局一般事務事業（繰越明許費）,13,委託料,25,作成等,0
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,1,指導事務事業,8,報償費,2,謝礼,"9,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,1,指導事務事業,9,旅費,1,費用弁償（普通）,"40,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,1,指導事務事業,11,需用費,1,消耗品費,"270,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,1,指導事務事業,12,役務費,1,通信運搬費,"265,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,1,指導事務事業,14,使用料及び賃借料,2,使用料,"332,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,1,指導事務事業,19,負担金、補助及び交付金,1,負担金,"18,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,2,教育支援センター運営管理事業,8,報償費,2,謝礼,"115,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,2,教育支援センター運営管理事業,9,旅費,1,費用弁償（普通）,"10,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,2,教育支援センター運営管理事業,11,需用費,1,消耗品費,"140,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,2,教育支援センター運営管理事業,11,需用費,3,光熱水費,"540,000"
