年度,会計,会計名称,款,款名称,項,項名称,目,目名称,節,節名称,細節,細節名称,決算額
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,54,教育実習生等受入謝礼金,"10,000"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,55,土地・建物状況調査電算集計委託料等,"388,476"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,56,重度身体障害者等緊急通報システム利用者負担,"2,970"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,57,清柳橋架替工事負担金,"17,995,500"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,59,冊子「清瀬の植物」頒布代,"6,000"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,62,柳瀬川回廊マップ頒布代,"2,200"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,65,多摩・島しょ広域連携活動助成金,0
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,66,消防団員安全装備品整備事業助成費,"193,000"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,67,指定管理者納付金（駐車場使用料）,0
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,68,オルセー美術館リマスターアート展入場料,"981,000"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,69,雇用保険被保険者負担金,"3,131,051"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,70,冊子「統計きよせ」頒布代,500
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,72,震災対応経費求償金,"1,827,470"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,73,市議会議長会慶弔費,"20,000"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,74,レンタサイクル利用料,0
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,77,還付金戻入金,988
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,78,冊子「清瀬の野鳥」頒布代,"26,000"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,79,三多摩は一つなり交流事業助成金,0
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,80,都市計画マスタープラン頒布代,"2,000"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,81,交通災害共済市町村事務交付金,"104,560"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,86,東京２０２０大会気運醸成等事業費助成金,"130,000"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,87,清瀬産はちみつ売払代,"745,700"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,90,クリーンエネルギー自動車導入事業費,"472,000"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,91,剪定枝等売払代,"1,482,250"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,92,冊子「清瀬市史等」頒布代,"384,500"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,93,ブックカバー等広告料配分金,"386,100"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,94,金山緑地公園駐車場指定管理者納付金,"1,212,000"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,95,健幸ポイント事業参加費,"172,000"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,98,冊子「清瀬の川物語」頒布代,"15,000"
2020,1,一般会計,21,諸収入,5,雑入,3,雑入,3,雑入,99,産後ケア事業費（訪問型）,"71,000"
2020,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,1,生活保護費返還金等,"15,614,510"
2020,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,4,特別障害者手当等返還金,"9,000"
2020,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,7,児童手当等返還金,"8,748,866"
2020,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,8,乳幼児等医療費助成返還金,"140,059"
2020,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,19,再商品化合理化拠出金返還金,"3,492,052"
2020,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,20,地方公務員災害補償負担金精算金,"42,797"
2020,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,33,清瀬市児童発達センターサービス推進事業補助金返還金,0
2020,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,34,心身障害者ガソリン費補助返還金,"36,000"
2020,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,35,心身障害者福祉手当返還金,0
2020,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,40,低所得者保険料軽減負担金,"246,150"
2020,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,43,心身障害者（児）手当返還金,"20,000"
2020,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,44,私立保育園等補助金等返還金,"3,288,180"
2020,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,45,調査研究費返還金,"3,000"
2020,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,46,住居確保給付金過年度返還金,"53,700"
2020,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,47,施設使用料返還金,"10,800"
2020,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,48,台風１９号義援金,0
2020,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,48,台風１９号義援金,"115,968"
2020,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,49,行旅病人・死亡人等取扱費,"134,086"
2020,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,50,東京都障害者施策推進区市町村包括補助事業返還金,"581,000"
2020,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,51,自立支援医療費返還金,410
2020,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,52,清瀬市心身障害者（児）手当返還金,0
2020,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,53,健幸ポイント事業地域商品券返還金,"66,000"
2020,1,一般会計,21,諸収入,5,雑入,4,過年度収入,1,過年度収入,54,生活保護費等国庫負担金,"13,523,254"
2020,1,一般会計,22,市債,1,市債,1,総務債,1,総務債,2,新庁舎建設事業,"1,445,000,000"
2020,1,一般会計,22,市債,1,市債,1,総務債,1,総務債,4,松山地域市民センター空調設備改修事業,"27,000,000"
2020,1,一般会計,22,市債,1,市債,1,総務債,1,総務債,5,新庁舎建設事業（逓次繰越費）,0
2020,1,一般会計,22,市債,1,市債,1,総務債,1,総務債,5,新庁舎建設事業（逓次繰越費）,"37,000,000"
2020,1,一般会計,22,市債,1,市債,5,土木債,1,土木債,2,道路維持補修事業,"13,000,000"
2020,1,一般会計,22,市債,1,市債,5,土木債,1,土木債,3,道路整備事業,"58,000,000"
2020,1,一般会計,22,市債,1,市債,5,土木債,1,土木債,4,道路用地購入事業,"18,000,000"
2020,1,一般会計,22,市債,1,市債,5,土木債,1,土木債,6,都市計画街路用地購入事業,"135,000,000"
2020,1,一般会計,22,市債,1,市債,5,土木債,1,土木債,7,清柳橋架替事業,"17,000,000"
2020,1,一般会計,22,市債,1,市債,5,土木債,1,土木債,8,せせらぎ公園用地購入事業,"74,000,000"
2020,1,一般会計,22,市債,1,市債,7,教育債,1,教育債,9,中学校体育館空調設備整備事業,"62,000,000"
2020,1,一般会計,22,市債,1,市債,7,教育債,1,教育債,10,下宿地域市民センター耐震改修事業,"486,000,000"
2020,1,一般会計,22,市債,1,市債,10,臨時財政対策債,1,臨時財政対策債,1,臨時財政対策債,"861,000,000"
2020,1,一般会計,22,市債,1,市債,11,減収補てん債,1,減収補てん債,1,減収補てん債,"42,000,000"
2020,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,1,一般被保険者国民健康保険税,1,医療給付費分現年課税分,1,医療給付費分現年度分,"878,520,604"
2020,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,1,一般被保険者国民健康保険税,1,医療給付費分現年課税分,2,医療給付費分過年度分,"7,899,080"
2020,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,1,一般被保険者国民健康保険税,2,後期高齢者支援金分現年課税分,1,後期高齢者支援金分現年度分,"306,670,826"
2020,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,1,一般被保険者国民健康保険税,2,後期高齢者支援金分現年課税分,2,後期高齢者支援金分過年度分,"2,760,590"
2020,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,1,一般被保険者国民健康保険税,3,介護納付金分現年課税分,1,介護納付金分現年度分,"135,762,017"
2020,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,1,一般被保険者国民健康保険税,3,介護納付金分現年課税分,2,介護納付金分過年度分,"1,355,526"
2020,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,1,一般被保険者国民健康保険税,4,医療給付費分滞納繰越分,1,医療給付費分滞納繰越分（収入歩合　３２．０％）,"54,601,548"
2020,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,1,一般被保険者国民健康保険税,5,後期高齢者支援金分滞納繰越分,1,後期高齢者支援金分滞納繰越分（収入歩合３２．０％）,"17,064,600"
2020,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,1,一般被保険者国民健康保険税,6,介護納付金分滞納繰越分,1,介護納付金分滞納繰越分（収入歩合３２．０％）,"10,958,157"
2020,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,2,退職被保険者等国民健康保険税,1,医療給付費分現年課税分,2,医療給付費分過年度分,0
2020,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,2,退職被保険者等国民健康保険税,2,後期高齢者支援金分現年課税分,2,後期高齢者支援金分過年度分,0
2020,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,2,退職被保険者等国民健康保険税,3,介護納付金分現年課税分,2,介護納付金分過年度分,0
2020,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,2,退職被保険者等国民健康保険税,4,医療給付費分滞納繰越分,1,医療給付費分滞納繰越分（収入歩合３２．０％）,"12,076"
2020,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,2,退職被保険者等国民健康保険税,5,後期高齢者支援金分滞納繰越分,1,後期高齢者支援金分滞納繰越分（収入歩合３２．０％）,"2,888"
2020,2,国民健康保険事業特別会計,1,国民健康保険税,1,国民健康保険税,2,退職被保険者等国民健康保険税,6,介護納付金分滞納繰越分,1,介護納付金分滞納繰越分（収入歩合３２．０％）,"4,268"
2020,2,国民健康保険事業特別会計,2,一部負担金,1,一部負担金,1,一部負担金,1,現年度分,1,一部負担金繰替金戻入,0
2020,2,国民健康保険事業特別会計,3,国庫支出金,1,国庫補助金,1,災害時臨時特例補助金,1,災害時臨時特例補助金,1,災害時臨時特例補助金,"13,971,000"
2020,2,国民健康保険事業特別会計,4,都支出金,1,都補助金,1,保険給付費等交付金,1,普通交付金,1,普通交付金,"5,109,937,364"
2020,2,国民健康保険事業特別会計,4,都支出金,1,都補助金,1,保険給付費等交付金,2,特別交付金,1,保険者努力支援分,"24,531,000"
2020,2,国民健康保険事業特別会計,4,都支出金,1,都補助金,1,保険給付費等交付金,2,特別交付金,2,特別調整交付金分（市町村分）,"39,766,000"
2020,2,国民健康保険事業特別会計,4,都支出金,1,都補助金,1,保険給付費等交付金,2,特別交付金,3,都繰入金（２号分）,"93,260,000"
2020,2,国民健康保険事業特別会計,4,都支出金,1,都補助金,1,保険給付費等交付金,2,特別交付金,4,特定健康診査等負担金（２／３）,"23,492,000"
2020,2,国民健康保険事業特別会計,4,都支出金,1,都補助金,2,都補助金,1,都補助金,1,都補助金,"18,343,000"
2020,2,国民健康保険事業特別会計,5,財産収入,1,財産運用収入,1,利子及び配当金,1,利子及び配当金,1,国民健康保険事業運営基金積立金,0
2020,2,国民健康保険事業特別会計,6,繰入金,1,繰入金,1,繰入金,1,保険基盤安定繰入金,1,保険基盤安定繰入金（保険税軽減分）,"170,547,400"
2020,2,国民健康保険事業特別会計,6,繰入金,1,繰入金,1,繰入金,1,保険基盤安定繰入金,2,保険基盤安定繰入金（保険者支援分）,"106,415,584"
2020,2,国民健康保険事業特別会計,6,繰入金,1,繰入金,1,繰入金,2,一般会計繰入金,1,職員人件費等繰入金,"155,296,624"
2020,2,国民健康保険事業特別会計,6,繰入金,1,繰入金,1,繰入金,2,一般会計繰入金,2,出産育児一時金繰入金,"15,632,153"
2020,2,国民健康保険事業特別会計,6,繰入金,1,繰入金,1,繰入金,2,一般会計繰入金,3,財政安定化支援事業繰入金,"5,940,000"
2020,2,国民健康保険事業特別会計,6,繰入金,1,繰入金,1,繰入金,2,一般会計繰入金,4,その他一般会計繰入金,"589,598,000"
2020,2,国民健康保険事業特別会計,7,繰越金,1,繰越金,1,繰越金,1,繰越金,1,前年度繰越金,"104,134,469"
2020,2,国民健康保険事業特別会計,8,諸収入,1,延滞金・加算金及び過料,1,延滞金,1,延滞金,1,延滞金,"1,563,831"
2020,2,国民健康保険事業特別会計,8,諸収入,1,延滞金・加算金及び過料,2,加算金,1,加算金,1,加算金,0
2020,2,国民健康保険事業特別会計,8,諸収入,1,延滞金・加算金及び過料,3,過料,1,過料,1,過料,0
2020,2,国民健康保険事業特別会計,8,諸収入,3,特定健康診査等受託料,1,特定健康診査等受託料,1,特定健康診査等受託料,1,特定健康診査等受託料,0
2020,2,国民健康保険事業特別会計,8,諸収入,4,雑入,1,滞納処分費,1,滞納処分費,1,滞納者差押,0
2020,2,国民健康保険事業特別会計,8,諸収入,4,雑入,2,弁償金,1,弁償金,1,弁償金,0
2020,2,国民健康保険事業特別会計,8,諸収入,4,雑入,3,第三者納付金,1,第三者納付金,1,第三者行為による賠償,"12,284,908"
2020,2,国民健康保険事業特別会計,8,諸収入,4,雑入,4,返納金,1,返納金,1,不当利得等過年度分,"1,043,414"
2020,2,国民健康保険事業特別会計,8,諸収入,4,雑入,4,返納金,1,返納金,2,不当利得等繰越分,"463,131"
2020,2,国民健康保険事業特別会計,8,諸収入,4,雑入,5,雑入,1,雑入,1,雑入,"6,060,968"
2020,3,下水道事業特別会計,5,繰入金,1,繰入金,1,繰入金,1,繰入金,1,一般会計繰入金,0
2020,7,駐車場事業特別会計,1,繰入金,1,繰入金,1,繰入金,1,繰入金,1,一般会計繰入金,"2,148,000"
2020,7,駐車場事業特別会計,2,繰越金,1,繰越金,1,繰越金,1,繰越金,1,前年度繰越金,"3,965,329"
2020,7,駐車場事業特別会計,3,諸収入,2,雑入,1,雑入,1,雑入,2,指定管理者納付金,"78,000,000"
2020,8,介護保険特別会計,1,保険料,1,介護保険料,1,第１号被保険者保険料,1,現年度分,1,特別徴収保険料,"1,182,186,600"
2020,8,介護保険特別会計,1,保険料,1,介護保険料,1,第１号被保険者保険料,1,現年度分,2,普通徴収保険料,"128,575,800"
2020,8,介護保険特別会計,1,保険料,1,介護保険料,1,第１号被保険者保険料,2,滞納繰越分,1,滞納繰越分,"6,286,300"
2020,8,介護保険特別会計,2,国庫支出金,1,国庫負担金,1,介護給付費負担金,1,現年度分,1,介護給付費負担金,"1,137,476,541"
2020,8,介護保険特別会計,2,国庫支出金,2,国庫補助金,1,調整交付金,1,現年度分,1,調整交付金,"384,752,000"
2020,8,介護保険特別会計,2,国庫支出金,2,国庫補助金,1,調整交付金,1,現年度分,2,特別調整交付金,"397,000"
2020,8,介護保険特別会計,2,国庫支出金,2,国庫補助金,2,地域支援事業交付金,1,現年度分,1,地域支援事業交付金（介護予防・日常生活支援総合事業）,"67,378,872"
2020,8,介護保険特別会計,2,国庫支出金,2,国庫補助金,2,地域支援事業交付金,1,現年度分,2,地域支援事業交付金（包括的支援事業・任意事業）,"58,447,234"
2020,8,介護保険特別会計,2,国庫支出金,2,国庫補助金,3,保険者機能強化推進交付金,1,保険者機能強化推進交付金,1,保険者機能強化推進交付金,"13,999,000"
2020,8,介護保険特別会計,2,国庫支出金,2,国庫補助金,4,介護保険保険者努力支援交付金,1,介護保険保険者努力支援交付金,1,介護保険保険者努力支援交付金,"16,437,000"
2020,8,介護保険特別会計,2,国庫支出金,2,国庫補助金,5,介護保険災害臨時特例補助金,1,介護保険災害臨時特例補助金,1,介護保険災害臨時特例補助金,"745,000"
2020,8,介護保険特別会計,3,支払基金交付金,1,支払基金交付金,1,介護給付費交付金,1,現年度分,1,介護給付費交付金,"1,648,466,000"
2020,8,介護保険特別会計,3,支払基金交付金,1,支払基金交付金,2,地域支援事業交付金,1,現年度分,1,地域支援事業交付金,"57,828,714"
2020,8,介護保険特別会計,4,都支出金,1,都負担金,1,介護給付費負担金,1,現年度分,1,介護給付費負担金,"942,226,000"
2020,8,介護保険特別会計,4,都支出金,1,都負担金,1,介護給付費負担金,2,過年度分,1,介護給付費負担金,"761,648"
2020,8,介護保険特別会計,4,都支出金,2,都補助金,2,地域支援事業交付金,1,現年度分,1,地域支援事業交付金（介護予防・日常生活支援総合事業）,"33,169,295"
2020,8,介護保険特別会計,4,都支出金,2,都補助金,2,地域支援事業交付金,1,現年度分,2,地域支援事業交付金（包括的支援事業・任意事業）,"29,223,616"
2020,8,介護保険特別会計,5,財産収入,1,財産運用収入,2,利子及び配当金,1,利子及び配当金,1,介護給付費準備基金利子,0
2020,8,介護保険特別会計,6,繰入金,1,一般会計繰入金,1,介護給付費繰入金,1,現年度分,1,介護給付費繰入金,"779,443,000"
2020,8,介護保険特別会計,6,繰入金,1,一般会計繰入金,2,地域支援事業繰入金,1,現年度分,1,地域支援事業繰入金（介護予防・日常生活支援総合事業）,"33,694,000"
2020,8,介護保険特別会計,6,繰入金,1,一般会計繰入金,2,地域支援事業繰入金,1,現年度分,2,地域支援事業繰入金（包括的支援事業・任意事業）,"29,223,000"
2020,8,介護保険特別会計,6,繰入金,1,一般会計繰入金,3,その他一般会計繰入金,1,職員給与費等繰入金,1,職員給与費等繰入金,"135,951,000"
2020,8,介護保険特別会計,6,繰入金,1,一般会計繰入金,3,その他一般会計繰入金,2,事務費繰入金,1,事務費繰入金,"48,393,000"
2020,8,介護保険特別会計,6,繰入金,1,一般会計繰入金,4,低所得者保険料軽減繰入金,1,現年度分,1,低所得者保険料軽減繰入金,"95,032,000"
2020,8,介護保険特別会計,6,繰入金,1,一般会計繰入金,4,低所得者保険料軽減繰入金,2,過年度分,1,低所得者保険料軽減繰入金,"246,150"
2020,8,介護保険特別会計,6,繰入金,2,基金繰入金,1,介護給付費準備基金繰入金,1,介護給付費準備基金繰入金,1,介護給付費準備基金繰入金,"100,000,000"
2020,8,介護保険特別会計,7,諸収入,1,延滞金・加算金及び過料,1,第１号被保険者延滞金,1,第１号被保険者延滞金,1,第１号被保険者延滞金,"100,500"
2020,8,介護保険特別会計,7,諸収入,3,雑入,1,第三者納付金,1,第三者納付金,1,第三者行為による賠償金,"547,840"
2020,8,介護保険特別会計,7,諸収入,3,雑入,3,雑入,1,雑入,1,返納金,"3,240"
2020,8,介護保険特別会計,7,諸収入,3,雑入,3,雑入,1,雑入,2,雑入,"542,450"
2020,8,介護保険特別会計,8,繰越金,1,繰越金,1,繰越金,1,繰越金,1,前年度繰越金,"188,494,818"
2020,8,介護保険特別会計,9,使用料及び手数料,2,手数料,2,事務手数料,1,事務手数料,1,事務手数料,300
2020,9,後期高齢者医療特別会計,1,後期高齢者医療保険料,1,後期高齢者医療保険料,1,特別徴収保険料,1,現年度分,1,特別徴収保険料,"536,420,700"
2020,9,後期高齢者医療特別会計,1,後期高齢者医療保険料,1,後期高齢者医療保険料,2,普通徴収保険料,1,現年度分,1,普通徴収保険料,"338,529,000"
2020,9,後期高齢者医療特別会計,1,後期高齢者医療保険料,1,後期高齢者医療保険料,2,普通徴収保険料,2,滞納繰越分,1,普通徴収保険料（滞納繰越分）,"4,618,700"
2020,9,後期高齢者医療特別会計,2,使用料及び手数料,1,手数料,1,証明手数料,1,証明手数料,1,証明手数料,0
2020,9,後期高齢者医療特別会計,3,国庫支出金,1,国庫補助金,1,後期高齢者医療事業国庫補助金,1,後期高齢者医療事業国庫補助金,1,高齢者医療制度円滑運営事業費補助金,"154,000"
2020,9,後期高齢者医療特別会計,3,国庫支出金,1,国庫補助金,1,後期高齢者医療事業国庫補助金,2,特別調整交付金,1,特別調整交付金,"396,389"
2020,9,後期高齢者医療特別会計,3,国庫支出金,1,国庫補助金,3,保健事業費国庫補助金,1,保健事業費国庫補助金,1,長寿・健康増進事業費,"3,543,492"
2020,9,後期高齢者医療特別会計,4,繰入金,1,他会計繰入金,1,一般会計繰入金,1,療養給付費繰入金,1,療養給付費繰入金,"709,616,267"
2020,9,後期高齢者医療特別会計,4,繰入金,1,他会計繰入金,1,一般会計繰入金,2,保険基盤安定繰入金,1,保険基盤安定繰入金,"177,124,610"
2020,9,後期高齢者医療特別会計,4,繰入金,1,他会計繰入金,1,一般会計繰入金,3,事務費繰入金,1,事務費繰入金,"69,785,000"
2020,9,後期高齢者医療特別会計,4,繰入金,1,他会計繰入金,1,一般会計繰入金,4,保険料軽減措置繰入金,1,保険料軽減措置繰入金,"58,440,908"
2020,9,後期高齢者医療特別会計,4,繰入金,1,他会計繰入金,1,一般会計繰入金,5,健康診査費繰入金,1,健康診査費繰入金,"29,419,000"
2020,9,後期高齢者医療特別会計,5,繰越金,1,繰越金,1,繰越金,1,繰越金,1,前年度繰越金,"9,739,514"
2020,9,後期高齢者医療特別会計,6,諸収入,1,延滞金・加算金及び過料,1,延滞金,1,延滞金,1,延滞金,"128,700"
2020,9,後期高齢者医療特別会計,6,諸収入,1,延滞金・加算金及び過料,2,過料,1,過料,1,過料,0
2020,9,後期高齢者医療特別会計,6,諸収入,2,償還金及び還付加算金,1,還付金,1,還付金,1,保険料還付金,"659,000"
2020,9,後期高齢者医療特別会計,6,諸収入,2,償還金及び還付加算金,2,還付加算金,1,還付加算金,1,還付加算金,"5,100"
2020,9,後期高齢者医療特別会計,6,諸収入,3,預金利子,1,預金利子,1,預金利子,1,預金利子,0
2020,9,後期高齢者医療特別会計,6,諸収入,4,受託事業収入,1,受託事業収入,1,健康診査費受託事業収入,1,健康診査費受託事業収入,"36,583,110"
2020,9,後期高齢者医療特別会計,6,諸収入,4,受託事業収入,1,受託事業収入,2,葬祭費支給受託事業収入,1,葬祭費支給受託事業収入,"31,020,000"
2020,9,後期高齢者医療特別会計,6,諸収入,5,雑入,1,滞納処分費,1,滞納処分費,1,滞納処分費,0
2020,9,後期高齢者医療特別会計,6,諸収入,5,雑入,2,雑入,1,雑入,1,雑入,"25,000"
2020,9,後期高齢者医療特別会計,6,諸収入,5,雑入,2,雑入,2,広域連合補助金,0,,"7,739,000"
