【用途中分類】,施設名称,コード,所在地,階,担当所管,開設年度,用途別面積,運営形態（直営・委託・指定管理）,期間（指定管理）,開館時間,休館日,施設構成（機能）,設置根拠条例,備考,建物名称,建物番号,構成施設,建物所有者,建築年度(和暦),建築年度(西暦),施設形態,延床面積,構造,規模,耐震診断,耐震補強,バリアフリー適合状況,建物備考,土地面積,土地所有者,建ぺい率,用途地域,容積率,土地備考,27年度-建-光熱水費,27年度-建-委託料（合計）,27年度-建-清掃,27年度-建-警備,27年度-建-設備保守,27年度-建-施設運営,27年度-建-その他委託料,27年度-建-使用料及び賃貸料,27年度-建-役務費,27年度-建-工事請負費,27年度-建-修繕費,27年度-建-その他経費,27年度-建-計画修繕,27年度-建-合計,28年度-建-光熱水費,28年度-建-委託料（合計）,28年度-建-清掃,28年度-建-警備,28年度-建-設備保守,28年度-建-施設運営,28年度-建-その他委託料,28年度-建-使用料及び賃貸料,28年度-建-役務費,28年度-建-工事請負費,28年度-建-修繕費,28年度-建-その他経費,28年度-建-計画修繕,28年度-建-合計,29年度-建-光熱水費,29年度-建-委託料（合計）,29年度-建-清掃,29年度-建-警備,29年度-建-設備保守,29年度-建-施設運営,29年度-建-その他委託料,29年度-建-使用料及び賃貸料,29年度-建-役務費,29年度-建-工事請負費,29年度-建-修繕費,29年度-建-その他経費,29年度-建-計画修繕,29年度-建-合計,30年度-建-光熱水費,30年度-建-委託料（合計）,30年度-建-清掃,30年度-建-警備,30年度-建-設備保守,30年度-建-施設運営,30年度-建-その他委託料,30年度-建-使用料及び賃貸料,30年度-建-役務費,30年度-建-工事請負費,30年度-建-修繕費,30年度-建-その他経費,30年度-建-計画修繕,30年度-建-合計,令和元年度-建-光熱水費,令和元年度-建-委託料（合計）,令和元年度-建-清掃,令和元年度-建-警備,令和元年度-建-設備保守,令和元年度-建-施設運営,令和元年度-建-その他委託料,令和元年度-建-使用料及び賃貸料,令和元年度-建-役務費,令和元年度-建-工事請負費,令和元年度-建-修繕費,令和元年度-建-その他経費,令和元年度-建-計画修繕,令和元年度-建-合計,建-備考,27年度-事-委託料,27年度-事-その他経費,27年度-事-合計,28年度-事-委託料,28年度-事-その他経費,28年度-事-合計,29年度-事-委託料,29年度-事-その他経費,29年度-事-合計,30年度-事-委託料,30年度-事-その他経費,30年度-事-合計,令和元年度-事-委託料,令和元年度-事-その他経費,令和元年度-事-合計,事-備考,27年度-人件費（合計）,27年度-専務的非常勤以外人件費,27年度-専務的非常勤人件費,27年度-運営人員（合計）,27年度-常勤人員,27年度-再任用人員（フルタイム）,27年度-再任用人員（短時間）,27年度-非常勤人員（新再雇用）,27年度-非常勤人員（専務的）,28年度-人件費（合計）,28年度-専務的非常勤以外人件費,28年度-専務的非常勤人件費,28年度-運営人員（合計）,28年度-常勤人員,28年度-再任用人員（フルタイム）,28年度-再任用人員（短時間）,28年度-非常勤人員（新再雇用）,28年度-非常勤人員（専務的）,29年度-人件費（合計）,29年度-専務的非常勤以外人件費,29年度-専務的非常勤人件費,29年度-運営人員（合計）,29年度-常勤人員,29年度-再任用人員（フルタイム）,29年度-再任用人員（短時間）,29年度-非常勤人員（新再雇用）,29年度-非常勤人員（専務的）,30年度-人件費（合計）,30年度-専務的非常勤以外人件費,30年度-専務的非常勤人件費,30年度-運営人員（合計）,30年度-常勤人員,30年度-再任用人員（フルタイム）,30年度-再任用人員（短時間）,30年度-非常勤人員（新再雇用）,30年度-非常勤人員（専務的）,令和元年度-人件費（合計）,令和元年度-専務的非常勤以外人件費,令和元年度-専務的非常勤人件費,令和元年度-運営人員（合計）,令和元年度-常勤人員,令和元年度-再任用人員（フルタイム）,令和元年度-再任用人員（短時間）,令和元年度-非常勤人員（新再雇用）,令和元年度-非常勤人員（専務的）,人件費-備考,27年度-利用料収入等,27年度-国補助金等,27年度-都補助金等,27年度-その他収入,27年度-収-合計,28年度-利用料収入等,28年度-国補助金等,28年度-都補助金等,28年度-その他収入,28年度-収-合計,29年度-利用料収入等,29年度-国補助金等,29年度-都補助金等,29年度-その他収入,29年度-収-合計,30年度-利用料収入等,30年度-国補助金等,30年度-都補助金等,30年度-その他収入,30年度-収-合計,令和元年度-利用料収入等,令和元年度-国補助金等,令和元年度-都補助金等,令和元年度-その他収入,令和元年度-収-合計,収入-備考,築年数
09 保育園,中町保育園,M009,目黒区中町2-37-15,-,保育課,S43,"1,015.72",直営,-,-,-,-,目黒区立保育所条例,-,中町保育園,67,中町保育園,目黒区,S42,1967,単独,"1,015.72",RC（鉄筋ｺﾝｸﾘｰﾄ造）,地上3階・地下1階,S57年度,H元年度,手摺,-,838.56,目黒区,60%,第一種低層住居専用地域,150%,-,"4,574,467 ","2,127,158 ","379,489 ","610,416 ","729,123 ",0 ,"408,130 ","386,547 ","264,735 ","947,104 ","165,803 ",0 ,"2,548,800 ","11,014,614 ","4,511,273 ","2,632,567 ","352,263 ","610,416 ","782,744 ",0 ,"887,144 ","409,505 ","267,240 ","831,917 ","88,182 ",0 ,"475,470 ","9,216,154 ","4,759,364 ","2,386,702 ","255,946 ","610,416 ","961,304 ",0 ,"559,036 ","395,173 ","267,815 ","838,389 ","90,952 ",0 ,"5,771,412 ","14,509,807 ","4,605,549 ","2,419,022 ","150,231 ","610,416 ","1,079,907 ",0 ,"578,468 ","358,233 ","268,770 ","712,337 ","87,231 ",0 ,"4,910,760 ","13,361,902 ","4,931,063 ","2,776,069 ","172,158 ","616,068 ","1,233,072 ",0 ,"754,771 ","422,518 ","301,787 ","1,066,100 ","65,709 ",0 ,"20,500,996 ","30,064,242 ",,"4,468,414 ","13,469,351 ","17,937,765 ","5,157,449 ","13,365,814 ","18,523,263 ","4,990,740 ","13,534,981 ","18,525,721 ","5,372,579 ","13,669,806 ","19,042,385 ","14,968,025 ","14,336,792 ","29,304,817 ",,"268,606,214 ","236,748,617 ","31,857,597 ",57 ,27 ,1 ,2 ,0 ,27 ,"272,857,946 ","245,209,025 ","27,648,921 ",54 ,29 ,0 ,2 ,0 ,23 ,"266,090,118 ","236,239,494 ","29,850,624 ",54 ,28 ,0 ,2 ,0 ,24 ,"270,689,511 ","241,306,942 ","29,382,569 ",54 ,29 ,0 ,2 ,0 ,23 ,"264,009,658 ","232,689,658 ","31,320,000 ",55 ,28 ,0 ,2 ,0 ,25 ,,33825440 ,0 ,0 ,0 ,33825440 ,32107163 ,0 ,0 ,0 ,32107163 ,31876617 ,0 ,0 ,0 ,31876617 ,32968335 ,0 ,0 ,0 ,32968335 ,25519523 ,0 ,0 ,0 ,25519523 ,,52
09 保育園,祐天寺保育園,M010,目黒区祐天寺1-10-9,-,保育課,S50,652.97,直営,-,-,-,-,目黒区立保育所条例,-,祐天寺保育園,68,祐天寺保育園,目黒区,S50,1975,単独,652.97,RC（鉄筋ｺﾝｸﾘｰﾄ造）,地上2階,H9年度,H21年度,エレベーター、だれでもトイレ、スロープ、段差解消、手摺、点字ブロック,平成21年度に大規模改修工事を実施済み。,778.43,目黒区,60%,第一種低層住居専用地域,150%,-,"4,828,214 ","1,545,299 ","243,960 ","570,240 ","468,727 ",0 ,"262,372 ","248,497 ","170,189 ","608,859 ","106,589 ",0 ,"292,680 ","7,800,327 ","2,900,136 ","1,870,208 ","226,457 ","570,240 ","503,198 ",0 ,"570,313 ","263,256 ","171,799 ","534,809 ","56,689 ",0 ,0 ,"5,796,897 ","3,059,625 ","1,712,150 ","164,538 ","570,240 ","617,988 ",0 ,"359,384 ","254,043 ","172,169 ","538,970 ","58,470 ",0 ,0 ,"5,795,427 ","2,960,743 ","1,732,927 ","96,578 ","570,240 ","694,233 ",0 ,"371,876 ","230,295 ","172,783 ","457,936 ","56,077 ",0 ,0 ,"5,610,761 ","3,170,004 ","1,964,107 ","110,674 ","575,520 ","792,698 ",0 ,"485,215 ","271,622 ","194,008 ","685,358 ","42,242 ",0 ,"360,360 ","6,687,701 ",,"2,920,163 ","6,748,207 ","9,668,370 ","3,363,120 ","8,592,403 ","11,955,523 ","3,255,948 ","8,701,155 ","11,957,103 ","3,501,419 ","8,787,828 ","12,289,247 ","3,543,148 ","9,216,610 ","12,759,758 ",,"212,639,632 ","197,300,789 ","15,338,843 ",38 ,23 ,0 ,2 ,0 ,13 ,"212,564,117 ","195,734,339 ","16,829,778 ",39 ,23 ,0 ,2 ,0 ,14 ,"210,484,875 ","193,072,011 ","17,412,864 ",39 ,22 ,1 ,2 ,0 ,14 ,"203,692,938 ","179,420,381 ","24,272,557 ",42 ,21 ,1 ,1 ,0 ,19 ,"217,303,299 ","197,258,499 ","20,044,800 ",41 ,24 ,0 ,1 ,0 ,16 ,,19732690 ,0 ,0 ,2460 ,19735150 ,21030823 ,0 ,0 ,2484 ,21033307 ,22592297 ,0 ,0 ,2508 ,22594805 ,22221835 ,0 ,0 ,2616 ,22224451 ,17581443 ,0 ,0 ,2700 ,17584143 ,,44
09 保育園,中央町保育園,M011,目黒区中央町2-30-7,-,保育課,S50,917.67,直営,-,-,-,-,目黒区立保育所条例,-,中央町保育園,69,中央町保育園,目黒区,S50,1975,単独,917.67,RC（鉄筋ｺﾝｸﾘｰﾄ造）,地上3階,H9年度,H18年度,エレベーター、だれでもトイレ、スロープ、段差解消、手摺、点字ブロック,平成23年度に改修工事を実施済み。,977.75,目黒区,60%,第一種低層住居専用地域,150%,-,"5,300,818 ","1,940,567 ","342,856 ","570,240 ","658,739 ",0 ,"368,732 ","349,232 ","239,179 ","855,678 ","149,798 ",0 ,"2,235,600 ","11,070,872 ","4,075,788 ","2,397,188 ","318,258 ","570,240 ","707,184 ",0 ,"801,506 ","369,975 ","241,442 ","751,610 ","79,670 ",0 ,"3,005,100 ","10,920,773 ","4,299,931 ","2,175,057 ","231,239 ","570,240 ","868,507 ",0 ,"505,071 ","357,026 ","241,962 ","757,457 ","82,172 ",0 ,"1,476,360 ","9,389,965 ","4,160,964 ","2,204,257 ","135,729 ","570,240 ","975,661 ",0 ,"522,627 ","323,652 ","242,825 ","643,573 ","78,810 ",0 ,0 ,"7,654,081 ","4,455,055 ","2,527,010 ","155,539 ","575,520 ","1,114,040 ",0 ,"681,911 ","381,731 ","272,655 ","963,187 ","59,366 ",0 ,"24,019 ","8,683,023 ",,"25,393,967 ","10,994,886 ","36,388,853 ","26,016,489 ","12,075,579 ","38,092,068 ","26,139,112 ","12,228,416 ","38,367,528 ","26,484,091 ","12,350,225 ","38,834,316 ","26,742,398 ","12,952,825 ","39,695,223 ",26年度から給食調理業務を委託している。,"245,131,349 ","219,173,307 ","25,958,042 ",49 ,26 ,0 ,1 ,0 ,22 ,"235,632,007 ","209,185,213 ","26,446,794 ",48 ,25 ,0 ,1 ,0 ,22 ,"234,678,084 ","208,558,788 ","26,119,296 ",47 ,25 ,0 ,1 ,0 ,21 ,"239,493,463 ","213,943,403 ","25,550,060 ",47 ,26 ,0 ,1 ,0 ,20 ,"235,431,542 ","210,375,542 ","25,056,000 ",46 ,26 ,0 ,0 ,0 ,20 ,,27126890 ,0 ,0 ,1200 ,27128090 ,25941213 ,0 ,0 ,1200 ,25942413 ,27359377 ,0 ,0 ,1200 ,27360577 ,29598715 ,0 ,0 ,1200 ,29599915 ,21475773 ,0 ,0 ,1224 ,21476997 ,,44
09 保育園,目黒本町保育園,M012,目黒区目黒本町2-1-20,1,保育課,S56,751.01,直営,-,-,-,-,目黒区立保育所条例,-,南部地区センター,140,目黒本町社会教育館、南部地区備蓄倉庫、目黒本町学童保育クラブ、目黒本町保育園、目黒本町図書館,目黒区,S56,1981,複合,"4,655.37",RC（鉄筋ｺﾝｸﾘｰﾄ造）,地上4階・地下1階,H10年度　耐震性あり,不要,エレベーター、だれでもトイレ、スロープ、段差解消、自動ドア、手摺、点字ブロック,-,"2,113.65",目黒区,60%,準工業地域,200･300%,-,0 ,"1,121,459 ","280,589 ",0 ,"539,104 ",0 ,"301,766 ","285,807 ","195,741 ","700,276 ","122,593 ",0 ,"8,421,894 ","10,847,770 ",0 ,"1,495,153 ","260,459 ",0 ,"578,751 ",0 ,"655,943 ","302,783 ","197,594 ","615,108 ","65,201 ",0 ,0 ,"2,675,839 ",0 ,"1,313,362 ","189,243 ",0 ,"710,775 ",0 ,"413,344 ","292,186 ","198,019 ","619,894 ","67,249 ",0 ,"745,200 ","3,235,910 ",0 ,"1,337,259 ","111,079 ",0 ,"798,469 ",0 ,"427,711 ","264,873 ","198,725 ","526,692 ","64,497 ",0 ,0 ,"2,392,046 ",0 ,"1,597,076 ","127,291 ",0 ,"911,717 ",0 ,"558,068 ","312,404 ","223,138 ","788,260 ","48,584 ",0 ,"799,700 ","3,769,162 ",維持管理経費のうち、光熱水費などは「目黒本町社会教育館」に含まれる。,"3,338,607 ","13,324,357 ","16,662,964 ","3,848,071 ","9,882,507 ","13,730,578 ","3,724,808 ","10,007,587 ","13,732,395 ","4,007,135 ","10,107,275 ","14,114,410 ","4,054,945 ","10,600,435 ","14,655,380 ",,"225,496,790 ","207,798,125 ","17,698,665 ",40 ,25 ,0 ,0 ,0 ,15 ,"220,739,157 ","197,898,744 ","22,840,413 ",43 ,24 ,0 ,0 ,0 ,19 ,"225,443,691 ","205,543,275 ","19,900,416 ",41 ,25 ,0 ,0 ,0 ,16 ,"225,799,254 ","202,804,200 ","22,995,054 ",43 ,25 ,0 ,0 ,0 ,18 ,"230,420,342 ","210,375,542 ","20,044,800 ",42 ,26 ,0 ,0 ,0 ,16 ,,22986660 ,0 ,0 ,0 ,22986660 ,22674413 ,0 ,0 ,0 ,22674413 ,23965007 ,0 ,0 ,0 ,23965007 ,25330135 ,0 ,0 ,0 ,25330135 ,16008323 ,0 ,0 ,0 ,16008323 ,,38
09 保育園,原町保育園,M013,目黒区原町1-20-16,-,保育課,S36（H14改築）,"1,268.70",直営,-,-,-,-,目黒区立保育所条例,-,原町保育園,70,原町保育園,目黒区,H13,2001,単独,"1,268.70",RC（鉄筋ｺﾝｸﾘｰﾄ造）,地上3階,新耐震以降,不要,エレベーター、だれでもトイレ、スロープ、段差解消、手摺、点字ブロック,-,939.90,目黒区,60%,第一種住居地域,200%,-,"5,258,303 ","2,600,830 ","474,007 ","706,320 ","910,722 ",0 ,"509,781 ","482,822 ","330,671 ","1,182,994 ","207,099 ",0 ,"1,554,120 ","11,616,839 ","5,634,871 ","3,232,118 ","439,999 ","706,320 ","977,698 ",0 ,"1,108,101 ","511,498 ","333,800 ","1,039,118 ","110,145 ",0 ,"776,520 ","11,638,070 ","5,944,754 ","2,925,016 ","319,693 ","706,320 ","1,200,731 ",0 ,"698,272 ","493,597 ","334,518 ","1,047,202 ","113,605 ",0 ,"436,035 ","11,294,727 ","5,752,629 ","2,965,385 ","187,648 ","706,320 ","1,348,873 ",0 ,"722,544 ","447,457 ","335,712 ","889,755 ","108,957 ",0 ,0 ,"10,499,895 ","6,159,217 ","3,410,841 ","215,037 ","712,860 ","1,540,186 ",0 ,"942,758 ","527,752 ","376,952 ","1,331,628 ","82,075 ",0 ,"2,057,444 ","13,945,909 ",,"26,111,355 ","17,295,844 ","43,407,199 ","26,972,006 ","16,694,767 ","43,666,773 ","26,763,775 ","16,906,067 ","43,669,842 ","27,240,717 ","17,074,472 ","44,315,189 ","30,192,442 ","17,907,580 ","48,100,022 ",,"244,602,325 ","213,924,639 ","30,677,686 ",53 ,25 ,0 ,2 ,0 ,26 ,"252,929,111 ","220,471,682 ","32,457,429 ",55 ,26 ,0 ,2 ,0 ,27 ,"255,149,721 ","222,811,545 ","32,338,176 ",55 ,26 ,0 ,3 ,0 ,26 ,"255,767,557 ","219,997,473 ","35,770,084 ",57 ,26 ,0 ,3 ,0 ,28 ,"239,028,372 ","206,455,572 ","32,572,800 ",54 ,24 ,0 ,4 ,0 ,26 ,,34694870 ,0 ,0 ,0 ,34694870 ,33715313 ,0 ,0 ,0 ,33715313 ,34000527 ,0 ,0 ,0 ,34000527 ,37005435 ,0 ,0 ,0 ,37005435 ,28391523 ,0 ,0 ,0 ,28391523 ,,18
09 保育園,南保育園,M014,目黒区南1-18-30,-,保育課,S49,848.57,直営,-,-,-,-,目黒区立保育所条例,-,南保育園,71,南保育園,目黒区,S49,1974,単独,848.57,RC（鉄筋ｺﾝｸﾘｰﾄ造）,地上3階,H9年度,H23年度,エレベーター、だれでもトイレ、スロープ、段差解消、手摺、点字ブロック,平成23年度に大規模改修工事を実施済み。,"1,085.59",目黒区,50%,第一種低層住居専用地域,100%,-,"4,702,343 ","1,837,382 ","317,039 ","570,240 ","609,136 ",0 ,"340,967 ","322,935 ","221,169 ","791,246 ","138,518 ",0 ,"295,920 ","8,309,513 ","3,768,884 ","2,259,619 ","294,293 ","570,240 ","653,933 ",0 ,"741,153 ","342,116 ","223,262 ","695,014 ","73,671 ",0 ,"282,960 ","7,645,526 ","3,976,149 ","2,054,215 ","213,827 ","570,240 ","803,109 ",0 ,"467,039 ","330,142 ","223,742 ","700,421 ","75,985 ",0 ,0 ,"7,360,654 ","3,847,646 ","2,081,215 ","125,508 ","570,240 ","902,194 ",0 ,"483,273 ","299,281 ","224,541 ","595,112 ","72,876 ",0 ,0 ,"7,120,671 ","4,119,592 ","2,380,065 ","143,827 ","575,520 ","1,030,154 ",0 ,"630,564 ","352,987 ","252,124 ","890,659 ","54,896 ",0 ,"643,500 ","8,693,823 ",,"3,755,002 ","10,361,392 ","14,116,394 ","4,330,648 ","11,166,295 ","15,496,943 ","4,191,373 ","11,307,623 ","15,498,996 ","4,510,375 ","11,420,261 ","15,930,636 ","4,564,236 ","11,977,485 ","16,541,721 ",,"257,209,966 ","233,611,746 ","23,598,220 ",50 ,27 ,0 ,3 ,0 ,20 ,"260,369,350 ","233,922,556 ","26,446,794 ",51 ,28 ,0 ,1 ,0 ,22 ,"245,760,114 ","220,884,594 ","24,875,520 ",48 ,25 ,2 ,1 ,0 ,20 ,"245,084,131 ","211,869,053 ","33,215,078 ",53 ,25 ,1 ,1 ,0 ,26 ,"240,988,357 ","208,415,557 ","32,572,800 ",53 ,25 ,0 ,2 ,0 ,26 ,,31571810 ,0 ,0 ,0 ,31571810 ,31361093 ,0 ,0 ,0 ,31361093 ,30587577 ,0 ,0 ,0 ,30587577 ,31799375 ,0 ,0 ,0 ,31799375 ,22828273 ,0 ,0 ,0 ,22828273 ,,45
09 保育園,第二ひもんや保育園,M015,目黒区目黒本町2-25-14,"1,2",保育課,S36（H24移転改築）,"1,081.05",指定管理,H24.4.1～R4.3.31,-,-,-,目黒区立保育所条例,-,第二ひもんや保育園,72,第二ひもんや保育園、高齢者福祉住宅コーポ目黒本町二丁目,目黒区,H23,2011,複合,"1,887.74",RC（鉄筋ｺﾝｸﾘｰﾄ造）,地上4階,新耐震以降,不要,エレベーター、だれでもトイレ、スロープ、自動ドア、手摺、点字ブロック,-,"1,062.62",目黒区,60%,第一種中高層住居専用地域,200%,-,0 ,"178,822,877 ",0 ,0 ,0 ,"178,822,877 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,"178,822,877 ",0 ,"188,642,950 ",0 ,0 ,0 ,"188,642,950 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,"188,642,950 ",0 ,"188,787,820 ",0 ,0 ,0 ,"188,787,820 ",0 ,0 ,0 ,0 ,0 ,0 ,"356,400 ","189,144,220 ",0 ,"189,117,200 ",0 ,0 ,0 ,"189,117,200 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,"189,117,200 ",0 ,"186,072,829 ",0 ,0 ,0 ,"186,072,829 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,"186,072,829 ",,"133,227 ",0 ,"133,227 ","133,227 ",0 ,"133,227 ","133,227 ",0 ,"133,227 ","133,227 ",0 ,"133,227 ","134,460 ",0 ,"134,460 ",,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,18402930 ,0 ,0 ,61880 ,18464810 ,19075413 ,0 ,0 ,86800 ,19162213 ,20280447 ,0 ,0 ,134800 ,20415247 ,22914665 ,0 ,0 ,131000 ,23045665 ,22370373 ,0 ,0 ,121000 ,22491373 ,,8
09 保育園,ひもんや保育園,M016,目黒区碑文谷2-8-9,"1,2",保育課,S36,"1,114.36",直営,-,-,-,-,目黒区立保育所条例,-,ひもんや保育園,73,ひもんや保育園、ひもんや学童保育クラブ,目黒区,S42,1967,複合,"1,512.88",RC（鉄筋ｺﾝｸﾘｰﾄ造）,地上3階,S57年度,S63年度,手摺,-,"1,456.59",目黒区,60%,第一種中高層住居専用地域,200%,-,"5,487,038 ","2,234,279 ","416,343 ","570,240 ","799,931 ",0 ,"447,765 ","424,085 ","290,444 ","1,039,081 ","181,905 ",0 ,"9,842,731 ","19,499,563 ","4,949,378 ","2,788,769 ","386,472 ","570,240 ","858,759 ",0 ,"973,298 ","449,274 ","293,192 ","912,707 ","96,746 ",0 ,"17,678,520 ","27,168,586 ","5,221,562 ","2,519,027 ","280,802 ","570,240 ","1,054,659 ",0 ,"613,326 ","433,550 ","293,823 ","919,808 ","99,785 ",0 ,"2,903,256 ","12,390,811 ","5,052,810 ","2,554,485 ","164,820 ","570,240 ","1,184,780 ",0 ,"634,645 ","393,023 ","294,872 ","781,514 ","95,702 ",0 ,"9,551,736 ","18,724,142 ","5,409,935 ","2,945,285 ","188,877 ","575,520 ","1,352,819 ",0 ,"828,069 ","463,550 ","331,095 ","1,169,633 ","72,090 ",0 ,"75,600 ","10,467,188 ",維持管理経費のうち、光熱水費や警備委託など「ひもんや学童保育クラブ」分を含む。,"25,625,418 ","14,315,413 ","39,940,831 ","26,381,369 ","14,663,814 ","41,045,183 ","27,624,070 ","14,849,409 ","42,473,479 ","28,042,990 ","14,997,327 ","43,040,317 ","28,318,535 ","15,729,086 ","44,047,621 ",,"257,686,442 ","230,548,489 ","27,137,953 ",52 ,27 ,0 ,2 ,0 ,23 ,"251,726,984 ","220,471,682 ","31,255,302 ",54 ,26 ,0 ,2 ,0 ,26 ,"259,112,163 ","228,017,763 ","31,094,400 ",54 ,27 ,0 ,2 ,0 ,25 ,"254,465,175 ","225,082,606 ","29,382,569 ",52 ,27 ,0 ,2 ,0 ,23 ,"254,119,876 ","226,558,276 ","27,561,600 ",50 ,28 ,0 ,0 ,0 ,22 ,,34379880 ,0 ,0 ,0 ,34379880 ,34745543 ,0 ,0 ,0 ,34745543 ,39258307 ,0 ,0 ,0 ,39258307 ,43368385 ,0 ,0 ,0 ,43368385 ,31123773 ,0 ,0 ,0 ,31123773 ,,52
09 保育園,第三ひもんや保育園,M017,目黒区碑文谷5-15-19,-,保育課,S61,858.39,直営,-,-,-,-,目黒区立保育所条例,-,第三ひもんや保育園,74,第三ひもんや保育園,目黒区,S37,1962,単独,858.39,RC（鉄筋ｺﾝｸﾘｰﾄ造）,地上2階,S61年度(旧碑文谷保健所部分)  増築部分　新耐震以降,S61年度(旧碑文谷保健所部分)  増築部分  不要,手摺,平成13年度増築,"1,568.93",目黒区,60%,第一種住居地域,200･300%,-,"4,529,709 ","1,916,847 ","320,708 ","635,040 ","616,186 ",0 ,"344,913 ","326,672 ","223,729 ","800,402 ","140,121 ",0 ,"799,200 ","8,736,680 ","3,812,499 ","2,343,970 ","297,699 ","635,040 ","661,501 ",0 ,"749,730 ","346,075 ","225,846 ","703,057 ","74,523 ",0 ,"4,254,390 ","11,760,360 ","4,022,162 ","2,136,188 ","216,301 ","635,040 ","812,403 ",0 ,"472,444 ","333,963 ","226,332 ","708,527 ","76,864 ",0 ,"1,789,560 ","9,293,596 ","3,892,173 ","2,163,502 ","126,961 ","635,040 ","912,635 ",0 ,"488,866 ","302,745 ","227,139 ","601,999 ","73,719 ",0 ,"4,212,000 ","11,473,277 ","4,167,266 ","2,466,348 ","145,492 ","640,920 ","1,042,075 ",0 ,"637,861 ","357,072 ","255,042 ","900,966 ","55,531 ",0 ,"799,843 ","9,002,068 ",,"22,588,915 ","10,709,104 ","33,298,019 ","23,171,222 ","11,295,516 ","34,466,738 ","24,326,335 ","11,438,480 ","35,764,815 ","24,649,029 ","11,552,421 ","36,201,450 ","24,889,499 ","12,116,093 ","37,005,592 ",,"212,412,673 ","191,174,275 ","21,238,398 ",41 ,23 ,0 ,0 ,0 ,18 ,"216,099,757 ","189,652,963 ","26,446,794 ",45 ,23 ,0 ,0 ,0 ,22 ,"226,400,376 ","206,499,960 ","19,900,416 ",42 ,24 ,1 ,1 ,0 ,16 ,"236,938,457 ","213,943,403 ","22,995,054 ",45 ,26 ,0 ,1 ,0 ,18 ,"227,900,266 ","205,349,866 ","22,550,400 ",44 ,25 ,0 ,1 ,0 ,18 ,,22969800 ,0 ,0 ,0 ,22969800 ,21972513 ,0 ,0 ,0 ,21972513 ,23401097 ,0 ,0 ,0 ,23401097 ,27617585 ,0 ,0 ,0 ,27617585 ,19526873 ,0 ,0 ,0 ,19526873 ,,57
09 保育園,鷹番保育園,M018,目黒区鷹番2-16-15,-,保育課,S54,755.89,直営,-,-,-,-,目黒区立保育所条例,-,鷹番保育園,75,鷹番保育園,目黒区,S53,1978,単独,755.89,RC（鉄筋ｺﾝｸﾘｰﾄ造）,地上2階,H9年度　耐震性あり,不要,手摺,-,945.38,目黒区,60･80%,第一種低層住居専用地域・近隣商業地域,150･300%,-,"3,325,473 ","1,698,987 ","282,413 ","570,240 ","542,607 ",0 ,"303,727 ","287,665 ","197,013 ","704,827 ","123,389 ",0 ,"1,197,720 ","7,535,074 ","3,357,250 ","2,075,107 ","262,151 ","570,240 ","582,511 ",0 ,"660,205 ","304,750 ","198,878 ","619,105 ","65,625 ",0 ,"1,630,044 ","8,250,759 ","3,541,878 ","1,892,137 ","190,473 ","570,240 ","715,394 ",0 ,"416,030 ","294,085 ","199,306 ","623,922 ","67,686 ",0 ,"797,299 ","7,416,313 ","3,427,410 ","1,916,188 ","111,800 ","570,240 ","803,657 ",0 ,"430,491 ","266,594 ","200,017 ","530,115 ","64,916 ",0 ,"416,880 ","6,822,120 ","3,669,654 ","2,182,974 ","128,119 ","575,520 ","917,641 ",0 ,"561,694 ","314,434 ","224,588 ","793,382 ","48,900 ",0 ,"433,473 ","7,667,405 ",,"3,359,435 ","10,085,889 ","13,445,324 ","3,872,210 ","9,946,723 ","13,818,933 ","3,748,146 ","10,072,616 ","13,820,762 ","4,032,307 ","10,172,951 ","14,205,258 ","4,080,420 ","10,669,316 ","14,749,736 ",,"202,444,361 ","185,925,607 ","16,518,754 ",37 ,22 ,0 ,1 ,0 ,14 ,"191,829,740 ","176,202,089 ","15,627,651 ",35 ,21 ,0 ,1 ,0 ,13 ,"201,306,459 ","183,893,595 ","17,412,864 ",37 ,22 ,0 ,1 ,0 ,14 ,"195,555,891 ","176,393,346 ","19,162,545 ",37 ,21 ,1 ,0 ,0 ,15 ,"189,828,146 ","169,783,346 ","20,044,800 ",38 ,18 ,4 ,0 ,0 ,16 ,,15993880 ,0 ,0 ,0 ,15993880 ,17326343 ,0 ,0 ,0 ,17326343 ,16566167 ,0 ,0 ,0 ,16566167 ,16173885 ,0 ,0 ,0 ,16173885 ,16864323 ,0 ,0 ,0 ,16864323 ,,41
