"カテゴリ","対象データ","URL","最終更新日"
"調査・アンケート","第32回港区民世論調査単純集計表・区政全般について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa32tanjun02","2020-06-09"
"調査・アンケート","第32回港区民世論調査単純集計表・区基本計画について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa32tanjun03","2020-06-09"
"調査・アンケート","第32回港区民世論調査単純集計表・やさしい日本語について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa32tanjun04","2020-06-09"
"調査・アンケート","第32回港区民世論調査単純集計表・みなとたばこルールについて","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa32tanjun05","2020-06-09"
"調査・アンケート","第32回港区民世論調査単純集計表・プラスチックごみについて","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa32tanjun06","2020-06-09"
"調査・アンケート","第32回港区民世論調査単純集計表・災害対策について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa32tanjun07","2020-06-09"
"調査・アンケート","第32回港区民世論調査単純集計表・生活安全について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa32tanjun08","2020-06-09"
"調査・アンケート","第32回港区民世論調査単純集計表・平和について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa32tanjun09","2020-06-09"
"調査・アンケート","第32回港区民世論調査単純集計表・港区の職員に対する印象について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa32tanjun10","2020-06-09"
"調査・アンケート","第32回港区民世論調査単純集計表・あなたご自身について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa32tanjun11","2020-06-09"
"調査・アンケート","第32回港区民世論調査クロス集計表・定住意向について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa32cross01","2020-07-01"
"調査・アンケート","第32回港区民世論調査クロス集計表・区政全般について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa32cross02","2020-07-01"
"調査・アンケート","第32回港区民世論調査クロス集計表・区基本計画について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa32cross03","2020-07-08"
"調査・アンケート","第32回港区民世論調査クロス集計表・やさしい日本語について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa32cross04","2020-07-08"
"調査・アンケート","第32回港区民世論調査クロス集計表・みなとたばこルールについて","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa32cross05","2020-07-08"
"調査・アンケート","第32回港区民世論調査クロス集計表・プラスチックごみについて","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa32cross06","2020-07-15"
"調査・アンケート","第32回港区民世論調査クロス集計表・災害対策について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa32cross07","2020-07-15"
"調査・アンケート","第32回港区民世論調査クロス集計表・生活安全について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa32cross08","2020-07-15"
"調査・アンケート","第32回港区民世論調査クロス集計表・平和について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa32cross09","2020-07-15"
"調査・アンケート","第32回港区民世論調査クロス集計表・港区の職員に対する印象について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa32cross10","2020-07-15"
"調査・アンケート","第32回港区民世論調査クロス集計表・あなたご自身について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa32cross11","2020-07-15"
"調査・アンケート","第33回港区民世論調査単純集計表・定住意向について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33tanjun01","2022-06-21"
"調査・アンケート","第33回港区民世論調査単純集計表・区政全般について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33tanjun02","2022-06-21"
"調査・アンケート","第33回港区民世論調査単純集計表・区基本計画について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33tanjun03","2022-06-21"
"調査・アンケート","第33回港区民世論調査単純集計表・みなとタバコルールについて","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33tanjun04","2022-06-22"
"調査・アンケート","第33回港区民世論調査単純集計表・生物多様性について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33tanjun05","2022-06-22"
"調査・アンケート","第33回港区民世論調査単純集計表・地球温暖化対策のための取組について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33tanjun06","2022-06-22"
"調査・アンケート","第33回港区民世論調査単純集計表・全国連携の取組について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33tanjun07","2022-06-22"
"調査・アンケート","第33回港区民世論調査単純集計表・男女平等参画社会の実現について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33tanjun08","2022-06-22"
"調査・アンケート","第33回港区民世論調査単純集計表・港区の平和の取組について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33tanjun09","2022-06-22"
"調査・アンケート","第33回港区民世論調査単純集計表・災害対策について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33tanjun10","2022-06-22"
"調査・アンケート","第33回港区民世論調査単純集計表・防災用品等の備蓄について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33tanjun11","2022-06-22"
"調査・アンケート","第33回港区民世論調査単純集計表・港区 防災ラジオの配布について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33tanjun12","2022-06-22"
"調査・アンケート","第33回港区民世論調査単純集計表・自殺対策について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33tanjun13","2022-06-22"
"調査・アンケート","第33回港区民世論調査単純集計表・公園等における防犯カメラの設置について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33tanjun14","2022-06-22"
"調査・アンケート","第33回港区民世論調査単純集計表・やさしい日本語について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33tanjun15","2022-08-05"
"調査・アンケート","第33回港区民世論調査単純集計表・あなたご自身について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33tanjun16","2022-06-22"
"調査・アンケート","第33回港区民世論調査クロス集計表・定住意向について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33cross01","2022-07-15"
"調査・アンケート","第33回港区民世論調査クロス集計表・区政全般について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33cross02","2022-07-15"
"調査・アンケート","第33回港区民世論調査クロス集計表・区基本計画について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33cross03","2022-07-15"
"調査・アンケート","第33回港区民世論調査クロス集計表・みなとタバコルールについて","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33cross04","2022-07-19"
"調査・アンケート","第33回港区民世論調査クロス集計表・生物多様性について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33cross05","2022-07-19"
"調査・アンケート","第33回港区民世論調査クロス集計表・地球温暖化対策のための取組について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33cross06","2022-07-19"
"調査・アンケート","第33回港区民世論調査クロス集計表・全国連携の取組について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33cross07","2022-07-19"
"調査・アンケート","第33回港区民世論調査クロス集計表・男女平等参画社会の実現について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33cross08","2022-07-19"
"調査・アンケート","第33回港区民世論調査クロス集計表・港区の平和の取組について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33cross09","2022-07-19"
"調査・アンケート","第33回港区民世論調査クロス集計表・災害対策について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33cross10","2022-07-19"
"調査・アンケート","第33回港区民世論調査クロス集計表・防災用品等の備蓄について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33cross11","2022-07-19"
"調査・アンケート","第33回港区民世論調査クロス集計表・港区 防災ラジオの配布について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33cross12","2022-07-19"
"調査・アンケート","第33回港区民世論調査クロス集計表・自殺対策について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33cross13","2022-07-19"
"調査・アンケート","第33回港区民世論調査クロス集計表・公園等における防犯カメラの設置について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33cross14","2022-07-19"
"調査・アンケート","第33回港区民世論調査クロス集計表・やさしい日本語について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33cross15","2022-08-05"
"調査・アンケート","第33回港区民世論調査クロス集計表・あなたご自身について","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa33cross16","2022-07-19"
"調査・アンケート","第34回港区民世論調査単純集計表","https://opendata.city.minato.tokyo.jp/dataset/yoronchosa34tanjun","2024-08-30"
"写真","港区の写真　空撮写真","https://opendata.city.minato.tokyo.jp/dataset/shasin-kuusatu","2020-10-08"
"写真","港区の写真　芝地区の坂","https://opendata.city.minato.tokyo.jp/dataset/shasin-sibachiku-saka","2020-10-30"
"写真","港区の写真　麻布地区の坂","https://opendata.city.minato.tokyo.jp/dataset/shasin-azabuchiku-saka","2020-10-30"
"写真","港区の写真　赤坂地区の坂","https://opendata.city.minato.tokyo.jp/dataset/shasin-akasakachiku-saka","2020-10-30"
"写真","港区の写真　高輪地区の坂","https://opendata.city.minato.tokyo.jp/dataset/shasin-takanawachiku-saka","2020-10-30"
"写真","港区の写真　芝地区の橋","https://opendata.city.minato.tokyo.jp/dataset/shasin-sibachiku-hasi","2020-11-20"
"写真","港区の写真　麻布地区の橋","https://opendata.city.minato.tokyo.jp/dataset/shasin-azabuchiku-hasi","2020-11-20"
"写真","港区の写真　赤坂地区の橋","https://opendata.city.minato.tokyo.jp/dataset/shasin-akasakachiku-hasi","2020-11-20"
"写真","港区の写真　芝浦港南地区の橋","https://opendata.city.minato.tokyo.jp/dataset/shasin-kounanchiku-hasi","2020-11-25"
"写真","港区の写真　街並み・風景","https://opendata.city.minato.tokyo.jp/dataset/shasin-matinami","2020-11-20"
"写真","港区の写真　ランドマーク","https://opendata.city.minato.tokyo.jp/dataset/shasin-landmark","2020-11-20"
"写真","港区の写真　風物詩　植物","https://opendata.city.minato.tokyo.jp/dataset/shasin-shokubutu","2020-11-20"
"写真","港区の写真　公園","https://opendata.city.minato.tokyo.jp/dataset/shasin-kouen","2020-11-30"
"写真","港区の写真　～昭和29年（～1954）","https://opendata.city.minato.tokyo.jp/dataset/shasin-mukasi-1954","2020-11-20"
"写真","港区の写真　昭和30年～昭和39年（1955～1964）","https://opendata.city.minato.tokyo.jp/dataset/shasin-mukasi-1955","2020-11-25"
"写真","港区の写真　昭和40年（1965）","https://opendata.city.minato.tokyo.jp/dataset/shasin-mukasi-1965","2020-11-25"
"写真","港区の写真　昭和41年（1966）","https://opendata.city.minato.tokyo.jp/dataset/shasin-mukasi-1966","2020-11-25"
"写真","港区の写真　昭和42年（1967）（１）","https://opendata.city.minato.tokyo.jp/dataset/shasin-mukasi-1967-1","2020-11-30"
"写真","港区の写真　昭和42年（1967）（２）","https://opendata.city.minato.tokyo.jp/dataset/shasin-mukasi-1967-2","2020-12-02"
"写真","港区の写真　昭和43年～昭和49年（1968～1974）","https://opendata.city.minato.tokyo.jp/dataset/shasin-mukasi-1968","2020-12-03"
"写真","港区の写真　昭和50年～昭和59年（1975～1984）","https://opendata.city.minato.tokyo.jp/dataset/shasin-mukasi-1975","2020-12-03"
"写真","港区の写真　昭和60年～昭和64年（1985～1989）","https://opendata.city.minato.tokyo.jp/dataset/shasin-mukasi-1985","2020-12-03"
"写真","港区の写真　平成元年～平成9年（1989～1997）","https://opendata.city.minato.tokyo.jp/dataset/shasin-mukasi-1989","2020-12-03"
"写真","港区の写真　平成10年～平成19年（1998～2007）","https://opendata.city.minato.tokyo.jp/dataset/shasin-mukasi-1998","2020-12-03"
"調査・アンケート","港区の環境に関する学校アンケート調査結果・みなと子どもエコアクションの取組について","https://opendata.city.minato.tokyo.jp/dataset/kankyouanketo_gakkou_1","2022-09-14"
"調査・アンケート","港区の環境に関する学校アンケート調査結果・環境学習について","https://opendata.city.minato.tokyo.jp/dataset/kankyouanketo_gakkou_2","2022-09-14"
"調査・アンケート","港区の環境に関する事業者アンケート調査結果・単純集計表・事業活動における環境に関する取組について","https://opendata.city.minato.tokyo.jp/dataset/kankyouanketo_jigyousya_tanjyun_1","2022-09-14"
"調査・アンケート","港区の環境に関する事業者アンケート調査結果・単純集計表・区の取組について","https://opendata.city.minato.tokyo.jp/dataset/kankyouanketo_jigyousya_tanjyun_2","2022-09-14"
"調査・アンケート","港区の環境に関する事業者アンケート調査結果・単純集計表・貴組織について","https://opendata.city.minato.tokyo.jp/dataset/kankyouanketo_jigyousya_tanjyun_3","2022-09-14"
"調査・アンケート","港区の環境に関する事業者アンケート調査結果・クロス集計表・事業活動における環境に関する取組について","https://opendata.city.minato.tokyo.jp/dataset/kankyouanketo_jigyousya_cross_1","2022-09-14"
"調査・アンケート","港区の環境に関する事業者アンケート調査結果・クロス集計表・区の取組について","https://opendata.city.minato.tokyo.jp/dataset/kankyouanketo_jigyousya_cross_2","2022-09-14"
"調査・アンケート","港区の環境に関する区民アンケート（Web）調査結果・単純集計表・環境問題への関心について","https://opendata.city.minato.tokyo.jp/dataset/kankyouanketo_kumin_web_tanjyun_1","2022-09-15"
"調査・アンケート","港区の環境に関する区民アンケート（Web）調査結果・単純集計表・環境に配慮した行動について","https://opendata.city.minato.tokyo.jp/dataset/kankyouanketo_kumin_web_tanjyun_2","2022-09-15"
"調査・アンケート","港区の環境に関する区民アンケート（Web）調査結果・単純集計表・港区の環境について","https://opendata.city.minato.tokyo.jp/dataset/kankyouanketo_kumin_web_tanjyun_3","2022-09-15"
"調査・アンケート","港区の環境に関する区民アンケート（Web）調査結果・単純集計表・区の取組について","https://opendata.city.minato.tokyo.jp/dataset/kankyouanketo_kumin_web_tanjyun_4","2022-09-15"
"調査・アンケート","港区の環境に関する区民アンケート（Web）調査結果・単純集計表・あなたご自身のことについて","https://opendata.city.minato.tokyo.jp/dataset/kankyouanketo_kumin_web_tanjyun_5","2022-09-15"
"調査・アンケート","港区の環境に関する区民アンケート（Web）調査結果・クロス集計表・環境問題への関心について","https://opendata.city.minato.tokyo.jp/dataset/kankyouanketo_kumin_web_cross_1","2022-09-15"
"調査・アンケート","港区の環境に関する区民アンケート（Web）調査結果・クロス集計表・環境に配慮した行動について","https://opendata.city.minato.tokyo.jp/dataset/kankyouanketo_kumin_web_cross_2","2022-09-15"
"調査・アンケート","港区の環境に関する区民アンケート（Web）調査結果・クロス集計表・港区の環境について","https://opendata.city.minato.tokyo.jp/dataset/kankyouanketo_kumin_web_cross_3","2022-09-15"
"調査・アンケート","港区の環境に関する区民アンケート（Web）調査結果・クロス集計表・区の取組について","https://opendata.city.minato.tokyo.jp/dataset/kankyouanketo_kumin_web_cross_4","2022-09-15"
"調査・アンケート","港区の環境に関する区民アンケート（郵送）調査結果・単純集計表・環境問題への関心について","https://opendata.city.minato.tokyo.jp/dataset/kankyouanketo_kumin_yuusou_tanjyun_1","2022-09-15"
"調査・アンケート","港区の環境に関する区民アンケート（郵送）調査結果・単純集計表・環境に配慮した行動について","https://opendata.city.minato.tokyo.jp/dataset/kankyouanketo_kumin_yuusou_tanjyun_2","2022-09-15"
"調査・アンケート","港区の環境に関する区民アンケート（郵送）調査結果・単純集計表・港区の環境について","https://opendata.city.minato.tokyo.jp/dataset/kankyouanketo_kumin_yuusou_tanjyun_3","2022-09-15"
"調査・アンケート","港区の環境に関する区民アンケート（郵送）調査結果・単純集計表・区の取組について","https://opendata.city.minato.tokyo.jp/dataset/kankyouanketo_kumin_yuusou_tanjyun_4","2022-09-15"
"調査・アンケート","港区の環境に関する区民アンケート（郵送）調査結果・単純集計表・あなたご自身のことについて","https://opendata.city.minato.tokyo.jp/dataset/kankyouanketo_kumin_yuusou_tanjyun_5","2022-09-15"
"調査・アンケート","港区の環境に関する区民アンケート（郵送）調査結果・クロス集計表・環境問題への関心について","https://opendata.city.minato.tokyo.jp/dataset/kankyouanketo_kumin_yuusou_cross_1","2022-09-15"
"調査・アンケート","港区の環境に関する区民アンケート（郵送）調査結果・クロス集計表・環境に配慮した行動について","https://opendata.city.minato.tokyo.jp/dataset/kankyouanketo_kumin_yuusou_cross_2","2022-09-15"
"調査・アンケート","港区の環境に関する区民アンケート（郵送）調査結果・クロス集計表・港区の環境について","https://opendata.city.minato.tokyo.jp/dataset/kankyouanketo_kumin_yuusou_cross_3","2022-09-15"
"調査・アンケート","港区の環境に関する区民アンケート（郵送）調査結果・クロス集計表・区の取組について","https://opendata.city.minato.tokyo.jp/dataset/kankyouanketo_kumin_yuusou_cross_4","2022-09-15"
"調査・アンケート","港区保健福祉基礎調査（高齢者）・単純集計表・回答者について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_koureisya_tanjyun_1","2023-02-06"
"調査・アンケート","港区保健福祉基礎調査（高齢者）・単純集計表・本人について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_koureisya_tanjyun_2","2023-02-06"
"調査・アンケート","港区保健福祉基礎調査（高齢者）・単純集計表・生活状況等について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_koureisya_tanjyun_3","2023-02-06"
"調査・アンケート","港区保健福祉基礎調査（高齢者）・単純集計表・日常生活全般について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_koureisya_tanjyun_4","2023-02-08"
"調査・アンケート","港区保健福祉基礎調査（高齢者）・単純集計表・自身の介護予防について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_koureisya_tanjyun_5","2023-02-08"
"調査・アンケート","港区保健福祉基礎調査（高齢者）・単純集計表・友人親族等との関わりについて","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_koureisya_tanjyun_6","2023-02-08"
"調査・アンケート","港区保健福祉基礎調査（高齢者）・単純集計表・生きがいや不安について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_koureisya_tanjyun_7","2023-02-16"
"調査・アンケート","港区保健福祉基礎調査（高齢者）・単純集計表・公衆浴場（銭湯）について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_koureisya_tanjyun_8","2023-02-16"
"調査・アンケート","港区保健福祉基礎調査（高齢者）・単純集計表・自動車運転免許について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_koureisya_tanjyun_9","2023-02-16"
"調査・アンケート","港区保健福祉基礎調査（高齢者）・単純集計表・災害に対する備えと災害時の行動について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_koureisya_tanjyun_10","2023-02-16"
"調査・アンケート","港区保健福祉基礎調査（高齢者）・単純集計表・地域の支え合いについて","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_koureisya_tanjyun_11","2023-02-16"
"調査・アンケート","港区保健福祉基礎調査（高齢者）・単純集計表・成年後見制度について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_koureisya_tanjyun_12","2023-02-16"
"調査・アンケート","港区保健福祉基礎調査（高齢者）・単純集計表・健康維持について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_koureisya_tanjyun_13","2023-02-16"
"調査・アンケート","港区保健福祉基礎調査（高齢者）・単純集計表・在宅医療について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_koureisya_tanjyun_14","2023-02-16"
"調査・アンケート","港区保健福祉基礎調査（高齢者）・単純集計表・主な介護者について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_koureisya_tanjyun_15","2023-02-17"
"調査・アンケート","港区保健福祉基礎調査（高齢者）・単純集計表・介護保険制度全般について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_koureisya_tanjyun_16","2023-02-17"
"調査・アンケート","港区保健福祉基礎調査（高齢者）・単純集計表・保険外サービスについて","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_koureisya_tanjyun_17","2023-02-17"
"調査・アンケート","港区保健福祉基礎調査（高齢者）・単純集計表・保健福祉サービスの情報について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_koureisya_tanjyun_18","2023-02-17"
"調査・アンケート","港区保健福祉基礎調査（高齢者）・単純集計表・高齢者相談センターについて","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_koureisya_tanjyun_19","2023-02-17"
"調査・アンケート","港区保健福祉基礎調査（事業所）・単純集計表・事業所について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_jigyousyo_tanjyun_1","2023-03-01"
"調査・アンケート","港区保健福祉基礎調査（事業所）・単純集計表・組織体制人材について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_jigyousyo_tanjyun_2","2023-03-01"
"調査・アンケート","港区保健福祉基礎調査（事業所）・単純集計表・経営の評価について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_jigyousyo_tanjyun_3","2023-03-01"
"調査・アンケート","港区保健福祉基礎調査（事業所）・単純集計表・サービス全般について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_jigyousyo_tanjyun_4","2023-03-01"
"調査・アンケート","港区保健福祉基礎調査（事業所）・単純集計表・経営全般について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_jigyousyo_tanjyun_5","2023-03-01"
"調査・アンケート","港区保健福祉基礎調査（事業所）・単純集計表・介護事業者に対する行政の支援について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_jigyousyo_tanjyun_7","2023-03-01"
"調査・アンケート","港区保健福祉基礎調査（身体障害者）・単純集計表・回答者について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_shintaishogaisya_tanjyun_1","2023-03-09"
"調査・アンケート","港区保健福祉基礎調査（身体障害者）・単純集計表・本人について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_shintaishogaisya_tanjyun_2","2023-03-09"
"調査・アンケート","港区保健福祉基礎調査（身体障害者）・単純集計表・生活状況等について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_shintaishogaisya_tanjyun_3","2023-03-09"
"調査・アンケート","港区保健福祉基礎調査（身体障害者）・単純集計表・外出の機会や日中の活動について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_shintaishogaisya_tanjyun_4","2023-03-09"
"調査・アンケート","港区保健福祉基礎調査（身体障害者）・単純集計表・就労状況について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_shintaishogaisya_tanjyun_5","2023-03-09"
"調査・アンケート","港区保健福祉基礎調査（身体障害者）・単純集計表・余暇活動文化芸術活動について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_shintaishogaisya_tanjyun_6","2023-03-09"
"調査・アンケート","港区保健福祉基礎調査（身体障害者）・単純集計表・公衆浴場（銭湯）について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_shintaishogaisya_tanjyun_7","2023-03-09"
"調査・アンケート","港区保健福祉基礎調査（身体障害者）・単純集計表・医療的ケアの状況について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_shintaishogaisya_tanjyun_8","2023-03-28"
"調査・アンケート","港区保健福祉基礎調査（身体障害者）・単純集計表・グループホームについて","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_shintaishogaisya_tanjyun_9","2023-03-28"
"調査・アンケート","港区保健福祉基礎調査（身体障害者）・単純集計表・コミュニケーション手段確保について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_shintaishogaisya_tanjyun_10","2023-03-28"
"調査・アンケート","港区保健福祉基礎調査（身体障害者）・単純集計表・災害に対する備えと災害時の行動について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_shintaishogaisya_tanjyun_11","2023-03-28"
"調査・アンケート","港区保健福祉基礎調査（身体障害者）・単純集計表・差別偏見について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_shintaishogaisya_tanjyun_12","2023-03-28"
"調査・アンケート","港区保健福祉基礎調査（身体障害者）・単純集計表・行政支援団体支援について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_shintaishogaisya_tanjyun_13","2023-03-29"
"調査・アンケート","港区保健福祉基礎調査（身体障害者）・単純集計表・地域の支え合いについて","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_shintaishogaisya_tanjyun_14","2023-03-29"
"調査・アンケート","港区保健福祉基礎調査（身体障害者）・単純集計表・将来の生活について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_shintaishogaisya_tanjyun_15","2023-03-29"
"調査・アンケート","港区保健福祉基礎調査（知的障害者）・単純集計表・回答者について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_chitekishogaisya_tanjyun_1","2023-04-07"
"調査・アンケート","港区保健福祉基礎調査（知的障害者）・単純集計表・本人について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_chitekishogaisya_tanjyun_2","2023-04-07"
"調査・アンケート","港区保健福祉基礎調査（知的障害者）・単純集計表・生活状況等について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_chitekishogaisya_tanjyun_3","2023-04-07"
"調査・アンケート","港区保健福祉基礎調査（知的障害者）・単純集計表・外出の機会や日中の活動について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_chitekishogaisya_tanjyun_4","2023-04-07"
"調査・アンケート","港区保健福祉基礎調査（知的障害者）・単純集計表・就労状況について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_chitekishogaisya_tanjyun_5","2023-04-07"
"調査・アンケート","港区保健福祉基礎調査（知的障害者）・単純集計表・余暇活動文化芸術活動について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_chitekishogaisya_tanjyun_6","2023-04-07"
"調査・アンケート","港区保健福祉基礎調査（知的障害者）・単純集計表・公衆浴場（銭湯）について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_chitekishogaisya_tanjyun_7","2023-04-07"
"調査・アンケート","港区保健福祉基礎調査（知的障害者）・単純集計表・医療的ケアの状況について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_chitekishogaisya_tanjyun_8","2023-04-27"
"調査・アンケート","港区保健福祉基礎調査（知的障害者）・単純集計表・グループホームについて","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_chitekishogaisya_tanjyun_9","2023-04-27"
"調査・アンケート","港区保健福祉基礎調査（知的障害者）・単純集計表・コミュニケーション手段確保について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_chitekishogaisya_tanjyun_10","2023-04-28"
"調査・アンケート","港区保健福祉基礎調査（知的障害者）・単純集計表・災害に対する備えと災害時の行動について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_chitekishogaisya_tanjyun_11","2023-04-28"
"調査・アンケート","港区保健福祉基礎調査（知的障害者）・単純集計表・差別偏見について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_chitekishogaisya_tanjyun_12","2023-04-28"
"調査・アンケート","港区保健福祉基礎調査（知的障害者）・単純集計表・行政支援団体支援について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_chitekishogaisya_tanjyun_13","2023-04-28"
"調査・アンケート","港区保健福祉基礎調査（知的障害者）・単純集計表・地域の支え合いについて","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_chitekishogaisya_tanjyun_14","2023-04-28"
"調査・アンケート","港区保健福祉基礎調査（知的障害者）・単純集計表・将来の生活について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_chitekishogaisya_tanjyun_15","2023-04-28"
"調査・アンケート","港区保健福祉基礎調査（精神障害者）・単純集計表・回答者について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_seishinshogaisya_tanjyun_1","2023-05-15"
"調査・アンケート","港区保健福祉基礎調査（精神障害者）・単純集計表・本人について","https://opendata.city.minato.tokyo.jp/dataset/hokenfukushichosa_seishinshogaisya_tanjyun_2","2023-05-15"
