産業分類階層,大分類,中分類,小分類,分類名,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,民営／事業所数（事業所）,民営／従業者数／総数（人）,民営／従業者数／男（人）,民営／従業者数／女（人）,国、地方公共団体／事業所数（事業所）,国、地方公共団体／従業者数／総数（人）,国、地方公共団体／従業者数／男（人）,国、地方公共団体／従業者数／女（人）
3,I,55,552,医薬品・化粧品等卸売業,1,0500,30～49人,190,7145,4724,2421,190,7145,4724,2421,-,-,-,-
3,I,55,552,医薬品・化粧品等卸売業,1,0600,50～99人,121,8677,5678,2940,121,8677,5678,2940,-,-,-,-
3,I,55,552,医薬品・化粧品等卸売業,1,0700,100～199人,57,7633,3873,3648,57,7633,3873,3648,-,-,-,-
3,I,55,552,医薬品・化粧品等卸売業,1,0800,200～299人,19,4430,2768,1662,19,4430,2768,1662,-,-,-,-
3,I,55,552,医薬品・化粧品等卸売業,1,0900,300～499人,16,6224,2888,3336,16,6224,2888,3336,-,-,-,-
3,I,55,552,医薬品・化粧品等卸売業,1,1000,500～999人,14,9955,5118,4837,14,9955,5118,4837,-,-,-,-
3,I,55,552,医薬品・化粧品等卸売業,1,1100,1000人以上,11,17685,6862,9232,11,17685,6862,9232,-,-,-,-
3,I,55,552,医薬品・化粧品等卸売業,1,1200,出向・派遣従業員のみ,18,-,-,-,18,-,-,-,-,-,-,-
3,I,55,553,紙・紙製品卸売業,0,0000,全ての規模,1473,23567,16620,6947,1473,23567,16620,6947,-,-,-,-
3,I,55,553,紙・紙製品卸売業,1,0100,1～4人,706,1768,1132,636,706,1768,1132,636,-,-,-,-
3,I,55,553,紙・紙製品卸売業,1,0101,1人,132,132,104,28,132,132,104,28,-,-,-,-
3,I,55,553,紙・紙製品卸売業,1,0102,2人,240,480,300,180,240,480,300,180,-,-,-,-
3,I,55,553,紙・紙製品卸売業,1,0103,3人,180,540,348,192,180,540,348,192,-,-,-,-
3,I,55,553,紙・紙製品卸売業,1,0104,4人,154,616,380,236,154,616,380,236,-,-,-,-
3,I,55,553,紙・紙製品卸売業,1,0200,5～9人,343,2271,1549,722,343,2271,1549,722,-,-,-,-
3,I,55,553,紙・紙製品卸売業,1,0300,10～19人,214,2858,2032,826,214,2858,2032,826,-,-,-,-
3,I,55,553,紙・紙製品卸売業,1,0400,20～29人,82,1957,1382,575,82,1957,1382,575,-,-,-,-
3,I,55,553,紙・紙製品卸売業,1,0500,30～49人,50,1852,1259,593,50,1852,1259,593,-,-,-,-
3,I,55,553,紙・紙製品卸売業,1,0600,50～99人,40,2834,1901,933,40,2834,1901,933,-,-,-,-
3,I,55,553,紙・紙製品卸売業,1,0700,100～199人,15,2009,1368,641,15,2009,1368,641,-,-,-,-
3,I,55,553,紙・紙製品卸売業,1,0800,200～299人,8,1948,1296,652,8,1948,1296,652,-,-,-,-
3,I,55,553,紙・紙製品卸売業,1,0900,300～499人,4,1412,1067,345,4,1412,1067,345,-,-,-,-
3,I,55,553,紙・紙製品卸売業,1,1000,500～999人,3,1946,1395,551,3,1946,1395,551,-,-,-,-
3,I,55,553,紙・紙製品卸売業,1,1100,1000人以上,1,2712,2239,473,1,2712,2239,473,-,-,-,-
3,I,55,553,紙・紙製品卸売業,1,1200,出向・派遣従業員のみ,7,-,-,-,7,-,-,-,-,-,-,-
3,I,55,559,他に分類されない卸売業,0,0000,全ての規模,8223,103622,67536,36078,8223,103622,67536,36078,-,-,-,-
3,I,55,559,他に分類されない卸売業,1,0100,1～4人,4188,10096,6237,3851,4188,10096,6237,3851,-,-,-,-
3,I,55,559,他に分類されない卸売業,1,0101,1人,971,971,747,223,971,971,747,223,-,-,-,-
3,I,55,559,他に分類されない卸売業,1,0102,2人,1352,2704,1607,1097,1352,2704,1607,1097,-,-,-,-
3,I,55,559,他に分類されない卸売業,1,0103,3人,1039,3117,1876,1238,1039,3117,1876,1238,-,-,-,-
3,I,55,559,他に分類されない卸売業,1,0104,4人,826,3304,2007,1293,826,3304,2007,1293,-,-,-,-
3,I,55,559,他に分類されない卸売業,1,0200,5～9人,1859,12145,7582,4563,1859,12145,7582,4563,-,-,-,-
3,I,55,559,他に分類されない卸売業,1,0300,10～19人,1093,14685,9354,5331,1093,14685,9354,5331,-,-,-,-
3,I,55,559,他に分類されない卸売業,1,0400,20～29人,381,9072,5973,3099,381,9072,5973,3099,-,-,-,-
3,I,55,559,他に分類されない卸売業,1,0500,30～49人,303,11522,7541,3981,303,11522,7541,3981,-,-,-,-
3,I,55,559,他に分類されない卸売業,1,0600,50～99人,203,13647,8791,4856,203,13647,8791,4856,-,-,-,-
3,I,55,559,他に分類されない卸売業,1,0700,100～199人,96,13497,9124,4373,96,13497,9124,4373,-,-,-,-
3,I,55,559,他に分類されない卸売業,1,0800,200～299人,25,5836,3940,1896,25,5836,3940,1896,-,-,-,-
3,I,55,559,他に分類されない卸売業,1,0900,300～499人,9,3722,2451,1271,9,3722,2451,1271,-,-,-,-
3,I,55,559,他に分類されない卸売業,1,1000,500～999人,6,4011,2432,1579,6,4011,2432,1579,-,-,-,-
3,I,55,559,他に分類されない卸売業,1,1100,1000人以上,4,5389,4111,1278,4,5389,4111,1278,-,-,-,-
3,I,55,559,他に分類されない卸売業,1,1200,出向・派遣従業員のみ,56,-,-,-,56,-,-,-,-,-,-,-
4,I,55,55A,代理商，仲立業,0,0000,全ての規模,285,2539,1643,896,285,2539,1643,896,-,-,-,-
4,I,55,55A,代理商，仲立業,1,0100,1～4人,190,404,265,139,190,404,265,139,-,-,-,-
4,I,55,55A,代理商，仲立業,1,0101,1人,74,74,57,17,74,74,57,17,-,-,-,-
4,I,55,55A,代理商，仲立業,1,0102,2人,48,96,63,33,48,96,63,33,-,-,-,-
4,I,55,55A,代理商，仲立業,1,0103,3人,38,114,64,50,38,114,64,50,-,-,-,-
4,I,55,55A,代理商，仲立業,1,0104,4人,30,120,81,39,30,120,81,39,-,-,-,-
4,I,55,55A,代理商，仲立業,1,0200,5～9人,37,256,152,104,37,256,152,104,-,-,-,-
4,I,55,55A,代理商，仲立業,1,0300,10～19人,31,421,201,220,31,421,201,220,-,-,-,-
4,I,55,55A,代理商，仲立業,1,0400,20～29人,8,190,112,78,8,190,112,78,-,-,-,-
4,I,55,55A,代理商，仲立業,1,0500,30～49人,8,313,188,125,8,313,188,125,-,-,-,-
4,I,55,55A,代理商，仲立業,1,0600,50～99人,3,228,183,45,3,228,183,45,-,-,-,-
4,I,55,55A,代理商，仲立業,1,0700,100～199人,2,317,239,78,2,317,239,78,-,-,-,-
4,I,55,55A,代理商，仲立業,1,0800,200～299人,2,410,303,107,2,410,303,107,-,-,-,-
4,I,55,55A,代理商，仲立業,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
4,I,55,55A,代理商，仲立業,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
4,I,55,55A,代理商，仲立業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
4,I,55,55A,代理商，仲立業,1,1200,出向・派遣従業員のみ,4,-,-,-,4,-,-,-,-,-,-,-
4,I,55,55B,他に分類されないその他の卸売業,0,0000,全ての規模,7938,101083,65893,35182,7938,101083,65893,35182,-,-,-,-
4,I,55,55B,他に分類されないその他の卸売業,1,0100,1～4人,3998,9692,5972,3712,3998,9692,5972,3712,-,-,-,-
4,I,55,55B,他に分類されないその他の卸売業,1,0101,1人,897,897,690,206,897,897,690,206,-,-,-,-
4,I,55,55B,他に分類されないその他の卸売業,1,0102,2人,1304,2608,1544,1064,1304,2608,1544,1064,-,-,-,-
4,I,55,55B,他に分類されないその他の卸売業,1,0103,3人,1001,3003,1812,1188,1001,3003,1812,1188,-,-,-,-
4,I,55,55B,他に分類されないその他の卸売業,1,0104,4人,796,3184,1926,1254,796,3184,1926,1254,-,-,-,-
4,I,55,55B,他に分類されないその他の卸売業,1,0200,5～9人,1822,11889,7430,4459,1822,11889,7430,4459,-,-,-,-
4,I,55,55B,他に分類されないその他の卸売業,1,0300,10～19人,1062,14264,9153,5111,1062,14264,9153,5111,-,-,-,-
4,I,55,55B,他に分類されないその他の卸売業,1,0400,20～29人,373,8882,5861,3021,373,8882,5861,3021,-,-,-,-
4,I,55,55B,他に分類されないその他の卸売業,1,0500,30～49人,295,11209,7353,3856,295,11209,7353,3856,-,-,-,-
4,I,55,55B,他に分類されないその他の卸売業,1,0600,50～99人,200,13419,8608,4811,200,13419,8608,4811,-,-,-,-
4,I,55,55B,他に分類されないその他の卸売業,1,0700,100～199人,94,13180,8885,4295,94,13180,8885,4295,-,-,-,-
4,I,55,55B,他に分類されないその他の卸売業,1,0800,200～299人,23,5426,3637,1789,23,5426,3637,1789,-,-,-,-
4,I,55,55B,他に分類されないその他の卸売業,1,0900,300～499人,9,3722,2451,1271,9,3722,2451,1271,-,-,-,-
4,I,55,55B,他に分類されないその他の卸売業,1,1000,500～999人,6,4011,2432,1579,6,4011,2432,1579,-,-,-,-
4,I,55,55B,他に分類されないその他の卸売業,1,1100,1000人以上,4,5389,4111,1278,4,5389,4111,1278,-,-,-,-
4,I,55,55B,他に分類されないその他の卸売業,1,1200,出向・派遣従業員のみ,52,-,-,-,52,-,-,-,-,-,-,-
2,I,56,000,各種商品小売業,0,0000,全ての規模,374,52992,21302,31690,374,52992,21302,31690,-,-,-,-
2,I,56,000,各種商品小売業,1,0100,1～4人,45,99,30,69,45,99,30,69,-,-,-,-
2,I,56,000,各種商品小売業,1,0101,1人,16,16,6,10,16,16,6,10,-,-,-,-
2,I,56,000,各種商品小売業,1,0102,2人,13,26,8,18,13,26,8,18,-,-,-,-
2,I,56,000,各種商品小売業,1,0103,3人,7,21,8,13,7,21,8,13,-,-,-,-
2,I,56,000,各種商品小売業,1,0104,4人,9,36,8,28,9,36,8,28,-,-,-,-
2,I,56,000,各種商品小売業,1,0200,5～9人,41,295,118,177,41,295,118,177,-,-,-,-
2,I,56,000,各種商品小売業,1,0300,10～19人,87,1213,358,855,87,1213,358,855,-,-,-,-
2,I,56,000,各種商品小売業,1,0400,20～29人,34,792,325,467,34,792,325,467,-,-,-,-
2,I,56,000,各種商品小売業,1,0500,30～49人,25,942,353,589,25,942,353,589,-,-,-,-
2,I,56,000,各種商品小売業,1,0600,50～99人,38,2758,1332,1426,38,2758,1332,1426,-,-,-,-
2,I,56,000,各種商品小売業,1,0700,100～199人,31,4629,1861,2768,31,4629,1861,2768,-,-,-,-
2,I,56,000,各種商品小売業,1,0800,200～299人,19,4642,1603,3039,19,4642,1603,3039,-,-,-,-
2,I,56,000,各種商品小売業,1,0900,300～499人,28,10664,3697,6967,28,10664,3697,6967,-,-,-,-
2,I,56,000,各種商品小売業,1,1000,500～999人,18,11307,4287,7020,18,11307,4287,7020,-,-,-,-
2,I,56,000,各種商品小売業,1,1100,1000人以上,8,15651,7338,8313,8,15651,7338,8313,-,-,-,-
2,I,56,000,各種商品小売業,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
3,I,56,560,管理，補助的経済活動を行う事業所,0,0000,全ての規模,20,6866,3761,3105,20,6866,3761,3105,-,-,-,-
3,I,56,560,管理，補助的経済活動を行う事業所,1,0100,1～4人,7,13,9,4,7,13,9,4,-,-,-,-
3,I,56,560,管理，補助的経済活動を行う事業所,1,0101,1人,4,4,3,1,4,4,3,1,-,-,-,-
3,I,56,560,管理，補助的経済活動を行う事業所,1,0102,2人,1,2,1,1,1,2,1,1,-,-,-,-
3,I,56,560,管理，補助的経済活動を行う事業所,1,0103,3人,1,3,1,2,1,3,1,2,-,-,-,-
3,I,56,560,管理，補助的経済活動を行う事業所,1,0104,4人,1,4,4,-,1,4,4,-,-,-,-,-
3,I,56,560,管理，補助的経済活動を行う事業所,1,0200,5～9人,2,14,10,4,2,14,10,4,-,-,-,-
3,I,56,560,管理，補助的経済活動を行う事業所,1,0300,10～19人,1,15,10,5,1,15,10,5,-,-,-,-
3,I,56,560,管理，補助的経済活動を行う事業所,1,0400,20～29人,1,21,17,4,1,21,17,4,-,-,-,-
3,I,56,560,管理，補助的経済活動を行う事業所,1,0500,30～49人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,56,560,管理，補助的経済活動を行う事業所,1,0600,50～99人,1,73,22,51,1,73,22,51,-,-,-,-
3,I,56,560,管理，補助的経済活動を行う事業所,1,0700,100～199人,2,260,201,59,2,260,201,59,-,-,-,-
3,I,56,560,管理，補助的経済活動を行う事業所,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,56,560,管理，補助的経済活動を行う事業所,1,0900,300～499人,3,1136,630,506,3,1136,630,506,-,-,-,-
3,I,56,560,管理，補助的経済活動を行う事業所,1,1000,500～999人,1,621,482,139,1,621,482,139,-,-,-,-
3,I,56,560,管理，補助的経済活動を行う事業所,1,1100,1000人以上,2,4713,2380,2333,2,4713,2380,2333,-,-,-,-
3,I,56,560,管理，補助的経済活動を行う事業所,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
3,I,56,561,百貨店，総合スーパー,0,0000,全ての規模,133,42848,16403,26445,133,42848,16403,26445,-,-,-,-
3,I,56,561,百貨店，総合スーパー,1,0100,1～4人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,56,561,百貨店，総合スーパー,1,0101,1人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,56,561,百貨店，総合スーパー,1,0102,2人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,56,561,百貨店，総合スーパー,1,0103,3人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,56,561,百貨店，総合スーパー,1,0104,4人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,56,561,百貨店，総合スーパー,1,0200,5～9人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,56,561,百貨店，総合スーパー,1,0300,10～19人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,56,561,百貨店，総合スーパー,1,0400,20～29人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,56,561,百貨店，総合スーパー,1,0500,30～49人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,56,561,百貨店，総合スーパー,1,0600,50～99人,37,2685,1310,1375,37,2685,1310,1375,-,-,-,-
3,I,56,561,百貨店，総合スーパー,1,0700,100～199人,29,4369,1660,2709,29,4369,1660,2709,-,-,-,-
3,I,56,561,百貨店，総合スーパー,1,0800,200～299人,19,4642,1603,3039,19,4642,1603,3039,-,-,-,-
3,I,56,561,百貨店，総合スーパー,1,0900,300～499人,25,9528,3067,6461,25,9528,3067,6461,-,-,-,-
3,I,56,561,百貨店，総合スーパー,1,1000,500～999人,17,10686,3805,6881,17,10686,3805,6881,-,-,-,-
3,I,56,561,百貨店，総合スーパー,1,1100,1000人以上,6,10938,4958,5980,6,10938,4958,5980,-,-,-,-
3,I,56,561,百貨店，総合スーパー,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
3,I,56,569,その他の各種商品小売業（従業者が常時50人未満のもの）,0,0000,全ての規模,221,3278,1138,2140,221,3278,1138,2140,-,-,-,-
3,I,56,569,その他の各種商品小売業（従業者が常時50人未満のもの）,1,0100,1～4人,38,86,21,65,38,86,21,65,-,-,-,-
3,I,56,569,その他の各種商品小売業（従業者が常時50人未満のもの）,1,0101,1人,12,12,3,9,12,12,3,9,-,-,-,-
3,I,56,569,その他の各種商品小売業（従業者が常時50人未満のもの）,1,0102,2人,12,24,7,17,12,24,7,17,-,-,-,-
3,I,56,569,その他の各種商品小売業（従業者が常時50人未満のもの）,1,0103,3人,6,18,7,11,6,18,7,11,-,-,-,-
3,I,56,569,その他の各種商品小売業（従業者が常時50人未満のもの）,1,0104,4人,8,32,4,28,8,32,4,28,-,-,-,-
3,I,56,569,その他の各種商品小売業（従業者が常時50人未満のもの）,1,0200,5～9人,39,281,108,173,39,281,108,173,-,-,-,-
3,I,56,569,その他の各種商品小売業（従業者が常時50人未満のもの）,1,0300,10～19人,86,1198,348,850,86,1198,348,850,-,-,-,-
3,I,56,569,その他の各種商品小売業（従業者が常時50人未満のもの）,1,0400,20～29人,33,771,308,463,33,771,308,463,-,-,-,-
3,I,56,569,その他の各種商品小売業（従業者が常時50人未満のもの）,1,0500,30～49人,25,942,353,589,25,942,353,589,-,-,-,-
3,I,56,569,その他の各種商品小売業（従業者が常時50人未満のもの）,1,0600,50～99人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,56,569,その他の各種商品小売業（従業者が常時50人未満のもの）,1,0700,100～199人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,56,569,その他の各種商品小売業（従業者が常時50人未満のもの）,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,56,569,その他の各種商品小売業（従業者が常時50人未満のもの）,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,56,569,その他の各種商品小売業（従業者が常時50人未満のもの）,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,56,569,その他の各種商品小売業（従業者が常時50人未満のもの）,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,I,56,569,その他の各種商品小売業（従業者が常時50人未満のもの）,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
2,I,57,000,織物・衣服・身の回り品小売業,0,0000,全ての規模,18578,125684,39000,86650,18578,125684,39000,86650,-,-,-,-
2,I,57,000,織物・衣服・身の回り品小売業,1,0100,1～4人,11628,27487,8699,18772,11628,27487,8699,18772,-,-,-,-
2,I,57,000,織物・衣服・身の回り品小売業,1,0101,1人,3023,3023,1234,1789,3023,3023,1234,1789,-,-,-,-
2,I,57,000,織物・衣服・身の回り品小売業,1,0102,2人,3650,7300,2936,4364,3650,7300,2936,4364,-,-,-,-
2,I,57,000,織物・衣服・身の回り品小売業,1,0103,3人,2656,7968,2370,5586,2656,7968,2370,5586,-,-,-,-
2,I,57,000,織物・衣服・身の回り品小売業,1,0104,4人,2299,9196,2159,7033,2299,9196,2159,7033,-,-,-,-
2,I,57,000,織物・衣服・身の回り品小売業,1,0200,5～9人,4604,29277,7053,22216,4604,29277,7053,22216,-,-,-,-
2,I,57,000,織物・衣服・身の回り品小売業,1,0300,10～19人,1338,17493,5132,12351,1338,17493,5132,12351,-,-,-,-
2,I,57,000,織物・衣服・身の回り品小売業,1,0400,20～29人,323,7686,2625,5061,323,7686,2625,5061,-,-,-,-
2,I,57,000,織物・衣服・身の回り品小売業,1,0500,30～49人,260,9878,3662,6216,260,9878,3662,6216,-,-,-,-
2,I,57,000,織物・衣服・身の回り品小売業,1,0600,50～99人,175,11828,3995,7833,175,11828,3995,7833,-,-,-,-
2,I,57,000,織物・衣服・身の回り品小売業,1,0700,100～199人,73,10235,3531,6704,73,10235,3531,6704,-,-,-,-
2,I,57,000,織物・衣服・身の回り品小売業,1,0800,200～299人,16,3904,1659,2245,16,3904,1659,2245,-,-,-,-
2,I,57,000,織物・衣服・身の回り品小売業,1,0900,300～499人,2,794,192,602,2,794,192,602,-,-,-,-
2,I,57,000,織物・衣服・身の回り品小売業,1,1000,500～999人,11,7102,2452,4650,11,7102,2452,4650,-,-,-,-
2,I,57,000,織物・衣服・身の回り品小売業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
2,I,57,000,織物・衣服・身の回り品小売業,1,1200,出向・派遣従業員のみ,148,-,-,-,148,-,-,-,-,-,-,-
3,I,57,570,管理，補助的経済活動を行う事業所,0,0000,全ての規模,205,8093,3732,4351,205,8093,3732,4351,-,-,-,-
3,I,57,570,管理，補助的経済活動を行う事業所,1,0100,1～4人,79,179,95,84,79,179,95,84,-,-,-,-
3,I,57,570,管理，補助的経済活動を行う事業所,1,0101,1人,25,25,19,6,25,25,19,6,-,-,-,-
3,I,57,570,管理，補助的経済活動を行う事業所,1,0102,2人,23,46,20,26,23,46,20,26,-,-,-,-
3,I,57,570,管理，補助的経済活動を行う事業所,1,0103,3人,16,48,32,16,16,48,32,16,-,-,-,-
3,I,57,570,管理，補助的経済活動を行う事業所,1,0104,4人,15,60,24,36,15,60,24,36,-,-,-,-
3,I,57,570,管理，補助的経済活動を行う事業所,1,0200,5～9人,30,201,116,85,30,201,116,85,-,-,-,-
3,I,57,570,管理，補助的経済活動を行う事業所,1,0300,10～19人,26,361,136,215,26,361,136,215,-,-,-,-
3,I,57,570,管理，補助的経済活動を行う事業所,1,0400,20～29人,7,163,81,82,7,163,81,82,-,-,-,-
3,I,57,570,管理，補助的経済活動を行う事業所,1,0500,30～49人,23,909,428,481,23,909,428,481,-,-,-,-
3,I,57,570,管理，補助的経済活動を行う事業所,1,0600,50～99人,15,1122,571,551,15,1122,571,551,-,-,-,-
3,I,57,570,管理，補助的経済活動を行う事業所,1,0700,100～199人,14,2056,1003,1053,14,2056,1003,1053,-,-,-,-
3,I,57,570,管理，補助的経済活動を行う事業所,1,0800,200～299人,3,750,348,402,3,750,348,402,-,-,-,-
3,I,57,570,管理，補助的経済活動を行う事業所,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,57,570,管理，補助的経済活動を行う事業所,1,1000,500～999人,4,2352,954,1398,4,2352,954,1398,-,-,-,-
3,I,57,570,管理，補助的経済活動を行う事業所,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,I,57,570,管理，補助的経済活動を行う事業所,1,1200,出向・派遣従業員のみ,4,-,-,-,4,-,-,-,-,-,-,-
3,I,57,571,呉服・服地・寝具小売業,0,0000,全ての規模,1506,6202,2188,4014,1506,6202,2188,4014,-,-,-,-
3,I,57,571,呉服・服地・寝具小売業,1,0100,1～4人,1135,2427,1083,1344,1135,2427,1083,1344,-,-,-,-
3,I,57,571,呉服・服地・寝具小売業,1,0101,1人,292,292,136,156,292,292,136,156,-,-,-,-
3,I,57,571,呉服・服地・寝具小売業,1,0102,2人,531,1062,518,544,531,1062,518,544,-,-,-,-
3,I,57,571,呉服・服地・寝具小売業,1,0103,3人,175,525,237,288,175,525,237,288,-,-,-,-
3,I,57,571,呉服・服地・寝具小売業,1,0104,4人,137,548,192,356,137,548,192,356,-,-,-,-
3,I,57,571,呉服・服地・寝具小売業,1,0200,5～9人,277,1764,548,1216,277,1764,548,1216,-,-,-,-
3,I,57,571,呉服・服地・寝具小売業,1,0300,10～19人,69,876,238,638,69,876,238,638,-,-,-,-
3,I,57,571,呉服・服地・寝具小売業,1,0400,20～29人,9,202,76,126,9,202,76,126,-,-,-,-
3,I,57,571,呉服・服地・寝具小売業,1,0500,30～49人,10,383,116,267,10,383,116,267,-,-,-,-
3,I,57,571,呉服・服地・寝具小売業,1,0600,50～99人,4,270,56,214,4,270,56,214,-,-,-,-
3,I,57,571,呉服・服地・寝具小売業,1,0700,100～199人,2,280,71,209,2,280,71,209,-,-,-,-
3,I,57,571,呉服・服地・寝具小売業,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,57,571,呉服・服地・寝具小売業,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,57,571,呉服・服地・寝具小売業,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,57,571,呉服・服地・寝具小売業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,I,57,571,呉服・服地・寝具小売業,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
3,I,57,572,男子服小売業,0,0000,全ての規模,2237,14701,8057,6644,2237,14701,8057,6644,-,-,-,-
3,I,57,572,男子服小売業,1,0100,1～4人,1295,3006,1942,1064,1295,3006,1942,1064,-,-,-,-
3,I,57,572,男子服小売業,1,0101,1人,332,332,273,59,332,332,273,59,-,-,-,-
3,I,57,572,男子服小売業,1,0102,2人,447,894,556,338,447,894,556,338,-,-,-,-
3,I,57,572,男子服小売業,1,0103,3人,284,852,540,312,284,852,540,312,-,-,-,-
3,I,57,572,男子服小売業,1,0104,4人,232,928,573,355,232,928,573,355,-,-,-,-
3,I,57,572,男子服小売業,1,0200,5～9人,595,3937,2083,1854,595,3937,2083,1854,-,-,-,-
3,I,57,572,男子服小売業,1,0300,10～19人,213,2761,1484,1277,213,2761,1484,1277,-,-,-,-
3,I,57,572,男子服小売業,1,0400,20～29人,48,1166,608,558,48,1166,608,558,-,-,-,-
3,I,57,572,男子服小売業,1,0500,30～49人,38,1440,797,643,38,1440,797,643,-,-,-,-
3,I,57,572,男子服小売業,1,0600,50～99人,10,683,254,429,10,683,254,429,-,-,-,-
3,I,57,572,男子服小売業,1,0700,100～199人,5,700,386,314,5,700,386,314,-,-,-,-
3,I,57,572,男子服小売業,1,0800,200～299人,1,210,100,110,1,210,100,110,-,-,-,-
3,I,57,572,男子服小売業,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,57,572,男子服小売業,1,1000,500～999人,1,798,403,395,1,798,403,395,-,-,-,-
3,I,57,572,男子服小売業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,I,57,572,男子服小売業,1,1200,出向・派遣従業員のみ,31,-,-,-,31,-,-,-,-,-,-,-
3,I,57,573,婦人・子供服小売業,0,0000,全ての規模,8369,58547,13488,45035,8369,58547,13488,45035,-,-,-,-
3,I,57,573,婦人・子供服小売業,1,0100,1～4人,5265,12607,2491,10100,5265,12607,2491,10100,-,-,-,-
3,I,57,573,婦人・子供服小売業,1,0101,1人,1366,1366,312,1054,1366,1366,312,1054,-,-,-,-
3,I,57,573,婦人・子供服小売業,1,0102,2人,1551,3102,910,2192,1551,3102,910,2192,-,-,-,-
3,I,57,573,婦人・子供服小売業,1,0103,3人,1253,3759,715,3032,1253,3759,715,3032,-,-,-,-
3,I,57,573,婦人・子供服小売業,1,0104,4人,1095,4380,554,3822,1095,4380,554,3822,-,-,-,-
3,I,57,573,婦人・子供服小売業,1,0200,5～9人,2099,13289,1730,11551,2099,13289,1730,11551,-,-,-,-
3,I,57,573,婦人・子供服小売業,1,0300,10～19人,529,6896,1461,5435,529,6896,1461,5435,-,-,-,-
3,I,57,573,婦人・子供服小売業,1,0400,20～29人,133,3246,991,2255,133,3246,991,2255,-,-,-,-
3,I,57,573,婦人・子供服小売業,1,0500,30～49人,122,4657,1483,3174,122,4657,1483,3174,-,-,-,-
3,I,57,573,婦人・子供服小売業,1,0600,50～99人,118,7862,2447,5415,118,7862,2447,5415,-,-,-,-
3,I,57,573,婦人・子供服小売業,1,0700,100～199人,41,5601,1593,4008,41,5601,1593,4008,-,-,-,-
3,I,57,573,婦人・子供服小売業,1,0800,200～299人,6,1422,416,1006,6,1422,416,1006,-,-,-,-
3,I,57,573,婦人・子供服小売業,1,0900,300～499人,1,439,160,279,1,439,160,279,-,-,-,-
3,I,57,573,婦人・子供服小売業,1,1000,500～999人,4,2528,716,1812,4,2528,716,1812,-,-,-,-
3,I,57,573,婦人・子供服小売業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,I,57,573,婦人・子供服小売業,1,1200,出向・派遣従業員のみ,51,-,-,-,51,-,-,-,-,-,-,-
3,I,57,574,靴・履物小売業,0,0000,全ての規模,1559,7391,3341,4050,1559,7391,3341,4050,-,-,-,-
3,I,57,574,靴・履物小売業,1,0100,1～4人,1067,2429,1213,1216,1067,2429,1213,1216,-,-,-,-
3,I,57,574,靴・履物小売業,1,0101,1人,323,323,223,100,323,323,223,100,-,-,-,-
3,I,57,574,靴・履物小売業,1,0102,2人,321,642,342,300,321,642,342,300,-,-,-,-
3,I,57,574,靴・履物小売業,1,0103,3人,228,684,328,356,228,684,328,356,-,-,-,-
3,I,57,574,靴・履物小売業,1,0104,4人,195,780,320,460,195,780,320,460,-,-,-,-
