地域階層,地域コード,地域名,産業分類階層,大分類,中分類,産業分類名,総数／事業所数（事業所）,総数／従業者数（人）,開設時期／昭和59年以前／事業所数（事業所）,開設時期／昭和59年以前／従業者数（人）,開設時期／昭和60年～平成６年／事業所数（事業所）,開設時期／昭和60年～平成６年／従業者数（人）,開設時期／平成７年～平成16年／事業所数（事業所）,開設時期／平成７年～平成16年／従業者数（人）,開設時期／平成17年／事業所数（事業所）,開設時期／平成17年／従業者数（人）,開設時期／平成18年／事業所数（事業所）,開設時期／平成18年／従業者数（人）,開設時期／平成19年／事業所数（事業所）,開設時期／平成19年／従業者数（人）,開設時期／平成20年／事業所数（事業所）,開設時期／平成20年／従業者数（人）,開設時期／平成21年／事業所数（事業所）,開設時期／平成21年／従業者数（人）,開設時期／平成22年／事業所数（事業所）,開設時期／平成22年／従業者数（人）,開設時期／平成23年／事業所数（事業所）,開設時期／平成23年／従業者数（人）,開設時期／平成24年／事業所数（事業所）,開設時期／平成24年／従業者数（人）,開設時期／平成25年／事業所数（事業所）,開設時期／平成25年／従業者数（人）,開設時期／平成26年／事業所数（事業所）,開設時期／平成26年／従業者数（人）
4,13201,八王子市,2,I,57,織物・衣服・身の回り品小売業,475,3099,116,626,45,213,102,646,3,57,14,148,43,418,17,92,12,50,22,183,18,91,45,290,14,67,9,38
4,13201,八王子市,2,I,58,飲食料品小売業,914,13919,326,2834,79,1420,180,3537,24,321,27,386,32,910,35,480,29,582,36,841,35,377,47,730,37,1172,10,137
4,13201,八王子市,2,I,59,機械器具小売業,493,3861,168,1222,80,538,93,567,13,124,24,261,22,306,10,73,12,153,14,167,23,269,8,53,9,36,9,69
4,13201,八王子市,2,I,60,その他の小売業,1202,10421,372,2423,179,1424,292,2992,34,311,28,281,41,751,32,229,33,299,37,329,45,448,36,250,35,291,13,99
4,13201,八王子市,2,I,61,無店舗小売業,142,1633,33,285,26,175,37,555,5,147,7,114,1,7,6,34,2,6,6,49,3,11,5,41,6,198,1,3
4,13201,八王子市,1,J,00,金融業，保険業,242,3931,50,973,41,557,72,1001,10,100,16,260,10,258,7,80,9,400,8,78,4,21,5,117,4,36,2,25
4,13201,八王子市,2,J,62,銀行業,33,901,14,371,3,73,7,162,1,27,1,25,1,24,2,43,1,127,1,6,-,-,1,22,-,-,1,21
4,13201,八王子市,2,J,63,協同組織金融業,36,642,6,149,10,181,7,74,1,5,10,206,1,14,-,-,-,-,1,13,-,-,-,-,-,-,-,-
4,13201,八王子市,2,J,64,貸金業，クレジットカード業等非預金信用機関,16,429,4,11,2,8,4,87,1,1,-,-,2,143,1,20,1,158,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,J,65,金融商品取引業，商品先物取引業,11,243,4,134,1,2,3,74,1,2,-,-,-,-,-,-,1,30,-,-,-,-,-,-,1,1,-,-
4,13201,八王子市,2,J,66,補助的金融業等,3,24,-,-,-,-,2,19,-,-,-,-,-,-,1,5,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,143,1692,22,308,25,293,49,585,6,65,5,29,6,77,3,12,6,85,6,59,4,21,4,95,3,35,1,4
4,13201,八王子市,1,K,00,不動産業，物品賃貸業,1513,5327,464,1454,426,1290,358,1393,31,102,38,155,22,93,28,152,25,183,28,102,22,65,13,104,16,113,12,68
4,13201,八王子市,2,K,68,不動産取引業,301,1327,64,299,84,325,81,337,6,14,8,29,8,33,10,63,12,96,4,13,8,29,3,35,8,31,3,15
4,13201,八王子市,2,K,69,不動産賃貸業・管理業,1114,3146,383,983,322,828,248,782,21,70,26,102,12,56,16,62,9,11,17,37,12,24,8,58,7,59,6,38
4,13201,八王子市,2,K,70,物品賃貸業,98,854,17,172,20,137,29,274,4,18,4,24,2,4,2,27,4,76,7,52,2,12,2,11,1,23,3,15
4,13201,八王子市,1,L,00,学術研究，専門・技術サービス業,872,6573,170,2025,198,1936,239,1037,28,84,27,114,17,90,24,174,29,80,31,112,37,312,24,96,16,262,10,117
4,13201,八王子市,2,L,71,学術・開発研究機関,38,1107,7,421,6,295,11,148,2,5,3,36,-,-,1,5,1,1,-,-,4,189,-,-,1,3,-,-
4,13201,八王子市,2,L,72,専門サービス業（他に分類されないもの）,411,1549,75,334,85,312,112,388,18,50,12,46,9,58,9,66,20,66,16,61,20,55,8,18,11,24,4,13
4,13201,八王子市,2,L,73,広告業,26,124,2,11,6,44,10,37,-,-,-,-,-,-,1,10,-,-,2,4,1,9,2,7,-,-,1,1
4,13201,八王子市,2,L,74,技術サービス業（他に分類されないもの）,397,3793,86,1259,101,1285,106,464,8,29,12,32,8,32,13,93,8,13,13,47,12,59,14,71,4,235,5,103
4,13201,八王子市,1,M,00,宿泊業，飲食サービス業,2436,22630,453,2856,358,3506,573,5511,79,847,92,888,91,1339,96,1027,112,1050,94,1012,136,1152,94,991,92,873,75,665
4,13201,八王子市,2,M,75,宿泊業,64,932,22,117,22,610,8,69,1,7,2,30,3,54,-,-,2,20,1,5,-,-,-,-,-,-,1,2
4,13201,八王子市,2,M,76,飲食店,2185,19285,422,2645,307,2508,525,4807,69,659,86,769,84,1262,83,958,98,916,84,918,124,1031,80,780,78,706,70,602
4,13201,八王子市,2,M,77,持ち帰り・配達飲食サービス業,187,2413,9,94,29,388,40,635,9,181,4,89,4,23,13,69,12,114,9,89,12,121,14,211,14,167,4,61
4,13201,八王子市,1,N,00,生活関連サービス業，娯楽業,1608,9426,460,2341,290,1430,400,2566,48,956,42,229,50,280,50,352,46,189,42,180,34,151,43,180,51,254,22,188
4,13201,八王子市,2,N,78,洗濯・理容・美容・浴場業,1186,4333,377,1186,229,757,277,1191,30,111,25,114,29,86,35,128,29,120,30,109,22,76,37,157,34,113,16,135
4,13201,八王子市,2,N,79,その他の生活関連サービス業,204,1853,35,279,23,230,60,472,6,443,7,21,10,25,11,163,16,65,8,41,5,16,4,20,7,24,5,21
4,13201,八王子市,2,N,80,娯楽業,218,3240,48,876,38,443,63,903,12,402,10,94,11,169,4,61,1,4,4,30,7,59,2,3,10,117,1,32
4,13201,八王子市,1,O,00,教育，学習支援業,757,16562,170,9481,115,2132,202,1308,37,2065,42,248,18,158,26,150,18,99,27,271,33,256,18,160,26,146,8,45
4,13201,八王子市,2,O,81,学校教育,96,12695,54,8944,14,1429,10,264,5,1822,1,3,1,4,1,16,-,-,4,119,1,25,2,32,1,12,2,25
4,13201,八王子市,2,O,82,その他の教育，学習支援業,661,3867,116,537,101,703,192,1044,32,243,41,245,17,154,25,134,18,99,23,152,32,231,16,128,25,134,6,20
4,13201,八王子市,1,P,00,医療，福祉,1803,36688,291,11972,225,5012,470,9665,89,1481,86,802,79,910,61,581,78,1312,90,1211,94,1042,80,1197,80,910,41,274
4,13201,八王子市,2,P,83,医療業,991,19181,181,7750,167,3071,261,4407,44,859,50,257,49,450,29,176,37,733,41,342,49,402,26,431,25,126,21,126
4,13201,八王子市,2,P,84,保健衛生,9,67,1,16,2,11,1,3,1,1,-,-,-,-,1,17,1,14,-,-,-,-,1,1,-,-,-,-
4,13201,八王子市,2,P,85,社会保険・社会福祉・介護事業,803,17440,109,4206,56,1930,208,5255,44,621,36,545,30,460,31,388,40,565,49,869,45,640,53,765,55,784,20,148
4,13201,八王子市,1,Q,00,複合サービス事業,65,1687,-,-,1,90,-,-,-,-,-,-,64,1597,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,Q,86,郵便局,64,1597,-,-,-,-,-,-,-,-,-,-,64,1597,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,Q,87,協同組合（他に分類されないもの）,1,90,-,-,1,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,1,R,00,サービス業（他に分類されないもの）,1193,15231,405,3486,197,3623,310,4681,36,411,38,575,9,50,31,390,31,577,25,204,23,253,34,337,20,284,15,229
4,13201,八王子市,2,R,88,廃棄物処理業,81,1267,19,396,21,246,18,256,1,3,2,21,-,-,4,167,2,22,1,5,2,14,5,81,1,17,2,9
4,13201,八王子市,2,R,89,自動車整備業,194,795,72,339,34,130,50,171,6,19,7,19,1,2,6,9,4,18,4,9,2,4,4,19,2,49,1,4
4,13201,八王子市,2,R,90,機械等修理業（別掲を除く）,102,776,28,329,14,54,34,294,2,14,4,10,2,5,3,30,1,6,4,17,4,9,1,1,-,-,3,3
4,13201,八王子市,2,R,91,職業紹介・労働者派遣業,58,2903,5,84,4,236,21,1852,2,12,4,76,-,-,2,71,3,285,1,25,5,65,2,6,3,42,4,101
4,13201,八王子市,2,R,92,その他の事業サービス業,384,7569,55,1351,90,2715,115,1535,22,349,13,435,5,41,12,108,16,239,10,121,5,132,19,225,12,168,3,111
4,13201,八王子市,2,R,93,政治・経済・文化団体,100,476,34,193,8,47,29,178,2,6,4,4,-,-,2,1,5,7,4,19,3,4,1,1,2,8,2,1
4,13201,八王子市,2,R,94,宗教,234,1025,191,789,20,121,16,101,-,-,2,3,1,2,2,4,-,-,-,-,1,2,1,3,-,-,-,-
4,13201,八王子市,2,R,95,その他のサービス業,40,420,1,5,6,74,27,294,1,8,2,7,-,-,-,-,-,-,1,8,1,23,1,1,-,-,-,-
4,13202,立川市,0,A-R,00,全産業（Ｓ公務を除く）,7631,108457,1929,28852,1096,14624,1968,31573,273,3578,294,3413,287,4003,272,2986,250,4318,218,2296,280,4158,205,2130,212,1987,119,2020
4,13202,立川市,0,A-B,00,農林漁業（Ａ～Ｂ）,10,62,6,42,2,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,1,7,-,-
4,13202,立川市,1,A,00,農業，林業,10,62,6,42,2,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,1,7,-,-
4,13202,立川市,2,A,01,農業,10,62,6,42,2,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,1,7,-,-
4,13202,立川市,2,A,02,林業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,1,B,00,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,B,03,漁業（水産養殖業を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,B,04,水産養殖業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,0,C-R,00,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,7621,108395,1923,28810,1094,14615,1968,31573,273,3578,294,3413,287,4003,272,2986,250,4318,218,2296,280,4158,204,2126,211,1980,119,2020
4,13202,立川市,1,C,00,鉱業，採石業，砂利採取業,3,11,2,8,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,C,05,鉱業，採石業，砂利採取業,3,11,2,8,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,1,D,00,建設業,627,5801,191,1523,127,1204,160,1334,25,263,16,108,12,89,16,165,13,308,11,92,14,191,6,48,11,122,8,173
4,13202,立川市,2,D,06,総合工事業,273,3114,85,702,48,687,71,712,12,179,9,58,5,27,5,78,8,283,6,76,4,53,4,39,5,38,1,27
4,13202,立川市,2,D,07,職別工事業（設備工事業を除く）,159,1038,55,309,36,212,31,243,5,20,2,17,4,34,4,12,2,11,4,13,5,76,1,2,2,7,4,68
4,13202,立川市,2,D,08,設備工事業,195,1649,51,512,43,305,58,379,8,64,5,33,3,28,7,75,3,14,1,3,5,62,1,7,4,77,3,78
4,13202,立川市,1,E,00,製造業,293,6232,141,3283,39,602,49,728,6,267,5,172,5,154,5,68,6,87,5,47,8,274,7,33,3,7,3,193
4,13202,立川市,2,E,09,食料品製造業,30,1404,9,678,4,59,7,119,-,-,1,103,2,56,-,-,-,-,1,31,3,34,1,10,-,-,1,30
4,13202,立川市,2,E,10,飲料・たばこ・飼料製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,E,11,繊維工業,7,22,3,10,1,4,1,4,-,-,-,-,-,-,-,-,1,2,-,-,1,2,-,-,-,-,-,-
4,13202,立川市,2,E,12,木材・木製品製造業（家具を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,E,13,家具・装備品製造業,12,804,6,745,3,5,1,2,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,1,50
4,13202,立川市,2,E,14,パルプ・紙・紙加工品製造業,4,64,3,55,1,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,E,15,印刷・同関連業,32,177,22,112,1,3,2,32,1,12,2,9,-,-,-,-,1,2,-,-,1,2,-,-,1,2,-,-
4,13202,立川市,2,E,16,化学工業,4,116,3,115,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,E,17,石油製品・石炭製品製造業,1,4,-,-,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,E,18,プラスチック製品製造業（別掲を除く）,7,165,7,165,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,E,19,ゴム製品製造業,2,8,2,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,E,20,なめし革・同製品・毛皮製造業,3,11,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,7,-,-,-,-
4,13202,立川市,2,E,21,窯業・土石製品製造業,10,222,3,52,1,3,3,23,-,-,-,-,1,70,-,-,-,-,-,-,1,72,-,-,-,-,-,-
4,13202,立川市,2,E,22,鉄鋼業,2,26,1,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,8,-,-,-,-,-,-,-,-
4,13202,立川市,2,E,23,非鉄金属製造業,1,20,-,-,-,-,1,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,E,24,金属製品製造業,25,205,15,147,3,14,4,14,1,10,-,-,-,-,1,18,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,E,25,はん用機械器具製造業,10,120,6,73,1,32,1,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,E,26,生産用機械器具製造業,26,359,13,156,2,7,2,5,-,-,-,-,1,6,-,-,-,-,-,-,2,164,3,8,-,-,-,-
4,13202,立川市,2,E,27,業務用機械器具製造業,16,100,5,17,4,32,4,23,-,-,-,-,-,-,1,20,-,-,-,-,-,-,1,3,-,-,-,-
4,13202,立川市,2,E,28,電子部品・デバイス・電子回路製造業,14,306,5,158,3,49,2,8,-,-,-,-,1,22,-,-,2,68,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,E,29,電気機械器具製造業,33,910,10,276,7,131,6,98,1,237,1,1,-,-,2,28,2,15,1,3,-,-,1,5,1,3,1,113
4,13202,立川市,2,E,30,情報通信機械器具製造業,12,631,2,149,2,150,7,329,-,-,-,-,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,-
4,13202,立川市,2,E,31,輸送用機械器具製造業,11,253,10,232,-,-,1,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,E,32,その他の製造業,31,305,14,113,6,104,6,18,2,7,1,59,-,-,1,2,-,-,-,-,-,-,-,-,1,2,-,-
4,13202,立川市,1,F,00,電気・ガス・熱供給・水道業,12,810,1,155,1,12,5,471,-,-,-,-,1,38,-,-,4,134,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,F,33,電気業,2,346,-,-,-,-,2,346,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,F,34,ガス業,1,155,1,155,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,F,35,熱供給業,1,12,-,-,1,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,F,36,水道業,8,297,-,-,-,-,3,125,-,-,-,-,1,38,-,-,4,134,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,1,G,00,情報通信業,190,5293,25,1351,39,825,68,2413,3,31,12,114,9,122,4,55,8,116,2,2,-,-,5,52,6,138,4,11
4,13202,立川市,2,G,37,通信業,10,860,1,335,-,-,6,487,-,-,-,-,1,25,1,12,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,G,38,放送業,5,46,1,-,1,2,1,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,22,-,-,-,-
4,13202,立川市,2,G,39,情報サービス業,127,4029,10,884,30,778,53,1838,1,27,8,90,3,77,2,42,6,83,1,1,-,-,3,12,5,134,2,5
4,13202,立川市,2,G,40,インターネット附随サービス業,9,75,1,2,-,-,1,5,-,-,1,4,1,4,-,-,2,33,-,-,-,-,1,18,1,4,1,5
4,13202,立川市,2,G,41,映像・音声・文字情報制作業,39,283,12,130,8,45,7,65,2,4,3,20,4,16,1,1,-,-,1,1,-,-,-,-,-,-,1,1
4,13202,立川市,1,H,00,運輸業，郵便業,133,5136,32,1322,22,869,41,1775,5,165,3,218,1,429,3,65,4,79,5,46,4,60,4,65,1,6,4,18
4,13202,立川市,2,H,42,鉄道業,9,726,3,22,4,463,2,241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,H,43,道路旅客運送業,18,1480,6,855,2,85,9,539,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-
4,13202,立川市,2,H,44,道路貨物運送業,82,2272,18,423,12,236,27,935,3,140,2,217,-,-,3,65,4,79,2,34,3,59,4,65,1,6,3,13
4,13202,立川市,2,H,45,水運業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,H,46,航空運輸業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,H,47,倉庫業,17,181,5,22,3,77,2,55,1,1,-,-,-,-,-,-,-,-,2,11,-,-,-,-,-,-,1,5
4,13202,立川市,2,H,48,運輸に附帯するサービス業,6,48,-,-,1,8,1,5,1,24,1,1,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-
4,13202,立川市,2,H,49,郵便業（信書便事業を含む）,1,429,-,-,-,-,-,-,-,-,-,-,1,429,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,1,I,00,卸売業，小売業,1893,21736,553,5819,214,2532,476,5951,49,590,73,787,83,963,58,542,58,972,61,579,72,814,63,783,54,565,31,386
4,13202,立川市,2,I,50,各種商品卸売業,2,10,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,I,51,繊維・衣服等卸売業,14,98,2,7,1,4,6,41,-,-,-,-,1,2,1,3,-,-,1,33,1,5,-,-,-,-,-,-
4,13202,立川市,2,I,52,飲食料品卸売業,82,1004,38,403,11,163,13,213,1,8,2,38,3,42,3,22,-,-,4,17,4,56,1,18,1,12,-,-
4,13202,立川市,2,I,53,建築材料，鉱物・金属材料等卸売業,83,856,34,299,8,43,15,81,4,118,2,64,4,20,2,9,1,1,-,-,6,81,3,9,3,106,-,-
4,13202,立川市,2,I,54,機械器具卸売業,201,2278,41,447,37,564,47,601,7,42,11,148,8,78,8,72,7,54,9,50,5,41,6,67,5,54,3,20
4,13202,立川市,2,I,55,その他の卸売業,129,1458,39,398,19,219,31,344,4,51,3,18,2,11,5,65,4,111,8,103,5,58,3,44,3,16,1,6
4,13202,立川市,2,I,56,各種商品小売業,6,1167,3,1081,-,-,2,84,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,I,57,織物・衣服・身の回り品小売業,287,1866,49,190,12,61,83,611,8,77,18,108,20,139,10,34,14,161,10,48,14,102,17,79,13,85,7,21
4,13202,立川市,2,I,58,飲食料品小売業,396,6081,123,1699,46,574,107,1544,9,218,11,217,19,328,9,149,12,138,12,188,7,172,10,301,14,195,8,230
4,13202,立川市,2,I,59,機械器具小売業,155,1335,63,488,15,60,31,394,4,16,7,95,7,94,6,57,1,7,7,54,1,2,6,35,3,16,1,6
4,13202,立川市,2,I,60,その他の小売業,492,4478,153,786,61,815,124,1144,11,47,16,95,18,214,13,130,18,499,9,68,27,281,12,190,9,50,11,103
4,13202,立川市,2,I,61,無店舗小売業,46,1105,8,21,4,29,15,884,1,13,2,2,1,35,1,1,1,1,1,18,2,16,5,40,3,31,-,-
4,13202,立川市,1,J,00,金融業，保険業,213,5083,45,1461,26,878,51,1287,5,109,8,115,5,96,14,120,7,117,13,122,12,257,5,26,4,34,2,69
4,13202,立川市,2,J,62,銀行業,21,807,4,239,2,65,6,230,3,101,1,47,2,78,-,-,-,-,-,-,2,24,-,-,-,-,1,23
4,13202,立川市,2,J,63,協同組織金融業,24,984,12,707,3,56,3,37,-,-,1,16,-,-,-,-,1,7,-,-,4,161,-,-,-,-,-,-
4,13202,立川市,2,J,64,貸金業，クレジットカード業等非預金信用機関,24,552,11,40,3,303,2,117,-,-,-,-,2,14,3,59,-,-,-,-,2,12,-,-,-,-,-,-
4,13202,立川市,2,J,65,金融商品取引業，商品先物取引業,11,343,3,165,2,65,2,2,-,-,-,-,-,-,-,-,1,37,1,24,-,-,1,4,-,-,1,46
4,13202,立川市,2,J,66,補助的金融業等,11,115,1,23,1,1,5,67,-,-,1,-,-,-,2,19,-,-,1,5,-,-,-,-,-,-,-,-
4,13202,立川市,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,122,2282,14,287,15,388,33,834,2,8,5,52,1,4,9,42,5,73,11,93,4,60,4,22,4,34,-,-
4,13202,立川市,1,K,00,不動産業，物品賃貸業,654,4118,213,891,147,550,154,1170,18,300,19,476,8,69,13,79,11,66,9,130,19,85,12,148,10,56,5,63
4,13202,立川市,2,K,68,不動産取引業,143,834,35,180,27,163,38,294,6,32,8,29,3,4,1,3,5,40,1,3,9,33,3,14,4,22,1,9
4,13202,立川市,2,K,69,不動産賃貸業・管理業,451,2601,167,618,110,347,95,695,10,33,8,417,5,65,10,65,5,16,5,93,7,25,9,134,6,34,2,41
4,13202,立川市,2,K,70,物品賃貸業,60,683,11,93,10,40,21,181,2,235,3,30,-,-,2,11,1,10,3,34,3,27,-,-,-,-,2,13
4,13202,立川市,1,L,00,学術研究，専門・技術サービス業,429,3745,75,747,76,648,112,678,19,182,16,147,19,143,19,254,22,326,12,51,21,341,10,38,9,26,6,49
4,13202,立川市,2,L,71,学術・開発研究機関,12,983,1,293,1,184,4,44,1,80,-,-,-,-,1,149,1,161,-,-,1,46,1,8,-,-,-,-
4,13202,立川市,2,L,72,専門サービス業（他に分類されないもの）,239,1266,39,153,43,285,56,238,10,47,10,34,10,82,12,78,16,147,5,18,15,60,8,15,7,19,2,10
4,13202,立川市,2,L,73,広告業,30,376,6,51,3,59,7,72,3,37,1,62,1,13,1,4,2,8,1,11,1,16,-,-,-,-,2,34
4,13202,立川市,2,L,74,技術サービス業（他に分類されないもの）,148,1120,29,250,29,120,45,324,5,18,5,51,8,48,5,23,3,10,6,22,4,219,1,15,2,7,2,5
4,13202,立川市,1,M,00,宿泊業，飲食サービス業,1112,13184,171,1317,145,1848,321,4394,58,659,42,470,46,485,52,667,47,450,35,445,53,710,38,393,40,566,19,252
4,13202,立川市,2,M,75,宿泊業,49,1055,16,183,16,577,5,93,-,-,-,-,2,21,2,25,1,4,1,6,-,-,2,132,-,-,1,4
4,13202,立川市,2,M,76,飲食店,997,10470,146,1062,116,972,301,3668,55,625,41,461,42,436,46,598,44,436,32,213,51,695,33,248,34,309,18,248
4,13202,立川市,2,M,77,持ち帰り・配達飲食サービス業,66,1659,9,72,13,299,15,633,3,34,1,9,2,28,4,44,2,10,2,226,2,15,3,13,6,257,-,-
4,13202,立川市,1,N,00,生活関連サービス業，娯楽業,640,5877,193,1316,80,1012,145,1959,27,383,33,197,18,205,16,143,13,87,18,73,26,112,14,73,21,112,16,96
4,13202,立川市,2,N,78,洗濯・理容・美容・浴場業,458,2093,156,660,57,239,91,441,20,151,25,100,9,29,9,45,10,54,15,53,21,99,9,56,18,76,5,18
4,13202,立川市,2,N,79,その他の生活関連サービス業,100,2173,23,454,6,280,29,1085,1,1,4,29,7,165,5,27,1,22,2,18,5,13,3,5,1,1,10,63
4,13202,立川市,2,N,80,娯楽業,82,1611,14,202,17,493,25,433,6,231,4,68,2,11,2,71,2,11,1,2,-,-,2,12,2,35,1,15
4,13202,立川市,1,O,00,教育，学習支援業,282,3519,46,1510,39,442,83,790,17,152,13,82,11,74,11,69,10,54,11,80,10,62,6,74,10,41,5,63
4,13202,立川市,2,O,81,学校教育,30,1577,16,1213,3,65,6,174,1,62,-,-,-,-,-,-,-,-,-,-,1,29,-,-,2,13,1,21
4,13202,立川市,2,O,82,その他の教育，学習支援業,252,1942,30,297,36,377,77,616,16,90,13,82,11,74,11,69,10,54,11,80,9,33,6,74,8,28,4,42
4,13202,立川市,1,P,00,医療，福祉,600,12208,101,3917,73,1806,169,3905,21,303,33,327,27,302,37,282,29,462,20,199,26,222,20,195,24,199,8,24
4,13202,立川市,2,P,83,医療業,393,6282,69,2395,52,537,109,2107,15,192,21,183,17,156,31,232,17,153,13,48,17,69,7,45,17,139,4,8
4,13202,立川市,2,P,84,保健衛生,12,578,2,137,3,293,2,73,-,-,-,-,-,-,-,-,1,60,-,-,1,1,1,-,1,7,-,-
4,13202,立川市,2,P,85,社会保険・社会福祉・介護事業,195,5348,30,1385,18,976,58,1725,6,111,12,144,10,146,6,50,11,249,7,151,8,152,12,150,6,53,4,16
4,13202,立川市,1,Q,00,複合サービス事業,22,176,1,5,2,38,1,11,-,-,-,-,18,122,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,Q,86,郵便局,18,122,-,-,-,-,-,-,-,-,-,-,18,122,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,Q,87,協同組合（他に分類されないもの）,4,54,1,5,2,38,1,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,1,R,00,サービス業（他に分類されないもの）,518,15466,133,4185,63,1346,133,4707,20,174,21,200,24,712,24,477,18,1060,16,430,15,1030,14,198,18,108,8,623
4,13202,立川市,2,R,88,廃棄物処理業,16,455,5,304,2,14,6,123,1,8,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-
4,13202,立川市,2,R,89,自動車整備業,39,158,21,73,2,7,6,34,1,3,3,15,1,6,2,9,-,-,1,1,-,-,-,-,-,-,1,2
4,13202,立川市,2,R,90,機械等修理業（別掲を除く）,69,743,12,131,5,58,21,268,7,37,3,10,5,59,3,37,2,15,2,32,1,15,2,20,1,1,2,4
4,13202,立川市,2,R,91,職業紹介・労働者派遣業,59,4158,2,33,5,63,17,1259,1,4,6,72,3,135,4,153,4,549,4,350,8,951,-,-,4,21,1,568
