平成27年地価調査地点データ一覧（林地を除く）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
継続地点,都道府県市区町村コード,対象年（和暦）,基準地名,基準地番号（用途）,基準地番号（連番）,都分類地区１,都分類地区２,区市町村名,地番,住居表示,当年価格（円）,前年価格（円）,対前年変動率（％）,地積（㎡）,形状区分,間口（比率）,奥行（比率）,利用の現況,構造,地上階,地下階,周辺の土地の利用の現況,前面道路区分,前面道路の方位,前面道路の幅員(m),前面道路の駅前区分,側道区分,側道方位,ガス,水道,下水道,主要交通施設,交通施設との近接区分,交通施設までの道路距離（m）,用途区分,防火地域,指定建ぺい率（％）,指定容積率（％）,割増容積率考慮区分,高度地区,区域区分,森林法,公園法,公園法普通特別,共通地点区分,前回地価公示都道府県市区町村コード,前回地価公示番号（用途）,前回地価公示番号（連番）,前回価公示価格（円）
○,13103,27,港,5,5,区部,都心５区,港区,新橋一丁目１０３番４,新橋１[sanitize]１８[sanitize]１６,"9,020,000","7,830,000",15.2,"1,176",,1.2,1,店舗、事務所兼駐車場,SRC,9F,3B,中高層の店舗兼事務所が建ち並ぶ中心的商業地域,都道,南西,33,,,,ガス,水道,下水道,内幸町,近接,,商業,防火,80,800,,,,,,,*,13103,5,1,"8,290,000"
○,13103,27,港,5,6,区部,都心５区,港区,港南二丁目７番１外,港南２[sanitize]１３[sanitize]３７,"2,940,000","2,750,000",6.9,"2,479",,1.2,1,事務所,SRC,8F,1B,中高層の事務所ビルが多い商業地域,都道,西,27,,,,ガス,水道,下水道,品川,,380,商業,防火,80,600,,,,,,,,,,,
○,13103,27,港,5,7,区部,都心５区,港区,浜松町一丁目１２５番１０外,浜松町１[sanitize]３０[sanitize]１１,"4,070,000","3,870,000",5.2,271,,1,2,店舗,S,8F,1B,中高層の店舗、事務所ビルが多い駅前の商業地域,区道,南,27,,側道,西,ガス,水道,下水道,浜松町,,90,商業,防火,80,700,,,,,,,,,,,
○,13103,27,港,5,8,区部,都心５区,港区,新橋五丁目２番３外,新橋５[sanitize]１４[sanitize]４,"3,340,000","3,100,000",7.7,259,不整形,1,2,事務所兼駐車場,RC,9F,1B,中高層の事務所ビルが建ち並ぶ商業地域,国道,南東,36,,背面道,,ガス,水道,下水道,新橋,,480,商業,防火,80,700,,,,,,,,,,,
○,13103,27,港,5,9,区部,都心５区,港区,西新橋三丁目１０４番１外,西新橋３[sanitize]２３[sanitize]５,"4,650,000","4,320,000",7.6,"1,210",不整形,1,3,事務所兼車庫,SRC,14F,1B,中高層の店舗、事務所ビル等が建ち並ぶ商業地域,都道,南東,33,,四方路,,ガス,水道,下水道,御成門,,100,商業,防火,80,700,,,,,,,,,,,
○,13103,27,港,5,10,区部,都心５区,港区,芝五丁目３番１３,芝５[sanitize]１３[sanitize]１３,"2,710,000","2,560,000",5.9,178,,1,1.5,店舗、事務所兼共同住宅,SRC,8F,1B,中高層の店舗兼事務所ビルが建ち並ぶ商業地域,国道,西,30,,,,ガス,水道,下水道,田町,,530,商業,防火,80,600,,,,,,,,,,,
,13103,27,港,5,11,区部,都心５区,港区,六本木二丁目４７番３外,六本木２[sanitize]３[sanitize]９,"3,950,000",,,166,,1,1.5,店舗兼事務所,SRC,8F,2B,中高層の事務所、店舗等が建ち並ぶ商業地域,都道,南東,48,,,,ガス,水道,下水道,六本木一丁目,,300,商業,防火,80,700,,,,,,,,,,,
○,13103,27,港,5,12,区部,都心５区,港区,南青山一丁目５０番３,南青山１[sanitize]１５[sanitize]９,"3,350,000","3,150,000",6.3,"1,427",,1.5,1,事務所,SRC,10F,1B,中高層の店舗、事務所ビルが多い商業地域,都道,東,18,,,,ガス,水道,下水道,乃木坂,,170,商業,防火,80,500,,,,,,,,,,,
○,13103,27,港,5,13,区部,都心５区,港区,南麻布二丁目４番５０外,南麻布２[sanitize]４[sanitize]２,"1,720,000","1,600,000",7.5,453,,1.5,1,事務所兼車庫,SRC,9F,1B,中層事務所ビル、マンションが混在する商業地域,都道,東,40,,背面道,,ガス,水道,下水道,麻布十番,,550,商業,防火,80,600,,,,,,,,,,,
○,13103,27,港,5,14,区部,都心５区,港区,南青山五丁目２５番,南青山５[sanitize]１[sanitize]２７,"11,600,000","9,650,000",20.2,133,,1,2.5,店舗兼事務所,RC,4F,1B,中高層の店舗兼事務所ビルが建ち並ぶ商業地域,国道,北西,40,,,,ガス,水道,下水道,表参道,近接,,商業,防火,80,700,,,,,,,,,,,
○,13103,27,港,5,15,区部,都心５区,港区,南青山二丁目３６６番,南青山２[sanitize]１４[sanitize]１５,"1,800,000","1,710,000",5.3,168,,1,1,店舗、事務所兼住宅,RC,4F,1B,中層の店舗兼事務所ビル等が建ち並ぶ商業地域,区道,南西,9,,,,ガス,水道,下水道,外苑前,,180,近商,防火,80,400,,,,,,,,,,,
○,13103,27,港,5,16,区部,都心５区,港区,西麻布三丁目２３番２３外,西麻布３[sanitize]１[sanitize]１８,"2,430,000","2,320,000",4.7,113,,1.2,1,店舗、事務所兼共同住宅等,SRC,7F,1B,中高層の店舗、事務所ビル等が建ち並ぶ商業地域,都道,北,40,,,,ガス,水道,下水道,六本木,,400,商業,防火,80,600,,,,,,,,,,,
○,13103,27,港,5,17,区部,都心５区,港区,六本木六丁目３１１番２,六本木６[sanitize]１[sanitize]５,"3,100,000","2,770,000",11.9,67,,1.2,1,店舗、事務所兼住宅,RC,5F,1B,小規模な中層の店舗、事務所ビルが多い商業地域,区道,北東,11,,,,ガス,水道,下水道,六本木,,90,商業,防火,80,500,,,,,,,,,,,
○,13103,27,港,5,18,区部,都心５区,港区,赤坂二丁目１３０１番５外,赤坂２[sanitize]１３[sanitize]２３,"3,720,000","3,550,000",4.8,129,,1.2,1,店舗兼事務所,SRC,7F,1B,中高層の店舗ビル等が建ち並ぶ繁華な商業地域,都道,北,15,,,,ガス,水道,下水道,赤坂,,90,商業,防火,80,600,,,,,,,*,13103,5,7,"3,600,000"
○,13103,27,港,5,19,区部,都心５区,港区,東麻布一丁目１６番６,東麻布１[sanitize]１６[sanitize]９,"1,170,000","1,130,000",3.5,89,,1,1.5,住宅、店舗兼共同住宅,RC,5F,,小規模の店舗兼共同住宅等が多く存する商業地域,区道,西,9.7,,,,ガス,水道,下水道,赤羽橋,,300,近商,防火,80,400,,,,,,,,,,,
○,13103,27,港,5,20,区部,都心５区,港区,麻布十番二丁目５番２外,麻布十番２[sanitize]５[sanitize]３,"2,300,000","2,180,000",5.5,101,,1,2.5,店舗兼共同住宅,RC,6F,,店舗兼共同住宅、事務所が建ち並ぶ商業地域,区道,北東,11.5,,,,ガス,水道,下水道,麻布十番,,300,商業,防火,80,500,,,,,,,,,,,
○,13103,27,港,5,21,区部,都心５区,港区,元麻布三丁目２７番１外,元麻布３[sanitize]１[sanitize]３８,"1,910,000","1,830,000",4.4,327,,1.2,1,店舗、事務所兼共同住宅,SRC,7F,1B,共同住宅、店舗事務所ビルが建ち並ぶ商業地域,区道,北西,12,,側道,北東,ガス,水道,下水道,六本木,,520,近商,防火,80,400,,,,,,,,,,,
○,13103,27,港,5,22,区部,都心５区,港区,南麻布五丁目６６番１,南麻布５[sanitize]１５[sanitize]２５,"2,580,000","2,420,000",6.6,671,台形,2,1,店舗兼共同住宅,SRC,8F,1B,中高層の店舗兼共同住宅等が建ち並ぶ商業地域,都道,西,25,,,,ガス,水道,下水道,広尾,,80,商業,防火,80,500,,,,,,,,,,,
○,13103,27,港,5,23,区部,都心５区,港区,芝大門二丁目２０１番１外,芝大門２[sanitize]１１[sanitize]１,"1,750,000","1,670,000",4.8,400,,1.2,1,事務所兼車庫,SRC,8F,,中高層の事務所ビルが建ち並ぶ商業地域,区道,北,11,,側道,東,ガス,水道,下水道,大門,,220,商業,防火,80,600,,,,,,,*,13103,5,12,"1,710,000"
○,13103,27,港,5,24,区部,都心５区,港区,東麻布一丁目１０番１３,東麻布１[sanitize]１０[sanitize]１２,"2,470,000","2,330,000",6,157,,1,2,事務所、住宅兼車庫,SRC,9F,,中高層事務所、マンション等が混在する商業地域,国道,南西,30,,,,ガス,水道,下水道,赤羽橋,,260,商業,防火,80,600,,,,,,,,,,,
○,13103,27,港,5,25,区部,都心５区,港区,高輪一丁目７１番１,高輪１[sanitize]２１[sanitize]３,"1,210,000","1,170,000",3.4,100,,1,1,店舗兼共同住宅,S,4F,,店舗、マンション等が混在する地域,区道,南東,13,,,,ガス,水道,下水道,白金高輪,,500,近商,防火,80,400,,,,,,,,,,,
○,13103,27,港,5,26,区部,都心５区,港区,芝浦三丁目１番６６,芝浦３[sanitize]１２[sanitize]３,"2,000,000","1,900,000",5.3,81,,1,2.5,店舗兼住宅,RC,5F,,中高層の店舗、事務所ビル等が建ち並ぶ商業地域,区道,北東,18,,,,ガス,水道,下水道,田町,,300,商業,防火,80,500,,,,,,,,,,,
○,13103,27,港,9,1,区部,都心５区,港区,海岸三丁目１番２７外,海岸３[sanitize]２２[sanitize]３４,"885,000","843,000",5,"4,316",,1.5,1,倉庫兼事務所,SRC,6F,,中小規模の倉庫、事業所等が混在する地域,区道,西,15,,三方路,,ガス,水道,下水道,芝浦ふ頭,,200,準工,防火,60,400,,,,,,,,,,,
○,13104,27,新宿,0,1,区部,都心５区,新宿区,市谷甲良町３５番２外,市谷甲良町１[sanitize]５,"815,000","785,000",3.8,219,台形,1,1.2,住宅,W,2F,,中規模一般住宅にマンションも混在する住宅地域,区道,南,5.7,,,,ガス,水道,下水道,牛込柳町,,320,１中専,準防,60,300,,高度,,,,,,,,,
○,13104,27,新宿,0,2,区部,都心５区,新宿区,新宿七丁目９３番２２外,新宿７[sanitize]２２[sanitize]１９,"522,000","507,000",3,95,台形,1,1.2,住宅,RC,3F,,一般住宅、共同住宅等が混在する住宅地域,区道,東,3.2,,,,ガス,水道,下水道,東新宿,,400,１中専,準防,60,300,,高度,,,,,,,,,
○,13104,27,新宿,0,3,区部,都心５区,新宿区,百人町二丁目３３０番４,百人町２[sanitize]２０[sanitize]２１,"568,000","560,000",1.4,112,,1,1,診療所兼住宅,RC,3F,,中層の店舗兼共同住宅が多い住宅地域,区道,東,3.6,,,,ガス,水道,下水道,大久保,,240,１住居,準防,60,300,,高度,,,,,,,,,
○,13104,27,新宿,0,4,区部,都心５区,新宿区,高田馬場三丁目３０９番９,高田馬場３[sanitize]２０[sanitize]８,"500,000","485,000",3.1,102,,1,1.5,住宅,RC,3F,1B,小規模一般住宅、アパート等が混在する住宅地域,区道,北,3.7,,,,ガス,水道,下水道,高田馬場,,750,１中専,準防,60,300,,高度,,,,,,,,,
○,13104,27,新宿,0,5,区部,都心５区,新宿区,上落合三丁目８３０番６,上落合３[sanitize]２０[sanitize]１５,"445,000","433,000",2.8,155,,1,1,住宅,W,2F,,中小規模一般住宅、アパートが混在する住宅地域,区道,西,2.6,,,,ガス,水道,下水道,都営中井,,400,１住居,準防,60,300,,高度,,,,,,,,,
○,13104,27,新宿,0,6,区部,都心５区,新宿区,南榎町７０番２,,"525,000","508,000",3.3,115,,1,1.5,住宅,W,2F,,一般住宅、アパート等が多い従前からの住宅地域,区道,北東,3.1,,,,ガス,水道,下水道,牛込柳町,,450,１中専,準防,60,300,,高度,,,,,,,,,
○,13104,27,新宿,0,7,区部,都心５区,新宿区,中落合三丁目１５８６番４,中落合３[sanitize]２６[sanitize]１８,"488,000","478,000",2.1,204,,1,1,住宅,W,2F,,中規模一般住宅が多い住宅地域,区道,東,3.5,,,,ガス,水道,下水道,落合南長崎,,350,１低専,準防,50,100,,高度,,,,,,,,,
○,13104,27,新宿,0,8,区部,都心５区,新宿区,北新宿二丁目４５８番１３,北新宿２[sanitize]１２[sanitize]５,"483,000","470,000",2.8,132,台形,1,2,共同住宅,S,3F,,中小規模住宅、アパート等が混在する住宅地域,区道,北西,4,,,,ガス,水道,下水道,西新宿,,800,１住居,準防,60,300,,高度,,,,,,,,,
○,13104,27,新宿,0,9,区部,都心５区,新宿区,高田馬場一丁目１８２番３２外,高田馬場１[sanitize]２１[sanitize]２１,"607,000","588,000",3.2,205,,1,1,住宅,W,2F,,中規模一般住宅、アパート等が混在する住宅地域,区道,北,3.7,,,,ガス,水道,下水道,高田馬場,,480,１中専,準防,60,300,,高度,,,,,*,13104,0,17,"595,000"
○,13104,27,新宿,0,10,区部,都心５区,新宿区,戸山一丁目４３番２６０,戸山１[sanitize]７[sanitize]４,"545,000","525,000",3.8,99,,1,1.2,住宅,S,3F,,小規模住宅、アパート等が混在する住宅地域,区道,南西,4,,,,ガス,水道,下水道,若松河田,,480,１中専,準防,60,300,,高度,,,,,,,,,
○,13104,27,新宿,0,11,区部,都心５区,新宿区,若宮町２６番１７外,,"800,000","770,000",3.9,196,,1,1,共同住宅,S,3F,,中規模一般住宅と共同住宅等が混在する住宅地域,区道,北東,5.3,,,,ガス,水道,下水道,飯田橋,,450,１住居,準防,60,300,,高度,,,,,,,,,
○,13104,27,新宿,0,12,区部,都心５区,新宿区,大京町６番８,,"735,000","710,000",3.5,201,,1,1.5,住宅,W,2F,,中規模一般住宅、マンションが混在する住宅地域,区道,北,3.7,,,,ガス,水道,下水道,四谷三丁目,,300,１中専,準防,60,300,,高度,,,,,*,13104,0,4,"730,000"
○,13104,27,新宿,5,1,区部,都心５区,新宿区,歌舞伎町一丁目１８番１０,歌舞伎町１[sanitize]１８[sanitize]１０,"4,830,000","4,430,000",9,89,,1,3,店舗,SRC,6F,1B,中高層の飲食店、遊技場が多い歓楽街の商業地域,区道,東,18,,背面道,,ガス,水道,下水道,新宿,,400,商業,防火,80,900,,,,,,,,,,,
○,13104,27,新宿,5,2,区部,都心５区,新宿区,新宿三丁目８０２番６外,新宿３[sanitize]１８[sanitize]５,"13,000,000","11,700,000",11.1,488,,1.2,1,店舗,SRC,10F,2B,中高層の店舗ビルが建ち並ぶ繁華な商業地域,区道,北西,22,,側道,北東,ガス,水道,下水道,新宿,,200,商業,防火,80,900,,,,,,,,,,,
○,13104,27,新宿,5,3,区部,都心５区,新宿区,新宿三丁目１０２番１０外,新宿３[sanitize]３３[sanitize]１０,"7,520,000","6,960,000",8,322,,1.2,1,事務所、店舗兼劇場,SRC,8F,2B,中高層の店舗ビル等が多い繁華な商業地域,区道,北,15,,側道,東,ガス,水道,下水道,新宿三丁目,,120,商業,防火,80,800,,,,,,,,,,,
○,13104,27,新宿,5,4,区部,都心５区,新宿区,西新宿一丁目１８番２,西新宿１[sanitize]１８[sanitize]２,"14,100,000","12,900,000",9.3,235,台形,1,1,店舗兼事務所,SRC,9F,3B,高層の店舗兼事務所ビルが建ち並ぶ高度商業地域,都道,東,36,,,,ガス,水道,下水道,新宿,,170,商業,防火,80,"1,000",,,,,,,,,,,
○,13104,27,新宿,5,5,区部,都心５区,新宿区,揚場町３番４外,揚場町２[sanitize]１９,"1,740,000","1,680,000",3.6,127,台形,1,1.5,事務所、住宅兼店舗,SRC,8F,,中高層の店舗、事務所ビルが建ち並ぶ商業地域,都道,北,16,,,,ガス,水道,下水道,飯田橋,,200,商業,防火,80,500,,高度,,,,,,,,,
○,13104,27,新宿,5,6,区部,都心５区,新宿区,市谷柳町２４番３,,"1,260,000","1,210,000",4.1,160,,1,2.8,共同住宅,RC,11F,,高層マンション、中低層店舗が混在する商業地域,都道,西,11,,,,ガス,水道,下水道,牛込柳町,,160,商業,防火,80,500,,高度,,,,,,,,,
○,13104,27,新宿,5,7,区部,都心５区,新宿区,歌舞伎町二丁目４３５番１５,歌舞伎町２[sanitize]１９[sanitize]１３,"1,580,000","1,540,000",2.6,188,,1,2,事務所,SRC,9F,1B,中高層の事務所ビル、店舗兼共同住宅等が建ち並ぶ商業地域,都道,北,30,,,,ガス,水道,下水道,東新宿,,200,商業,防火,80,600,,,,,,,,,,,
○,13104,27,新宿,5,8,区部,都心５区,新宿区,高田馬場四丁目１５３番８外,高田馬場４[sanitize]８[sanitize]４,"2,780,000","2,680,000",3.7,277,,1,2,店舗兼事務所,SRC,10F,,金融機関、中高層ビルが建ち並ぶ駅前商業地域,都道,北,16,,側道,西,ガス,水道,下水道,高田馬場,近接,,商業,防火,80,700,,高度,,,,,,,,,
○,13104,27,新宿,5,9,区部,都心５区,新宿区,新宿一丁目４番５外,新宿１[sanitize]４[sanitize]１２,"3,020,000","2,890,000",4.5,484,,1,1.2,事務所,S,9F,,中高層の事務所ビルが建ち並ぶ商業地域,区道,北,22,,背面道,,ガス,水道,下水道,新宿御苑前,近接,,商業,防火,80,700,,,,,,,,,,,
○,13104,27,新宿,5,10,区部,都心５区,新宿区,新宿三丁目５番２外,新宿３[sanitize]５[sanitize]４,"13,000,000","11,300,000",15,972,,1.5,1,店舗,SRC,9F,2B,中高層店舗ビル等が建ち並ぶ繁華な商業地域,都道,北西,22,,背面道,,ガス,水道,下水道,新宿三丁目,近接,,商業,防火,80,800,,,,,,,*,13104,5,15,"11,700,000"
,13104,27,新宿,5,11,区部,都心５区,新宿区,高田馬場二丁目１４０番１３外,高田馬場２[sanitize]８[sanitize]４,"1,660,000",,,204,台形,1,1.2,店舗兼住宅,SRC,6F,2B,中低層の店舗兼事務所等が建ち並ぶ路線商業地域,都道,南,22,,,,ガス,水道,下水道,高田馬場,,450,商業,防火,80,600,,高度,,,,,*,13104,5,6,"1,630,000"
○,13104,27,新宿,5,12,区部,都心５区,新宿区,中落合一丁目１８５９番６４外,中落合１[sanitize]１７[sanitize]８,"643,000","623,000",3.2,130,台形,1,1.5,店舗兼共同住宅,RC,7F,,中低層の店舗兼共同住宅等が建ち並ぶ商業地域,区道,北,7.2,,,,ガス,水道,下水道,西武中井,,150,商業,防火,80,400,,高度,,,,,,,,,
○,13104,27,新宿,5,13,区部,都心５区,新宿区,西新宿二丁目６番,西新宿２[sanitize]６[sanitize]１,"8,200,000","7,500,000",9.3,"14,445",,1,1.5,店舗兼事務所,SRC,52F,4B,高層店舗兼事務所ビルが建ち並ぶ中心的商業地域,都道,南,40,,四方路,,ガス,水道,下水道,新宿,,640,商業,防火,80,"1,000",,,,,,,*,13104,5,9,"7,750,000"
○,13104,27,新宿,5,14,区部,都心５区,新宿区,山吹町３３２番１０外,,"1,170,000","1,130,000",3.5,296,,1,1,店舗兼共同住宅,RC,12F,,中高層のマンション、事務所が建ち並ぶ商業地域,区道,東,22.5,,側道,北,ガス,水道,下水道,江戸川橋,,230,商業,防火,80,500,,高度,,,,,,,,,
○,13104,27,新宿,5,15,区部,都心５区,新宿区,四谷三丁目１番８,,"3,190,000","3,060,000",4.2,533,,1,1.5,事務所,SRC,8F,2B,中高層の店舗、事務所ビルが建ち並ぶ商業地域,国道,北,40,,背面道,,ガス,水道,下水道,四谷三丁目,,170,商業,防火,80,700,,高度,,,,,*,13104,5,8,"3,120,000"
○,13104,27,新宿,5,16,区部,都心５区,新宿区,西新宿三丁目１４１番３外,西新宿３[sanitize]２[sanitize]５,"4,660,000","4,430,000",5.2,808,,1,2.5,事務所,SRC,9F,1B,中高層の事務所ビルが建ち並ぶ商業地域,国道,南東,40,,,,ガス,水道,下水道,新宿,,640,商業,防火,80,800,,,,,,,,,,,
○,13104,27,新宿,5,17,区部,都心５区,新宿区,北新宿一丁目３５３番６１,北新宿１[sanitize]１２[sanitize]１２,"854,000","827,000",3.3,177,,1,2,事務所兼住宅,SRC,8F,,店舗、事務所、共同住宅等が混在する商業地域,都道,北,11,,,,ガス,水道,下水道,大久保,,270,近商,防火,80,400,,高度,,,,,*,13104,5,40,"840,000"
○,13104,27,新宿,5,18,区部,都心５区,新宿区,西早稲田二丁目６６０番４外,西早稲田２[sanitize]２０[sanitize]５,"1,340,000","1,260,000",6.3,529,不整形,1,1,店舗兼共同住宅,SRC,13F,1B,中高層の店舗兼共同住宅、事務所ビルが多い路線商業地域,都道,西,22,,背面道,,ガス,水道,下水道,西早稲田,近接,,商業,防火,80,600,,高度,,,,,,,,,
○,13104,27,新宿,5,19,区部,都心５区,新宿区,若松町１１０番３,若松町３３[sanitize]９,"1,200,000","1,160,000",3.4,236,,1,1.5,店舗、事務所兼共同住宅,SRC,11F,1B,中低層店舗、高層マンションが混在する商業地域,都道,南,15,,側道,西,ガス,水道,下水道,若松河田,,300,商業,防火,80,500,,高度,,,,,*,13104,5,13,"1,180,000"
