"全国地方公共団体コード","ID","地方公共団体名","地区名","ゴミの品目","ゴミの品目_カナ","ゴミの品目_英字","分別区分","注意点","備考","粗大ごみ回収料金"
"132128","132128GMLT000790","日野市","全域","じょうろ（金属製）","ジョウロ","Watering pot","金属類（主に金属でできた製品）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000791","日野市","全域","じょうろ（プラスチック製）","ジョウロ","Watering pot","プラスチック類ごみ","","",""
"132128","132128GMLT000792","日野市","全域","除湿乾燥機","ジョシメカンソウキ","Dehumidifying Dryer","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000793","日野市","全域","除湿剤（水は除く）","ジョシメザイ","Dehumidifier (excluding water)","可燃ごみ","","",""
"132128","132128GMLT000794","日野市","全域","除草剤","ジョソウザイ","Herbicide","市では収集・処理できないもの","","販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000795","日野市","全域","人工肛門 ストマ","ジンコウコウモンストマ","Artificial anus Stoma","可燃ごみ","","",""
"132128","132128GMLT000796","日野市","全域","人工芝","ジンコウシバ","Artificial grass (lawn)","粗大ごみ","","30㎝角に切ることができれば可燃ごみ。",""
"132128","132128GMLT000797","日野市","全域","水銀温度計","スイギンオンドケイ","Mercury thermometer","有害ごみ","","",""
"132128","132128GMLT000798","日野市","全域","水銀ランプ","スイギンランプ","Mercury lamp","有害ごみ","","",""
"132128","132128GMLT000799","日野市","全域","水槽","スイソウ","Water tank","粗大ごみ","","指定収集袋に入れば不燃ごみ。",""
"132128","132128GMLT000800","日野市","全域","水筒（ステンレス製）","スイトウ","Water bottle (stainless steel)","金属類（主に金属でできた製品）","","",""
"132128","132128GMLT000801","日野市","全域","水筒（プラスチック製）","スイトウ","Water bottle (plastic)","プラスチック類ごみ","","",""
"132128","132128GMLT000802","日野市","全域","炊飯器","スイハンキ","Rice cooker","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000803","日野市","全域","すきま家具","スキマカグ","Niche Furniture","粗大ごみ","","",""
"132128","132128GMLT000804","日野市","全域","スキャナ","スキャナ","Scanner","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000805","日野市","全域","スキー板（ストック含む）","スキーイタ","Ski boards (including poles)","粗大ごみ","","",""
"132128","132128GMLT000806","日野市","全域","スケードボード","スケードボード","Skedboard","不燃ごみ","","指定収集袋に入らなければ粗大ごみ。",""
"132128","132128GMLT000807","日野市","全域","スコップ","スコップ","Shovel","金属類（主に金属でできた製品）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000808","日野市","全域","硯（すずり）","スズリ","Inkstone","不燃ごみ","","天然石のものは販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000809","日野市","全域","すだれ","スダレ","Bamboo blind","粗大ごみ","","30㎝角に切ることができれば可燃ごみ。",""
"132128","132128GMLT000810","日野市","全域","スチールラック","スチールラック","Steel rack","粗大ごみ","","45リットルの袋に入れば小型家電・金属類（5㎏以内のもの）。",""
"132128","132128GMLT000811","日野市","全域","ステレオ一体型（ミニコンポ）","ステレオイチタイケイ","Stereo integrated (mini-component)","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000812","日野市","全域","ストッキング","ストッキング","Stockings","古着・古布類","","",""
"132128","132128GMLT000813","日野市","全域","ストーブ（電気式以外のもの）","ストーブ","Stove (non-electric)","粗大ごみ","","",""
"132128","132128GMLT000814","日野市","全域","ストーブ（電気式）","ストーブ","Stove (electric)","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000815","日野市","全域","すのこ","スノコ","Slatted wood","粗大ごみ","","指定収集袋に入れば可燃ごみ。",""
"132128","132128GMLT000816","日野市","全域","スノーボード","スノーボード","Snowboard","粗大ごみ","","",""
"132128","132128GMLT000817","日野市","全域","スピーカー（木枠以外のもの）","スピーカー","Speaker (other than wooden frame)","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000818","日野市","全域","スピーカー（木枠）","スピーカー","Speaker (wooden frame)","粗大ごみ","","指定収集袋（小袋）に入れば不燃ごみ。",""
"132128","132128GMLT000819","日野市","全域","スプレー缶（中身あり）","スプレーカン","Spray can (with contents)","有害ごみ","","中身がある場合には、不燃ごみの指定収集袋に入れて市役所1階市民相談窓口（8：30～17：15※土曜・日曜日を除く）かクリーンセンター（8：30～11：30、13：00～16：30※土曜・日曜日を除く）に持ち込んでください（その際、ライター、スプレー缶、カセットボンベ以外の不燃ごみは指定収集袋に入れないでください）。",""
"132128","132128GMLT000820","日野市","全域","スプレー缶（中身なし）","スプレーカン","Spray can (without contents)","有害ごみ","","",""
"132128","132128GMLT000821","日野市","全域","すべり台","スベリダイ","Slide","粗大ごみ","","",""
"132128","132128GMLT000822","日野市","全域","スポンジ","スポンジ","Sponge","プラスチック類ごみ","","汚れているものは可燃ごみ。",""
"132128","132128GMLT000823","日野市","全域","スリッパ","スリッパ","Slippers","不燃ごみ","","布製、紙製の簡易的なものは可燃ごみ（底部分がゴム製なら不燃ごみ）。",""
"132128","132128GMLT000824","日野市","全域","すり鉢","スリバチ","Mortar","不燃ごみ","","",""
"132128","132128GMLT000825","日野市","全域","スロット台","スロットダイ","Slot machine","粗大ごみ","","",""
"132128","132128GMLT000826","日野市","全域","スーツケース","スーツケース","Suitcase","粗大ごみ","","指定収集袋に入れば不燃ごみ。",""
"132128","132128GMLT000041","日野市","全域","ズボンプレッサー","ズボンプレッサー","Trouser press","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000042","日野市","全域","精米機","セイマイキ","Rice polishing machine","粗大ごみ","","45リットルの袋に入れば小型家電・金属類（5㎏以内のもの）。",""
"132128","132128GMLT000043","日野市","全域","生理用品","セイリヨウヒン","Sanitary items","可燃ごみ","","",""
"132128","132128GMLT000044","日野市","全域","石油ストーブ・ファンヒーター","セキユストーブ・ファンヒーター","Oil heaters/fan heaters","粗大ごみ","","着火装置があるため。",""
"132128","132128GMLT000045","日野市","全域","石鹸固形・粉","セッケンコケイ・コナ","Soap solid/powder","可燃ごみ","","",""
"132128","132128GMLT000046","日野市","全域","石膏・石膏ボード","セッコウ・セッコウボード","Gypsum and plasterboard","市では収集・処理できないもの","","販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000047","日野市","全域","せともの","セトモノ","Chinaware","不燃ごみ","","",""
"132128","132128GMLT000048","日野市","全域","洗剤容器（紙製）","センザイヨウキ","Detergent container (paper)","可燃ごみ","","",""
"132128","132128GMLT000049","日野市","全域","洗剤容器（プラスチック製）","センザイヨウキ","Detergent container (plastic)","プラスチック類ごみ","","",""
"132128","132128GMLT000050","日野市","全域","扇子","センス","Folding fan","可燃ごみ","","",""
"132128","132128GMLT000051","日野市","全域","洗濯機","センタクキ","Washing machine (laundry)","家電リサイクル法対象製品","","家電リサイクル法により、市では処理できません。販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000052","日野市","全域","洗濯ばさみ","センタクバサミ","Clothes peg","プラスチック類ごみ","","",""
"132128","132128GMLT000053","日野市","全域","栓抜き","センヌキ","Corkscrew","金属類（主に金属でできた製品）","","",""
"132128","132128GMLT000054","日野市","全域","扇風機","センプウキ","Electric fan","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000055","日野市","全域","洗面化粧台","センメンケショウダイ","Washbasin","粗大ごみ","","",""
"132128","132128GMLT000056","日野市","全域","双眼鏡","ソウガンキョウ","Binoculars","不燃ごみ","","",""
"132128","132128GMLT000057","日野市","全域","掃除機","ソウジキ","Cleaner (usu. vacuum cleaner)","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。ホースから吸い込み口まではプラスチック類ごみ。",""
"132128","132128GMLT000058","日野市","全域","ソファー","ソファー","Sofa","粗大ごみ","","",""
"132128","132128GMLT000059","日野市","全域","ソファーベッド","ソファーベッド","Sofa bed","粗大ごみ","","",""
"132128","132128GMLT000060","日野市","全域","そろばん（プラスチック製）","ソロバン","Abacus (plastic)","プラスチック類ごみ","","",""
"132128","132128GMLT000061","日野市","全域","そろばん（木製）","ソロバン","Wooden abacus","可燃ごみ","","",""
"132128","132128GMLT000062","日野市","全域","ぞうきん","ゾウキン","Cleaning Cloth","可燃ごみ","","",""
"132128","132128GMLT000063","日野市","全域","体温計（水銀計）","タイオンケイ","Thermometers (mercury thermometers)","有害ごみ","","",""
"132128","132128GMLT000064","日野市","全域","体温計（電子）","タイオンケイ","Thermometers (electronic)","小型家電（5㎏以内）","","",""
"132128","132128GMLT000065","日野市","全域","耐火金庫","タイカキンコ","Fireproof safe","市では収集・処理できないもの","","",""
"132128","132128GMLT000066","日野市","全域","大正琴","タイショウゴト","Japanese harp with two to five strings","粗大ごみ","","指定収集袋に入れば不燃ごみ。",""
"132128","132128GMLT000067","日野市","全域","体重計・ヘルスメーター","タイジュウケイ・ヘルスメーター","Scales/Health Meters","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000068","日野市","全域","耐熱ガラス","タイネツガラス","Heat-resistant glass (e.g. Pyrex)","不燃ごみ","","",""
"132128","132128GMLT000071","日野市","全域","タイヤ（車用・バイク用）","タイヤ","Tires (for cars and motorcycles)","市では収集・処理できないもの","","販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000072","日野市","全域","タイヤ（自転車用）","タイヤ","Tire  (for bicycle)","粗大ごみ","","50㎝程度に切ることができれば不燃ごみ。",""
"132128","132128GMLT000069","日野市","全域","タイヤチェーン（金属製でないもの）","タイヤチェーン","Tire chains (non-metallic)","不燃ごみ","","",""
"132128","132128GMLT000070","日野市","全域","タイヤチェーン（金属製）","タイヤチェーン","Tire chain (metal)","金属類（主に金属でできた製品）","","",""
"132128","132128GMLT000073","日野市","全域","タイル","タイル","Tile","市では収集・処理できないもの","","",""
"132128","132128GMLT000074","日野市","全域","タオル・タオルケット","タオル・タオルケット","Towel/towel blanket","古着・古布類","","",""
"132128","132128GMLT000075","日野市","全域","高枝ばさみ","タカエダバサミ","U shaped scissors with no place to put one's fingers","粗大ごみ","","収集袋からはみ出さなければ不燃ごみ。紙等にくるんで、指定収集袋に「刃物あり」と張り紙を貼ってください。",""
"132128","132128GMLT000076","日野市","全域","竹","タケ","Bamboo","可燃ごみ","","指定収集袋に入らなければ粗大ごみ。",""
"132128","132128GMLT000077","日野市","全域","竹馬","タケウマ","Bamboo horse","粗大ごみ","","",""
"132128","132128GMLT000078","日野市","全域","竹串（折って）","タケクシ","Bamboo skewer (folded)","可燃ごみ","","",""
"132128","132128GMLT000079","日野市","全域","竹ぼうき","タケボウキ","Bamboo broom","粗大ごみ","","指定収集袋に入れば可燃ごみ。",""
"132128","132128GMLT000080","日野市","全域","畳","タタミ","Tatami mat","粗大ごみ","","",""
"132128","132128GMLT000081","日野市","全域","卓球台","タッキュウダイ","Ping-pong table","粗大ごみ","","",""
"132128","132128GMLT000082","日野市","全域","タッパーウエア","タッパーウエア","Plastic container usually for food (from Tupperware)","プラスチック類ごみ","","",""
"132128","132128GMLT000083","日野市","全域","卵パック（紙製）","タマゴパック","Egg carton (paper)","可燃ごみ","","",""
"132128","132128GMLT000084","日野市","全域","卵パック（プラスチック）","タマゴパック","Egg carton (plastic)","プラスチック類ごみ","","",""
"132128","132128GMLT000085","日野市","全域","たわし","タワシ","Scrubbing brush ","可燃ごみ","","",""
"132128","132128GMLT000086","日野市","全域","炭酸ガスカートリッジ","タンサンガスカートリッジ","Carbon dioxide cartridge","市では収集・処理できないもの","","",""
"132128","132128GMLT000087","日野市","全域","たんす","タンス","Wardrobe","粗大ごみ","","",""
"132128","132128GMLT000088","日野市","全域","台車","ダイシャ","Bogie","粗大ごみ","","",""
"132128","132128GMLT000089","日野市","全域","ダウンコート","ダウンコート","Down coat","古着・古布類","","汚れているものは可燃ごみ。",""
"132128","132128GMLT000090","日野市","全域","抱っこひも","ダッコヒモ","(front) baby carrier","可燃ごみ","","",""
"132128","132128GMLT000091","日野市","全域","脱臭剤","ダッシュウザイ","Deodorant","可燃ごみ","","",""
"132128","132128GMLT000092","日野市","全域","ダブルベッド","ダブルベッド","Double bed","粗大ごみ","","",""
"132128","132128GMLT000093","日野市","全域","だるま（紙製）","ダルマ","Daruma (paper)","可燃ごみ","","",""
"132128","132128GMLT000094","日野市","全域","だるま（瀬戸物）","ダルマ","Daruma (Seto)","不燃ごみ","","",""
"132128","132128GMLT000095","日野市","全域","だるま（プラスチック製）","ダルマ","Daruma (plastic)","プラスチック類ごみ","","",""
"132128","132128GMLT000096","日野市","全域","ダンベル・鉄アレイ（1袋5kgまで）","ダンベル・テツアレイ","Dumbbells and iron arrays (up to 5 kg per bag)","金属類（主に金属でできた製品）","","※全て金属で出来ているものに限ります。 複数個ある場合は、5㎏に分けてお出しください。 5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000097","日野市","全域","段ボール","ダンボール","(corrugated) cardboard","段ボール","","",""
"132128","132128GMLT000098","日野市","全域","チェーンソー","チェーンソー","Chainsaw","市では収集・処理できないもの","","電気製で45リットルの袋に入るものは小型家電・金属類（5㎏以内のもの）。",""
"132128","132128GMLT000099","日野市","全域","地球儀","チキュウギ","Globe (map)","不燃ごみ","","",""
"132128","132128GMLT000100","日野市","全域","チャイルドシート","チャイルドシート","(car) child seat","粗大ごみ","","",""
"132128","132128GMLT000101","日野市","全域","茶色の紙","チャイロノカミ","Brown paper","段ボール","","",""
"132128","132128GMLT000102","日野市","全域","茶筒","チャヅツ","Tea caddy","かん","","",""
"132128","132128GMLT000103","日野市","全域","茶箱","チャバコ","Box for tea utensils (tea ceremony)","粗大ごみ","","",""
"132128","132128GMLT000104","日野市","全域","茶碗","チャワン","Teacup","不燃ごみ","","",""
"132128","132128GMLT000105","日野市","全域","注射針","チュウシャハリ","A needle","市では収集・処理できないもの","","医療機関や薬局、専門の処理業者に依頼してください（指定指定収集袋には絶対に入れないでください）。",""
"132128","132128GMLT000106","日野市","全域","チューナー（BS用）","チューナー","Tuner (for BS)","小型家電（5㎏以内）","","",""
"132128","132128GMLT000107","日野市","全域","彫刻刀","チョウコクトウ","Chisel","不燃ごみ","","刃は布や新聞紙に巻いて入れてください。",""
"132128","132128GMLT000108","日野市","全域","チラシ（新聞折込）","チラシ","Flyer (newspaper insert)","新聞","","",""
"132128","132128GMLT000109","日野市","全域","ちり取り（金属製）","チリトリ","Dustpan (metal)","金属類（主に金属でできた製品）","","",""
"132128","132128GMLT000110","日野市","全域","ちり取り（プラスチック製）","チリトリ","Dustpan (plastic)","プラスチック類ごみ","","",""
"132128","132128GMLT000111","日野市","全域","杖（ステッキ）","ツエ","Cane (walking stick)","粗大ごみ","","指定収集袋に入れば素材により分別してください。木製のもので、収集袋に入るものは可燃ごみ、金属製のもので45リットルの袋に入れば小型家電・金属類（5㎏以内のもの）。",""
"132128","132128GMLT000112","日野市","全域","使い捨てマスク","ツカイステマスク","Disposable face mask","可燃ごみ","","",""
"132128","132128GMLT000113","日野市","全域","机（学習机など）","ツクエ","Desks (e.g., study desks)","粗大ごみ","","",""
"132128","132128GMLT000114","日野市","全域","漬物石","ツケモノイシ","Weight stone (placed on pickles)","市では収集・処理できないもの","","販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000115","日野市","全域","土","ツチ","Soil","市では収集・処理できないもの","","販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000116","日野市","全域","つっぱり棒","ツッパリボウ","(spring) tension rod or pole","粗大ごみ","","",""
"132128","132128GMLT000117","日野市","全域","壺","ツボ","Pot","不燃ごみ","","",""
"132128","132128GMLT000118","日野市","全域","釣り竿","ツリザオ","Fishing rod","粗大ごみ","","",""
"132128","132128GMLT000119","日野市","全域","釣り針","ツリバリ","Fish hook","不燃ごみ","","",""
"132128","132128GMLT000120","日野市","全域","つる（植物）","ツル","Vine (plant)","可燃ごみ","","",""
"132128","132128GMLT000121","日野市","全域","ティッシュの箱","ティッシュノハコ","Box of tissues","雑誌・雑紙類","","ビニール部分はプラスチック類ごみ。",""
"132128","132128GMLT000122","日野市","全域","低反発枕（スポンジ）","テイハンパツマクラ","Low rebound pillow (sponge)","プラスチック類ごみ","","",""
"132128","132128GMLT000123","日野市","全域","手提げ金庫","テサゲキンコ","Portable safe","金属類（主に金属でできた製品）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000124","日野市","全域","鉄板（バーベキュー用）","テッパン","Iron plate (for barbecue)","金属類（主に金属でできた製品）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000125","日野市","全域","鉄くず","テツクズ","Scrap iron","金属類（主に金属でできた製品）","","大量ならば専門の処理業者へ。",""
"132128","132128GMLT000126","日野市","全域","手袋（布、毛糸）","テブクロ","Gloves (cloth, yarn)","古着・古布類","","",""
"132128","132128GMLT000127","日野市","全域","テレビ","テレビ","TV","家電リサイクル法対象製品","","家電リサイクル法により、市では処理できません。販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000128","日野市","全域","テレビゲーム用マット","テレビゲームヨウマット","Mat for video games","プラスチック類ごみ","","30cm角に切って排出してください。",""
"132128","132128GMLT000129","日野市","全域","テレビ台","テレビダイ","TV stand","粗大ごみ","","",""
"132128","132128GMLT000130","日野市","全域","テレフォンカード","テレフォンカード","Telephone card","プラスチック類ごみ","","",""
"132128","132128GMLT000131","日野市","全域","点字用紙","テンジヨウシ","Braille paper","可燃ごみ","","可燃ごみの日に指定収集袋に入れず束ねて袋の隣に出してください。",""
"132128","132128GMLT000132","日野市","全域","テント（キャンプ用）","テント","Tents (for camping)","粗大ごみ","","",""
"132128","132128GMLT000133","日野市","全域","天ぷら油","テンプラアブラ","Tempura oil","可燃ごみ","","溶剤で固めるか、紙・布にしみこませて可燃ごみへ。",""
"132128","132128GMLT000134","日野市","全域","テーブル","テーブル","Table","粗大ごみ","","",""
"132128","132128GMLT000135","日野市","全域","テーブルクロス（布）","テーブルクロス","Tablecloth (cloth)","古着・古布類","","",""
"132128","132128GMLT000136","日野市","全域","テーブルクロス（ビニール）","テーブルクロス","Tablecloth (vinyl)","粗大ごみ","","30㎝角に切ることができれば可燃ごみ。",""
"132128","132128GMLT000137","日野市","全域","ディスプレイ（モニター） ※テレビの利用","ディスプレイ","Display (monitor) *Use of TV","家電リサイクル法対象製品","","家電リサイクル法により、市では処理できません。販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000138","日野市","全域","ディスプレイ（モニター） ※パソコン付属品","ディスプレイ","Display (monitor) *Accessory to PC","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000139","日野市","全域","DVD","ディーブイディー","DVD","プラスチック類ごみ","","",""
"132128","132128GMLT000140","日野市","全域","DVDプレーヤー","ディーブイディープレーヤー","DVD player","小型家電（5㎏以内）","","",""
"132128","132128GMLT000142","日野市","全域","電気釜 コンロ","デンキカマコンロ","Electric stove","小型家電（5㎏以内）","","",""
"132128","132128GMLT000141","日野市","全域","電気カーペット","デンキカーペット","Electrically heated carpet","粗大ごみ","","",""
"132128","132128GMLT000143","日野市","全域","電気スタンド","デンキスタンド","Floor lamp","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。取り外しができるカバーや電球等は取り外してください（プラスチック製カバーはプラスチック類ごみ、LED、白熱電球は不燃ごみ、蛍光灯は有害ごみへ）。",""
"132128","132128GMLT000144","日野市","全域","電気ポット","デンキポット","Hot water dispenser","小型家電（5㎏以内）","","",""
"132128","132128GMLT000145","日野市","全域","電気毛布","デンキモウフ","Electric blanket","粗大ごみ","","",""
"132128","132128GMLT000146","日野市","全域","電球型蛍光管","デンキュウガタケイコウカン","Fluorescent light bulb","有害ごみ","","",""
"132128","132128GMLT000147","日野市","全域","電子オルガン（エレクトーン）・電子ピアノ","デンシオルガン・デンシピアノ","Electronic Organ (Electone), Electronic Piano","粗大ごみ","","大きさによっては市で処理できないことがあります。",""
"132128","132128GMLT000148","日野市","全域","電子たばこ","デンシタバコ","Electronic cigarette","有害ごみ","","",""
"132128","132128GMLT000149","日野市","全域","電飾","デンショク","Decorative illumination","小型家電（5㎏以内）","","",""
"132128","132128GMLT000150","日野市","全域","電子レンジ","デンシレンジ","Microwave oven","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000151","日野市","全域","電卓","デンタク","Calculator (electronic)","小型家電（5㎏以内）","","",""
"132128","132128GMLT000152","日野市","全域","電池（乾電池、アルカリ乾電池）","デンチ","Batteries (dry cell, alkaline)","有害ごみ","","",""
"132128","132128GMLT000153","日野市","全域","電動エアーベッド","デンドウエアーベッド","Electric Air Bed","粗大ごみ","","30cm角に切ることができれば不燃ごみ。",""
"132128","132128GMLT000154","日野市","全域","電動工具","デンドウコウグ","Power Tools","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000155","日野市","全域","電動三輪車・四輪車","デンドウサンリンシャ・ヨンリンシャ","Electric tricycles and quadricycles","粗大ごみ","","",""
"132128","132128GMLT000156","日野市","全域","電動自転車","デンドウジテンシャ","Electric bicycle","粗大ごみ","","",""
"132128","132128GMLT000157","日野市","全域","電動歯ブラシ","デンドウハブラシ","Electric toothbrush","小型家電（5㎏以内）","","",""
"132128","132128GMLT000158","日野市","全域","電動ベッド","デンドウベッド","Electric bed","粗大ごみ","","重量制限あり。",""
"132128","132128GMLT000159","日野市","全域","電話機","デンワキ","Telephone instrument","小型家電（5㎏以内）","","",""
"132128","132128GMLT000160","日野市","全域","電話帳","デンワチョウ","Telephone directory","雑誌・雑紙類","","",""
"132128","132128GMLT000179","日野市","全域","戸（木戸・木製）","ト","Door (wooden door, wooden)","粗大ごみ","","",""
"132128","132128GMLT000161","日野市","全域","砥石","トイシ","Whetstone","不燃ごみ","","天然物で大きい物は専門の処理業者へ。",""
"132128","132128GMLT000162","日野市","全域","トイレットペーパーの芯（白色、茶色）","トイレットペーパーノシン","Toilet paper core (white, brown)","雑誌・雑紙類","","平たくつぶしてください。",""
"132128","132128GMLT000163","日野市","全域","陶器","トウキ","China","不燃ごみ","","割れているものは新聞紙等に包み「割れ物あり」と指定収集袋に表示してください。",""
"132128","132128GMLT000164","日野市","全域","灯油","トウユ","Kerosene","市では収集・処理できないもの","","販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000165","日野市","全域","時計","トケイ","Clock","小型家電（5㎏以内）","","木枠の時計は不燃ごみへ。 電池は外して有害ごみへ。",""
"132128","132128GMLT000166","日野市","全域","トタン板、波板","トタンバン、ナミイタ","Tin plate, corrugated plate","市では収集・処理できないもの","","販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000167","日野市","全域","トタン板・波板（プラスチック製）","トタンバン・ナミイタ","Tin plate, corrugated plate (plastic)","粗大ごみ","","",""
"132128","132128GMLT000168","日野市","全域","戸棚","トダナ","Closet","粗大ごみ","","",""
"132128","132128GMLT000169","日野市","全域","トランシーバー・無線機","トランシーバー・ムセンキ","Transceivers and Radios","小型家電（5㎏以内）","","電池は抜いて有害ごみへ。",""
"132128","132128GMLT000170","日野市","全域","鳥かご（金属製）","トリカゴ","Bird cage (metal)","金属類（主に金属でできた製品）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000171","日野市","全域","鳥かご（竹製）","トリカゴ","Bamboo birdcage","可燃ごみ","","指定収集袋に入らなければ粗大ごみ。",""
"132128","132128GMLT000173","日野市","全域","トレー（発泡、プラスチック）","トレー","Tray (foam, plastic)","プラスチック類ごみ","","汚れていれば可燃ごみ。",""
"132128","132128GMLT000172","日野市","全域","トレー・おぼん（金属製）","トレー・オボン","Trays and pails (metal)","金属類（主に金属でできた製品）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000174","日野市","全域","トレー・おぼん（木製）","トレー・オボン","Tray, wooden tray","可燃ごみ","","指定収集袋に入らなければ粗大ごみ。",""
"132128","132128GMLT000175","日野市","全域","トロフィー（金属製）","トロフィー","Trophy (metal)","金属類（主に金属でできた製品）","","指定収集袋に入らなければ粗大ごみ。",""
"132128","132128GMLT000176","日野市","全域","トロフィー（プラスチック製）","トロフィー","Trophy (plastic)","プラスチック類ごみ","","指定収集袋に入らなければ粗大ごみ。",""
"132128","132128GMLT000177","日野市","全域","トンネル支柱（園芸用）","トンネルシチュウ","Tunnel support (for horticulture)","粗大ごみ","","指定収集袋に入れば素材により分別してください。 プラスチック製はプラスチック類ごみ。鉄製は小型家電・金属類（5㎏以内のもの）。 汚れているものは可燃ごみ。 ",""
"132128","132128GMLT000178","日野市","全域","トースター","トースター","Toaster","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000180","日野市","全域","ドアのぶ","ドアノブ","Doorman","金属類（主に金属でできた製品）","","",""
"132128","132128GMLT000181","日野市","全域","動物の死体（野生動物で道路上等にある場合）","ドウブツノシタイ","Dead animals (if wild and on the road, etc.)","クリーンセンターへご連絡ください","","道路上等に野生動物の死体を見つけた場合、お手数ですがクリーンセンターまでご連絡ください。（電話042-581-0444）",""
"132128","132128GMLT000182","日野市","全域","ドライヤー","ドライヤー","Dryer","小型家電（5㎏以内）","","",""
"132128","132128GMLT000183","日野市","全域","ドラム缶","ドラムカン","Oil Drum","粗大ごみ","","",""
"132128","132128GMLT000184","日野市","全域","ドラムセット","ドラムセット","Drum-set","粗大ごみ","","",""
"132128","132128GMLT000185","日野市","全域","泥","ドロ","Mud","市では収集・処理できないもの","","販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000186","日野市","全域","ナイフ","ナイフ","Knife","不燃ごみ","","布や新聞紙等に包み「ナイフあり」と指定収集袋に表示してください。",""
"132128","132128GMLT000187","日野市","全域","長靴","ナガグツ","Rubber boots","不燃ごみ","","",""
"132128","132128GMLT000188","日野市","全域","流し台","ナガシダイ","Sink","粗大ごみ","","",""
"132128","132128GMLT000189","日野市","全域","捺染紙（なつせんし）・アイロンシート","ナッセンシ・アイロンシート","Textile printing paper (Natsusenshi) and iron-on sheets","可燃ごみ","","バッグや靴の型崩れ防止として使用されていたり、アイロンでプリントする用紙は絶対に「雑誌・雑紙」に混入させないでください。",""
"132128","132128GMLT000190","日野市","全域","納豆の容器","ナットウノヨウキ","Container for natto ","プラスチック類ごみ","","汚れているものは可燃ごみ。",""
"132128","132128GMLT000191","日野市","全域","夏掛け布団","ナツカケブトン","Summer quilt","粗大ごみ","","30㎝角に切ることができれば可燃ごみ。",""
"132128","132128GMLT000192","日野市","全域","ナツメ球（常夜灯）","ナツメダマ","Night-light bulb (night-light)","不燃ごみ","","",""
"132128","132128GMLT000193","日野市","全域","鍋","ナベ","Pot","金属類（主に金属でできた製品）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。土鍋など瀬戸物製や、金属製以外の物は不燃ごみ。",""
"132128","132128GMLT000194","日野市","全域","生ごみ処理機（電気式）","ナマゴミショリキ","Garbage disposer (electric)","粗大ごみ","","45リットルの袋に入れば小型家電・金属類（5㎏以内のもの）。",""
