事業所規模,産業,和暦年,西暦年,年平均・月,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,E13 家具・装備品製造業,平成28,2016,6月,19.6,19.5,19.8,170.2,172.3,164.8,157.9,158.3,156.9,12.3,14,7.9
５人以上,E13 家具・装備品製造業,平成28,2016,7月,20.2,20.4,19.8,175.1,178.3,166.1,162.8,164.7,157.5,12.3,13.6,8.6
５人以上,E13 家具・装備品製造業,平成28,2016,8月,18.4,19.1,16.9,164.5,170.8,150.9,156.5,160.2,148.5,8,10.6,2.4
５人以上,E13 家具・装備品製造業,平成28,2016,9月,18.7,18.8,18.5,155.8,158.7,148.2,146.6,147.9,143.2,9.2,10.8,5
５人以上,E13 家具・装備品製造業,平成28,2016,10月,18.8,19.2,17.7,159.8,163.4,150.3,149.1,151,143.9,10.7,12.4,6.4
５人以上,E13 家具・装備品製造業,平成28,2016,11月,19.8,20.5,18.1,166.7,173.3,152.8,158.3,162.5,149.6,8.4,10.8,3.2
５人以上,E13 家具・装備品製造業,平成28,2016,12月,20.3,21.3,18,167.7,178.5,144.6,158.8,167,141.1,8.9,11.5,3.5
５人以上,E14 パルプ・紙・紙加工品製造業,平成23,2011,年平均,19.7,20.2,18.8,158.3,167.7,139.2,150.7,157.8,136.4,7.6,9.9,2.8
５人以上,E14 パルプ・紙・紙加工品製造業,平成24,2012,年平均,19.7,20.3,18.8,157.4,166.2,143.8,148.2,156.4,135.5,9.2,9.8,8.3
５人以上,E14 パルプ・紙・紙加工品製造業,平成25,2013,年平均,19.6,19.8,19.3,161,161.8,159.3,149.5,151,146.6,11.5,10.8,12.7
５人以上,E14 パルプ・紙・紙加工品製造業,平成26,2014,年平均,19.8,20,19.4,164.9,165.6,163.6,152.6,153.8,150.1,12.3,11.8,13.5
５人以上,E14 パルプ・紙・紙加工品製造業,平成27,2015,年平均,19.8,19.8,19.7,160.8,163.2,154.8,152,153.7,147.9,8.8,9.5,6.9
５人以上,E14 パルプ・紙・紙加工品製造業,平成28,2016,年平均,19.5,19.9,18.5,155.1,162.5,139.6,147.1,153.3,134.1,8,9.2,5.5
５人以上,E14 パルプ・紙・紙加工品製造業,平成28,2016,1月,16.6,16.8,16,134.3,138.6,124.5,126.7,130.6,117.9,7.6,8,6.6
５人以上,E14 パルプ・紙・紙加工品製造業,平成28,2016,2月,20.8,21.1,20,167.9,173.6,154.5,157.9,162.8,146.5,10,10.8,8
５人以上,E14 パルプ・紙・紙加工品製造業,平成28,2016,3月,20.2,20.6,19.3,160.6,166.9,146.7,152.5,157.5,141.3,8.1,9.4,5.4
５人以上,E14 パルプ・紙・紙加工品製造業,平成28,2016,4月,20.4,20.7,19.9,162.8,168.9,149.5,154.5,159.6,143.3,8.3,9.3,6.2
５人以上,E14 パルプ・紙・紙加工品製造業,平成28,2016,5月,17.2,17.5,16.5,139.9,145.1,128.4,131.7,136.1,122,8.2,9,6.4
５人以上,E14 パルプ・紙・紙加工品製造業,平成28,2016,6月,21.7,22.2,20.5,172.8,180.7,155.9,163.9,170.5,149.8,8.9,10.2,6.1
５人以上,E14 パルプ・紙・紙加工品製造業,平成28,2016,7月,19.5,20.3,17.9,155,164.5,137,147.8,156.1,132.1,7.2,8.4,4.9
５人以上,E14 パルプ・紙・紙加工品製造業,平成28,2016,8月,19.3,20.1,17.8,151.4,163.6,128.3,144.5,154.9,124.8,6.9,8.7,3.5
５人以上,E14 パルプ・紙・紙加工品製造業,平成28,2016,9月,18.8,19.2,17.9,145.7,155.1,125.8,139.1,146.8,123,6.6,8.3,2.8
５人以上,E14 パルプ・紙・紙加工品製造業,平成28,2016,10月,18.8,19.4,17.7,149.8,157.9,133,142.8,149.6,128.7,7,8.3,4.3
５人以上,E14 パルプ・紙・紙加工品製造業,平成28,2016,11月,20.5,21.1,19.5,164.9,172.7,150.5,156.2,162.1,145.2,8.7,10.6,5.3
５人以上,E14 パルプ・紙・紙加工品製造業,平成28,2016,12月,19.8,20.1,19.1,155.8,162.7,141.8,147.4,153.6,134.8,8.4,9.1,7
５人以上,E15 印刷・同関連業,平成23,2011,年平均,19.4,19.5,19,168.9,172.2,157.6,151.3,153.2,145,17.6,19,12.6
５人以上,E15 印刷・同関連業,平成24,2012,年平均,19.8,19.9,19.4,171.9,175.3,162.5,152.9,154.9,147.4,19,20.4,15.1
５人以上,E15 印刷・同関連業,平成25,2013,年平均,19.4,19.5,19.1,170.5,172.7,163.8,149.9,151.1,146.3,20.6,21.6,17.5
５人以上,E15 印刷・同関連業,平成26,2014,年平均,19.6,19.8,18.9,169.3,172.9,158.8,149.5,151.7,143.1,19.8,21.2,15.7
５人以上,E15 印刷・同関連業,平成27,2015,年平均,19,19.3,18,161.1,167.9,138.9,144.9,149.6,129.6,16.2,18.3,9.3
５人以上,E15 印刷・同関連業,平成28,2016,年平均,18.9,18.9,18.7,159.2,163,147.5,143.6,146.2,135.8,15.6,16.8,11.7
５人以上,E15 印刷・同関連業,平成28,2016,1月,16.5,16.7,16.2,136.9,141.5,125.1,124.7,127.9,116.4,12.2,13.6,8.7
５人以上,E15 印刷・同関連業,平成28,2016,2月,19.2,19.3,18.9,163.6,168.8,148.3,143.9,147,134.9,19.7,21.8,13.4
５人以上,E15 印刷・同関連業,平成28,2016,3月,19.4,19.5,19.2,165.6,170.8,150.4,147.7,151,138,17.9,19.8,12.4
５人以上,E15 印刷・同関連業,平成28,2016,4月,19.9,19.9,20,168.4,173.1,154.7,150.9,153.5,143.4,17.5,19.6,11.3
５人以上,E15 印刷・同関連業,平成28,2016,5月,17.8,17.8,17.5,148.6,152.8,136.8,135,137.8,127,13.6,15,9.8
５人以上,E15 印刷・同関連業,平成28,2016,6月,20,20.1,19.9,167.2,171.6,154.1,152,155,143,15.2,16.6,11.1
５人以上,E15 印刷・同関連業,平成28,2016,7月,19.9,19.9,20.1,166.1,168.5,158.5,152.8,154.5,147.4,13.3,14,11.1
５人以上,E15 印刷・同関連業,平成28,2016,8月,18,18.1,17.7,152.6,155.9,142.2,138.7,141,131.4,13.9,14.9,10.8
５人以上,E15 印刷・同関連業,平成28,2016,9月,19.1,19.1,18.9,162.4,165.2,153.2,145.1,147.1,138.5,17.3,18.1,14.7
５人以上,E15 印刷・同関連業,平成28,2016,10月,18.5,18.5,18.3,155.6,158.7,146.7,140.8,142.9,134.8,14.8,15.8,11.9
５人以上,E15 印刷・同関連業,平成28,2016,11月,19.5,19.7,18.9,163.7,167.6,152.4,148.8,152,139.5,14.9,15.6,12.9
５人以上,E15 印刷・同関連業,平成28,2016,12月,18.4,18.3,18.6,156.2,158.8,148.1,140.7,142.3,135.7,15.5,16.5,12.4
５人以上,E16、17 化学工業、石油製品・石炭製品製造業,平成23,2011,年平均,19,19.2,18.6,151.9,152.5,150,144.5,145.8,140.9,7.4,6.7,9.1
５人以上,E16、17 化学工業、石油製品・石炭製品製造業,平成24,2012,年平均,19,19.4,18.4,151.7,153.8,147.4,141.8,144.2,137,9.9,9.6,10.4
５人以上,E16、17 化学工業、石油製品・石炭製品製造業,平成25,2013,年平均,18.6,19,17.9,148.8,151.2,143.9,138.7,141.5,133.1,10.1,9.7,10.8
５人以上,E16、17 化学工業、石油製品・石炭製品製造業,平成26,2014,年平均,18.6,19,17.9,148.6,151.3,143.6,138.5,141.3,133.2,10.1,10,10.4
５人以上,E16、17 化学工業、石油製品・石炭製品製造業,平成27,2015,年平均,18.9,19.1,18.6,152.1,154.8,148,144.9,147,141.7,7.2,7.8,6.3
５人以上,E16、17 化学工業、石油製品・石炭製品製造業,平成28,2016,年平均,19.3,19.2,19.3,153.2,154.8,150.5,146.2,147.4,144.3,7,7.4,6.2
５人以上,E16、17 化学工業、石油製品・石炭製品製造業,平成28,2016,1月,17.6,17.7,17.4,142.7,144,140.3,135.9,136.7,134.4,6.8,7.3,5.9
５人以上,E16、17 化学工業、石油製品・石炭製品製造業,平成28,2016,2月,19.3,19,19.6,153,153.7,152,145.9,146,145.8,7.1,7.7,6.2
５人以上,E16、17 化学工業、石油製品・石炭製品製造業,平成28,2016,3月,20.2,20.3,20,160.6,163.4,156,152.9,155.4,148.8,7.7,8,7.2
５人以上,E16、17 化学工業、石油製品・石炭製品製造業,平成28,2016,4月,20.3,19.9,20.8,160.9,160.8,161,152.9,152.4,153.8,8,8.4,7.2
５人以上,E16、17 化学工業、石油製品・石炭製品製造業,平成28,2016,5月,18,18,18,143.5,145.1,140.8,136.6,137.8,134.5,6.9,7.3,6.3
５人以上,E16、17 化学工業、石油製品・石炭製品製造業,平成28,2016,6月,20.3,20.4,20.2,161.5,163.8,157.7,154.2,155.9,151.3,7.3,7.9,6.4
５人以上,E16、17 化学工業、石油製品・石炭製品製造業,平成28,2016,7月,20,20,20,158.5,160,156.1,151.7,152.7,150,6.8,7.3,6.1
５人以上,E16、17 化学工業、石油製品・石炭製品製造業,平成28,2016,8月,19,19,18.9,149.9,151.6,147.1,144,145.6,141.4,5.9,6,5.7
５人以上,E16、17 化学工業、石油製品・石炭製品製造業,平成28,2016,9月,19.3,19.3,19.3,152.7,154.3,150.1,146.3,147.6,144.1,6.4,6.7,6
５人以上,E16、17 化学工業、石油製品・石炭製品製造業,平成28,2016,10月,19.2,19.2,19.2,152.8,155.3,148.8,145.4,147.2,142.6,7.4,8.1,6.2
５人以上,E16、17 化学工業、石油製品・石炭製品製造業,平成28,2016,11月,19.3,19.3,19.2,153.4,155.5,149.9,146.6,148.2,144.1,6.8,7.3,5.8
５人以上,E16、17 化学工業、石油製品・石炭製品製造業,平成28,2016,12月,18.7,18.7,18.8,148.8,150.2,146.6,142.1,143.1,140.6,6.7,7.1,6
５人以上,E18 プラスチック製品製造業（別掲を除く）,平成23,2011,年平均,19.2,19.4,18.3,155.3,161,135.1,146.7,151,131.4,8.6,10,3.7
５人以上,E18 プラスチック製品製造業（別掲を除く）,平成24,2012,年平均,19.6,20.1,18.4,158.1,167.3,137.5,148.1,155.2,132.2,10,12.1,5.3
５人以上,E18 プラスチック製品製造業（別掲を除く）,平成25,2013,年平均,19.3,19.7,18.6,159.6,165.9,148.9,147.6,151.9,140.2,12,14,8.7
５人以上,E18 プラスチック製品製造業（別掲を除く）,平成26,2014,年平均,18.8,19,18.3,155.5,161.2,144.9,143.5,147.1,136.8,12,14.1,8.1
５人以上,E18 プラスチック製品製造業（別掲を除く）,平成27,2015,年平均,19.6,19.5,20,152.1,156.2,143.7,145.1,148.3,138.6,7,7.9,5.1
５人以上,E18 プラスチック製品製造業（別掲を除く）,平成28,2016,年平均,19.2,19.4,18.7,144.5,153.3,128.5,139.8,148.4,124.1,4.7,4.9,4.4
５人以上,E18 プラスチック製品製造業（別掲を除く）,平成28,2016,1月,17.7,17.6,17.9,132.4,137.3,123.4,128.8,133.9,119.4,3.6,3.4,4
５人以上,E18 プラスチック製品製造業（別掲を除く）,平成28,2016,2月,20,20.3,19.6,150,159.6,133.6,146,155.5,129.9,4,4.1,3.7
５人以上,E18 プラスチック製品製造業（別掲を除く）,平成28,2016,3月,19.9,19.9,20,150.4,156.9,139,145.3,151.6,134.2,5.1,5.3,4.8
５人以上,E18 プラスチック製品製造業（別掲を除く）,平成28,2016,4月,20,20.4,19.3,152.1,160.7,137.9,147.4,155.9,133.4,4.7,4.8,4.5
５人以上,E18 プラスチック製品製造業（別掲を除く）,平成28,2016,5月,16.9,16.7,17.2,126.2,131,118.7,122.7,127.8,114.7,3.5,3.2,4
５人以上,E18 プラスチック製品製造業（別掲を除く）,平成28,2016,6月,20.2,20.4,19.9,151.5,160.5,138.1,147.4,155.9,134.6,4.1,4.6,3.5
５人以上,E18 プラスチック製品製造業（別掲を除く）,平成28,2016,7月,19.5,20,18.5,152,161.9,131.9,146.4,156.2,126.6,5.6,5.7,5.3
５人以上,E18 プラスチック製品製造業（別掲を除く）,平成28,2016,8月,18.1,18.1,18.2,138.9,144.6,127.5,133.7,139.1,123,5.2,5.5,4.5
５人以上,E18 プラスチック製品製造業（別掲を除く）,平成28,2016,9月,19.6,20,18.8,148.2,158,129,142,151.6,123.3,6.2,6.4,5.7
５人以上,E18 プラスチック製品製造業（別掲を除く）,平成28,2016,10月,19,19.2,18.4,141.8,153.5,118,136.4,148,112.9,5.4,5.5,5.1
５人以上,E18 プラスチック製品製造業（別掲を除く）,平成28,2016,11月,19.9,20.4,18.7,150.2,161.3,126.6,145.5,156.5,122.1,4.7,4.8,4.5
５人以上,E18 プラスチック製品製造業（別掲を除く）,平成28,2016,12月,19,19.5,18,141.1,152.9,117,136.5,148,112.9,4.6,4.9,4.1
５人以上,E19 ゴム製品製造業,平成23,2011,年平均,20.3,20.5,19.4,163.3,167.1,147.9,155.3,158.9,141,8,8.2,6.9
５人以上,E19 ゴム製品製造業,平成24,2012,年平均,19.5,19.7,19.1,151,157.1,136.1,147,152.2,134.2,4,4.9,1.9
５人以上,E19 ゴム製品製造業,平成25,2013,年平均,18.8,18.8,18.9,152.9,154.9,146,144.4,145.8,139.8,8.5,9.1,6.2
５人以上,E19 ゴム製品製造業,平成26,2014,年平均,19.6,19.7,19.3,156.1,156.4,155.1,142.4,143.1,139.9,13.7,13.3,15.2
５人以上,E19 ゴム製品製造業,平成27,2015,年平均,19.1,19.3,18,155.4,157.1,148.4,148.2,150.3,139.5,7.2,6.8,8.9
５人以上,E19 ゴム製品製造業,平成28,2016,年平均,19,19.3,17.9,155.8,157.9,147.3,148.5,151.2,137.8,7.3,6.7,9.5
５人以上,E19 ゴム製品製造業,平成28,2016,1月,16.7,17.1,15.5,135.8,137.5,129.5,130.4,132.8,121.6,5.4,4.7,7.9
５人以上,E19 ゴム製品製造業,平成28,2016,2月,18.4,18.6,17.7,149.6,150.7,145.6,142.9,144.5,137.2,6.7,6.2,8.4
５人以上,E19 ゴム製品製造業,平成28,2016,3月,19.3,19.5,18.5,159,160.6,153.1,151.6,153.4,145,7.4,7.2,8.1
５人以上,E19 ゴム製品製造業,平成28,2016,4月,21.2,21.5,19.9,173.6,174.9,168.4,165.2,167.7,155.8,8.4,7.2,12.6
５人以上,E19 ゴム製品製造業,平成28,2016,5月,18.8,19.1,18,153.2,154.4,148.7,145.8,147.9,137.3,7.4,6.5,11.4
５人以上,E19 ゴム製品製造業,平成28,2016,6月,18.2,18.4,17.4,148,149.8,141.4,141.4,143.7,132.7,6.6,6.1,8.7
５人以上,E19 ゴム製品製造業,平成28,2016,7月,20.6,20.9,19.5,166.9,168.7,159,160,162.6,148.5,6.9,6.1,10.5
５人以上,E19 ゴム製品製造業,平成28,2016,8月,19,19.3,17.9,156.4,159.5,144.2,149.6,153.2,135.1,6.8,6.3,9.1
５人以上,E19 ゴム製品製造業,平成28,2016,9月,18.6,18.8,17.5,152,154,142.7,144.6,147,133.6,7.4,7,9.1
５人以上,E19 ゴム製品製造業,平成28,2016,10月,19,19.3,17.4,157.1,160.3,143.4,148.3,151.7,133.5,8.8,8.6,9.9
５人以上,E19 ゴム製品製造業,平成28,2016,11月,19.5,19.8,18,159.2,162.5,146.5,152.4,156.2,137.3,6.8,6.3,9.2
５人以上,E19 ゴム製品製造業,平成28,2016,12月,19.3,19.6,17.8,158.6,161.8,144.7,150,153.3,135.6,8.6,8.5,9.1
５人以上,E21 窯業・土石製品製造業,平成23,2011,年平均,19,19.5,17.6,151.1,155.2,140,146.5,150.6,135.6,4.6,4.6,4.4
５人以上,E21 窯業・土石製品製造業,平成24,2012,年平均,19.6,20.1,18.1,160,165.8,144.2,147.1,150.3,138.3,12.9,15.5,5.9
５人以上,E21 窯業・土石製品製造業,平成25,2013,年平均,19.9,20.1,19,161.4,163.3,153.1,147.4,148.6,141.8,14,14.7,11.3
５人以上,E21 窯業・土石製品製造業,平成26,2014,年平均,19.8,19.9,19.4,162.9,164.5,156.5,150.8,151.6,147.5,12.1,12.9,9
５人以上,E21 窯業・土石製品製造業,平成27,2015,年平均,19.5,19.5,19.6,160.4,159.6,163.7,152.5,152.6,152.1,7.9,7,11.6
５人以上,E21 窯業・土石製品製造業,平成28,2016,年平均,19.1,19.7,17.4,152.6,159.2,135,143.9,150.3,126.9,8.7,8.9,8.1
５人以上,E21 窯業・土石製品製造業,平成28,2016,1月,18.6,19.2,16.9,149.9,155.8,133.9,141.3,147.1,125.6,8.6,8.7,8.3
５人以上,E21 窯業・土石製品製造業,平成28,2016,2月,19.3,20,17.2,153.6,161,130.9,145.5,152.3,124.5,8.1,8.7,6.4
５人以上,E21 窯業・土石製品製造業,平成28,2016,3月,19.6,20.2,18.1,157.6,164.1,140,147.6,153.7,131.3,10,10.4,8.7
５人以上,E21 窯業・土石製品製造業,平成28,2016,4月,19.2,19.8,17.7,156.5,162.3,140.8,145.8,151.1,131.5,10.7,11.2,9.3
５人以上,E21 窯業・土石製品製造業,平成28,2016,5月,18.9,20.6,15.3,140.3,156.3,107.1,134.7,150.4,102,5.6,5.9,5.1
５人以上,E21 窯業・土石製品製造業,平成28,2016,6月,20.1,20.8,18.5,163.9,168.9,150,154.3,159.2,141,9.6,9.7,9
５人以上,E21 窯業・土石製品製造業,平成28,2016,7月,19.9,20.1,19.5,159.5,162.8,150.4,149.9,153.1,141.3,9.6,9.7,9.1
５人以上,E21 窯業・土石製品製造業,平成28,2016,8月,17.2,17.5,16.3,139.7,143.3,129.6,132.2,136.1,121.5,7.5,7.2,8.1
５人以上,E21 窯業・土石製品製造業,平成28,2016,9月,18.9,19.5,17.4,154,158.5,142,144.8,149.3,132.8,9.2,9.2,9.2
５人以上,E21 窯業・土石製品製造業,平成28,2016,10月,20.3,20.9,18.2,160.8,168.5,137,151.7,159.1,128.8,9.1,9.4,8.2
５人以上,E21 窯業・土石製品製造業,平成28,2016,11月,19,19.9,16.4,154.6,163.2,131.3,145.3,153.6,123,9.3,9.6,8.3
５人以上,E21 窯業・土石製品製造業,平成28,2016,12月,18,18,18.2,141.6,145.3,131.7,134.5,138.3,124.2,7.1,7,7.5
５人以上,E22 鉄鋼業,平成23,2011,年平均,19.7,19.9,18.9,160.9,162.6,154.2,149.8,151.8,142,11.1,10.8,12.2
５人以上,E22 鉄鋼業,平成24,2012,年平均,19.2,19.3,19.1,159.9,161.7,152.4,147.6,147.6,147.5,12.3,14.1,4.9
５人以上,E22 鉄鋼業,平成25,2013,年平均,19,19.1,18.6,160.4,162.5,150.8,146.9,147.3,145,13.5,15.2,5.8
５人以上,E22 鉄鋼業,平成26,2014,年平均,19,19.1,18.6,160.2,162.7,150,145.4,145.8,143.9,14.8,16.9,6.1
５人以上,E22 鉄鋼業,平成27,2015,年平均,19.7,19.7,19.6,167.6,169.9,157.5,153.5,154,151.5,14.1,15.9,6
５人以上,E22 鉄鋼業,平成28,2016,年平均,19.4,19.7,18.3,162.8,167.3,149,148.1,151,139.1,14.7,16.3,9.9
５人以上,E22 鉄鋼業,平成28,2016,1月,18.2,19.2,15.8,153.3,162.8,129,138.5,145.6,120.2,14.8,17.2,8.8
５人以上,E22 鉄鋼業,平成28,2016,2月,19.6,19.7,19,164.3,168,153.3,149.2,151.2,143.4,15.1,16.8,9.9
５人以上,E22 鉄鋼業,平成28,2016,3月,20.4,21,18.7,173.2,180.2,153.7,156.4,161.4,142.5,16.8,18.8,11.2
５人以上,E22 鉄鋼業,平成28,2016,4月,19.7,20.5,17.5,167.2,175,144.8,149.7,155.8,132.2,17.5,19.2,12.6
５人以上,E22 鉄鋼業,平成28,2016,5月,17.7,17.7,17.5,147.3,149,142.3,135.1,135.6,133.6,12.2,13.4,8.7
５人以上,E22 鉄鋼業,平成28,2016,6月,20.1,20.4,19.2,168.7,173.4,155.2,154.3,157.2,146,14.4,16.2,9.2
５人以上,E22 鉄鋼業,平成28,2016,7月,20.1,20.3,19.3,168.2,171.7,157.3,153.7,155.8,147.3,14.5,15.9,10
５人以上,E22 鉄鋼業,平成28,2016,8月,19.1,19.2,18.5,159.7,162.8,149.9,146.2,147.8,141.1,13.5,15,8.8
５人以上,E22 鉄鋼業,平成28,2016,9月,19.2,19.5,18.2,161.4,165.5,148.3,147.5,150.2,139,13.9,15.3,9.3
５人以上,E22 鉄鋼業,平成28,2016,10月,19.5,19.6,18.9,164.7,167.5,154.7,148.8,150.4,143.3,15.9,17.1,11.4
５人以上,E22 鉄鋼業,平成28,2016,11月,20.1,20.4,19,169.1,173.3,155.1,154,156.5,145.5,15.1,16.8,9.6
５人以上,E22 鉄鋼業,平成28,2016,12月,18.9,19.1,18.1,157.3,160.2,147.6,144.2,145.8,138.8,13.1,14.4,8.8
５人以上,E23 非鉄金属製造業,平成23,2011,年平均,19.3,19.4,18.7,153.9,154.9,149.6,147.7,149.1,142.1,6.2,5.8,7.5
５人以上,E23 非鉄金属製造業,平成24,2012,年平均,19.5,19.6,19.1,162.1,163.7,156.6,152.7,153.8,148.7,9.4,9.9,7.9
５人以上,E23 非鉄金属製造業,平成25,2013,年平均,19.1,19.2,18.8,158.5,159.9,153.7,148.7,149.7,145.2,9.8,10.2,8.5
５人以上,E23 非鉄金属製造業,平成26,2014,年平均,19.1,19.3,18.4,159.1,161.1,152.2,148.6,150.3,142.7,10.5,10.8,9.5
５人以上,E23 非鉄金属製造業,平成27,2015,年平均,19,19.2,18.5,162.4,168.8,148.5,146.1,149.5,138.7,16.3,19.3,9.8
５人以上,E23 非鉄金属製造業,平成28,2016,年平均,18.8,19.1,18,160.4,166.5,145.3,144.5,148.3,135,15.9,18.2,10.3
５人以上,E23 非鉄金属製造業,平成28,2016,1月,16.5,16.8,15.6,142,147.7,128.5,126.9,130.1,119.2,15.1,17.6,9.3
５人以上,E23 非鉄金属製造業,平成28,2016,2月,18.9,19.1,18.5,163.8,169.5,150.4,145.9,148.4,140,17.9,21.1,10.4
５人以上,E23 非鉄金属製造業,平成28,2016,3月,19.3,19.4,19,165.6,170.4,154.7,149,151.3,143.7,16.6,19.1,11
５人以上,E23 非鉄金属製造業,平成28,2016,4月,20.7,20.7,20.7,175.3,179.8,165,158,160,153.3,17.3,19.8,11.7
５人以上,E23 非鉄金属製造業,平成28,2016,5月,16.6,16.7,16.3,143.4,148.4,132.3,127.4,129.6,122.6,16,18.8,9.7
５人以上,E23 非鉄金属製造業,平成28,2016,6月,20.1,20.2,19.7,171.4,177.6,157.5,153.8,156.9,146.7,17.6,20.7,10.8
５人以上,E23 非鉄金属製造業,平成28,2016,7月,20.3,20.8,19,173,180.6,153.3,156.6,162.1,142.4,16.4,18.5,10.9
５人以上,E23 非鉄金属製造業,平成28,2016,8月,17.3,17.6,16.5,146.7,152,132.9,132.8,136.3,123.6,13.9,15.7,9.3
５人以上,E23 非鉄金属製造業,平成28,2016,9月,19.6,20.2,18.2,165.8,173.4,146,151.5,157.4,136.2,14.3,16,9.8
５人以上,E23 非鉄金属製造業,平成28,2016,10月,17.8,18.2,16.8,152.1,158.2,136,137.3,141.8,125.4,14.8,16.4,10.6
５人以上,E23 非鉄金属製造業,平成28,2016,11月,19.2,19.8,17.8,164.5,171.9,144.6,148.8,154.3,134.2,15.7,17.6,10.4
５人以上,E23 非鉄金属製造業,平成28,2016,12月,18.9,19.4,17.5,160.9,168.8,140.8,145.7,151.6,130.7,15.2,17.2,10.1
５人以上,E24 金属製品製造業,平成23,2011,年平均,19.9,20.3,18.5,170.5,176.8,148,152.9,157.1,138.1,17.6,19.7,9.9
５人以上,E24 金属製品製造業,平成24,2012,年平均,19.7,20,18.6,163.7,168.2,148.2,152.1,155.1,141.7,11.6,13.1,6.5
５人以上,E24 金属製品製造業,平成25,2013,年平均,19.5,19.9,18.2,162.9,167.5,147.5,151.9,155.5,139.8,11,12,7.7
５人以上,E24 金属製品製造業,平成26,2014,年平均,19.7,19.9,18.9,164,168.8,147.2,152.4,156.2,139.4,11.6,12.6,7.8
５人以上,E24 金属製品製造業,平成27,2015,年平均,19.7,20,18.6,161.6,167.8,140.3,152.2,156.7,136.8,9.4,11.1,3.5
５人以上,E24 金属製品製造業,平成28,2016,年平均,19.2,19.4,18.6,157,162.1,142.3,146.9,150.7,135.9,10.1,11.4,6.4
５人以上,E24 金属製品製造業,平成28,2016,1月,17.7,17.9,16.9,144.7,150.8,125.3,135.1,140,119.5,9.6,10.8,5.8
５人以上,E24 金属製品製造業,平成28,2016,2月,19.2,19.3,18.7,159.5,164.8,141.8,148.6,152.5,135.7,10.9,12.3,6.1
５人以上,E24 金属製品製造業,平成28,2016,3月,20.4,20.5,19.8,167.6,172.7,150.7,156.9,160.7,144.3,10.7,12,6.4
５人以上,E24 金属製品製造業,平成28,2016,4月,20.5,20.7,19.7,165.8,170.4,150.7,156.6,160.4,144,9.2,10,6.7
５人以上,E24 金属製品製造業,平成28,2016,5月,17.5,17.8,16.8,141.8,145.6,128.9,134.4,137.7,123.4,7.4,7.9,5.5
５人以上,E24 金属製品製造業,平成28,2016,6月,19.9,20.1,19.2,161.6,166.7,144.8,152.7,156.6,139.9,8.9,10.1,4.9
５人以上,E24 金属製品製造業,平成28,2016,7月,19.7,19.9,19.3,154.5,157.9,146.2,142.1,142.8,140.4,12.4,15.1,5.8
５人以上,E24 金属製品製造業,平成28,2016,8月,18.4,18.7,17.5,150.9,156.3,137.4,141.1,145.2,130.6,9.8,11.1,6.8
５人以上,E24 金属製品製造業,平成28,2016,9月,19.2,19.3,19.1,157.9,161.8,148.4,148,150.9,141.1,9.9,10.9,7.3
５人以上,E24 金属製品製造業,平成28,2016,10月,18.4,18.9,17.3,150.6,158.7,132,141.5,147.9,126.8,9.1,10.8,5.2
５人以上,E24 金属製品製造業,平成28,2016,11月,19.8,20,19.4,163.7,169,150.9,152.6,156.2,143.8,11.1,12.8,7.1
５人以上,E24 金属製品製造業,平成28,2016,12月,19.8,20.1,19.1,163,169.6,148.1,150.8,155.8,139.3,12.2,13.8,8.8
５人以上,E25 はん用機械器具製造業,平成23,2011,年平均,19.6,19.7,19.3,158.8,160.8,150.6,148.1,149,144.3,10.7,11.8,6.3
５人以上,E25 はん用機械器具製造業,平成24,2012,年平均,19.5,19.7,18.8,164.9,167.4,152.4,151.9,153.3,144.8,13,14.1,7.6
５人以上,E25 はん用機械器具製造業,平成25,2013,年平均,19.4,19.5,18.8,165.5,167.7,153,151.7,152.7,145.9,13.8,15,7.1
５人以上,E25 はん用機械器具製造業,平成26,2014,年平均,19.3,19.4,18.7,163.2,164.9,154,151.1,151.9,146.8,12.1,13,7.2
５人以上,E25 はん用機械器具製造業,平成27,2015,年平均,19.3,19.3,19.2,165.3,166.3,160,152.5,152.8,151.2,12.8,13.5,8.8
５人以上,E25 はん用機械器具製造業,平成28,2016,年平均,19.7,19.7,19.9,168.3,168.5,167.2,154.5,154.1,156.7,13.8,14.4,10.5
５人以上,E25 はん用機械器具製造業,平成28,2016,1月,17.6,17.6,17.1,153.5,154.8,144.5,138.1,138.5,135.2,15.4,16.3,9.3
５人以上,E25 はん用機械器具製造業,平成28,2016,2月,19.7,19.7,20.1,169.9,170,168.7,153.9,153.1,158.9,16,16.9,9.8
５人以上,E25 はん用機械器具製造業,平成28,2016,3月,20.2,20.3,19.4,176.2,177.3,168.8,159,159.2,157.9,17.2,18.1,10.9
５人以上,E25 はん用機械器具製造業,平成28,2016,4月,20.1,19.8,21.9,167.8,165.7,180.8,155.8,153.1,172.2,12,12.6,8.6
５人以上,E25 はん用機械器具製造業,平成28,2016,5月,18.1,18.1,18.2,157.1,157.8,153.1,142.2,142.1,143,14.9,15.7,10.1
５人以上,E25 はん用機械器具製造業,平成28,2016,6月,20.5,20.5,20.9,175.6,175,177.9,163.1,162.3,166.4,12.5,12.7,11.5
