区分／分類コード／部門名,中間需要／Ｋ0111／穀類（百万円）,中間需要／Ｋ0112／いも・豆類（百万円）,中間需要／Ｋ0113／野菜（百万円）,中間需要／Ｋ0114／果実（百万円）,中間需要／Ｋ0115／その他の食用作物（百万円）,中間需要／Ｋ0116／非食用作物（百万円）,中間需要／Ｋ0121／畜産（百万円）,中間需要／Ｋ0131／農業サービス（百万円）,中間需要／Ｋ0151／育林（百万円）,中間需要／Ｋ0152／素材（百万円）,中間需要／Ｋ0153／特用林産物（百万円）,中間需要／Ｋ0171／海面漁業（百万円）,中間需要／Ｋ0172／内水面漁業（百万円）,中間需要／Ｋ0611／金属鉱物（百万円）,中間需要／Ｋ0621／石炭・原油・天然ガス（百万円）,中間需要／Ｋ0631／砂利・砕石（百万円）,中間需要／Ｋ0639／その他の鉱物（百万円）,中間需要／Ｋ1111／食肉（百万円）,中間需要／Ｋ1112／畜産食料品（百万円）,中間需要／Ｋ1113／水産食料品（百万円）,中間需要／Ｋ1114／精穀・製粉（百万円）,中間需要／Ｋ1115／めん・パン・菓子類（百万円）,中間需要／Ｋ1116／農産保存食料品（百万円）,中間需要／Ｋ1117／砂糖・油脂・調味料類（百万円）,中間需要／Ｋ1119／その他の食料品（百万円）,中間需要／Ｋ1121／酒類（百万円）,中間需要／Ｋ1129／その他の飲料（百万円）,中間需要／Ｋ1131／飼料・有機質肥料（別掲を除く。）（百万円）,中間需要／Ｋ1141／たばこ（百万円）,中間需要／Ｋ1511／紡績（百万円）,中間需要／Ｋ1512／織物（百万円）,中間需要／Ｋ1513／ニット生地（百万円）,中間需要／Ｋ1514／染色整理（百万円）,中間需要／Ｋ1519／その他の繊維工業製品（百万円）,中間需要／Ｋ1521／衣服（百万円）,中間需要／Ｋ1522／その他の衣服・身の回り品（百万円）,中間需要／Ｋ1529／その他の繊維既製品（百万円）,中間需要／Ｋ1611／木材（百万円）,中間需要／Ｋ1619／その他の木製品（百万円）,中間需要／Ｋ1621／家具・装備品（百万円）,中間需要／Ｋ1631／パルプ（百万円）,中間需要／Ｋ1632／紙・板紙（百万円）,中間需要／Ｋ1633／加工紙（百万円）,中間需要／Ｋ1641／紙製容器（百万円）,中間需要／Ｋ1649／その他の紙加工品（百万円）,中間需要／Ｋ1911／印刷・製版・製本（百万円）,中間需要／Ｋ2011／化学肥料（百万円）,中間需要／Ｋ2021／ソーダ工業製品（百万円）,中間需要／Ｋ2029／その他の無機化学工業製品（百万円）,中間需要／Ｋ2031／石油化学基礎製品（百万円）,中間需要／Ｋ2041／脂肪族中間物・環式中間物（百万円）,中間需要／Ｋ2042／合成ゴム（百万円）,中間需要／Ｋ2049／その他の有機化学工業製品（百万円）,中間需要／Ｋ2051／合成樹脂（百万円）,中間需要／Ｋ2061／化学繊維（百万円）,中間需要／Ｋ2071／医薬品（百万円）,中間需要／Ｋ2081／油脂加工製品・石けん・界面活性剤・化粧品（百万円）,中間需要／Ｋ2082／塗料・印刷インキ（百万円）,中間需要／Ｋ2083／写真感光材料（百万円）,中間需要／Ｋ2084／農薬（百万円）,中間需要／Ｋ2089／その他の化学最終製品（百万円）,中間需要／Ｋ2111／石油製品（百万円）,中間需要／Ｋ2121／石炭製品（百万円）,中間需要／Ｋ2211／プラスチック製品（百万円）,中間需要／Ｋ2221／タイヤ・チューブ（百万円）,中間需要／Ｋ2229／その他のゴム製品（百万円）,中間需要／Ｋ2311／革製履物（百万円）,中間需要／Ｋ2312／なめし革・毛皮・その他の革製品（百万円）,中間需要／Ｋ2511／ガラス・ガラス製品（百万円）,中間需要／Ｋ2521／セメント・セメント製品（百万円）,中間需要／Ｋ2531／陶磁器（百万円）,中間需要／Ｋ2591／建設用土石製品（百万円）,中間需要／Ｋ2599／その他の窯業・土石製品（百万円）,中間需要／Ｋ2611／銑鉄・粗鋼（百万円）,中間需要／Ｋ2612／鉄屑（百万円）,中間需要／Ｋ2621／熱間圧延鋼材（百万円）,中間需要／Ｋ2622／鋼管（百万円）,中間需要／Ｋ2623／冷延・めっき鋼材（百万円）,中間需要／Ｋ2631／鋳鍛造品（百万円）,中間需要／Ｋ2699／その他の鉄鋼製品（百万円）,中間需要／Ｋ2711／非鉄金属製錬・精製（百万円）,中間需要／Ｋ2712／非鉄金属屑（百万円）,中間需要／Ｋ2721／電線・ケーブル（百万円）,中間需要／Ｋ2729／その他の非鉄金属製品（百万円）,中間需要／Ｋ2811／建設用金属製品（百万円）,中間需要／Ｋ2812／建築用金属製品（百万円）,中間需要／Ｋ2891／ガス・石油機器・暖厨房機器（百万円）,中間需要／Ｋ2899／その他の金属製品（百万円）,中間需要／Ｋ2911／ボイラ・原動機（百万円）,中間需要／Ｋ2912／ポンプ・圧縮機（百万円）,中間需要／Ｋ2913／運搬機械（百万円）,中間需要／Ｋ2914／冷凍機・温湿調整装置（百万円）,中間需要／Ｋ2919／その他のはん用機械（百万円）,中間需要／Ｋ3011／農業用機械（百万円）,中間需要／Ｋ3012／建設・鉱山機械（百万円）,中間需要／Ｋ3013／繊維機械（百万円）,中間需要／Ｋ3014／生活関連産業用機械（百万円）,中間需要／Ｋ3015／基礎素材産業用機械（百万円）,中間需要／Ｋ3016／金属加工機械（百万円）,中間需要／Ｋ3017／半導体製造装置（百万円）,中間需要／Ｋ3019／その他の生産用機械（百万円）,中間需要／Ｋ3111／事務用機械（百万円）,中間需要／Ｋ3112／サービス用機器（百万円）,中間需要／Ｋ3113／計測機器（百万円）,中間需要／Ｋ3114／医療用機械器具（百万円）,中間需要／Ｋ3115／光学機械・レンズ（百万円）,中間需要／Ｋ3116／武器（百万円）,中間需要／Ｋ3211／電子デバイス（百万円）,中間需要／Ｋ3299／その他の電子部品（百万円）,中間需要／Ｋ3311／産業用電気機器（百万円）,中間需要／Ｋ3321／民生用電気機器（百万円）,中間需要／Ｋ3331／電子応用装置（百万円）,中間需要／Ｋ3332／電気計測器（百万円）,中間需要／Ｋ3399／その他の電気機械（百万円）,中間需要／Ｋ3411／民生用電子機器（百万円）,中間需要／Ｋ3412／通信機械（百万円）,中間需要／Ｋ3421／電子計算機・同附属装置（百万円）,中間需要／Ｋ3511／乗用車（百万円）,中間需要／Ｋ3521／トラック・バス・その他の自動車（百万円）,中間需要／Ｋ3522／二輪自動車（百万円）,中間需要／Ｋ3531／自動車部品・同附属品（百万円）,中間需要／Ｋ3541／船舶・同修理（百万円）,中間需要／Ｋ3591／鉄道車両・同修理（百万円）,中間需要／Ｋ3592／航空機・同修理（百万円）,中間需要／Ｋ3599／その他の輸送機械（百万円）,中間需要／Ｋ3911／がん具・運動用品（百万円）,中間需要／Ｋ3919／その他の製造工業製品（百万円）,中間需要／Ｋ3921／再生資源回収・加工処理（百万円）,中間需要／Ｋ4111／住宅建築（百万円）,中間需要／Ｋ4112／非住宅建築（百万円）,中間需要／Ｋ4121／建設補修（百万円）,中間需要／Ｋ4131／公共事業（百万円）,中間需要／Ｋ4191／その他の土木建設（百万円）,中間需要／Ｋ4611／電力（百万円）,中間需要／Ｋ4621／都市ガス（百万円）,中間需要／Ｋ4622／熱供給業（百万円）,中間需要／Ｋ4711／水道（百万円）,中間需要／Ｋ4811／廃棄物処理（百万円）,中間需要／Ｋ5111／卸売（百万円）,中間需要／Ｋ5112／小売（百万円）,中間需要／Ｋ5311／金融（百万円）,中間需要／Ｋ5312／保険（百万円）,中間需要／Ｋ5511／不動産仲介及び賃貸（百万円）,中間需要／Ｋ5521／住宅賃貸料（百万円）,中間需要／Ｋ5531／住宅賃貸料（帰属家賃）（百万円）,中間需要／Ｋ5711／鉄道旅客輸送（百万円）,中間需要／Ｋ5712／鉄道貨物輸送（百万円）,中間需要／Ｋ5721／道路旅客輸送（百万円）,中間需要／Ｋ5722／道路貨物輸送（自家輸送を除く。）（百万円）,中間需要／Ｋ5731／自家輸送（旅客自動車）（百万円）,中間需要／Ｋ5732／自家輸送（貨物自動車）（百万円）,中間需要／Ｋ5741／外洋輸送（百万円）,中間需要／Ｋ5742／沿海・内水面輸送（百万円）,中間需要／Ｋ5743／港湾運送（百万円）,中間需要／Ｋ5751／航空輸送（百万円）,中間需要／Ｋ5761／貨物利用運送（百万円）,中間需要／Ｋ5771／倉庫（百万円）,中間需要／Ｋ5781／こん包（百万円）,中間需要／Ｋ5789／その他の運輸附帯サービス（百万円）,中間需要／Ｋ5791／郵便・信書便（百万円）,中間需要／Ｋ5911／電気通信（百万円）,中間需要／Ｋ5919／その他の通信サービス（百万円）,中間需要／Ｋ5921／放送（百万円）,中間需要／Ｋ5931／情報サービス（百万円）,中間需要／Ｋ5941／インターネット附随サービス（百万円）,中間需要／Ｋ5951／映像・音声・文字情報制作（百万円）,中間需要／Ｋ6111／公務（中央）（百万円）,中間需要／Ｋ6112／公務（地方）（百万円）,中間需要／Ｋ6311／学校教育（百万円）,中間需要／Ｋ6312／社会教育・その他の教育（百万円）,中間需要／Ｋ6321／学術研究機関（百万円）,中間需要／Ｋ6322／企業内研究開発（百万円）,中間需要／Ｋ6411／医療（百万円）,中間需要／Ｋ6421／保健衛生（百万円）,中間需要／Ｋ6431／社会保険・社会福祉（百万円）,中間需要／Ｋ6441／介護（百万円）,中間需要／Ｋ6599／その他の非営利団体サービス（百万円）,中間需要／Ｋ6611／物品賃貸業（貸自動車業を除く。）（百万円）,中間需要／Ｋ6612／貸自動車業（百万円）,中間需要／Ｋ6621／広告（百万円）,中間需要／Ｋ6631／自動車整備（百万円）,中間需要／Ｋ6632／機械修理（百万円）,中間需要／Ｋ6699／その他の対事業所サービス（百万円）,中間需要／Ｋ6711／宿泊業（百万円）,中間需要／Ｋ6721／飲食サービス（百万円）,中間需要／Ｋ6731／洗濯・理容・美容・浴場業（百万円）,中間需要／Ｋ6741／娯楽サービス（百万円）,中間需要／Ｋ6799／その他の対個人サービス（百万円）,中間需要／Ｋ6811／事務用品（百万円）,中間需要／Ｋ6911／分類不明（百万円）,中間需要／Ｌ1000／本社（百万円）,中間需要／Ｒ7000／財・サービス内生部門計（百万円）,中間需要／Ｒ7100／内生部門計（百万円）,最終需要／Ｐ7111／都事業所家計外消費支出（百万円）,最終需要／Ｐ6111／他県事業所家計外消費支出（百万円）,最終需要／Ｐ7211／都民家計消費支出（百万円）,最終需要／Ｐ7212／対家計民間非営利団体消費支出（百万円）,最終需要／Ｐ9211／他県民支出（通勤・通学）（百万円）,最終需要／Ｐ9212／他県民支出（その他：観光，教育，医療等）（百万円）,最終需要／Ｐ7311／一般政府消費支出（百万円）,最終需要／Ｐ7321／一般政府消費支出（社会資本等減耗分）（百万円）,最終需要／Ｐ7411／都内総固定資本形成（公的）（百万円）,最終需要／Ｐ7511／都内総固定資本形成（民間）（百万円）,最終需要／Ｐ7611／在庫純増（百万円）,最終需要／Ｐ7711／調整項（百万円）,最終需要／Ｒ7800／都内最終需要計（百万円）,最終需要／Ｒ7900／都内需要合計（百万円）,最終需要／Ｐ8011／輸出（百万円）,最終需要／Ｐ8012／輸出（直接購入）（百万円）,最終需要／Ｒ8100／輸出計（百万円）,最終需要／Ｐ8111／移出（百万円）,最終需要／Ｒ8200／移輸出計（百万円）,最終需要／Ｒ8300／最終需要計（百万円）,最終需要／Ｒ8400／需要合計（百万円）,Ｐ8411／（控除）輸入（百万円）,Ｐ8412／（控除）輸入（直接購入）（百万円）,Ｐ8511／（控除）関税（百万円）,Ｐ8611／（控除）輸入品商品税（百万円）,Ｒ8700／（控除）輸入計（百万円）,Ｐ8811／移入（百万円）,Ｑ7111／都事業所家計外消費支出（百万円）,Ｑ7211／都民支出（通勤・通学）（百万円）,Ｑ7213／都民支出（その他；教育，医療等）（百万円）,Ｒ8900／（控除）移輸入計（百万円）,Ｒ9000／最終需要部門計（百万円）,Ｒ9700／生産額（百万円）
中間投入／Ａ1632／紙・板紙（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,11,0,0,2,0,1,37,7,79,0,402,124,0,8,3393,6249,9601,120145,0,0,5,0,0,0,0,0,0,6,219,0,839,0,0,0,0,142,41,161,41,85,12,0,5,206,61,0,0,0,0,23,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,68,4,0,0,352,512,2,0,0,3,10,433,0,0,0,0,46,0,0,0,0,383,781,13,134,2,14,0,0,0,0,0,0,105,0,509,3814,549,0,0,31,0,0,0,0,0,0,28,0,0,72,5,164,1476,37,0,0,0,0,66995,0,174797,959,392,7118,905,853,3934,0,623,1174,1374,747,0,0,0,0,0,31352,732,0,594,814,0,31967,1062,0,478026,478026,3557,0,5020,0,0,2803,0,0,0,0,-6204,3,5179,483205,114,5,119,6392,6511,11690,489716,-33986,-113,0,-1699,-35798,-440464,0,0,-194,-476456,-464766,13260
中間投入／Ａ1633／加工紙（百万円）,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,113,0,0,0,0,0,0,4,0,0,0,3,4,21,0,3,63,38,877,0,0,0,16914,1070,158,0,0,45,0,0,0,0,0,0,83,0,24,0,0,43,0,0,186,0,0,1,4,1275,0,13,2,64,0,0,0,0,0,0,17,0,0,17,26,0,7,0,61,0,0,0,21,85,0,0,1,0,4,19,0,47,0,0,63,0,0,1,309,817,1145,46,17,18,140,160,62,303,0,2,0,18,0,0,0,0,234,1057,0,11034,1291,4166,1,2,0,0,0,0,1,28,0,19,0,0,0,319,0,0,0,111,0,0,0,0,0,0,514,399,4565,0,0,393,0,2,55,436,3897,0,1,9,2,4,2,2,0,2,2,1,0,0,9,0,456,336,0,0,0,0,4,678,70,0,54541,54541,9,0,95,0,1,2,0,0,0,0,-254,0,-147,54394,4,0,4,9221,9225,9078,63619,-5920,0,0,-296,-6216,-45829,0,0,0,-52045,-42967,11574
中間投入／Ａ1641／紙製容器（百万円）,0,0,1208,127,0,83,6,8,0,0,10,0,0,0,0,0,0,0,2812,441,176,2582,455,749,1855,636,3186,1,18,0,0,1,33,16,182,48,56,0,25,1182,0,6,0,76,288,864,0,1,36,0,44,0,3,0,0,777,5349,88,143,92,198,0,0,138,2,46,640,343,1219,14,42,4,68,0,0,0,0,0,0,11,0,0,1,3,1,1,30,317,0,61,3,2,66,0,4,2,3,1,47,12,8,157,12,172,819,63,1,186,662,848,150,36,59,230,180,577,444,0,0,0,84,0,1,0,5,411,1843,54,0,0,0,0,0,0,0,0,0,0,59250,18363,2702,714,160,0,0,0,0,0,173,0,0,0,0,0,25,4,90,6510,16,40,433,0,6,5,261,2067,138,118,932,76,1422,323,129,602,0,5,197,31,0,0,0,0,113,69,1729,0,290,359,0,453,0,131749,131749,553,0,1660,0,30,852,0,0,0,0,-1272,12,1835,133584,283,1,284,39869,40153,41988,173737,-2747,-6,0,-138,-2891,-104742,0,0,-61,-107694,-65706,66043
中間投入／Ａ1649／その他の紙加工品（百万円）,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,9,0,0,1,0,1,0,10,7,44,5,8,2,3,102,0,4,0,20,59,181,0,0,0,0,0,0,0,0,0,17,137,23,0,0,20,0,0,58,0,2,40,98,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,2,3,0,2,0,1,2,0,99,29,0,0,22,89,10,2,3,15,4,21,28,0,0,19,0,12,0,2,1,0,22,67,74,97,26,3251,0,0,0,0,0,136,287,8111,7895,7122,1724,0,0,0,336,0,29,7,0,0,104,28,32,292,23,516,564,815,12,330,5,432,11172,324,216,550,320,1370,634,505,465,4480,57,4726,6399,498,16,0,1937,1,0,14911,429,13467,561,795,2694,69557,221,0,169948,169948,18567,0,24126,0,774,3248,0,0,0,0,-1420,66,45361,215309,1760,15,1775,24030,25805,71166,241114,-11062,-106,-3,-553,-11724,-175044,0,-71,-997,-187836,-116670,53278
中間投入／Ａ1911／印刷・製版・製本（百万円）,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,1,1,128,1326,160,717,3023,339,334,1284,6,348,0,4,0,0,1,4,1,381,24,11,4,35,226,0,1,0,423,1796,46835,0,0,3,0,5,0,2,0,0,74,1394,601,280,35,185,0,2,30,21,36,5,76,396,3,0,0,8,0,0,0,0,11,13,2,2,0,1,27,2,7,63,125,6,122,23,40,77,2,24,2,74,101,146,55,43,497,139,735,114,94,15,1329,543,451,305,267,148,6,444,1543,1405,0,358,0,106,6,66,1088,19,34,1314,291,1138,1145,1420,457,357,1852,2488,401,750,2134,46217,32443,132925,30835,1656,52,0,2090,18,322,670,0,0,15,37,275,409,449,131,9,8488,1167,22716,24,3650,75862,13162,256559,46044,18988,25794,6045,3868,32050,13726,1435,18055,2269,27801,5323,113,167567,77,1735,47671,352,2939,1924,17926,6204,0,82,32041,1163177,1195218,4783,0,5536,0,0,423,0,0,0,0,721,29,11492,1206710,581,10,591,251775,252366,263858,1459076,-12263,-68,0,-613,-12944,-399177,0,0,-101,-412222,-148364,1046854
中間投入／Ａ2011／化学肥料（百万円）,11,116,778,109,13,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,355,0,124,0,24,3,0,188,10,8,0,1,414,0,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,183,325,8,63,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,475,0,280,0,3987,3987,0,0,532,0,5,0,0,0,0,0,-3,0,534,4521,0,0,0,112,112,646,4633,-938,0,-1,-47,-986,-3530,0,-1,0,-4517,-3871,116
中間投入／Ａ2021／ソーダ工業製品（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,6,0,14,9,67,0,0,13,0,0,0,0,0,198,1,23,3,0,0,2,0,4,16,0,0,89,0,0,133,1092,0,308,0,75,0,0,1127,98,0,3,118,756,0,0,8,0,0,0,5,722,0,0,0,3,0,0,0,0,59,0,0,11,0,0,0,0,0,0,14,0,0,0,0,9,0,0,0,1,7,2,1,43,19,1,0,0,1,0,135,134,13,0,138,0,7,8,341,304,0,0,0,8,0,0,3,0,17,3,13,0,0,0,19,43,0,0,0,3725,990,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,25,0,0,0,0,310,0,327,0,0,0,0,0,0,0,0,0,0,0,1158,19,2,0,112,0,13031,13031,0,0,1,0,0,0,0,0,0,0,-101,1,-99,12932,20,0,20,1070,1090,991,14022,-328,0,-12,-17,-357,-12446,0,0,0,-12803,-11812,1219
中間投入／Ａ2029／その他の無機化学工業製品（百万円）,0,2,3,3,0,0,3,0,0,0,0,4,0,0,0,1,0,0,317,82,0,1622,44,769,197,23,869,1,0,0,0,0,374,6,0,0,0,0,12,34,2,101,13,32,68,12,4,116,4074,0,1155,0,135,8,0,3716,976,5271,1720,282,1981,0,2,466,4618,785,19,48,2298,65,0,5,23,0,0,17,3,306,10,10,9,0,12,8,46,3,2,99,2,22,4,56,137,0,3,2,45,55,10,58,63,0,30,76,58,2,0,1851,497,435,18,388,11,299,98,375,549,0,7,0,30,5,144,124,1,335,759,44,277,194,522,466,1319,5,8,0,4578,3483,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,78,254,0,0,0,0,0,0,0,730,293,434,20,0,0,4904,2314,1453,249,347,0,0,0,894,38,332,0,76,984,0,2,43,0,1596,0,65390,65390,3,0,1246,0,64,136,0,0,0,0,137,80,1666,67056,2918,0,2918,22065,24983,26649,92039,-17069,-5,-213,-863,-18150,-45843,0,0,-27,-64020,-37371,28019
中間投入／Ａ2031／石油化学基礎製品（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,178,1,0,113,0,1036,0,335,68,0,86,20,5294,24,11,1018,0,0,1,4,52,0,0,124,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,29,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,1546,255,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10584,10584,0,0,0,0,0,0,0,0,0,0,37,0,37,10621,0,0,0,0,0,37,10621,-214,0,0,-12,-226,-10395,0,0,0,-10621,-10584,0
中間投入／Ａ2041／脂肪族中間物・環式中間物（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,29,17,2,4,44,0,3,0,0,0,567,4,1,1,0,0,30,65,0,10,91,0,52,431,0,0,50,0,8343,0,580,405,0,5377,4512,9077,162,416,7196,0,1,1375,38,70,0,18,17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,29,25,0,54,121,306,4,0,99,12,5,6,0,0,2,0,0,0,0,0,0,14,73,0,4,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,573,1,0,0,0,0,3025,171,24,0,5,0,5,0,0,0,0,0,0,0,554,0,59,0,113,0,44359,44359,0,0,21,0,0,0,0,0,0,0,43,140,204,44563,3520,0,3520,19349,22869,23073,67432,-18321,0,-156,-924,-19401,-23996,0,0,0,-43397,-20324,24035
中間投入／Ａ2042／合成ゴム（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,27,0,2,3,0,0,6,0,73,0,0,1,3,0,0,0,0,52,0,16,1,0,0,0,2,0,0,113,0,2,208,10379,2616,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,14397,14397,0,0,0,0,0,0,0,0,0,0,-41,0,-41,14356,0,0,0,0,0,-41,14356,-2128,0,0,-106,-2234,-12122,0,0,0,-14356,-14397,0
中間投入／Ａ2049／その他の有機化学工業製品（百万円）,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,829,180,0,652,122,287,26,14,1204,1,0,0,1,0,72,8,0,0,0,0,43,0,0,125,8,6,9,20,0,2,641,0,1897,0,411,11,0,5577,3793,7083,588,283,2693,0,9,1227,1186,1132,0,11,114,4,0,1,36,0,0,0,0,0,0,0,9,0,58,11,1,0,0,5,0,0,0,54,41,0,0,0,2,0,1,0,3,0,135,14,82,0,0,890,214,215,109,9,7,10,52,57,2,0,34,0,40,0,0,0,0,2,38,0,105,1,309,0,0,0,2,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,0,0,0,0,0,423,33,6,1785,61,373,481,1720,149,10,73,0,0,0,0,33,317,0,0,0,0,0,14,0,826,0,39694,39694,0,0,0,0,0,0,0,0,0,0,-103,23,-80,39614,750,0,750,2417,3167,3087,42781,-10667,0,-102,-539,-11308,-27788,0,0,0,-39096,-36009,3685
中間投入／Ａ2051／合成樹脂（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0,0,0,0,8,132,0,69,152,245,374,490,0,0,0,0,0,0,0,1,0,0,22,7863,206,0,1175,0,0,13705,0,19,0,866,10,0,0,2,73,0,0,0,0,0,0,0,0,0,148,0,0,1,0,30,0,0,0,0,1,0,0,0,0,0,0,0,45,77,0,7,981,55,0,718,751,2044,154,0,0,121,272,164,711,0,0,0,558,9,1,0,3,344,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,829,38,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1870,0,36333,36333,0,0,0,0,0,0,0,0,0,0,-268,4,-264,36069,133,0,133,274,407,143,36476,-9529,0,-225,-485,-10239,-25435,0,0,0,-35674,-35531,802
中間投入／Ａ2061／化学繊維（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,27,621,358,0,937,3051,238,531,0,1,38,0,15,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,31,0,11,377,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132,0,9813,9813,0,0,0,0,0,0,0,0,0,0,69,0,69,9882,0,0,0,0,0,69,9882,-1949,0,-84,-102,-2135,-7747,0,0,0,-9882,-9813,0
中間投入／Ａ2071／医薬品（百万円）,0,0,0,0,0,0,20,4662,0,0,0,0,2,0,0,0,0,0,7,0,0,100,0,4,26,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7035,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,31,3706,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,113,0,0,0,0,0,14,3144,472,331,0,612,392,699125,6274,7540,3586,0,0,0,0,0,0,0,12,0,0,104,10,0,2288,0,740192,740192,22159,0,68793,0,6736,1226,0,0,0,0,4489,27,103430,843622,4501,0,4501,75802,80303,183733,923925,-167228,-314,-64,-8365,-175971,-635093,0,-1071,-269,-812404,-628671,111521
