全国地方公共団体コード,ID,地方公共団体名,地区名,ゴミの品目,ゴミの品目_カナ,ゴミの品目_英字,分別区分,注意点,備考,粗大ごみ回収料金
132241,132241GMLT001180,多摩市,全域,剪定枝（植木枝葉）【枝の太さ15cm以下、長さ1．5m以下】,センテイエダ,"Pruned branches (plant branches and leaves) [branch thickness less than 15 cm, length less than 1.5 m].",粗大ごみ,,1束の太さは30cm程度で、1回に3束まで出せます,
132241,132241GMLT001181,多摩市,全域,剪定ばさみ【指定袋に入るもの】,センテイバサミ,Pruning shears [in designated bag].,燃やせないごみ,,紙や布に包み「危険物有」と表示してください,
132241,132241GMLT001182,多摩市,全域,剪定ばさみ【指定袋に入らないもの】,センテイバサミ,Pruning shears [items that do not fit in the designated bag].,粗大ごみ,,,
132241,132241GMLT001183,多摩市,全域,栓抜き【概ねプラスチック】,センヌキ,Bottle opener [generally plastic,燃やせるごみ,,,
132241,132241GMLT001184,多摩市,全域,栓抜き【概ね金属】,センヌキ,Bottle opener [generally metal,小型家電・金属類,,,
132241,132241GMLT001185,多摩市,全域,扇風機,センプウキ,Electric fan,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しないものは粗大ごみになります,
132241,132241GMLT001191,多摩市,全域,せんべいの外袋【プラスチックきれい】,センベイノソトブクロ,Outer bag of rice cracker [plastic clean,プラスチック,,,
132241,132241GMLT001186,多摩市,全域,千枚通し,センマイドオシ,Eyeleteer,燃やせないごみ,,紙や布に包み「危険物有」と表示してください,
132241,132241GMLT001187,多摩市,全域,洗面器【金属】,センメンキ,Washbasin [metal,小型家電・金属類,,,
132241,132241GMLT001188,多摩市,全域,洗面器【木製・汚れたプラスチック】,センメンキ,"Washbasin [wood, dirty plastic].",燃やせるごみ,,,
132241,132241GMLT001189,多摩市,全域,洗面器【プラスチックきれい】,センメンキ,Basin [Plastic clean,プラスチック,,,
132241,132241GMLT001190,多摩市,全域,洗面化粧台,センメンケショウダイ,Washbasin,収集できません,,販売店や専門業者に相談してください,
132241,132241GMLT000740,多摩市,全域,セーター【古着として使用可能】,セーター,Sweater [can be used as used clothing].,古布,,,
132241,132241GMLT001163,多摩市,全域,ゼリーの容器【プラスチック】,ゼリーノヨウキ,Jelly containers [Plastic,プラスチック,,軽く洗って、汚れを落とし、水を切ってください,
132241,132241GMLT001193,多摩市,全域,双眼鏡,ソウガンキョウ,Binoculars,燃やせないごみ,,,
132241,132241GMLT001195,多摩市,全域,掃除機,ソウジキ,Cleaner (usu. vacuum cleaner),小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しないものは粗大ごみになります,
132241,132241GMLT001196,多摩市,全域,掃除機のごみパック,ソウジキノゴミパック,Vacuum cleaner waste pack,燃やせるごみ,,,
132241,132241GMLT001201,多摩市,全域,即席めんの袋【プラスチック】,ソクセキメンノフクロ,Instant noodle bags [plastic,プラスチック,,汚れているものは燃やせるごみへ出してください,
132241,132241GMLT001202,多摩市,全域,ソケット,ソケット,Socket,小型家電・金属類,,,
132241,132241GMLT001203,多摩市,全域,ソファー（ソファーベッド）,ソファー,Sofas (sofa beds),粗大ごみ,,,
132241,132241GMLT001204,多摩市,全域,そり（子供玩具）【プラスチック】,ソリ,Sled (children's toy) [plastic,燃やせるごみ,,指定袋に入らないものや重量5㎏以上のものは粗大ごみになります,
132241,132241GMLT001205,多摩市,全域,そろばん【木】,ソロバン,Abacus [wood,燃やせるごみ,,,
132241,132241GMLT001206,多摩市,全域,そろばん【プラスチックのみ】,ソロバン,Abacus [plastic only,プラスチック,,,
132241,132241GMLT001197,多摩市,全域,ソースの容器【びん】,ソースノヨウキ,Sauce container [bottle,びん,,フタをはずし、軽く洗って水を切ってください,
132241,132241GMLT001198,多摩市,全域,ソースの容器【プラスチック】,ソースノヨウキ,Sauce containers [Plastic,プラスチック,,汚れているものは燃やせるごみへ出してください,
132241,132241GMLT001199,多摩市,全域,ソーラーシステム,ソーラーシステム,Solar system,収集できません,,販売店や専門業者に相談してください,
132241,132241GMLT001192,多摩市,全域,造花,ゾウカ,Artificial flowers,燃やせるごみ,,,
132241,132241GMLT001194,多摩市,全域,雑巾（ぞうきん）,ゾウキン,Dust cloth,燃やせるごみ,,,
132241,132241GMLT001200,多摩市,全域,草履（ぞうり）,ゾウリ,Zori (Japanese sandals),燃やせるごみ,,,
132241,132241GMLT001207,多摩市,全域,体温計【デジタル式】,タイオンケイ,Thermometers [digital type,小型家電・金属類,,,
132241,132241GMLT001208,多摩市,全域,体温計【水銀式】,タイオンケイ,Thermometers [mercury type,有害性ごみ,,,
132241,132241GMLT001209,多摩市,全域,耐火金庫,タイカキンコ,Fireproof safe,収集できません,,販売店や専門業者に相談してください,
132241,132241GMLT001213,多摩市,全域,大正琴,タイショウゴト,Japanese harp with two to five strings,粗大ごみ,,,
132241,132241GMLT001211,多摩市,全域,体重計,タイジュウケイ,Scales,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しないものは粗大ごみになります,
132241,132241GMLT001214,多摩市,全域,タイツ,タイツ,Tights,燃やせるごみ,,,
132241,132241GMLT001215,多摩市,全域,タイプライター,タイプライター,Typewriter,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しないものは粗大ごみになります,
132241,132241GMLT001217,多摩市,全域,タイマー,タイマー,Timer,小型家電・金属類,,,
132241,132241GMLT001218,多摩市,全域,タイヤ,タイヤ,Tire,収集できません,,販売店や専門業者に相談してください,
132241,132241GMLT001219,多摩市,全域,タイヤ【自転車のタイヤ（ゴム・チューブのみ）】,タイヤ,Tires [Bicycle tires (rubber/tubes only),燃やせるごみ,,,
132241,132241GMLT001220,多摩市,全域,タイヤチェーン,タイヤチェーン,Tire chain,粗大ごみ,,,
132241,132241GMLT001221,多摩市,全域,タイル,タイル,Tile,収集できません,,販売店や専門業者に相談してください,
132241,132241GMLT001227,多摩市,全域,タオル・タオルケット,タオル・タオルケット,Towel/towel blanket,古布,,汚れているものは燃やせるごみへ出してください,
132241,132241GMLT001229,多摩市,全域,卓上ガスコンロ【長さ60cm以下、重量5kg未満】,タクジョウガスコンロ,Desktop gas stove [less than 60 cm in length and less than 5 kg in weight].,小型家電・金属類,,電池・ガスボンベは有害性ごみへ出してください,
132241,132241GMLT001230,多摩市,全域,卓上ガスコンロのボンベ,タクジョウガスコンロノボンベ,Cylinders for tabletop gas stoves,有害性ごみ,,中身は必ず使い切ってから出してください,
132241,132241GMLT001232,多摩市,全域,竹馬,タケウマ,Bamboo horse,粗大ごみ,,,
132241,132241GMLT001231,多摩市,全域,竹串,タケクシ,Bamboo skewer,燃やせるごみ,,,
132241,132241GMLT001233,多摩市,全域,竹ぼうき,タケボウキ,Bamboo broom,粗大ごみ,,40?の指定袋に半分以上入るものは燃やせるごみになります,
132241,132241GMLT001234,多摩市,全域,畳,タタミ,Tatami mat,粗大ごみ,,,
132241,132241GMLT001235,多摩市,全域,裁ち台,タチダイ,Tailor's cutting board,粗大ごみ,,,
132241,132241GMLT001243,多摩市,全域,卓球台（家庭用）,タッキュウダイ,Ping-pong table (for home use),粗大ごみ,,,
132241,132241GMLT001236,多摩市,全域,タッパー容器【プラスチック】,タッパーヨウキ,Tupperware containers [Plastic,プラスチック,,汚れているものは燃やせるごみへ出してください,
132241,132241GMLT001244,多摩市,全域,建具（戸・障子・ふすま）,タテグ,"Fittings (doors, shoji screens, fusuma)",粗大ごみ,,,
132241,132241GMLT001245,多摩市,全域,棚【金属】,タナ,Shelf [Metal,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しないものは粗大ごみになります,
132241,132241GMLT001246,多摩市,全域,棚【木製】,タナ,Shelf [Wooden,燃やせるごみ,,指定袋に入らないものや重量5㎏以上のものは粗大ごみになります,
132241,132241GMLT001248,多摩市,全域,たばこの紙箱,タバコノカミバコ,Paper Carton for Cigarette ,燃やせるごみ,,,
132241,132241GMLT001247,多摩市,全域,たばこの外装フィルム【プラスチック】,タバコノガイソウフィルム,Cigarette packaging film [plastic,プラスチック,,,
132241,132241GMLT001249,多摩市,全域,たばこの吸殻,タバコノスイガラ,Cigarette butt,燃やせるごみ,,火は必ず消してください,
132241,132241GMLT001250,多摩市,全域,たばこ用パイプフィルター,タバコヨウパイプフィルター,Tobacco Pipe Filters,燃やせるごみ,,,
132241,132241GMLT001252,多摩市,全域,足袋（たび）,タビ,Tabi Shoes,燃やせるごみ,,,
132241,132241GMLT001253,多摩市,全域,たまごパック【プラスチック】,タマゴパック,Egg packs [plastic,プラスチック,,,
132241,132241GMLT001254,多摩市,全域,たまごパック【紙製】,タマゴパック,Egg packs [paper].,燃やせるごみ,,,
132241,132241GMLT001255,多摩市,全域,玉のれん,タマノレン,Curtain made of strung beads,燃やせるごみ,,指定袋に入らないものや重量5㎏以上のものは粗大ごみになります,
132241,132241GMLT001256,多摩市,全域,たらい【金属】,タライ,Tub [metal,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しないものは粗大ごみになります,
132241,132241GMLT001257,多摩市,全域,たらい【木・汚れたプラスチック】,タライ,"Tub [wood, dirty plastic].",燃やせるごみ,,指定袋に入らないものや重量5㎏以上のものは粗大ごみになります,
132241,132241GMLT001258,多摩市,全域,たらい【プラスチックきれい】,タライ,Tub [plastic clean,プラスチック,,指定袋に入らないものや重量5㎏以上のものは粗大ごみになります,
132241,132241GMLT001259,多摩市,全域,樽,タル,Barrel,粗大ごみ,,,
132241,132241GMLT001260,多摩市,全域,たわし【木・プラスチック】,タワシ,"Scrubbers [wood, plastic",燃やせるごみ,,,
132241,132241GMLT001261,多摩市,全域,たわし【金属】,タワシ,Scrubbers [Metal,小型家電・金属類,,,
132241,132241GMLT001262,多摩市,全域,単行本,タンコウボン,Softcover,雑誌・雑紙,,,
132241,132241GMLT001263,多摩市,全域,タンス（戸棚類）,タンス,Chest of drawers (cupboards),粗大ごみ,,,
132241,132241GMLT001212,多摩市,全域,台車,ダイシャ,Bogie,粗大ごみ,,指定袋に入るものは燃やせるごみへ出してください,
132241,132241GMLT001216,多摩市,全域,台所マット,ダイドコロマット,Kitchen mat,燃やせるごみ,,,
132241,132241GMLT001222,多摩市,全域,ダイニングテーブル,ダイニングテーブル,Dining table,粗大ごみ,,,
132241,132241GMLT001223,多摩市,全域,ダイレクトメール【チラシ類】,ダイレクトメール,Direct mail [flyers,雑誌・雑紙,,個人情報は取り除いてください,
132241,132241GMLT001224,多摩市,全域,ダイレクトメールの外袋【ビニール】,ダイレクトメールノソトブクロ,Outer bag for direct mail [plastic,プラスチック,,個人情報は取り除いてください,
132241,132241GMLT001225,多摩市,全域,ダイレクトメールの外袋【紙（ビニールが付いている場合は取り除く）】,ダイレクトメールノソトブクロ,Outer bag for direct mail [paper (remove vinyl if attached),雑誌・雑紙,,個人情報は取り除いてください,
132241,132241GMLT001226,多摩市,全域,ダウンジャケット（ベスト）,ダウンジャケット,Down jackets (vests),古布,,,
132241,132241GMLT001240,多摩市,全域,脱脂綿,ダッシメン,Absorbent cotton,燃やせるごみ,,,
132241,132241GMLT001241,多摩市,全域,脱臭剤,ダッシュウザイ,Deodorant,燃やせるごみ,,,
132241,132241GMLT001242,多摩市,全域,脱臭剤の容器,ダッシュウザイノヨウキ,Deodorizer Container,燃やせるごみ,,,
132241,132241GMLT001237,多摩市,全域,脱衣かご 【籐製・汚れたプラスチック】,ダツイカゴ,"Dressing baskets [wicker, dirty plastic",燃やせるごみ,,指定袋に入らないものや重量5㎏以上のものは粗大ごみになります,
132241,132241GMLT001238,多摩市,全域,脱衣かご 【プラスチックきれい】,ダツイカゴ,Dressing baskets [Plastic clean,プラスチック,,指定袋に入らないものや重量5㎏以上のものは粗大ごみになります,
132241,132241GMLT001239,多摩市,全域,脱衣かご 【金属】,ダツイカゴ,Changing baskets 【Metal,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しないものは粗大ごみになります,
132241,132241GMLT001251,多摩市,全域,ダブルベッド,ダブルベッド,Double bed,粗大ごみ,,,
132241,132241GMLT001264,多摩市,全域,ダンベル【金属】,ダンベル,Dumbbells [metal,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しないものは粗大ごみになります,
132241,132241GMLT001265,多摩市,全域,暖房器具,ダンボウキグ,Home heater,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しないものは粗大ごみになります,
132241,132241GMLT001266,多摩市,全域,ダンボール,ダンボール,Cardboard,ダンボール,,,
132241,132241GMLT001267,多摩市,全域,チェーン【プラスチックのみ】,チェーン,Chain [Plastic only,プラスチック,,劣化したものは燃やせるごみへ出してください,
132241,132241GMLT001268,多摩市,全域,チェーン【金属（長さ60cm以下、重量5kg未満）】,チェーン,Chain [metal (less than 60 cm in length and less than 5 kg in weight),小型家電・金属類,,タイヤチェーンは粗大ごみになります,
132241,132241GMLT001269,多摩市,全域,チェーンソー【電動式】,チェーンソー,Chain saws [electric].,粗大ごみ,,,
132241,132241GMLT001270,多摩市,全域,地球儀,チキュウギ,Globe (map),燃やせるごみ,,指定袋に入らないものや重量5㎏以上のものは粗大ごみになります,
132241,132241GMLT001271,多摩市,全域,チャイルドシート,チャイルドシート,(car) child seat,粗大ごみ,,指定袋に入るものは燃やせるごみへ出してください,
132241,132241GMLT001272,多摩市,全域,茶殻（ちゃがら）,チャガラ,Tea leaves,燃やせるごみ,,,
132241,132241GMLT001273,多摩市,全域,茶殻入れ【プラスチック】,チャガライレ,Tea Husk Container [Plastic,プラスチック,,汚れているものは燃やせるごみへ出してください,
132241,132241GMLT001274,多摩市,全域,茶殻入れ【陶器】,チャガライレ,Tea Husk Container [Pottery,燃やせないごみ,,,
132241,132241GMLT001275,多摩市,全域,茶殻入れ【金属】,チャガライレ,Tea Husk Container [Metal,小型家電・金属類,,,
132241,132241GMLT001276,多摩市,全域,茶こし器【金属】,チャコシキ,Tea strainer [metal,小型家電・金属類,,,
132241,132241GMLT001277,多摩市,全域,茶筒缶,チャヅツカン,Tea can,缶・ペットボトル,,,
132241,132241GMLT001278,多摩市,全域,茶箱,チャバコ,Box for tea utensils (tea ceremony),粗大ごみ,,指定袋に入るものは燃やせるごみへ出してください,
132241,132241GMLT001279,多摩市,全域,茶碗【木・汚れたプラスチック】,チャワン,"Teacups [wood, dirty plastic].",燃やせるごみ,,,
132241,132241GMLT001280,多摩市,全域,茶碗【プラスチックきれい】,チャワン,Teacups [Plastic clean,プラスチック,,,
132241,132241GMLT001281,多摩市,全域,茶碗【陶器】,チャワン,Teacups [Ceramic].,燃やせないごみ,,,
132241,132241GMLT001282,多摩市,全域,ちゃんちゃんこ,チャンチャンコ,Padded sleeveless kimono jacket,燃やせるごみ,,,
132241,132241GMLT001283,多摩市,全域,中華鍋【金属】,チュウカナベ,Woks [Metal,小型家電・金属類,,,
132241,132241GMLT001284,多摩市,全域,注射器,チュウシャキ,Syringe,収集できません,,病院・薬局に返してください,
132241,132241GMLT001285,多摩市,全域,チューナー,チューナー,Tuner,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しないものは粗大ごみになります,
132241,132241GMLT001287,多摩市,全域,彫刻刀【金属】,チョウコクトウ,Engraving Knife [Metal,燃やせないごみ,,紙や布に包み「危険物有」と表示してください,
132241,132241GMLT001288,多摩市,全域,蝶番（ちょうつがい）【金属】,チョウツガイ,Hinges [metal,小型家電・金属類,,,
132241,132241GMLT001289,多摩市,全域,調味料の容器【缶・ペットボトル】,チョウミリョウノヨウキ,"Seasoning containers [cans, PET bottles].",缶・ペットボトル,,,
132241,132241GMLT001290,多摩市,全域,調味料の容器【びん】,チョウミリョウノヨウキ,Seasoning containers [Bottles,びん,,,
132241,132241GMLT001291,多摩市,全域,調味料の容器【プラスチックきれい】,チョウミリョウノヨウキ,Seasoning containers [plastic clean,プラスチック,,,
132241,132241GMLT001292,多摩市,全域,調味料の容器【プラスチック汚れている】,チョウミリョウノヨウキ,Seasoning containers [plastic dirty].,燃やせるごみ,,,
132241,132241GMLT001286,多摩市,全域,チョーク,チョーク,Choke,燃やせるごみ,,,
132241,132241GMLT001293,多摩市,全域,チラシ【紙】,チラシ,Flyer [paper,雑誌・雑紙,,,
132241,132241GMLT001294,多摩市,全域,ちり紙,チリガミ,Tissue paper,燃やせるごみ,,,
132241,132241GMLT001295,多摩市,全域,ちりとり（スタンド式も含む）【プラスチック】,チリトリ,Dustripper (including stand type) [Plastic,燃やせるごみ,,指定袋に入らないものや重量5㎏以上のものは粗大ごみになります,
132241,132241GMLT001296,多摩市,全域,ちりとり（スタンド式も含む）【金属】,チリトリ,Dustripper (including stand type) [metal].,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しないものは粗大ごみになります,
132241,132241GMLT001297,多摩市,全域,ついたて,ツイタテ,Partitioning screen,粗大ごみ,,,
132241,132241GMLT001298,多摩市,全域,杖（つえ）【木製・プラスチック】,ツエ,"Cane (walking stick) [wood, plastic",燃やせるごみ,,40?の指定袋に半分以上入らないものは粗大ごみになります,
132241,132241GMLT001299,多摩市,全域,杖（つえ）【金属】,ツエ,Cane [metal,小型家電・金属類,,「長さ100cm以下」に該当しないものは粗大ごみになります,
132241,132241GMLT001300,多摩市,全域,使い捨てカイロ,ツカイステカイロ,Disposable body warmer,燃やせるごみ,,,
132241,132241GMLT001301,多摩市,全域,使い捨てカメラ,ツカイステカメラ,Disposable camera,小型家電・金属類,,,
132241,132241GMLT001302,多摩市,全域,机,ツクエ,Desk,粗大ごみ,,,
132241,132241GMLT001303,多摩市,全域,漬物石【プラスチック5kg未満】,ツケモノセキ,Pickling stone [less than 5 kg of plastic,燃やせないごみ,,,
132241,132241GMLT001304,多摩市,全域,漬物石【プラスチック5kg以上】,ツケモノセキ,Pickling stone [plastic 5kg or more,粗大ごみ,,,
132241,132241GMLT001305,多摩市,全域,漬物石【石製・コンクリート製】,ツケモノセキ,Pickling stone [stone or concrete,収集できません,,販売店や専門業者に相談してください,
132241,132241GMLT001308,多摩市,全域,土,ツチ,Soil,収集できません,,販売店や専門業者に相談してください,
132241,132241GMLT001306,多摩市,全域,つっぱり棚【概ね金属】,ツッパリタナ,Tacking shelves [generally metal].,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しないものは粗大ごみになります,
132241,132241GMLT001307,多摩市,全域,つっぱり棒,ツッパリボウ,(spring) tension rod or pole,小型家電・金属類,,「長さ100cm以下」に該当しないものは粗大ごみになります,
132241,132241GMLT001309,多摩市,全域,壷（つぼ）【ガラス・陶器】,ツボ,Jar [Glass & Ceramic,燃やせないごみ,,指定袋に入らないものや重量5㎏以上のものは粗大ごみになります,
132241,132241GMLT001310,多摩市,全域,つまようじ,ツマヨウジ,Toothpick,燃やせるごみ,,,
132241,132241GMLT001311,多摩市,全域,積み木【木製】,ツミキ,Building blocks [Wooden,燃やせるごみ,,,
132241,132241GMLT001312,多摩市,全域,積み木【プラスチックのみ】,ツミキ,Building blocks [plastic only,プラスチック,,,
132241,132241GMLT001313,多摩市,全域,詰め替え用パック【プラスチック】,ツメカエヨウパック,Refill pack [Plastic,プラスチック,,軽く洗って、汚れを落とし、水を切ってください,
132241,132241GMLT001314,多摩市,全域,つめ切り【概ね金属】,ツメギリ,Claw clippers [generally metal,小型家電・金属類,,,
132241,132241GMLT001315,多摩市,全域,釣り糸,ツリイト,Fishing line,燃やせるごみ,,,
132241,132241GMLT001316,多摩市,全域,釣り竿【金属】,ツリザオ,Fishing rods [metal,小型家電・金属類,,「長さ100cm以下」に該当しないものは粗大ごみになります,
132241,132241GMLT001317,多摩市,全域,釣り竿【金属以外の素材】,ツリザオ,Fishing rods [nonmetallic material].,燃やせるごみ,,40?の指定袋に半分以上入らないものは粗大ごみになります,
132241,132241GMLT001318,多摩市,全域,釣り針,ツリバリ,Fish hook,燃やせないごみ,,紙や布に包み「危険物有」と表示してください,
132241,132241GMLT001319,多摩市,全域,つるはし,ツルハシ,Pickaxe,粗大ごみ,,,
132241,132241GMLT001323,多摩市,全域,ティッシュペーパー,ティッシュペーパー,(a) tissue,燃やせるごみ,,,
132241,132241GMLT001324,多摩市,全域,ティッシュペーパーの箱【ビニールは取り除き燃やせるごみへ 】,ティッシュペーパーノハコ,Box of tissue paper [remove plastic and put in burnable trash].,雑誌・雑紙,,ひもで縛るか紙袋に入れて出してください,
132241,132241GMLT001320,多摩市,全域,ティー（ゴルフ用）【木製】,ティー,Tee (for golf) [Wooden,燃やせるごみ,,,
132241,132241GMLT001321,多摩市,全域,ティー（ゴルフ用）【プラスチック】,ティー,Tee (for golf) [Plastic,プラスチック,,,
132241,132241GMLT001322,多摩市,全域,Tシャツ,ティーシャツ,T-shirt,古布,,,
132241,132241GMLT001332,多摩市,全域,手押し車（一輪車）,テオシシャ,Wheelbarrow (unicycle),粗大ごみ,,,
132241,132241GMLT001333,多摩市,全域,手鏡,テカガミ,Hand-mirror,燃やせないごみ,,,
132241,132241GMLT001334,多摩市,全域,手紙【紙】,テガミ,Letter [paper,雑誌・雑紙,,個人情報は取り除いてください,
132241,132241GMLT001335,多摩市,全域,手さげ袋【ビニール】,テサゲブクロ,Handbag [Vinyl,プラスチック,,,
132241,132241GMLT001336,多摩市,全域,手さげ袋【紙】,テサゲブクロ,Handbag [Paper,雑誌・雑紙,,ひもで縛るか紙袋に入れて出してください,
132241,132241GMLT001337,多摩市,全域,手さげ袋【布・トートバッグ】,テサゲブクロ,"Handbag [Cloth, Tote bag",燃やせるごみ,,,
132241,132241GMLT001339,多摩市,全域,テスター（デジタル）,テスター,Tester (digital),小型家電・金属類,,,
132241,132241GMLT001341,多摩市,全域,手帳【皮手帳等】,テチョウ,"Notebooks [leather notebooks, etc.",燃やせるごみ,,,
132241,132241GMLT001342,多摩市,全域,手帳【紙類のみ】,テチョウ,Notebooks [paper only,雑誌・雑紙,,紙以外は取り除いてください,
132241,132241GMLT001347,多摩市,全域,鉄板,テッパン,Iron plate,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しない場合は粗大ごみになります,
132241,132241GMLT001343,多摩市,全域,鉄アレイ【重量5kg未満】,テツアレイ,Iron arrays [less than 5 kg in weight,小型家電・金属類,,,
132241,132241GMLT001344,多摩市,全域,鉄アレイ【重量5kg以上】,テツアレイ,Iron arrays [weight 5 kg or more,粗大ごみ,,,
132241,132241GMLT001346,多摩市,全域,鉄のパイプ（棒）,テツノパイプ,Iron pipe (rod),小型家電・金属類,,「長さ100cm以下、重量5kg未満」に該当しないものは粗大ごみになります,
132241,132241GMLT001348,多摩市,全域,鉄棒（家庭用）,テツボウ,Iron bar (for home use),粗大ごみ,,,
132241,132241GMLT001349,多摩市,全域,テニスボール,テニスボール,Tennis ball,燃やせるごみ,,,
132241,132241GMLT001350,多摩市,全域,テニスラケット【プラスチック・カーボン・木製】,テニスラケット,"Tennis Rackets [Plastic, Carbon, Wooden",燃やせるごみ,,,
132241,132241GMLT001351,多摩市,全域,手袋【ゴム・革・布・毛糸】,テブクロ,"Gloves [rubber, leather, cloth, woolen yarn",燃やせるごみ,,,
132241,132241GMLT001352,多摩市,全域,テレビ【ブラウン管式・液晶】,テレビ,Televisions [CRT and LCD,収集できません,,家電リサイクル品目につき専門業者に処理を依頼してください,
132241,132241GMLT001353,多摩市,全域,テレビアンテナ,テレビアンテナ,Television antenna,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しない場合は粗大ごみになります,
132241,132241GMLT001354,多摩市,全域,テレビゲーム機,テレビゲームキ,Video game console,小型家電・金属類,,,
132241,132241GMLT001355,多摩市,全域,テレビゲームのソフト【カセット型】,テレビゲームノソフト,Video game software [cassette type,小型家電・金属類,,,
132241,132241GMLT001356,多摩市,全域,テレビゲームのソフト【ディスク型】,テレビゲームノソフト,Video game software [Disk type,プラスチック,,,
132241,132241GMLT001357,多摩市,全域,テレビ台,テレビダイ,TV stand,粗大ごみ,,,
132241,132241GMLT001358,多摩市,全域,テレホンカード,テレホンカード,Telephone card,燃やせるごみ,,,
132241,132241GMLT001376,多摩市,全域,天井板,テンジョウイタ,Ceiling boards,収集できません,,販売店や専門業者に相談してください,
132241,132241GMLT001377,多摩市,全域,天体望遠鏡,テンタイボウエンキョウ,Astronomical telescope,粗大ごみ,,,
132241,132241GMLT001382,多摩市,全域,テント（家庭用）,テント,Tents (household use),燃やせるごみ,,指定袋に入らないものや重量5㎏以上のものは粗大ごみになります,
132241,132241GMLT001383,多摩市,全域,テント（家庭用）【支柱】,テント,Tent (household use) [prop].,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しないものは粗大ごみになります,
132241,132241GMLT001388,多摩市,全域,天ぷら油,テンプラアブラ,Tempura oil,燃やせるごみ,,紙や布にしみ込ませるか、固めてから排出してください※液状では排出できません,
132241,132241GMLT001389,多摩市,全域,天ぷら鍋,テンプラナベ,Tempura pot,小型家電・金属類,,,
132241,132241GMLT001393,多摩市,全域,転落防止柵,テンラクボウシサク,Fall prevention fence,粗大ごみ,,,
132241,132241GMLT001329,多摩市,全域,テーブル,テーブル,Table,粗大ごみ,,,
132241,132241GMLT001330,多摩市,全域,テーブルクロス【ビニール】,テーブルクロス,Tablecloth [Vinyl,プラスチック,,,
132241,132241GMLT001331,多摩市,全域,テーブルクロス【布】,テーブルクロス,Tablecloth [Cloth,古布,,,
132241,132241GMLT001327,多摩市,全域,テープ（カセット・ビデオ）,テープ,Tapes (cassette and video),燃やせるごみ,,ケースはプラスチックへ出してください,
132241,132241GMLT001328,多摩市,全域,テープレコーダー,テープレコーダー,Tape recorder,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しない場合は粗大ごみになります,
132241,132241GMLT001325,多摩市,全域,DVD（ケースも含む）,ディーブイディー,DVD (including case),プラスチック,,,
132241,132241GMLT001326,多摩市,全域,DVDプレーヤー,ディーブイディープレーヤー,DVD player,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しないものは粗大ごみになります,
132241,132241GMLT001338,多摩市,全域,デジタルカメラ,デジタルカメラ,Digital camera,小型家電・金属類,,,
132241,132241GMLT001340,多摩市,全域,デスク,デスク,Desk,粗大ごみ,,,
132241,132241GMLT001345,多摩市,全域,デッキブラシ【木・プラスチック】,デッキブラシ,"Deck brush [wood, plastic",燃やせるごみ,,40?の指定袋に半分以上入らないものは粗大ごみになります,
132241,132241GMLT001359,多摩市,全域,電気あんか,デンキアンカ,Electric heater,小型家電・金属類,,ジェル入りは燃やせないごみへ出してください,
132241,132241GMLT001360,多摩市,全域,電気カーペット,デンキカーペット,Electrically heated carpet,粗大ごみ,,指定袋に入るものは燃やせないごみへ出してください,
132241,132241GMLT001361,多摩市,全域,電気釜,デンキガマ,Electric rice-cooker,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しない場合は粗大ごみになります,
132241,132241GMLT001363,多摩市,全域,電気コンロ,デンキコンロ,Electric stove,小型家電・金属類,,,
132241,132241GMLT001362,多摩市,全域,電気コード,デンキコード,Electrical code,小型家電・金属類,,,
132241,132241GMLT001364,多摩市,全域,電気スタンド,デンキスタンド,Floor lamp,小型家電・金属類,,「長さ60cm以下、重量5kg未満」に該当しない場合は粗大ごみになります,
132241,132241GMLT001365,多摩市,全域,電気ドリル,デンキドリル,Electric drill,小型家電・金属類,,,
132241,132241GMLT001366,多摩市,全域,電気ポット,デンキポット,Hot water dispenser,小型家電・金属類,,,
132241,132241GMLT001367,多摩市,全域,電気毛布,デンキモウフ,Electric blanket,燃やせないごみ,,,
132241,132241GMLT001368,多摩市,全域,電球（白熱灯・グロー球）,デンキュウ,Light bulbs (incandescent lamps and glow bulbs),燃やせないごみ,,,
132241,132241GMLT001369,多摩市,全域,電源アダプター,デンゲンアダプター,Power adapter,小型家電・金属類,,,
132241,132241GMLT001370,多摩市,全域,電子オルガン,デンシオルガン,Electric organ (music),粗大ごみ,,,
