"全国地方公共団体コード","ID","地方公共団体名","介護サービス事業所名称","介護サービス事業所名称_カナ","介護サービス事業所名称_英字","実施サービス","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","所在地_都道府県","所在地_市区町村","所在地_町字","所在地_番地以下","建物名等(方書)","緯度","経度","高度の種別","高度の値","電話番号","内線番号","FAX番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","法人番号","法人の名称","事業所番号","利用可能曜日","利用可能曜日特記事項","定員","URL","画像","画像_ライセンス","備考"
"132136","132136800168","東村山市","白十字あきつの里","ハクジュウジアキツノサト","","小規模多機能型居宅介護","132136","","東京都東村山市秋津町3-41-65","東京都","東村山市","秋津町3丁目","41-65","","35.775600","139.482180","","","(042)313-0020","","(042)313-0115","","","","1890001","","","1392700074","","","","","","",""
"132136","132136800169","東村山市","コミュニティライフ やすらぎ荘","コミュニティライフ ヤスラギソウ","","認知症対応型共同生活介護","132136","","東京都東村山市野口町2-9-22","東京都","東村山市","野口町2丁目","9-22","","35.760190","139.460655","","","(042)394-0218","","(042)394-0261","","","","1890022","","","1372700425","","","","","","",""
"132136","132136800170","東村山市","グループホーム 宝亀","グループホーム ホウキ","","認知症対応型共同生活介護","132136","","東京都東村山市恩多町1-39-1","東京都","東村山市","恩多町1丁目","39-1","","35.752774","139.486589","","","(042)391-1752","","(042)391-1754","","","","1890011","","","1392700033","","","","","","",""
"132136","132136800171","東村山市","ニチイケアセンター美住","ニチイケアセンターミスミ","","認知症対応型共同生活介護","132136","","東京都東村山市美住町2-9-2","東京都","東村山市","美住町2丁目","9-2","","35.757891","139.465126","","","(042)398-7833","","(042)398-7834","","","","1890023","","","1392700041","","","","","","",""
"132136","132136800172","東村山市","東村山グループホームそよ風","ヒガシムラヤマグループホームソヨカゼ","","認知症対応型共同生活介護","132136","","東京都東村山市野口町2-10-1","東京都","東村山市","野口町2丁目","10-1","","35.759922","139.460970","","","(042)394-7764","","(042)318-1682","","","","1890022","","","1392700066","","","","","","",""
"132136","132136800173","東村山市","白十字あきつの里","ハクジュウジアキツノサト","","認知症対応型共同生活介護","132136","","東京都東村山市秋津町3-41-65","東京都","東村山市","秋津町3丁目","41-65","","35.775600","139.482180","","","(042)313-0888","","(042)313-0115","","","","1890001","","","1392700082","","","","","","",""
"132136","132136800174","東村山市","くめがわ翔裕園","クメガワショウユウエン","","認知症対応型共同生活介護","132136","","東京都東村山市栄町1-36-93","東京都","東村山市","栄町1丁目","36-93","","35.752277","139.477429","","","(042)390-0183","","(042)390-0185","","","","1890013","","","1392700108","","","","","","",""
"132136","132136800175","東村山市","グループホーム 敬愛の森","グループホーム ケイアイノモリ","","認知症対応型共同生活介護","132136","","東京都東村山市富士見町1-14-3","東京都","東村山市","富士見町1丁目","14-3","","35.744050","139.457441","","","(042)306-3196","","(042)306-3198","","","","1890024","","","1392700124","","","","","","",""
"132136","132136800176","東村山市","ひがしむらやま翔裕園","ヒガシムラヤマショウユウエン","","認知症対応型共同生活介護","132136","","東京都東村山市久米川町2-23-3","東京都","東村山市","久米川町2丁目","23-3","","35.763056","139.479355","","","(042)306-3503","","(042)395-0088","","","","1890003","","","1392700165","","","","","","",""
"132136","132136800177","東村山市","めぐりた翔裕園","メグタリタショウユウエン","","認知症対応型共同生活介護","132136","","東京都東村山市廻田町4-4-1","東京都","東村山市","廻田町4丁目","4-1","","35.758723","139.453934","","","(042)306-0620","","(042)306-0621","","","","1890025","","","1392700215","","","","","","",""
"132136","132136800178","東村山市","くめがわ翔裕園","クメガワショウユウエン","","複合型サービス（看護小規模多機能型居宅介護）","132136","","東京都東村山市栄町1-36-93","東京都","東村山市","栄町1丁目","36-93","","35.752277","139.477429","","","(042)390-0180","","(042)390-0185","","","","1890013","","","1392700116","","","","","","",""
"132136","132136800179","東村山市","看護小規模多機能 敬愛の森","カンゴショウキボタキノウ ケイアイノモリ","","複合型サービス（看護小規模多機能型居宅介護）","132136","","東京都東村山市富士見町1-14-3","東京都","東村山市","富士見町1丁目","14-3","","35.744050","139.457441","","","(042)306-3195","","(042)306-3198","","","","1890024","","","1392700132","","","","","","",""
"132136","132136800180","東村山市","ひがしむらやま翔裕園","ヒガシムラヤマショウユウエン","","複合型サービス（看護小規模多機能型居宅介護）","132136","","東京都東村山市久米川町2-23-3","東京都","東村山市","久米川町2丁目","23-3","","35.763056","139.479355","","","(042)306-3503","","(042)395-0088","","","","1890003","","","1392700173","","","","","","",""
"132136","132136800181","東村山市","デイサービスふじみ","デイサービスフジミ","","地域密着型通所介護","132136","","東京都東村山市富士見町5-5-58サンコーハイツ103","東京都","東村山市","富士見町5丁目","5-58 サンコーハイツ103","","35.745143","139.462728","","","(042)390-5350","","(042)306-2560","","","","1890024","","","1372700722","","","","","","",""
"132136","132136800182","東村山市","デイサービス花","デイサービスハナ","","地域密着型通所介護","132136","","東京都東村山市諏訪町2-23-13","東京都","東村山市","諏訪町2丁目","23-13","","35.771120","139.465458","","","(042)397-4653","","(042)397-4653","","","","1890021","","","1372700920","","","","","","",""
"132136","132136800183","東村山市","機能訓練型介護予防デイサービス オル＇オル","キノウクンレンガタカイゴヨボウデイサービス オル オル","","地域密着型通所介護","132136","","東京都東村山市恩多町3-1-22","東京都","東村山市","恩多町3丁目","1-22","","35.754460","139.478339","","","(042)392-4815","","(042)393-4790","","","","1890011","","","1372701316","","","","","","",""
"132136","132136800184","東村山市","はぎやまリハビリデイサービス","ハギヤマリハビリデイサービス","","地域密着型通所介護","132136","","東京都東村山市萩山町3-13-10メゾンユキ1F","東京都","東村山市","萩山町3丁目","13-10 メゾンユキ1F","","35.746686","139.472480","","","(042)313-3227","","(042)313-3239","","","","1890012","","","1372701381","","","","","","",""
"132136","132136800185","東村山市","デイサービス本舗 東村山","デイサービスホンポ ヒガシムラヤマ","","地域密着型通所介護","132136","","東京都東村山市青葉町2-11-8","東京都","東村山市","青葉町2丁目","11-8","","35.763130","139.486800","","","(042)315-0393","","(042)315-2918","","","","1890002","","","1372701589","","","","","","",""
"132136","132136800186","東村山市","デイサービス ユトリ","デイサービス ユトリ","","地域密着型通所介護","132136","","東京都東村山市恩多町2-38-1サニーハイツ村野1階","東京都","東村山市","恩多町2丁目","38-1 サニーハイツ村野1階","","35.748947","139.485702","","","(042)306-3677","","(042)306-3678","","","","1890011","","","1372701720","","","","","","",""
"132136","132136800187","東村山市","日帰りかんご みのり","ヒガエリカンゴ ミノリ","","地域密着型通所介護","132136","","東京都東村山市久米川町4-3-36","東京都","東村山市","久米川町4丁目","3-36","","35.760082","139.472915","","","(042)306-3917","","(042)306-3188","","","","1890003","","","1372701753","","","","","","",""
"132136","132136800188","東村山市","あるとケアくらぶ","アルトケアクラブ","","地域密着型通所介護","132136","","東京都東村山市本町2-17-3ハイツ宮本206","東京都","東村山市","本町2丁目","17-3 ハイツ宮本206","","35.760576","139.467823","","","(042)398-4320","","(042)306-4786","","","","1890014","","","1372701795","","","","","","",""
"132136","132136800189","東村山市","グリーンハウス東村山","グリーンハウスヒガシムラヤマ","","地域密着型通所介護","132136","","東京都東村山市野口町1-24-2エクセルハイム1F","東京都","東村山市","野口町1丁目","24-2 エクセルハイム1F","","35.758650","139.465091","","","(042)306-4981","","(042)306-4982","","","","1890022","","","1372701902","","","","","","",""
"132136","132136800190","東村山市","リハビリデイサービス りらくあっぷ美住","リハビリデイサービス リラクアップミスミ","","地域密着型通所介護","132136","","東京都東村山市美住町1-4-1グリーンタウン美住一番街9棟104","東京都","東村山市","美住町1丁目","4-1 グリーンタウン美住一番街9棟104","","35.748641","139.462613","","","(042)306-4765","","(042)306-4765","","","","1890023","","","1372701944","","","","","","",""
"132136","132136800191","東村山市","デイサービスリリー","デイサービスリリー","","地域密着型通所介護","132136","","東京都東村山市久米川町3-32-1","東京都","東村山市","久米川町3丁目","32-1","","35.762372","139.479396","","","(042)313-3150","","(042)306-2163","","","","1890003","","","1372701951","","","","","","",""
"132136","132136800192","東村山市","デイサービス シルバージム","デイサービス シルバージム","","地域密着型通所介護","132136","","東京都東村山市栄町2-31-1","東京都","東村山市","栄町2丁目","31-1","","35.749305","139.469844","","","(042)395-6666","","(042)403-4699","","","","1890013","","","1372701969","","","","","","",""
"132136","132136800193","東村山市","ＧＥＮＫＩＮＥＸＴ 秋津","ゲンキネクスト アキツ","","地域密着型通所介護","132136","","東京都東村山市秋津町5-35-2","東京都","東村山市","秋津町5丁目","35-2","","35.777234","139.491477","","","(042)306-3496","","(042)306-3562","","","","1890001","","","1372701977","","","","","","",""
"132136","132136800194","東村山市","Ｈａｐｐｙ Ｆａｍｉｌｙ 東村山事業所","ハッピーファミリー ヒガシムラヤマジギョウショ","","地域密着型通所介護","132136","","東京都東村山市久米川町5-4-1野崎ビル101","東京都","東村山市","久米川町5丁目","4-1 野崎ビル101","","35.770341","139.473345","","","(042)394-4570","","(042)394-4570","","","","1890003","","","1372701985","","","","","","",""
"132136","132136800195","東村山市","グリーンハウス久米川","グリーンハウスクメガワ","","地域密着型通所介護","132136","","東京都東村山市本町4-3-42ベルハイム101","東京都","東村山市","本町4丁目","3-42 ベルハイム101","","35.752541","139.470884","","","(042)306-4928","","(042)306-4929","","","","1890014","","","1372702009","","","","","","",""
"132136","132136800196","東村山市","リハビリデイサービス りらくあっぷ東村山","リハビリデイサービス リラクアップヒガシムラヤマ","","地域密着型通所介護","132136","","東京都東村山市野口町4-2-3コーポホルスⅢ1-B","東京都","東村山市","野口町4丁目","2-3 コーポホルスⅢ1-B","","35.762019","139.459871","","","(042)313-0965","","(042)313-0965","","","","1890022","","","1372702140","","","","","","",""
"132136","132136800197","東村山市","樹楽 くめがわ","キラク クメガワ","","地域密着型通所介護","132136","","東京都東村山市萩山町3-14-19","東京都","東村山市","萩山町3丁目","14-19","","35.746128","139.472057","","","(042)306-4373","","(042)306-4371","","","","1890012","","","1392700140","","","","","","",""
"132136","132136800198","東村山市","ステップぱーとなー東村山","ステップパートナーヒガシムラヤマ","","地域密着型通所介護","132136","","東京都東村山市野口町2-1-1シャイン21-1階","東京都","東村山市","野口町2丁目","1-1 シャイン21-1階","","35.761711","139.462091","","","(042)306-4536","","(042)306-4538","","","","1890022","","","1392700157","","","","","","",""
"132136","132136800199","東村山市","樹楽 デイサービス ひなたぼっこ","キラク デイサービス ヒナタボッコ","","地域密着型通所介護","132136","","東京都東村山市萩山町三丁目7-31","東京都","東村山市","萩山町3丁目","7-31","","35.743545","139.474583","","","(042)392-2122","","(042)313-3723","","","","1890012","","","1392700199","","","","","","",""
"132136","132136800200","東村山市","樹楽 デイサービス ひなたぼっこ栄町","キラク デイサービス ヒナタボッコサカエチョウ","","地域密着型通所介護","132136","","東京都東村山市栄町二丁目39-9","東京都","東村山市","栄町2丁目","39-9","","35.747220","139.470586","","","(042)306-2622","","(042)306-2684","","","","1890013","","","1392700207","","","","","","",""
"132136","132136800201","東村山市","入浴デイサービス ここね","ニュウヨクデイサービス ココネ","","地域密着型通所介護","132136","","東京都東村山市野口町2-13-78ハシバハイツ1F","東京都","東村山市","野口町2丁目","13-78 ハシバハイツ1F","","35.757703","139.462658","","","(042)391-3307","","(042)398-7880","","","","1890022","","","1392700223","","","","","","",""
"132136","132136800202","東村山市","デイサービス 宅老所 しぐれ屋","デイサービス タクロウショ シグレヤ","","地域密着型通所介護","132136","","東京都東村山市野口町3丁目48-14","東京都","東村山市","野口町3丁目","48-14","","35.766183","139.453950","","","(042)399-2455","","(042)399-2456","","","","1890022","","","1392700231","","","","","","",""
"132136","132136800203","東村山市","中央リハビリステーション エボルブ 東村山","チュウオウリハビリステーション エボルブ ヒガシムラヤマ","","地域密着型通所介護","132136","","東京都東村山市富士見町5-5-20","東京都","東村山市","富士見町5丁目","5-20","","35.744580","139.462921","","","(042)204-1577","","(042)204-1585","","","","1890024","","","1392700249","","","","","","",""
"132136","132136800204","東村山市","東村山市中部地域包括支援センター","ヒガシムラヤマシチュウブチイキホウカツシエンセンター","","介護予防支援","132136","","東京都東村山市野口町1-25-15","東京都","東村山市","野口町1丁目","25-15","","35.758257","139.464253","","","(042)394-6662","","","","","","1890022","","","1302700016","","","","","","",""
"132136","132136800205","東村山市","東村山市北部地域包括支援センター","ヒガシムラヤマシホクブチイキホウカツシエンセンター","","介護予防支援","132136","","東京都東村山市諏訪町2-26-1","東京都","東村山市","諏訪町2丁目","26-1","","35.770671","139.463848","","","(042)397-5123","","(042)397-5131","","","","1890021","","","1302700024","","","","","","",""
"132136","132136800206","東村山市","東村山市西部地域包括支援センター","ヒガシムラヤマシセイブチイキホウカツシエンセンター","","介護予防支援","132136","","東京都東村山市富士見町2-1-2","東京都","東村山市","富士見町2丁目","1-2","","35.744596","139.454001","","","(042)397-1091","","(042)392-7755","","","","1890024","","","1302700032","","","","","","",""
"132136","132136800207","東村山市","東村山市南部地域包括支援センター","ヒガシムラヤマシナンブチイキホウカツシエンセンター","","介護予防支援","132136","","東京都東村山市萩山町3-31-2","東京都","東村山市","萩山町3丁目","31-2","","35.743983","139.468180","","","(042)390-2211","","(042)390-2212","","","","1890012","","","1302700040","","","","","","",""
"132136","132136800208","東村山市","東村山市東部地域包括支援センター","ヒガシムラヤマシトウブチイキホウカツシエンセンター","","介護予防支援","132136","","東京都東村山市秋津町1-32-18","東京都","東村山市","秋津町1丁目","32-18","","35.773284","139.497237","","","(042)392-6388","","(042)396-1112","","","","1890001","","","1302700057","","","","","","",""
