全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,設置位置,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,小児対応設備の有無,URL,画像1,画像1_ライセンス,画像2,画像2_ライセンス,外部利用不可,備考,
132098,6600002,東京都町田市,小山中央小学校,オヤマチュウオウショウガッコウ,,132098,,東京都町田市小山ヶ丘3-7-1,東京都,町田市,小山ヶ丘,3-7-1,,35.60208336,139.3732948,,,学校内（体育館入口）,042-798-0670,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310209,,,,,,,
132098,6700001,東京都町田市,相原小学校,アイハラショウガッコウ,,132098,,東京都町田市相原町1673,東京都,町田市,相原町,1673,,35.60678603,139.3235509,,,校舎1F（校庭東門側）,042-771-2341,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,6700002,東京都町田市,相原小学校,アイハラショウガッコウ,,132098,,東京都町田市相原町1673,東京都,町田市,相原町,1673,,35.60678603,139.3235509,,,学校内（職員室）,042-771-2341,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310210,,,,,,,
132098,6800001,東京都町田市,大戸小学校,オオトショウガッコウ,,132098,,東京都町田市相原町3765-3,東京都,町田市,相原町,3765-3,,35.60953767,139.3033732,,,体育館棟1F玄関脇,042-782-9091,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,6800002,東京都町田市,大戸小学校,オオトショウガッコウ,,132098,,東京都町田市相原町3765-3,東京都,町田市,相原町,3765-3,,35.60953767,139.3033732,,,学校内（職員室）,042-782-9091,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310211,,,,,,,
132098,6900001,東京都町田市,町田第一中学校,マチダダイイチチュウガッコウ,,132098,,東京都町田市中町1-27-5,東京都,町田市,中町,1-27-5,,35.55107972,139.4459759,,,プール・体育館棟1F玄関脇,042-722-2420,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,6900002,東京都町田市,町田第一中学校,マチダダイイチチュウガッコウ,,132098,,東京都町田市中町1-27-5,東京都,町田市,中町,1-27-5,,35.55107972,139.4459759,,,学校内（職員室）,042-722-2420,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1320092,,,,,,,
132098,6900003,東京都町田市,町田第一中学校,マチダダイイチチュウガッコウ,,132098,,東京都町田市中町1-27-5,東京都,町田市,中町,1-27-5,,35.55107972,139.4459759,,,学校内（郊外体育指導用）【仮設校舎】,042-722-2420,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1320092,,,,,,,
132098,7000001,東京都町田市,町田第二中学校,マチダダイニチュウガッコウ,,132098,,東京都町田市南大谷1327,東京都,町田市,南大谷,1327,,35.54957181,139.4551162,,,学校内（職員玄関）,042-722-1101,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1320093,,,,,,,
132098,7000002,東京都町田市,町田第二中学校,マチダダイニチュウガッコウ,,132098,,東京都町田市南大谷1327,東京都,町田市,南大谷,1327,,35.54957181,139.4551162,,,学校内（生徒昇降口）,042-722-1101,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1320093,,,,,,,
132098,7100001,東京都町田市,町田第三中学校,マチダダイサンチュウガッコウ,,132098,,東京都町田市本町田1853,東京都,町田市,本町田,1853,,35.56154108,139.4321071,,,学校内（職員室）,042-722-6095,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1320094,,,,,,,
132098,7100002,東京都町田市,町田第三中学校,マチダダイサンチュウガッコウ,,132098,,東京都町田市本町田1853,東京都,町田市,本町田,1853,,35.56154108,139.4321071,,,学校内（体育館入口）,042-722-6095,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1320094,,,,,,,
132098,7200001,東京都町田市,南大谷中学校,ミナミオオヤチュウガッコウ,,132098,,東京都町田市南大谷985-1,東京都,町田市,南大谷,985-1,,35.55079956,139.4634209,,,校舎1F保健室外,042-723-5567,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,7200002,東京都町田市,南大谷中学校,ミナミオオヤチュウガッコウ,,132098,,東京都町田市南大谷985-1,東京都,町田市,南大谷,985-1,,35.55079956,139.4634209,,,学校内（校長室前廊下）,042-723-5567,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1320095,,,,,,,
132098,7300001,東京都町田市,南中学校,ミナミチュウガッコウ,,132098,,東京都町田市金森3-27-1,東京都,町田市,金森,3-27-1,,35.52683847,139.4617776,,,校舎2F体育館連絡通路（階段沿い）,042-796-2248,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,7300002,東京都町田市,南中学校,ミナミチュウガッコウ,,132098,,東京都町田市金森3-27-1,東京都,町田市,金森,3-27-1,,35.52683847,139.4617776,,,学校内（職員室前廊下）,042-796-2248,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1320096,,,,,,,
132098,7400001,東京都町田市,つくし野中学校,ツクシノチュウガッコウ,,132098,,東京都町田市南つくし野2-14-2,東京都,町田市,南つくし野,2-14-2,,35.51856911,139.4770117,,,校舎1F体育館側昇降口,042-795-0323,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,7400002,東京都町田市,つくし野中学校,ツクシノチュウガッコウ,,132098,,東京都町田市南つくし野2-14-2,東京都,町田市,南つくし野,2-14-2,,35.51856911,139.4770117,,,学校内（生徒昇降口）,042-795-0323,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1320097,,,,,,,
132098,7500001,東京都町田市,成瀬台中学校,ナルセダイチュウガッコウ,,132098,,東京都町田市成瀬台2-5-1,東京都,町田市,成瀬台,2-5-1,,35.55069644,139.4771984,,,校舎1F（体育館連絡通路側）,042-728-6030,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,7500002,東京都町田市,成瀬台中学校,ナルセダイチュウガッコウ,,132098,,東京都町田市成瀬台2-5-1,東京都,町田市,成瀬台,2-5-1,,35.55069644,139.4771984,,,学校内（職員室）,042-728-6030,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1320098,,,,,,,
132098,7600001,東京都町田市,南成瀬中学校,ミナミナルセチュウガッコウ,,132098,,東京都町田市南成瀬7-7-1,東京都,町田市,南成瀬,7-7-1,,35.53366694,139.482134,,,校舎1F（体育館連絡通路側）,042-729-3441,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,7600002,東京都町田市,南成瀬中学校,ミナミナルセチュウガッコウ,,132098,,東京都町田市南成瀬7-7-1,東京都,町田市,南成瀬,7-7-1,,35.53366694,139.482134,,,学校内（2F職員玄関）,042-729-3441,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1320098,,,,,,,
132098,7700001,東京都町田市,鶴川中学校,ツルカワチュウガッコウ,,132098,,東京都町田市小野路町1905-1,東京都,町田市,小野路町,1905-1,,35.59367678,139.4537764,,,学校温水プール開放玄関脇,042-735-2405,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,7700002,東京都町田市,鶴川中学校,ツルカワチュウガッコウ,,132098,,東京都町田市小野路町1905-1,東京都,町田市,小野路町,1905-1,,35.59367678,139.4537764,,,学校内（職員室）,042-735-2405,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1320100,,,,,,,
132098,7800001,東京都町田市,鶴川第二中学校,ツルカワダイニチュウガッコウ,,132098,,東京都町田市鶴川6-4,東京都,町田市,鶴川,6-4,,35.59012258,139.4750023,,,校舎1Fプール側昇降口,042-734-4343,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,7800002,東京都町田市,鶴川第二中学校,ツルカワダイニチュウガッコウ,,132098,,東京都町田市鶴川6-4,東京都,町田市,鶴川,6-4,,35.59012258,139.4750023,,,学校内（体育館通路）,042-734-4343,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1320101,,,,,,,
132098,7900001,東京都町田市,薬師中学校,ヤクシチュウガッコウ,,132098,,東京都町田市金井1-20-1,東京都,町田市,金井,1-20-1,,35.57586925,139.44919,,,校舎1F事務室前昇降口,042-725-5002,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,7900002,東京都町田市,薬師中学校,ヤクシチュウガッコウ,,132098,,東京都町田市金井1-20-1,東京都,町田市,金井,1-20-1,,35.57586925,139.44919,,,学校内（職員玄関）,042-725-5002,,,,,,6000020132098,町田市,月火水木金,8:20,16:50,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1320102,,,,,,,
132098,8000001,東京都町田市,金井中学校,カナイチュウガッコウ,,132098,,東京都町田市金井6-15-1,東京都,町田市,金井,6-15-1,,35.57643822,139.4624812,,,体育館棟1F玄関脇,042-734-0259,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,8000002,東京都町田市,金井中学校,カナイチュウガッコウ,,132098,,東京都町田市金井6-15-1,東京都,町田市,金井,6-15-1,,35.57643822,139.4624812,,,学校内（職員玄関）,042-734-0259,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1320104,,,,,,,
132098,8100001,東京都町田市,忠生中学校,タダオチュウガッコウ,,132098,,東京都町田市忠生3-14-1,東京都,町田市,忠生,3-14-1,,35.57798375,139.4150644,,,校舎1F校庭・体育館連絡通路,042-791-1021,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,8100002,東京都町田市,忠生中学校,タダオチュウガッコウ,,132098,,東京都町田市忠生3-14-1,東京都,町田市,忠生,3-14-1,,35.57798375,139.4150644,,,学校内（職員室）,042-791-0821,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1320105,,,,,,,
132098,8200001,東京都町田市,山崎中学校,ヤマザキチュウガッコウ,,132098,,東京都町田市山崎町1445,東京都,町田市,山崎町,1445,,35.57775214,139.4319285,,,学校内（2F職員玄関）,042-793-1021,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1320106,,,,,,,
132098,8200002,東京都町田市,山崎中学校,ヤマザキチュウガッコウ,,132098,,東京都町田市山崎町1445,東京都,町田市,山崎町,1445,,35.57775214,139.4319285,,,学校内（体育館入口）,042-793-1021,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1320106,,,,,,,
132098,8300001,東京都町田市,木曽中学校,キソチュウガッコウ,,132098,,東京都町田市木曽西2-4-9,東京都,町田市,木曽西,2-4-9,,35.56866111,139.413324,,,プール棟1F靴置き場,042-792-3081,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,8300002,東京都町田市,木曽中学校,キソチュウガッコウ,,132098,,東京都町田市木曽西2-4-9,東京都,町田市,木曽西,2-4-9,,35.56866111,139.413324,,,学校内（職員室前廊下）,042-792-3081,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1320107,,,,,,,
132098,8400001,東京都町田市,真光寺中学校,シンコウジチュウガッコウ,,132098,,東京都町田市真光寺3-8-1,東京都,町田市,真光寺,3-8-1,,35.59753114,139.4646209,,,学校内（職員玄関）,042-734-4605,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1320103,,,,,,,
132098,8400002,東京都町田市,真光寺中学校,シンコウジチュウガッコウ,,132098,,東京都町田市真光寺3-8-1,東京都,町田市,真光寺,3-8-1,,35.59753114,139.4646209,,,学校内（生徒昇降口）,042-734-4605,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1320103,,,,,,,
132098,8500001,東京都町田市,小山田中学校,オヤマダチュウガッコウ,,132098,,東京都町田市小山田桜台1-12,東京都,町田市,小山田桜台,1-12,,35.587323,139.4039928,,,学校内（職員玄関）,042-797-4545,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1320108,,,,,,,
132098,8500002,東京都町田市,小山田中学校,オヤマダチュウガッコウ,,132098,,東京都町田市小山田桜台1-12,東京都,町田市,小山田桜台,1-12,,35.587323,139.4039928,,,学校内（体育館）,042-797-4545,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1320108,,,,,,,
132098,8600001,東京都町田市,小山中学校,オヤマチュウガッコウ,,132098,,東京都町田市小山ヶ丘1-2-4,東京都,町田市,小山ヶ丘,1-2-4,,35.59514769,139.386153,,,校舎1F保健室前,042-798-1251,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,8600002,東京都町田市,小山中学校,オヤマチュウガッコウ,,132098,,東京都町田市小山ヶ丘1-2-4,東京都,町田市,小山ヶ丘,1-2-4,,35.59514769,139.386153,,,学校内（昇降口）,042-798-1251,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1320109,,,,,,,
132098,8700001,東京都町田市,堺中学校,サカイチュウガッコウ,,132098,,東京都町田市相原町752,東京都,町田市,相原町,752,,35.60459461,139.3366983,,,学校内（職員玄関）,042-771-2348,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1320110,,,,,,,
132098,8700002,東京都町田市,堺中学校,サカイチュウガッコウ,,132098,,東京都町田市相原町752,東京都,町田市,相原町,752,,35.60459461,139.3366983,,,学校内（体育館入口）,042-771-2348,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1320110,,,,,,,
132098,8800001,東京都町田市,武蔵岡中学校,ムサシオカチュウガッコウ,,132098,,東京都町田市相原町3865,東京都,町田市,相原町,3865,,35.60933222,139.3048867,,,クラブハウス内,042-783-1500,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,8800002,東京都町田市,武蔵岡中学校,ムサシオカチュウガッコウ,,132098,,東京都町田市相原町3865,東京都,町田市,相原町,3865,,35.60933222,139.3048867,,,学校内（職員室）,042-782-9155,,,,,,6000020132098,町田市,月火水木金,8:15,16:45,土曜授業日は利用可能。年末年始（12/29～1/3）、学校閉庁期間は終日利用不可。,無,http://www11.schoolweb.ne.jp/swas/index.php?id=1310211,,,,,,,
132098,8900001,東京都町田市,教育センター,キョウイクセンター,,132098,,東京都町田市木曽東3-1-3,東京都,町田市,木曽東,3-1-3,,35.55965831,139.4240951,,,クラブハウス内,042-792-1255,,,,,,6000020132098,町田市,月火水木金土日,17:00,21:00,土曜日、日曜日、祝休日の利用可能時間は8:00～21:00まで。夏季期間の平日については、8:00～21:00まで利用可能。,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/gakkou_kaihou.html,,,,,,学校教育に支障のない範囲で貸出。,
132098,8900002,東京都町田市,教育センター,キョウイクセンター,,132098,,東京都町田市木曽東3-1-3,東京都,町田市,木曽東,3-1-3,,35.55965831,139.4240951,,,1号館事務室内,042-793-2481,,,,,,6000020132098,町田市,月火水木金,8:30,17:00,,有,http://www11.schoolweb.ne.jp/swas/index.php?id=1350006,,,,,,,
132098,8900003,東京都町田市,教育センター,キョウイクセンター,,132098,,東京都町田市木曽東3-1-3,東京都,町田市,木曽東,3-1-3,,35.55965831,139.4240951,,,体育館入口,042-793-2481,,,,,,6000020132098,町田市,月火水木金,8:30,17:00,体育館未使用時は利用不可。,有,http://www11.schoolweb.ne.jp/swas/index.php?id=1350006,,,,,,,
132098,9000001,東京都町田市,国際版画美術館,コクサイハンガビジュツカン,,132098,,東京都町田市原町田4-28-1,東京都,町田市,原町田,4-28-1,,35.54426772,139.4551922,,,事務室前廊下,042-726-2771,,,,,,6000020132098,町田市,火水木金土日,10:00,17:00,土曜日、日曜日、祝休日の利用可能時間は17:30まで。月曜日（祝休日の場合利用可能。翌日火曜日は終日利用不可）は終日利用不可。,有,https://hanga-museum.jp/,,,,,,,
132098,9100001,東京都町田市,町田リス園,マチダリスエン,,132098,,東京都町田市薬師台1-733-1,東京都,町田市,薬師台,1-733-1,,35.57805895,139.4499793,,,売店入口脇,042-734-1001,,,,,,6000020132098,町田市,月水木金土日,10:00,16:00,火曜日（祝休日の場合は利用可能、翌日水曜日は終日利用不可）、6・9・12月の第1火曜日～金曜日、年末年始（12/27～1/2）は終日利用不可。,有,https://www.machida-risuen.com,,,,,,,
132098,9200001,東京都町田市,町田ダリア園,マチダダリアエン,,132098,,東京都町田市山崎町1213-1,東京都,町田市,山崎町,1213-1,,35.57589398,139.4402235,,,温室北側入口脇,042-722-0538,,,,,,6000020132098,町田市,月火水木金土日,8:30,17:30,年末年始（12/29～1/3）は終日利用不可。,有,http://www.dahlia-machida.com/,,,,,,開園期間についてはお問い合わせください。,
132098,9300001,東京都町田市,大賀藕絲館,オオガグウシカン,,132098,,東京都町田市下小山田町3267,東京都,町田市,下小山田町,3267,,35.58500636,139.4091928,,,事務室内,042-797-1616,,,,,,6000020132098,町田市,月火水木金,8:30,17:30,土曜日、日曜日、祝休日、年末年始（12/29～1/3）は終日利用不可。,有,https://machida-ikuseikai.net/,,,,,,,
132098,9400001,東京都町田市,美術工芸館,ビジュツコウゲイカン,,132098,,東京都町田市忠生3-6-22,東京都,町田市,忠生,3-6-22,,35.57742222,139.4190919,,,事務室内,042-793-2227,,,,,,6000020132098,町田市,月火水木金,8:30,17:30,土曜日、日曜日、祝休日、年末年始（12/29～1/3）は終日利用不可。,有,https://machida-ikuseikai.net/service/kougeikan.html,,,,,,,
132098,9600001,東京都町田市,ふれあい桜館,フレアイサクラカン,,132098,,東京都町田市下小山田町3580,東京都,町田市,下小山田町,3580,,35.58520442,139.40816,,,2F事務室横,042-797-2971,,,,,,6000020132098,町田市,火水木金土日,9:00,16:00,月曜日、祝休日（月曜日が祝休日の場合は火曜日も、敬老の日は除く）、年末年始（12/29～1/3）は終日利用不可。,無,https://www.city.machida.tokyo.jp/iryo/old/shiminnokatae/ikigai/fureaikan.html,,,,,,,
132098,9700001,東京都町田市,ふれあいもみじ館,フレアイモミジカン,,132098,,東京都町田市金森東3-17-14,東京都,町田市,金森東,3-17-14,,35.53039282,139.465254,,,1Fホール,042-796-1020,,,,,,6000020132098,町田市,火水木金土日,9:00,16:00,月曜日、祝休日（月曜日が祝休日の場合は火曜日も、敬老の日は除く）、年末年始（12/29～1/3）は終日利用不可。,有,https://www.city.machida.tokyo.jp/iryo/old/shiminnokatae/ikigai/fureaikan.html,,,,,,,
132098,9800001,東京都町田市,ふれあいいちょう館,フレアイイチョウカン,,132098,,東京都町田市大蔵町1984-1,東京都,町田市,大蔵町,1984-1,,35.58898797,139.4681171,,,1F事務室脇,042-735-5020,,,,,,6000020132098,町田市,火水木金土日,9:00,16:00,月曜日、祝休日（月曜日が祝休日の場合は火曜日も、敬老の日は除く）、年末年始（12/29～1/3）は終日利用不可。,無,https://www.city.machida.tokyo.jp/iryo/old/shiminnokatae/ikigai/fureaikan.html,,,,,,,
132098,9900001,東京都町田市,ふれあいくぬぎ館,フレアイクヌギカン,,132098,,東京都町田市山崎町2160-4,東京都,町田市,山崎町,2160-4,,35.56859211,139.4367405,,,木曽山崎コミュニティセンターA館2F,042-793-6331,,,,,,6000020132098,町田市,月火水木金土,9:00,16:00,日曜日、祝休日(敬老の日は除く)、年末年始（12/29～1/3）は終日利用不可。,無,https://www.city.machida.tokyo.jp/iryo/old/shiminnokatae/ikigai/fureaikan.html,,,,,,,
132098,10000001,東京都町田市,ふれあいけやき館,フレアイケヤキカン,,132098,,東京都町田市相原町795-1,東京都,町田市,相原町,795-1,,35.60426225,139.3333939,,,2F受付前,042-770-6234,,,,,,6000020132098,町田市,月火水木金土,9:00,16:00,日曜日、祝休日(敬老の日は除く)、年末年始（12/29～1/3）は終日利用不可。,無,https://www.city.machida.tokyo.jp/iryo/old/shiminnokatae/ikigai/fureaikan.html,,,,,,,
