全国地方公共団体コード,ID,地方公共団体名,地区名,ゴミの品目,ゴミの品目_カナ,ゴミの品目_英字,分別区分,注意点,備考,粗大ごみ回収料金
132292,132292GMLT000717,西東京市,全域,鉄の棒,テツノボウ,Iron rod,金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。（1メートル以上は粗大ごみ）,
132292,132292GMLT000718,西東京市,全域,鉄パイプ（細いもの）,テツパイプ,Iron pipe (thin),金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。（1メートル以上のものは粗大ごみ。事業系ごみは収集できません）,
132292,132292GMLT000719,西東京市,全域,テニスボール,テニスボール,Tennis ball,不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000720,西東京市,全域,テニスラケット（木製以外）,テニスラケット,Tennis rackets (non-wooden),不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000721,西東京市,全域,テニスラケット（木製）,テニスラケット,Tennis racket (wooden),可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000722,西東京市,全域,手袋,テブクロ,Glove,可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000723,西東京市,全域,テレビ,テレビ,TV,家電リサイクル法対象製品,,購入した家電販売店に引取りを依頼してください。販売店が不明等の場合は、西東京市運搬代表業者（武蔵野清運 電話：042-438-8938）に依頼してください。,
132292,132292GMLT000724,西東京市,全域,テレビアンテナ,テレビアンテナ,Television antenna,金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。 カゴに入らないものは粗大ごみ 申込制 受付専用電話（042-421-5411）処理手数料200円,
132292,132292GMLT000725,西東京市,全域,テレビ台（木製・金属製・プラスチック製）,テレビダイ,"TV stands (wooden, metal, plastic)",粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 500円,
132292,132292GMLT000726,西東京市,全域,テレフォンカード,テレフォンカード,Telephone card,不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000727,西東京市,全域,テント（キャンプ用簡易テント）,テント,Tents (simple camping tents),粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 500円,
132292,132292GMLT000728,西東京市,全域,てんぷら油,テンプラアブラ,Tempura oil,廃食用油,,もれないようにふたの付いた容器に入れて、敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000729,西東京市,全域,テーブル,テーブル,Table,粗大ごみ,,申込制 受付専用電話（042-421-5411） 処理手数料 500円,
132292,132292GMLT000730,西東京市,全域,テーブルクロス（布製）,テーブルクロス,Tablecloth (cloth),古紙・古布類（衣類等）,,透明・半透明の袋に入れるか、ひも等で束ねて、敷地内の収集しやすい場所に出してください。（濡れると資源になりませんので雨の日は避けてください。）,
132292,132292GMLT000731,西東京市,全域,テーブルクロス（ビニール製）,テーブルクロス,Tablecloth (vinyl),不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000732,西東京市,全域,テープレコーダー,テープレコーダー,Tape recorder,小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000733,西東京市,全域,ディスプレイ,ディスプレイ,Display,パソコンリサイクル,,メーカーに回収を申し込んでください。自作パソコン等についてはパソコン3R推進協会（03-5282-7685）に申し込んでください。,
132292,132292GMLT000734,西東京市,全域,電気アンカ,デンキアンカ,Electric foot warmer,小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000001,西東京市,全域,電気カミソリ,デンキカミソリ,Electric razor,小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000002,西東京市,全域,電気カーペット（3畳以上）,デンキカーペット,Electric carpet (3 tatami or more),粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 500円,
132292,132292GMLT000003,西東京市,全域,電気カーペット（3畳未満）,デンキカーペット,Electric carpet (under 3 tatami mats),粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料200円 （指定収集袋（黄色）に入れば不燃ごみ）,
132292,132292GMLT000004,西東京市,全域,電気釜,デンキガマ,Electric rice-cooker,小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000005,西東京市,全域,電気ケトル,デンキケトル,Electric kettle,小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000006,西東京市,全域,電気こたつ,デンキコタツ,Electric kotatsu,粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 500円,
132292,132292GMLT000007,西東京市,全域,電気コンロ,デンキコンロ,Electric stove,金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。,
132292,132292GMLT000008,西東京市,全域,電気コード・ケーブル,デンキコード・ケーブル,Electrical cords and cables,小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000009,西東京市,全域,電気スタンド,デンキスタンド,Floor lamp,小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000010,西東京市,全域,電気ストーブ,デンキストーブ,Electric heater,小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000011,西東京市,全域,電気ポット,デンキポット,Hot water dispenser,小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000012,西東京市,全域,電気毛布,デンキモウフ,Electric blanket,不燃ごみ,,指定収集袋（黄色）で出してください。（電気毛布と表示してください。）,
132292,132292GMLT000013,西東京市,全域,電気もちつき機,デンキモチツキキ,Electric rice-cooker,小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000014,西東京市,全域,電球（LEDを含む）,デンキュウ,Light bulbs (including LED),不燃ごみ,,指定収集袋（黄色）で出してください。（蛍光管とは一緒にしないでください。）,
132292,132292GMLT000015,西東京市,全域,電子オルガン,デンシオルガン,Electric organ (music),市で収集できない物,,専門業者や購入先にご相談を、または、廃棄物処理業者を紹介します。,
132292,132292GMLT000016,西東京市,全域,電子たばこ,デンシタバコ,Electronic cigarette,有害ごみ・危険物,,不燃ごみの日に透明・半透明の袋に入れて出してください。,
132292,132292GMLT000017,西東京市,全域,電子レンジ,デンシレンジ,Microwave oven,粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 500円,
132292,132292GMLT000018,西東京市,全域,電卓,デンタク,Calculator (electronic),小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000019,西東京市,全域,電池,デンチ,Battery,有害ごみ・危険物,,不燃ごみの日に透明・半透明の袋に入れて出してください。,
132292,132292GMLT000020,西東京市,全域,電動かんな（家庭用）,デンドウカンナ,Electric planer (for home use),小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000021,西東京市,全域,電動のこぎり（家庭用）,デンドウノコギリ,Electric saw (for home use),小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000022,西東京市,全域,電動ベッド,デンドウベッド,Electric bed,市で収集できない物,,専門業者や購入先にご相談を、または、廃棄物処理業者を紹介します。,
132292,132292GMLT000023,西東京市,全域,電話機,デンワキ,Telephone instrument,小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000024,西東京市,全域,電話台,デンワダイ,Telephone stand,粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 200円,
132292,132292GMLT000025,西東京市,全域,砥石（といし）,トイシ,Whetstone,不燃ごみ,,指定収集袋（黄色）で出してください。（できるだけ使い切ってください。）,
132292,132292GMLT000026,西東京市,全域,トイレカバー（化学繊維）,トイレカバー,Toilet cover (synthetic fiber),不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000027,西東京市,全域,トイレカバー（天然繊維）,トイレカバー,Toilet cover (natural fiber),可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000028,西東京市,全域,トイレットペーパー,トイレットペーパー,Toilet paper,可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000029,西東京市,全域,トイレットペーパーの芯,トイレットペーパーノシン,Toilet paper core,古紙・古布類（衣類等）,,雑誌・雑紙類と一緒に、敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000030,西東京市,全域,トイレットペーパーの外袋,トイレットペーパーノソトブクロ,Outer bag of toilet paper,プラスチック容器包装類,,指定収集袋（透明）で出してください。,
132292,132292GMLT000031,西東京市,全域,トイレ便座（プラスチック製）,トイレベンザ,Toilet seat (plastic),不燃ごみ,,指定収集袋（黄色）で出してください。洗浄式は粗大ごみ 申込制 受付専用電話（042-421-5411） 処理手数料 500円,
132292,132292GMLT000032,西東京市,全域,陶磁器類,トウジキルイ,Ceramics,不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000033,西東京市,全域,豆腐容器（プラスチック製）,トウフヨウキ,Tofu container (plastic),プラスチック容器包装類,,中身を空にして 指定収集袋（透明）で出してください。,
132292,132292GMLT000034,西東京市,全域,灯油,トウユ,Kerosene,市で収集できない物,,専門業者や購入先にご相談を、または、廃棄物処理業者を紹介します。,
132292,132292GMLT000035,西東京市,全域,時計（電池・電気）,トケイ,Watches (battery and electric),小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000036,西東京市,全域,トタン板,トタンイタ,Galvanized sheet iron,市で収集できない物,,専門業者や購入先にご相談を、または、廃棄物処理業者を紹介します。,
132292,132292GMLT000037,西東京市,全域,戸棚（高さ120センチメートル以上）,トダナ,Cupboards (120 cm or more in height),粗大ごみ,,"申込制 受付専用電話（042-421-5411）処理手数料 1,000円",
132292,132292GMLT000038,西東京市,全域,戸棚（高さ120センチメートル未満）,トダナ,Cupboard (less than 120 cm high),粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 500円,
132292,132292GMLT000039,西東京市,全域,トマトケチャップの容器（びん製）,トマトケチャップノヨウキ,Tomato ketchup container (made of bottle),びん・スプレー缶・ライター,,中身を空にして、すすいで、敷地内の収集しやすい場所にカゴ等に入れて出してください。キャップ・ふたは、品目欄の「キャップ」「ふた」を参照しそれぞれの素材で分別して出してください。（汚れの落ちないものは不燃ごみ）,
132292,132292GMLT000040,西東京市,全域,トマトケチャップの容器（プラスチック製）,トマトケチャップノヨウキ,Plastic container for tomato ketchup,不燃ごみ,,指定収集袋（黄色）で出してください。（洗ってきれいなものは、プラスチック容器包装類）,
132292,132292GMLT000041,西東京市,全域,トラロープ,トラロープ,Tiger rope,不燃ごみ,,指定収集袋（黄色）で出してください。事業所から排出されるものは収集できません。,
132292,132292GMLT000042,西東京市,全域,トランク,トランク,Trunk,粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 200円,
132292,132292GMLT000043,西東京市,全域,鳥かご（金属製）,トリカゴ,Bird cage (metal),金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。,
132292,132292GMLT000044,西東京市,全域,塗料,トリョウ,Painting material,市で収集できない物,,専門業者や購入先にご相談を、または、廃棄物処理業者を紹介します。,
132292,132292GMLT000045,西東京市,全域,トレイ（金属製）,トレイ,Tray (metal),金属類,,中身を空にして、すすいで、敷地内の収集しやすい場所にカゴ等に入れて出してください。,
132292,132292GMLT000046,西東京市,全域,トレイ（食品トレイ）,トレイ,Trays (food trays),プラスチック容器包装類,,中身を空にし、すすいで、指定収集袋（透明）で出してください。 （汚れの落ちないものは不燃ごみ）,
132292,132292GMLT000047,西東京市,全域,トロフィー,トロフィー,Trophy,不燃ごみ,,指定収集袋（黄色）で出してください。（一辺が30センチメートル以上のものは粗大ごみ）,
132292,132292GMLT000048,西東京市,全域,トンカチ,トンカチ,(iron) hammer,金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。,
132292,132292GMLT000049,西東京市,全域,トースター,トースター,Toaster,金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。,
132292,132292GMLT000050,西東京市,全域,ドア,ドア,Door,市で収集できない物,,専門業者や購入先にご相談を、または、廃棄物処理業者を紹介します。,
132292,132292GMLT000051,西東京市,全域,ドアノブ,ドアノブ,Doorknob,金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。,
132292,132292GMLT000052,西東京市,全域,土砂,ドシャ,Earth and sand,市で収集できない物,,専門業者や購入先にご相談を、または、廃棄物処理業者を紹介します。,
132292,132292GMLT000053,西東京市,全域,土鍋,ドナベ,Earthenware pot,不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000054,西東京市,全域,ドライバー（家庭用）,ドライバー,Screwdriver (household use),金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。収集の際、危険のないようにしてください。,
132292,132292GMLT000055,西東京市,全域,ドライヤー,ドライヤー,Dryer,小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000056,西東京市,全域,ドラム缶,ドラムカン,Oil Drum,市で収集できない物,,専門業者や購入先にご相談を、または、廃棄物処理業者を紹介します。,
132292,132292GMLT000057,西東京市,全域,ドラムセット,ドラムセット,Drum-set,粗大ごみ,,"申込制 受付専用電話（042-421-5411）処理手数料 1,500円",
132292,132292GMLT000058,西東京市,全域,ドリンク缶,ドリンクカン,Drink can,缶,,中身を空にして、すすいで、敷地内の収集しやすい場所にカゴ等に入れて出してください。,
132292,132292GMLT000059,西東京市,全域,ドリンクびん,ドリンクビン,Beverage bottle,びん・スプレー缶・ライター,,中身を空にして、すすいで、敷地内の収集しやすい場所にカゴ等に入れて出してください。キャップ・ふたは、品目欄の「キャップ」「ふた」を参照しそれぞれの素材で分別して出してください。,
132292,132292GMLT000060,西東京市,全域,ドレッサー（鏡台）,ドレッサー,Dresser (mirror stand),粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 500円,
132292,132292GMLT000061,西東京市,全域,ドレッシング容器（びん製）,ドレッシングヨウキ,Dressing Container (Bottle),びん・スプレー缶・ライター,,中身を空にして、すすいで、敷地内の収集しやすい場所にカゴ等に入れて出してください。キャップ・ふたは、品目欄の「キャップ」「ふた」を参照しそれぞれの素材で分別して出してください。（汚れの落ちないものは不燃ごみ）,
132292,132292GMLT000062,西東京市,全域,ドレッシング容器（プラスチック製）,ドレッシングヨウキ,Dressing container (plastic),プラスチック容器包装類,,中身を空にし、すすいで、指定収集袋（透明）で出してください。 （汚れの落ちないものは不燃ごみ）,
132292,132292GMLT000063,西東京市,全域,どんぶり （インスタント麺等の容器）,ドンブリ,"Douburi (Containers for instant noodles, etc.)",プラスチック容器包装類,,中身を空にし、すすいで、指定収集袋（透明）で出してください。（汚れの落ちないものは不燃ごみ）,
132292,132292GMLT000064,西東京市,全域,どんぶり （陶器製）,ドンブリ,Ceramic bowl,不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000065,西東京市,全域,ナイフ類,ナイフルイ,Knives,有害ごみ・危険物,,不燃ごみの日に透明・半透明の袋で、収集の際、危険がないようにして出してください。,
132292,132292GMLT000066,西東京市,全域,長靴,ナガグツ,Rubber boots,不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000067,西東京市,全域,流し台（ホーロー以外の単品）,ナガシダイ,Sink (single item other than enamel),粗大ごみ,,"申込制 受付専用電話（042-421-5411）処理手数料 1,000円 （業者による交換の場合は業者に処理依頼を）",
132292,132292GMLT000068,西東京市,全域,納豆容器（紙製・わら製）,ナットウヨウキ,Natto containers (paper and straw),可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000069,西東京市,全域,納豆容器（発泡スチロール製）,ナットウヨウキ,Natto (fermented soybeans) container (made of styrofoam),プラスチック容器包装類,,中身を空にし、すすいで、指定収集袋（透明）で出してください。 （汚れの落ちないものは不燃ごみ）,
132292,132292GMLT000070,西東京市,全域,なべ（金属製）,ナベ,Pots (metal),金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。,
132292,132292GMLT000071,西東京市,全域,なべ（陶器製）,ナベ,Pot (ceramic),不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000072,西東京市,全域,生ごみ,ナマゴミ,Raw garbage,可燃ごみ,,水分を十分に切り、指定収集袋（黄色）で出してください。,
132292,132292GMLT000073,西東京市,全域,生ごみ処理機（電動式）,ナマゴミショリキ,Garbage disposer (electric),小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000074,西東京市,全域,波板,ナミイタ,Corrugated plate,粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 200円,
132292,132292GMLT000075,西東京市,全域,ニカド電池（小型充電式）,ニカドデンチ,Nickel-cadmium battery (small rechargeable type),小型充電式電池,,西東京市田無庁舎2階ロビー・エコプラザ西東京1階ロビーに回収ボックスを設置しています。また、一般社団法人JBRCが推奨するリサイクル協力店でも回収しております。,
132292,132292GMLT000078,西東京市,全域,荷造りひも（クラフト製）,ニヅクリヒモ,Packing string (kraft),古紙・古布類（衣類等）,,敷地内の収集しやすい場所に出してください。古紙類の資源を縛る時にご利用ください。,
132292,132292GMLT000079,西東京市,全域,荷造りひも（ビニール製）,ニヅクリヒモ,Packing string (vinyl),不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000082,西東京市,全域,人形（五月人形・ひな人形等）,ニンギョウ,"Dolls (May dolls, hina dolls, etc.)",粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 200円 （一辺が30センチメートル未満のものは可燃ごみ）,
132292,132292GMLT000080,西東京市,全域,人形ケース,ニンギョウケース,Doll Case,不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000081,西東京市,全域,人形（小型）プラスチック・ビニール製,ニンギョウプラスチック・ビニールセイ,Doll (small) plastic/vinyl,不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000083,西東京市,全域,ぬいぐるみ,ヌイグルミ,Stuffed toy,古紙・古布類（衣類等）,,透明・半透明の袋に入れるか、ひも等で束ねて、敷地内の収集しやすい場所に出してください。（濡れると資源になりませんので雨の日は避けてください。） 高さ30センチメートル程度までのもの。指定収集袋（黄色）に入るものは可燃ごみ、入らないものは粗大ごみ。,
132292,132292GMLT000084,西東京市,全域,ぬい針,ヌイバリ ,Sewing needle,金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。収集の際、危険のないようにしてください。,
132292,132292GMLT000085,西東京市,全域,布切れ,ヌノギレ,Piece of cloth,古紙・古布類（衣類等）,,透明・半透明の袋に入れるか、ひも等で束ねて、敷地内の収集しやすい場所に出してください。（濡れると資源になりませんので雨の日は避けてください。）,
132292,132292GMLT000086,西東京市,全域,ネガフィルム,ネガフィルム,Negative film,不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000087,西東京市,全域,ネクタイ,ネクタイ,Tie,古紙・古布類（衣類等）,,透明・半透明の袋に入れるか、ひも等で束ねて、敷地内の収集しやすい場所に出してください。（濡れると資源になりませんので雨の日は避けてください。）,
132292,132292GMLT000088,西東京市,全域,ねこの砂,ネコノスナ,Cat litter,可燃ごみ,,指定収集袋（黄色）で出してください。（衛生的に処理するため、少量を何回かに分けて可燃ごみで出してください。）,
132292,132292GMLT000089,西東京市,全域,ネジ（鉄製）,ネジ,Screw (iron),金属類,,袋にまとめて敷地内の収集しやすい場所にカゴ等に入れて出してください。,
132292,132292GMLT000090,西東京市,全域,ネジ（プラスチック製）,ネジ,Screw (plastic),不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000091,西東京市,全域,ネット類（くだもの・野菜などのネットなど）,ネットルイ,"Nets (e.g., nets for fruits, vegetables, etc.)",プラスチック容器包装類,,指定収集袋（透明）で出してください。,
132292,132292GMLT000092,西東京市,全域,寝袋,ネブクロ,Sleeping bag,可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000093,西東京市,全域,練りわさびのチューブ,ネリワサビノチューブ,Tube of Wasabi paste,不燃ごみ,,指定収集袋（黄色）で出してください。（洗ってきれいなものはプラスチック容器包装類）,
132292,132292GMLT000094,西東京市,全域,粘着テープ（布製・クラフト製）,ネンチャクテープ,Adhesive tape (cloth or kraft),可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000095,西東京市,全域,粘着テープ（ビニール製）,ネンチャクテープ,Adhesive tape (vinyl),不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000096,西東京市,全域,粘土（教材用の油粘土）,ネンド,Clay (oil clay for teaching materials),不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000097,西東京市,全域,粘土（教材用の紙粘土）,ネンド,Clay (paper clay for teaching materials),可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000098,西東京市,全域,農機具,ノウキグ,Agricultural machinery and equipment,市で収集できない物,,専門業者や購入先にご相談を、または、廃棄物処理業者を紹介します。,
132292,132292GMLT000099,西東京市,全域,農業用ビニール・マルチ類,ノウギョウヨウビニール・マルチルイ,Agricultural vinyl and mulch,市で収集できない物,,専門業者や購入先にご相談を、または、廃棄物処理業者を紹介します。,
132292,132292GMLT000100,西東京市,全域,農薬のびん,ノウヤクノビン,Pesticide Bottle,不燃ごみ,,指定収集袋（黄色）で出してください。（中身が残っているものは収集できません）,
132292,132292GMLT000101,西東京市,全域,農薬類,ノウヤクルイ,Agrochemicals,市で収集できない物,,専門業者や購入先にご相談を、または、廃棄物処理業者を紹介します。,
132292,132292GMLT000102,西東京市,全域,のこぎり（手引き）,ノコギリ,Hand saw,金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。,
132292,132292GMLT000103,西東京市,全域,のこぎり（電動）家庭用,ノコギリカテイヨウ,Saw (electric) for home use,小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000104,西東京市,全域,のり缶（金属製）,ノリカン,Glue can (metal),缶,,中身を空にして、敷地内の収集しやすい場所にカゴ等に入れて出してください。,
132292,132292GMLT000105,西東京市,全域,のり缶（プラスチック製）,ノリカン,Glue can (plastic),プラスチック容器包装類,,中身を空にして、指定収集袋（透明）で出してください。,
132292,132292GMLT000106,西東京市,全域,のりの袋（飲食用）,ノリノフクロ,Glue bags (for eating and drinking),プラスチック容器包装類,,中身を空にして、指定収集袋（透明）で出してください。,
132292,132292GMLT000107,西東京市,全域,のりびん（ガラス製）,ノリビン,Glue bottle (glass),びん・スプレー缶・ライター,,中身を空にして、すすいで、敷地内の収集しやすい場所にカゴ等に入れて出してください。キャップ・ふたは、品目欄の「キャップ」「ふた」を参照しそれぞれの素材で分別して出してください。,
132292,132292GMLT000108,西東京市,全域,ノンカーボン紙,ノンカーボンシ,Non-carbon paper,可燃ごみ,,指定収集袋（黄色）で出してください。（再生利用できません）,
132292,132292GMLT000109,西東京市,全域,ノート,ノート,Notebook,古紙・古布類（衣類等）,,雑誌・雑紙類と一緒に、敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000110,西東京市,全域,ノート型ワープロ,ノートガタワープロ,Notebook computer,小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000111,西東京市,全域,ノートパソコン,ノートパソコン,Laptop,パソコンリサイクル,,メーカーに回収を申し込んでください。自作パソコン等についてはパソコン3R推進協会（03-5282-7685）に申し込んでください。,
132292,132292GMLT000112,西東京市,全域,灰,ハイ,Ash,市で収集できない物,,専門業者にご相談ください。 家庭での焼却は法律で禁止されています。,
132292,132292GMLT000113,西東京市,全域,廃材,ハイザイ,Scrap wood,市で収集できない物,,市（柳泉園組合）では処理できません。廃棄物処理業者を紹介します。,
132292,132292GMLT000114,西東京市,全域,灰皿（ガラス製）,ハイザラ,Ashtray (glass),不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000115,西東京市,全域,灰皿（金属製）,ハイザラ,Ashtray (metal),金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。,
132292,132292GMLT000116,西東京市,全域,廃食用油,ハイショクヨウアブラ,Waste cooking oil,廃食用油,,もれないようにふたの付いた容器に入れて、敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000117,西東京市,全域,廃食用油（凝固剤で固めたもの）,ハイショクヨウユ,Waste cooking oil (solidified with coagulant),可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000118,西東京市,全域,廃油（食用以外）,ハイユ,Waste oil (other than edible),市で収集できない物,,専門業者や購入先にご相談を、または、廃棄物処理業者を紹介します。,
132292,132292GMLT000119,西東京市,全域,はかり（金属製）,ハカリ,Scales (metal),金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。,
132292,132292GMLT000120,西東京市,全域,はかり（デジタル）,ハカリ,Scales (digital),小型家電,,敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000121,西東京市,全域,はかり（プラスチック製）,ハカリ,Scales (plastic),不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000122,西東京市,全域,はがき,ハガキ,Postcard,古紙・古布類（衣類等）,,雑誌・雑紙類と一緒に、敷地内の収集しやすい場所に出してください。,
132292,132292GMLT000123,西東京市,全域,白熱灯,ハクネツトウ,Incandescent lamp,不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000124,西東京市,全域,はさみ類（金属製）,ハサミルイ,Scissors (metal),有害ごみ・危険物,,不燃ごみの日に透明・半透明の袋で、収集の際、危険がないようにして出してください。（高枝切りばさみは、粗大ごみ）,
132292,132292GMLT000128,西東京市,全域,箸（金属製）,ハシ,Chopsticks (metal),金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。,
132292,132292GMLT000129,西東京市,全域,箸（プラスチック製）,ハシ,Chopsticks (plastic),不燃ごみ,,指定収集袋（黄色）で出してください。危険のないよう新聞紙等に包んでから指定袋に入れてください。,
132292,132292GMLT000130,西東京市,全域,箸（木製）,ハシ,Chopsticks (wooden),可燃ごみ,,指定収集袋（黄色）で出してください。危険のないよう新聞紙等に包んでから指定袋に入れてください。,
132292,132292GMLT000125,西東京市,全域,はしご（金属製）,ハシゴ,Ladder (metal),金属類,,敷地内の収集しやすい場所にカゴ等に入れて出してください。長さ120センチメートル以上のものは、粗大ごみ申込制 受付専用電話（042-421-5411） 処理手数料 500円（長さ2.5メートル以上は、廃棄物処理業者を紹介します。）,
132292,132292GMLT000126,西東京市,全域,はしご（木製）,ハシゴ,Ladder (wooden),粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 200円 （長さ120センチメートル以上のものは、500円。長さ2.5メートル以上は、廃棄物処理業者を紹介します。）,
132292,132292GMLT000127,西東京市,全域,柱時計,ハシラドケイ,Wall clock,粗大ごみ,,申込制 受付専用電話（042-421-5411） 処理手数料 200円,
132292,132292GMLT000131,西東京市,全域,鉢（陶製・プラスチック製）,ハチ,Pots (ceramic and plastic),不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000132,西東京市,全域,発泡スチロール,ハッポウスチロール,Styrofoam,プラスチック容器包装類,,指定収集袋（透明）で出してください。,
132292,132292GMLT000133,西東京市,全域,発煙筒,ハツエントウ,Smoke bomb,市で収集できない物,,専門業者や購入先にご相談を、または、廃棄物処理業者を紹介します。,
132292,132292GMLT000134,西東京市,全域,発電機（家庭用の小型のもの）,ハツデンキ,Generator (small one for household use),粗大ごみ,,申込制 受付専用電話（042-421-5411）処理手数料 500円,
132292,132292GMLT000135,西東京市,全域,鼻紙,ハナガミ,Tissue paper,可燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000136,西東京市,全域,花火,ハナビ,Fireworks,可燃ごみ,,十分に水にぬらして、指定収集袋（黄色）で出してください。,
132292,132292GMLT000137,西東京市,全域,歯ブラシ,ハブラシ,Toothbrush,不燃ごみ,,指定収集袋（黄色）で出してください。,
132292,132292GMLT000138,西東京市,全域,歯磨き粉チューブ,ハミガキコチューブ,Toothpaste Tube,不燃ごみ,,指定収集袋（黄色）で出してください。（きれいに洗ったものはプラスチック容器包装類）,
132292,132292GMLT000139,西東京市,全域,刃物,ハモノ,Cutlery,有害ごみ・危険物,,不燃ごみの日に透明・半透明の袋で、収集の際、危険がないようにして出してください。,
