"全国地方公共団体コード","ID","地方公共団体名","施設名称","施設名称_カナ","施設名称_英字","営業の種類","業態","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","施設所在地_都道府県","施設所在地_市区町村","施設所在地_町字","施設所在地_番地以下","施設方書","緯度","経度","施設電話番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","法人名","法人番号","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"131083","131083E01083","江東区","株式会社宮崎商店 粉砕作業室","カブシキガイシャミヤザキショウテン フンサイサギョウシツ","","糖類製造・加工業","砂糖製造加工業","131083","","東京都江東区東砂六丁目3-19","東京都","江東区","東砂6丁目","3-19","","35.669389","139.842514","(03)3644-3164","","","","1360074","株式会社宮崎商店","1010601007128","7-503-02438","2022-02-18","2022-02-18","2022-02-18","","","新規","",""
"131083","131083E01084","江東区","びあマ亀戸","ビアマカメイド","","その他の食料・飲料販売業","ビアバー","131083","","東京都江東区亀戸六丁目31-6カメイドクロック1階","東京都","江東区","亀戸6丁目","31-6 カメイドクロック1階","","35.695473","139.829063","(03)5858-9898","","","","1360071","株式会社谷口","9011801009724","7-503-02442","2022-02-18","2022-02-18","2022-02-18","","","新規","",""
"131083","131083E01085","江東区","ケンタッキーフライドチキンカメイドクロック店","ケンタッキーフライドチキンカメイドクロックテン","","その他の食料・飲料販売業","ファーストフード店","131083","","東京都江東区亀戸六丁目31-6カメイドクロック4階","東京都","江東区","亀戸6丁目","31-6 カメイドクロック4階","","35.695473","139.829063","(03)3636-1650","","","","1360071","山中産業株式会社","2120001105288","7-503-02448","2022-02-21","2022-02-21","2022-02-21","","","新規","",""
"131083","131083E01086","江東区","にだいめ野口鮮魚店","ニダイメノグチセンギョテン","","魚介類販売業（包装済みの魚介類のみの販売）","海鮮丼（昼）、居酒屋（夜）","131083","","東京都江東区亀戸六丁目31-6カメイドクロック1階","東京都","江東区","亀戸6丁目","31-6 カメイドクロック1階","","35.695473","139.829063","(03)5875-1646","","","","1360071","株式会社野口フード・エンターテイメント","8010601053438","7-503-02449","2022-02-21","2022-02-21","2022-02-21","","","新規","",""
"131083","131083E01087","江東区","深川伊勢屋","フカガワイセヤ","","その他の食料・飲料販売業","","131083","","東京都江東区亀戸六丁目31-6カメイドクロック地下1階","東京都","江東区","亀戸6丁目","31-6 カメイドクロック地下1階","","35.695473","139.829063","","","","","1360071","株式会社伊勢屋","8010601000885","7-503-02450","2022-02-22","2022-02-22","2022-02-22","","","新規","",""
"131083","131083E01088","江東区","ＣＬＵＢ ＴＩＦＦＡＭＹ","CLUB TIFFAMY","","飲食店営業","バー","131083","","東京都江東区富岡一丁目13-8Sビル4階","東京都","江東区","富岡1丁目","13-8 Sビル4階","","35.671981","139.797523","(03)5809-9899","","","","1350047","合同会社日向","1010603009378","1-503-01452","2022-02-25","2022-02-25","2022-02-25","2028-02-29","","新規","",""
"131083","131083E01089","江東区","ベーカリーショップ アン","ベーカリーショップ アン","","その他の食料・飲料販売業","","131083","","東京都江東区東陽六丁目3-3ホテルイースト21東京1階","東京都","江東区","東陽6丁目","3-3 ホテルイースト21東京1階","","35.674633","139.814627","(03)5683-5683","","","","1350016","鹿島東京開発株式会社","8010601000299","7-503-02456","2022-02-25","2022-02-25","2022-02-25","","","新規","",""
"131083","131083E01090","江東区","ロビーラウンジ","ロビーラウンジ","","その他の食料・飲料販売業","","131083","","東京都江東区東陽六丁目3-3ホテルイースト21東京2階","東京都","江東区","東陽6丁目","3-3 ホテルイースト21東京2階","","35.674633","139.814627","(03)5683-5683","","","","1350016","鹿島東京開発株式会社","8010601000299","7-503-02457","2022-02-25","2022-02-25","2022-02-25","","","新規","",""
"131083","131083E01091","江東区","江戸深川屋","エドフカガワヤ","","その他の食料・飲料販売業","あげ物店","131083","","東京都江東区亀戸六丁目31-6B1-14","東京都","江東区","亀戸6丁目","31-6 B1-014","","35.695473","139.829063","","","","","1360071","有限会社エイミーズ","3010602030085","7-503-02458","2022-02-28","2022-02-28","2022-02-28","","","新規","",""
"131083","131083E01092","江東区","かさねや住吉店","カサネヤスミヨシテン","","飲食店営業","弁当屋","131083","","東京都江東区千田9-12小柳ビル1階","東京都","江東区","千田","9-12 小柳ビル1階","","35.681106","139.814989","(03)6659-8170","","","","1350013","株式会社ＳＢＩＣ","1010401162040","1-503-01482","2022-02-28","2022-02-28","2022-02-28","2028-02-29","","新規","",""
"131083","131083E01093","江東区","九州南国物産展","キュウシュウナンゴクブッサンテン","","その他の食料・飲料販売業","3／4ー3／9 イベント催事","131083","","東京都江東区有明二丁目1-8有明ガーデン2階中央吹抜広場","東京都","江東区","有明2丁目","1-8 有明ガーデン2階中央吹抜広場","","35.638567","139.792724","(03)6380-7496","","","","1350063","株式会社イベントアイ","8013301017381","7-503-02461","2022-02-28","2022-02-28","2022-02-28","","","新規","",""
"131083","131083E01094","江東区","第十亀丸","ダイジュウカメマル","","飲食店営業","屋形船","131083","","東京都江東区永代一丁目10-13","東京都","江東区","永代1丁目","10-13","","35.673598","139.789675","","","","","1350034","","","1-503-01502","2022-03-01","2022-03-01","2022-03-01","2028-02-29","","新規","",""
"131083","131083E01095","江東区","まいばすけっと森下万年橋通り店","マイバスケットモリシタマンネンバシトオリテン","","その他の食料・飲料販売業","小型食品スーパー","131083","","東京都江東区常盤一丁目6-5コンフォリア森下リバーサイド","東京都","江東区","常盤1丁目","6-5 コンフォリア森下リバーサイド","","35.685751","139.794167","(03)6284-0485","","","","1350006","まいばすけっと株式会社","1040001064592","7-503-02462","2022-03-01","2022-03-01","2022-03-01","","","新規","",""
"131083","131083E01096","江東区","若洲ゴルフリンクス レストラン","ワカスゴルフリンクス レストラン","","その他の食料・飲料販売業","レストラン","131083","","東京都江東区若洲三丁目1-2","東京都","江東区","若洲3丁目","1-2","","35.629668","139.838021","(050)1745-7888","","","","1360083","株式会社ダイナックパートナーズ","4011101085982","7-503-02463","2022-03-01","2022-03-01","2022-03-01","","","新規","",""
"131083","131083E01097","江東区","うなぎ彦田","ウナギヒコタ","","飲食店営業","","131083","","東京都江東区千田3-7","東京都","江東区","千田","3-7","","35.680568","139.815244","(03)3647-8558","","","","1350013","有限会社彦田","2011702009490","1-503-01491","2022-03-02","2022-03-02","2022-03-02","2028-03-31","","新規","",""
"131083","131083E01098","江東区","うなぎ彦田","ウナギヒコタ","","魚介類販売業","","131083","","東京都江東区千田3-7","東京都","江東区","千田","3-7","","35.680568","139.815244","(03)3647-8558","","","","1350013","有限会社彦田","2011702009490","1-503-01492","2022-03-02","2022-03-02","2022-03-02","2028-03-31","","新規","",""
"131083","131083E01099","江東区","セブン－イレブン江東森下４丁目店","セブンーイレブンコウトウモリシタ4チョウメテン","","飲食店営業","","131083","","東京都江東区森下四丁目15-7","東京都","江東区","森下4丁目","15-7","","35.686093","139.804697","(03)3634-5504","","","","1350004","有限会社みたかや商店","3010602005608","1-503-01494","2022-03-03","2022-03-03","2022-03-03","2029-03-31","","新規","",""
"131083","131083E01100","江東区","麺人 雲林坊 門前仲町店","メンビト ウンリンボウ モンゼンナカチョウテン","","飲食店営業","担々?専門店","131083","","東京都江東区門前仲町一丁目3-5港東ビル1階","東京都","江東区","門前仲町1丁目","3-5 港東ビル1階","","35.672009","139.794223","(03)6240-3710","","","","1350048","株式会社ＺＥＲＯＯＮＥ","8010001130639","1-503-01444","2022-03-03","2022-03-03","2022-03-03","2029-03-31","","新規","",""
"131083","131083E01101","江東区","深川郵便局","フカガワユウビンキョク","","その他の食料・飲料販売業","","131083","","東京都江東区東陽四丁目4-2","東京都","江東区","東陽4丁目","4-2","","35.669925","139.817924","","","","","1350016","株式会社木守庵","1010601046919","7-503-02477","2022-03-04","2022-03-04","2022-03-04","","","新規","",""
"131083","131083E01102","江東区","２７３４０事業所","27340ジギョウショ","","飲食店営業","食堂","131083","","東京都江東区塩浜二丁目5-15","東京都","江東区","塩浜2丁目","5-15","","35.662156","139.804857","(03)3647-8874","","","","1350043","一冨士フードサービス株式会社","9120001109274","1-503-01539","2022-03-07","2022-03-07","2022-03-07","2029-03-31","","新規","",""
"131083","131083E01103","江東区","マグロスタンダード","マグロスタンダード","","飲食店営業","鮪を扱った居酒屋","131083","","東京都江東区富岡一丁目25-4ニックハイム八幡1F","東京都","江東区","富岡1丁目","25-4 ニックハイム八幡1F","","35.670259","139.799039","(03)5809-8066","","","","1350047","株式会社Ｐａｙ ｉｔ Ｆｏｒｗａｒｄ","1010001200695","1-503-01541","2022-03-07","2022-03-07","2022-03-07","2029-03-31","","新規","",""
"131083","131083E01104","江東区","もんじゃ屋形船 仕込場","モンジャヤカタブネ シコミバ","","飲食店営業","仕込み場","131083","","東京都江東区新木場二丁目6-3","東京都","江東区","新木場2丁目","6-3","","35.639419","139.832111","(03)3522-5799","","","","1360082","江戸前汽船株式会社","7010601034414","1-503-01543","2022-03-07","2022-03-07","2022-03-07","2028-03-31","","新規","",""
"131083","131083E01105","江東区","ＣＦＳ 東京港湾合同庁舎 食堂","CFS トウキョウコウワンゴウドウチョウシャ ショクドウ","","飲食店営業","食堂","131083","","東京都江東区青海二丁目7-11東京港湾合同庁舎2階","東京都","江東区","青海2丁目","7-11 東京港湾合同庁舎2階","","35.616721","139.775997","","","","","1350064","株式会社コロワイドＭＤ","1020001043904","1-503-01504","2022-03-09","2022-03-09","2022-03-09","2029-03-31","","新規","",""
"131083","131083E01106","江東区","帯","オビ","","飲食店営業","ＢＡＲ","131083","","東京都江東区富岡一丁目1-16","東京都","江東区","富岡1丁目","1-16","","35.670382","139.797694","(03)5875-9980","","","","1350047","株式会社アビアント","1010601060688","1-503-01496","2022-03-09","2022-03-09","2022-03-09","2028-03-31","","新規","",""
"131083","131083E01107","江東区","グランドシップ","グランドシップ","","飲食店営業","定食","131083","","東京都江東区東雲一丁目10-22グランドシップ東雲店1階","東京都","江東区","東雲1丁目","10-22 グランドシップ東雲店1階","","35.650584","139.803219","(03)3534-0656","","","","1350062","株式会社千歳観光","7020001027587","1-503-01500","2022-03-09","2022-03-09","2022-03-09","2029-03-31","","新規","",""
"131083","131083E01108","江東区","のびのび共同作業所第２大地","ノビノビキョウドウサギョウショダイ2ダイチ","","菓子製造業","","131083","","東京都江東区北砂七丁目9-1太陽べニヤビル1F","東京都","江東区","北砂7丁目","9-1 太陽べニヤビル1F","","35.676267","139.835548","(03)6666-6381","","","","1360073","社会福祉法人のびのび福祉会","1010605001226","1-503-01354","2022-03-09","2022-03-09","2022-03-09","2029-03-31","","新規","",""
"131083","131083E01109","江東区","ローソン江東豊洲六丁目店","ローソンコウトウトヨスロクチョウメテン","","飲食店営業","コンビニエンスストア","131083","","東京都江東区豊洲六丁目2-10キャナルプレイス豊洲1階","東京都","江東区","豊洲6丁目","2-10 キャナルプレイス豊洲1階","","35.649578","139.793099","(03)6219-6300","","","","1350061","株式会社一理","6011701014802","1-503-01566","2022-03-09","2022-03-09","2022-03-09","2029-03-31","","新規","",""
"131083","131083E01110","江東区","太陽の子 越中島保育園","タイヨウノ エッチュウジマホイクエン","","集団給食施設","給食施設","131083","","東京都江東区越中島二丁目1-30越中島STビル4階","東京都","江東区","越中島2丁目","1-30 越中島STビル4階","","35.665244","139.795131","(03)5809-8239","","","","1350044","HITOWAキッズライフ株式会社","8013301017398","7-503-02496","2022-03-10","2022-03-10","2022-03-10","","","新規","",""
"131083","131083E01111","江東区","本庄鮮魚 亀戸店","ホンジョウセンギョ カメイドテン","","その他の食料・飲料販売業","鮮魚店","131083","","東京都江東区亀戸六丁目31-6カメイドクロックB1階","東京都","江東区","亀戸6丁目","31-6 カメイドクロックB1階","","35.695473","139.829063","","","","","1360071","大倉水産株式会社","8030001060165","7-503-02491","2022-03-10","2022-03-10","2022-03-10","","","新規","",""
"131083","131083E01112","江東区","イーノの森 ＢＢＱ Ｓｔａｔｉｏｎ","イーノノモリ BBQ Station","","飲食店営業","BBQ食材販売店","131083","","東京都江東区夢の島三丁目2イーノの森","東京都","江東区","夢の島3丁目","2 イーノの森","","35.650314","139.836274","(070)6523-4165","","","","1360081","株式会社ツールボックス","6010601047672","1-503-01572","2022-03-11","2022-03-11","2022-03-11","2028-03-31","","新規","",""
"131083","131083E01113","江東区","スペインバル エル・プエルト","スペインバル エル･プエルト","","飲食店営業","スペイン料理","131083","","東京都江東区豊洲三丁目2-24豊洲フォレシア1階","東京都","江東区","豊洲3丁目","2-24 豊洲フォレシア1階","","35.657577","139.795103","(03)5859-0770","","","","1350061","株式会社ウェイブズ","5021001010171","1-503-01594","2022-03-14","2022-03-14","2022-03-14","2029-03-31","","新規","",""
"131083","131083E01114","江東区","ブランズタワー豊洲 スカイラウンジ","ブランズタワートヨス スカイラウンジ","","飲食店営業","バー","131083","","東京都江東区豊洲五丁目1-13ブランズタワー豊洲33階","東京都","江東区","豊洲5丁目","1-13 ブランズタワー豊洲33階","","35.650352","139.795266","(080)1942-2817","","","","1350061","株式会社ＡＧ","1010001211189","1-503-01578","2022-03-14","2022-03-14","2022-03-14","2028-03-31","","新規","",""
"131083","131083E01115","江東区","リンツ ショコラ ブティック カメイドクロック店","リンツショコラブティックカメイドクロックテン","","その他の食料・飲料販売業","食物販","131083","","東京都江東区亀戸六丁目31-6カメイドクロック1階","東京都","江東区","亀戸6丁目","31-6 カメイドクロック1階","","35.695473","139.829063","(03)5875-2607","","","","1360071","Ｌｉｎｄｔ＆Ｓｐｒｕｎｇｌｉ Ｊａｐａｎ株式会社","7010001129814","7-503-02499","2022-03-14","2022-03-14","2022-03-14","","","新規","",""
"131083","131083E01116","江東区","ＮＡＧＩＳＡＴＥＩ","NAGISATEI","","飲食店営業","イタリアン","131083","","東京都江東区牡丹三丁目12-1","東京都","江東区","牡丹3丁目","12-1","","35.669358","139.797685","(03)5809-9395","","","","1350046","株式会社ｍｏｒｅ ｆｏｏｄ ｓｅｒｖｉｃｅ","4010601043830","1-503-01529","2022-03-15","2022-03-15","2022-03-15","2028-03-31","","新規","",""
"131083","131083E01117","江東区","カルディコーヒーファーム カメイドクロック店","カルディコーヒーファーム カメイドクロックテン","","その他の食料・飲料販売業","小売業","131083","","東京都江東区亀戸六丁目31-6カメイドクロックB1F","東京都","江東区","亀戸6丁目","31-6 カメイドクロックB1F","","35.695473","139.829063","","","","","1360071","株式会社キャメル珈琲","6010901003292","7-503-02500","2022-03-15","2022-03-15","2022-03-15","","","新規","",""
"131083","131083E01118","江東区","サンドラッグ東大島店","サンドラッグヒガシオオジマテン","","百貨店、総合スーパー","ドラッグストア","131083","","東京都江東区大島八丁目33-19","東京都","江東区","大島8丁目","33-19","","35.690371","139.842914","(03)6778-4503","","","","1360072","株式会社サンドラッグ","1012401000634","7-503-02501","2022-03-15","2022-03-15","2022-03-15","","","新規","",""
"131083","131083E01119","江東区","ファミリーマート亀戸中之橋店","ファミリーマートカメイドナカノハシテン","","コンビニエンスストア","コンビニエンスストア","131083","","東京都江東区亀戸七丁目60-12","東京都","江東区","亀戸7丁目","60-12","","35.695161","139.837680","(03)5836-2831","","","","1360071","髙橋商店合同会社","6010603006172","7-503-02507","2022-03-16","2022-03-16","2022-03-16","","","新規","",""
"131083","131083E01120","江東区","ファミリーマート亀戸六丁目店","ファミリーマートカメイドロクチョウメテン","","コンビニエンスストア","コンビニエンスストア","131083","","東京都江東区亀戸六丁目54-7","東京都","江東区","亀戸6丁目","54-7","","35.696688","139.832344","(03)5628-6521","","","","1360071","ウイング株式会社","9120001034349","7-503-02506","2022-03-16","2022-03-16","2022-03-16","","","新規","",""
"131083","131083E01121","江東区","明治座東砂営業所","メイジザヒガシスナエイギョウショ","","そうざい製造業","仕出し弁当","131083","","東京都江東区東砂八丁目7-18","東京都","江東区","東砂8丁目","7-18","","35.668582","139.839752","(03)5635-5050","","","","1360074","株式会社明治座","7010001058757","1-503-01636","2022-03-16","2022-03-16","2022-03-16","2030-03-31","","新規","",""
"131083","131083E01122","江東区","ローソン南砂二丁目店","ローソンミナミスナニチョウメテン","","飲食店営業","コンビニエンスストア","131083","","東京都江東区南砂二丁目37-1レピドール福田1階","東京都","江東区","南砂2丁目","37-1 レピドール福田1階","","35.671829","139.825539","(03)5617-7050","","","","1360076","株式会社ローソン","2010701019195","1-503-01557","2022-03-16","2022-03-16","2022-03-16","2029-03-31","","新規","",""
"131083","131083E01123","江東区","Ｂｏｏｋｓ＆Ｃａｆｅ ドレッドノート","BooksアンドCafe ドレッドノート","","菓子製造業","カフェ","131083","","東京都江東区平野二丁目3-21","東京都","江東区","平野2丁目","3-21","","35.677001","139.803098","(03)5809-9008","","","","1350023","株式会社鈴木商会","7010501039604","1-503-01641","2022-03-17","2022-03-17","2022-03-17","2028-03-31","","新規","",""
"131083","131083E01124","江東区","アンフェリシオン デザート工房","アンフェリシオン デザートコウボウ","","菓子製造業","結婚式場","131083","","東京都江東区亀戸一丁目43-22地下1階","東京都","江東区","亀戸1丁目","43-22 地下1階","","35.696659","139.822575","(03)5836-5111","","","","1360071","株式会社日本サービスセンター","6010601005580","1-503-01549","2022-03-17","2022-03-17","2022-03-17","2029-03-31","","新規","",""
"131083","131083E01125","江東区","イトーヨーカドー明治店","イトーヨーカドーメイジテン","","弁当販売業","","131083","","東京都江東区新砂一丁目2-10-3F","東京都","江東区","新砂1丁目","2-10 3F","","35.667364","139.821704","","","","","1360075","株式会社イトーヨーカ堂","2010001098023","7-503-02511","2022-03-17","2022-03-17","2022-03-17","","","新規","",""
"131083","131083E01126","江東区","ＣＡＦＥ ＯＡＳＩＳ ラビスタ東京ベイ 豊洲店 弁当販売コーナー","カフェオアシス ラビスタトウキョウベイ トヨステン ベントウハンバイコーナー","","弁当販売業","","131083","","東京都江東区豊洲六丁目4-40ラビスタ東京ベイ2階","東京都","江東区","豊洲6丁目","4-40 ラビスタ東京ベイ2階","","35.648213","139.787303","","","","","1350061","株式会社共立オアシス","9010401157339","7-503-02515","2022-03-17","2022-03-17","2022-03-17","","","新規","",""
"131083","131083E01127","江東区","仕出し屋ＡＺＡＢＵ","シダシヤアザブ","","弁当販売業","","131083","","東京都江東区亀戸六丁目31-6カメイドクロックB1F","東京都","江東区","亀戸6丁目","31-6 カメイドクロックB1F","","35.695473","139.829063","(03)5499-2200","","","","1360071","丸邦運輸サービス株式会社","5010801014390","7-503-02513","2022-03-17","2022-03-17","2022-03-17","","","新規","",""
"131083","131083E01128","江東区","フレッシュダイトー カメイドクロック店","フレッシュダイトー カメイドクロックテン","","野菜果物販売業","","131083","","東京都江東区亀戸六丁目31-6KAMEIDOCLOCKB1F","東京都","江東区","亀戸6丁目","31-6KAMEIDOCLOCK B1F","","35.695473","139.829063","(03)5858-9995","","","","1360071","株式会社大東青果","8012801003486","7-503-02512","2022-03-17","2022-03-17","2022-03-17","","","新規","",""
"131083","131083E01129","江東区","大和証券ビジネスセンター食堂","ダイワショウケンビジネスセンターショクドウ","","飲食店営業","社員食堂","131083","","東京都江東区東陽二丁目3-2東陽町センタービル1階","東京都","江東区","東陽2丁目","3-2 東陽町センタービル1階","","35.666780","139.817233","(03)5683-4159","","","","1350016","株式会社升本フーズ","6010601006273","1-503-01550","2022-03-18","2022-03-18","2022-03-18","2029-03-31","","新規","",""
"131083","131083E01130","江東区","チームスマイル豊洲ＰＩＴ","チームスマイルトヨスPIT","","飲食店営業","カフェ","131083","","東京都江東区豊洲六丁目1-23ToyosuPIT","東京都","江東区","豊洲6丁目","1-23 ToyosuPIT","","35.649440","139.788315","(03)5774-3011","","","","1350061","株式会社東京音協","8011001068142","1-503-01586","2022-03-18","2022-03-18","2022-03-18","2029-03-31","","新規","",""
"131083","131083E01131","江東区","市村精肉店 枝川店","イチムラセイニクテン エダガワテン","","飲食店営業","総菜販売","131083","","東京都江東区枝川一丁目7-12Sメゾン101","東京都","江東区","枝川1丁目","7-12 Sメゾン101","","35.657804","139.803035","(03)3645-1857","","","","1350051","","","1-503-01567","2022-03-22","2022-03-22","2022-03-22","2028-03-31","","新規","",""
"131083","131083E01132","江東区","市村精肉店 枝川店","イチムラセイニクテン エダガワテン","","食肉販売業","食肉販売","131083","","東京都江東区枝川一丁目7-12Sメゾン101","東京都","江東区","枝川1丁目","7-12 Sメゾン101","","35.657804","139.803035","(03)3645-1857","","","","1350051","","","1-503-01568","2022-03-22","2022-03-22","2022-03-22","2028-03-31","","新規","",""
"131083","131083E01133","江東区","東京ベイ潮見厨房","トウキョウベイシオミチュウボウ","","飲食店営業","","131083","","東京都江東区枝川三丁目8-16","東京都","江東区","枝川3丁目","8-16","","35.658498","139.811737","(03)3648-0315","","","","1350051","グラン・グルメ株式会社","5011101055035","1-503-01610","2022-03-22","2022-03-22","2022-03-22","2029-03-31","","新規","",""
"131083","131083E01134","江東区","ＬＩＧＨＴ＆ＤＩＳＨＥＳ Ｌａｂ．","LIGHT&DISHES Lab.","","飲食店営業","レストラン","131083","","東京都江東区福住一丁目13-2","東京都","江東区","福住1丁目","13-2","","35.675246","139.793657","(03)3630-9490","","","","1350032","株式会社ＬＩＧＨＴ＆ＤＩＳＨＥＳ","7010601052192","1-503-01526","2022-03-23","2022-03-23","2022-03-23","2028-03-31","","新規","",""
"131083","131083E01135","江東区","ＬＩＧＨＴ＆ＤＩＳＨＥＳ Ｌａｂ．","LIGHT&DISHES Lab.","","菓子製造業","レストラン","131083","","東京都江東区福住一丁目13-2","東京都","江東区","福住1丁目","13-2","","35.675246","139.793657","(03)3630-9490","","","","1350032","株式会社ＬＩＧＨＴ＆ＤＩＳＨＥＳ","7010601052192","1-503-01527","2022-03-23","2022-03-23","2022-03-23","2028-03-31","","新規","",""
"131083","131083E01136","江東区","サブウェイ門前仲町","サブウェイモンゼンナカチョウ","","飲食店営業","ファーストフード","131083","","東京都江東区門前仲町一丁目4-8プラザ門前仲町地下1階","東京都","江東区","門前仲町1丁目","4-8 プラザ門前仲町地下1階","","35.672154","139.794381","(03)5620-0901","","","","1350048","株式会社シュベール","3011601003338","1-503-01542","2022-03-23","2022-03-23","2022-03-23","2029-03-31","","新規","",""
"131083","131083E01137","江東区","順天堂大学医学部附属順天堂東京江東高齢者医療センター職員食堂","ジュンテンドウトウキョウコウトウコウレイシャイリョウセンターショクインショクドウ","","飲食店営業","職員食堂","131083","","東京都江東区新砂三丁目3-20-1階","東京都","江東区","新砂3丁目","3-20 1階","","35.665408","139.833360","(03)3699-1551","","","","1360075","株式会社三ツ和","7010001063088","1-503-01622","2022-03-23","2022-03-23","2022-03-23","2028-03-31","","新規","",""
"131083","131083E01138","江東区","チェリッシュナーサリースクール木場","チェリッシュナーサリースクールキバ","","集団給食施設","集団給食施設","131083","","東京都江東区千石一丁目3-26","東京都","江東区","千石1丁目","3-26","","35.677105","139.811399","(03)6666-6505","","","","1350015","株式会社チャイルドステージ","5011801025782","7-503-02524","2022-03-23","2022-03-23","2022-03-23","","","新規","",""
"131083","131083E01139","江東区","ＣＥＮＴＲＡＬ ＬＯＵＮＧＥ １２","CENTRAL LOUNGE 12","","飲食店営業","自動車","131083","","東京都江東区都内一円","東京都","江東区","","都内一円","","35.673078","139.816968","","","","","1350000","株式会社ＴＯＫＹＯ ＬＯＵＮＧＥ ＩＮＴＥＲＮＡＴＩＯＮＡＬ","7011001073424","1-503-01680","2022-03-24","2022-03-24","2022-03-24","2027-03-31","","新規","自動車による食品営業に係る営業許可等の取扱要綱で定めた給水タンクの容量に応じた食品及び食器類の取扱いに限る。",""
"131083","131083E01140","江東区","株式会社精華堂あられ総本舗","カブシキガイシャセイカドウアラレソウホンポ","","その他の食料・飲料販売業","","131083","","東京都江東区清澄三丁目10-5","東京都","江東区","清澄3丁目","10-5","","35.683093","139.797394","(03)3641-9288","","","","1350024","株式会社精華堂霰総本舗","2010601003282","7-503-02529","2022-03-24","2022-03-24","2022-03-24","","","新規","",""
"131083","131083E01141","江東区","鳥と卵の専門店 鳥玉 カメイドクロック店","トリトタマゴノセンモンテン トリタマ カメイドクロックテン","","その他の食料・飲料販売業","飲食店","131083","","東京都江東区亀戸六丁目31-6カメイドクロック4階","東京都","江東区","亀戸6丁目","31-6 カメイドクロック4階","","35.695473","139.829063","(03)5875-4448","","","","1360071","株式会社セカンドアロー","9010701039039","7-503-02525","2022-03-24","2022-03-24","2022-03-24","","","新規","",""
"131083","131083E01142","江東区","キッチンカー ５１０","","","飲食店営業","自動車","131083","","東京都江東区都内一円","東京都","江東区","","都内一円","","35.673078","139.816968","","","","","1350000","壽ＣＯＴＯ－ＨＯ株式会社","6010601056021","1-503-01689","2022-03-25","2022-03-25","2022-03-25","2027-03-31","","新規","自動車による食品営業に係る営業許可等の取扱要綱で定めた給水タンクの容量に応じた食品及び食器類の取扱いに限る。",""
"131083","131083E01143","江東区","ありあけ食堂","アリアケショクドウ","","飲食店営業","食堂","131083","","東京都江東区有明三丁目3-3武蔵野大学有明キャンパス3館","東京都","江東区","有明3丁目","3-3 武蔵野大学有明キャンパス3館","","35.631234","139.786684","(070)1423-8530","","","","1350063","養老乃瀧株式会社","5013301022756","1-503-01664","2022-03-28","2022-03-28","2022-03-28","2029-03-31","","新規","",""
"131083","131083E01144","江東区","三久","サンキュウ","","飲食店営業","お好み焼き","131083","","東京都江東区富岡一丁目8-2天孝ビル2階","東京都","江東区","富岡1丁目","8-2 天孝ビル2階","","35.671994","139.796541","(03)5245-0785","","","","1350047","","","1-503-01676","2022-03-28","2022-03-28","2022-03-28","2028-03-31","","新規","",""
"131083","131083E01145","江東区","トップス カメイドクロック店","トップス カメイドクロックテン","","その他の食料・飲料販売業","菓子販売業","131083","","東京都江東区亀戸六丁目31-6カメイドクロック地下1階","東京都","江東区","亀戸6丁目","31-6 カメイドクロック地下1階","","35.695473","139.829063","(03)5875-0102","","","","1360071","株式会社トップス","6010001052463","7-503-02538","2022-03-28","2022-03-28","2022-03-28","","","新規","",""
"131083","131083E01146","江東区","もんなかほうゆう保育園","モンナカホウユウホイクエン","","飲食店営業","児童福祉施設","131083","","東京都江東区冬木11-17イシマビル1・2階","東京都","江東区","冬木","11-17 イシマビル1・2階","","35.673539","139.799886","(03)3820-1201","","","","1350041","株式会社グローバルキッズ","7011801017596","1-503-01663","2022-03-28","2022-03-28","2022-03-28","2029-03-31","","新規","",""
"131083","131083E01147","江東区","ｖｉｖｏ ｄａｉｌｙ ｓｔａｎｄ 門前仲町店","vivo DAILY STAND モンゼンナカチョウテン","","飲食店営業","","131083","","東京都江東区門前仲町一丁目13-7ABOGAビル1階","東京都","江東区","門前仲町1丁目","13-7 ABOGAビル1階","","35.673784","139.795336","","","","","1350048","ＶＩＶＯ ＰＲＯＤＵＣＴＩＯＮ ＴＯＫＹＯ株式会社","5011201013231","1-503-01359","2022-03-29","2022-03-29","2022-03-29","2029-03-31","","新規","",""
"131083","131083E01148","江東区","おはよう保育園有明","オハヨウホイクエンアリアケ","","飲食店営業","児童福祉施設","131083","","東京都江東区有明一丁目6-30ブリリアタワー有明ミッドクロス2階","東京都","江東区","有明1丁目","6-30 ブリリアタワー有明ミッドクロス2階","","35.634302","139.783025","(03)5579-6637","","","","1350063","株式会社グローバルキッズ","7011801017596","1-503-01662","2022-03-29","2022-03-29","2022-03-29","2029-03-31","","新規","",""
"131083","131083E01149","江東区","東京臨海広域防災公園そなエリア東京バーベキューガーデン","トウキョウリンカイコウイキボウサイコウエンソナエリアトウキョウバーベキューガーデン","","その他の食料・飲料販売業","バーベキュー場","131083","","東京都江東区有明三丁目8-35","東京都","江東区","有明3丁目","8-35","","35.635245","139.793940","","","","","1350063","株式会社ヒーロー","9012401011723","7-503-02545","2022-03-29","2022-03-29","2022-03-29","","","新規","",""
